EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,LongMidRangePctBlocked,3SecondViolations,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,StepOutOfBoundsTurnovers
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,105.0,2,-3,4,5,2,4,1,9,2.0,2.0,8,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1.0,1.0,1.0,20.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,7240.0,121,29,229,230,72,85,35,459,9.0,53.0,234,4.0,14.0,1.0,17.0,21.0,6.0,11.0,1.0,14.0,72,1.0,0.6973684210526315,1.0,14.444444444444443,0.14285714285714285,0.2641509433962264,0.314410480349345,7.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,11.0,1.0,1.0,4.0,9.0,2.0,1.0,2.0,7.0,13.0,10.0,20.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,12.0,2.0,30.0,9.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,12.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,8.0,2.0,3.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.5,0.6666666666666666,0.5,0.5384615384615384,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.6060606060606061,0.05,0.1111111111111111,1.0,0.1,0.13793103448275862,0.013333333333333334,0.13333333333333333,0.05,0.13675213675213677,0.02608695652173913,0.03125,0.06451612903225806,0.13513513513513514,0.13043478260869565,0.14814814814814814,0.17391304347826086,0.2727272727272727,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.06060606060606061,0.06060606060606061,0.3333333333333333,0.5454545454545454,0.5454545454545454,1.0,0.2727272727272727,0.4444444444444444,0.5,1.0,0.5,1.0,0.5,0.5,0.4,1.0,0.2,1.0,0.4,0.5,0.8787878787878788,0.4444444444444444,0.555169696969697,0.5353166666666667,0.59279,0.10810810810810811,0.1875,0.047619047619047616,0.07547169811320754,3.746153846153846,24.589999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2078,1610612743,Jason Hart,Jason Hart,2078,DEN,104.0,2,-5,3,4,1,4,1,7,,,8,,,,,,,,,,1,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,19651.0,328,74,625,628,254,257,90,1253,29.0,97.0,666,17.0,41.0,12.0,66.0,95.0,35.0,44.0,11.0,41.0,254,9.0,0.6466666666666666,0.5857142857142857,11.385459533607682,0.6666666666666666,0.422680412371134,0.4064,29.0,43.0,10.0,15.0,12.0,19.0,3.0,7.0,,1.0,,1.0,,,,,,34.0,53.0,,1.0,10.0,15.0,,28.0,12.0,20.0,,1.0,42.0,26.0,,,,,5.0,9.0,5.0,,22.0,11.0,17.0,1.0,16.0,38.0,29.0,5.0,3.0,2.0,3.0,1.0,8.0,25.0,42.0,11.0,12.0,,,0.6176470588235294,0.84,,,,,0.6415094339622641,0.6666666666666666,0.6,0.6296296296296297,0.6666666666666666,0.5714285714285714,0.6086956521739131,0.018518518518518517,,,0.375,0.02857142857142857,0.18357487922705315,0.09042553191489362,0.17777777777777778,0.11,0.18181818181818182,0.09722222222222222,0.07407407407407407,0.1125,0.16883116883116883,0.1864406779661017,0.19718309859154928,0.16129032258064516,0.7962962962962963,0.6744186046511628,0.725,0.5862068965517241,0.05555555555555555,0.12962962962962962,0.018518518518518517,,,,,,,,1.0,0.6666666666666666,0.1,,0.9047619047619048,0.631578947368421,0.047619047619047616,,,,0.8148148148148148,,0.5503935185185185,0.5626,0.5455404761904762,0.1875,0.19047619047619047,,0.28865979381443296,2.645283018867925,23.7,6.0,1.0,4.0,8.0,18.0,3.0,4.0,4.0,1.0,2.0,5.0,1.0,6.0,4.0,3.0,4.0,2.0,32.0,27.0,1.0,4.0,32.0,20.0,2.0,0.05660377358490566,0.06976744186046512,0.1,0.10810810810810811,0.1,0.21428571428571427,0.625,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,15658.0,261,73,499,503,203,199,66,1002,13.0,146.0,519,9.0,54.0,,24.0,33.0,27.0,29.0,6.0,54.0,203,5.0,0.4965986394557823,0.5,28.125,,0.3698630136986301,0.40681362725450904,21.0,31.0,3.0,3.0,8.0,12.0,9.0,26.0,2.0,8.0,1.0,2.0,19.0,59.0,9.0,6.0,21.0,35.0,66.0,21.0,67.0,4.0,6.0,9.0,16.0,12.0,24.0,7.0,23.0,24.0,46.0,48.0,58.0,19.0,1.0,24.0,29.0,20.0,4.0,63.0,5.0,4.0,,12.0,12.0,9.0,12.0,6.0,6.0,6.0,1.0,16.0,12.0,30.0,,10.0,,,0.34285714285714286,0.375,0.7619047619047619,0.31343283582089554,0.30434782608695654,0.3181818181818182,0.5303030303030303,0.6666666666666666,0.5,0.5,0.4666666666666667,0.4787234042553192,0.5,0.5037593984962406,0.014925373134328358,0.01694915254237288,0.375,,0.07100591715976332,0.028368794326241134,0.1518987341772152,0.058823529411764705,0.0967741935483871,0.03982300884955752,0.03571428571428571,0.05970149253731343,0.05,0.041666666666666664,0.11475409836065574,0.09259259259259259,0.23308270676691728,0.6774193548387096,0.75,0.42857142857142855,0.06766917293233082,0.19548872180451127,0.06015037593984962,0.25,0.25,1.0,0.44360902255639095,0.3220338983050847,0.3275862068965517,0.7368421052631579,0.2,1.0,,0.6,0.2553191489361702,0.6666666666666666,0.0425531914893617,0.5,0.44680851063829785,0.2857142857142857,0.7368421052631579,0.3275862068965517,0.5029037878787879,0.5311214285714286,0.48653152173913045,0.07092198581560284,0.13513513513513514,,0.1095890410958904,9.001515151515152,26.35373134328358,5.0,6.0,8.0,2.0,6.0,4.0,5.0,2.0,4.0,5.0,10.0,1.0,5.0,1.0,4.0,3.0,2.0,3.0,,2.0,1.0,3.0,2.0,,0.06060606060606061,0.0967741935483871,0.034482758620689655,,0.05555555555555555,0.28,0.6666666666666666,0.6666666666666666,0.75,0.3076923076923077,0.3076923076923077,0.25,2.0,2.0,15.0,1.0,3.0,2.0,1.0,0.2222222222222222,0.1111111111111111,0.030303030303030304,0.16666666666666666,0.2222222222222222,0.5,,,,,,,,,,,,True,,,,,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,13391.0,223,62,427,421,220,225,52,848,43.0,130.0,455,21.0,60.0,1.0,17.0,18.0,30.0,51.0,8.0,60.0,220,8.0,0.6078431372549019,0.59375,23.25102880658436,0.08333333333333333,0.46153846153846156,0.5152224824355972,6.0,12.0,1.0,1.0,3.0,7.0,6.0,21.0,3.0,6.0,2.0,3.0,16.0,37.0,4.0,7.0,17.0,15.0,39.0,19.0,43.0,2.0,2.0,5.0,16.0,6.0,17.0,9.0,20.0,6.0,24.0,27.0,37.0,16.0,,23.0,38.0,13.0,3.0,91.0,,1.0,,7.0,9.0,1.0,9.0,6.0,3.0,9.0,1.0,11.0,5.0,13.0,,16.0,,,0.2,0.2,0.47368421052631576,0.4418604651162791,0.45,0.4418604651162791,0.38461538461538464,1.0,0.35294117647058826,0.5304878048780488,0.9285714285714286,0.527027027027027,0.9375,0.524390243902439,,,0.8181818181818182,,0.06428571428571428,0.008547008547008548,0.1320754716981132,,0.08290155440414508,0.005434782608695652,0.018518518518518517,,0.047619047619047616,0.045454545454545456,0.09259259259259259,0.13157894736842105,0.14634146341463414,0.5,0.6,0.3333333333333333,0.07317073170731707,0.25609756097560976,0.07317073170731707,0.5,0.5,1.0,0.45121951219512196,0.43243243243243246,0.43243243243243246,0.375,0.14285714285714285,1.0,,0.5714285714285714,0.1891891891891892,0.42857142857142855,0.08108108108108109,0.6666666666666666,0.4594594594594595,0.4117647058823529,0.6707317073170732,0.43243243243243246,0.4918573170731706,0.4310833333333333,0.4934256756756757,0.1702127659574468,0.3137254901960784,,0.12307692307692308,11.75897435897436,25.495348837209306,1.0,2.0,7.0,3.0,,2.0,15.0,10.0,1.0,8.0,2.0,1.0,8.0,,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,0.05128205128205128,0.16666666666666666,,,,0.13333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2.0,3.0,30.0,,5.0,,,0.6,,,,0.5,,1.0,1.0,7.0,7.0,0.14285714285714285,1.0,1.0,,,,,True,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,13282.0,221,32,422,426,189,179,60,848,57.0,174.0,482,27.0,61.0,1.0,26.0,35.0,47.0,68.0,5.0,61.0,189,4.0,0.5516129032258065,0.4485294117647059,33.739837398373986,0.08333333333333333,0.3505747126436782,0.44786729857819907,21.0,34.0,7.0,9.0,7.0,13.0,22.0,39.0,2.0,4.0,1.0,2.0,7.0,26.0,1.0,3.0,13.0,45.0,95.0,9.0,30.0,11.0,16.0,3.0,28.0,11.0,37.0,4.0,15.0,38.0,52.0,24.0,24.0,7.0,,15.0,20.0,10.0,3.0,45.0,1.0,8.0,,6.0,19.0,9.0,9.0,6.0,3.0,5.0,3.0,12.0,8.0,23.0,2.0,29.0,,1.0,0.4222222222222222,0.48717948717948717,0.8888888888888888,0.3,0.26666666666666666,0.32142857142857145,0.47368421052631576,0.6875,0.2972972972972973,0.468,0.5789473684210527,0.3269230769230769,0.6363636363636364,0.24,,,0.4166666666666667,,0.14285714285714285,0.06299212598425197,0.1016949152542373,0.015873015873015872,0.13020833333333334,0.04736842105263158,0.05660377358490566,,0.16,0.11904761904761904,0.14634146341463414,0.1,0.272,0.6176470588235294,0.7241379310344828,0.47619047619047616,0.176,0.312,0.032,0.5,0.5,1.0,0.208,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.47368421052631576,0.7777777777777778,0.14285714285714285,0.05263157894736842,0.25,0.5384615384615384,0.038461538461538464,0.5,0.25,0.23076923076923078,0.512,0.2916666666666667,0.4846784552845529,0.5142892857142857,0.46724199999999994,0.19333333333333333,0.24166666666666667,,0.16091954022988506,9.285263157894736,27.196666666666665,6.0,10.0,14.0,6.0,12.0,10.0,5.0,4.0,1.0,2.0,7.0,,2.0,,3.0,2.0,4.0,5.0,3.0,,2.0,5.0,3.0,,0.10526315789473684,0.14705882352941177,0.043478260869565216,0.10714285714285714,0.07142857142857142,0.10526315789473684,0.6,0.45454545454545453,0.5555555555555556,0.358974358974359,0.3684210526315789,0.2857142857142857,,,3.0,2.0,1.0,1.0,1.0,,0.18181818181818182,0.017241379310344827,0.5,,,,2.0,2.0,4.0,0.10526315789473684,,,1.0,0.02564102564102564,,,True,,,,,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,1815.0,30,-3,53,53,26,27,10,106,3.0,14.0,60,,7.0,,1.0,4.0,3.0,6.0,,7.0,26,,0.4375,0.35,30.769230769230766,,0.5,0.49056603773584906,1.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,4.0,11.0,1.0,2.0,1.0,4.0,,2.0,2.0,8.0,1.0,2.0,4.0,4.0,3.0,,,,,,,,,1.0,2.0,,,1.0,3.0,1.0,1.0,,1.0,1.0,4.0,2.0,3.0,,3.0,,,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,0.4230769230769231,0.25,0.35,0.25,0.15384615384615385,,,0.25,,0.0625,0.1111111111111111,,0.1111111111111111,0.045454545454545456,0.1111111111111111,,0.1111111111111111,,,0.125,,0.38461538461538464,0.2,0.25,,0.07692307692307693,0.38461538461538464,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,0.75,0.3333333333333333,,,0.5,0.2,0.1,1.0,0.1,,0.5384615384615384,,0.4708666666666666,0.5747666666666666,0.5073777777777777,0.1875,0.21428571428571427,,0.14285714285714285,8.736363636363636,36.0,,,3.0,,2.0,1.0,,,,,3.0,,4.0,,,,,1.0,1.0,,,1.0,,,0.09090909090909091,0.2,0.3333333333333333,,,,,,,0.6,0.6,0.6666666666666666,,,,1.0,,1.0,1.0,,,0.16666666666666666,,,,,,,,,,,,,1.0,,True,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,9449.0,157,34,302,305,69,76,55,607,2.0,26.0,319,1.0,11.0,,16.0,24.0,5.0,4.0,,11.0,69,,0.37142857142857144,0.4583333333333333,11.506849315068493,,0.4230769230769231,0.22847682119205298,7.0,13.0,3.0,4.0,3.0,5.0,3.0,12.0,,3.0,,,,2.0,,,2.0,12.0,28.0,,5.0,4.0,6.0,,8.0,5.0,9.0,,2.0,14.0,10.0,,2.0,,,18.0,27.0,16.0,1.0,63.0,3.0,5.0,,5.0,11.0,8.0,15.0,7.0,8.0,4.0,,7.0,13.0,22.0,2.0,2.0,,,0.5833333333333334,0.7777777777777778,,,,,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.36363636363636365,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.15151515151515152,,,0.5714285714285714,,0.11578947368421053,0.04807692307692308,0.10869565217391304,0.0625,0.11347517730496454,0.05263157894736842,,0.05555555555555555,0.11363636363636363,0.13636363636363635,0.10344827586206896,0.125,0.3939393939393939,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.09090909090909091,0.36363636363636365,0.09090909090909091,,,,0.06060606060606061,,,,0.6666666666666666,0.75,0.3333333333333333,,0.45454545454545453,0.6,,,0.18181818181818182,,0.5454545454545454,,0.5219893939393939,0.5004,0.5788045454545454,0.05714285714285714,0.06666666666666667,,0.3076923076923077,9.017857142857142,23.759999999999998,2.0,2.0,3.0,,6.0,1.0,9.0,8.0,3.0,4.0,3.0,,,,,,,,,,,,,,0.03571428571428571,0.07692307692307693,0.09523809523809523,0.05555555555555555,0.08333333333333333,0.07142857142857142,,0.6666666666666666,0.6666666666666666,0.25,0.25,0.6666666666666666,,,,,1.0,,,,,,0.5,,,,,1.0,,,,,,,,,True,,,,,
200764,1610612743,Renaldo Balkman,Renaldo Balkman,200764,DEN,193.0,3,7,6,7,1,2,2,13,,2.0,2,,,,1.0,3.0,,,,,1,,0.3333333333333333,,37.5,,,0.16666666666666666,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,3.0,,,1.0,2.0,,2.0,,2.0,,,,2.0,,,,,,,,,,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.5,,,,,,,0.6666666666666666,0.5,,0.3333333333333333,0.6666666666666666,,,,,,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,1.0,,0.5092666666666666,0.488,0.5363,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
