EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,on,LongMidRangeAssists,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,3SecondViolations
101112,1610612757,Channing Frye,Channing Frye,101112,POR,327.0,5,2.0,8,9,7.0,9.0,3.0,17,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,8,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,0.5,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.46385,0.46385,0.5,0.5,1.0,10.3,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612757,Michael Ruffin,Michael Ruffin,1913,POR,327.0,5,2.0,8,9,7.0,9.0,3.0,17,,1.0,,1.0,,,,1.0,1.0,8,,1.0,1.0,,,,2.0,5.0,2.0,2.0,,1.0,1.0,7.0,,,,,,,0.25,0.25,25.0,,0.25,,1.0,,,,,,,1.0,,1.0,0.6066,0.6066,0.5,0.5,1.0,,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,1.0,0.4,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,255.0,4,2.0,7,7,7.0,7.0,3.0,14,,,,,,1.0,1.0,2.0,2.0,6,1.0,2.0,2.0,,2.0,,,1.0,,,,,2.0,7.0,,,0.5,0.5,0.5,0.5,0.5,0.5,20.0,,,,,,,,0.5,,,,,,0.367,0.367,,,1.0,15.05,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,0.3333333333333333,,,0.25,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3991,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,327.0,5,2.0,8,9,7.0,9.0,3.0,17,,,,,,1.0,,2.0,1.0,8,,1.0,1.0,,,,,,1.0,2.0,,,1.0,7.0,,,,,,,0.125,0.16666666666666666,33.333333333333336,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.51275,0.575775,,,1.0,14.5,0.875,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,0.76695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,24.6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,255.0,4,2.0,7,7,7.0,7.0,3.0,14,,,,,,,,,,6,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,72.0,1,,1,2,,2.0,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,72.0,1,,1,2,,2.0,,3,,,,,,,1.0,1.0,2.0,2,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,50.0,,,,,,,,,,,,,,0.4021,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612757,Channing Frye,Channing Frye,101112,POR,1827.0,30,-16.0,53,53,15.0,17.0,10.0,106,,2.0,,,3.0,10.0,3.0,12.0,8.0,71,1.0,2.0,2.0,6.0,,,1.0,2.0,1.0,2.0,,1.0,2.0,15.0,1.0,1.0,0.25,0.5,0.25,0.5,0.3076923076923077,0.5,20.634920634920636,,0.058823529411764705,,0.16666666666666666,,,,0.8333333333333334,0.3,0.3,,,0.16666666666666666,0.416375,0.3923,0.07692307692307693,0.07692307692307693,0.25,17.041666666666668,0.2830188679245283,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,3.0,5.0,1.0,0.08333333333333333,0.5,,,,0.04,0.14285714285714285,,0.034482758620689655,0.08333333333333333,,,0.25,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,0.3773,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,14236.0,237,-18.0,411,412,120.0,133.0,45.0,823,11.0,13.0,1.0,1.0,20.0,51.0,50.0,100.0,117.0,450,15.0,25.0,40.0,54.0,46.0,20.0,36.0,45.0,27.0,20.0,2.0,9.0,40.0,120.0,0.54,0.54,0.5,0.6,0.4951923076923077,0.5892857142857143,0.5176991150442478,0.6060606060606061,26.797385620915033,0.14184397163120568,0.15463917525773196,0.13559322033898305,0.125,0.8461538461538461,1.0,0.7272727272727273,0.49038461538461536,0.39215686274509803,0.39215686274509803,0.03571428571428571,1.0,0.16346153846153846,0.42409313725490194,0.40052222222222217,0.08108108108108109,0.08411214953271028,0.3418803418803419,13.165999999999999,0.291970802919708,14.0,3.0,12.0,7.0,3.0,3.0,6.0,,10.0,6.0,9.0,6.0,1.0,10.0,1.0,,7.0,16.0,0.75,0.03,0.15384615384615385,0.6,0.4,,0.03821656050955414,0.18867924528301888,0.07894736842105263,0.046153846153846156,0.024096385542168676,0.03571428571428571,0.14634146341463414,0.10256410256410256,19.0,36.0,3.0,5.0,,5.0,8.0,3.0,19.0,0.6,0.75,,0.34615384615384615,0.5277777777777778,0.5428571428571428,0.41901666666666665,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,9.0,6.0,10.0,2.0,0.038461538461538464,0.028846153846153848,0.16666666666666666,0.07142857142857142,41.650000000000006,False,1.0,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,0.25,1.0,0.3333333333333333,0.5,0.027777777777777776,0.09302325581395349,0.2,0.1346153846153846,0.16666666666666666,0.0425531914893617,0.4,0.21052631578947367,0.009615384615384616,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.03571428571428571,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,14306.0,238,-17.0,414,411,124.0,132.0,41.0,825,26.0,37.0,5.0,8.0,15.0,47.0,48.0,105.0,160.0,456,11.0,20.0,53.0,12.0,84.0,14.0,23.0,29.0,36.0,46.0,5.0,16.0,53.0,124.0,0.125,0.13043478260869565,0.45714285714285713,0.55,0.4918032786885246,0.5344827586206896,0.5598591549295775,0.6463414634146342,33.769063180827885,0.10687022900763359,0.11538461538461539,0.13725490196078433,0.30327868852459017,0.7027027027027027,0.8387096774193549,0.07692307692307693,0.38524590163934425,0.3191489361702128,0.3191489361702128,0.27586206896551724,0.625,0.4426229508196721,0.47112272727272725,0.46890178571428576,0.12030075187969924,0.13793103448275862,0.33125,10.423809523809524,0.2995169082125604,40.0,3.0,19.0,22.0,6.0,1.0,5.0,,7.0,2.0,6.0,6.0,3.0,13.0,,5.0,5.0,15.0,0.95,0.05714285714285714,0.16216216216216217,0.46153846153846156,0.13333333333333333,,0.03225806451612903,0.13725490196078433,0.02857142857142857,0.031578947368421054,,,0.15789473684210525,0.11875,7.0,21.0,5.0,6.0,4.0,10.0,17.0,5.0,41.0,0.8333333333333334,0.8888888888888888,0.0625,0.1721311475409836,0.3333333333333333,0.3333333333333333,0.5390625,16.0,2.0,9.0,17.0,3.0,9.0,15.0,9.0,7.0,5.0,7.0,9.0,0.13934426229508196,0.13114754098360656,0.2222222222222222,0.3103448275862069,26.570588235294117,False,4.0,0.07692307692307693,0.2,1.0,,7.0,1.0,3.0,8.0,2.0,3.0,12.0,1.0,7.0,7.0,2.0,1.0,2.0,8.0,6.0,2.0,7.0,3.0,,4.0,1.0,3.0,,,2.0,2.0,2.0,0.5,0.47058823529411764,0.6666666666666666,0.3333333333333333,0.5,,0.075,0.125,0.08,0.1,0.03389830508474576,0.2857142857142857,0.14285714285714285,0.00819672131147541,0.4375,0.4375,0.42857142857142855,0.5,1.0,,0.3333333333333333,0.4666666666666667,4.0,4.0,1.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.1111111111111111,1.0,1.0,,,,,,
