EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,3SecondViolations,Arc3Assists,PtsAssisted3s,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Assisted3sPct,Arc3PctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,PenaltyCorner3Accuracy,BlockedArc3,BlockedLongMidRange
101194,1610612741,Anthony Roberson,Anthony Roberson,101194,CHI,252.0,4,8,8,8,2,16,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,5.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.5,1.0,1.5,0.5,0.5,1.0,45.45454545454545,1.0,0.25,0.25,0.5,0.25,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.437425,0.39765,0.375,11.35,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,11702.0,195,-58,360,374,46,734,31.0,11.0,22.0,,1.0,,,28.0,63.0,,1.0,67.0,436.0,,,9.0,42.0,,,,6.0,5.0,8.0,44.0,7.0,2.0,4.0,3.0,11.0,0.75,0.8076923076923077,,,,0.4444444444444444,0.4375,0.3333333333333333,0.47183098591549294,0.5,0.015625,0.09523809523809523,0.16129032258064516,19.806763285024157,0.36363636363636365,0.03787878787878788,0.04878048780487805,0.037037037037037035,0.484375,0.34375,0.5,0.5,1.0,0.015625,,,,,0.5,,0.5069904761904762,0.5428999999999999,0.13432835820895522,8.209523809523809,49.9,58.0,66.0,14.0,2.0,6.0,3.0,4.0,3.0,10.0,1.0,11.0,2.0,6.0,5.0,4.0,9.0,1.0,1.0,9.0,14.0,4.0,1.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,3.0,6.0,27.0,3.0,36.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,12.0,23.0,1.0,2.0,14.0,14.0,6.0,1.0,20.0,15.0,5.0,20.0,8.0,2.0,1.0,9.0,58.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.4,0.4090909090909091,0.1,0.25,0.19424460431654678,0.16216216216216217,0.09375,0.1875,0.11538461538461539,0.07407407407407407,0.2,0.16393442622950818,0.07142857142857142,0.3,0.1724137931034483,0.125,0.13793103448275862,0.4,0.45161290322580644,0.5384615384615384,0.6428571428571429,0.15625,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,0.75,0.1,0.5141444444444444,0.08571428571428572,0.08695652173913043,0.13432835820895522,0.16111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,460.0,8,13,15,14,2,29,,,1.0,,,,,,2.0,,,,12.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,16.666666666666668,,,,,,0.5,,,,,,,,,,,0.3739,,,10.25,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,,,0.14285714285714285,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,0.13333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2669,1610612741,Linton Johnson,Linton Johnson,2669,CHI,437.0,7,7,13,15,2,28,,,1.0,,,,,,1.0,,,2.0,13.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.5,,,,,12.5,,0.2,0.2,,,1.0,,,,,,,,,,,0.3805,0.3805,,16.0,,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.16666666666666666,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
283,1610612741,Lindsey Hunter,Lindsey Hunter,283,CHI,1004.0,17,11,31,33,3,64,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,29.0,1.0,1.0,3.0,,,1.0,1.0,,,,4.0,1.0,,,,,,,1.0,1.0,1.0,,1.5,1.5,1.0,1.5,1.0,,,5.714285714285714,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54525,0.54525,0.75,,25.6,10.0,11.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,3.0,2.0,5.0,,1.0,,2.0,12.0,,3.0,1.0,,4.0,,1.0,,,,,,,1.0,2.0,,,4.0,2.0,,1.0,,,,,,,,1.0,10.0,1.0,1.0,,,,0.5,,,0.1111111111111111,0.5,,0.26666666666666666,,,,0.25,,,0.25,1.0,,,,,,,,,,,,,,,,,,0.25,0.3225806451612903,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,3317.0,55,11,105,100,13,205,7.0,,1.0,2.0,2.0,1.0,1.0,4.0,8.0,2.0,2.0,22.0,103.0,1.0,1.0,5.0,6.0,,2.0,2.0,1.0,5.0,6.0,19.0,1.0,1.0,5.0,3.0,10.0,0.75,1.0,1.0,1.0,1.0,0.5,0.7,0.625,0.8461538461538461,0.625,0.2,0.125,0.14285714285714285,18.852459016393443,0.5,0.14705882352941177,0.13333333333333333,0.35714285714285715,0.7,0.1,,,,0.2,1.0,1.0,0.25,1.0,0.9,1.0,0.55457,0.5537666666666666,0.22727272727272727,2.2125000000000004,24.85,24.0,18.0,4.0,1.0,3.0,,,,,1.0,8.0,1.0,3.0,,,,1.0,2.0,5.0,2.0,2.0,,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,1.0,,13.0,,13.0,1.0,,5.0,,2.0,,1.0,3.0,3.0,8.0,,2.0,8.0,8.0,4.0,1.0,,,,,,,,5.0,24.0,,1.0,0.3333333333333333,,1.5,1.25,,,0.3023255813953488,,0.09090909090909091,0.25,,0.125,,0.25,0.5833333333333334,0.13333333333333333,,,0.3333333333333333,,0.5714285714285714,0.6666666666666666,0.75,,,,,0.75,0.3333333333333333,,,1.0,0.5247,0.3333333333333333,0.4,0.22727272727272727,0.22857142857142856,,,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,7605.0,127,-71,228,243,29,471,20.0,,1.0,,,,,12.0,24.0,,,30.0,298.0,,,13.0,12.0,,,,3.0,15.0,17.0,44.0,1.0,,2.0,,5.0,0.5,0.8571428571428571,,,,0.5,0.5,0.5,0.5555555555555556,0.5416666666666666,,0.125,0.15,12.307692307692307,0.4,0.16304347826086957,0.14678899082568808,0.21621621621621623,0.8333333333333334,0.041666666666666664,,,,,,,,,0.8333333333333334,,0.5509,0.57635,0.43333333333333335,2.3124999999999996,,24.0,35.0,9.0,5.0,11.0,,1.0,3.0,3.0,,6.0,6.0,12.0,1.0,,1.0,,1.0,1.0,12.0,10.0,,7.0,1.0,8.0,,4.0,1.0,2.0,17.0,1.0,3.0,19.0,5.0,27.0,1.0,1.0,3.0,,2.0,,1.0,1.0,10.0,14.0,,,8.0,7.0,3.0,1.0,7.0,7.0,,7.0,3.0,1.0,1.0,1.0,24.0,,1.0,0.5,,,0.25,,0.45454545454545453,0.20652173913043478,0.125,0.058823529411764705,0.1896551724137931,0.21052631578947367,0.06666666666666667,,0.16279069767441862,0.625,0.06060606060606061,0.15,,0.1111111111111111,0.42857142857142855,0.45,0.5294117647058824,0.4444444444444444,0.125,1.0,1.0,0.6666666666666666,0.9166666666666666,0.45454545454545453,1.0,,,0.571,0.11538461538461539,0.11538461538461539,0.03333333333333333,0.10526315789473684,,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,9964.0,166,-55,307,320,39,627,19.0,17.0,33.0,,2.0,,,33.0,62.0,,2.0,72.0,375.0,,,10.0,24.0,,2.0,,4.0,3.0,4.0,22.0,2.0,1.0,14.0,6.0,22.0,0.36363636363636365,0.36363636363636365,,,,0.532258064516129,0.515625,0.7142857142857143,0.5294117647058824,0.7142857142857143,0.03125,0.06451612903225806,0.10526315789473684,25.714285714285715,0.6363636363636364,0.02702702702702703,0.02857142857142857,0.044444444444444446,0.296875,0.515625,0.5151515151515151,0.5483870967741935,0.35294117647058826,0.03125,,,,,0.328125,,0.45802698412698417,0.46245714285714284,0.1388888888888889,11.945161290322583,34.65,46.0,54.0,11.0,1.0,2.0,3.0,4.0,5.0,10.0,2.0,6.0,5.0,7.0,,6.0,8.0,2.0,3.0,15.0,42.0,,,20.0,5.0,25.0,1.0,6.0,1.0,13.0,55.0,1.0,5.0,13.0,,18.0,2.0,1.0,8.0,1.0,8.0,,1.0,3.0,7.0,14.0,,3.0,8.0,9.0,3.0,2.0,,,,,,,,15.0,46.0,,2.0,0.7142857142857143,0.75,0.6,0.625,,,0.10743801652892562,0.16666666666666666,0.034482758620689655,0.11920529801324503,,0.04,,0.11320754716981132,0.038461538461538464,0.14285714285714285,0.12,0.4,0.08333333333333333,,0.5789473684210527,0.6470588235294118,0.45454545454545453,0.15625,0.5,0.5,0.2,0.2857142857142857,0.5,0.4,0.75,0.2,0.4288444444444444,0.045454545454545456,0.046875,0.20833333333333334,0.1498371335504886,,4.0,,,,,,,,,3.0,,1.0,,,,,0.021739130434782608,1.0,0.06060606060606061,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,5142.0,86,-56,161,174,19,335,7.0,4.0,7.0,3.0,9.0,,,7.0,14.0,5.0,13.0,37.0,216.0,,,3.0,6.0,3.0,9.0,3.0,1.0,,1.0,8.0,7.0,2.0,3.0,1.0,4.0,0.42857142857142855,0.5,0.38461538461538464,,0.38461538461538464,0.5,0.5370370370370371,0.3333333333333333,0.578125,0.375,0.48148148148148145,0.07142857142857142,0.14285714285714285,19.45945945945946,0.75,,0.0136986301369863,,0.25925925925925924,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.7407407407407407,0.3333333333333333,0.5389981481481483,0.46635,0.08108108108108109,10.3,24.584615384615386,48.0,53.0,3.0,1.0,2.0,1.0,1.0,,,3.0,8.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,9.0,8.0,2.0,,5.0,2.0,7.0,1.0,2.0,1.0,2.0,16.0,1.0,1.0,6.0,,7.0,,5.0,1.0,1.0,2.0,,,1.0,6.0,8.0,,,6.0,11.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,9.0,48.0,1.0,1.0,0.3333333333333333,1.0,0.42857142857142855,0.5,,,0.1111111111111111,0.0625,0.06666666666666667,0.1,,0.08333333333333333,,0.043478260869565216,0.2727272727272727,0.1,0.09090909090909091,,,0.5,0.42857142857142855,0.5,0.3333333333333333,,,,,0.6666666666666666,0.5,0.14285714285714285,1.0,0.42857142857142855,0.47426428571428575,0.1,0.125,0.24324324324324326,0.2981366459627329,,1.0,12.0,1.0,,0.8,0.6666666666666666,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,0.14814814814814814,0.5,0.5,1.0,0.14285714285714285,0.07142857142857142,,,,,,,,,,,True,,,,,,
2422,1610612741,John Salmons,John Salmons,2422,CHI,9893.0,165,-67,301,311,40,612,16.0,4.0,13.0,5.0,17.0,,1.0,17.0,37.0,7.0,21.0,73.0,375.0,,1.0,2.0,18.0,12.0,17.0,5.0,4.0,1.0,1.0,9.0,2.0,1.0,3.0,2.0,7.0,0.5294117647058824,0.5294117647058824,0.3333333333333333,,0.3333333333333333,0.4594594594594595,0.47413793103448276,0.2,0.5447761194029851,0.2,0.3620689655172414,0.10810810810810811,0.1875,21.32564841498559,0.42857142857142855,0.00909090909090909,0.007142857142857143,,0.27586206896551724,0.22413793103448276,0.3076923076923077,0.3333333333333333,0.75,0.29310344827586204,0.29411764705882354,0.3125,0.2,,0.6379310344827587,0.29411764705882354,0.4997396551724138,0.3942,0.0273972602739726,9.254054054054054,24.88095238095238,40.0,52.0,10.0,1.0,2.0,2.0,4.0,3.0,8.0,1.0,18.0,1.0,4.0,,3.0,5.0,2.0,6.0,12.0,16.0,,,7.0,,7.0,,2.0,1.0,4.0,14.0,,5.0,3.0,,8.0,,1.0,4.0,,1.0,2.0,1.0,1.0,6.0,9.0,,1.0,13.0,21.0,9.0,2.0,3.0,3.0,,3.0,2.0,,,12.0,40.0,1.0,2.0,0.25,0.6,0.42857142857142855,0.6,,,0.025423728813559324,0.16129032258064516,,0.053691275167785234,,,,0.019230769230769232,,0.05,0.16,0.16666666666666666,,0.6666666666666666,0.625,0.7692307692307693,0.5,0.13793103448275862,0.375,0.375,0.3333333333333333,0.4,0.5,0.5714285714285714,0.5,0.14285714285714285,0.5492214285714285,0.13846153846153847,0.20454545454545456,0.1643835616438356,0.132890365448505,,,9.0,,1.0,0.42857142857142855,0.4,,,,,,2.0,,,,,0.023255813953488372,,0.07692307692307693,1.0,2.0,4.0,1.0,,0.06896551724137931,0.5,0.6666666666666666,0.5,0.14285714285714285,,2.0,1.0,0.09523809523809523,0.25,0.058823529411764705,,,,,,True,,,,,,
