EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,DefThreePtRebounds,SelfOReb,Loose Ball Fouls,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceTurnovers,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedShortMidRange,on,OffCorner3ReboundPct,HeaveAttempts,PenaltyCorner3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,PenaltyArc3FGM,PenaltyArc3Accuracy
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,1420.0,24,-9,43,42,16.0,37.0,8.0,85,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,6.0,53,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,16.0,1.0,0.2,1.0,0.5,0.2,1.0,0.5,0.42857142857142855,1.0,0.6666666666666666,14.814814814814813,1.0,0.15384615384615385,0.08695652173913043,0.2,0.1111111111111111,0.10714285714285714,0.1111111111111111,0.5,0.5,0.4,0.5,0.5,0.4,0.2,1.0,1.0,0.5,1.0,0.4,0.4981999999999999,0.5459499999999999,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,8.040000000000001,0.37209302325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,1955.0,33,-8,58,57,22.0,48.0,11.0,115,1.0,3.0,1.0,2.0,,2.0,1.0,9.0,6.0,13.0,7.0,22.0,67,2.0,3.0,8.0,,5.0,4.0,4.0,10.0,,4.0,4.0,2.0,2.0,8.0,,,2.0,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,7.0,,7.0,2.0,2.0,4.0,22.0,2.0,0.46153846153846156,0.6666666666666666,,0.5,0.875,,0.6111111111111112,1.0,0.2857142857142857,30.985915492957748,0.5,0.125,,,0.07692307692307693,,,,,0.2,0.3333333333333333,1.0,0.06666666666666667,0.6,0.5,0.5,0.4,,0.3333333333333333,0.44681999999999994,0.46512000000000003,0.125,0.14285714285714285,0.36363636363636365,0.18181818181818182,13.492307692307694,0.3793103448275862,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.5,0.13333333333333333,0.15384615384615385,0.6666666666666666,0.2,1.0,1.0,0.4444444444444444,0.4444444444444444,0.25,0.13333333333333333,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.553775,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,7543.0,126,-43,216,215,18.0,76.0,19.0,431,5.0,11.0,1.0,1.0,,,5.0,22.0,13.0,38.0,9.0,38.0,237,1.0,3.0,2.0,,4.0,,,16.0,,16.0,18.0,2.0,12.0,38.0,,1.0,7.0,8.0,1.0,9.0,6.0,2.0,9.0,3.0,12.0,11.0,,9.0,5.0,,,18.0,,0.34210526315789475,0.3333333333333333,,0.32222222222222224,0.14285714285714285,,0.3877551020408163,0.14285714285714285,,24.369747899159666,0.6666666666666666,0.09722222222222222,0.010416666666666666,,0.06796116504854369,0.008928571428571428,0.016666666666666666,,0.16666666666666666,0.24444444444444444,0.45454545454545453,0.5555555555555556,0.1111111111111111,0.4888888888888889,0.14285714285714285,1.0,,,0.4,0.45518777777777775,0.39093333333333335,0.10204081632653061,0.11904761904761904,0.05263157894736842,,11.66578947368421,0.08333333333333333,1.0,7.0,,4.0,,3.0,1.0,7.0,,4.0,,10.0,3.0,4.0,,3.0,5.0,3.0,1.0,3.0,,1.0,3.0,0.38461538461538464,0.38461538461538464,1.0,0.14285714285714285,,0.14285714285714285,0.15555555555555556,0.07894736842105263,0.18181818181818182,0.07692307692307693,0.2,0.25,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.08888888888888889,,,,0.42857142857142855,,,,0.5281785714285714,24.928571428571427,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2,0.1111111111111111,0.09523809523809523,0.2,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,6348.0,106,-27,182,181,7.0,57.0,13.0,363,10.0,15.0,,1.0,,,8.0,22.0,21.0,45.0,10.0,52.0,195,,3.0,,1.0,1.0,,2.0,26.0,,16.0,17.0,,15.0,35.0,,2.0,3.0,6.0,2.0,8.0,2.0,1.0,3.0,3.0,8.0,13.0,,12.0,6.0,,2.0,7.0,,0.4666666666666667,,1.0,0.42,,0.3333333333333333,0.4642857142857143,,0.3333333333333333,30.102040816326532,0.6666666666666666,0.04918032786885246,0.025974025974025976,,0.05747126436781609,0.02247191011235955,,,,0.3,0.6666666666666666,0.7692307692307693,0.16,0.44,0.25,,,,0.4,0.4771270000000001,0.2928,0.10714285714285714,0.11764705882352941,,0.038461538461538464,10.811111111111112,0.038461538461538464,2.0,9.0,,5.0,,1.0,,5.0,,1.0,,16.0,,5.0,,6.0,,,1.0,1.0,,,2.0,0.38095238095238093,0.38095238095238093,,,,,0.1,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.25,0.5,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.1,,,,0.25,,,,0.50255,27.52,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.5,0.16666666666666666,0.05,0.2,,,,,,,0.6666666666666666,2.0,1.0,2.0,0.07692307692307693,0.13333333333333333,0.16666666666666666,0.047619047619047616,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,8143.0,136,-39,235,234,29.0,95.0,24.0,469,3.0,6.0,,1.0,,,1.0,37.0,23.0,44.0,6.0,52.0,254,,1.0,2.0,2.0,6.0,2.0,6.0,4.0,,1.0,2.0,,1.0,5.0,,6.0,17.0,28.0,6.0,34.0,2.0,1.0,5.0,11.0,17.0,5.0,2.0,6.0,3.0,1.0,6.0,29.0,1.0,0.5227272727272727,,0.3333333333333333,0.5227272727272727,,0.3333333333333333,0.5652173913043478,0.5,0.42857142857142855,19.391634980988595,0.4,0.22077922077922077,0.056074766355140186,,0.21238938053097345,0.04878048780487805,0.06153846153846154,,0.2857142857142857,0.13636363636363635,0.5,0.5,0.022727272727272728,0.8409090909090909,1.0,,,,0.13636363636363635,0.4355340909090909,0.3860666666666667,0.06666666666666667,0.06666666666666667,0.038461538461538464,0.11538461538461539,15.774999999999999,0.12340425531914893,,20.0,,,,,,,,,2.0,42.0,,,,1.0,2.0,2.0,3.0,3.0,,2.0,3.0,0.9130434782608695,0.9130434782608695,,,,,,0.022727272727272728,,0.21428571428571427,,,0.5405405405405406,0.5405405405405406,0.95,,,,,,,,,0.5396,,,,,,,,1.0,,1.0,,4.0,,1.0,,,,1.0,0.4,0.19047619047619047,0.6666666666666666,,,,,,,,7.0,1.0,,0.19444444444444445,,,0.05,,3.0,1.0,2.0,3.0,2.0,0.09090909090909091,0.35,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,1895.0,32,4,58,56,23.0,42.0,9.0,114,1.0,1.0,,,1.0,1.0,,5.0,5.0,6.0,3.0,13.0,53,1.0,1.0,2.0,3.0,4.0,1.0,7.0,2.0,,,,,,,,,1.0,2.0,,2.0,,,1.0,4.0,6.0,2.0,,4.0,2.0,,7.0,23.0,,0.8333333333333334,1.0,0.75,0.7142857142857143,0.5,0.6,0.7222222222222222,0.5,0.5833333333333334,14.285714285714286,,0.05263157894736842,,,0.06451612903225806,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,,0.7142857142857143,,,0.2,1.0,0.2857142857142857,0.44155,0.47107,0.2222222222222222,0.25,0.15384615384615385,0.5384615384615384,15.683333333333335,0.39655172413793105,,4.0,,1.0,,1.0,,1.0,,1.0,,8.0,,1.0,,,,,,1.0,1.0,,1.0,0.8,0.8,,,,,0.14285714285714285,,,,,,0.8,0.8,0.75,0.14285714285714285,,,,0.5,,,,0.453175,24.9,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,0.2,1.0,,,0.08333333333333333,,,,,,,,,,,0.14285714285714285,,1.0,,,,,,,,True,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,6486.0,108,-39,185,187,17.0,62.0,19.0,372,2.0,4.0,,,,,4.0,11.0,5.0,19.0,,13.0,204,,1.0,3.0,,2.0,,,4.0,,4.0,4.0,1.0,3.0,8.0,,1.0,7.0,13.0,1.0,14.0,,,3.0,2.0,2.0,3.0,,,,,,17.0,,0.2631578947368421,,,0.2708333333333333,0.375,,0.2708333333333333,0.375,,13.043478260869566,,0.11475409836065574,0.011363636363636364,,0.13793103448275862,0.010309278350515464,,,,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.4583333333333333,,,,,0.375,0.4871979166666666,0.40218333333333334,,,0.23076923076923078,,12.163157894736843,0.0918918918918919,,3.0,,1.0,,,1.0,5.0,1.0,3.0,,6.0,3.0,1.0,,1.0,,,1.0,3.0,,,,0.6,0.6,1.0,0.2,0.3333333333333333,0.2,0.20833333333333334,0.05263157894736842,0.25,0.17647058823529413,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.041666666666666664,,,,,,,,0.5168875,23.96,1.0,4.0,3.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,0.14285714285714285,0.05555555555555555,0.5,0.16666666666666666,0.25,0.25,1.0,0.75,0.3333333333333333,,5.0,,,0.19230769230769232,,0.25,,,,,,,,0.05263157894736842,0.14285714285714285,,,1.0,1.0,0.3333333333333333,1.0,,,,True,,,,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,111.0,2,-1,4,3,,,,7,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,5520.0,92,-32,159,161,,41.0,13.0,320,1.0,4.0,,2.0,,,3.0,9.0,5.0,16.0,,13.0,170,,2.0,,,,,,4.0,,3.0,3.0,1.0,2.0,6.0,,1.0,13.0,17.0,1.0,18.0,2.0,,3.0,5.0,8.0,,,,,,,,,0.3125,,,0.34210526315789475,,,0.34210526315789475,,,12.716763005780347,0.6666666666666666,0.24528301886792453,0.014285714285714285,,0.2191780821917808,0.0125,,,0.16666666666666666,0.21052631578947367,0.25,0.25,0.15789473684210525,0.47368421052631576,1.0,,,,0.3684210526315789,0.4574473684210526,,,,,,11.6875,,1.0,3.0,,2.0,,,1.0,3.0,,,,6.0,3.0,2.0,,1.0,2.0,,,1.0,,,,0.6,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.15789473684210525,0.0625,,0.22580645161290322,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.6666666666666666,0.10526315789473684,,,,,,,,0.5917,25.5,1.0,1.0,,,,,,,,,1.0,2.0,2.0,1.0,,,,0.14285714285714285,0.3125,,0.05263157894736842,1.0,1.0,1.0,,,,3.0,1.0,,0.15,,0.2222222222222222,0.08333333333333333,1.0,1.0,1.0,,1.0,,0.058823529411764705,0.09090909090909091,,1.0,,,,,1.0,0.1111111111111111,,True,,,,,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,1294.0,22,-1,35,34,13.0,17.0,4.0,69,1.0,1.0,1.0,1.0,,,2.0,,2.0,3.0,2.0,6.0,34,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,2.0,1.0,5.0,2.0,7.0,2.0,1.0,3.0,4.0,6.0,2.0,,2.0,1.0,,2.0,13.0,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,17.94871794871795,0.6666666666666666,0.09090909090909091,0.15384615384615385,,0.125,0.14285714285714285,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,1.0,1.0,,,0.3333333333333333,0.44703333333333334,0.3843,0.25,0.25,0.3333333333333333,0.3333333333333333,4.333333333333333,0.37142857142857144,1.0,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,0.5,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.5501,,,,,,,,,,,,2.0,,1.0,,,,,1.0,0.2,,,,,,,,,2.0,,,0.15384615384615385,,0.16666666666666666,,1.0,3.0,,,3.0,,,0.14285714285714285,,,,,,,,,3.0,True,,,,,,,,,,,
