EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked2s,BlockedAtRim,Blocks,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,DefFTReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,OffThreePtRebounds,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3FGA,Travels,ShortMidRangePctBlocked,PenaltyArc3Frequency,on,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Technical Free Throw Trips,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,ShortMidRangePctAssisted,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,2990.0,50.0,-14.0,92,94.0,36.0,36.0,11,186,1.0,4.0,,1.0,3.0,,,,1.0,,2.0,,1.0,5.0,,2.0,9.0,11.0,96.0,,,,,,1.0,4.0,7.0,9.0,2.0,,,,2.0,,2.0,4.0,2.0,6.0,1.0,1.0,4.0,,14.0,1.0,,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,,,1.0,6.0,,11.0,,3.0,2.0,9.0,36.0,2.0,1.0,1.0,,,,0.2,,0.25,0.14285714285714285,,0.2,0.4166666666666667,,0.5,0.2857142857142857,0.4,0.5,16.346153846153847,0.4,0.06896551724137931,0.038461538461538464,,0.047619047619047616,0.025,0.09090909090909091,,,0.05263157894736842,,,0.5714285714285714,0.25,0.5,1.0,,,,0.14285714285714285,,,0.2857142857142857,,,,,,0.6,0.3333333333333333,0.8571428571428571,,0.6095714285714287,,0.6258800000000001,0.3,0.375,,0.8181818181818182,3.6799999999999997,24.4,0.391304347826087,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,1.0,,,0.2,False,,,,,,,,,1.0,,,,,,,,,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,4821.0,80.0,-12.0,152,154.0,72.0,70.0,18,306,6.0,10.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,,6.0,12.0,,1.0,4.0,16.0,165.0,2.0,3.0,,,4.0,2.0,3.0,3.0,7.0,10.0,2.0,,,1.0,,2.0,,,,,,,,,9.0,3.0,6.0,10.0,10.0,20.0,2.0,3.0,2.0,1.0,2.0,,1.0,,1.0,2.0,2.0,6.0,9.0,7.0,1.0,5.0,1.0,1.0,2.0,7.0,72.0,2.0,0.8333333333333334,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.5,0.5333333333333333,0.6666666666666666,0.5833333333333334,0.07692307692307693,0.16666666666666666,0.2,9.883720930232558,1.0,0.13043478260869565,0.17307692307692307,0.13043478260869565,0.13043478260869565,0.14084507042253522,0.15,0.14285714285714285,0.2222222222222222,0.13793103448275862,0.10526315789473684,0.5,0.7692307692307693,0.6,0.75,0.8333333333333334,0.07692307692307693,,,0.07692307692307693,,,0.07692307692307693,,,,1.0,,0.5,1.0,0.8461538461538461,,0.5168115384615384,0.5752,0.4302125,0.07692307692307693,0.08333333333333333,0.25,0.4375,2.033333333333333,31.5,0.47368421052631576,2.0,1.0,2.0,,,1.0,1.0,,1.0,0.1111111111111111,,,,1.0,1.0,,1.0,2.0,,,,2.0,0.05263157894736842,0.08333333333333333,,0.15384615384615385,1.0,,,,,,,,,,2.0,2.0,,,0.6666666666666666,1.0,,,0.25,False,,,,,,0.25,,,,2.0,0.5,,,,,,,,
1899,1610612740,James Posey,James Posey,1899,NOH,5624.0,94.0,-32.0,179,178.0,91.0,87.0,22,357,5.0,8.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,12.0,1.0,8.0,16.0,5.0,15.0,17.0,48.0,209.0,3.0,6.0,2.0,,6.0,3.0,5.0,11.0,26.0,4.0,12.0,15.0,,12.0,4.0,3.0,3.0,,3.0,,,1.0,1.0,6.0,4.0,1.0,12.0,17.0,5.0,22.0,1.0,1.0,,1.0,4.0,1.0,2.0,5.0,2.0,9.0,4.0,5.0,12.0,12.0,1.0,20.0,,4.0,3.0,26.0,91.0,3.0,0.25,0.4,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,0.5,0.375,0.625,0.6,0.375,0.7222222222222222,0.4838709677419355,0.1875,0.25,24.13793103448276,0.4444444444444444,0.24489795918367346,0.07272727272727272,0.04,0.17567567567567569,0.060240963855421686,0.041666666666666664,0.06666666666666667,0.125,0.21739130434782608,0.05263157894736842,0.07692307692307693,0.25806451612903225,0.625,0.8333333333333334,0.4,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.16129032258064516,0.4,0.5,0.3870967741935484,0.3333333333333333,0.3333333333333333,1.0,0.5,0.125,0.16666666666666666,1.0,0.7419354838709677,0.3333333333333333,0.49048387096774193,0.45885,0.47257083333333333,0.16216216216216217,0.2,0.125,0.5416666666666666,8.025,24.993333333333336,0.5083798882681564,,,,3.0,1.0,7.0,4.0,,,0.5,0.16666666666666666,0.0967741935483871,0.08333333333333333,1.0,,1.0,,,,,,4.0,0.03571428571428571,,0.1111111111111111,0.3,,1.0,1.0,3.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,6.0,0.2,,0.75,6.0,3.0,,0.5,False,,2.0,,1.0,,,,0.3333333333333333,,,,1.0,2.0,0.125,0.11764705882352941,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,5069.0,84.0,-20.0,159,159.0,54.0,69.0,18,318,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,10.0,1.0,3.0,,6.0,15.0,5.0,13.0,5.0,32.0,187.0,2.0,2.0,1.0,,4.0,2.0,3.0,4.0,14.0,4.0,8.0,12.0,3.0,3.0,1.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,2.0,3.0,5.0,3.0,8.0,,1.0,,1.0,3.0,,2.0,,1.0,3.0,1.0,3.0,5.0,3.0,,5.0,1.0,1.0,2.0,14.0,54.0,1.0,0.3333333333333333,0.4,0.8,0.38461538461538464,0.38461538461538464,0.4,1.0,0.6666666666666666,0.48214285714285715,0.6666666666666666,0.5555555555555556,0.5333333333333333,0.6666666666666666,0.6363636363636364,0.4642857142857143,0.13333333333333333,0.5,18.333333333333332,1.0,0.06382978723404255,0.02127659574468085,0.1,0.07462686567164178,0.04285714285714286,,,0.05555555555555555,0.10344827586206896,0.125,,0.07142857142857142,0.5,1.0,,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.4,0.4444444444444444,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.2222222222222222,0.5,0.5357142857142857,0.3333333333333333,0.4833267857142857,0.5838749999999999,0.5303777777777777,0.03571428571428571,0.06666666666666667,0.125,0.4375,14.273333333333335,23.77692307692308,0.33962264150943394,1.0,1.0,1.0,10.0,4.0,6.0,,,,,,0.35714285714285715,0.4444444444444444,2.0,,,,1.0,,,1.0,,0.08695652173913043,0.07142857142857142,0.1111111111111111,,1.0,4.0,2.0,2.0,,0.3333333333333333,0.4,0.4,1.0,0.5,1.0,2.0,0.1,0.5,1.0,2.0,,,0.2222222222222222,False,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,
2561,1610612740,David West,David West,2561,NOH,5923.0,99.0,-34.0,182,183.0,74.0,74.0,18,365,9.0,15.0,,4.0,6.0,5.0,14.0,5.0,11.0,,,,19.0,40.0,,,21.0,59.0,220.0,,1.0,,4.0,4.0,8.0,14.0,12.0,28.0,22.0,16.0,,,,,3.0,3.0,,3.0,,,3.0,,6.0,2.0,5.0,11.0,18.0,2.0,20.0,2.0,3.0,,3.0,4.0,,3.0,5.0,1.0,9.0,4.0,6.0,12.0,17.0,1.0,23.0,3.0,7.0,5.0,28.0,74.0,5.0,0.5789473684210527,0.5789473684210527,,,,0.475,,0.5714285714285714,0.475,,0.5714285714285714,0.5918367346938775,0.6666666666666666,0.7368421052631579,,0.075,0.06666666666666667,28.712871287128714,0.4444444444444444,0.19298245614035087,0.0392156862745098,0.22727272727272727,0.20253164556962025,0.02702702702702703,0.13333333333333333,,,0.17647058823529413,0.25,0.11764705882352941,0.375,0.6,0.6428571428571429,0.6666666666666666,0.35,0.35714285714285715,0.4166666666666667,0.275,0.45454545454545453,0.45454545454545453,,,,,,,0.42857142857142855,0.6666666666666666,0.375,,0.4616575,0.4375,0.4652071428571428,0.1590909090909091,0.1590909090909091,0.06779661016949153,0.4745762711864407,8.2075,,0.4065934065934066,,,,,,,2.0,2.0,,0.2857142857142857,0.4,,,,1.0,2.0,,,,1.0,,2.0,,,,0.16666666666666666,,,,,,,,,,,,,,0.8,,,,0.14285714285714285,,False,,,,,,,,,2.0,,,,,,,0.2,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,5112.0,85.0,-47.0,163,160.0,63.0,54.0,15,323,2.0,4.0,1.0,,,,1.0,2.0,5.0,,8.0,1.0,4.0,10.0,1.0,11.0,6.0,17.0,186.0,1.0,1.0,1.0,1.0,3.0,,1.0,5.0,5.0,6.0,2.0,3.0,,8.0,,2.0,1.0,,1.0,,,1.0,,2.0,,2.0,5.0,7.0,2.0,9.0,,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,2.0,5.0,7.0,4.0,,7.0,1.0,1.0,2.0,5.0,63.0,2.0,0.75,0.75,1.0,0.09090909090909091,0.09090909090909091,0.4,1.0,,0.2619047619047619,0.5,,0.34782608695652173,0.75,0.2857142857142857,0.5238095238095238,0.2,,14.444444444444445,0.3333333333333333,0.11627906976744186,,0.11764705882352941,0.11666666666666667,0.02666666666666667,,,,0.13043478260869565,0.07692307692307693,,0.19047619047619047,0.5,0.5,1.0,0.047619047619047616,,,0.23809523809523808,0.4,0.5,0.38095238095238093,,,,0.5,0.5,,,0.7142857142857143,,0.5128928571428572,,0.46720000000000006,0.047619047619047616,0.1,0.17647058823529413,0.29411764705882354,9.03,25.018181818181816,0.38650306748466257,1.0,1.0,1.0,3.0,,4.0,,,,,0.14285714285714285,0.14285714285714285,,2.0,,,,1.0,,,,,0.08333333333333333,0.1111111111111111,,0.07692307692307693,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,0.2,0.5,1.0,4.0,1.0,1.0,0.8,False,,,,,,0.25,,,2.0,,1.0,,,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,98.0,2.0,1.0,4,4.0,3.0,4.0,1,8,,1.0,,,1.0,,,,,,,,,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,20.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,0.5766,,0.5766,,,,,,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,1650.0,28.0,-19.0,53,55.0,18.0,32.0,5,108,1.0,4.0,,,,1.0,1.0,1.0,1.0,,,,3.0,6.0,,,2.0,8.0,64.0,,,,,,1.0,1.0,1.0,3.0,4.0,2.0,,,,,1.0,2.0,,2.0,,,2.0,,4.0,,2.0,3.0,5.0,,5.0,,,,,1.0,,,,1.0,1.0,,3.0,4.0,4.0,,4.0,,1.0,1.0,3.0,18.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,,1.0,0.5,,1.0,0.5,,0.75,,0.16666666666666666,0.25,15.517241379310345,1.0,0.23076923076923078,,0.2857142857142857,0.25,,,,,0.3333333333333333,0.2857142857142857,,0.6666666666666666,0.25,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,0.6666666666666666,,0.48276666666666673,,0.3871,0.14285714285714285,0.14285714285714285,,0.375,4.733333333333333,,0.33962264150943394,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,1.0,,,,,,1.0,,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,1301.0,22.0,-16.0,42,42.0,21.0,25.0,4,84,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,3.0,3.0,,3.0,,6.0,49.0,2.0,2.0,,,4.0,2.0,2.0,,4.0,2.0,4.0,,,3.0,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,4.0,21.0,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,,,15.217391304347826,1.0,0.18181818181818182,0.18181818181818182,0.25,0.2,0.13333333333333333,,0.4,,0.2857142857142857,,,0.3333333333333333,1.0,1.0,0.5,,,,0.16666666666666666,1.0,1.0,0.5,,,,0.5,,0.3333333333333333,1.0,0.8333333333333334,,0.54815,0.48085,0.5544333333333333,,,0.6666666666666666,0.6666666666666666,6.433333333333334,25.633333333333336,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,0.3333333333333333,False,,,,,,1.0,,,,,,,,,,,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,3177.0,53.0,-31.0,104,101.0,28.0,42.0,8,205,6.0,9.0,3.0,1.0,3.0,,2.0,,2.0,,,,6.0,13.0,,,3.0,15.0,121.0,3.0,3.0,,1.0,7.0,1.0,3.0,,2.0,10.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,5.0,3.0,8.0,,4.0,2.0,2.0,4.0,,2.0,2.0,2.0,6.0,2.0,8.0,15.0,8.0,,10.0,,4.0,1.0,2.0,28.0,1.0,0.8333333333333334,1.0,,,,0.46153846153846156,1.0,0.3333333333333333,0.46153846153846156,1.0,0.3333333333333333,0.4166666666666667,0.875,0.25,,0.07692307692307693,0.1111111111111111,21.428571428571427,0.6666666666666666,0.07692307692307693,,0.18181818181818182,0.10810810810810811,0.05405405405405406,,,,0.07142857142857142,0.2222222222222222,,0.6923076923076923,0.6666666666666666,0.75,0.8333333333333334,0.15384615384615385,,,0.15384615384615385,,,,,,,1.0,,1.0,0.3333333333333333,0.6923076923076923,,0.5044307692307692,0.5263,0.6018666666666667,0.23529411764705882,0.23529411764705882,0.4666666666666667,0.13333333333333333,5.0076923076923086,,0.2692307692307692,1.0,1.0,1.0,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,2.0,1.0,2.0,,1.0,,,,1.0,0.2,0.16666666666666666,0.25,,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,,False,,,,,,,,,,,0.6666666666666666,,,,,,1.0,1.0,0.125
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,1243.0,21.0,-23.0,40,41.0,13.0,30.0,3,81,,,,,,,,,2.0,1.0,2.0,,,2.0,1.0,3.0,3.0,6.0,51.0,,,,,,,,1.0,1.0,,,3.0,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,2.0,3.0,2.0,,4.0,,2.0,,1.0,13.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3,,,0.42857142857142855,,0.5,0.6,,,16.27906976744186,,0.1111111111111111,0.1,,0.06666666666666667,0.06666666666666667,0.2,,,,,,,,,,,,,0.4,,,0.4,0.5,0.5,1.0,,,,,0.6,0.5,0.50615,,,0.2857142857142857,0.5,,0.16666666666666666,21.1,24.233333333333334,0.325,,,,1.0,,,1.0,,,0.5,,0.2,,,1.0,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
