EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGA,NonHeaveArc3FGA,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceFtPoints,Fg2aBlocked,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeAssists,OffLongMidRangeReboundPct,DefAtRimReboundPct,PenaltyArc3FGA,DefCorner3ReboundPct,PenaltyArc3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,Travels,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,HeaveAttempts
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,967.0,16,9,27,26,19.0,13.0,1.0,53,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,10.0,24,2.0,3.0,4.0,8.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,8.0,19.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.8,27.586206896551726,0.5,0.125,0.2,0.09090909090909091,0.1,0.25,0.2,0.5,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.48195,0.5139666666666666,0.2,0.2,0.8,6.05,0.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,516.0,9,7,14,14,13.0,5.0,1.0,28,,,,,,,,,,,3.0,10,,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,3.0,13.0,,,,,,1.5,1.5,1.5,1.5,6.25,,,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,1.0,0.6066,0.6066,,,1.0,,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,1275.0,21,11,36,36,22.0,18.0,3.0,72,,,,,2.0,1.0,3.0,2.0,5.0,3.0,7.0,29,2.0,3.0,3.0,7.0,,,,,,,1.0,,1.0,,,,,,,,,3.0,,6.0,2.0,1.0,7.0,22.0,1.0,,,0.4,0.6666666666666666,0.4,0.6666666666666666,0.4375,0.7,19.51219512195122,,,,,,,,,,,,0.4,0.6,0.3333333333333333,0.3333333333333333,,,,,0.36376,0.3356333333333333,0.2857142857142857,0.2857142857142857,1.0,14.719999999999999,0.6111111111111112,,,,,,,,,,2.0,4.0,1.0,10.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2569,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1275.0,21,11,36,36,22.0,18.0,3.0,72,,,,,2.0,1.0,2.0,2.0,4.0,2.0,6.0,29,2.0,3.0,,4.0,2.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,2.0,1.0,,4.0,22.0,,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.5,17.073170731707318,,0.07692307692307693,,0.10526315789473684,0.058823529411764705,0.2,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.40495,0.40178749999999996,0.14285714285714285,0.2,0.6666666666666666,14.875,0.6111111111111112,,1.0,,1.0,,2.0,,1.0,,2.0,2.0,1.0,4.0,,,,,0.3333333333333333,0.16666666666666666,,,,0.25,,23.45,1.0,,2.0,,2.0,,,,1.0,,,,0.5,0.5,0.37629999999999997,,1.0,1.0,2.0,0.2,0.25,0.25,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,1133.0,19,9,33,32,20.0,16.0,3.0,65,,,,,2.0,3.0,8.0,3.0,10.0,3.0,9.0,24,2.0,5.0,,4.0,4.0,,1.0,4.0,,4.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,3.0,,3.0,2.0,,4.0,20.0,,0.6666666666666666,0.6666666666666666,0.3,0.4,0.2727272727272727,0.3333333333333333,0.375,0.3333333333333333,34.21052631578947,1.0,,0.1111111111111111,0.23529411764705882,,,0.125,,,,,0.18181818181818182,0.7272727272727273,0.375,0.375,0.6666666666666666,,,0.09090909090909091,0.3783909090909091,0.37871666666666665,0.16666666666666666,0.18181818181818182,0.4444444444444444,16.04,0.6060606060606061,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.09090909090909091,0.09090909090909091,,,,0.16666666666666666,,22.8,,,1.0,2.0,2.0,,,,,,,0.5,,,0.3667,0.2222222222222222,,,3.0,0.375,0.6666666666666666,0.3333333333333333,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,381.0,6,6,11,12,5.0,5.0,2.0,23,,,,,,1.0,1.0,1.0,1.0,,2.0,5,,,,,2.0,1.0,1.0,5.0,1.0,6.0,,,,,,,,,,,,1.0,,,,,,5.0,,1.0,1.0,1.0,,1.0,,1.0,,7.142857142857142,,0.2,0.25,0.5,0.14285714285714285,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,,,,0.3993,,,,,17.4,0.45454545454545453,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,1.0,0.25,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,690.0,12,6,21,20,9.0,11.0,2.0,41,,,,,,,,,,,,14,,,,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,4.166666666666667,,0.125,0.3333333333333333,0.15384615384615385,0.1,,0.2,,,,,,,,,,,,1.0,0.5922,0.5922,,,,,0.42857142857142855,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,24.3,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,0.16666666666666666,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,69.0,1,-2,1,2,,2.0,,3,,,,,,,,,,,3.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,100.0,,,,,,,,,,,,,,,,,,,1.0,0.5271,,,,,,,,,,,1.0,1.0,,,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,24.6,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,69.0,1,-2,1,2,,2.0,,3,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,328.0,5,-2,10,9,2.0,,2.0,19,1.0,1.0,,,1.0,,,1.0,2.0,,2.0,6,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,0.5,,0.5,,0.5,,18.181818181818183,,,,,0.16666666666666666,,,0.5,1.0,1.0,,0.5,,,,,,,0.5,0.4349,,,,,6.15,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
