EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,on,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
101194,1610612741,Anthony Roberson,Anthony Roberson,101194,CHI,252.0,4,8.0,8,8,16,,2.0,2.0,5,2.0,,,1,,,0.5,45.45454545454545,,,,,0.5,0.75,0.437425,26.45,,,2.0,,1.0,,,,,,,1.0,1.0,2.0,,8.0,,,,3.0,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,1.0,1.5,,1.0,1.5,,0.5,1.0,1.0,,,,0.25,,0.25,0.5,,,,,,,,,,0.25,,,,,,,,0.25,,,,,0.39765,,,,0.375,,11.35,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,6.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,False,,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,4097.0,68,13.0,132,131,263,,,,138,,3.0,14.0,20,2.0,3.0,,18.83116883116883,0.23076923076923078,0.23333333333333334,0.2222222222222222,,,0.5454545454545454,0.5287045454545455,,34.0,31.0,17.0,6.0,12.0,1.0,3.0,2.0,3.0,1.0,4.0,6.0,9.0,22.0,7.0,25.0,1.0,3.0,4.0,6.0,2.0,6.0,,4.0,12.0,6.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,4.0,,11.0,,6.0,3.0,3.0,2.0,1.0,1.0,,1.0,2.0,,,3.0,,1.0,,6.0,,,8.0,,4.0,,9.0,5.0,9.0,5.0,1.0,1.0,,4.0,34.0,,,0.6666666666666666,0.75,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.4807692307692308,0.6,0.3333333333333333,0.045454545454545456,0.08333333333333333,0.3333333333333333,,,0.23404255319148937,0.1,0.13333333333333333,0.10909090909090909,0.058823529411764705,0.42857142857142855,,0.08333333333333333,0.3333333333333333,,0.29411764705882354,0.25,0.25,0.5555555555555556,0.5454545454545454,0.5,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.25,0.25,,0.2727272727272727,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5935,0.5574333333333333,0.15384615384615385,0.15384615384615385,0.24,0.16,6.845454545454545,0.25757575757575757,2.0,,,,,4.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,False,,,,,,,
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,553.0,9,17.0,18,16,34,,,,12,,,1.0,1,,,,13.636363636363637,,0.125,,,,,0.3739,,2.0,1.0,3.0,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,0.5,,,,,,,,,,,10.25,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2669,1610612741,Linton Johnson,Linton Johnson,2669,CHI,530.0,9,11.0,16,17,33,,,,13,,,2.0,3,,,,10.0,,0.2857142857142857,,,,,0.3805,,,2.0,3.0,,,,,,,,,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.16666666666666666,,0.14285714285714285,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,0.3805,,0.5,0.5,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
283,1610612741,Lindsey Hunter,Lindsey Hunter,283,CHI,936.0,16,15.0,32,30,62,,2.0,2.0,24,2.0,3.0,4.0,4,1.0,1.0,1.0,5.405405405405405,0.6,0.2857142857142857,0.3333333333333333,,1.0,1.0,0.5488500000000001,24.950000000000003,9.0,6.0,4.0,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,3.0,2.0,5.0,2.0,,1.0,,2.0,12.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,9.0,,,,,,,,0.75,1.5,,0.75,1.5,,,,,,,0.1111111111111111,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,0.54525,,,,1.0,,,0.28125,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,3.0,,1.0,,,,,1.0,0.5,,0.5,,,,0.5,0.5,1.0,1.0,,,0.5,,1.0,1.0,,,,1.0,,1.0,,,,,,,False,1.0,,,,,,
1501,1610612741,Tim Thomas,Tim Thomas,1501,CHI,594.0,10,-2.0,17,18,35,,2.0,2.0,20,2.0,,2.0,2,2.0,3.0,0.25,45.0,,0.09090909090909091,,,0.25,0.375,0.4641375,24.8,,8.0,2.0,1.0,1.0,,,,,,1.0,4.0,2.0,6.0,,7.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.4375,,,0.4375,,,0.16666666666666666,,1.0,1.0,,0.1111111111111111,,,,,,,,0.25,,,,,,0.125,1.0,1.0,1.0,0.125,,,,0.5,,,,,0.59595,,,,,,14.466666666666667,,1.0,,,,,,,,0.25,0.25,0.3333333333333333,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,,1.0,,,,,1.0,0.5,,0.5,,,,0.5,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,5104.0,85,40.0,171,152,323,,4.0,4.0,154,3.0,1.0,21.0,30,8.0,15.0,0.19047619047619047,19.072164948453608,0.08333333333333333,0.2597402597402597,,,0.19047619047619047,0.7619047619047619,0.5390525,38.625,60.0,48.0,18.0,8.0,12.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,11.0,17.0,12.0,43.0,2.0,4.0,,7.0,4.0,6.0,6.0,20.0,18.0,4.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,2.0,7.0,,19.0,1.0,9.0,1.0,2.0,2.0,,5.0,2.0,3.0,5.0,2.0,1.0,10.0,1.0,3.0,,13.0,,1.0,14.0,2.0,5.0,3.0,,,,,,,,20.0,60.0,1.0,3.0,0.8181818181818182,1.0,0.6470588235294118,0.5,0.6666666666666666,0.7380952380952381,0.7,0.7777777777777778,0.7962962962962963,0.7,0.7692307692307693,0.11764705882352941,0.16666666666666666,0.5,0.2,,0.2923076923076923,0.12727272727272726,0.1111111111111111,0.1232876712328767,0.2727272727272727,,0.045454545454545456,0.15384615384615385,0.28,0.6,0.12,0.25,0.25,,0.5714285714285714,0.6666666666666666,0.8,0.75,0.047619047619047616,1.0,1.0,1.0,0.19047619047619047,0.8,0.5,0.4444444444444444,0.75,0.56825,0.55304375,0.20833333333333334,0.25,0.16279069767441862,0.46511627906976744,5.070588235294117,0.3508771929824561,2.0,3.0,3.0,,2.0,,,,,0.5,0.5,1.0,,0.3333333333333333,,,3.0,1.0,2.0,3.0,1.0,2.0,9.0,,3.0,,,,,1.0,0.75,0.6666666666666666,1.0,,,,0.75,0.75,1.0,0.2,,0.6666666666666666,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,False,1.0,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,4152.0,69,33.0,147,133,280,,3.0,3.0,140,3.0,2.0,10.0,11,,2.0,0.15789473684210525,19.753086419753085,0.25,0.1694915254237288,0.16666666666666666,,0.15789473684210525,0.5789473684210527,0.4710000000000001,35.76666666666667,60.0,47.0,14.0,6.0,8.0,,,4.0,5.0,1.0,3.0,5.0,10.0,16.0,12.0,32.0,1.0,1.0,2.0,4.0,5.0,7.0,9.0,19.0,6.0,14.0,,,8.0,3.0,11.0,2.0,1.0,3.0,1.0,4.0,25.0,1.0,,,8.0,,1.0,,,,,3.0,,2.0,3.0,1.0,1.0,6.0,,2.0,,9.0,,,14.0,,3.0,4.0,,,,,,,,19.0,60.0,,4.0,0.3,0.3,0.625,1.0,0.7142857142857143,0.5263157894736842,1.0,0.5,0.6153846153846154,1.0,0.6333333333333333,,,0.5,,,0.1568627450980392,,0.05555555555555555,0.017241379310344827,,,,0.07142857142857142,0.10526315789473684,0.07692307692307693,0.2631578947368421,0.5,,,0.42105263157894735,0.75,0.75,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.2631578947368421,,,0.5,0.8,0.4078,0.4618125,0.13636363636363635,0.15789473684210525,0.125,0.59375,8.1375,0.40816326530612246,3.0,3.0,3.0,1.0,1.0,,,,,0.6,0.6,0.3333333333333333,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,4974.0,83,27.0,169,155,324,7.0,9.0,16.0,168,9.0,1.0,7.0,8,1.0,4.0,0.5161290322580645,21.875,0.08333333333333333,0.09859154929577464,0.14285714285714285,0.22580645161290322,0.2903225806451613,0.7096774193548387,0.516401612903226,24.3625,66.0,56.0,19.0,1.0,6.0,1.0,2.0,1.0,2.0,,,9.0,6.0,15.0,9.0,45.0,1.0,3.0,1.0,6.0,3.0,4.0,3.0,12.0,6.0,6.0,2.0,1.0,10.0,2.0,12.0,1.0,1.0,5.0,2.0,3.0,26.0,1.0,,,6.0,,1.0,,6.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,,5.0,,2.0,,7.0,,,13.0,,3.0,2.0,2.0,1.0,2.0,2.0,,,,12.0,66.0,3.0,1.0,0.5,0.6,0.4,0.3333333333333333,0.75,0.5806451612903226,0.625,0.5,0.6081081081081081,0.6,0.5454545454545454,0.06666666666666667,0.16666666666666666,0.6,,,0.1016949152542373,,0.05263157894736842,0.013888888888888888,,,,0.06666666666666667,0.09523809523809523,0.25,0.038461538461538464,,,1.0,0.1935483870967742,0.16666666666666666,0.2,,,,,,0.2903225806451613,0.5,0.5,0.2222222222222222,0.5,0.43520000000000003,0.503738888888889,0.11428571428571428,0.16666666666666666,0.13333333333333333,0.26666666666666666,12.240000000000002,0.3905325443786982,5.0,4.0,5.0,1.0,,1.0,,,,0.5555555555555556,0.5555555555555556,0.6,,0.4444444444444444,4.0,1.0,4.0,,1.0,8.0,1.0,1.0,21.0,3.0,4.0,,,,,0.875,0.5,0.2,0.5,0.5714285714285714,0.5714285714285714,1.0,0.4444444444444444,0.4444444444444444,0.75,,0.1111111111111111,0.25,0.4444444444444444,,,1.0,,1.0,,1.0,,,,0.058823529411764705,,,,,False,,1.0,1.0,0.25,1.0,1.0,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,4256.0,71,31.0,146,131,277,1.0,7.0,8.0,131,7.0,1.0,4.0,6,3.0,9.0,0.27586206896551724,21.42857142857143,0.125,0.06666666666666667,0.25,0.034482758620689655,0.2413793103448276,0.4827586206896552,0.46286206896551724,24.5625,60.0,51.0,16.0,2.0,6.0,,,2.0,3.0,2.0,7.0,8.0,6.0,21.0,7.0,22.0,,1.0,,3.0,4.0,11.0,5.0,13.0,,12.0,,2.0,3.0,3.0,6.0,1.0,2.0,2.0,,1.0,15.0,,2.0,,3.0,,2.0,1.0,,,,2.0,,1.0,2.0,1.0,,4.0,1.0,2.0,,6.0,,1.0,7.0,,2.0,1.0,,,,,,,,13.0,60.0,1.0,1.0,,,0.2857142857142857,,0.36363636363636365,0.25862068965517243,0.75,0.2857142857142857,0.328125,0.75,0.375,0.09523809523809523,0.3333333333333333,0.5,,,0.057692307692307696,0.043478260869565216,,0.03076923076923077,0.058823529411764705,0.1,,,,0.125,0.09090909090909091,,0.05555555555555555,,0.20689655172413793,0.3333333333333333,0.5,,0.2413793103448276,0.2857142857142857,0.2857142857142857,,0.27586206896551724,,,0.21428571428571427,0.6666666666666666,0.5515749999999999,0.43116785714285716,0.06451612903225806,0.08695652173913043,0.13636363636363635,0.5909090909090909,10.766666666666666,0.410958904109589,2.0,3.0,3.0,1.0,1.0,,,,,0.25,0.25,,,0.21428571428571427,1.0,,,,,1.0,1.0,,3.0,,,,,,,1.0,0.125,,0.125,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,0.125,0.14285714285714285,,False,,1.0,1.0,0.5,1.0,1.0,
2422,1610612741,John Salmons,John Salmons,2422,CHI,4527.0,75,27.0,154,139,293,4.0,8.0,12.0,150,8.0,1.0,6.0,7,2.0,5.0,0.36363636363636365,22.857142857142858,0.09090909090909091,0.06779661016949153,0.14285714285714285,0.12121212121212122,0.24242424242424243,0.696969696969697,0.5219,24.71666666666667,64.0,60.0,17.0,7.0,11.0,,1.0,2.0,4.0,4.0,5.0,5.0,14.0,21.0,11.0,48.0,1.0,3.0,,2.0,3.0,5.0,6.0,12.0,14.0,14.0,,2.0,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,,,3.0,,1.0,,8.0,,,12.0,3.0,5.0,2.0,,,,,,,,12.0,64.0,1.0,2.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.6,0.5606060606060606,0.3333333333333333,0.3333333333333333,0.6486486486486487,0.3333333333333333,0.5,0.09523809523809523,0.18181818181818182,0.3333333333333333,0.4,,0.0625,0.023809523809523808,,0.01639344262295082,,0.125,,,,,0.17647058823529413,,,,0.3333333333333333,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.15151515151515152,0.8,0.8,0.5,0.15151515151515152,0.3333333333333333,,0.4444444444444444,0.5,0.36219999999999997,0.5242666666666667,0.14285714285714285,0.21739130434782608,0.041666666666666664,0.25,7.404761904761905,0.4155844155844156,3.0,2.0,4.0,,1.0,,,,,0.6,0.6,0.6666666666666666,,0.2222222222222222,2.0,2.0,1.0,,,3.0,,,3.0,6.0,1.0,1.0,,,,0.3333333333333333,0.25,,0.25,0.5,0.6666666666666666,0.5,0.125,0.14285714285714285,,,0.2222222222222222,,0.125,,,,1.0,,,,,,,,2.0,0.16666666666666666,0.125,,False,,,,,,,0.25
