EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefFTReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,PtsPutbacks,SecondChanceTurnovers,Loose Ball Fouls,3SecondViolations,OffAtRimReboundPct,ShortMidRangePctBlocked,PenaltyCorner3FGM,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,on,FTOffRebounds,OffFTReboundPct,HeaveAttempts
101112,1610612757,Channing Frye,Channing Frye,101112,POR,105.0,2,-4.0,2,3,5,1.0,1.0,7,1.0,1.0,1,33.333333333333336,0.5,0.5,0.5,1.0,0.4143,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,8907.0,148,-30.0,247,258,505,33.0,68.0,293,1.0,2.0,18,34.65703971119134,0.010416666666666666,0.01680672268907563,,0.4230769230769231,0.47035961538461546,11.433823529411764,61.0,63.0,26.0,15.0,20.0,2.0,2.0,2.0,3.0,5.0,15.0,11.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,1.0,4.0,31.0,5.0,10.0,22.0,99.0,3.0,3.0,2.0,3.0,2.0,14.0,5.0,9.0,1.0,4.0,11.0,24.0,8.0,54.0,9.0,6.0,9.0,4.0,2.0,5.0,4.0,9.0,2.0,2.0,4.0,1.0,22.0,1.0,5.0,11.0,16.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,2.0,5.0,11.0,2.0,20.0,1.0,1.0,24.0,1.0,1.0,7.0,5.0,4.0,3.0,1.0,4.0,1.0,24.0,61.0,1.0,5.0,0.12903225806451613,0.12903225806451613,0.6,0.5,0.6666666666666666,0.25,0.5,0.45588235294117646,1.0,0.5555555555555556,0.4935897435897436,1.0,0.5,0.550561797752809,1.0,0.631578947368421,0.1282051282051282,0.029411764705882353,0.1,0.42857142857142855,0.12643678160919541,0.16666666666666666,0.043478260869565216,0.13675213675213677,0.043478260869565216,0.16666666666666666,0.11764705882352941,0.14285714285714285,0.1282051282051282,0.19047619047619047,0.1111111111111111,0.025,0.25,0.2564102564102564,0.75,0.8333333333333334,0.06666666666666667,0.19230769230769232,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.01282051282051282,1.0,1.0,1.0,0.11538461538461539,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.23076923076923078,0.6666666666666666,0.3076923076923077,0.25,0.38461538461538464,0.4444444444444444,0.51915,0.4810576923076923,0.08333333333333333,0.0945945945945946,0.1414141414141414,0.24242424242424243,24.580000000000002,0.24696356275303644,,,,,,,,,,,,,,,,,,,,,True,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,4468.0,74,-23.0,127,138,265,2.0,8.0,149,,1.0,8,16.19718309859155,,0.016129032258064516,,0.11764705882352941,0.5320735294117648,9.674999999999999,28.0,33.0,13.0,1.0,3.0,,,,,1.0,3.0,2.0,,2.0,,1.0,4.0,7.0,,,1.0,1.0,4.0,4.0,9.0,2.0,22.0,,,,1.0,,,,,1.0,2.0,,3.0,4.0,4.0,12.0,,7.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,5.0,1.0,1.0,5.0,7.0,,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,,5.0,1.0,,1.0,,3.0,,1.0,2.0,,,1.0,,1.0,,,2.0,,3.0,28.0,,,0.5,0.5,1.0,0.4444444444444444,,0.5,0.4444444444444444,0.5,,,0.5882352941176471,,0.75,0.6111111111111112,,0.75,0.5294117647058824,0.25,0.6666666666666666,0.6,0.09433962264150944,0.1,0.07142857142857142,0.09523809523809523,,,,,0.20833333333333334,0.125,,,,0.17647058823529413,0.3333333333333333,1.0,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.11764705882352941,,,,0.4117647058823529,0.5714285714285714,0.5714285714285714,1.0,,,1.0,,,,,,,,0.5,1.0,0.7058823529411765,0.5714285714285714,0.61365,0.559875,0.05555555555555555,0.1111111111111111,,0.13636363636363635,24.466666666666665,0.2204724409448819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.5,,,,,,,,,,,True,,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,9747.0,162,-38.0,270,284,554,,18.0,324,16.0,19.0,44,7.868852459016394,0.1509433962264151,0.14393939393939395,0.14035087719298245,,0.5591111111111111,0.27222222222222225,62.0,66.0,31.0,9.0,17.0,4.0,9.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,10.0,,,3.0,23.0,4.0,9.0,,,,8.0,2.0,3.0,,,1.0,5.0,12.0,8.0,,,,,2.0,5.0,3.0,8.0,3.0,,1.0,1.0,19.0,3.0,5.0,18.0,25.0,1.0,4.0,3.0,1.0,,,3.0,,,,3.0,2.0,9.0,21.0,,6.0,1.0,1.0,6.0,,,3.0,,12.0,12.0,,12.0,8.0,5.0,62.0,3.0,,0.6,0.8571428571428571,,,,,,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5476190476190477,0.4444444444444444,0.625,,0.1111111111111111,0.11764705882352941,,0.18181818181818182,0.16129032258064516,0.11538461538461539,0.17692307692307693,0.14285714285714285,,0.1282051282051282,0.3125,0.18181818181818182,0.22727272727272727,,0.16666666666666666,0.6666666666666666,0.9444444444444444,0.5294117647058824,0.6,0.5555555555555556,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.4444444444444444,,,,,,,0.6666666666666666,0.5,,,0.9444444444444444,,0.5745999999999999,0.5401333333333334,0.14285714285714285,0.14285714285714285,0.34782608695652173,0.21739130434782608,,0.22962962962962963,,3.0,2.0,,,,,0.2222222222222222,0.16666666666666666,,6.0,1.0,1.0,2.0,0.19047619047619047,,,,,,True,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,4218.0,70,-17.0,117,126,243,9.0,21.0,150,,,3,21.73913043478261,,,,0.3333333333333333,0.460875,12.561904761904762,40.0,47.0,18.0,1.0,3.0,,,1.0,2.0,5.0,9.0,1.0,,2.0,,,,4.0,,,,2.0,7.0,,6.0,3.0,17.0,1.0,3.0,,,,2.0,3.0,7.0,,2.0,1.0,7.0,6.0,8.0,,,4.0,,1.0,,1.0,1.0,,1.0,,,3.0,,,3.0,3.0,,3.0,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,5.0,,2.0,1.0,,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,7.0,40.0,,1.0,0.42857142857142855,0.42857142857142855,,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25925925925925924,0.3333333333333333,0.3333333333333333,0.29310344827586204,0.3333333333333333,0.35,0.2222222222222222,0.047619047619047616,0.3333333333333333,1.0,0.06382978723404255,,,0.05,,,0.041666666666666664,,0.13333333333333333,,,,1.0,0.1111111111111111,0.3333333333333333,0.5,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4,0.1111111111111111,0.1111111111111111,1.0,0.07407407407407407,,,,0.14814814814814814,,,,,,,,,,,,0.2222222222222222,0.5,0.2222222222222222,,0.3333333333333333,,0.4155,0.51403125,0.03571428571428571,0.045454545454545456,0.11764705882352941,0.4117647058823529,26.566666666666666,0.3418803418803419,,,,,,,,,,,,,,,,,,,,,True,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,8646.0,144,-18.0,238,249,487,34.0,64.0,275,3.0,4.0,25,29.104477611940297,0.03296703296703297,0.035398230088495575,0.019230769230769232,0.5230769230769231,0.42626384615384616,13.2,62.0,56.0,27.0,8.0,9.0,,,1.0,1.0,11.0,21.0,14.0,,1.0,,,,,,,,,33.0,,1.0,11.0,77.0,2.0,2.0,,,3.0,7.0,9.0,14.0,,1.0,6.0,24.0,34.0,32.0,,,,,2.0,3.0,1.0,4.0,1.0,,2.0,,9.0,1.0,6.0,11.0,21.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,,6.0,,5.0,9.0,3.0,17.0,,1.0,15.0,1.0,,7.0,1.0,4.0,1.0,3.0,4.0,1.0,24.0,62.0,,1.0,0.5151515151515151,0.5151515151515151,,,,,,0.515625,1.0,0.6428571428571429,0.5076923076923077,1.0,0.6,0.5347222222222222,0.875,0.631578947368421,0.015384615384615385,0.03125,0.1111111111111111,0.5,0.12359550561797752,0.1935483870967742,0.045454545454545456,0.14166666666666666,0.09523809523809523,0.14285714285714285,0.14705882352941177,0.14285714285714285,0.0975609756097561,0.09090909090909091,0.4444444444444444,0.034482758620689655,0.25,0.13846153846153847,0.8888888888888888,1.0,0.625,0.3230769230769231,0.5238095238095238,0.55,0.18181818181818182,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.015384615384615385,,,,,,,,,,,,,,,,0.06666666666666667,1.0,,,0.15384615384615385,,,0.40131666666666665,0.09859154929577464,0.1,0.09090909090909091,0.3116883116883117,22.8,0.2605042016806723,1.0,1.0,4.0,,,,,0.5,,0.06666666666666667,,,,,,0.047619047619047616,,,,,True,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,8912.0,149,-35.0,246,259,505,9.0,15.0,296,4.0,4.0,15,14.440433212996389,0.041666666666666664,0.03333333333333333,0.038461538461538464,0.2903225806451613,0.5303677419354839,11.359999999999998,52.0,57.0,28.0,5.0,6.0,1.0,1.0,2.0,2.0,,,3.0,1.0,4.0,,,6.0,12.0,1.0,2.0,1.0,2.0,8.0,7.0,16.0,4.0,41.0,2.0,2.0,1.0,2.0,,7.0,2.0,3.0,2.0,3.0,2.0,12.0,4.0,12.0,15.0,6.0,12.0,6.0,1.0,21.0,2.0,23.0,2.0,,7.0,4.0,48.0,,2.0,9.0,11.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,11.0,,,5.0,1.0,,2.0,1.0,,,,,,12.0,52.0,,1.0,0.25,0.25,0.7142857142857143,0.4375,0.5,0.6666666666666666,0.4375,0.5333333333333333,1.0,0.6666666666666666,0.5967741935483871,0.875,0.8333333333333334,0.6212121212121212,0.875,0.8571428571428571,0.5161290322580645,0.06666666666666667,0.16666666666666666,0.5714285714285714,0.1,0.06896551724137931,,0.09243697478991597,,,0.09090909090909091,0.14285714285714285,0.09302325581395349,,0.2222222222222222,0.06666666666666667,,0.1935483870967742,0.8333333333333334,1.0,0.4,,,,,0.3333333333333333,0.3333333333333333,,0.12903225806451613,0.25,0.25,1.0,0.3870967741935484,0.5,0.5,0.6666666666666666,0.25,1.0,,,,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.7096774193548387,0.5,0.5065,0.5225916666666667,0.0625,0.125,0.17073170731707318,0.2926829268292683,24.299999999999997,0.21138211382113822,1.0,10.0,,,,,,,,0.16666666666666666,,2.0,1.0,,0.10526315789473684,,1.0,1.0,1.0,,True,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,3089.0,51,-20.0,84,84,168,1.0,3.0,107,,,2,8.602150537634408,,,,0.16666666666666666,0.5815083333333334,5.0,5.0,6.0,9.0,1.0,2.0,,1.0,,,,,1.0,1.0,2.0,,,,1.0,,,,,2.0,1.0,3.0,,7.0,,1.0,,,,,,,,,,,4.0,,3.0,,1.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,2.0,,1.0,1.0,,,,2.0,,,,2.0,,2.0,6.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,5.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,,,0.5833333333333334,,,0.5833333333333334,,,0.5,,,,0.038461538461538464,,,0.02702702702702703,,,,,0.07692307692307693,,,,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,1.0,,,,,,,,,,,,0.8333333333333334,,,,,,,,23.766666666666666,0.05952380952380952,,,1.0,2.0,,,,0.5,,,,,,,,,,,,,True,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,259.0,4,,8,7,15,,,6,,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,
201141,1610612757,Greg Oden,Greg Oden,201141,POR,384.0,6,-5.0,11,12,23,,3.0,13,1.0,1.0,1,33.333333333333336,0.16666666666666666,0.16666666666666666,,,0.43870000000000003,4.6000000000000005,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,True,,,
