EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,AtRimAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimFGA,HeaveAttempts,Arc3Assists,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceAtRimFGM,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Arc3FGM,NonHeaveArc3FGM,Travels,Offensive Fouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,843.0,14,5,23,23,15,5,2,46,3.0,3.0,2.0,2.0,1.0,3.0,4,2.0,8,16,2.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,15,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,0.8,1.0,0.25,1.0,23.076923076923077,1.0,1.0,0.1,0.16666666666666666,0.3333333333333333,0.07692307692307693,0.15384615384615385,0.25,1.0,0.2,0.75,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.75,0.4991,0.5632999999999999,0.2,0.2,0.75,3.075,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,7789.0,130,5,230,237,61,79,23,467,,1.0,,,1.0,2.0,4,2.0,21,250,,,,9.0,4.0,,,,,6.0,,15.0,,15.0,3.0,2.0,1.0,2.0,,3.0,3.0,5.0,1.0,2.0,1.0,9.0,61,1.0,1.0,0.5,,0.7307692307692307,0.9,0.75,0.9,,,6.614785992217899,0.6666666666666666,,,0.17647058823529413,,0.13392857142857142,,,,0.17857142857142858,0.07692307692307693,,,,0.07692307692307693,,,0.7692307692307693,0.5669423076923076,0.57816,0.07142857142857142,0.2,0.42857142857142855,11.8,0.26521739130434785,2.0,2.0,5.0,8.0,3.0,4.0,1.0,1.0,5.0,9.0,3.0,5.0,15.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,9.0,2.0,1.0,1.0,1.0,3.0,10.0,2.0,1.0,1.0,1.0,0.5555555555555556,0.6,0.5555555555555556,0.6923076923076923,0.11538461538461539,0.043478260869565216,0.23809523809523808,0.08823529411764706,0.16666666666666666,0.15384615384615385,1.0,1.0,1.0,0.6153846153846154,0.625,0.625,1.0,0.07692307692307693,0.8,0.75,0.2,22.84444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,516.0,9,7,14,14,13,5,1,28,,,,,2.0,2.0,4,2.0,6,10,2.0,3.0,2.0,6.0,,4.0,,,,,,,,,1.0,,1.0,,,,,1.0,,2.0,1.0,6.0,13,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6,0.75,,,31.25,,,,,,,,,,,,,,,0.5,,,,0.3486,0.3356333333333333,0.2,0.2,1.0,13.0,0.9285714285714286,1.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2569,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1680.0,28,-11,47,49,28,21,4,96,,2.0,,1.0,1.0,,5,2.0,2,52,,3.0,2.0,2.0,,,2.0,,2.0,1.0,,2.0,2.0,4.0,,,,,,1.0,,1.0,,2.0,,2.0,28,,,,,,,0.125,0.2,0.4,,17.307692307692307,,,0.11764705882352941,0.1111111111111111,,0.08333333333333333,0.08,0.16666666666666666,,0.125,0.2857142857142857,,,,0.14285714285714285,0.25,,0.5714285714285714,0.5136285714285714,0.46428749999999996,,,1.0,9.34,0.5957446808510638,,2.0,,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,0.2857142857142857,0.06666666666666667,,,0.14285714285714285,,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,0.25,,,23.6,,,2.0,,1.0,,,,,,0.4033,,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,2897.0,48,-3,83,87,23,31,8,170,6.0,9.0,1.0,2.0,8.0,9.0,23,2.0,20,89,2.0,6.0,,4.0,12.0,6.0,2.0,,5.0,,,5.0,5.0,10.0,,,,,,1.0,,5.0,1.0,2.0,1.0,4.0,23,0.6666666666666666,0.6666666666666666,0.391304347826087,0.3333333333333333,0.36,0.25,0.38461538461538464,0.25,0.08695652173913043,0.125,29.34782608695652,,,0.15151515151515152,,,0.13513513513513514,0.12195121951219512,0.08333333333333333,,,0.36,0.6666666666666666,0.75,0.6666666666666666,0.32,0.25,0.5,0.44,0.4760583333333333,0.4750142857142857,0.038461538461538464,0.041666666666666664,0.2,8.378260869565219,0.27710843373493976,2.0,6.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,,,3.0,5.0,,1.0,,,4.0,11.0,,,,,,,,0.08,0.20833333333333334,0.5,0.125,0.16666666666666666,,0.24,0.3333333333333333,0.3333333333333333,1.0,0.04,,,,0.04,0.125,,0.125,41.1,1.0,,3.0,,,,,,0.125,0.14285714285714285,0.60205,,1.0,,,0.1111111111111111,,2.0,1.0,1.0,1.0,0.3333333333333333,0.07692307692307693,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,3025.0,50,-20,89,93,26,47,10,182,2.0,2.0,1.0,1.0,,2.0,5,2.0,6,106,1.0,1.0,2.0,4.0,4.0,,,,2.0,3.0,,10.0,2.0,12.0,1.0,,1.0,2.0,,2.0,,2.0,,2.0,,4.0,26,1.0,1.0,0.4,1.0,0.4,1.0,0.5,1.0,,,8.0,1.0,,0.05128205128205128,0.1875,,0.25,0.044444444444444446,0.1,,0.23076923076923078,0.4,1.0,1.0,1.0,,1.0,1.0,0.4,0.5010600000000001,0.652,,,0.6666666666666666,9.34,0.29213483146067415,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,7.0,2.0,,,1.0,4.0,9.0,,,2.0,,,,,,0.2916666666666667,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.05555555555555555,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,3236.0,54,22,98,97,28,40,8,195,1.0,2.0,,,2.0,2.0,5,1.0,8,90,,1.0,,,,4.0,1.0,1.0,,,,8.0,1.0,9.0,3.0,3.0,,1.0,,1.0,,4.0,,3.0,2.0,,28,,,0.4,,0.35,,0.36363636363636365,,0.2,,11.214953271028037,1.0,,,,0.06666666666666667,0.15384615384615385,0.027777777777777776,,0.09090909090909091,,0.2,0.5,1.0,,0.2,,,0.7,0.5474450000000001,0.47735,0.18181818181818182,0.3333333333333333,,8.16,0.2857142857142857,,1.0,1.0,2.0,,,3.0,1.0,1.0,5.0,,1.0,3.0,3.0,1.0,1.0,2.0,,,5.0,8.0,1.0,,,,2.0,7.0,,,2.0,1.0,0.2,,0.2,0.5,0.20512820512820512,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.1,,,,0.2,0.5,0.5,1.0,0.3,,,0.5,23.96,1.0,,,1.0,1.0,,,0.5,0.5,0.5,,0.125,,,,0.5,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,4527.0,75,12,135,140,27,41,15,275,11.0,13.0,1.0,1.0,16.0,22.0,36,12.0,56,150,2.0,4.0,5.0,9.0,18.0,26.0,4.0,2.0,3.0,7.0,,16.0,6.0,22.0,3.0,2.0,1.0,3.0,,4.0,1.0,14.0,,21.0,11.0,9.0,27,0.4090909090909091,0.47368421052631576,0.6111111111111112,0.5,0.6111111111111112,0.5,0.6222222222222222,0.6428571428571429,0.1111111111111111,0.1875,32.23684210526316,0.75,,0.07317073170731707,0.3684210526315789,0.125,0.22857142857142856,0.08771929824561403,0.11764705882352941,0.1111111111111111,0.375,0.3611111111111111,0.8461538461538461,0.9166666666666666,0.6363636363636364,0.4444444444444444,0.25,1.0,0.3611111111111111,0.4816722222222222,0.42195,0.25,0.25,0.16071428571428573,7.188888888888891,0.2,3.0,7.0,,,,,,,,,,,,,5.0,3.0,8.0,3.0,2.0,19.0,9.0,3.0,1.0,,1.0,2.0,4.0,,1.0,,,,,,,0.17647058823529413,0.17647058823529413,0.08333333333333333,0.22727272727272727,0.3333333333333333,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,,,,8.0,5.0,6.0,11.0,2.0,0.8333333333333334,0.8333333333333334,0.7857142857142857,0.5,0.6153846153846154,0.548,0.19642857142857142,1.0,1.0,1.0,0.07692307692307693,0.08333333333333333,4.0,,,1.0,,0.1,0.6666666666666666,,4.0,,1.0,4.0,2.0,0.5,1.0,3.0,3.0,4.0,6.0,1.0,1.0,0.25,0.14285714285714285,0.125,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,5388.0,90,9,163,168,39,59,14,331,18.0,24.0,6.0,8.0,8.0,35.0,53,10.0,89,179,9.0,15.0,,18.0,8.0,62.0,3.0,,,2.0,,13.0,,13.0,4.0,3.0,1.0,11.0,5.0,14.0,4.0,11.0,,14.0,6.0,18.0,39,0.11428571428571428,0.11428571428571428,0.660377358490566,0.6,0.626984126984127,0.45,0.6357142857142857,0.45,0.05660377358490566,,46.666666666666664,0.7857142857142857,,,0.09523809523809523,,0.16049382716049382,,,,0.10526315789473684,0.38095238095238093,0.75,0.8571428571428571,0.05555555555555555,0.12698412698412698,0.4,0.75,0.5396825396825397,0.5131072580645162,0.5202131578947369,0.08695652173913043,0.1016949152542373,0.20224719101123595,8.728301886792451,0.2392638036809816,14.0,21.0,2.0,3.0,,1.0,7.0,4.0,3.0,10.0,,5.0,9.0,7.0,13.0,4.0,17.0,2.0,2.0,38.0,11.0,6.0,3.0,,,1.0,4.0,,,,1.0,0.3,,0.3,0.15873015873015872,0.18333333333333332,0.2631578947368421,0.13333333333333333,0.15384615384615385,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,0.05,,0.2,25.669999999999998,3.0,1.0,3.0,3.0,10.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.375,0.5762666666666667,0.033707865168539325,1.0,1.0,,0.125,,2.0,,2.0,,,,0.6666666666666666,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,2755.0,46,4,78,83,23,31,10,161,,1.0,,,,3.0,6,,21,96,,1.0,,,,6.0,,,,2.0,,5.0,,5.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,23,,,0.5,,0.65625,,0.65625,,,,20.0,1.0,,,0.15384615384615385,,0.13513513513513514,,,,0.1111111111111111,0.0625,,,,,,,0.6875,0.504628125,0.3936,,,,15.449999999999998,0.2948717948717949,3.0,5.0,,,,,10.0,,5.0,10.0,,,6.0,10.0,4.0,2.0,6.0,2.0,2.0,14.0,3.0,1.0,,,,1.0,5.0,,,2.0,0.4,0.5,,0.5,0.625,0.125,,,0.23076923076923078,0.25,0.3125,0.6,0.6,,,,,,0.625,,,,25.110000000000003,,,,3.0,2.0,,0.75,0.75,,,0.50145,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,0.5,0.5,0.4,0.5,1.0,2.0,1.0,2.0,9.0,0.5,1.0,0.5,,,True,,,,,,,,,,,
