EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,FtPoints,PenaltyFtPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,LostBallSteals,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangePctAssisted,Arc3Frequency,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,SecondChanceTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,Travels,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,Fg3aBlocked,ShortMidRangeAssists,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,2388.0,40,-5.0,75,75,19.0,20.0,6.0,150,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,12.0,77.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,0.4,9.876543209876543,0.5,0.25,0.03225806451612903,0.09090909090909091,0.3333333333333333,0.125,0.11627906976744186,0.1,0.2,0.0625,0.5,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,0.484,0.5946,0.45995,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,12.966666666666667,24.25,0.25333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,1398.0,23,11.0,41,41,30.0,24.0,2.0,82,1.0,1.0,,,1.0,1.0,2.0,5.0,,,3.0,6.0,,1.0,8.0,33.0,,,,3.0,4.0,8.0,2.0,,,1.0,5.0,,11.0,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,,2.0,,1.0,,3.0,2.0,1.0,,,,,8.0,30.0,,,,0.5,,0.75,0.42857142857142855,,0.75,0.5,,0.8,0.14285714285714285,23.25581395348837,1.0,,,,0.14285714285714285,,0.045454545454545456,,,,,,,0.5,,0.14285714285714285,1.0,1.0,0.7142857142857143,0.4,0.4,,,,,,,0.25,1.0,0.2857142857142857,0.45195714285714284,,0.46705,0.125,0.14285714285714285,,1.0,16.7,25.8,0.7317073170731707,1.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,9649.0,161,-17.0,281,284,108.0,104.0,32.0,565,2.0,3.0,,,1.0,1.0,2.0,7.0,,4.0,4.0,12.0,9.0,30.0,37.0,302.0,,,6.0,2.0,3.0,12.0,2.0,27.0,,2.0,4.0,2.0,10.0,,3.0,2.0,10.0,2.0,14.0,3.0,17.0,2.0,1.0,1.0,1.0,5.0,6.0,10.0,18.0,1.0,2.0,2.0,,,,,,12.0,108.0,1.0,0.3,0.3103448275862069,0.3333333333333333,,0.6666666666666666,0.4166666666666667,0.75,0.5,0.4186046511627907,0.75,0.5,0.7142857142857143,15.094339622641508,0.16666666666666666,0.14285714285714285,0.09803921568627451,0.03529411764705882,0.04878048780487805,,0.08391608391608392,0.022900763358778626,,0.06976744186046512,,0.11764705882352941,0.041666666666666664,0.058823529411764705,,0.07142857142857142,0.6666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.09523809523809523,,,,,,0.1,1.0,0.7857142857142857,0.5065439024390244,0.60505,0.491115,,,0.16216216216216217,0.32432432432432434,13.133333333333333,25.92666666666667,0.38434163701067614,26.0,2.0,2.0,6.0,25.0,2.0,,1.0,1.0,1.0,3.0,3.0,0.75,0.75,1.0,0.6190476190476191,2.0,1.0,9.0,2.0,4.0,2.0,6.0,2.0,4.0,2.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.08333333333333333,0.3333333333333333,0.04878048780487805,0.14814814814814814,0.037037037037037035,0.5,0.047619047619047616,0.34615384615384615,0.34615384615384615,1.0,1.0,0.5,1.0,0.1,0.6,0.3333333333333333,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,2158.0,36,11.0,60,62,35.0,26.0,5.0,122,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,4.0,48.0,,,,1.0,1.0,4.0,,,,,2.0,,4.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,,,1.0,,,1.0,2.0,3.0,,1.0,2.0,,1.0,,1.0,,4.0,35.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,4.615384615384615,1.0,0.5,0.07407407407407407,0.05555555555555555,0.1,0.1111111111111111,0.08108108108108109,0.07407407407407407,,,,,0.14285714285714285,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.5265,,0.5265,,,,1.0,,,0.5833333333333334,,2.0,2.0,2.0,,2.0,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,0.2,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,7052.0,118,-17.0,206,207,79.0,66.0,26.0,413,10.0,17.0,2.0,3.0,2.0,7.0,4.0,22.0,2.0,5.0,15.0,45.0,4.0,8.0,52.0,221.0,2.0,4.0,14.0,5.0,17.0,24.0,20.0,9.0,2.0,4.0,4.0,4.0,12.0,3.0,3.0,10.0,15.0,5.0,30.0,6.0,36.0,1.0,,4.0,,2.0,6.0,6.0,8.0,,11.0,13.0,6.0,6.0,1.0,6.0,5.0,24.0,79.0,0.75,0.5,0.5,0.3333333333333333,0.5,0.29411764705882354,0.39622641509433965,0.9285714285714286,0.41304347826086957,0.4406779661016949,0.7777777777777778,0.46153846153846156,0.1509433962264151,27.42616033755274,0.6666666666666666,0.5,0.20270270270270271,0.04225352112676056,0.3448275862068966,0.08571428571428572,0.24271844660194175,0.05660377358490566,0.05555555555555555,,0.25,0.16,0.3333333333333333,0.36363636363636365,0.8333333333333334,0.32075471698113206,0.5882352941176471,0.7142857142857143,0.41509433962264153,0.18181818181818182,0.19047619047619047,0.09433962264150944,0.4,0.4,0.5,0.42857142857142855,0.6666666666666666,0.30434782608695654,0.2857142857142857,0.4716981132075472,0.44389339622641505,0.4775625,0.4387152173913043,0.10344827586206896,0.12,0.2692307692307692,0.46153846153846156,11.433333333333334,24.35,0.38349514563106796,3.0,10.0,5.0,10.0,3.0,,,,,1.0,2.0,,0.3333333333333333,0.35714285714285715,0.75,0.05660377358490566,6.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,,2.0,4.0,2.0,1.0,,,1.0,,,1.0,1.0,0.5,0.08888888888888889,0.17647058823529413,0.26666666666666666,0.15789473684210525,0.06896551724137931,0.1,0.11320754716981132,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,1.0,1.0,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.6666666666666666,4.0,,5.0,1.0,0.11764705882352941,0.037037037037037035,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.045454545454545456,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,3615.0,60,-26.0,101,105,11.0,17.0,12.0,206,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,,5.0,9.0,2.0,5.0,19.0,126.0,1.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,2.0,1.0,6.0,1.0,13.0,1.0,1.0,,1.0,,1.0,2.0,3.0,6.0,2.0,4.0,3.0,3.0,7.0,3.0,6.0,1.0,7.0,5.0,2.0,1.0,,1.0,1.0,6.0,11.0,1.0,0.4,0.4,0.5555555555555556,1.0,1.0,0.5714285714285714,0.3333333333333333,1.0,0.59375,0.3333333333333333,1.0,0.35714285714285715,19.491525423728813,0.5714285714285714,,0.03125,0.030303030303030304,,0.058823529411764705,0.023255813953488372,0.04,0.16666666666666666,,,,,,1.0,0.21428571428571427,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,0.3333333333333333,1.0,0.5,1.0,0.5714285714285714,0.4885607142857143,0.5662,0.6065,0.13333333333333333,0.2,0.10526315789473684,0.3157894736842105,10.933333333333332,24.860000000000003,0.10891089108910891,5.0,3.0,2.0,,5.0,5.0,,1.0,4.0,4.0,1.0,1.0,,,,0.35714285714285715,2.0,,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,,,,,1.0,,,,,,0.08333333333333333,,,0.14285714285714285,0.4,0.4,1.0,0.6666666666666666,,,,,,0.4,1.0,,1.0,1.0,,0.07142857142857142,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,2665.0,44,-28.0,79,82,25.0,23.0,11.0,161,1.0,3.0,,,1.0,2.0,,,,,1.0,3.0,,,2.0,106.0,,,,1.0,2.0,2.0,,,,1.0,1.0,,3.0,1.0,4.0,1.0,4.0,,5.0,5.0,10.0,,,2.0,,1.0,3.0,5.0,9.0,1.0,5.0,,,,,,,2.0,25.0,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,6.382978723404256,0.6666666666666666,,0.18181818181818182,0.16,0.1,0.06666666666666667,0.15625,0.125,0.1111111111111111,0.16666666666666666,,0.25,,0.2,,1.0,0.3333333333333333,0.5,,,,,,,,,,1.0,0.5,1.0,0.5304666666666665,,0.5763499999999999,,,,1.0,0.9,,0.31645569620253167,,,,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,0.3333333333333333,0.3333333333333333,0.1,0.25,,1.0,,,,,,,,,,,,2.0,1.0,,,0.25,0.08333333333333333,,,,,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,3855.0,64,4.0,115,114,35.0,47.0,12.0,229,4.0,5.0,1.0,2.0,1.0,1.0,3.0,6.0,,,8.0,15.0,,,32.0,112.0,2.0,3.0,9.0,3.0,5.0,13.0,10.0,,2.0,,4.0,,8.0,,4.0,2.0,2.0,2.0,6.0,4.0,10.0,1.0,,1.0,,2.0,3.0,5.0,8.0,1.0,15.0,20.0,9.0,6.0,2.0,6.0,3.0,13.0,35.0,,,,0.5333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.6666666666666666,0.6,0.64,0.75,0.7222222222222222,,21.875,0.3333333333333333,0.5,0.0425531914893617,0.11764705882352941,0.125,,0.06349206349206349,0.0784313725490196,0.1,0.125,,,0.25,,0.5,0.3333333333333333,0.8,0.8,0.4,0.5,0.5,,,,,0.6666666666666666,0.5,0.2,1.0,0.3333333333333333,0.41406000000000004,0.5226666666666667,0.36068,0.375,0.375,0.28125,0.40625,8.933333333333334,,0.30434782608695654,,16.0,7.0,6.0,,4.0,,2.0,2.0,1.0,,1.0,0.375,0.42857142857142855,,,4.0,,,,,,,,,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,0.06666666666666667,,0.10526315789473684,,0.3333333333333333,0.5,0.26666666666666666,,,,,,,,,,,1.0,,4.0,1.0,0.125,,1.0,,,,5.0,,,1.0,,,0.25,0.3333333333333333,1.0,,,,0.25,,,,,,,,,True,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,6734.0,112,-6.0,197,201,72.0,75.0,27.0,398,8.0,18.0,,2.0,3.0,5.0,9.0,19.0,1.0,3.0,20.0,47.0,8.0,24.0,86.0,210.0,2.0,4.0,7.0,5.0,10.0,32.0,34.0,,2.0,7.0,16.0,6.0,39.0,3.0,,3.0,13.0,,16.0,3.0,19.0,2.0,,6.0,6.0,7.0,13.0,6.0,11.0,2.0,20.0,25.0,9.0,6.0,3.0,8.0,5.0,32.0,72.0,,0.3333333333333333,0.3333333333333333,0.425531914893617,0.5,0.5,0.4507042253521127,0.5833333333333334,0.5434782608695652,0.5121951219512195,0.5833333333333334,0.5961538461538461,0.3380281690140845,41.48471615720524,0.46153846153846156,,0.16883116883116883,,0.10344827586206896,0.08823529411764706,0.1509433962264151,0.030612244897959183,,,,0.11538461538461539,0.17647058823529413,,0.625,0.2535211267605634,0.4444444444444444,0.5,0.2676056338028169,0.47368421052631576,0.47368421052631576,0.04225352112676056,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.21739130434782608,0.6,0.5915492957746479,0.4898901408450705,0.4655833333333333,0.4918804347826087,0.11392405063291139,0.16363636363636364,0.08139534883720931,0.37209302325581395,9.63617021276596,24.841666666666665,0.36548223350253806,21.0,22.0,7.0,6.0,21.0,9.0,1.0,3.0,4.0,2.0,4.0,1.0,0.15,0.15789473684210525,0.1111111111111111,0.29577464788732394,10.0,2.0,7.0,1.0,2.0,4.0,11.0,1.0,2.0,5.0,13.0,,7.0,4.0,,,3.0,,1.0,1.0,2.0,3.0,0.5,0.38461538461538464,0.0851063829787234,0.1111111111111111,0.15625,0.2631578947368421,,0.25,0.14084507042253522,0.3333333333333333,0.35,,0.3333333333333333,0.5,,0.08695652173913043,0.4782608695652174,0.36363636363636365,0.3333333333333333,,3.0,3.0,3.0,,0.10714285714285714,3.0,,,1.0,,24.0,1.0,,1.0,,0.3,0.375,,,,0.5,0.2,1.0,2.0,2.0,2.0,1.0,1.0,0.041666666666666664,0.047619047619047616,True,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,3485.0,58,-5.0,100,101,37.0,41.0,9.0,201,2.0,2.0,,,1.0,1.0,4.0,5.0,,,6.0,9.0,,,15.0,117.0,,,,2.0,4.0,6.0,,,,1.0,1.0,1.0,3.0,,2.0,3.0,9.0,,12.0,2.0,14.0,,,1.0,1.0,,1.0,4.0,7.0,,3.0,4.0,2.0,,,,,6.0,37.0,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6818181818181818,,0.6,,11.009174311926605,1.0,,0.2647058823529412,0.09523809523809523,0.1875,,0.24,0.05263157894736842,,0.2,,0.36363636363636365,,0.5,,0.2222222222222222,1.0,1.0,0.5555555555555556,0.8,0.8,,,,,,,0.25,1.0,0.2222222222222222,0.4215888888888889,,0.43274999999999997,0.18181818181818182,0.18181818181818182,,0.4,12.544444444444444,,0.37,,3.0,2.0,12.0,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3076923076923077,0.1,,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
