EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,HeaveAttempts,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,on,StepOutOfBoundsTurnovers,PtsPutbacks,SelfOReb,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,DefensiveGoaltends,PtsUnassisted3s,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,BlockedShortMidRange
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,5313.0,89,-30,172,166,71.0,72.0,20.0,338,2.0,6.0,1.0,1.0,5.0,4.0,8.0,,1.0,4.0,10.0,,5.0,7.0,19.0,4.0,11.0,8.0,34.0,179,,2.0,,4.0,7.0,,5.0,16.0,2.0,12.0,12.0,10.0,4.0,5.0,4.0,3.0,7.0,3.0,,1.0,1.0,2.0,17.0,5.0,1.0,6.0,8.0,1.0,1.0,,6.0,1.0,3.0,3.0,9.0,2.0,6.0,8.0,11.0,1.0,6.0,,,,,16.0,71.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.36363636363636365,,0.36363636363636365,0.3684210526315789,,0.5714285714285714,0.43333333333333335,,0.3333333333333333,0.4857142857142857,,0.5,0.36666666666666664,0.2631578947368421,0.6666666666666666,22.68041237113402,0.6666666666666666,0.022727272727272728,0.20833333333333334,0.08823529411764706,,,0.19047619047619047,0.3333333333333333,,0.2,0.3333333333333333,1.0,,0.16666666666666666,0.2,0.25,0.26666666666666666,0.5,0.5,0.25,0.03333333333333333,,,,0.3333333333333333,0.4,0.4,1.0,0.08333333333333333,0.4166666666666667,,0.5666666666666667,0.4,0.49132999999999993,0.41695000000000004,0.4382208333333333,0.17142857142857143,0.25,,0.47058823529411764,11.605263157894738,25.872727272727275,0.4127906976744186,,8.0,2.0,2.0,3.0,,,4.0,1.0,,,0.2,0.03571428571428571,0.025,,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.05555555555555555,,,,,,,,,0.06666666666666667,,False,1.0,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,10511.0,175,-58,322,323,98.0,98.0,36.0,645,11.0,18.0,9.0,11.0,21.0,8.0,21.0,,2.0,2.0,6.0,,1.0,30.0,60.0,2.0,8.0,22.0,88.0,365,2.0,4.0,4.0,12.0,20.0,,2.0,28.0,18.0,42.0,6.0,6.0,2.0,3.0,13.0,5.0,18.0,4.0,1.0,5.0,2.0,6.0,41.0,7.0,14.0,21.0,28.0,3.0,3.0,,3.0,3.0,8.0,1.0,11.0,2.0,13.0,19.0,26.0,,10.0,,,1.0,,28.0,98.0,1.0,0.3,0.32142857142857145,1.0,0.25,,0.25,0.5,0.5,0.6,0.4852941176470588,0.5,0.5454545454545454,0.5316455696202531,0.5,0.5833333333333334,0.11764705882352941,0.05,0.16666666666666666,24.861878453038674,0.2727272727272727,0.15053763440860216,0.15217391304347827,0.1510791366906475,0.06521739130434782,0.16,0.16216216216216217,0.1111111111111111,,0.2647058823529412,0.6111111111111112,0.7333333333333333,0.09090909090909091,0.3088235294117647,0.5238095238095238,0.5238095238095238,0.3088235294117647,0.38095238095238093,0.38095238095238093,0.375,0.029411764705882353,,,,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.4090909090909091,0.045454545454545456,,0.38235294117647056,0.3333333333333333,0.45878308823529407,0.43972500000000003,0.4703431818181818,0.1282051282051282,0.14285714285714285,0.045454545454545456,0.3181818181818182,9.596666666666666,25.487499999999997,0.30434782608695654,,4.0,7.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,,0.05737704918032787,0.0457516339869281,0.07692307692307693,0.3181818181818182,6.0,,1.0,,,,,,,1.0,1.0,,,,,,,,0.6666666666666666,0.045454545454545456,,1.0,1.0,,,,0.05128205128205128,,0.45454545454545453,0.25,1.0,,,,2.0,0.03225806451612903,,False,,4.0,2.0,1.0,1.0,1.0,1.0,0.06060606060606061,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,9781.0,163,-44,300,303,93.0,94.0,31.0,603,10.0,15.0,2.0,6.0,16.0,3.0,11.0,,2.0,1.0,4.0,,,19.0,42.0,1.0,6.0,3.0,44.0,332,4.0,8.0,8.0,3.0,7.0,,,6.0,16.0,22.0,3.0,4.0,1.0,5.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,5.0,7.0,14.0,21.0,5.0,,5.0,5.0,,1.0,3.0,6.0,4.0,10.0,7.0,3.0,3.0,3.0,,,,,6.0,93.0,2.0,0.42105263157894735,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.4523809523809524,0.5,0.42857142857142855,0.4270833333333333,0.4,0.42857142857142855,0.4583333333333333,0.4,0.42857142857142855,0.125,0.11904761904761904,0.13333333333333333,16.216216216216218,0.8333333333333334,0.08045977011494253,0.1111111111111111,0.09090909090909091,0.07142857142857142,0.08333333333333333,0.08108108108108109,0.25,,0.3125,0.6666666666666666,0.7692307692307693,0.4,0.3333333333333333,0.375,0.46153846153846156,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.041666666666666664,,,,0.08333333333333333,0.25,0.25,1.0,0.2857142857142857,,,0.4375,0.25,0.479471875,0.5055937500000001,0.4678,0.0625,0.07142857142857142,0.18181818181818182,0.13636363636363635,7.899999999999999,25.133333333333336,0.31,,,5.0,7.0,2.0,,,3.0,,,,0.1875,0.04504504504504504,0.05,0.041666666666666664,0.09523809523809523,2.0,,,,1.0,,2.0,2.0,2.0,,1.0,,0.18181818181818182,0.06896551724137931,0.09523809523809523,0.1,,,1.0,,,3.0,6.0,1.0,,,,,0.5,0.6,0.5,0.1,,,,0.10344827586206896,,False,,6.0,1.0,,,,,0.043478260869565216,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,1674.0,28,-24,51,52,15.0,17.0,6.0,103,,2.0,,1.0,1.0,2.0,4.0,,,,,,,3.0,7.0,,,3.0,9.0,69,,1.0,3.0,1.0,1.0,,,2.0,6.0,,,,,2.0,,,,,,,,,,1.0,1.0,3.0,6.0,,,,,,,,,2.0,5.0,2.0,4.0,,2.0,,,,,2.0,15.0,1.0,1.0,1.0,,,,,0.42857142857142855,,1.0,0.42857142857142855,,1.0,0.5,0.5,1.0,,0.2857142857142857,1.0,15.517241379310345,,0.08333333333333333,0.2,0.11764705882352941,,0.25,0.2,,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,0.2857142857142857,,0.4427285714285714,0.5116,0.4001,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,12.599999999999998,,0.29411764705882354,3.0,,3.0,3.0,,,,,,,,,0.2,0.12,0.2857142857142857,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,1.0,,,,0.2,,1.0,1.0,,,,,,,,False,,,,,,,,,1.0,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,6726.0,112,-38,201,205,49.0,43.0,23.0,406,1.0,4.0,2.0,3.0,4.0,8.0,23.0,1.0,5.0,2.0,4.0,,,12.0,31.0,3.0,9.0,,33.0,235,,,,3.0,5.0,,2.0,6.0,14.0,10.0,9.0,4.0,2.0,2.0,6.0,,6.0,,,2.0,2.0,2.0,12.0,1.0,3.0,5.0,5.0,,,,3.0,1.0,2.0,3.0,5.0,8.0,9.0,3.0,,,,1.0,1.0,1.0,1.0,6.0,49.0,,0.5833333333333334,0.5833333333333334,1.0,0.3333333333333333,,0.3333333333333333,0.3870967741935484,,0.6,0.4125,,0.42857142857142855,0.4125,,0.42857142857142855,0.225,0.06451612903225806,0.25,19.911504424778762,0.6,0.04838709677419355,0.037037037037037035,0.0449438202247191,0.06896551724137931,0.05555555555555555,0.05263157894736842,,1.0,0.1,0.25,0.3333333333333333,1.0,0.1,0.75,1.0,0.575,0.34782608695652173,0.34782608695652173,0.625,0.125,0.2,0.2,1.0,0.1,0.5,0.5,1.0,0.2857142857142857,,,0.325,0.5,0.46309750000000005,0.5226,0.48905000000000004,,,,0.18181818181818182,14.022580645161288,24.166666666666664,0.24378109452736318,,,,,,,1.0,2.0,,,,0.25,,,,,,,2.0,,1.0,,2.0,,1.0,,,,0.125,,,0.5,,,,0.2857142857142857,,,,1.0,,,,,0.3333333333333333,,,0.5,,,,,,False,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,10776.0,180,-47,331,330,103.0,93.0,37.0,661,9.0,17.0,8.0,,5.0,9.0,21.0,2.0,4.0,5.0,13.0,2.0,8.0,18.0,43.0,7.0,17.0,19.0,76.0,358,3.0,6.0,6.0,4.0,12.0,3.0,10.0,27.0,8.0,28.0,18.0,12.0,5.0,2.0,15.0,9.0,24.0,7.0,2.0,9.0,5.0,1.0,57.0,6.0,13.0,19.0,22.0,8.0,4.0,4.0,9.0,5.0,7.0,4.0,16.0,3.0,4.0,29.0,30.0,1.0,12.0,,,,,27.0,103.0,,0.2222222222222222,0.23529411764705882,0.8571428571428571,0.4117647058823529,0.3,0.4375,0.4186046511627907,0.5,0.3333333333333333,0.475,0.5,0.38636363636363635,0.5135135135135135,0.5,0.43548387096774194,0.2833333333333333,0.046511627906976744,0.058823529411764705,24.193548387096772,0.5625,0.13131313131313133,0.125,0.1292517006802721,0.10638297872340426,0.14285714285714285,0.13157894736842105,0.1,,0.2833333333333333,0.5294117647058824,0.5625,0.3333333333333333,0.08333333333333333,,,0.35,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.06666666666666667,0.5,0.5,1.0,0.21666666666666667,0.38461538461538464,0.38461538461538464,0.8,0.36363636363636365,0.36363636363636365,0.25,0.5666666666666667,0.4166666666666667,0.49203305084745763,0.43578333333333336,0.5097190476190475,0.18309859154929578,0.2222222222222222,0.07894736842105263,0.35526315789473684,9.486046511627908,27.635294117647064,0.311178247734139,,10.0,2.0,3.0,5.0,,1.0,3.0,1.0,3.0,,0.2,0.015873015873015872,0.018518518518518517,,0.16666666666666666,4.0,1.0,2.0,,,,,1.0,,,2.0,,,0.027777777777777776,0.041666666666666664,,,,0.5,0.09090909090909091,0.5,2.0,2.0,,1.0,1.0,0.05128205128205128,,,0.3333333333333333,1.0,,0.058823529411764705,,1.0,,0.5,False,,2.0,,3.0,,,2.0,,,3.0,1.0,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,1477.0,25,-10,49,45,15.0,12.0,3.0,94,1.0,2.0,,,1.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,4.0,3.0,8.0,53,1.0,1.0,2.0,,1.0,1.0,2.0,5.0,2.0,,3.0,2.0,,1.0,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,,2.0,4.0,2.0,4.0,,1.0,,,,,5.0,15.0,,1.0,1.0,1.0,0.25,0.5,0.25,0.25,1.0,,0.3125,1.0,0.5,0.4,1.0,0.625,0.5,0.25,,18.867924528301884,,0.08333333333333333,0.25,0.125,,,0.3333333333333333,,,0.25,0.5,0.5,1.0,0.125,,,0.125,,,,0.25,0.5,0.5,1.0,0.25,,,,,0.3333333333333333,,0.75,,0.5023375,0.5286,0.46931666666666666,0.1111111111111111,0.2,0.25,0.625,5.775,24.725,0.30612244897959184,,2.0,,1.0,,,,,,,,1.0,,,,0.25,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,False,,,,1.0,,,1.0,,,,,1.0,0.3333333333333333,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,8001.0,133,-43,242,243,69.0,50.0,26.0,485,11.0,16.0,6.0,4.0,6.0,1.0,3.0,,,,,,,16.0,25.0,,,3.0,35.0,280,5.0,7.0,11.0,6.0,7.0,,,15.0,18.0,14.0,,,,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,7.0,24.0,37.0,47.0,2.0,2.0,,5.0,,1.0,3.0,6.0,10.0,24.0,5.0,4.0,,1.0,9.0,7.0,9.0,8.0,15.0,69.0,3.0,0.5625,0.8181818181818182,,,,,0.64,0.7142857142857143,0.8571428571428571,0.64,0.7142857142857143,0.8571428571428571,0.6481481481481481,0.6875,0.8333333333333334,,0.04,,12.222222222222221,0.8333333333333334,0.3380281690140845,0.21212121212121213,0.2980769230769231,0.3333333333333333,0.35,0.24,0.125,0.8888888888888888,0.64,0.6875,0.6875,0.5454545454545454,0.24,0.6666666666666666,0.8,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8571428571428571,,,0.64,,0.514772,0.5896333333333333,0.5476571428571428,0.038461538461538464,0.038461538461538464,0.3142857142857143,0.42857142857142855,4.3,,0.28512396694214875,1.0,3.0,8.0,10.0,2.0,,,2.0,1.0,2.0,,0.16666666666666666,0.08791208791208792,0.09090909090909091,,0.3333333333333333,5.0,,,,,,,2.0,6.0,7.0,1.0,,0.8571428571428571,0.10526315789473684,0.07692307692307693,,,,0.8333333333333334,,,5.0,7.0,,,,0.14814814814814814,0.16666666666666666,0.5,1.0,0.7142857142857143,,,,,0.16,,False,,10.0,2.0,1.0,,,1.0,0.25,7.0,,,,,1.0,2.0
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,1872.0,31,-12,64,58,31.0,28.0,8.0,122,,1.0,,,,,2.0,,1.0,1.0,6.0,1.0,3.0,,3.0,1.0,7.0,,3.0,70,,1.0,,,,1.0,3.0,3.0,,,3.0,6.0,1.0,,,,,,,,,,,,5.0,5.0,5.0,1.0,,1.0,,,1.0,,1.0,2.0,6.0,,,,,1.0,1.0,1.0,,3.0,31.0,1.0,,,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,,,,0.15,,0.5,0.15,,0.5,0.7,,,15.068493150684931,,0.25,,0.19230769230769232,0.1111111111111111,0.3333333333333333,,,,0.1,,,,,,,0.2,,,,0.1,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,1.0,0.3333333333333333,0.8,0.16666666666666666,0.44028,,0.3502,,,,1.0,14.566666666666668,25.671428571428574,0.484375,,,,,,,,,1.0,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,False,,,,,,,,,1.0,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,2009.0,33,-9,63,65,16.0,33.0,10.0,128,2.0,8.0,2.0,,1.0,,,,,,,,,2.0,9.0,,,3.0,7.0,59,,2.0,,1.0,3.0,,,4.0,4.0,,,,,3.0,,,,,,,,,,2.0,4.0,8.0,10.0,3.0,2.0,1.0,2.0,,,1.0,2.0,3.0,3.0,4.0,4.0,,2.0,,,,,4.0,16.0,,1.0,1.0,,,,,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.3181818181818182,,0.5,,0.3333333333333333,0.375,17.56756756756757,1.0,0.26666666666666666,0.16666666666666666,0.2222222222222222,0.375,,0.2,,,0.8888888888888888,0.25,0.4,1.0,0.1111111111111111,,,,,,,,,,,,,,,0.6666666666666666,,,0.8888888888888888,,0.5298666666666665,0.44185,0.47783333333333333,0.18181818181818182,0.18181818181818182,,0.5714285714285714,1.4666666666666666,,0.25396825396825395,,2.0,2.0,2.0,1.0,,,,,,,,0.0625,0.05128205128205128,0.06666666666666667,0.5,1.0,,,,,,,,2.0,,2.0,,0.4,,,,,,0.5,,,,1.0,,,,0.09090909090909091,,,0.5,,,,,,,,False,,,,,,,,,,,,,,1.0,
