EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceFtPoints,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,Travels,Offensive Fouls Drawn,Loose Ball Fouls,BlockedShortMidRange,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceArc3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,on,DefensiveGoaltends,OffensiveGoaltends
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,1004.0,17,7.0,27,29,13.0,7.0,3,56,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6,,,,,,,,,,3.0,4.0,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,,0.35294117647058826,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2567,1610612745,Brian Cook,Brian Cook,2567,HOU,163.0,3,-1.0,5,5,5.0,5.0,1,10,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,5,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,16.666666666666668,,0.3333333333333333,,0.25,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.5741,,0.5741,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101144,1610612745,Von Wafer,Von Wafer,101144,HOU,5988.0,100,-11.0,186,186,42.0,37.0,18,372,4.0,8.0,1.0,4.0,15.0,6.0,17.0,,,,,,,4.0,7.0,1.0,1.0,3.0,14.0,40.0,4.0,7.0,12.0,52.0,189,1.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,3.0,3.0,10.0,6.0,22.0,12.0,,7.0,4.0,5.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,5.0,7.0,7,,,,2.0,,6.0,,8.0,3.0,,6.0,3.0,11.0,14.0,1.0,5.0,10.0,42.0,,0.21428571428571427,0.21428571428571427,1.0,0.5714285714285714,1.0,0.3333333333333333,0.5714285714285714,0.35,0.5,0.3333333333333333,0.425531914893617,0.8333333333333334,0.3888888888888889,0.49056603773584906,0.8333333333333334,0.45454545454545453,0.14893617021276595,0.125,0.375,0.11764705882352941,29.901960784313726,0.25,0.06944444444444445,0.09523809523809523,0.07526881720430108,0.0625,0.045454545454545456,0.0625,0.1702127659574468,0.5,0.8,0.5,0.3191489361702128,0.26666666666666666,0.26666666666666666,,0.3617021276595745,0.35294117647058826,0.4,0.16666666666666666,,,,,0.14893617021276595,0.5714285714285714,0.5714285714285714,1.0,,,,0.3333333333333333,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3191489361702128,0.5714285714285714,0.45815425531914894,0.451275,0.4595611111111111,0.11538461538461539,0.11363636363636363,0.09615384615384616,0.19230769230769232,11.6025,25.428571428571427,0.22580645161290322,,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,0.1111111111111111,0.2,,0.3333333333333333,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,0.125,,,,False,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,4524.0,75,7.0,137,140,42.0,29.0,15,277,,,,2.0,3.0,,,,,,,,,,1.0,,,1.0,2.0,3.0,,1.0,,4.0,145,,,,,,1.0,2.0,,1.0,,2.0,2.0,2.0,,,,,,3.0,3.0,6.0,,3.0,,,15.0,4.0,10.0,14.0,20,6.0,4.0,2.0,,,1.0,,1.0,,5.0,10.0,,3.0,,,,2.0,42.0,,0.5,0.5,,,,,,0.6666666666666666,,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.25,,,,3.2679738562091503,,0.20833333333333334,0.2,0.20588235294117646,0.10526315789473684,0.25,0.3076923076923077,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.25,,,,,,,,,,,0.3333333333333333,,0.25,,0.34170000000000006,,0.37205,,,,0.5,7.533333333333334,57.3,0.30656934306569344,,,,3.0,1.0,5.0,,6.0,,,,,,,,,0.1388888888888889,0.05263157894736842,0.10909090909090909,0.1,0.09090909090909091,0.2,0.05555555555555555,,0.3076923076923077,,,,,,,,1.0,,,,1.0,,,,,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,False,,
1897,1610612745,Metta World Peace,Metta World Peace,1897,HOU,7180.0,120,-5.0,212,214,94.0,81.0,30,426,8.0,14.0,5.0,2.0,6.0,4.0,12.0,,,,,,,5.0,23.0,3.0,3.0,10.0,14.0,32.0,5.0,23.0,4.0,47.0,227,4.0,5.0,2.0,3.0,14.0,9.0,14.0,3.0,10.0,4.0,31.0,4.0,24.0,6.0,9.0,23.0,5.0,4.0,8.0,4.0,12.0,2.0,3.0,2.0,3.0,28.0,3.0,8.0,14.0,18,3.0,1.0,2.0,3.0,1.0,4.0,,7.0,1.0,3.0,9.0,1.0,10.0,6.0,,1.0,31.0,94.0,2.0,0.14285714285714285,0.15384615384615385,0.4,0.21739130434782608,0.6666666666666666,0.3,0.21739130434782608,0.4375,0.8,0.6428571428571429,0.39090909090909093,0.875,0.5625,0.4051724137931034,0.875,0.5740740740740741,0.41818181818181815,0.125,0.21428571428571427,0.08333333333333333,26.530612244897956,0.42857142857142855,0.10810810810810811,0.12,0.1111111111111111,0.15384615384615385,0.06896551724137931,0.1111111111111111,0.2545454545454545,0.5714285714285714,0.7272727272727273,0.25,0.10909090909090909,0.3333333333333333,0.3333333333333333,,0.21818181818181817,0.3333333333333333,0.36363636363636365,,,,,,0.41818181818181815,0.21739130434782608,0.21739130434782608,0.4,,,,0.375,0.20833333333333334,,,0.4166666666666667,0.3,0.6727272727272727,0.21739130434782608,0.4818636363636363,0.5004928571428572,0.475825,0.017857142857142856,0.030303030303030304,0.2978723404255319,0.6595744680851063,8.690625,25.686956521739127,0.44339622641509435,3.0,3.0,2.0,2.0,,4.0,3.0,4.0,1.0,2.0,,,,,,0.42857142857142855,0.06666666666666667,,0.042105263157894736,0.13043478260869565,0.05,,,,0.10526315789473684,0.14285714285714285,,0.375,1.0,4.0,2.0,,,,,,,2.0,2.0,,0.6666666666666666,0.8,2.0,,1.0,,,,,,,,,,,,,,,False,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,9462.0,158,-17.0,292,293,88.0,90.0,35,585,8.0,19.0,3.0,1.0,2.0,4.0,8.0,1.0,4.0,,,,1.0,1.0,6.0,2.0,,2.0,13.0,29.0,2.0,10.0,17.0,49.0,305,1.0,3.0,,2.0,4.0,1.0,5.0,,3.0,7.0,9.0,6.0,20.0,6.0,,6.0,1.0,3.0,14.0,6.0,20.0,1.0,10.0,4.0,,46.0,1.0,13.0,15.0,20,6.0,3.0,3.0,5.0,4.0,5.0,,10.0,1.0,4.0,10.0,2.0,28.0,23.0,3.0,10.0,9.0,88.0,2.0,0.23076923076923078,0.23076923076923078,1.0,0.2,,,0.2,0.4482758620689655,0.3333333333333333,0.2,0.41025641025641024,0.2,0.125,0.5,0.3333333333333333,0.34615384615384615,0.2564102564102564,0.10344827586206896,0.15789473684210525,,17.82477341389728,0.5,0.1111111111111111,0.034482758620689655,0.0958904109589041,0.0625,0.20512820512820512,0.043478260869565216,0.48717948717948717,0.42105263157894735,0.5,0.375,0.05128205128205128,0.5,0.5,,0.20512820512820512,0.5,0.5,,0.10256410256410256,0.25,0.25,1.0,0.15384615384615385,0.16666666666666666,0.16666666666666666,1.0,,,,0.4,0.375,0.125,,0.25,,0.7435897435897436,0.16666666666666666,0.5172038461538461,0.52382,0.45996875000000004,0.21739130434782608,0.2777777777777778,0.08163265306122448,0.1836734693877551,5.727586206896552,25.119999999999997,0.3013698630136986,1.0,3.0,,5.0,1.0,3.0,1.0,5.0,2.0,1.0,,,,,,0.125,0.03296703296703297,0.02631578947368421,0.031007751937984496,0.09375,,,0.03333333333333333,,0.06666666666666667,,,0.6,0.3333333333333333,,,2.0,,1.0,,,,3.0,3.0,0.047619047619047616,,,1.0,5.0,,,1.0,,0.05555555555555555,,,,,,,,,,,False,1.0,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,10571.0,176,7.0,319,322,103.0,101.0,45,641,17.0,29.0,11.0,7.0,8.0,3.0,13.0,,1.0,,,,,,,,,,27.0,50.0,,1.0,18.0,72.0,321,10.0,12.0,,,21.0,7.0,15.0,,,8.0,22.0,38.0,16.0,,,,,8.0,,2.0,2.0,,,,,6.0,6.0,20.0,30.0,44,2.0,,2.0,5.0,1.0,7.0,,12.0,3.0,9.0,19.0,2.0,23.0,32.0,2.0,12.0,22.0,103.0,1.0,0.7037037037037037,0.9047619047619048,,,,,,0.54,0.8333333333333334,0.4666666666666667,0.5294117647058824,0.8333333333333334,0.4666666666666667,0.5454545454545454,0.875,0.5,0.0196078431372549,0.16,0.27586206896551724,,21.25340599455041,0.4166666666666667,0.1724137931034483,0.15384615384615385,0.16774193548387098,0.19148936170212766,0.16666666666666666,0.16666666666666666,0.5686274509803921,0.5862068965517241,0.8095238095238095,0.5882352941176471,0.1568627450980392,0.875,0.875,0.8571428571428571,0.2549019607843137,0.23076923076923078,0.23076923076923078,1.0,0.0196078431372549,,,,,,,,,,,,0.7333333333333333,,,,,0.5882352941176471,,0.5086343137254903,0.5233857142857142,0.5391733333333334,0.19672131147540983,0.2,0.2916666666666667,0.3055555555555556,6.191999999999999,23.6,0.322884012539185,8.0,9.0,12.0,2.0,5.0,9.0,4.0,14.0,,4.0,4.0,3.0,4.0,2.0,,0.4444444444444444,0.0891089108910891,0.11363636363636363,0.09655172413793103,0.13513513513513514,0.14285714285714285,,0.1388888888888889,,0.14814814814814814,0.1111111111111111,0.5,0.75,0.8888888888888888,4.0,,1.0,,,,2.0,1.0,5.0,5.0,,,0.36363636363636365,2.0,1.0,2.0,1.0,,,,,,,,,,,0.25,1.0,,False,1.0,1.0
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,7827.0,130,-27.0,236,239,95.0,87.0,29,475,4.0,4.0,2.0,,1.0,,,4.0,7.0,2.0,2.0,2.0,2.0,3.0,8.0,2.0,,2.0,4.0,5.0,7.0,15.0,5.0,34.0,256,2.0,2.0,3.0,4.0,15.0,2.0,2.0,2.0,4.0,5.0,15.0,4.0,4.0,21.0,,8.0,3.0,,6.0,1.0,7.0,,4.0,2.0,,15.0,3.0,4.0,8.0,12,5.0,3.0,2.0,2.0,1.0,,,2.0,,8.0,9.0,,4.0,6.0,,,15.0,95.0,,0.5,1.0,1.0,0.4666666666666667,0.75,0.5,0.4666666666666667,0.8,1.0,1.0,0.725,1.0833333333333333,0.8333333333333334,0.7391304347826086,1.0714285714285714,0.8333333333333334,0.75,,,,9.29368029739777,1.0,0.046511627906976744,0.09375,0.059322033898305086,0.0967741935483871,0.02857142857142857,0.08,0.2,1.0,1.0,0.5,0.05,,,,,,,,0.35,0.5714285714285714,0.5714285714285714,1.0,0.4,0.375,0.375,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.95,0.375,0.5534175,0.543225,0.569325,,,0.4411764705882353,0.4411764705882353,2.2800000000000002,24.62666666666667,0.4025423728813559,2.0,2.0,4.0,1.0,4.0,,1.0,4.0,,1.0,,,,,,0.16666666666666666,,0.10810810810810811,0.03773584905660377,,,,0.12903225806451613,,,0.14285714285714285,,0.3333333333333333,1.0,2.0,1.0,2.0,,1.0,,,2.0,3.0,3.0,0.1111111111111111,0.5,1.0,,,,,,,,1.0,,,,,,,,,,False,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,4939.0,82,-11.0,158,160,82.0,72.0,23,318,6.0,10.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,,,1.0,1.0,3.0,14.0,2.0,2.0,8.0,12.0,20.0,4.0,16.0,10.0,46.0,170,1.0,1.0,1.0,2.0,7.0,2.0,6.0,3.0,9.0,10.0,23.0,4.0,20.0,,12.0,13.0,3.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,4.0,3.0,7.0,7,,,,3.0,,1.0,,4.0,3.0,,3.0,,9.0,14.0,,3.0,23.0,82.0,2.0,0.16666666666666666,0.16666666666666666,,0.25,0.5,0.3333333333333333,0.26666666666666666,0.6,1.0,0.3333333333333333,0.5,0.8333333333333334,0.43333333333333335,0.5348837209302325,0.875,0.5227272727272727,0.4444444444444444,0.1,0.2,,25.824175824175825,0.75,0.06,0.16666666666666666,0.0945945945945946,0.1,,0.16666666666666666,0.2777777777777778,0.6,0.75,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,1.0,,0.05555555555555555,0.5,0.5,,0.3888888888888889,0.21428571428571427,0.23076923076923078,,,,,0.6666666666666666,0.2,0.06666666666666667,1.0,0.5333333333333333,0.25,0.7222222222222222,0.23076923076923078,0.4737808823529412,0.44715000000000005,0.4375,0.07692307692307693,0.13043478260869565,0.15217391304347827,0.5,6.859999999999999,28.1,0.5189873417721519,,,,1.0,,,,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,0.125,0.16666666666666666,0.5,,,1.0,1.0,2.0,1.0,,,,1.0,4.0,4.0,,0.5,0.3333333333333333,,,1.0,1.0,,,,,1.0,,0.0625,,0.07142857142857142,,,,,False,,
200778,1610612745,James White,James White,200778,HOU,689.0,11,1.0,26,26,1.0,26.0,5,52,,2.0,,1.0,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,,,,2.0,7.0,1.0,2.0,,7.0,24,,1.0,,,,,,,,,,4.0,,,3.0,1.0,1.0,,,,,,,,,,,,,1,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,0.5,,,0.5,0.2857142857142857,,,0.3888888888888889,,,0.3888888888888889,,,0.2222222222222222,,,,32.25806451612903,,,,,,,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,0.4444444444444444,1.0,0.52145,0.8057,,,,,,11.071428571428571,24.35,0.038461538461538464,,1.0,,,,1.0,,1.0,,,,,,,,,0.1,,0.0625,0.25,,,,,,,,1.0,,,,,,1.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,False,,
2567,1610612745,Brian Cook,Brian Cook,2567,HOU,1757.0,29,-16.0,59,60,17.0,45.0,10,119,1.0,1.0,,1.0,3.0,,1.0,,,,,,,2.0,9.0,,1.0,5.0,2.0,5.0,2.0,9.0,,10.0,66,1.0,1.0,,,2.0,,1.0,1.0,5.0,,3.0,2.0,2.0,6.0,,9.0,2.0,,3.0,,3.0,,2.0,,1.0,6.0,2.0,5.0,8.0,11,2.0,1.0,1.0,2.0,1.0,2.0,,4.0,3.0,3.0,4.0,,1.0,,,,3.0,17.0,,0.5,0.5,1.0,0.2222222222222222,,0.2,0.2222222222222222,0.4,1.0,,0.35714285714285715,1.0,0.25,0.35714285714285715,1.0,0.25,0.6428571428571429,,,,25.35211267605634,0.5,0.38461538461538464,0.5,0.4117647058823529,0.4,0.5,0.6666666666666666,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,,,,,,,0.6428571428571429,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,0.8333333333333334,0.2,0.7142857142857143,0.2222222222222222,0.49825357142857146,0.3363,0.5036916666666666,,,0.2,0.3,9.02,25.388888888888893,0.288135593220339,,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,0.25,0.1,0.07142857142857142,0.08823529411764706,,0.14285714285714285,0.125,,0.3333333333333333,0.25,,1.0,,,,,,,1.0,1.0,2.0,,,,0.1,,,,1.0,,1.0,,,,,,,,,,,,,,False,,
699,1610612745,Brent Barry,Brent Barry,699,HOU,1372.0,23,-10.0,46,47,10.0,32.0,6,93,2.0,2.0,1.0,,,,,,,,,,,2.0,4.0,1.0,,,2.0,2.0,2.0,4.0,,10.0,48,,,1.0,1.0,3.0,1.0,1.0,,,,2.0,4.0,,6.0,,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,1.0,1,1.0,,1.0,2.0,2.0,1.0,,3.0,,1.0,1.0,,,,,,2.0,10.0,,1.0,1.0,1.0,0.5,1.0,,0.5,1.0,,1.0,0.8333333333333334,1.5,1.0,0.8333333333333334,1.5,1.0,0.6666666666666666,,,,16.9811320754717,0.6666666666666666,0.07692307692307693,,0.0625,0.14285714285714285,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,1.0,1.0,,,,,1.0,0.5,0.5087499999999999,0.5025,0.5914,,,0.3,0.2,,26.549999999999997,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,False,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,5382.0,90,-4.0,163,162,71.0,55.0,23,325,3.0,4.0,1.0,5.0,13.0,,2.0,,,,,,,,,,,,8.0,19.0,,,20.0,36.0,164,2.0,3.0,,,6.0,4.0,7.0,,,17.0,25.0,6.0,10.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0,5.0,18.0,23.0,28,1.0,1.0,,6.0,4.0,2.0,,8.0,3.0,4.0,10.0,2.0,18.0,24.0,,5.0,25.0,71.0,1.0,0.375,0.5,,,,,,0.42105263157894735,0.6666666666666666,0.5714285714285714,0.42105263157894735,0.6666666666666666,0.5714285714285714,0.5666666666666667,0.75,0.7058823529411765,,0.05263157894736842,,,20.32085561497326,0.75,0.25,0.3125,0.26136363636363635,0.25925925925925924,0.32142857142857145,0.35714285714285715,0.21052631578947367,0.75,0.75,0.3333333333333333,0.6842105263157895,0.38461538461538464,0.4166666666666667,0.4,0.10526315789473684,,,,,,,,,,,,,,,,0.14285714285714285,,,,,0.21052631578947367,,0.4123631578947369,0.5550333333333334,0.4091,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.6944444444444444,7.915789473684211,,0.43558282208588955,2.0,3.0,4.0,,1.0,4.0,,5.0,,2.0,3.0,1.0,3.0,3.0,0.07692307692307693,,0.0784313725490196,0.043478260869565216,0.06756756756756757,0.08333333333333333,0.07142857142857142,0.07692307692307693,,0.25,0.11764705882352941,,1.0,1.0,0.6666666666666666,1.0,,2.0,,,,2.0,1.0,6.0,6.0,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,False,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,179.0,3,1.0,6,6,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3,1.0,1.0,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,0.5,1.0,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,
