EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,ThreePtShootingFoulsDrawn,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangePctAssisted,Defensive 3 Seconds Violations,OffCorner3ReboundPct,DefCorner3ReboundPct,BlockedShortMidRange,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,SecondChanceTurnovers,DefensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,10377.0,173,-85,319,318,95,97.0,26,637,12.0,20.0,2.0,2.0,5.0,6.0,13.0,3.0,15.0,5.0,15.0,2.0,4.0,2.0,5.0,21.0,48,5.0,15.0,18.0,75.0,402,1.0,3.0,2.0,4.0,4.0,12.0,3.0,11.0,2.0,5.0,9.0,21.0,2.0,40.0,3.0,12.0,15.0,5.0,3.0,30.0,17.0,47.0,8.0,9.0,17.0,1.0,12.0,111.0,4.0,5.0,9.0,14.0,4.0,18.0,2.0,6.0,3.0,3.0,13.0,3.0,8.0,7.0,5.0,1.0,20.0,6.0,2.0,7.0,1.0,27.0,2.0,20.0,2.0,8.0,3.0,21.0,95,3.0,0.047619047619047616,0.047619047619047616,0.2,0.3333333333333333,0.5,0.4,0.3333333333333333,0.4375,0.3333333333333333,0.2727272727272727,0.4523809523809524,0.5714285714285714,0.375,0.5208333333333334,0.6666666666666666,0.5,0.23809523809523808,0.0625,0.15,26.436781609195403,0.65,0.08823529411764706,0.0392156862745098,0.15625,0.1044776119402985,0.029411764705882353,0.034482758620689655,0.07142857142857142,0.022222222222222223,0.06060606060606061,0.12727272727272726,0.16666666666666666,0.06451612903225806,0.31746031746031744,0.6,0.7058823529411765,0.08333333333333333,0.20634920634920634,0.46153846153846156,0.46153846153846156,0.23809523809523808,0.2,0.2,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.2,0.2857142857142857,0.5714285714285714,0.5,0.3125,0.4,0.3125,0.4,0.5555555555555556,0.3333333333333333,0.48077142857142857,0.5199400000000001,0.437365625,0.11594202898550725,0.14814814814814814,0.16,0.28,8.258333333333333,26.393333333333338,0.29780564263322884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,1214.0,20,3,33,36,10,,4,69,,,,,,,,,1.0,1.0,4.0,,,,1.0,,1,1.0,4.0,,3.0,40,,,,,,,,,,1.0,,,,,3.0,,4.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,10,,,,1.0,0.25,,,0.25,,,,0.3,,,0.3,,,0.8,,,13.513513513513514,,,,,,,,,,,,,,,,,,,,,0.2,,,0.8,0.25,0.25,1.0,,,,,,1.0,,0.8,0.25,0.49917999999999996,,0.5391,,,,,18.9,24.4,0.30303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,3159.0,53,-15,95,99,43,44.0,10,194,4.0,5.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,4.0,7,,1.0,3.0,11.0,114,1.0,1.0,,,,2.0,1.0,2.0,,1.0,3.0,5.0,8.0,,,,1.0,,1.0,,,,,,,,,,5.0,1.0,4.0,6.0,6.0,12.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,6.0,7.0,,4.0,1.0,4.0,,,2.0,5.0,43,2.0,1.0,1.0,,,,,,0.5714285714285714,1.0,0.5,0.5,1.0,0.3333333333333333,0.55,1.0,0.5,0.125,0.14285714285714285,0.2,10.377358490566037,1.0,0.125,0.15625,0.06666666666666667,0.10638297872340426,0.14634146341463414,0.1,0.1111111111111111,0.23076923076923078,0.1111111111111111,0.14285714285714285,0.07142857142857142,0.5,0.625,0.8,1.0,1.0,0.125,,,0.125,,,0.125,,,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.75,,0.48574375,0.5712,0.37084999999999996,,,0.18181818181818182,0.45454545454545453,3.4857142857142853,31.5,0.45263157894736844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1899,1610612740,James Posey,James Posey,1899,NOH,4786.0,80,-38,148,149,80,82.0,13,297,2.0,4.0,1.0,1.0,1.0,,,,2.0,2.0,6.0,,,1.0,3.0,2.0,6,3.0,10.0,11.0,24.0,184,,2.0,,1.0,,,1.0,2.0,2.0,5.0,7.0,15.0,2.0,2.0,9.0,,6.0,2.0,1.0,2.0,,2.0,,,1.0,,1.0,4.0,,,14.0,18.0,,18.0,,1.0,,1.0,2.0,,1.0,4.0,1.0,,6.0,3.0,4.0,10.0,1.0,9.0,1.0,13.0,,4.0,1.0,15.0,80,1.0,0.5,0.5,1.0,0.3,,0.4,0.3,0.3333333333333333,,0.5,0.40625,,0.5714285714285714,0.5454545454545454,,0.6818181818181818,0.625,0.16666666666666666,0.25,17.28395061728395,0.3333333333333333,0.32558139534883723,,,0.21212121212121213,,,,,0.29411764705882354,0.3333333333333333,,,0.25,0.5,0.6666666666666666,0.5,,,,0.125,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.875,0.3333333333333333,0.49704999999999994,0.39815,0.45787142857142854,0.23809523809523808,0.4,,0.625,6.716666666666666,24.54,0.5405405405405406,,,4.0,,,,,,3.0,0.5714285714285714,,,,,,1.0,4.0,1.0,1.0,2.0,3.0,1.0,0.4,0.25,0.25,0.25,1.0,0.3333333333333333,0.2857142857142857,0.5,0.09090909090909091,,,,,,,,,,,,,,,,,True,,
2561,1610612740,David West,David West,2561,NOH,10704.0,178,-85,327,327,95,97.0,28,654,12.0,24.0,2.0,5.0,8.0,7.0,21.0,13.0,35.0,,,,,,,32.0,80,,,26.0,90.0,413,2.0,6.0,,,4.0,8.0,9.0,18.0,,,12.0,30.0,40.0,24.0,,,,,4.0,5.0,1.0,6.0,,1.0,5.0,,,13.0,5.0,7.0,21.0,32.0,5.0,37.0,4.0,5.0,1.0,4.0,7.0,,6.0,7.0,1.0,,14.0,5.0,11.0,19.0,4.0,23.0,1.0,29.0,3.0,10.0,5.0,30.0,95,5.0,0.625,0.6666666666666666,,,,,,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.483695652173913,0.5,0.6521739130434783,,0.05,0.041666666666666664,29.608938547486034,0.5,0.2,0.04807692307692308,0.21212121212121213,0.2028985507246377,0.03597122302158273,0.13793103448275862,,0.021739130434782608,0.21212121212121213,0.13793103448275862,0.22580645161290322,0.09302325581395349,0.3,0.5,0.5217391304347826,0.5833333333333334,0.2625,0.3333333333333333,0.3684210526315789,0.4375,0.37142857142857144,0.38235294117647056,,,,,0.3333333333333333,,,0.4444444444444444,0.625,,,0.3,,0.44889,0.45999999999999996,0.4659611111111111,0.11494252873563218,0.11494252873563218,0.08888888888888889,0.3333333333333333,10.2975,,0.290519877675841,2.0,,4.0,,2.0,2.0,2.0,1.0,2.0,0.36363636363636365,,,0.5,1.0,,,,,,,,,0.42857142857142855,,,,,,,,,4.0,2.0,1.0,2.0,1.0,0.09523809523809523,0.02857142857142857,0.14285714285714285,0.9230769230769231,,,,,,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,8063.0,134,-57,244,245,50,62.0,21,489,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,11.0,2.0,5.0,,,,2.0,6.0,15,10.0,16.0,5.0,47.0,310,2.0,2.0,,,,4.0,2.0,3.0,3.0,6.0,4.0,17.0,4.0,8.0,24.0,6.0,5.0,2.0,2.0,1.0,,1.0,,,,,1.0,2.0,1.0,3.0,8.0,11.0,3.0,14.0,,1.0,,1.0,4.0,,2.0,2.0,2.0,1.0,6.0,1.0,6.0,12.0,1.0,4.0,,5.0,1.0,1.0,2.0,17.0,50,1.0,0.3333333333333333,0.4,0.8,0.625,,0.5,0.625,0.4,1.0,0.6666666666666666,0.6774193548387096,1.0,0.7222222222222222,0.7121212121212122,1.0,0.7727272727272727,0.5161290322580645,0.13333333333333333,0.5,14.552238805970148,0.6666666666666666,0.09876543209876543,0.013157894736842105,0.125,0.10476190476190476,0.028846153846153848,,,0.029411764705882353,0.041666666666666664,0.13333333333333333,0.13043478260869565,,0.06451612903225806,0.5,1.0,,0.06451612903225806,0.5,0.5,0.3548387096774194,0.36363636363636365,0.4,0.16129032258064516,0.4,0.4,,0.5,,,0.2222222222222222,0.5,0.2222222222222222,,0.5806451612903226,0.4,0.49763870967741936,0.5619,0.5472277777777778,0.03225806451612903,0.06666666666666667,0.0851063829787234,0.3617021276595745,14.993333333333332,23.94375,0.20491803278688525,1.0,2.0,,,4.0,4.0,4.0,2.0,1.0,,0.07142857142857142,0.05263157894736842,0.5,1.0,,8.0,11.0,,3.0,4.0,,,0.08333333333333333,0.3548387096774194,0.7272727272727273,0.7272727272727273,1.0,,0.4444444444444444,0.75,,2.0,,,,,,0.09090909090909091,,0.5,1.0,0.1111111111111111,,,,,,True,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,7893.0,132,-84,240,237,51,47.0,21,477,5.0,6.0,1.0,,,,5.0,3.0,7.0,6.0,15.0,,1.0,,2.0,8.0,18,8.0,21.0,10.0,50.0,313,1.0,1.0,,1.0,1.0,3.0,,,,2.0,7.0,7.0,12.0,4.0,24.0,,15.0,6.0,3.0,,1.0,1.0,1.0,,,,,3.0,1.0,2.0,5.0,7.0,3.0,10.0,,4.0,1.0,3.0,1.0,1.0,,5.0,1.0,,6.0,2.0,6.0,13.0,2.0,6.0,,11.0,1.0,3.0,2.0,7.0,51,2.0,0.75,0.75,1.0,0.38095238095238093,,,0.38095238095238093,0.4444444444444444,1.0,,0.5128205128205128,0.5,,0.5697674418604651,0.75,0.6,0.5384615384615384,0.16666666666666666,,18.56060606060606,0.16666666666666666,0.06666666666666667,0.0125,0.11764705882352941,0.07608695652173914,0.027777777777777776,,,0.029411764705882353,0.043478260869565216,0.1,0.0625,,0.15384615384615385,0.8333333333333334,0.8333333333333334,1.0,0.1282051282051282,,,0.1794871794871795,0.42857142857142855,0.5,0.38461538461538464,0.4,0.4,1.0,0.5,0.5,,,,1.0,,0.6923076923076923,0.4,0.5314282051282051,,0.536925,0.07317073170731707,0.15,0.06,0.14,9.583333333333334,24.490476190476187,0.2125,1.0,2.0,,,,,,,,,0.07142857142857142,0.09090909090909091,,1.0,1.0,2.0,6.0,,,,2.0,,,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,2.0,,0.4,0.14285714285714285,,0.3333333333333333,,,1.0,,,,,True,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,4781.0,80,-51,145,144,21,23.0,10,289,6.0,9.0,1.0,1.0,1.0,,2.0,,,,,,,,,6.0,11,,,2.0,14.0,193,,1.0,,,,,1.0,1.0,,,2.0,4.0,12.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,3.0,2.0,7.0,10.0,3.0,13.0,1.0,1.0,1.0,,,,,4.0,,,4.0,1.0,5.0,12.0,2.0,8.0,2.0,4.0,,1.0,1.0,4.0,21,1.0,1.0,1.0,,,,,,0.5454545454545454,,1.0,0.5454545454545454,,1.0,0.5384615384615384,,1.0,,,,10.897435897435898,,0.14583333333333334,0.05660377358490566,0.18181818181818182,0.15254237288135594,0.046153846153846156,0.14285714285714285,,0.038461538461538464,0.2,0.16666666666666666,0.18181818181818182,0.2,0.8181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,,,,,,,,,,1.0,,,1.0,1.0,,,0.8181818181818182,,0.5524272727272727,0.5926,0.6206,0.08333333333333333,0.08333333333333333,,0.2857142857142857,1.1636363636363638,,0.14482758620689656,,,1.0,,1.0,,1.0,1.0,1.0,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,True,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,835.0,14,-8,27,27,15,21.0,3,54,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,2,,,2.0,6.0,34,2.0,2.0,,,,4.0,1.0,1.0,,,2.0,4.0,,4.0,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,2.0,,,1.0,4.0,15,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,16.666666666666668,0.5,,0.2,,,0.16666666666666666,,0.6666666666666666,,,,,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,0.5,,0.48085,0.48085,0.4176,,,0.6666666666666666,0.6666666666666666,9.65,,0.5555555555555556,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,True,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,1708.0,28,-5,57,53,15,12.0,4,110,3.0,5.0,1.0,1.0,3.0,,,,,,,,,,,3.0,5,,,2.0,8.0,62,1.0,1.0,,,,2.0,1.0,3.0,,,,2.0,4.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,3.0,6.0,,1.0,1.0,,,,,1.0,,,1.0,,5.0,10.0,1.0,4.0,,6.0,,3.0,,2.0,15,,0.6666666666666666,1.0,,,,,,0.6,1.0,0.3333333333333333,0.6,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.2,0.2,14.754098360655737,,0.0625,,0.25,0.1,0.1111111111111111,,,,,0.1,0.3333333333333333,,1.0,0.6,0.75,0.6666666666666666,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,1.0,,0.5667,0.5289,0.6018666666666667,0.375,0.375,0.25,0.25,,,0.2631578947368421,1.0,2.0,1.0,,,,,,1.0,1.0,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,0.5,,,,1.0,0.3333333333333333,True,,
