EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassTurnovers,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,HeaveMakes,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefensiveGoaltends,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,ShortMidRangePctAssisted,3SecondViolations,on,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,3468.0,58,-17.0,100,100,41,53,14.0,200,3.0,5.0,2.0,3.0,3.0,5.0,6.0,123,2.0,3.0,4.0,6.0,2.0,3.0,2.0,4.0,1.0,7.0,5.0,12.0,2.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,41,1.0,1.0,1.0,0.6,0.6666666666666666,0.6,0.6666666666666666,0.5,0.6666666666666666,5.084745762711865,0.25,0.14285714285714285,0.10714285714285714,0.13333333333333333,0.08333333333333333,0.13953488372093023,0.09615384615384616,0.25,0.07692307692307693,0.10526315789473684,0.09090909090909091,0.2,0.16666666666666666,0.25,0.3333333333333333,1.0,0.6,0.6,1.0,1.0,0.6666666666666666,1.0,0.5139,0.5274,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6799999999999999,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,3512.0,59,-31.0,113,109,76,66,14.0,222,2.0,2.0,,,6.0,8.0,23.0,140,4.0,5.0,14.0,4.0,1.0,3.0,4.0,6.0,1.0,11.0,4.0,15.0,2.0,10.0,,5.0,,10.0,3.0,,,,,14.0,76,2.0,0.3333333333333333,0.3333333333333333,0.75,0.8,0.5357142857142857,0.5714285714285714,0.6388888888888888,0.7,18.46153846153846,0.16666666666666666,0.15384615384615385,0.09375,0.3076923076923077,0.05263157894736842,0.19230769230769232,0.0784313725490196,,0.2,0.08333333333333333,0.14285714285714285,0.2,0.13333333333333333,0.3333333333333333,,0.14285714285714285,1.0,1.0,,,,0.5714285714285714,0.4866892857142857,0.4097142857142857,0.1875,0.3,0.6086956521739131,13.225,0.672566371681416,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.42857142857142855,0.16666666666666666,0.25,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.2857142857142857,0.25,0.25,1.0,0.5,0.14285714285714285,0.14285714285714285,0.25,0.4089,0.08695652173913043,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,10314.0,172,18.0,311,310,151,109,44.0,621,,2.0,,1.0,3.0,12.0,47.0,325,3.0,6.0,28.0,4.0,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,9.0,18.0,,9.0,2.0,11.0,3.0,3.0,1.0,3.0,,28.0,151,2.0,0.6666666666666666,0.6666666666666666,0.25,0.5,0.45,0.45652173913043476,0.5111111111111111,0.5192307692307693,14.246575342465754,0.1111111111111111,0.034482758620689655,,0.023255813953488372,0.017543859649122806,0.031446540880503145,0.006993006993006993,,,0.02702702702702703,,0.06451612903225806,0.0392156862745098,,,0.05,,,,0.043478260869565216,,0.75,0.49121,0.48755869565217386,0.06976744186046512,0.2,0.5957446808510638,17.166666666666664,0.4855305466237942,,,3.0,10.0,13.0,7.0,4.0,15.0,3.0,10.0,10.0,28.0,11.0,,2.0,5.0,9.0,17.0,7.0,2.0,27.0,15.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,15.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,6.0,2.0,,1.0,2.0,2.0,0.9,0.35714285714285715,0.35714285714285715,,0.6428571428571429,0.6428571428571429,0.7,0.5714285714285714,0.0625,,,,0.25,0.3,0.3,0.6666666666666666,0.325,0.375,0.26666666666666666,0.26666666666666666,0.75,0.42857142857142855,0.30434782608695654,0.43478260869565216,0.26666666666666666,0.4839875,0.19148936170212766,24.657142857142855,6.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.29411764705882354,0.08333333333333333,0.5,0.04,0.46153846153846156,0.46153846153846156,1.0,0.2857142857142857,0.5,1.0,0.6666666666666666,0.5,0.2857142857142857,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,7879.0,131,36.0,235,232,115,87,38.0,467,14.0,24.0,8.0,14.0,24.0,47.0,121.0,238,12.0,27.0,57.0,12.0,3.0,2.0,12.0,16.0,3.0,31.0,5.0,36.0,4.0,7.0,,37.0,2.0,59.0,24.0,3.0,1.0,3.0,2.0,57.0,115,1.0,0.25,0.2608695652173913,0.5106382978723404,0.4444444444444444,0.5131578947368421,0.43902439024390244,0.5833333333333334,0.5490196078431373,40.213523131672595,0.6,0.1951219512195122,0.03076923076923077,0.36363636363636365,0.06382978723404255,0.24347826086956523,0.044642857142857144,0.07407407407407407,,0.03333333333333333,0.043478260869565216,0.20833333333333334,0.2857142857142857,0.47619047619047616,0.6666666666666666,0.3157894736842105,0.5833333333333334,0.6666666666666666,0.42857142857142855,0.34146341463414637,0.5714285714285714,0.6973684210526315,0.4896371621621622,0.490447435897436,0.25,0.3582089552238806,0.47107438016528924,7.92127659574468,0.48936170212765956,3.0,9.0,7.0,14.0,2.0,2.0,10.0,27.0,5.0,12.0,10.0,29.0,43.0,7.0,10.0,6.0,26.0,14.0,21.0,36.0,9.0,25.0,9.0,12.0,12.0,24.0,3.0,8.0,3.0,60.0,4.0,3.0,6.0,5.0,5.0,,11.0,4.0,1.0,4.0,3.0,6.0,6.0,0.3,0.3448275862068966,0.32142857142857145,0.7,0.625,0.7222222222222222,0.3815789473684211,0.5454545454545454,0.16666666666666666,0.11842105263157894,0.3333333333333333,0.42857142857142855,0.18421052631578946,0.5,0.5,,0.02631578947368421,0.35526315789473684,0.37037037037037035,0.37037037037037035,0.3,0.3125,0.04878048780487805,0.2926829268292683,0.36,0.45906666666666657,0.21487603305785125,26.368965517241378,,,1.0,,2.0,4.0,2.0,4.0,21.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.10638297872340426,0.125,0.030303030303030304,,,,0.0625,,,0.4,0.5,,0.3333333333333333,4.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.11764705882352941,0.3125,0.8,0.25,,,,,,,,,,,True,,,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,4679.0,78,18.0,138,134,41,32,20.0,272,,1.0,,,3.0,10.0,22.0,148,,,2.0,2.0,,2.0,,2.0,,2.0,2.0,4.0,2.0,4.0,,2.0,1.0,8.0,,,,,,2.0,41,,0.3333333333333333,0.5,0.3,,0.391304347826087,,0.3958333333333333,0.16666666666666666,15.432098765432098,,0.05,0.05263157894736842,,,0.03125,0.029850746268656716,,0.05555555555555555,,,0.09090909090909091,0.05263157894736842,,,0.043478260869565216,,,,,,0.6086956521739131,0.4805739130434783,0.5069250000000001,,,0.09090909090909091,15.510000000000002,0.2971014492753623,,1.0,3.0,8.0,3.0,,2.0,10.0,,2.0,4.0,13.0,4.0,2.0,2.0,,4.0,2.0,2.0,4.0,12.0,10.0,2.0,10.0,3.0,13.0,2.0,7.0,3.0,29.0,2.0,1.0,,1.0,,,1.0,,,,6.0,1.0,1.0,1.0,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,0.5652173913043478,,,0.043478260869565216,,,0.34782608695652173,0.375,0.375,0.3333333333333333,0.13043478260869565,0.43478260869565216,0.2,0.2222222222222222,1.0,,,1.0,0.2,0.43255,0.18181818181818182,25.215384615384615,2.0,,,,,,,,,1.0,1.0,,,,,,,,0.1,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,1.0,0.07692307692307693,0.1,0.14285714285714285,,,,,,,True,,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,6539.0,109,14.0,197,200,91,66,26.0,397,6.0,10.0,1.0,1.0,13.0,30.0,35.0,208,4.0,9.0,12.0,4.0,2.0,1.0,2.0,5.0,,7.0,3.0,10.0,1.0,6.0,,6.0,,7.0,4.0,2.0,1.0,2.0,1.0,12.0,91,2.0,0.15384615384615385,0.15384615384615385,0.43333333333333335,0.4444444444444444,0.4142857142857143,0.5,0.4605263157894737,0.5454545454545454,20.26431718061674,,0.07692307692307693,0.01818181818181818,0.06896551724137931,0.06060606060606061,0.07446808510638298,0.03409090909090909,,0.037037037037037035,0.045454545454545456,0.045454545454545456,0.1111111111111111,0.08,0.05555555555555555,0.5,0.2857142857142857,0.6,0.6,0.3333333333333333,0.09090909090909091,1.0,0.42857142857142855,0.4841928571428572,0.43771363636363636,0.10526315789473684,0.12121212121212122,0.34285714285714286,9.913333333333334,0.4619289340101523,3.0,7.0,4.0,13.0,5.0,2.0,,,,,1.0,5.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,22.0,3.0,,,4.0,2.0,6.0,2.0,3.0,1.0,14.0,3.0,,6.0,2.0,2.0,,8.0,4.0,,1.0,,,,1.0,0.2,0.2,0.5,0.25,0.25,0.14285714285714285,0.75,0.09090909090909091,0.2,0.42857142857142855,0.5,0.37142857142857144,0.3076923076923077,0.3076923076923077,,0.14285714285714285,,,,,,0.18181818181818182,,,0.591,0.05714285714285714,23.54,1.0,,2.0,1.0,,,,1.0,,1.0,,,1.0,4.0,,1.0,,0.5,0.03333333333333333,,0.05,0.2,0.2,1.0,0.5,,,,,0.5,,,1.0,,,,,3.0,,1.0,1.0,1.0,,0.14285714285714285,0.09090909090909091,0.25,,,,,,,1.0,,,,,,True,,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,4390.0,73,5.0,126,129,60,35,21.0,255,4.0,5.0,1.0,2.0,6.0,11.0,32.0,125,2.0,5.0,10.0,8.0,3.0,3.0,4.0,11.0,,15.0,7.0,22.0,2.0,7.0,1.0,12.0,,19.0,9.0,3.0,2.0,3.0,2.0,10.0,60,2.0,0.6666666666666666,0.8,0.5454545454545454,0.4,0.5769230769230769,0.3333333333333333,0.7272727272727273,0.5,16.233766233766232,,0.1774193548387097,0.09375,0.26666666666666666,0.1111111111111111,0.19480519480519481,0.1016949152542373,,0.058823529411764705,0.16666666666666666,0.15,0.09090909090909091,0.22580645161290322,0.25,0.6666666666666666,0.38461538461538464,0.8,0.8,0.75,0.3333333333333333,0.5,0.5384615384615384,0.4610115384615385,0.4557166666666667,0.42857142857142855,0.47368421052631576,0.3125,8.618181818181819,0.47619047619047616,1.0,2.0,1.0,4.0,2.0,1.0,,,,,1.0,2.0,17.0,2.0,2.0,,5.0,1.0,6.0,4.0,3.0,,,1.0,,1.0,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.15384615384615385,0.6666666666666666,0.2857142857142857,0.15384615384615385,0.5,0.5,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,,,,,,0.16666666666666666,,,0.56,0.15625,23.549999999999997,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,0.5,1.0,,,,,0.2857142857142857,1.0,1.0,1.0,0.125,,,True,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,1357.0,23,-5.0,43,43,27,19,4.0,86,2.0,2.0,2.0,2.0,2.0,4.0,7.0,43,2.0,3.0,7.0,2.0,,,2.0,3.0,1.0,6.0,,6.0,1.0,1.0,,2.0,,,,,,,,7.0,27,,0.5,0.5,0.5,0.6666666666666666,0.5,0.5833333333333334,0.5,0.5833333333333334,16.666666666666668,0.3333333333333333,0.12,,0.4,,0.16666666666666666,,,,,0.125,0.2,0.08333333333333333,0.5,,0.2857142857142857,1.0,1.0,0.5,0.3333333333333333,1.0,0.7142857142857143,0.5119142857142858,0.5337833333333334,,,1.0,8.6,0.627906976744186,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,1.0,3.0,3.0,,2.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.5,1.5,0.42857142857142855,1.0,,0.14285714285714285,,,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.50595,0.42857142857142855,24.53333333333333,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,0.3333333333333333,0.25,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,
200814,1610612739,Tarence Kinsey,Tarence Kinsey,200814,CLE,580.0,10,-4.0,20,18,14,6,2.0,38,,,,,1.0,3.0,4.0,21,1.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,1.0,,,,,2.0,14,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,21.73913043478261,,0.09090909090909091,0.16666666666666666,,,0.08333333333333333,0.125,,,,,,0.16666666666666666,,,,,,,,,,0.3947,0.3706,0.25,0.25,0.5,15.4,0.7,1.0,1.0,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,0.3547,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,True,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,3051.0,51,24.0,96,93,47,26,11.0,189,,3.0,,2.0,8.0,16.0,23.0,87,5.0,10.0,17.0,12.0,2.0,3.0,,9.0,1.0,10.0,5.0,15.0,3.0,6.0,,4.0,,6.0,1.0,2.0,1.0,2.0,1.0,17.0,47,,0.75,0.75,0.5,0.5,0.5,0.5416666666666666,0.5227272727272727,0.5666666666666667,23.148148148148145,1.0,0.25,0.10344827586206896,,0.2,0.1875,0.1282051282051282,0.16666666666666666,0.07692307692307693,0.2,0.25,0.3076923076923077,0.2,,0.5,0.15789473684210525,,,,0.16666666666666666,,0.3157894736842105,0.45932894736842106,0.4648541666666666,0.05,0.058823529411764705,0.7391304347826086,11.7375,0.4895833333333333,3.0,6.0,5.0,7.0,3.0,2.0,,,,,1.0,3.0,4.0,1.0,3.0,,4.0,2.0,4.0,4.0,3.0,,,2.0,,2.0,,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,,,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.15789473684210525,0.3333333333333333,,0.3157894736842105,0.5,0.5,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.8,0.15789473684210525,,,,,,0.16666666666666666,,,0.5082666666666666,0.17391304347826086,23.333333333333332,1.0,,,1.0,,,,1.0,,1.0,,,,,,1.0,,0.5,0.0625,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,,,2.0,2.0,,,,,,,,1.0,,,0.2,0.6666666666666666,,,,,,,,,,,0.6666666666666666,1.0,True,,,,,,
