EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Technical Free Throw Trips,OffAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,3SecondViolations,on,FTOffRebounds,OffFTReboundPct
101112,1610612757,Channing Frye,Channing Frye,101112,POR,865.0,14,-18,25,26,10.0,12,3,51,1.0,1.0,5.0,1.0,6.0,2.0,4.0,39,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,1.0,0.16666666666666666,1.0,24.999999999999996,0.09090909090909091,0.2,0.14285714285714285,0.07692307692307693,0.14285714285714285,1.0,0.16666666666666666,0.8333333333333334,0.2,0.2,1.0,0.16666666666666666,0.41391666666666665,0.3773,0.4294,0.14285714285714285,0.14285714285714285,0.5,17.033333333333335,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,12468.0,208,-3,358,354,112.0,117,35,712,10.0,17.0,45.0,45.0,84.0,13.0,106.0,390,3.0,4.0,11.0,24.0,46.0,2.0,4.0,6.0,1.0,14.0,2.0,9.0,30.0,5.0,35.0,5.0,13.0,23.0,17.0,7.0,112.0,0.5111111111111111,0.5111111111111111,0.5357142857142857,0.75,0.5344827586206896,0.9,0.5578947368421052,0.9166666666666666,0.023809523809523808,0.1,26.01010101010101,0.015151515151515152,0.1875,0.15337423312883436,0.030864197530864196,0.013333333333333334,0.3333333333333333,0.11494252873563218,0.5172413793103449,0.37777777777777777,0.37777777777777777,0.7647058823529411,0.14942528735632185,0.42316976744186047,0.44437499999999996,0.40175384615384613,0.07526881720430108,0.07777777777777778,0.10377358490566038,13.52857142857143,0.3128491620111732,9.0,1.0,1.0,19.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,15.0,1.0,2.0,7.0,40.0,44.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,16.0,5.0,1.0,1.0,4.0,1.0,4.0,3.0,8.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,7.0,2.0,40.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.625,0.6346153846153846,0.6451612903225806,0.034482758620689655,0.034482758620689655,0.5,0.38461538461538464,0.1391304347826087,0.1,0.03225806451612903,0.043478260869565216,0.2857142857142857,0.11363636363636363,0.16,0.15217391304347827,0.1388888888888889,0.2857142857142857,0.9,1.0,0.6666666666666666,0.3333333333333333,0.6551724137931034,0.6785714285714286,0.21052631578947367,0.011494252873563218,0.022988505747126436,0.5,0.5,1.0,0.2,1.0,1.0,0.038461538461538464,1.0,0.038461538461538464,0.038461538461538464,1.0,1.0,0.37735849056603776,29.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,14306.0,238,-17,414,411,124.0,132,41,825,37.0,15.0,47.0,48.0,105.0,40.0,160.0,456,5.0,6.0,19.0,20.0,12.0,6.0,10.0,17.0,4.0,41.0,5.0,7.0,23.0,6.0,29.0,5.0,15.0,36.0,46.0,16.0,124.0,0.125,0.13043478260869565,0.45714285714285713,0.8333333333333334,0.4918032786885246,0.8888888888888888,0.5598591549295775,0.95,0.05714285714285714,0.16216216216216217,33.769063180827885,0.03225806451612903,0.13725490196078433,0.11538461538461539,0.031578947368421054,,0.07692307692307693,0.30327868852459017,0.38524590163934425,0.3191489361702128,0.3191489361702128,0.2,0.4426229508196721,0.47112272727272725,0.5390625,0.46890178571428576,0.12030075187969924,0.13793103448275862,0.11875,10.423809523809524,0.2995169082125604,26.0,5.0,8.0,7.0,21.0,1.0,,7.0,16.0,1.0,2.0,3.0,9.0,8.0,17.0,2.0,3.0,3.0,11.0,3.0,9.0,22.0,53.0,84.0,12.0,1.0,15.0,7.0,7.0,2.0,5.0,1.0,1.0,14.0,2.0,8.0,2.0,6.0,3.0,7.0,3.0,13.0,,4.0,1.0,3.0,5.0,9.0,7.0,,,5.0,2.0,7.0,2.0,53.0,2.0,9.0,0.5,0.47058823529411764,0.6666666666666666,0.3333333333333333,0.5,0.55,0.5344827586206896,0.6463414634146342,0.13934426229508196,,0.46153846153846156,0.13333333333333333,0.10687022900763359,0.02857142857142857,0.075,,0.125,0.08,0.1,0.13725490196078433,0.15789473684210525,0.2857142857142857,0.7027027027027027,0.8387096774193549,0.07692307692307693,0.1721311475409836,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.00819672131147541,0.13114754098360656,0.4375,0.4375,0.42857142857142855,0.2222222222222222,0.5,1.0,0.27586206896551724,0.625,,0.3103448275862069,0.3333333333333333,0.4666666666666667,0.33125,26.570588235294117,4.0,4.0,1.0,1.0,1.0,12.0,4.0,5.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0625,0.03389830508474576,1.0,1.0,1.0,0.4444444444444444,1.0,0.1111111111111111,1.0,1.0,,,,,,,,True,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,7166.0,119,1,219,215,79.0,74,19,434,6.0,1.0,3.0,5.0,12.0,5.0,30.0,230,,,,3.0,2.0,2.0,3.0,6.0,3.0,15.0,1.0,3.0,12.0,2.0,14.0,1.0,4.0,5.0,5.0,1.0,79.0,0.2,0.2,0.4166666666666667,,0.5434782608695652,,0.6,,0.16666666666666666,0.3333333333333333,12.605042016806724,0.013157894736842105,0.125,0.11956521739130435,0.02127659574468085,0.02631578947368421,,0.2608695652173913,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.7391304347826086,0.5314826086956522,0.61365,0.5058785714285714,0.043478260869565216,0.08333333333333333,,7.5249999999999995,0.3607305936073059,3.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,9.0,,,2.0,3.0,5.0,11.0,,1.0,,1.0,2.0,4.0,4.0,12.0,8.0,15.0,,9.0,5.0,3.0,2.0,,,1.0,8.0,1.0,7.0,4.0,3.0,3.0,2.0,,5.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,12.0,2.0,2.0,1.0,0.45454545454545453,,0.5,0.45454545454545453,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.4782608695652174,,0.6,0.1,0.11764705882352941,0.05555555555555555,,0.06666666666666667,,,0.05555555555555555,0.2692307692307692,0.15789473684210525,0.3333333333333333,0.5,0.75,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.08695652173913043,0.391304347826087,0.5555555555555556,0.5555555555555556,1.0,,,,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.4,24.91818181818182,,,,,1.0,,,1.0,,3.0,,,,2.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,True,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,7658.0,128,5,231,224,97.0,108,24,455,6.0,6.0,17.0,12.0,36.0,7.0,43.0,248,,3.0,5.0,13.0,8.0,1.0,,3.0,,9.0,,2.0,8.0,1.0,9.0,3.0,9.0,7.0,10.0,2.0,97.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3673469387755102,0.375,0.39814814814814814,0.5,0.027777777777777776,0.16666666666666666,22.48062015503876,,0.06896551724137931,0.06060606060606061,0.00980392156862745,,0.125,0.12244897959183673,0.3469387755102041,0.35294117647058826,0.35294117647058826,0.5,0.3877551020408163,0.45919270833333337,0.45135000000000003,0.4896333333333333,0.0392156862745098,0.05263157894736842,0.11627906976744186,12.875,0.4199134199134199,2.0,1.0,4.0,4.0,13.0,6.0,3.0,,7.0,,,,3.0,4.0,13.0,1.0,1.0,2.0,5.0,3.0,6.0,5.0,24.0,16.0,12.0,,7.0,,3.0,1.0,,,1.0,4.0,2.0,4.0,2.0,2.0,,2.0,2.0,4.0,,2.0,1.0,1.0,,3.0,3.0,,,2.0,1.0,3.0,2.0,24.0,,3.0,1.0,0.3076923076923077,1.0,0.5,0.3076923076923077,0.38461538461538464,0.5,0.5217391304347826,0.2653061224489796,,0.5,0.25,0.05714285714285714,0.05263157894736842,,0.058823529411764705,,0.0625,0.05555555555555555,0.05,0.047619047619047616,0.6666666666666666,0.3333333333333333,0.4,,0.2653061224489796,0.3076923076923077,0.3076923076923077,0.25,0.12244897959183673,0.14285714285714285,,,,,,,0.21052631578947367,0.25,0.15789473684210525,0.15789473684210525,,,0.5581395348837209,25.50769230769231,,,4.0,1.0,1.0,,,2.0,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.25,1.0,1.0,,,3.0,1.0,,,,True,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,12353.0,206,-13,354,351,99.0,103,35,705,8.0,3.0,9.0,10.0,18.0,5.0,46.0,394,2.0,2.0,4.0,3.0,6.0,1.0,29.0,31.0,11.0,64.0,4.0,6.0,20.0,4.0,24.0,2.0,9.0,14.0,7.0,2.0,99.0,0.3,0.3,0.5555555555555556,1.0,0.5694444444444444,0.6666666666666666,0.5897435897435898,0.6666666666666666,0.05555555555555555,0.125,11.704834605597965,0.02962962962962963,0.13953488372093023,0.12738853503184713,0.024242424242424242,0.027777777777777776,0.25,0.2222222222222222,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.5270791666666668,0.4226,0.49044166666666666,0.05405405405405406,0.10526315789473684,0.08695652173913043,10.077777777777778,0.2796610169491525,7.0,2.0,2.0,,1.0,5.0,1.0,5.0,13.0,,1.0,,2.0,7.0,18.0,,1.0,,2.0,1.0,3.0,3.0,10.0,14.0,15.0,,13.0,5.0,2.0,2.0,12.0,6.0,,14.0,,5.0,3.0,4.0,3.0,3.0,1.0,7.0,2.0,1.0,,,1.0,2.0,,,,,,,,10.0,3.0,2.0,0.7142857142857143,0.3888888888888889,,0.3333333333333333,0.3888888888888889,0.6666666666666666,0.5833333333333334,0.625,0.5,,0.5714285714285714,,0.12280701754385964,,,,,0.09302325581395349,0.2,0.10869565217391304,0.0967741935483871,,0.875,1.0,0.2857142857142857,0.027777777777777776,,,,0.1388888888888889,0.3611111111111111,0.38461538461538464,0.38461538461538464,0.6,0.3333333333333333,,,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,,0.38461538461538464,0.21739130434782608,24.366666666666667,1.0,1.0,2.0,,,6.0,,,1.0,2.0,,1.0,1.0,1.0,,0.07142857142857142,0.05555555555555555,0.4,0.4,1.0,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,1.0,,True,,
201141,1610612757,Greg Oden,Greg Oden,201141,POR,4037.0,67,23,116,110,30.0,39,11,226,7.0,,,7.0,12.0,6.0,20.0,97,2.0,2.0,7.0,1.0,10.0,1.0,,,,,6.0,2.0,11.0,6.0,17.0,10.0,20.0,9.0,10.0,4.0,30.0,0.7142857142857143,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.5882352941176471,0.875,0.08333333333333333,,16.27906976744186,0.13953488372093023,0.15384615384615385,0.18,0.11320754716981132,0.15789473684210525,,0.5833333333333334,,,,,0.5833333333333334,0.5038250000000001,0.57765,0.6065,0.25,0.25,0.35,2.608333333333333,0.25862068965517243,6.0,,1.0,1.0,5.0,,,,,,,,,,,,,3.0,,,,4.0,4.0,4.0,,,,,,,,,,7.0,2.0,2.0,,2.0,,2.0,2.0,4.0,,,1.0,1.0,,1.0,2.0,,,2.0,,2.0,1.0,4.0,1.0,1.0,,,,,,,,0.6666666666666666,,0.2,0.5,0.5,0.1891891891891892,,0.125,,,0.08333333333333333,0.2857142857142857,0.18181818181818182,0.18181818181818182,0.5,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.4166666666666667,0.2,0.25,1.0,,,,,,,,,1.0,,,,,,0.2,,2.0,2.0,,,,,4.0,,,2.0,1.0,,1.0,1.0,,0.125,,,,,1.0,1.0,,,,,,,,1.0,,,True,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,8907.0,148,-30,247,258,61.0,63,26,505,17.0,,,10.0,18.0,3.0,23.0,293,4.0,9.0,8.0,3.0,12.0,2.0,4.0,6.0,3.0,14.0,14.0,4.0,23.0,16.0,39.0,8.0,19.0,6.0,6.0,3.0,61.0,0.6,0.8571428571428571,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5476190476190477,0.4444444444444444,0.1111111111111111,0.11764705882352941,8.664259927797834,0.14583333333333334,0.13333333333333333,0.1794871794871795,0.13445378151260504,0.1320754716981132,,0.9444444444444444,,,,,0.9444444444444444,0.5591111111111111,0.5745999999999999,0.5401333333333334,0.14285714285714285,0.14285714285714285,0.34782608695652173,0.27222222222222225,0.24696356275303644,9.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,5.0,8.0,,,,,2.0,2.0,1.0,,2.0,17.0,2.0,4.0,1.0,,,3.0,,3.0,1.0,,1.0,1.0,,,12.0,,,12.0,,12.0,8.0,5.0,3.0,,,,,,,0.6666666666666666,0.6666666666666666,0.625,,,,0.2857142857142857,0.19540229885057472,0.08695652173913043,0.13043478260869565,0.11764705882352941,,0.14705882352941177,0.35714285714285715,0.1794871794871795,0.19047619047619047,0.6666666666666666,0.5294117647058824,0.6,0.5555555555555556,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,0.21739130434782608,,4.0,9.0,,,,,6.0,,1.0,3.0,,,,2.0,,0.2,0.16666666666666666,,,,1.0,0.4444444444444444,,,,,,,,1.0,,2.0,True,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,3352.0,56,-32,92,94,8.0,10,9,186,2.0,1.0,1.0,2.0,3.0,,7.0,121,,1.0,,,4.0,,,1.0,,3.0,,,2.0,,2.0,3.0,7.0,,,,8.0,1.0,1.0,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,,,8.910891089108912,,,0.025,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.5815083333333334,,,,,,5.0,0.08695652173913043,1.0,,,,,2.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,,,,,,2.0,,,2.0,,2.0,1.0,,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.5,,0.3333333333333333,0.3333333333333333,0.03571428571428571,,,,,,,0.07692307692307693,,0.5,0.5,0.5,1.0,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,23.766666666666666,,1.0,1.0,,,,,,,1.0,,,,,,,,0.5,0.5,1.0,1.0,,,,,2.0,,,,,,,True,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,418.0,7,-1,14,12,,2,2,26,1.0,,,,1.0,,,12,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,18.75,,,,,,,1.0,,,,,1.0,0.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
