EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,Steals,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,FTDefRebounds,DefFTReboundPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,DeadBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PtsPutbacks,Fg2aBlocked,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Frequency,HeaveAttempts,Defensive 3 Seconds Violations,PenaltyCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,538.0,9,-11,15,16,2,15,1.0,31,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,19,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1.0,1.0,0.3,0.3,0.2,35.29411764705882,1.0,0.3333333333333333,0.16666666666666666,0.2,0.1111111111111111,0.5,1.0,0.25,0.4,0.2,0.2,0.2,1.0,1.0,1.0,0.6,1.0,0.45441000000000004,0.5946,0.2419,8.65,24.3,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,631.0,11,-1,19,20,9,18,3.0,39,,,,2.0,1.0,4.0,2.0,1.0,4.0,7.0,17,,1.0,,4.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,9,0.25,0.25,0.4166666666666667,0.5,0.6666666666666666,36.36363636363637,1.0,0.25,,0.25,,,,,,,0.3333333333333333,0.6666666666666666,0.25,0.25,,0.6666666666666666,0.25,0.46269166666666667,,0.4321833333333333,19.55,24.825,0.47368421052631576,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.875,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,818.0,14,-5,24,26,11,24,3.0,50,,,,,1.0,3.0,,1.0,3.0,3.0,26,,,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,11,0.3333333333333333,0.3333333333333333,0.5,0.375,1.0,14.814814814814813,,0.25,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.5,,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,0.51805,,0.48,,25.066666666666666,0.4583333333333333,,,1.0,,,,,1.0,,,,3.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,0.3333333333333333,,,1.0,1.0,,0.25,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,701.0,12,-10,20,21,7,19,3.0,41,1.0,1.0,,,,,1.0,,,4.0,24,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,7,,,1.0,1.0,,13.043478260869565,,0.25,,0.16666666666666666,,,,,1.0,,,,,,1.0,1.0,,0.5722,0.5722,0.5722,0.8,,0.35,,,,1.0,2.0,1.0,,,2.0,4.0,,,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,4.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,0.5,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,818.0,14,-5,24,26,11,24,3.0,50,1.0,,1.0,,,,2.0,,,2.0,26,,1.0,,,,,,2.0,,2.0,,1.0,1.0,1.0,11,,,0.5,0.5,,11.11111111111111,1.0,,,0.3333333333333333,,,,,0.5,0.5,,,,,,0.5,,0.46555,,0.5819,6.25,,0.4583333333333333,,,,1.0,,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,2.0,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,467.0,8,2,14,16,11,15,2.0,30,,,1.0,,,,1.0,,,2.0,16,,1.0,,,,,,,,,,1.0,,1.0,11,,,1.0,1.0,,13.333333333333334,1.0,,,,,,,,,1.0,,,,,,,,0.3921,,0.3921,8.3,,0.7857142857142857,,,,1.0,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,117.0,2,5,4,5,4,5,,9,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,9469.0,158,-16,290,289,66,64,31.0,579,12.0,2.0,2.0,4.0,3.0,8.0,18.0,7.0,20.0,56.0,345,2.0,3.0,3.0,8.0,3.0,3.0,3.0,7.0,4.0,11.0,,1.0,,3.0,66,0.35,0.35,0.618421052631579,0.6666666666666666,0.5263157894736842,13.846153846153847,0.3333333333333333,0.03125,0.033707865168539325,0.04411764705882353,0.031746031746031744,0.058823529411764705,0.08333333333333333,,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.375,0.375,0.6666666666666666,0.8421052631578947,0.375,0.5511065789473684,0.6648999999999999,0.4485928571428571,5.361111111111111,23.764999999999997,0.22758620689655173,3.0,2.0,3.0,13.0,9.0,2.0,2.0,4.0,1.0,11.0,18.0,18.0,3.0,2.0,1.0,2.0,17.0,30.0,11.0,11.0,7.0,11.0,0.8571428571428571,0.5,0.7222222222222222,0.6666666666666666,0.7142857142857143,0.7857142857142857,,0.75,0.75,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.3181818181818182,0.19642857142857142,1.0,0.09090909090909091,9.0,1.0,1.0,1.0,1.0,,5.0,8.0,2.0,,1.0,0.3076923076923077,0.3076923076923077,0.5,0.8333333333333334,0.8333333333333334,0.75,0.75,0.4444444444444444,0.5,1.0,0.14285714285714285,1.0,0.08928571428571429,3.0,0.075,0.09090909090909091,1.0,7.0,3.0,10.0,2.0,4.0,23.0,0.5,0.5,False,4.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.02702702702702703,0.034482758620689655,0.023255813953488372,0.04,0.029411764705882353,0.06896551724137931,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,932.0,16,-5,29,30,22,24,4.0,59,1.0,,1.0,5.0,,,7.0,,1.0,4.0,30,1.0,6.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,22,,,0.25,0.2222222222222222,0.125,29.41176470588235,1.0,0.07142857142857142,,0.06666666666666667,,,,,0.125,0.125,0.625,,,,,0.25,,0.45453125,0.3643,0.4471,12.885714285714284,23.0,0.7586206896551724,1.0,,,2.0,,2.0,,,,4.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2,0.2,0.2,,,,0.1111111111111111,0.125,1.0,,,1.0,,1.0,1.0,,,,2.0,,,2.0,0.5,0.5,,,,1.0,1.0,1.0,,,0.16666666666666666,1.0,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,11391.0,190,8,353,352,183,150,40.0,705,20.0,5.0,25.0,15.0,,,60.0,,,94.0,404,8.0,22.0,,,,8.0,17.0,28.0,13.0,41.0,1.0,2.0,1.0,4.0,183,,,0.55,0.6351351351351351,,19.746835443037973,0.5,0.16037735849056603,0.07547169811320754,0.14838709677419354,0.08125,0.07142857142857142,0.21428571428571427,0.047619047619047616,0.3333333333333333,0.4166666666666667,0.25,,,,0.625,0.3333333333333333,,0.4537366666666667,0.52832,0.4587,8.336666666666666,,0.5184135977337111,8.0,,,33.0,28.0,11.0,,,14.0,36.0,18.0,,7.0,2.0,1.0,,8.0,22.0,23.0,31.0,15.0,36.0,,,0.55,0.5,0.5,0.6206896551724138,0.0975609756097561,0.5333333333333333,0.5333333333333333,,,,0.20833333333333334,0.20833333333333334,0.3829787234042553,5.0,0.3125,13.0,3.0,5.0,7.0,4.0,6.0,14.0,48.0,2.0,1.0,7.0,0.7272727272727273,0.7741935483870968,0.5,0.5,0.7,0.65,0.7647058823529411,0.8461538461538461,0.6,0.3333333333333333,0.3181818181818182,0.7142857142857143,0.14893617021276595,6.0,0.12244897959183673,0.09090909090909091,12.0,4.0,3.0,7.0,3.0,2.0,17.0,0.48,0.5454545454545454,False,,,,,,,,,,2.0,5.0,5.0,,1.0,2.0,,,3.0,4.0,1.0,4.0,3.0,,0.09259259259259259,0.10810810810810811,0.04878048780487805,0.07692307692307693,0.1891891891891892,0.13157894736842105,0.75,,,,,,,,,4.0,6.0,2.0,2.0,3.0,1.0,2.0,0.1,0.15,0.12,0.13333333333333333,0.5,0.875,,,,,,,,,,,,,,,,,,,,
