EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,BadPassTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,Blocked3s,BlockedArc3,DefFTReboundPct,SelfOReb,SelfORebPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on,ShortMidRangeAssists,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1875.0,31,-3,50,48,14.0,30.0,8.0,98,,,,,,,3.0,1.0,2.0,2.0,5.0,,4.0,59,,1.0,,,1.0,,,,4.0,,2.0,2.0,1.0,1.0,4.0,,,2.0,1.0,3.0,,3.0,,,2.0,3.0,,3.0,,,,,,,,,,,14.0,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,13.333333333333334,0.06666666666666667,,0.2857142857142857,,0.13636363636363635,,,,,,,,0.09090909090909091,0.25,,,,,0.5,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,0.40160833333333334,0.48525,0.445075,,,,,12.0,0.28,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,,23.7,,1.0,0.16666666666666666,,,,1.0,,1.0,,1.0,,,,,,,0.5,0.5,,,,,,,,,,True,,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,447.0,7,-15,12,15,2.0,10.0,1.0,27,,,,,,,1.0,,1.0,,2.0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,23.076923076923077,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,0.39285000000000003,,,,,,,13.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,6689.0,111,-41,190,193,11.0,56.0,16.0,383,6.0,12.0,1.0,1.0,,,5.0,10.0,23.0,17.0,40.0,7.0,44.0,211,1.0,3.0,2.0,1.0,3.0,,2.0,14.0,20.0,,14.0,16.0,2.0,10.0,34.0,,1.0,,5.0,5.0,1.0,6.0,5.0,3.0,1.0,7.0,,9.0,,8.0,1.0,4.0,,,,,,2.0,11.0,,0.4117647058823529,0.4117647058823529,0.425,0.3333333333333333,0.3333333333333333,0.4111111111111111,0.2,0.25,0.4583333333333333,0.2,0.25,26.540284360189574,0.078125,0.011764705882352941,,,0.054945054945054944,0.01020408163265306,,0.02040816326530612,,,0.16666666666666666,0.05,0.0625,,,0.26666666666666666,0.5,0.6,0.1111111111111111,0.5111111111111111,0.43478260869565216,0.43478260869565216,0.6,0.2,1.0,,,0.37777777777777777,0.4567622222222222,0.5749875,0.3634625,0.08333333333333333,0.09302325581395349,0.045454545454545456,0.045454545454545456,11.5075,0.05789473684210526,1.0,1.0,,3.0,,2.0,,1.0,5.0,,2.0,,1.0,3.0,,3.0,,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,8.0,,1.0,1.0,1.0,0.2,,0.2,0.1111111111111111,0.05,0.16666666666666666,,0.625,,0.16666666666666666,0.2,0.2,0.06666666666666667,,,,0.4,,,,,24.6,1.0,2.0,0.044444444444444446,0.5,0.5,1.0,,,1.0,,3.0,,,1.0,,,,,0.25,,,,,,,,,,False,2.0,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,6624.0,110,-41,189,192,11.0,61.0,15.0,381,10.0,16.0,,2.0,,1.0,8.0,9.0,24.0,21.0,48.0,12.0,54.0,211,,5.0,,1.0,3.0,,2.0,16.0,26.0,,16.0,17.0,,15.0,35.0,,2.0,2.0,3.0,6.0,2.0,8.0,,,3.0,9.0,2.0,14.0,,14.0,,7.0,,,,,,2.0,11.0,,0.38095238095238093,0.38095238095238093,0.4375,,0.3333333333333333,0.3888888888888889,,0.16666666666666666,0.4426229508196721,,0.16666666666666666,31.578947368421055,0.047619047619047616,0.023529411764705882,0.08333333333333333,,0.05747126436781609,0.02040816326530612,,,,,,0.05,0.06451612903225806,,,0.2962962962962963,0.625,0.7692307692307693,0.14814814814814814,0.4444444444444444,0.375,0.375,0.5555555555555556,0.3333333333333333,,0.16666666666666666,,0.4074074074074074,0.4761990566037736,0.5142800000000001,0.36618000000000006,0.11475409836065574,0.12727272727272726,,0.037037037037037035,10.983333333333334,0.0582010582010582,2.0,2.0,,6.0,,1.0,3.0,,6.0,,1.0,,3.0,,1.0,5.0,,7.0,1.0,,1.0,,3.0,1.0,2.0,2.0,5.0,,1.0,1.0,,,,,0.1111111111111111,0.14583333333333334,0.1875,0.5,0.6,0.18181818181818182,0.2,0.25,0.5,0.1111111111111111,,,,0.16666666666666666,,,0.5,,32.449999999999996,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.14285714285714285,1.0,0.041666666666666664,,,False,1.0,0.125,0.5,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,1120.0,19,-2,33,31,4.0,22.0,,64,,,,,,,,2.0,2.0,2.0,2.0,2.0,6.0,33,,,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,,,2.0,4.0,,1.0,,2.0,,1.0,,,,,,,4.0,,0.5,0.5,1.0,,,1.0,,,1.0,,,9.09090909090909,0.1,,,,0.058823529411764705,,,,,,0.25,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,0.36775,,,0.3333333333333333,0.3333333333333333,,,17.85,0.12121212121212122,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,1602.0,27,-12,44,45,11.0,24.0,5.0,89,1.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,4.0,3.0,7.0,53,1.0,1.0,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,,,,,,1.0,3.0,2.0,2.0,5.0,4.0,9.0,,,5.0,8.0,1.0,3.0,1.0,4.0,,2.0,,3.0,3.0,3.0,,2.0,11.0,,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5833333333333334,0.75,0.5,17.307692307692307,0.13333333333333333,0.16666666666666666,0.2,0.25,0.16,0.18181818181818182,,0.18181818181818182,,0.5,,0.2857142857142857,,0.16666666666666666,,0.5,0.5,0.5,0.5,,,,,1.0,1.0,0.5,,0.5,0.504875,0.5501,0.53135,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2857142857142857,3.4,0.25,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,0.6666666666666666,0.25,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.5,,,,,False,,0.2,1.0,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5843.0,97,-47,167,172,7.0,44.0,16.0,339,2.0,4.0,,,,,3.0,2.0,10.0,4.0,17.0,,11.0,190,,1.0,3.0,,1.0,,,6.0,2.0,,3.0,3.0,1.0,2.0,6.0,,1.0,3.0,6.0,10.0,1.0,11.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,7.0,,0.75,0.75,0.23529411764705882,,,0.2619047619047619,0.5,,0.2619047619047619,0.5,,12.765957446808512,0.10714285714285714,0.012658227848101266,0.15,,0.11842105263157894,0.011111111111111112,0.05555555555555555,,,,,0.05263157894736842,0.1724137931034483,0.09090909090909091,,0.19047619047619047,0.5,0.6666666666666666,0.14285714285714285,0.47619047619047616,0.2,0.2,1.0,,,,,0.38095238095238093,0.4966428571428571,0.5274333333333333,0.3164,,,0.2727272727272727,,12.011764705882355,0.041916167664670656,,,,1.0,,,,1.0,4.0,1.0,2.0,,,3.0,,1.0,,1.0,,,,,,1.0,3.0,,3.0,,,,1.0,0.25,0.5,0.25,0.19047619047619047,0.058823529411764705,0.25,,,0.2222222222222222,0.5,,,0.047619047619047616,,,,,,,,,24.025,1.0,3.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,2.0,,,,,1.0,,,,,,0.6666666666666666,,,1.0,,,0.14285714285714285,,,,,False,,,,1.0,1.0,0.5,1.0,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,6188.0,103,-31,177,177,7.0,47.0,13.0,354,1.0,3.0,,,,,,15.0,23.0,16.0,26.0,2.0,34.0,187,,,,,,,,28.0,4.0,,1.0,2.0,,1.0,5.0,,2.0,4.0,14.0,21.0,2.0,23.0,2.0,2.0,8.0,13.0,,2.0,1.0,2.0,,1.0,,3.0,,3.0,2.0,,7.0,,0.875,0.875,0.6153846153846154,,,0.6153846153846154,,,0.6296296296296297,,,16.666666666666668,0.22950819672131148,0.025974025974025976,0.15384615384615385,,0.20689655172413793,0.022988505747126436,0.05555555555555555,0.023255813953488372,,,0.36363636363636365,0.16666666666666666,0.21875,0.2857142857142857,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.8846153846153846,0.6521739130434783,0.6521739130434783,0.9333333333333333,,,,,0.11538461538461539,0.4429692307692307,,,0.037037037037037035,0.037037037037037035,,,16.153846153846153,0.03954802259887006,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,3.0,3.0,1.0,5.0,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,3.0,,,0.5,,,,,False,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,5506.0,92,-35,159,162,2.0,41.0,14.0,321,1.0,4.0,,2.0,,,3.0,3.0,9.0,5.0,16.0,,16.0,173,,2.0,3.0,,,,3.0,6.0,4.0,,3.0,3.0,1.0,2.0,6.0,1.0,1.0,3.0,14.0,18.0,2.0,20.0,2.0,,7.0,10.0,,,,,,,,1.0,,1.0,,3.0,2.0,,0.6,0.6,0.3125,,,0.38095238095238093,0.5,1.5,0.38095238095238093,0.5,1.5,13.48314606741573,0.27450980392156865,0.013888888888888888,0.15,0.09090909090909091,0.23943661971830985,0.024096385542168676,0.05263157894736842,,,0.3333333333333333,0.2857142857142857,0.35714285714285715,0.23333333333333334,0.08333333333333333,,0.19047619047619047,0.25,0.25,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.46018333333333333,0.5246666666666667,0.3906,,,0.1875,0.1875,11.26875,0.012578616352201259,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,1.0,6.0,,3.0,1.0,,,,,2.0,2.0,,1.0,,3.0,,,,1.0,0.4,1.0,0.4,0.23809523809523808,,,,0.6666666666666666,0.25,,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,25.04,1.0,2.0,0.09523809523809523,0.5,0.5,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,0.16666666666666666,2.0,0.14285714285714285,1.0,,False,,,1.0,,,,,1.0,1.0
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,111.0,2,-1,4,3,,,,7,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
