EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,OffRebounds,ShootingFouls,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceFtPoints,OffTwoPtRebounds,DefensiveGoaltends,OffTwoPtReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,OffFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,3SecondViolations,ShortMidRangePctAssisted,FTDefRebounds,BadPassSteals,SecondChanceTurnovers,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,HeaveAttempts,Corner3Assists,Loose Ball Fouls,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,on,PenaltyAtRimFGM,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,2607.0,43,3.0,84,82,21,20,7,166,1.0,7.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,15.0,4.0,5.0,2.0,20.0,77,1.0,3.0,1.0,2.0,4.0,2.0,4.0,12.0,4.0,3.0,4.0,5.0,4.0,9.0,4.0,2.0,1.0,2.0,22.0,3.0,3.0,6.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,21,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8,0.8,0.2,0.3333333333333333,0.45,0.25,0.47619047619047616,0.4,0.25,0.26666666666666666,0.42857142857142855,0.3333333333333333,29.032258064516128,0.5,0.13636363636363635,0.25,0.17647058823529413,0.2222222222222222,0.125,0.1,1.0,0.35,0.14285714285714285,0.25,1.0,0.15,0.3333333333333333,0.5,0.25,0.2,0.2,0.05,1.0,1.0,1.0,0.2,0.75,0.75,1.0,0.25,0.25,0.6,0.75,0.522015,0.47400000000000003,0.047619047619047616,0.0625,0.2,8.546666666666665,25.679999999999996,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,1143.0,19,-11.0,34,35,4,10,3,69,1.0,1.0,,1.0,2.0,,2.0,,,,,,2.0,5.0,,,4.0,8.0,41,,1.0,,,,,4.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,3.0,5.0,2.0,,4,,,,,,,0.4,,0.4,,0.5,,,,,,22.22222222222222,1.0,0.2,,0.125,,0.5,,,0.2,1.0,1.0,,0.4,0.5,0.5,0.4,,,,,,,,,,,,,0.2,,0.41980000000000006,0.3986,0.2857142857142857,0.2857142857142857,,11.7,,0.11764705882352941,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,993.0,17,-5.0,30,32,11,15,2,62,,,,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,4.0,1.0,2.0,,9.0,35,1.0,1.0,,,2.0,,6.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,2.0,11,,,,1.0,0.5,0.5,0.75,1.0,0.75,1.0,0.75,1.0,0.3333333333333333,,,,18.18181818181818,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.43983333333333335,0.3507,,,0.2222222222222222,14.375,24.75,0.36666666666666664,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,0.25,0.07692307692307693,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,935.0,16,-20.0,30,28,5,6,2,58,,,,,,2.0,4.0,,,,,,2.0,4.0,,,2.0,6.0,42,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,3.0,,1.0,2.0,1.0,,5,,1.0,1.0,,,,0.5,,0.5,,0.6,,,,,,15.625,,0.16666666666666666,0.5,0.25,0.3333333333333333,,0.5,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,0.4043,,0.2,0.2,,18.825000000000003,,0.16666666666666666,,,,,,,2.0,,1.0,2.0,,,,1.0,,0.07142857142857142,,,,,0.3333333333333333,2.0,1.0,1.0,0.1111111111111111,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,2677.0,45,,85,85,21,23,7,170,1.0,2.0,,,1.0,,1.0,2.0,4.0,,3.0,1.0,1.0,4.0,2.0,7.0,3.0,11.0,81,,1.0,2.0,2.0,5.0,2.0,,6.0,3.0,,1.0,,,,,,,,,1.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,6.0,,3.0,4.0,1.0,5.0,21,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.25,,0.36363636363636365,0.5,0.4230769230769231,0.625,0.6363636363636364,0.25,,1.0,13.829787234042554,,0.08695652173913043,0.08333333333333333,0.08571428571428572,0.1111111111111111,0.1111111111111111,0.1,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,0.09090909090909091,,,0.36363636363636365,0.5,0.5,1.0,0.2727272727272727,,,,,0.3333333333333333,0.8181818181818182,,0.5137545454545455,0.46931666666666666,0.08333333333333333,0.2,0.45454545454545453,5.775,24.7,0.24705882352941178,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,,0.5,0.5,,,,0.5,,,0.18181818181818182,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.16666666666666666,0.5,1.0,1.0,0.3333333333333333,1.0,0.5281499999999999,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,1200.0,20,10.0,36,40,6,11,4,76,2.0,2.0,,1.0,1.0,,,,,,,,3.0,3.0,,,1.0,7.0,28,,,,,,6.0,,,,,,,,,,,,,,2.0,2.0,4.0,5.0,1.0,1.0,,,,2.0,,,2.0,,3.0,1.0,2.0,2.0,1.0,,6,,1.0,1.0,,,,1.0,,1.0,,0.875,,,,,,14.634146341463415,,0.18181818181818182,0.25,0.21052631578947367,0.2,0.2,0.2857142857142857,,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.48416666666666663,,0.25,0.25,,2.3666666666666667,,0.16666666666666666,,,,,,,1.0,,1.0,1.0,,,,0.5,,0.0625,,,,,0.14285714285714285,1.0,1.0,,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,553.0,9,-2.0,17,17,2,1,2,34,1.0,2.0,,,,,,,,,,,1.0,2.0,,,3.0,5.0,17,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,1.0,1.0,3.0,4.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,4.0,2.0,2.0,2,,1.0,1.0,,,,0.5,,0.5,,0.625,1.0,,0.5,0.5,,26.31578947368421,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.54845,,0.5,0.5,0.4,,,0.11764705882352941,,,,,,,,,1.0,1.0,,,,,,0.1,,,,,,,1.0,,0.125,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,1913.0,32,14.0,61,62,15,16,5,123,,3.0,,,1.0,1.0,5.0,,1.0,1.0,3.0,2.0,1.0,9.0,1.0,4.0,4.0,9.0,43,,,2.0,3.0,3.0,,2.0,3.0,2.0,1.0,1.0,3.0,6.0,9.0,3.0,3.0,,,24.0,1.0,5.0,7.0,11.0,,,1.0,,,,1.0,,1.0,,2.0,,8.0,8.0,4.0,3.0,15,,,,1.0,0.25,0.3333333333333333,0.1111111111111111,,0.19230769230769232,,0.2647058823529412,0.3,0.3076923076923077,0.1111111111111111,,1.0,26.086956521739133,1.0,0.23809523809523808,0.125,0.20689655172413793,0.1111111111111111,0.125,0.16666666666666666,,0.23076923076923078,,,,0.07692307692307693,,,0.38461538461538464,0.2,0.2,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.5384615384615384,0.5,0.48655833333333337,0.3621,0.23529411764705882,0.3076923076923077,0.3333333333333333,11.28888888888889,31.824999999999996,0.2459016393442623,,,,,,,1.0,2.0,4.0,1.0,1.0,,,0.25,0.2222222222222222,0.125,0.2,,,,0.1111111111111111,1.0,2.0,,0.08695652173913043,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,0.5899,,,1.0,,,0.3333333333333333,0.18181818181818182,0.75,1.0,3.0,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,933.0,16,10.0,32,29,10,6,1,61,,,,,,,,,,2.0,4.0,1.0,,,2.0,4.0,,6.0,26,,,1.0,,3.0,,,6.0,4.0,2.0,,,,,,,,,,1.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,3.0,10,,,,1.0,0.5,0.5,,,0.75,1.5,0.75,1.5,1.0,,,,11.76470588235294,,0.375,0.3333333333333333,0.36363636363636365,0.25,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,1.0,1.0,0.5,0.48978750000000004,0.45225,,,0.5,,25.299999999999997,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,243.0,4,-3.0,8,8,5,4,1,16,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
