EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,Steals,LostBallSteals,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,BadPassSteals,BadPassTurnovers,Offensive Fouls Drawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,DefAtRimReboundPct,DefCorner3ReboundPct,DeadBallTurnovers,ShortMidRangePctAssisted,Loose Ball Fouls Drawn,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,BlockedLongMidRange,DefensiveGoaltends,Travels,OffensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,HeaveAttempts,StepOutOfBoundsTurnovers
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,1587.0,26,-8,54,53,46,38,4.0,107,1.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,9.0,5.0,9.0,58,1.0,1.0,7.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,46,1.0,1.0,0.5,0.5,0.2222222222222222,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.34615384615384615,0.35,0.1111111111111111,0.2,23.728813559322035,1.0,0.42857142857142855,0.3333333333333333,0.09090909090909091,0.16666666666666666,0.0625,0.05263157894736842,0.25,0.25,0.16666666666666666,1.0,0.5555555555555556,0.2,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,0.5714285714285714,0.25,0.5555555555555556,0.47286666666666666,0.306,0.4573285714285714,0.25,0.25,0.7777777777777778,6.588888888888889,0.8518518518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,1358.0,23,-6,45,45,37,31,2.0,90,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,3.0,2.0,12.0,47,1.0,2.0,2.0,2.0,12.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,3.0,4.0,1.0,5.0,,,,,,,,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,12.0,37,1.0,,0.5,1.0,0.6666666666666666,1.0,0.5555555555555556,0.625,0.6,0.6666666666666666,,,20.833333333333336,,0.6,,,0.2,0.07142857142857142,0.058823529411764705,,0.25,,,0.1111111111111111,1.0,1.0,,,,,0.2222222222222222,1.0,0.125,1.0,0.7777777777777778,0.51385,,0.52720625,0.2,0.5,1.0,12.066666666666668,0.8222222222222222,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,6.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,1.0,0.25,1.0,0.5,0.25,25.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,527.0,9,-4,17,16,13,11,1.0,33,,,,,,,,,,,,,23,,,,,,,,,,3.0,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200764,1610612743,Renaldo Balkman,Renaldo Balkman,200764,DEN,1016.0,17,3,35,34,33,23,2.0,69,1.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,2.0,27,,1.0,2.0,,2.0,2.0,,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,3.0,1.0,,,,,,,,,2.0,33,2.0,,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,7.894736842105263,,,,,,0.125,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,0.47328333333333333,,0.47328333333333333,,,1.0,10.35,0.9428571428571428,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,3.0,3.0,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,22.5,1.0,1.0,,,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,987.0,16,8,32,35,27,23,4.0,67,1.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,10.0,30,,2.0,2.0,,10.0,4.0,,,1.0,2.0,1.0,5.0,,,,,,,,,2.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,10.0,27,,,1.0,1.0,1.0,1.0,0.625,0.7142857142857143,0.625,0.7142857142857143,,,27.027027027027028,1.0,,,,,,,,,,,0.125,1.0,1.0,1.0,,,,0.125,,0.14285714285714285,1.0,0.875,0.5485125000000001,,0.5606571428571429,,,1.0,10.35,0.84375,,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,6.0,,,,2.0,5.0,6.0,,5.0,,1.0,,,,1.0,0.3333333333333333,0.4,0.3333333333333333,,,,0.75,,,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.625,,0.14285714285714285,1.0,0.5714285714285714,,26.100000000000005,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.25,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,1610612743,Jason Hart,Jason Hart,2078,DEN,1132.0,19,-12,39,37,34,28,3.0,76,,,,,,,,2.0,1.0,2.0,,2.0,39,,1.0,2.0,,2.0,,2.0,,1.0,5.0,,11.0,,,2.0,,3.0,,3.0,,1.0,,1.0,,1.0,2.0,5.0,,,,,1.0,1.0,1.0,1.0,,2.0,34,2.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,6.976744186046512,1.0,,,,0.4,0.2727272727272727,,,0.3333333333333333,,1.0,,,,,,,,1.0,,,,,0.3527,,0.3527,,,1.0,17.15,0.8717948717948718,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,4.0,1.0,,3.0,1.0,0.16666666666666666,,,,,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,930.0,16,-19,30,29,24,23,3.0,59,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,4.0,,6.0,37,,2.0,2.0,,4.0,4.0,2.0,,,,,,,,,,3.0,,3.0,,,,1.0,,1.0,,,,,,,,,,,,4.0,24,,,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,0.75,1.0,,,15.15151515151515,,,,,,0.2727272727272727,,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,0.5,,0.5,1.0,0.25,0.43962500000000004,,0.5142,,,0.6666666666666666,11.175,0.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,3.0,0.5,0.6666666666666666,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,105.0,2,-3,4,5,2,4,1.0,9,,,,,,,,1.0,1.0,1.0,1.0,3.0,8,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,1.0,2,1.0,1.0,1.0,1.0,1.0,,1.0,,0.75,0.5,,,40.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3343,,,,,0.3333333333333333,16.6,0.5,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,98.0,2,1,5,4,5,3,,9,,,,,,,,1.0,1.0,1.0,,2.0,7,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,20.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.4002,,0.4002,,,1.0,19.8,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,97.0,2,-1,4,3,4,3,,7,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,7,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,25.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.5802,,0.5802,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
