EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShootingFouls,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,BadPassTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,ShortMidRangePctAssisted,SelfOReb,SelfORebPct,Arc3FGM,NonHeaveArc3FGM,Defensive 3 Seconds Violations,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Offensive Fouls,ShortMidRangeAssists,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,OffShortMidRangeReboundPct,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2073.0,35,10,61,62,22.0,35,11.0,123,4.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,8.0,2.0,12,62,4.0,4.0,8.0,2.0,3.0,2.0,6.0,2.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,5.0,6.0,11.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,22.0,1.0,0.2,1.0,0.625,1.0,0.6666666666666666,0.625,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,11.688311688311687,0.21052631578947367,0.1724137931034483,0.2,0.1111111111111111,0.20833333333333334,0.15789473684210525,0.2,0.2222222222222222,0.25,0.5,0.3333333333333333,0.08333333333333333,0.25,1.0,0.625,0.8,0.8,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.625,0.572775,0.7031000000000001,0.6018,0.125,0.125,0.6666666666666666,0.5,6.9875,0.36065573770491804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,757.0,13,9,23,24,9.0,16,4.0,47,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2,19,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,2.0,2.0,1.0,3.0,,,3.0,,,,,,,,1.0,1.0,1.0,,2.0,9.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4482758620689657,0.2222222222222222,,,0.3333333333333333,0.16666666666666666,0.07142857142857142,,,0.5,,,0.5,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.7122,,0.7122,,,1.0,1.0,1.2,0.391304347826087,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,2855.0,48,4,81,82,28.0,40,16.0,163,6.0,9.0,1.0,3.0,,3.0,6.0,15.0,13.0,27.0,8.0,34,88,2.0,4.0,5.0,1.0,9.0,6.0,8.0,2.0,24.0,,4.0,9.0,2.0,23.0,,,2.0,2.0,4.0,,4.0,4.0,2.0,5.0,,12.0,,8.0,2.0,3.0,2.0,,,,,8.0,28.0,2.0,0.07692307692307693,0.07692307692307693,0.48148148148148145,0.5,0.1111111111111111,0.4482758620689655,0.5,0.1,0.53125,0.625,0.3076923076923077,34.95145631067961,0.08333333333333333,,0.2,,0.11764705882352941,,,,,,,0.125,0.14285714285714285,,0.3103448275862069,0.6666666666666666,0.8571428571428571,0.5172413793103449,0.4,0.4,,0.75,0.3333333333333333,0.3,,0.3793103448275862,0.46165535714285716,0.5905666666666667,0.43965499999999996,0.1,0.10714285714285714,0.14705882352941177,0.23529411764705882,10.948148148148148,0.345679012345679,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,0.06896551724137931,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.75,0.3333333333333333,0.16666666666666666,0.10344827586206896,0.3333333333333333,0.5,0.06896551724137931,0.1,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,1037.0,17,6,30,33,9.0,16,4.0,63,1.0,1.0,,,,,,1.0,1.0,4.0,,5,31,,1.0,,,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,9.0,,,,0.25,,,0.4166666666666667,,,0.4166666666666667,,,16.666666666666668,,,,0.25,,0.06666666666666667,,,,,,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,0.5,0.4734333333333334,0.373,,,,,,9.45,0.3,,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,0.16666666666666666,,24.5,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,3975.0,66,2,114,113,32.0,62,16.0,227,4.0,6.0,,1.0,1.0,1.0,4.0,5.0,8.0,11.0,3.0,25,121,1.0,2.0,2.0,3.0,4.0,1.0,10.0,12.0,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,9.0,,2.0,,5.0,,2.0,,2.0,,2.0,1.0,10.0,32.0,,0.75,0.75,0.7272727272727273,0.5,0.75,0.5238095238095238,0.25,0.6428571428571429,0.5434782608695652,0.25,0.625,19.11764705882353,0.029411764705882353,0.02,0.058823529411764705,,0.0392156862745098,0.015625,,0.034482758620689655,,0.1111111111111111,,,0.09090909090909091,0.5,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.8,0.8,0.75,0.25,,0.14285714285714285,1.0,0.7619047619047619,0.5380857142857144,0.500725,0.4994214285714286,0.08695652173913043,0.15384615384615385,0.08,0.4,9.227272727272727,0.2807017543859649,5.0,2.0,,,1.0,1.0,10.0,,3.0,,1.0,,,,,,,2.0,,1.0,,3.0,1.0,,0.47619047619047616,,,,0.6666666666666666,,0.75,,,,0.047619047619047616,0.14285714285714285,23.770000000000003,2.0,9.0,2.0,6.0,1.0,0.2,0.2,,0.42857142857142855,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.2857142857142857,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,1706.0,28,-10,50,47,12.0,27,5.0,97,,2.0,,,,,4.0,10.0,4.0,14.0,3.0,11,55,,1.0,,,2.0,,,2.0,6.0,,,,,,,,,,1.0,,1.0,2.0,1.0,2.0,,2.0,,3.0,1.0,2.0,,,,,,,12.0,,0.25,0.25,0.2857142857142857,,,0.25,,,0.3235294117647059,,,31.578947368421055,,,,,,,,,,,,,,,0.125,,,0.625,0.4,0.4,0.25,,,,,0.25,0.4243437500000001,0.46576666666666666,0.41385,0.11764705882352941,0.13333333333333333,,,14.37142857142857,0.24,1.0,1.0,,2.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,0.125,0.07142857142857142,,0.5,1.0,,,0.125,,,0.0625,0.25,25.45,,1.0,,,,,,,0.0625,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.25,,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,1567.0,26,-5,41,40,10.0,18,5.0,81,1.0,2.0,1.0,1.0,,,,,2.0,4.0,,4,53,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,,,,,2.0,,2.0,2.0,5.0,2.0,7.0,,,7.0,,1.0,,,,,,,,,,2.0,10.0,,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,10.638297872340425,0.2222222222222222,,0.2222222222222222,0.5,0.2222222222222222,0.10526315789473684,,,,,0.5,0.2,0.25,,0.5,0.5,1.0,,,,,1.0,1.0,,,0.5,0.5201250000000001,,0.3843,,,0.5,0.5,3.875,0.24390243902439024,7.0,,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,0.25,0.5,,1.0,0.2,,0.5,0.5,0.5,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,1895.0,32,4,58,56,23.0,42,9.0,114,,1.0,,1.0,,,3.0,8.0,3.0,10.0,2.0,8,53,,1.0,2.0,2.0,6.0,2.0,6.0,4.0,2.0,,1.0,1.0,1.0,2.0,,3.0,2.0,4.0,7.0,3.0,10.0,,,4.0,,1.0,1.0,2.0,,,1.0,,,,,6.0,23.0,1.0,0.6666666666666666,0.6666666666666666,0.3,,0.3333333333333333,0.3,,0.3333333333333333,0.36363636363636365,0.5,0.42857142857142855,15.714285714285715,0.21052631578947367,0.10714285714285714,0.16666666666666666,,0.1935483870967742,0.09090909090909091,0.16666666666666666,0.11764705882352941,,0.14285714285714285,,0.2727272727272727,0.2857142857142857,,0.1,,,0.8,0.375,0.375,0.6666666666666666,1.0,,,,0.1,0.41005,0.5396,0.3860666666666667,,,0.25,0.75,15.669999999999998,0.39655172413793105,3.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,0.1,,1.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,1.0,0.16666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,1658.0,28,-14,45,44,,13,3.0,89,,,,,,,1.0,3.0,2.0,5.0,,10,55,,,,,,,,,4.0,,,,,,,,1.0,4.0,6.0,,6.0,,,2.0,,,,,,,,,,,,,,,,,0.4,,,0.7142857142857143,,,0.7142857142857143,,,14.285714285714286,0.3333333333333333,,0.2,,0.29411764705882354,,,,,,,0.4,0.2,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,0.2857142857142857,0.4074071428571429,,,,,,,14.360000000000003,,2.0,,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,0.2857142857142857,,,,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,25.5,1.0,1.0,2.0,6.0,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1232.0,21,6,34,33,11.0,19,7.0,67,,,,,,,,1.0,1.0,4.0,,2,35,,1.0,,,1.0,,,,2.0,,2.0,2.0,1.0,4.0,,,2.0,1.0,3.0,,3.0,,,1.0,,2.0,,,,,,,,,,,11.0,,,,0.25,,,0.25,,,0.25,,,11.627906976744185,0.09090909090909091,,0.4,,0.1875,,,,,,,0.125,0.3333333333333333,,,,,0.25,,,,,,,,,0.387825,,0.4049,,,,,10.25,0.3235294117647059,,,1.0,3.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,0.5,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,
