EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,ShortMidRangeAssists,DefTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,LiveBallTurnoverPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsPutbacks,FTDefRebounds,LostBallSteals,LostBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyFtPoints,SecondChanceTurnovers,Loose Ball Fouls,DefAtRimReboundPct,DefLongMidRangeReboundPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Offensive Fouls,Offensive Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked2s,BlockedAtRim,Blocks,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,Corner3FGM,Corner3Assists,LongMidRangeAssists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,3SecondViolations
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,1674.0,28,3,53,52,11.0,20.0,9,105,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,9.0,3.0,5.0,13.0,43,2.0,1.0,1.0,1.0,1.0,5.0,4.0,9.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,11.0,1.0,0.6,1.0,0.6,0.2222222222222222,1.0,0.4642857142857143,1.25,0.43333333333333335,0.8333333333333334,0.35714285714285715,0.4444444444444444,0.75,0.5,23.80952380952381,0.07692307692307693,0.1,0.047619047619047616,0.0625,0.125,0.2,0.5,0.2857142857142857,0.25,1.0,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.2857142857142857,0.75,0.75,1.0,0.5,1.0,0.5,1.0,0.6428571428571429,0.75,0.5263428571428571,0.41695000000000004,0.55725,0.06666666666666667,0.1,0.38461538461538464,9.544444444444444,25.2,0.20754716981132076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,1832.0,31,-11,59,58,20.0,37.0,10,117,3.0,3.0,2.0,2.0,3.0,1.0,6.0,,,,,,5.0,12.0,,,12.0,59,,3.0,4.0,,,6.0,10.0,,,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,,,2.0,2.0,1.0,6.0,20.0,,,,,0.4166666666666667,0.75,0.4166666666666667,0.75,0.46153846153846156,0.75,,,,,21.73913043478261,0.03571428571428571,0.1111111111111111,0.08695652173913043,0.029411764705882353,,,,0.25,1.0,1.0,0.25,0.5,0.16666666666666666,0.16666666666666666,,,,,,0.5,1.0,,,0.25,,0.4476833333333334,,0.474175,0.07692307692307693,0.07692307692307693,0.5,11.533333333333331,,0.3389830508474576,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.07142857142857142,0.07692307692307693,0.25,0.125,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,1075.0,18,-11,35,38,12.0,30.0,4,73,3.0,3.0,,,2.0,,,,,,,,4.0,5.0,,,8.0,34,3.0,1.0,1.0,,,2.0,4.0,,,,,,,,,2.0,1.0,2.0,2.0,4.0,1.0,,1.0,,,2.0,12.0,,,,,0.8,1.0,0.8,1.0,0.8,1.0,,,,,17.94871794871795,0.11764705882352941,0.14285714285714285,0.0625,0.1,,,,0.6,1.0,1.0,0.4,,,,,,,,,,,,,0.6,,0.46238,0.47900000000000004,0.4461,,,0.25,2.8600000000000003,,0.34285714285714286,1.0,,,,,1.0,,,1.0,2.0,1.0,,,1.0,0.5,,0.2857142857142857,,0.14285714285714285,,0.5,0.5,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,2169.0,36,-10,69,70,22.0,38.0,11,139,2.0,8.0,1.0,2.0,1.0,,,,,,,,2.0,9.0,,,7.0,67,2.0,1.0,3.0,,,4.0,,,,,3.0,,,,,2.0,2.0,8.0,2.0,10.0,3.0,2.0,5.0,4.0,2.0,4.0,22.0,,,,,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3181818181818182,0.5,,0.3333333333333333,0.375,,16.25,0.06060606060606061,0.16666666666666666,0.21428571428571427,0.05,0.09090909090909091,,,0.8888888888888888,0.25,0.4,0.1111111111111111,,,,,,,,,0.6666666666666666,0.5,,,0.8888888888888888,,0.5298666666666665,0.44185,0.47783333333333333,0.18181818181818182,0.18181818181818182,0.5714285714285714,1.4666666666666666,,0.3188405797101449,,3.0,,4.0,,2.0,,1.0,,2.0,,3.0,4.0,2.0,1.0,0.25,0.0625,,0.2,,,,,1.0,,,4.0,,2.0,1.0,1.0,1.0,1.0,,,,0.4,1.0,,0.5,,,2.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,1827.0,30,-5,58,59,22.0,35.0,9,117,1.0,2.0,1.0,1.0,,3.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,13.0,54,3.0,2.0,3.0,1.0,1.0,9.0,8.0,,1.0,1.0,,2.0,5.0,2.0,13.0,,4.0,4.0,,4.0,2.0,2.0,7.0,2.0,1.0,9.0,22.0,,0.5,1.0,0.5,0.4444444444444444,0.6666666666666666,0.5,0.875,0.5416666666666666,0.9,0.18181818181818182,,,,23.88059701492537,,0.4,0.16666666666666666,,,,,0.18181818181818182,0.5,0.5,,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.09090909090909091,0.09090909090909091,1.0,1.0,,0.25,1.0,0.25,1.0,0.36363636363636365,1.0,0.4667181818181818,0.383,0.460425,0.08333333333333333,0.1,0.6923076923076923,13.433333333333334,24.200000000000003,0.3793103448275862,,2.0,,,,1.0,2.0,,3.0,4.0,,1.0,2.0,,0.25,,,,0.5,,,,,,1.0,2.0,,,,,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,0.15384615384615385,2.0,,,,,3.0,3.0,3.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,582.0,10,2,18,19,4.0,6.0,4,37,,,,,,,2.0,,,2.0,,,,2.0,,2.0,,16,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,1.0,,,,,,4.0,,,,,,,,,,,0.5,,,,21.73913043478261,,,0.2222222222222222,,,,,,,,,0.5,,,,0.5,,,,,,,,0.5,,0.45225,,,,,,20.049999999999997,25.75,0.2222222222222222,,,,2.0,,,,,1.0,1.0,,1.0,3.0,,,0.5,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,380.0,6,-5,11,10,,,2,21,,,,,,,2.0,,,,,,,2.0,,,,13,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,15.384615384615383,,1.0,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,0.40049999999999997,,,,,,17.85,,,,,,1.0,,,,,,,,1.0,1.0,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,553.0,9,-2,17,17,2.0,1.0,2,34,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,17,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,15.789473684210526,,,0.16666666666666666,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5025166666666666,0.5286,,,,,8.05,23.6,0.11764705882352941,,,,1.0,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,160.0,3,-1,6,5,6.0,5.0,1,11,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,593.0,10,-10,19,22,11.0,18.0,3,41,,1.0,,1.0,,1.0,2.0,1.0,,,,,1.0,3.0,,1.0,2.0,24,,1.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,2.0,11.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,,,19.047619047619047,,,,,,,,0.25,,,,0.5,0.5,0.5,0.25,,,,,0.25,,,,0.5,,0.45975,,0.45975,,,1.0,10.966666666666667,23.7,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
