EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,BadPassTurnovers,BlockedLongMidRange,PenaltyFg3Pct,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,FTDefRebounds,SelfOReb,DefFTReboundPct,SelfORebPct,on,ShortMidRangeAssists,Travels,Technical Free Throw Trips,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceTurnovers,BlockedAtRim,PenaltyArc3FGM,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,3834.0,64,-19,110,111,27.0,61.0,16.0,221,4.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,10.0,5.0,15.0,134,4.0,4.0,8.0,2.0,3.0,2.0,6.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,5.0,6.0,7.0,13.0,1.0,1.0,1.0,1.0,1.0,2,5,2.0,7.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,27.0,1.0,0.2,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5357142857142857,1.0,0.75,11.363636363636363,1.0,0.16129032258064516,0.10638297872340426,0.07692307692307693,0.11764705882352941,0.13636363636363635,0.109375,0.14285714285714285,0.125,0.14285714285714285,0.1,0.4,0.4,0.047619047619047616,0.1,1.0,0.5,0.8,0.8,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5371300000000001,0.7031000000000001,0.6018,0.3076923076923077,0.3076923076923077,0.5333333333333333,0.4,7.7,0.24545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,646.0,11,10,19,21,9.0,16.0,4.0,40,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,16,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,,,1,2,,,,,,,,1.0,1.0,1.0,,2.0,9.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,0.2857142857142857,,,0.3333333333333333,0.2222222222222222,0.09090909090909091,,,0.5,,,,0.5,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.7122,,0.7122,,,1.0,1.0,1.2,0.47368421052631576,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,3387.0,56,-4,98,96,25.0,51.0,15.0,194,4.0,7.0,1.0,3.0,,2.0,3.0,8.0,18.0,13.0,28.0,8.0,34.0,110,2.0,4.0,5.0,1.0,9.0,4.0,6.0,4.0,22.0,,3.0,6.0,2.0,1.0,15.0,,1.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,4.0,4.0,6.0,1,8,,11.0,,8.0,2.0,4.0,1.0,,,,,6.0,25.0,1.0,0.15384615384615385,0.15384615384615385,0.4642857142857143,0.5,0.1111111111111111,0.43333333333333335,0.5,0.1,0.5151515151515151,0.625,0.25,32.77310924369748,0.6666666666666666,0.07142857142857142,0.024390243902439025,0.15384615384615385,,0.0975609756097561,0.017543859649122806,0.14285714285714285,,,,,,0.1,0.1,,0.23333333333333334,0.5714285714285714,0.6666666666666666,0.1,0.6,0.4444444444444444,0.4444444444444444,0.25,0.75,0.3333333333333333,0.2,,0.3,0.4465913793103448,0.5905666666666667,0.433945,0.125,0.13333333333333333,0.14705882352941177,0.17647058823529413,12.639285714285716,0.25510204081632654,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.06666666666666667,0.07142857142857142,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.06666666666666667,0.1,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,1325.0,22,7,40,42,9.0,17.0,6.0,82,1.0,1.0,,,,,2.0,,1.0,1.0,4.0,,8.0,40,,1.0,3.0,,,,,,2.0,,1.0,2.0,1.0,,5.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1,3,,,,,,,,,,,,,9.0,,,,0.25,,,0.5,0.75,,0.5,0.75,,16.666666666666668,,,,,0.14285714285714285,,0.047619047619047616,,,,0.25,,,,,,0.125,1.0,1.0,0.25,0.125,,,,,,,,0.625,0.49500625000000004,0.373,,,,0.375,,9.45,0.225,1.0,,2.0,,4.0,,,,2.0,,1.0,,,,,,,,0.5,,,,,,,0.25,,24.65,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,2073.0,35,10,61,62,22.0,35.0,11.0,123,3.0,4.0,,,1.0,1.0,,1.0,2.0,4.0,6.0,1.0,15.0,62,,,,2.0,3.0,1.0,8.0,8.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,2.0,2,4,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,8.0,22.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5384615384615384,,0.5833333333333334,0.5357142857142857,,0.5714285714285714,20.77922077922078,1.0,,,,,,,,,,,,,,,1.0,0.3076923076923077,0.75,0.75,,0.15384615384615385,0.5,0.5,1.0,,,0.16666666666666666,1.0,0.8461538461538461,0.5687692307692308,0.52095,0.518425,0.07142857142857142,0.14285714285714285,,0.5333333333333333,7.599999999999999,0.36065573770491804,1.0,,1.0,1.0,7.0,,3.0,,1.0,,,,,,,,,,0.5384615384615384,,,,,,,0.07692307692307693,0.16666666666666666,23.82857142857143,2.0,6.0,,,1.0,2.0,,1.0,6.0,,,1.0,0.2857142857142857,,0.2857142857142857,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,2262.0,38,-37,65,64,13.0,38.0,9.0,129,2.0,2.0,1.0,1.0,,,,3.0,7.0,5.0,9.0,2.0,15.0,91,1.0,2.0,2.0,1.0,3.0,,2.0,4.0,6.0,2.0,3.0,3.0,,3.0,6.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,1.0,,1.0,2,5,,1.0,,2.0,,1.0,,,,1.0,1.0,2.0,13.0,,0.4,0.5,0.5555555555555556,0.5,0.3333333333333333,0.43333333333333335,0.25,0.16666666666666666,0.46875,0.25,0.16666666666666666,22.07792207792208,1.0,0.0625,,0.1111111111111111,0.08333333333333333,0.08,0.024390243902439025,,,,0.14285714285714285,,,0.08333333333333333,,1.0,0.13333333333333333,1.0,1.0,,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,1.0,,,0.5333333333333333,0.4836966666666667,0.46576666666666666,0.44214166666666666,0.0625,0.1,0.13333333333333333,0.13333333333333333,13.600000000000001,0.2,2.0,,2.0,1.0,6.0,,3.0,,2.0,,,,,,,,,,0.4,,,,0.3333333333333333,,,0.13333333333333333,0.16666666666666666,24.816666666666666,,4.0,1.0,,1.0,1.0,,2.0,3.0,1.0,,1.0,0.16666666666666666,,0.16666666666666666,0.26666666666666666,,,,0.5,0.5,1.0,0.25,,,0.5,,2.0,,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,0.25,,,,,True,,,,,,,,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,1316.0,22,-24,37,39,2.0,16.0,4.0,76,2.0,2.0,,,,,,1.0,6.0,3.0,8.0,1.0,7.0,57,,2.0,,,1.0,,,,6.0,,4.0,5.0,,4.0,11.0,,,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1,1,,2.0,,2.0,,1.0,,,,,,,2.0,,,,0.375,,,0.3,,,0.3181818181818182,,,28.571428571428573,1.0,0.1111111111111111,,0.16666666666666666,,0.13333333333333333,,,,,,,,0.16666666666666666,0.2,,0.2,1.0,1.0,,0.6,0.16666666666666666,0.16666666666666666,,,,,,0.4,0.457665,0.3812,0.3913,0.09090909090909091,0.1111111111111111,,,13.350000000000001,0.05405405405405406,,,2.0,,2.0,,,,2.0,,1.0,,,,,,,,0.2,,,,,,,0.2,,26.15,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,644.0,11,-8,17,18,2.0,7.0,2.0,35,,1.0,,,,,1.0,,,,2.0,,,26,,,,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,4,4,,,,,,,,,,,,,2.0,,,,,,,,,,,,,10.526315789473685,,0.4,,0.3333333333333333,0.5,0.375,0.1111111111111111,,,,1.0,,0.5,0.3333333333333333,0.5,,0.5,,,0.5,,,,,,,,,0.5,0.40249999999999997,,,,,,,5.25,0.11764705882352941,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,1420.0,24,-9,43,42,16.0,37.0,8.0,85,1.0,2.0,,1.0,,,,4.0,10.0,5.0,12.0,3.0,13.0,53,,1.0,2.0,1.0,4.0,2.0,4.0,10.0,,,,,,,,,4.0,3.0,3.0,7.0,4.0,11.0,,,,,,2,2,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,4.0,16.0,1.0,1.0,1.0,0.4166666666666667,,0.25,0.4166666666666667,,0.25,0.5,0.5,0.4,24.074074074074073,,0.23076923076923078,0.17391304347826086,0.6,,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.16666666666666666,,,0.25,,0.2222222222222222,0.75,,0.16666666666666666,0.5,0.5,,0.8333333333333334,0.4,0.4,1.0,1.0,,,,0.16666666666666666,0.4230916666666666,0.5396,0.38585,0.08333333333333333,0.08333333333333333,0.15384615384615385,0.3076923076923077,15.908333333333333,0.37209302325581395,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.14285714285714285,True,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,836.0,14,-13,21,21,,,,42,,,,,,,1.0,1.0,4.0,2.0,5.0,,4.0,30,,,,,,,,,4.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,1,2,,,,,,,,,,,,,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,27.272727272727273,,0.2,,,,0.16666666666666666,,,,,,,,0.2,,,,,,0.16666666666666666,0.6666666666666666,0.25,0.25,,,,,,0.16666666666666666,0.3814416666666667,,,,,,,15.540000000000001,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,0.16666666666666666,,,,,1.0,1.0,0.16666666666666666,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
