EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,StepOutOfBoundsTurnovers
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,264.0,4,-6.0,9,9,6,9,1,18,,,,,,,,1.0,,,,1.0,,,,,,,1,,1.0,,,12,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,0.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.508975,,0.4286,,,,,6.0,23.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,2092.0,35,-34.0,58,58,20,29,8,116,1.0,4.0,,1.0,,,,1.0,,2.0,,,,3.0,5.0,,,1.0,7,3.0,5.0,1.0,12.0,85,,1.0,,,,,2.0,3.0,,6.0,,2.0,3.0,5.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,3.0,4,,1.0,,1.0,1.0,1.0,,,,,6.0,20,,,,0.3333333333333333,0.6,,0.6,0.14285714285714285,,,0.4583333333333333,,0.6,0.5,,0.6,0.4166666666666667,18.84057971014493,1.0,,0.07142857142857142,0.041666666666666664,,,0.043478260869565216,0.029411764705882353,0.2,,,,,0.25,,,,0.3333333333333333,0.25,0.25,,0.08333333333333333,,,0.16666666666666666,,,,,,,0.4166666666666667,0.6,0.6,0.3333333333333333,1.0,,,,,,,,,0.75,0.6,0.4657125,0.5946,0.35965,0.08333333333333333,0.14285714285714285,,0.5,7.9142857142857155,24.979999999999997,0.3448275862068966,,,,1.0,,1.0,,,,,,,,,,,,2.0,3.0,2.0,6.0,,1.0,1.0,,1.0,,,0.6666666666666666,,,,,0.125,0.6,0.6666666666666666,,,,,,,,,,False,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,1299.0,22,,39,41,25,33,6,80,1.0,1.0,,,1.0,1.0,,,2.0,7.0,,,,1.0,4.0,,,3.0,8,1.0,4.0,2.0,11.0,35,,1.0,,,,3.0,6.0,2.0,2.0,11.0,2.0,4.0,3.0,4.0,1.0,,,,,,,,,,,2.0,,2.0,,2.0,1.0,,1.0,2.0,2.0,,,2.0,,2.0,1.0,1,,2.0,,4.0,,2.0,,,,,11.0,25,,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,0.375,,0.5,0.375,,0.5625,0.39285714285714285,,0.55,0.3333333333333333,34.78260869565217,1.0,,0.15384615384615385,,,,0.14285714285714285,,,,,,,,,,,0.08333333333333333,1.0,1.0,1.0,,,,0.5833333333333334,0.2857142857142857,0.2857142857142857,,,,,0.3333333333333333,0.25,0.25,1.0,,,,,,,0.125,1.0,,0.4166666666666667,0.25,0.4495375,0.3643,0.44381875,0.14285714285714285,0.2,,1.0,15.412500000000001,24.825,0.6410256410256411,,,,,,,,,,,,,,,0.2857142857142857,,,1.0,2.0,1.0,,,,,,,,,0.5,,,,,,0.25,0.5,,,,,,,,,,False,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,4078.0,68,-16.0,120,124,69,63,18,244,2.0,3.0,1.0,1.0,2.0,2.0,7.0,15.0,3.0,7.0,,,,,,,,12.0,25,,,10.0,34.0,151,2.0,4.0,,,4.0,5.0,9.0,,6.0,16.0,14.0,10.0,,,,,2.0,2.0,2.0,,,6.0,2.0,1.0,1.0,6.0,3.0,10.0,3.0,13.0,2.0,2.0,,,,1.0,,1.0,1.0,,6.0,11,,8.0,,10.0,,5.0,1.0,,1.0,1.0,16.0,69,3.0,0.5833333333333334,0.5833333333333334,,,,,0.48,0.5,0.5555555555555556,0.48,0.5,0.5555555555555556,0.5666666666666667,0.5,0.6666666666666666,,22.302158273381295,,0.375,0.14285714285714285,0.025,0.08333333333333333,0.10526315789473684,0.12962962962962962,0.05084745762711865,,0.06666666666666667,,0.08333333333333333,0.14285714285714285,0.15384615384615385,0.1,,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4666666666666667,0.5,0.28,0.42857142857142855,0.42857142857142855,,,,,,,,,0.25,1.0,1.0,,,,0.2222222222222222,1.0,,0.12,,0.41287199999999996,0.44410000000000005,0.4281,0.16666666666666666,0.16666666666666666,0.11764705882352941,0.47058823529411764,10.595999999999998,,0.575,,,1.0,,,1.0,,,1.0,,0.04,,0.06666666666666667,0.14285714285714285,0.13333333333333333,0.42857142857142855,0.6666666666666666,,,,,,,,,1.0,,,,,,,,0.08333333333333333,,,,,,,,,,,1.0,False,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,2026.0,34,-30.0,62,66,40,45,9,128,,,,,,,,,3.0,4.0,,1.0,,1.0,3.0,,,3.0,4,1.0,4.0,,9.0,82,,,,1.0,,2.0,3.0,1.0,,4.0,6.0,,3.0,3.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,,,,,,2.0,,2.0,,1.0,6.0,7,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,4.0,40,1.0,1.0,1.0,1.0,0.25,,0.25,0.75,,0.6666666666666666,0.5625,,0.5,0.5,,0.5,0.5,15.492957746478874,,0.25,0.07692307692307693,0.058823529411764705,,0.07142857142857142,0.05555555555555555,0.06451612903225806,0.25,,,,,,,,1.0,,,,,,,,0.5,0.75,0.75,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5,0.3333333333333333,0.466775,0.60015,0.4185,0.1111111111111111,0.2,,0.4444444444444444,18.75,24.525,0.6451612903225806,,,,,1.0,,,,,,,,,0.3333333333333333,0.14285714285714285,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,False,1.0,1.0,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,2510.0,42,-11.0,73,74,39,32,7,147,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,,,4.0,7,2.0,4.0,1.0,15.0,88,,,,,,2.0,2.0,1.0,,7.0,,8.0,3.0,3.0,1.0,5.0,3.0,8.0,3.0,2.0,1.0,19.0,,2.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,1.0,1.0,,,1.0,,,2.0,5,,3.0,,4.0,,1.0,,,,,7.0,39,1.0,,,0.5,0.5,,0.5,0.5714285714285714,,1.0,0.6363636363636364,,1.1666666666666667,0.5769230769230769,,0.875,0.36363636363636365,16.455696202531644,1.0,0.3333333333333333,0.045454545454545456,0.1,0.1111111111111111,,0.06451612903225806,0.058823529411764705,,0.25,0.09090909090909091,,0.16666666666666666,,,0.25,,0.36363636363636365,0.5,1.0,,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,0.5,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,,0.7272727272727273,0.3333333333333333,0.5234227272727273,,0.50045,0.08333333333333333,0.125,,0.4666666666666667,6.714285714285714,24.425,0.5342465753424658,,,2.0,,,,,1.0,,,0.2857142857142857,0.5,,,,,,1.0,1.0,1.0,3.0,,,2.0,,,,,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,False,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,3833.0,64,-25.0,115,118,64,55,17,233,,3.0,,,,2.0,1.0,2.0,5.0,11.0,1.0,2.0,1.0,4.0,10.0,,3.0,6.0,16,5.0,12.0,4.0,31.0,149,1.0,1.0,,3.0,2.0,6.0,10.0,8.0,4.0,25.0,4.0,8.0,9.0,10.0,4.0,2.0,,2.0,,,2.0,4.0,1.0,,3.0,5.0,,8.0,1.0,9.0,,,,4.0,2.0,2.0,1.0,6.0,,2.0,,5,,4.0,,4.0,,2.0,2.0,1.0,2.0,1.0,25.0,64,1.0,0.3333333333333333,0.3333333333333333,0.6,0.4166666666666667,,0.4166666666666667,0.375,1.0,0.6,0.48214285714285715,0.25,0.5833333333333334,0.5166666666666667,0.25,0.625,0.42857142857142855,27.06766917293233,0.6666666666666666,,0.125,,0.25,0.05555555555555555,0.15384615384615385,0.017241379310344827,,,,0.07692307692307693,,0.08333333333333333,0.2,0.5,0.5,0.10714285714285714,,,,0.07142857142857142,0.5,0.5,0.39285714285714285,0.45454545454545453,0.5,0.07142857142857142,0.5,0.5,1.0,0.35714285714285715,0.4,0.4,0.5,,,,0.75,,,0.1111111111111111,,0.05555555555555555,0.5357142857142857,0.4,0.4889928571428571,0.4236,0.4905111111111111,0.06666666666666667,0.1111111111111111,0.06451612903225806,0.8064516129032258,14.600000000000001,24.40833333333333,0.5565217391304348,,,3.0,2.0,,,,,,,0.1875,0.6666666666666666,,,0.2857142857142857,,0.4,2.0,7.0,3.0,6.0,,,,,,1.0,,0.375,,0.09090909090909091,,,,0.3888888888888889,0.2857142857142857,1.0,,,,1.0,,,,,False,,,1.0,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,1840.0,31,-17.0,54,55,26,38,7,109,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,2.0,4,,,4.0,8.0,64,2.0,2.0,,,6.0,1.0,2.0,,4.0,6.0,2.0,2.0,,,,1.0,,1.0,,1.0,,2.0,1.0,3.0,,3.0,,3.0,4.0,7.0,1.0,,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,4.0,9,,6.0,,6.0,,2.0,1.0,1.0,1.0,,6.0,26,2.0,0.5,0.5,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5714285714285714,1.0,0.6,,16.129032258064516,0.3333333333333333,,0.15,0.15,,0.1111111111111111,0.1111111111111111,0.13793103448275862,0.2,,0.2857142857142857,0.1111111111111111,0.4,,,,,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,0.5,,,,0.5,1.0,,0.5,,0.434325,0.5467,0.42425,0.3333333333333333,0.3333333333333333,0.75,0.75,4.750000000000001,,0.48148148148148145,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.25,,0.5,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,818.0,14,-5.0,24,26,11,24,3,50,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,2,,,,2.0,26,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,1.0,,,,1.0,,,,1,,1.0,,,,,,,,,2.0,11,1.0,,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,11.11111111111111,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,0.46555,,0.5819,,,,1.0,6.25,,0.4583333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,3070.0,51,-14.0,93,98,57,53,15,191,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,4.0,1.0,1.0,4.0,8,1.0,5.0,4.0,15.0,116,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,2.0,11.0,,8.0,3.0,4.0,1.0,6.0,1.0,7.0,,,5.0,15.0,2.0,1.0,1.0,7.0,3.0,11.0,3.0,14.0,1.0,,1.0,,,,,,,,3.0,4,,3.0,,4.0,,2.0,1.0,1.0,1.0,,11.0,57,,,,1.0,0.2,1.0,0.2,0.5,1.0,0.6,0.4230769230769231,1.25,0.5,0.5,1.25,0.55,0.38461538461538464,13.636363636363635,,0.375,0.2,0.03225806451612903,0.14285714285714285,0.15384615384615385,0.19047619047619047,0.06818181818181818,,,0.07142857142857142,0.25,,0.2,0.16666666666666666,,,0.07692307692307693,1.0,1.0,,0.15384615384615385,0.5,0.5,0.38461538461538464,0.4,0.5,0.07692307692307693,,,,0.3076923076923077,0.25,0.25,1.0,,,,0.5,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.46153846153846156,0.25,0.46830769230769237,,0.48558333333333337,0.13333333333333333,0.2,0.3333333333333333,0.7333333333333333,13.887500000000001,24.619999999999997,0.6129032258064516,,,1.0,,,,,,,,0.125,,,,0.45454545454545453,,,1.0,3.0,1.0,,,1.0,1.0,,1.0,,,0.25,,0.2,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,False,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,1792.0,30,-6.0,56,60,43,39,10,116,,,,,,,4.0,6.0,2.0,2.0,,4.0,3.0,,1.0,,,6.0,8,,5.0,3.0,15.0,74,2.0,2.0,,1.0,4.0,4.0,5.0,4.0,3.0,11.0,4.0,8.0,,1.0,,,,,,,,,,1.0,1.0,3.0,1.0,5.0,1.0,6.0,2.0,2.0,,3.0,1.0,,,3.0,,2.0,2.0,2,,5.0,,3.0,1.0,1.0,,,,,11.0,43,,0.3333333333333333,0.3333333333333333,,,,,0.75,1.0,0.8,0.46153846153846156,0.6666666666666666,0.4444444444444444,0.5357142857142857,0.6666666666666666,0.55,0.38461538461538464,25.757575757575758,1.0,0.16666666666666666,0.15789473684210525,0.1,1.0,,0.2,0.045454545454545456,,,0.25,,0.16666666666666666,,1.0,,,,,,,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.15384615384615385,1.0,1.0,0.3076923076923077,,,,0.07692307692307693,,,,,,,,,,,,0.3333333333333333,0.38461538461538464,,0.4472923076923077,0.43096666666666666,0.4451111111111111,0.07692307692307693,0.125,0.26666666666666666,0.7333333333333333,11.7125,23.619999999999997,0.7678571428571429,,,,2.0,,,,1.0,,1.0,,,,,0.2857142857142857,,1.0,,1.0,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,False,1.0,0.3333333333333333,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,2482.0,41,-2.0,71,75,36,29,10,146,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,3.0,6,,,2.0,8.0,90,1.0,2.0,,,4.0,2.0,4.0,,2.0,6.0,2.0,4.0,,,,,,,,,,,,2.0,,4.0,1.0,5.0,2.0,7.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,4,,4.0,,2.0,,,3.0,2.0,3.0,3.0,6.0,36,,0.3333333333333333,0.5,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.6666666666666666,0.6,,10.843373493975903,0.5,0.16666666666666666,0.17391304347826086,0.09090909090909091,,,0.14285714285714285,0.0625,0.3333333333333333,,0.09090909090909091,,0.375,0.14285714285714285,,,1.0,0.3333333333333333,0.5,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,0.5,1.0,,,,,0.5,0.5,,0.3333333333333333,,0.47681666666666667,0.55965,0.48324999999999996,,,0.5,0.75,3.583333333333334,,0.5070422535211268,2.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,0.16666666666666666,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,
