EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,ThreePtAssists,Arc3Assists,BadPassTurnovers,LongMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGA,Fg2aBlocked,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,LongMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeFrequency,FTDefRebounds,DefFTReboundPct,LongMidRangeFGM,Corner3Assists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeFGM,SecondChanceFG2A,BadPassOutOfBoundsTurnovers,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,SelfOReb,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,on,SecondChanceFtPoints,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedArc3,Technical Free Throw Trips,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,OffensiveGoaltends
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,134.0,2,-2.0,5,6,3,6,11,6,1.0,1.0,3,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,673.0,11,-3.0,26,25,26,6,51,21,,,26,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,13.793103448275863,0.5,0.09090909090909091,0.6666666666666666,0.21428571428571427,0.2,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.582675,0.582675,1.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,588.0,10,8.0,21,23,20,10,44,12,,,20,,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,5.0,,,1.0,1.0,0.5,1.0,0.8333333333333334,1.25,0.5,13.636363636363637,,0.1,,0.08333333333333333,,,0.5,1.0,1.0,,0.5,1.0,1.0,,1.0,0.69975,0.885,1.0,25.1,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,489.0,8,-10.0,19,18,19,6,37,17,1.0,,19,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,9.523809523809524,1.0,0.14285714285714285,,0.1,,,,,,,,,,,,0.2679,0.2679,,,,,,,1.0,,3.0,,,,,,,0.2,,,1.0,1.0,1.0,1.0,1.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,936.0,16,-3.0,35,35,32,16,70,31,,,32,,0.9142857142857143,3.0,1.0,1.0,1.0,1.0,,,1.0,6.0,,2.0,1.0,6.0,,2.0,2.0,,,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,21.05263157894737,0.5,0.23076923076923078,,0.1875,0.3333333333333333,,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,1.0,,0.16666666666666666,0.3295166666666666,0.3295166666666666,1.0,,,,,,,,,,,,,,,0.2,,,3.0,,,,0.5,13.5,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,195.0,3,,7,7,4,7,14,8,1.0,,4,1.0,0.5714285714285714,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,0.4199,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,19.9,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,263.0,4,,9,10,6,10,19,10,,,6,,0.6666666666666666,,,,,,,,2.0,2.0,,6.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,33.333333333333336,,,,,,,,,,,,,,,,0.41185,0.4044,0.6666666666666666,,2.0,2.0,4.0,,1.0,,3.0,1.0,2.0,,1.0,,,,0.3333333333333333,0.3333333333333333,2.0,1.0,,,1.0,19.35,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,78.0,1,-1.0,4,3,2,3,7,6,,,2,,0.5,,,,,,,,,,1.0,3.0,,,1.0,3.0,,,,,,,,,,,,,,,3.0,,,,,1.5,1.5,1.5,1.5,1.0,25.0,,,,,,,,,,,,,,,1.0,0.42105,0.42105,1.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,622.0,10,-2.0,22,22,21,9,44,21,,,21,,0.9545454545454546,3.0,,,,,,,1.0,2.0,,3.0,1.0,2.0,,3.0,,,,2.0,3.0,3.0,,,,1.0,,,1.0,1.0,3.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,16.0,,0.2857142857142857,,0.25,0.25,,,,,,,,,,,0.36385,0.36385,1.0,,1.0,1.0,2.0,,,,,1.0,2.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,11.2,2.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,0.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612747,Josh Powell,Josh Powell,2694,LAL,702.0,12,-2.0,27,26,27,7,53,23,,,27,,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,7.0,2.0,5.0,1.0,7.0,2.0,1.0,,2.0,3.0,6.0,,,1.0,1.0,,1.0,2.0,2.0,7.0,0.5,1.0,0.4,0.4,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.16666666666666666,26.666666666666668,0.5,0.18181818181818182,,0.14285714285714285,0.2,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.4709833333333333,0.4709833333333333,1.0,25.6,,,2.0,1.0,1.0,1.0,2.0,,,,,,,0.25,,,1.0,,,,0.16666666666666666,6.2,1.0,1.0,,,,,,0.2,,,0.16666666666666666,1.0,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.5235,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
