EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PtsPutbacks,SecondChanceTurnovers,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Corner3Assists,AtRimAssists,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Travels,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,6458.0,108,27,207,209,126,118,19.0,416,12.0,14.0,1.0,1.0,9.0,11.0,4.0,6.0,1.0,1.0,17.0,21.0,4.0,38.0,199,4.0,5.0,8.0,10.0,13.0,4.0,24.0,32.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,12.0,15.0,1.0,28.0,8.0,36.0,3.0,3.0,4.0,1.0,4.0,4.0,10.0,16.0,1.0,2.0,9.0,4.0,3.0,7.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,24.0,126,1.0,2.0,0.9411764705882353,0.9411764705882353,0.8095238095238095,0.8,0.7692307692307693,0.8095238095238095,0.8,0.7692307692307693,0.7916666666666666,0.8,0.75,0.09523809523809523,0.14285714285714285,12.22707423580786,0.2,0.14285714285714285,0.23809523809523808,0.038461538461538464,0.35294117647058826,0.15151515151515152,0.27835051546391754,0.08235294117647059,0.05555555555555555,0.06666666666666667,0.09090909090909091,0.2727272727272727,0.19047619047619047,0.3333333333333333,0.2222222222222222,0.5,1.0,0.6666666666666666,0.8571428571428571,1.0,0.9166666666666666,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.047619047619047616,1.0,1.0,1.0,0.2,1.0,0.8461538461538461,0.8181818181818182,0.6666666666666666,0.5388428571428572,0.3711666666666667,0.5806230769230768,0.09090909090909091,0.09090909090909091,0.21052631578947367,0.631578947368421,3.380952380952381,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,2199.0,37,-10,72,73,63,47,11.0,145,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,7.0,7.0,14.0,,14.0,82,4.0,5.0,8.0,4.0,10.0,,8.0,8.0,6.0,,,,,,,3.0,1.0,1.0,2.0,,3.0,4.0,7.0,,,1.0,,1.0,,2.0,5.0,1.0,,2.0,1.0,,,,,,3.0,2.0,3.0,1.0,8.0,63,1.0,,0.5714285714285714,1.0,0.5,0.8,0.4,0.5,0.8,0.4,0.5,0.8,0.4,,,18.072289156626507,,0.25,0.1111111111111111,0.13636363636363635,0.1,,0.10714285714285714,0.10714285714285714,0.5,,,,0.5,,,,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.75,0.75,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,1.0,0.4,1.0,0.3,0.6666666666666666,0.21428571428571427,0.44150000000000006,0.48712,0.45655,,,0.5714285714285714,0.5714285714285714,11.107142857142858,0.875,6.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,432.0,7,-3,16,15,14,9,2.0,31,,1.0,,,,,,,,,,1.0,,,15,,,,,,,,,,,1.0,2.0,,5.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,11.11111111111111,,,,,0.2,,0.1111111111111111,,,,,,,,,0.2,,0.5,,,,,,,,,,,,,,,,1.0,0.5742,,0.5505,,,,,,0.875,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1747,1610612753,Rafer Alston,Rafer Alston,1747,ORL,44415.0,740,29,1382,1374,488,391,152.0,2756,28.0,74.0,1.0,4.0,8.0,24.0,20.0,42.0,22.0,50.0,70.0,166.0,33.0,281.0,1447,2.0,7.0,10.0,24.0,55.0,26.0,92.0,18.0,122.0,14.0,36.0,94.0,23.0,224.0,,3.0,,13.0,40.0,,53.0,3.0,56.0,33.0,16.0,15.0,,40.0,10.0,26.0,53.0,2.0,,44.0,2.0,1.0,44.0,4.0,14.0,10.0,3.0,1.0,4.0,1.0,92.0,488,9.0,10.0,0.12857142857142856,0.12857142857142856,0.42168674698795183,0.2857142857142857,0.43636363636363634,0.4444444444444444,0.2777777777777778,0.3707865168539326,0.4698996655518395,0.2777777777777778,0.4380952380952381,0.08433734939759036,0.14864864864864866,21.84278350515464,,,0.08583690987124463,0.007317073170731708,0.07647058823529412,,0.08333333333333333,0.0046875,0.017964071856287425,,,,0.06802721088435375,0.041666666666666664,0.12562814070351758,0.07936507936507936,0.25,0.26523297491039427,0.3783783783783784,0.4444444444444444,0.17857142857142858,0.15053763440860216,0.47619047619047616,0.5128205128205128,0.1,0.17921146953405018,0.44,0.44,0.09090909090909091,0.2222222222222222,0.25,0.2696629213483146,0.3333333333333333,0.6702508960573477,0.5086072463768115,0.47923125,0.48380523255813956,0.04844290657439446,0.07954545454545454,0.03558718861209965,0.3274021352313167,8.000602409638553,0.35311143270622286,,1.0,1.0,0.06818181818181818,,87.0,28.0,113.0,34.0,85.0,58.0,13.0,33.0,0.4050179211469534,0.3118279569892473,0.3146067415730337,25.74513274336283,8.0,26.0,2.0,1.0,6.0,28.0,2.0,9.0,5.0,36.0,2.0,11.0,6.0,93.0,15.0,2.0,28.0,13.0,12.0,1.0,17.0,25.0,10.0,21.0,3.0,4.0,1.0,1.0,1.0,1.0,0.8611111111111112,0.3185840707964602,0.18181818181818182,0.17647058823529413,0.32432432432432434,0.07142857142857142,0.625,0.006535947712418301,0.0931899641577061,0.3076923076923077,0.3076923076923077,1.0,0.3218390804597701,0.3218390804597701,0.8214285714285714,0.1111111111111111,0.5,0.2222222222222222,1.0,0.06741573033707865,0.16666666666666666,0.17857142857142858,0.32941176470588235,,,,,,,,,,,,,,,True,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,18876.0,315,30,591,591,320,258,75.0,1182,16.0,26.0,3.0,3.0,11.0,16.0,,5.0,5.0,8.0,21.0,39.0,22.0,121.0,596,3.0,3.0,8.0,12.0,20.0,18.0,63.0,24.0,18.0,7.0,3.0,10.0,1.0,23.0,2.0,8.0,,5.0,14.0,2.0,21.0,10.0,31.0,10.0,6.0,5.0,,11.0,8.0,23.0,43.0,,3.0,22.0,,5.0,29.0,3.0,13.0,3.0,5.0,4.0,6.0,3.0,63.0,320,6.0,3.0,0.5714285714285714,0.631578947368421,0.5384615384615384,1.0,0.6,0.5689655172413793,0.3333333333333333,0.5487804878048781,0.605,0.36363636363636365,0.6176470588235294,0.1794871794871795,0.11538461538461539,16.468842729970326,0.1,,0.07567567567567568,0.044444444444444446,0.05319148936170213,0.021505376344086023,0.06810035842293907,0.03663003663003663,0.02857142857142857,0.06349206349206349,0.015873015873015872,0.03333333333333333,0.06557377049180328,0.045454545454545456,0.1,0.014705882352941176,0.5,0.2988505747126437,0.6153846153846154,0.6956521739130435,0.5625,0.05747126436781609,,,,0.09195402298850575,0.625,0.7142857142857143,0.6,0.3333333333333333,1.0,0.3902439024390244,0.6875,0.8505747126436781,0.5537505747126437,0.59111,0.5638682926829267,0.13402061855670103,0.2653061224489796,0.06611570247933884,0.5206611570247934,5.646153846153846,0.5414551607445008,4.0,,,0.15384615384615385,,17.0,7.0,48.0,21.0,17.0,7.0,2.0,4.0,0.5517241379310345,0.19540229885057472,0.17073170731707318,24.391666666666666,12.0,31.0,4.0,5.0,14.0,7.0,,2.0,2.0,19.0,,6.0,7.0,45.0,12.0,,7.0,1.0,2.0,1.0,4.0,6.0,,4.0,,2.0,,1.0,,1.0,0.7894736842105263,0.3958333333333333,,0.3333333333333333,0.3958333333333333,0.6,0.5454545454545454,0.02564102564102564,0.3563218390804598,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.4444444444444444,0.2222222222222222,,,0.34146341463414637,0.35714285714285715,0.2857142857142857,0.4117647058823529,2.0,2.0,1.0,1.0,0.125,0.0425531914893617,,,,,,,,,True,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,13538.0,226,18,422,416,137,135,48.0,838,4.0,8.0,,1.0,1.0,2.0,2.0,3.0,2.0,9.0,8.0,20.0,10.0,74.0,418,,1.0,13.0,3.0,7.0,9.0,21.0,12.0,4.0,1.0,5.0,20.0,3.0,45.0,1.0,1.0,,3.0,7.0,1.0,11.0,2.0,13.0,5.0,2.0,2.0,,3.0,1.0,6.0,16.0,,1.0,7.0,,1.0,11.0,,,5.0,1.0,,1.0,,21.0,137,2.0,4.0,0.75,0.75,0.4,,0.42857142857142855,0.5423728813559322,1.0,0.4,0.5625,1.0,0.5,0.05,0.125,13.865546218487395,0.1111111111111111,,0.046052631578947366,0.007874015748031496,0.057692307692307696,0.011904761904761904,0.049019607843137254,0.009478672985781991,,0.0196078431372549,,0.043478260869565216,0.058823529411764705,0.04878048780487805,0.03333333333333333,0.07894736842105263,,0.13559322033898305,0.5,0.5714285714285714,0.75,0.05084745762711865,0.6666666666666666,0.6666666666666666,0.5,0.15254237288135594,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,,0.13333333333333333,0.5,0.7966101694915254,0.5137584745762712,0.5792999999999999,0.4567333333333333,,,0.17567567567567569,0.28378378378378377,11.165000000000001,0.3246445497630332,,,1.0,,,33.0,7.0,39.0,8.0,33.0,15.0,2.0,6.0,0.6610169491525424,0.559322033898305,0.4666666666666667,25.11538461538461,2.0,6.0,1.0,,1.0,14.0,4.0,4.0,2.0,16.0,4.0,5.0,2.0,45.0,3.0,,14.0,8.0,1.0,,3.0,1.0,,1.0,,,,,,,0.9375,0.41025641025641024,0.8,0.25,0.41025641025641024,,0.3333333333333333,,0.1016949152542373,0.3333333333333333,0.3333333333333333,1.0,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.16666666666666666,0.6666666666666666,1.0,1.0,0.06666666666666667,,0.2857142857142857,0.42424242424242425,1.0,,,,,,2.0,,,,,,,,True,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,36211.0,604,3,1126,1113,347,262,121.0,2239,21.0,43.0,,1.0,9.0,18.0,15.0,40.0,21.0,49.0,57.0,132.0,57.0,237.0,1199,3.0,7.0,11.0,21.0,43.0,32.0,104.0,30.0,84.0,7.0,32.0,72.0,16.0,176.0,3.0,5.0,,20.0,42.0,9.0,71.0,8.0,79.0,14.0,6.0,20.0,,40.0,16.0,25.0,49.0,4.0,2.0,55.0,1.0,1.0,67.0,3.0,25.0,8.0,3.0,2.0,3.0,1.0,104.0,347,3.0,8.0,0.2631578947368421,0.2631578947368421,0.4318181818181818,0.42857142857142855,0.4883720930232558,0.4891304347826087,0.375,0.6,0.5488372093023256,0.5,0.6776315789473685,0.05303030303030303,0.09302325581395349,20.238095238095237,0.2571428571428571,,0.112,0.015479876160990712,0.145985401459854,0.015384615384615385,0.12109375,0.015444015444015444,0.022727272727272728,0.009259259259259259,0.007407407407407408,0.03333333333333333,0.06779661016949153,0.12121212121212122,0.13924050632911392,0.10679611650485436,0.3333333333333333,0.23369565217391305,0.4883720930232558,0.5384615384615384,0.2857142857142857,0.21739130434782608,0.375,0.40540540540540543,0.06666666666666667,0.266304347826087,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.125,,0.3,0.5,0.5163043478260869,0.476470652173913,0.41841,0.46453833333333333,0.12560386473429952,0.16233766233766234,0.046413502109704644,0.4388185654008439,9.962878787878788,0.30817051509769094,,2.0,1.0,0.2647058823529412,,44.0,16.0,52.0,17.0,44.0,40.0,16.0,26.0,0.2826086956521739,0.2391304347826087,0.26666666666666666,24.938461538461542,4.0,8.0,,1.0,1.0,18.0,,1.0,9.0,22.0,,1.0,10.0,42.0,24.0,,18.0,9.0,5.0,3.0,8.0,20.0,8.0,12.0,4.0,8.0,,,,,0.6363636363636364,0.4230769230769231,,0.5882352941176471,0.4230769230769231,0.075,0.5,0.03125,0.043478260869565216,0.5,0.5,1.0,0.4090909090909091,0.4090909090909091,0.5555555555555556,,0.125,,,0.016666666666666666,1.0,0.5625,0.4090909090909091,5.0,4.0,,,,0.012048192771084338,1.0,1.0,0.018867924528301886,,,,,,True,,,
201584,1610612753,Courtney Lee,Courtney Lee,201584,ORL,21090.0,352,18,650,656,180,148,67.0,1306,16.0,32.0,2.0,5.0,3.0,7.0,2.0,5.0,16.0,30.0,34.0,67.0,8.0,103.0,707,3.0,6.0,9.0,9.0,20.0,3.0,27.0,30.0,38.0,3.0,8.0,19.0,6.0,46.0,1.0,3.0,,7.0,11.0,1.0,19.0,4.0,23.0,15.0,10.0,6.0,1.0,12.0,4.0,18.0,34.0,,1.0,7.0,,1.0,10.0,,3.0,2.0,3.0,2.0,3.0,2.0,27.0,180,2.0,2.0,0.4411764705882353,0.46875,0.5074626865671642,0.5,0.45,0.46568627450980393,0.5,0.4444444444444444,0.48130841121495327,0.5,0.46551724137931033,0.04477611940298507,0.09375,16.391184573002754,0.05,,0.048458149779735685,0.014634146341463415,0.11290322580645161,0.01098901098901099,0.06228373702422145,0.013513513513513514,0.03225806451612903,,0.017241379310344827,,0.014705882352941176,0.05084745762711865,0.07,0.06666666666666667,0.6666666666666666,0.3137254901960784,0.5,0.5517241379310345,0.5,0.049019607843137254,0.4,0.4,1.0,0.29411764705882354,0.5333333333333333,0.5333333333333333,0.3125,0.5555555555555556,0.4,0.25925925925925924,0.42857142857142855,0.6568627450980392,0.512174,0.5002428571428571,0.45741400000000004,0.02857142857142857,0.04285714285714286,0.08737864077669903,0.2621359223300971,8.795522388059702,0.27692307692307694,4.0,,1.0,0.23529411764705882,,17.0,5.0,35.0,7.0,15.0,11.0,2.0,6.0,0.3431372549019608,0.16666666666666666,0.18518518518518517,25.917142857142853,4.0,18.0,,1.0,2.0,5.0,1.0,3.0,1.0,9.0,1.0,3.0,2.0,27.0,,2.0,5.0,4.0,1.0,2.0,5.0,6.0,1.0,3.0,,3.0,,,,,1.0,0.2571428571428571,0.3333333333333333,0.2857142857142857,0.2727272727272727,,0.5,0.037037037037037035,0.17647058823529413,0.2222222222222222,0.2222222222222222,1.0,0.29411764705882354,0.3125,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.07407407407407407,0.5,0.2,0.3333333333333333,,1.0,,,,,,,,1.0,0.02857142857142857,0.058823529411764705,,,True,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,40971.0,683,25,1271,1261,407,315,135.0,2532,20.0,44.0,4.0,6.0,6.0,13.0,26.0,61.0,17.0,37.0,63.0,142.0,56.0,293.0,1338,7.0,16.0,24.0,18.0,47.0,31.0,115.0,76.0,50.0,9.0,16.0,43.0,10.0,102.0,8.0,12.0,,20.0,49.0,7.0,76.0,20.0,96.0,20.0,14.0,9.0,,37.0,8.0,17.0,31.0,3.0,4.0,62.0,2.0,5.0,75.0,3.0,16.0,17.0,10.0,6.0,10.0,7.0,115.0,407,2.0,16.0,0.6031746031746031,0.6551724137931034,0.44366197183098594,0.4375,0.3829787234042553,0.49789915966386555,0.40476190476190477,0.5185185185185185,0.5296296296296297,0.48,0.5588235294117647,0.06338028169014084,0.06818181818181818,21.48876404494382,0.2,,0.11316397228637413,0.03234501347708895,0.13333333333333333,0.0365296803652968,0.1183533447684391,0.03389830508474576,0.026143790849673203,0.03787878787878788,0.03333333333333333,0.043478260869565216,0.1037037037037037,0.10091743119266056,0.12698412698412698,0.11818181818181818,0.7,0.18487394957983194,0.45454545454545453,0.4878048780487805,0.6,0.25630252100840334,0.4262295081967213,0.4642857142857143,0.5769230769230769,0.15546218487394958,0.4594594594594595,0.4722222222222222,0.6470588235294118,0.2857142857142857,0.6666666666666666,0.16049382716049382,0.46153846153846156,0.5882352941176471,0.48832489451476796,0.48019285714285714,0.462323125,0.07114624505928854,0.1032258064516129,0.08191126279863481,0.3924914675767918,8.72887323943662,0.3202202989771833,10.0,3.0,4.0,0.175,0.25,68.0,27.0,96.0,34.0,67.0,27.0,6.0,16.0,0.40336134453781514,0.2857142857142857,0.3333333333333333,25.191666666666663,14.0,28.0,2.0,5.0,7.0,23.0,1.0,3.0,11.0,37.0,1.0,5.0,16.0,99.0,12.0,1.0,23.0,3.0,8.0,6.0,6.0,28.0,3.0,11.0,,17.0,,,,,0.8918918918918919,0.3854166666666667,0.2,0.47058823529411764,0.3894736842105263,0.08196721311475409,0.7567567567567568,0.048,0.11764705882352941,0.5,0.5,1.0,0.3382352941176471,0.3382352941176471,0.8260869565217391,0.09523809523809523,0.14285714285714285,0.3333333333333333,,0.08641975308641975,0.7142857142857143,0.4074074074074074,0.34328358208955223,7.0,1.0,,,0.02702702702702703,0.03488372093023256,8.0,2.0,0.02040816326530612,,,,1.0,,True,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,37836.0,631,12,1172,1160,357,270,130.0,2332,85.0,126.0,28.0,38.0,22.0,30.0,25.0,71.0,,,110.0,197.0,95.0,315.0,1230,29.0,42.0,88.0,29.0,50.0,36.0,94.0,118.0,102.0,21.0,15.0,30.0,14.0,75.0,21.0,54.0,,39.0,131.0,13.0,183.0,75.0,258.0,13.0,9.0,29.0,2.0,44.0,16.0,39.0,70.0,8.0,13.0,138.0,16.0,1.0,146.0,13.0,59.0,22.0,39.0,24.0,39.0,18.0,94.0,357,5.0,20.0,0.5363636363636364,0.6941176470588235,0.5583756345177665,0.6904761904761905,0.58,0.5527638190954773,0.6904761904761905,0.5576923076923077,0.5898876404494382,0.676923076923077,0.5875,0.1065989847715736,0.11904761904761904,23.4624145785877,0.3611111111111111,,0.3226600985221675,0.15211267605633802,0.2867647058823529,0.10714285714285714,0.31365313653136534,0.13611615245009073,0.2653061224489796,0.07317073170731707,0.1037037037037037,0.11475409836065574,0.24806201550387597,0.38461538461538464,0.34104046242774566,0.2815533980582524,0.46153846153846156,0.6331658291457286,0.6746031746031746,0.7657657657657657,0.5294117647058824,0.35678391959798994,0.352112676056338,0.38461538461538464,0.56,,,,,0.9047619047619048,0.7368421052631579,0.5769230769230769,0.7333333333333333,0.6432160804020101,0.5211593434343434,0.5846628571428572,0.5184950980392158,0.24081632653061225,0.24279835390946503,0.27936507936507937,0.2984126984126984,2.6756345177664977,0.3046075085324232,50.0,6.0,15.0,0.30303030303030304,0.10714285714285714,2.0,2.0,2.0,2.0,1.0,15.0,1.0,8.0,0.010050251256281407,0.010050251256281407,0.038461538461538464,42.7,,,,,,,,,,,,,,,,1.0,,2.0,5.0,6.0,4.0,15.0,1.0,3.0,,12.0,,,,,,,,,,0.08450704225352113,0.3409090909090909,0.09090909090909091,,,,,,,,,,,,,,,,30.0,5.0,,12.0,,0.07058823529411765,,,,,,,5.0,7.0,True,,,
