EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Arc3Assists,Corner3FGM,PenaltyCorner3FGM,AtRimAssists,SelfOReb,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Fg2aBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,BadPassSteals,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,on,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Technical Free Throw Trips,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,LongMidRangePctBlocked
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,164.0,3,1.0,4,4,4.0,4.0,1.0,8,4,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,981.0,16,15.0,34,32,19.0,20.0,4.0,66,26,19.0,0.5588235294117647,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.25,0.16666666666666666,0.4,1.0,1.0,1.0,1.0,0.3287,0.3287,1.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201242,1610612737,Thomas Gardner,Thomas Gardner,201242,ATL,1125.0,19,14.0,37,36,22.0,24.0,5.0,73,30,22.0,0.5945945945945946,,2.0,2.0,7.0,14.0,2.0,4.0,8.0,2.0,1.0,2.0,2.0,,,,,1.0,4.0,1.0,,8.0,0.5,0.5,0.2857142857142857,0.5,0.5,0.5,0.5384615384615384,0.5714285714285714,29.545454545454547,,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.15384615384615385,,,,0.48124999999999996,0.523,0.5714285714285714,9.514285714285714,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,9.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,0.46153846153846156,0.2,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.5,0.5,0.07692307692307693,0.38461538461538464,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.2857142857142857,0.5,0.6923076923076923,0.6,0.49196666666666666,0.07692307692307693,0.14285714285714285,0.21428571428571427,25.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612737,Flip Murray,Flip Murray,2436,ATL,488.0,8,1.0,12,13,5.0,6.0,3.0,25,12,5.0,0.4166666666666667,,1.0,,1.0,5.0,,,2.0,,,,,,,2.0,,,,1.0,,2.0,,,,,0.75,,0.8333333333333334,1.0,33.333333333333336,,,,,0.5,,,,0.407975,,0.4,17.5,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,2.0,,1.0,,1.0,1.0,,,1.0,,,0.5,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,0.3333333333333333,0.5,,26.6,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,411.0,7,1.0,11,11,5.0,6.0,2.0,22,12,5.0,0.45454545454545453,,,,,2.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,7.692307692307692,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,144.0,2,-1.0,3,4,3.0,4.0,1.0,7,4,3.0,1.0,,2.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,0.6666666666666666,,,,0.3837333333333333,0.3837333333333333,,18.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,82.0,1,,3,2,3.0,2.0,,5,2,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201151,1610612737,Acie Law,Acie Law,201151,ATL,637.0,11,13.0,25,23,17.0,18.0,2.0,48,18,17.0,0.68,1.0,1.0,2.0,5.0,8.0,1.0,4.0,5.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,5.0,,,0.4,0.25,0.4375,0.35714285714285715,0.5,0.35714285714285715,27.586206896551726,,0.2,0.1111111111111111,,0.125,1.0,1.0,,0.5603625,0.5432285714285714,0.625,6.0,1.0,3.0,1.0,,2.0,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,3.0,,4.0,3.0,1.0,,2.0,2.0,4.0,,,10.0,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.375,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,0.25,0.125,,,,1.0,,,,0.2857142857142857,,0.2857142857142857,0.14285714285714285,,0.75,,0.7661,0.125,0.2,,24.066666666666666,,,,1.0,1.0,0.1111111111111111,0.07142857142857142,,,2.0,1.0,1.0,2.0,1.0,0.16666666666666666,1.0,0.2,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,431.0,7,6.0,18,16,17.0,16.0,2.0,34,14,17.0,0.9444444444444444,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,0.25,0.25,9.090909090909092,,0.25,0.16666666666666666,0.5,,,,,0.7401,0.7401,1.0,0.6,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201629,1610612737,Othello Hunter,Othello Hunter,201629,ATL,632.0,11,13.0,23,23,14.0,16.0,3.0,46,16,14.0,0.6086956521739131,,,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,6.0,,,,,,1.0,1.0,,4.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.714285714285714,,0.42857142857142855,0.3,0.25,,,,,0.6381,0.6381,1.0,0.39999999999999997,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.5,0.5,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,1.0,0.6666666666666666,,,,1.0,,0.65395,,,0.5,,,,,2.0,3.0,0.18181818181818182,0.13333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,530.0,9,7.0,15,16,1.0,4.0,2.0,31,12,1.0,0.06666666666666667,1.0,2.0,2.0,5.0,8.0,,,3.0,2.0,,,2.0,,,,,1.0,1.0,3.0,,3.0,0.5,0.5,0.4,,0.5833333333333334,1.5,0.6666666666666666,1.5,35.29411764705882,,,,,0.3333333333333333,0.5,0.5,1.0,0.5732083333333334,0.62625,0.375,8.38,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,3.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,0.16666666666666666,,,,,1.0,,,,,,1.0,,,0.5,,0.6766,0.16666666666666666,0.2,,22.4,,,,2.0,2.0,0.2857142857142857,0.25,0.6666666666666666,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
