EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,BlockedAtRim,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,Avg3ptShotDistance,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,DefAtRimReboundPct,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassTurnovers,OffCorner3ReboundPct,ShortMidRangeAssists,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,on,SecondChanceTurnovers,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,OffensiveGoaltends
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,1246.0,21,38,41,11,18,7.0,79,1.0,1.0,2.0,6.0,1.0,2.0,8,4.0,8.0,44,1.0,2.0,2.0,4.0,1,4.0,2.0,1.0,4.0,3.0,3.0,4.0,7.0,1.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,11,2.0,0.25,0.5,0.25,0.5,0.4,0.6666666666666666,0.125,1.0,21.73913043478261,0.21428571428571427,0.2222222222222222,0.15,0.16666666666666666,0.25,0.14285714285714285,0.2857142857142857,0.4,0.125,0.2,1.0,0.125,0.75,0.3333333333333333,0.3333333333333333,0.125,0.5,0.125,0.43984999999999996,0.5563,0.4065,0.2,0.2,0.5,8.375,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,2328.0,39,78,78,44,26,10.0,156,5.0,1.0,1.0,1.0,3.0,4.0,9,,8.0,86,1.0,2.0,,2.0,4,6.0,,2.0,,1.0,5.0,,5.0,,2.0,2.0,,,,,1.0,,1.0,1.0,44,,0.4444444444444444,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2222222222222222,0.4,15.730337078651685,0.045454545454545456,,0.1388888888888889,,,,,,0.08333333333333333,,1.0,0.4166666666666667,0.08333333333333333,1.0,1.0,0.25,0.5,0.6666666666666666,0.50935,0.5835,0.4898142857142857,,,0.25,7.288888888888888,0.5641025641025641,-22.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,0.25,0.25,0.75,0.42857142857142855,0.42857142857142855,0.25,0.2857142857142857,0.1111111111111111,0.6,0.4,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.25,1.0,0.2857142857142857,0.5,0.42857142857142855,0.75,24.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,1615.0,27,54,55,30,23,5.0,109,,,1.0,2.0,2.0,2.0,4,2.0,6.0,61,,1.0,,,3,2.0,,,,4.0,5.0,,5.0,,,1.0,,2.0,2.0,1.0,,,,,30,,0.5,,0.5,,0.6,,,,11.864406779661017,0.3333333333333333,,0.23809523809523808,,,,,0.3333333333333333,0.2857142857142857,,,,0.5,0.5,0.5,0.5,,,0.37845,0.3513,0.36673333333333336,0.2,0.2,,15.8,0.5555555555555556,-11.0,,,,,1.0,,,,1.0,,2.0,2.0,,,2.0,,4.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,2.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.16666666666666666,,,,,0.5,0.5,,,,,,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612747,Josh Powell,Josh Powell,2694,LAL,4394.0,73,143,145,67,71,21.0,288,7.0,3.0,1.0,6.0,12.0,10.0,25,6.0,29.0,156,2.0,4.0,,4.0,9,4.0,2.0,2.0,7.0,8.0,10.0,7.0,17.0,2.0,3.0,8.0,1.0,5.0,6.0,1.0,1.0,,1.0,1.0,67,3.0,0.4,0.5,0.4423076923076923,0.5,0.5,0.5,0.08,0.14285714285714285,19.526627218934912,0.22857142857142856,0.11666666666666667,0.14754098360655737,0.0875,0.1875,0.09523809523809523,0.08695652173913043,0.4444444444444444,0.16666666666666666,0.16666666666666666,1.0,0.2692307692307692,0.23076923076923078,0.16666666666666666,0.2,0.46153846153846156,0.75,0.3076923076923077,0.4383346153846154,0.528175,0.43167999999999995,0.037037037037037035,0.038461538461538464,0.13793103448275862,11.088,0.46853146853146854,-32.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,13.0,16.0,1.0,1.0,4.0,,9.0,1.0,,,,3.0,1.0,4.0,2.0,1.0,13.0,0.8,0.8888888888888888,0.3333333333333333,0.45,0.5416666666666666,0.038461538461538464,0.038461538461538464,0.05555555555555555,,0.5714285714285714,0.6666666666666666,0.5,0.4166666666666667,0.4166666666666667,0.038461538461538464,0.6666666666666666,0.3,0.6666666666666666,0.1,0.4482758620689655,25.6,3.0,1.0,2.0,,1.0,0.125,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,2684.0,45,84,89,35,60,17.0,173,6.0,2.0,,6.0,10.0,7.0,22,4.0,27.0,88,1.0,5.0,,2.0,7,12.0,,2.0,,1.0,4.0,1.0,5.0,,,1.0,,6.0,5.0,3.0,1.0,,1.0,,35,1.0,0.3181818181818182,0.2,0.359375,0.14285714285714285,0.3939393939393939,0.14285714285714285,0.09090909090909091,0.16666666666666666,33.9622641509434,0.047619047619047616,,0.08823529411764706,0.019230769230769232,,,,,0.09090909090909091,,,0.1875,0.1875,,,0.3125,0.2857142857142857,0.5,0.46599677419354846,0.45136000000000004,0.4493681818181818,0.09090909090909091,0.13043478260869565,0.07407407407407407,10.590909090909092,0.4166666666666667,-1.0,3.0,,,1.0,4.0,8.0,4.0,10.0,4.0,5.0,14.0,2.0,7.0,4.0,6.0,2.0,16.0,2.0,1.0,1.0,,,,3.0,2.0,,14.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5833333333333334,0.5833333333333334,0.3125,0.15384615384615385,0.1,0.3333333333333333,0.5,0.6,,0.4,0.4,0.25,,0.08333333333333333,,0.3333333333333333,0.5185185185185185,29.27,2.0,,2.0,,,,0.25,2.0,1.0,3.0,2.0,,6.0,2.0,2.0,1.0,3.0,3.0,,,,,0.6666666666666666,0.3,0.4,0.3333333333333333,0.16666666666666666,1.0,1.0,,0.25,0.25,0.5,0.25,0.2857142857142857,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.07692307692307693,0.08333333333333333,0.0625,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,0.08333333333333333,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,2315.0,39,76,75,31,18,8.0,151,1.0,,1.0,2.0,1.0,1.0,4,,8.0,95,,,,,3,2.0,,,,,,1.0,1.0,,1.0,4.0,,,,,1.0,1.0,1.0,1.0,31,1.0,0.25,,0.3333333333333333,,0.3333333333333333,,,,18.823529411764707,,,,0.02564102564102564,,,,,,,1.0,0.08333333333333333,0.16666666666666666,0.5,0.5,0.08333333333333333,,0.75,0.4926916666666667,,0.4292625,,,,10.675,0.40789473684210525,-40.0,,,,1.0,,7.0,1.0,8.0,1.0,1.0,2.0,,7.0,2.0,3.0,2.0,8.0,,1.0,1.0,,3.0,,4.0,2.0,,2.0,,,0.3333333333333333,0.25,0.25,0.6666666666666666,,,,,,,,,0.5833333333333334,,0.25,,0.25,0.25,25.637500000000003,1.0,,1.0,,,,,1.0,,2.0,,,6.0,1.0,,,1.0,,2.0,,,,1.0,0.25,,0.25,,0.25,,,0.14285714285714285,0.14285714285714285,1.0,,0.14285714285714285,1.0,1.0,,,,,,,,1.0,,,,,0.1,,0.08333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,1579.0,26,52,52,22,19,4.0,104,3.0,,1.0,1.0,2.0,3.0,6,4.0,13.0,52,,,,,2,6.0,,,,1.0,1.0,,1.0,,,,,4.0,5.0,3.0,,,,,22,,0.5,,0.5,,0.5909090909090909,,,,21.05263157894737,0.06666666666666667,,0.041666666666666664,,,,,,,,,0.3333333333333333,0.1111111111111111,1.0,1.0,0.2222222222222222,,0.6666666666666666,0.5105722222222222,0.6087,0.5911000000000001,0.2727272727272727,0.375,,8.4,0.4230769230769231,-5.0,2.0,,1.0,1.0,,3.0,1.0,3.0,1.0,1.0,6.0,,3.0,,3.0,,6.0,,1.0,1.0,,,,1.0,,,6.0,,,0.5,0.8333333333333334,1.0,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.46153846153846156,25.066666666666663,3.0,2.0,1.0,,,0.25,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,1432.0,24,46,47,17,35,10.0,93,2.0,1.0,,1.0,,,3,1.0,4.0,46,,1.0,,,2,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,3.0,2.0,1.0,,,,,17,,,,0.375,,0.4,,0.3333333333333333,,11.666666666666668,0.125,0.041666666666666664,0.06666666666666667,0.03225806451612903,0.125,,,,,0.5,,0.5,0.25,,,,1.0,0.75,0.528975,0.5609,0.5636666666666666,0.2,0.25,,2.3000000000000003,0.3695652173913043,-9.0,,,,2.0,,1.0,1.0,1.0,,1.0,3.0,,1.0,,2.0,,4.0,,1.0,1.0,,1.0,,2.0,1.0,,3.0,,,,0.5,0.5,0.25,,,,,,,,,0.25,,0.6666666666666666,,0.3333333333333333,0.75,24.9,2.0,1.0,,,,0.5,,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,1162.0,19,38,39,18,30,8.0,77,1.0,1.0,,,1.0,1.0,2,2.0,7.0,41,1.0,1.0,,2.0,1,,,,,,,1.0,1.0,1.0,1.0,4.0,,2.0,2.0,1.0,,,,,18,,0.5,1.0,0.35714285714285715,0.5,0.4375,0.5,,,20.408163265306122,,,,0.045454545454545456,,,,,,0.2,,0.14285714285714285,,,,0.14285714285714285,0.5,0.8571428571428571,0.5087785714285714,0.64115,0.44689999999999996,0.125,0.3333333333333333,0.2857142857142857,9.6,0.47368421052631576,-5.0,1.0,1.0,,,,4.0,2.0,5.0,,3.0,3.0,2.0,4.0,,2.0,,4.0,,1.0,1.0,,,,2.0,1.0,,3.0,1.0,1.0,,0.375,0.375,0.7142857142857143,,,,1.0,1.0,1.0,,,0.5714285714285714,1.0,,,0.5,0.42857142857142855,25.78,2.0,,2.0,,,,,,,1.0,1.0,,3.0,,,,2.0,,,,,,1.0,0.2,0.3333333333333333,0.2,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,0.5,0.25,1.0,2.0,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,719.0,12,24,24,17,16,4.0,48,2.0,2.0,1.0,1.0,1.0,2.0,4,,4.0,24,2.0,3.0,,4.0,2,4.0,4.0,,3.0,1.0,3.0,4.0,7.0,,1.0,2.0,,,,,1.0,,1.0,,17,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,,16.666666666666668,0.3333333333333333,0.3,0.2727272727272727,0.3333333333333333,,0.5,0.5,,,,,0.5,0.25,1.0,1.0,0.25,0.6666666666666666,0.5,0.5467,0.56225,0.56225,,,1.0,7.2,0.7083333333333334,-3.0,1.0,1.0,1.0,1.0,,,,,2.0,,4.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,0.25,0.2857142857142857,,0.5,0.5,,,,,0.5,0.5,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
