EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3FGM,NonHeaveArc3FGM,Travels,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Frequency,BlockedLongMidRange,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,4527.0,75,12,135,140,27.0,41,15,275,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,12.0,150,1.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,9.0,9.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,27.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.7142857142857143,0.75,0.75,0.75,0.5714285714285714,7.2368421052631575,0.6666666666666666,0.13725490196078433,0.10526315789473684,0.12857142857142856,0.058823529411764705,0.3333333333333333,0.09090909090909091,0.125,0.14285714285714285,0.2857142857142857,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.5,1.0,0.5,0.5714285714285714,0.5426142857142857,0.587475,0.125,0.25,0.25,15.733333333333334,23.174999999999997,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,9814.0,164,-24,293,295,61.0,100,35,588,41.0,7.0,13.0,,,,,,,41.0,77.0,,,17.0,99.0,345,,,13.0,36.0,,,12.0,16.0,4.0,36.0,9.0,16.0,28.0,40.0,3.0,2.0,1.0,4.0,3.0,3.0,,7.0,1.0,1.0,5.0,11.0,22.0,,28.0,15.0,1.0,13.0,61.0,1.0,0.43902439024390244,0.4864864864864865,,,,,0.5324675324675324,0.5324675324675324,0.4444444444444444,0.5561797752808989,0.5416666666666666,,29.003021148036254,0.5714285714285714,0.16494845360824742,0.25,0.18796992481203006,0.10714285714285714,0.14814814814814814,0.21428571428571427,0.28,0.5324675324675324,0.16883116883116883,0.5384615384615384,0.5384615384615384,0.5714285714285714,,,,,,,,,0.2987012987012987,0.4618116883116883,0.3856444444444444,0.17045454545454544,0.17045454545454544,0.13131313131313133,7.642857142857143,,0.20819112627986347,16.0,23.0,5.0,8.0,1.0,1.0,18.0,7.0,12.0,2.0,16.0,4.0,9.0,5.0,46.0,8.0,5.0,4.0,1.0,3.0,7.0,1.0,3.0,8.0,1.0,3.0,12.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,5.0,1.0,6.0,3.0,1.0,0.5833333333333334,0.4444444444444444,0.5833333333333334,0.6153846153846154,0.06493506493506493,0.08695652173913043,0.07317073170731707,0.6,0.1,0.08,0.075,0.07857142857142857,0.0967741935483871,0.07692307692307693,0.06666666666666667,0.08,0.06666666666666667,0.18181818181818182,0.0967741935483871,0.5,0.2987012987012987,0.6956521739130435,0.7619047619047619,0.5625,0.43902439024390244,0.47368421052631576,0.2777777777777778,0.6666666666666666,0.625,0.1111111111111111,1.0,0.5476666666666666,0.16161616161616163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201588,1610612759,George Hill,George Hill,201588,SAS,2512.0,42,-5,71,73,23.0,47,8,144,1.0,,1.0,3.0,5.0,2.0,2.0,,,2.0,6.0,3.0,5.0,2.0,15.0,81,2.0,2.0,6.0,4.0,9.0,,,,,,2.0,1.0,3.0,5.0,2.0,,2.0,,,,,,,,3.0,5.0,2.0,,3.0,,,6.0,23.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.3333333333333333,0.5909090909090909,1.0,0.625,1.0,0.45454545454545453,15.189873417721518,,0.045454545454545456,0.2,0.09375,,0.14285714285714285,,0.16666666666666666,0.09090909090909091,0.09090909090909091,,,,0.45454545454545453,0.6,0.6,1.0,,0.6666666666666666,1.0,,0.8181818181818182,0.6006681818181818,0.5499333333333334,0.08333333333333333,,0.4,5.116666666666666,23.06,0.323943661971831,1.0,4.0,,,,1.0,1.0,,,,3.0,,1.0,,,,2.0,,,,,,,2.0,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,1.5,1.5,0.3333333333333333,0.5,,,,0.125,,0.06666666666666667,0.16666666666666666,,0.2,,,0.25,0.25,,0.36363636363636365,0.25,0.5,1.0,1.0,1.0,1.0,,,0.3333333333333333,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,3132.0,52,14,92,89,26.0,44,15,181,2.0,1.0,2.0,,2.0,,,1.0,,3.0,7.0,,3.0,2.0,8.0,98,,,4.0,4.0,,1.0,1.0,3.0,,8.0,1.0,5.0,6.0,13.0,2.0,2.0,,1.0,1.0,,,1.0,,,2.0,10.0,4.0,,4.0,2.0,,4.0,26.0,4.0,0.6666666666666666,1.0,,,,,0.42857142857142855,0.3,0.5,0.3333333333333333,0.5,0.3,11.926605504587155,1.0,0.14285714285714285,0.1,0.13333333333333333,0.16666666666666666,0.1111111111111111,0.14285714285714285,,0.2,0.2,0.5,0.5,1.0,0.2,,,,0.1,,,,0.6,0.4846399999999999,0.434025,0.16666666666666666,0.2222222222222222,0.5,8.557142857142857,23.866666666666664,0.2826086956521739,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,,2.0,2.0,1.0,2.0,2.0,,1.0,,2.0,5.0,,,7.0,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.14285714285714285,0.3333333333333333,,,,0.17857142857142858,0.15384615384615385,0.17073170731707318,0.125,0.25,0.125,0.16666666666666666,0.14285714285714285,0.3333333333333333,,,0.3,0.3333333333333333,0.5,,0.5,0.5,1.0,1.0,0.5,0.25,1.0,0.5828,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,8949.0,149,-4,267,269,52.0,87,28,536,14.0,18.0,27.0,1.0,3.0,,2.0,9.0,5.0,46.0,75.0,2.0,12.0,15.0,113.0,303,,7.0,18.0,22.0,6.0,9.0,21.0,27.0,6.0,60.0,2.0,13.0,15.0,16.0,6.0,5.0,1.0,11.0,5.0,4.0,,15.0,1.0,1.0,4.0,12.0,19.0,,21.0,9.0,,18.0,52.0,1.0,0.2391304347826087,0.2391304347826087,1.0,0.16666666666666666,,0.16666666666666666,0.6133333333333333,0.5632183908045977,0.36363636363636365,0.5824742268041238,0.391304347826087,0.13793103448275862,37.71043771043771,0.7333333333333333,0.14606741573033707,0.06451612903225806,0.125,0.2692307692307692,0.08,0.10526315789473684,0.047619047619047616,0.16091954022988506,0.3103448275862069,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.10344827586206896,0.09090909090909091,,0.22727272727272727,0.5287356321839081,0.505659195402299,0.5045454545454546,0.09473684210526316,0.10843373493975904,0.1592920353982301,8.514666666666665,24.71666666666667,0.1947565543071161,23.0,34.0,,2.0,4.0,7.0,5.0,,2.0,1.0,1.0,8.0,15.0,2.0,70.0,,2.0,6.0,2.0,4.0,10.0,5.0,,1.0,,,1.0,,1.0,6.0,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,0.5333333333333333,,0.16666666666666666,0.02666666666666667,0.058823529411764705,,,,0.011764705882352941,,0.00819672131147541,0.041666666666666664,,,,,0.1,,,0.39080459770114945,0.6764705882352942,0.71875,0.21739130434782608,0.35714285714285715,0.35714285714285715,0.2,1.0,,0.3181818181818182,0.5714285714285714,0.5914999999999999,0.008849557522123894,,,,,,,,,,,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,,,,,,,,,,,,,True,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,4547.0,76,-32,140,142,40.0,45,19,282,,2.0,6.0,,2.0,,2.0,7.0,,2.0,6.0,2.0,9.0,2.0,12.0,185,,2.0,1.0,,3.0,7.0,3.0,6.0,1.0,15.0,1.0,6.0,7.0,7.0,,,,3.0,2.0,,,3.0,,1.0,5.0,10.0,3.0,,3.0,,,1.0,40.0,2.0,,,0.5,0.2222222222222222,,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.34375,0.125,0.6,11.801242236024844,1.0,0.13953488372093023,0.05555555555555555,0.11475409836065574,0.2222222222222222,0.08333333333333333,0.13636363636363635,0.1,,0.4,0.3333333333333333,0.4,,0.13333333333333333,,,,0.4666666666666667,0.6666666666666666,,,0.6,0.47524333333333335,0.4139333333333333,,,0.08333333333333333,20.433333333333334,24.766666666666666,0.2857142857142857,,,,,,,,,,,,,1.0,1.0,4.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56355,,,1.0,,2.0,,,0.5,,,,2.0,2.0,,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,1.0,3.0,1.0,0.16666666666666666,0.5,,,,,,,,True,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,2079.0,35,-29,63,64,17.0,31,8,127,,,3.0,,,,,,,,3.0,,,1.0,1.0,88,,,1.0,,,,,,,,,2.0,2.0,4.0,,,,,,1.0,,1.0,,,1.0,4.0,1.0,,2.0,,,1.0,17.0,1.0,,,,,,,,,,0.125,0.5,,7.042253521126761,,0.13333333333333333,,0.07407407407407407,,,0.2857142857142857,,,1.0,,,,,,,,,,,,,0.38266666666666665,,,,1.0,14.666666666666666,,0.2698412698412698,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,2.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,0.5,,,,,,0.07407407407407407,,0.0625,,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,
714,1610612759,Michael Finley,Michael Finley,714,SAS,8111.0,135,-30,244,241,44.0,76,32,485,2.0,2.0,7.0,4.0,6.0,,,9.0,6.0,8.0,19.0,7.0,15.0,3.0,40.0,283,2.0,6.0,10.0,8.0,21.0,9.0,3.0,5.0,1.0,12.0,4.0,7.0,11.0,14.0,1.0,1.0,,2.0,2.0,1.0,,3.0,1.0,2.0,4.0,6.0,4.0,2.0,4.0,1.0,,10.0,44.0,1.0,0.5,0.5,1.0,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.42105263157894735,0.5441176470588235,0.625,0.5428571428571428,0.625,0.4411764705882353,13.66906474820144,0.6666666666666666,0.08974358974358974,0.14285714285714285,0.10377358490566038,0.038461538461538464,0.14285714285714285,0.0967741935483871,0.16666666666666666,0.058823529411764705,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.2647058823529412,,,0.75,0.7352941176470589,0.5525132352941177,0.5041874999999999,0.02857142857142857,0.05,0.25,8.178947368421053,24.166666666666668,0.18032786885245902,5.0,10.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,2.0,2.0,,8.0,,3.0,2.0,,2.0,,2.0,1.0,2.0,,,3.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,0.6,1.0,0.6,0.5833333333333334,0.15789473684210525,0.3,,,,0.022988505747126436,0.02702702702702703,0.024193548387096774,0.06896551724137931,,,,0.07142857142857142,0.1,,1.0,0.29411764705882354,0.5,0.7142857142857143,0.4,0.5,0.5,1.0,0.8,0.75,0.125,1.0,0.6316,0.175,,,,,,,,,,,3.0,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,2.0,,,,2.0,0.3333333333333333,0.3333333333333333,,,,True,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,683.0,11,3,18,19,,1,2,37,,,,,,,,,,2.0,3.0,,,4.0,8.0,21,,,,4.0,,,,1.0,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,3.0,2.0,,4.0,2.0,,,,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,0.8,,,25.0,,,0.5,0.1,,,,0.5,,,,,,,,,,,,,,1.0,0.6567666666666666,,0.4,0.4,,0.9666666666666667,,,2.0,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.14285714285714285,,0.14285714285714285,,,0.5,,,,,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,4716.0,79,-25,142,143,15.0,28,13,285,5.0,,1.0,,4.0,,1.0,8.0,2.0,1.0,8.0,3.0,12.0,2.0,13.0,171,,3.0,,,9.0,8.0,,,,,1.0,6.0,8.0,13.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,3.0,9.0,1.0,,2.0,1.0,,,15.0,,,,1.0,0.25,,0.25,0.125,0.275,,0.30952380952380953,,0.6,14.64968152866242,0.5,0.1276595744680851,0.07142857142857142,0.11475409836065574,0.07692307692307693,0.125,0.16666666666666666,0.1,0.25,0.05,,,,0.2,,,,0.4,0.2,,0.4,0.7,0.5075075,0.46135000000000004,0.047619047619047616,0.1111111111111111,,6.7625,24.308333333333334,0.1056338028169014,,2.0,,1.0,,1.0,1.0,,1.0,2.0,5.0,,2.0,,2.0,,,,,,,,1.0,4.0,,1.0,5.0,4.0,,,,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,,0.75,0.8333333333333334,,,,0.3333333333333333,,0.0784313725490196,0.043478260869565216,0.06756756756756757,0.0625,0.09523809523809523,0.07142857142857142,,0.1111111111111111,,0.25,0.5,0.1,,,,0.2,0.2,,0.5,,0.2,,0.59625,0.38461538461538464,,,1.0,1.0,,1.0,,,,,3.0,3.0,,0.375,0.375,1.0,0.375,1.0,,,,0.5,,,,,1.0,1.0,1.0,True,
