EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3FGM,Corner3FGA,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,ShootingFouls,Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,DefFTReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyPoints,LostBallSteals,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,SecondChanceTurnovers,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceAtRimFGM,PenaltyFtPoints,PtsPutbacks,BlockedShortMidRange,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SelfOReb,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Loose Ball Fouls,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,Technical Free Throw Trips,Corner3PctBlocked
101144,1610612745,Von Wafer,Von Wafer,101144,HOU,1144.0,19,-13.0,38,39,12.0,12.0,5.0,77,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,8.0,1.0,4.0,4.0,15.0,48,1.0,2.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,12.0,0.75,0.75,1.0,0.25,0.25,0.5,0.5,0.4583333333333333,0.3333333333333333,0.5357142857142857,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0,34.09090909090909,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.08333333333333333,0.3333333333333333,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.2,0.6,0.5833333333333334,0.25,0.4901583333333333,0.47729999999999995,0.49447,0.14285714285714285,0.2,0.13333333333333333,6.925,25.375000000000004,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,618.0,10,6.0,20,19,6.0,4.0,4.0,39,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.09090909090909091,0.2,0.2,0.09090909090909091,0.2,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,1926.0,32,,63,65,11.0,29.0,9.0,128,2.0,3.0,,,,1.0,2.0,1.0,2.0,,,2.0,6.0,2.0,5.0,,10.0,64,,,,,,,2.0,2.0,6.0,2.0,1.0,,5.0,4.0,9.0,,4.0,22.0,,,,4.0,,,,,,11.0,0.5,0.5,1.0,0.4,0.4,0.3333333333333333,,0.45454545454545453,,0.45454545454545453,,0.45454545454545453,,,,15.068493150684931,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,,,,,0.7272727272727273,0.5,0.5438318181818181,,,,,,7.7,24.2,0.1746031746031746,1.0,,3.0,4.0,1.0,5.0,1.0,1.0,0.13043478260869565,,0.06666666666666667,0.11538461538461539,0.030303030303030304,,0.1,0.1,1.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0.2,0.25,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,728.0,12,,24,25,4.0,2.0,4.0,49,1.0,2.0,1.0,,,,1.0,,,,,1.0,3.0,,,2.0,4.0,28,,1.0,,2.0,,,2.0,,,,,,2.0,,2.0,,1.0,4.0,,,1.0,2.0,2.0,1.0,,,,4.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.5,0.5,,,,,17.857142857142854,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,1.0,,,,0.6666666666666666,,0.5253666666666666,,,0.25,0.25,0.5,6.3999999999999995,,0.16666666666666666,1.0,1.0,2.0,3.0,2.0,5.0,,,0.16666666666666666,0.2,0.14285714285714285,0.23076923076923078,0.16666666666666666,,0.16666666666666666,,,,,1.0,,,,1.0,,,0.2,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1610612745,Brent Barry,Brent Barry,699,HOU,2100.0,35,-10.0,70,72,14.0,34.0,10.0,142,2.0,2.0,,1.0,,,,2.0,7.0,1.0,,2.0,2.0,3.0,8.0,,13.0,76,,,1.0,3.0,1.0,,4.0,,9.0,7.0,2.0,,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,4.0,1.0,,,,,,14.0,1.0,1.0,1.0,0.375,0.375,1.0,,0.65,1.5,0.65,1.5,0.8,,,,17.28395061728395,0.2,1.0,1.0,1.0,,,,,,0.7,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,,1.0,0.2857142857142857,0.506565,0.5025,0.5914,,,0.23076923076923078,,26.0625,0.2,,,3.0,4.0,,4.0,2.0,1.0,0.12,,,0.10344827586206896,,,,0.2,1.0,1.0,,,1.0,2.0,3.0,,,0.2,0.125,0.1,1.0,1.0,1.0,,,3.0,3.0,1.0,0.75,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,1610612745,Brian Cook,Brian Cook,2567,HOU,1023.0,17,-12.0,36,37,10.0,29.0,4.0,73,1.0,1.0,,,,,1.0,1.0,3.0,,2.0,1.0,2.0,1.0,3.0,,5.0,39,,,,,,2.0,2.0,,3.0,3.0,1.0,,3.0,,3.0,,2.0,6.0,1.0,1.0,2.0,,,,,,,10.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.6,,,,17.073170731707318,0.2,1.0,1.0,1.0,,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.8,0.3333333333333333,0.55206,,0.5514749999999999,,,,9.35,25.0,0.2777777777777778,1.0,,5.0,8.0,1.0,9.0,1.0,1.0,0.5,,0.14285714285714285,0.5384615384615384,0.05,,,0.5,,,,,1.0,2.0,2.0,,,0.3333333333333333,0.6666666666666666,,,,,,2.0,1.0,1.0,2.0,0.5,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,,,,3.0,,,3.0,,,,0.75,0.75,,,,0.6,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1610612745,Metta World Peace,Metta World Peace,1897,HOU,463.0,8,-4.0,14,14,,5.0,3.0,28,,,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,,3.0,17,,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,0.5,1.5,0.5,1.5,0.6666666666666666,,,,17.64705882352941,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,1.0,,,0.6666666666666666,0.5,0.4375,,,,,1.0,19.5,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,174.0,3,-10.0,7,7,3.0,5.0,1.0,14,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,1525.0,25,1.0,51,52,6.0,28.0,7.0,103,4.0,5.0,2.0,,,,1.0,,,,,4.0,6.0,,1.0,2.0,10.0,49,2.0,2.0,,4.0,,,6.0,2.0,,,,1.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,0.75,1.0,,,,0.6666666666666666,1.0,0.5714285714285714,1.0,0.5555555555555556,1.0,0.14285714285714285,0.16666666666666666,0.2,,16.949152542372882,0.7142857142857143,0.8,1.0,0.75,,,,,0.14285714285714285,,,,,1.0,,,,0.8571428571428571,,0.5259928571428572,0.5246,,0.2222222222222222,0.25,0.4,3.1999999999999997,23.6,0.11764705882352941,,1.0,1.0,2.0,1.0,3.0,,,0.07692307692307693,0.06666666666666667,,0.058823529411764705,0.03571428571428571,,,,,1.0,1.0,,1.0,3.0,5.0,,,0.25,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,0.5,,,,0.1,,,,,,,,,2.0,1.0,2.0,1.0,1.0,0.25,0.5,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,192.0,3,-9.0,5,7,2.0,3.0,,12,,,,,,,,,1.0,,,,,,2.0,,,11,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,40.0,,,,,,,,,,0.5,,,,,,,,1.0,,0.51615,,,,,,,25.55,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
