EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,LongMidRangePctAssisted,TwoPtAssists,AtRimAssists,LongMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted3s,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,AtRimPctBlocked,on,PenaltyCorner3FGA,SelfOReb,Technical Free Throw Trips,SelfORebPct,PenaltyCorner3Frequency,FTOffRebounds,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted
2592,1610612748,James Jones,James Jones,2592,MIA,26.0,,,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,1176.0,20.0,14.0,35,34,30.0,24.0,2.0,69,1.0,1.0,,,1.0,1.0,2.0,3.0,,,3.0,4.0,,1.0,8.0,25.0,,,,3.0,4.0,8.0,2.0,,,,4.0,,8.0,,,1.0,,,1.0,,1.0,2.0,1.0,2.0,2.0,,2.0,,1.0,,2.0,2.0,1.0,,,,,8.0,30.0,,,,0.75,,0.75,0.6,,0.75,0.6666666666666666,,0.8,0.2,21.62162162162162,1.0,,,,0.2,,0.0625,,,,,,,0.5,,0.2,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,,,,,,,0.25,1.0,0.4,0.48266,,0.46705,0.16666666666666666,0.2,,1.0,15.575,25.8,0.8571428571428571,,,,1.0,,,,,,,,,4.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.2,,,,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,2.0,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
200821,1610612748,Yakhouba Diawara,Yakhouba Diawara,200821,MIA,1269.0,21.0,6.0,38,38,33.0,31.0,4.0,76,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,31.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,3.0,1.0,5.0,,5.0,1.0,,,,,,2.0,2.0,,1.0,2.0,1.0,,,,,2.0,33.0,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.3333333333333333,9.75609756097561,,0.5,0.2727272727272727,,0.16666666666666666,,0.23529411764705882,,,,,0.25,0.25,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.5259166666666667,,0.5259166666666667,0.25,0.3333333333333333,,1.0,10.0,25.2,0.868421052631579,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,0.5,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,7261.0,121.0,-12.0,206,209,89.0,84.0,26.0,415,1.0,2.0,,,1.0,1.0,2.0,5.0,,3.0,3.0,8.0,4.0,19.0,20.0,225.0,,,3.0,2.0,2.0,9.0,2.0,12.0,,2.0,4.0,2.0,10.0,,3.0,1.0,9.0,2.0,12.0,3.0,15.0,2.0,1.0,1.0,1.0,4.0,5.0,10.0,17.0,1.0,2.0,2.0,,,,,,9.0,89.0,1.0,0.21052631578947367,0.21052631578947367,0.375,,1.0,0.3333333333333333,0.5,0.4375,0.3392857142857143,0.5,0.4444444444444444,0.7037037037037037,13.502109704641349,0.2,0.2,0.1267605633802817,0.047619047619047616,0.034482758620689655,,0.1,0.0297029702970297,,0.1111111111111111,,0.17391304347826086,,0.09090909090909091,,0.07407407407407407,0.5,1.0,0.18518518518518517,0.4,0.4,0.1111111111111111,,,,,,0.125,1.0,0.7777777777777778,0.49872777777777777,0.59145,0.5080875,,,0.15,0.45,13.837500000000002,24.92105263157895,0.4320388349514563,,1.0,4.0,16.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,6.0,4.0,,16.0,4.0,1.0,,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.13636363636363635,,0.037037037037037035,0.5925925925925926,0.25,0.25,1.0,1.0,0.3333333333333333,1.0,0.625,0.2,0.25,2.0,,2.0,1.0,1.0,,,1.0,,,0.125,,0.07692307692307693,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,3.0,,,,0.5,False,1.0,1.0,1.0,0.05263157894736842,0.125,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,5012.0,84.0,30.0,141,142,55.0,37.0,19.0,283,3.0,3.0,1.0,1.0,1.0,1.0,,,,,4.0,5.0,,,10.0,122.0,2.0,2.0,4.0,2.0,2.0,6.0,4.0,,2.0,,2.0,,4.0,4.0,4.0,1.0,6.0,2.0,9.0,9.0,18.0,,,1.0,,,1.0,5.0,9.0,,3.0,2.0,,7.0,,7.0,2.0,6.0,55.0,,,,0.8,1.0,1.0,0.8,1.0,1.0,0.8333333333333334,1.0,1.0,,4.375,1.0,0.3333333333333333,0.10344827586206896,0.08695652173913043,0.05555555555555555,0.17391304347826086,0.09210526315789473,0.11594202898550725,0.14285714285714285,0.037037037037037035,,0.07142857142857142,,0.125,0.2857142857142857,0.6,1.0,1.0,,,,,,,,0.5,1.0,0.5,1.0,0.6,0.49298000000000003,0.495,0.48419999999999996,,,0.4,0.6,3.5799999999999996,,0.3900709219858156,,2.0,,,,,,,,,,,4.0,,,,,1.0,1.0,0.5,0.6666666666666666,,,0.09523809523809523,0.6666666666666666,0.4,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,1.0,7.0,1.0,,,0.13043478260869565,,2.0,,2.0,,1.0,1.0,0.5,0.5,,,,,,1.0,1.0,,,,,False,,,,,,1.0,1.0,0.16666666666666666,0.21052631578947367,,,,,,,,,,,,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,8943.0,149.0,-6.0,256,256,99.0,99.0,35.0,512,14.0,23.0,5.0,7.0,3.0,9.0,10.0,27.0,2.0,7.0,26.0,61.0,4.0,13.0,76.0,273.0,5.0,8.0,19.0,8.0,20.0,29.0,36.0,9.0,8.0,4.0,5.0,3.0,14.0,5.0,5.0,9.0,15.0,6.0,30.0,10.0,40.0,2.0,1.0,6.0,1.0,3.0,9.0,7.0,12.0,1.0,12.0,15.0,8.0,6.0,1.0,6.0,5.0,29.0,99.0,0.75,0.3076923076923077,0.3076923076923077,0.4262295081967213,0.625,0.4,0.43243243243243246,0.8636363636363636,0.4807692307692308,0.4691358024691358,0.7916666666666666,0.5178571428571429,0.17567567567567569,30.201342281879196,0.6666666666666666,0.42857142857142855,0.17857142857142858,0.056818181818181816,0.2571428571428571,0.1111111111111111,0.20168067226890757,0.07518796992481203,0.09090909090909091,0.025,0.375,0.15384615384615385,0.2727272727272727,0.23076923076923078,0.8333333333333334,0.3108108108108108,0.6086956521739131,0.7777777777777778,0.36486486486486486,0.37037037037037035,0.37037037037037035,0.0945945945945946,0.2857142857142857,0.2857142857142857,0.5,0.6363636363636364,0.7142857142857143,0.34615384615384615,0.3333333333333333,0.4864864864864865,0.4610175675675676,0.507625,0.45268653846153845,0.09876543209876543,0.11764705882352941,0.25,0.3815789473684211,10.52295081967213,24.184615384615388,0.38671875,1.0,11.0,2.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,16.0,,6.0,2.0,,1.0,,0.3076923076923077,0.36363636363636365,1.0,0.5,0.2962962962962963,,0.14864864864864866,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,1.0,1.0,0.11538461538461539,0.6666666666666666,0.3333333333333333,12.0,,4.0,6.0,,5.0,,,5.0,,0.09836065573770492,,0.0967741935483871,0.7,1.0,1.0,,1.0,,2.0,0.18181818181818182,0.2,0.5,3.0,,1.0,1.0,,3.0,,,,0.21739130434782608,False,3.0,4.0,,0.1111111111111111,0.11538461538461539,,,0.07692307692307693,0.05405405405405406,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,1.0,0.3333333333333333,,,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,2112.0,35.0,-21.0,58,63,21.0,22.0,10.0,121,1.0,3.0,,,1.0,2.0,,,,,1.0,3.0,,,2.0,80.0,,,,1.0,2.0,2.0,,,,,,,,1.0,4.0,1.0,4.0,1.0,6.0,5.0,11.0,,,2.0,,1.0,3.0,2.0,5.0,1.0,4.0,,,,,,,2.0,21.0,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,8.333333333333334,0.6666666666666666,0.25,0.23529411764705882,0.19047619047619047,0.1111111111111111,0.07692307692307693,0.19230769230769232,0.14705882352941177,0.1111111111111111,0.25,,0.2857142857142857,,0.25,,1.0,0.3333333333333333,0.5,,,,,,,,,,1.0,0.5,1.0,0.5304666666666665,,0.5763499999999999,,,,1.0,0.9,,0.3620689655172414,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,0.2,1.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,,0.3333333333333333,,0.2,,,,,,1.0,,,,,,,,,1.0,1.0,,,,0.3333333333333333,False,,,,,,,,0.25,0.09090909090909091,,,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,184.0,3.0,-2.0,5,5,5.0,5.0,1.0,10,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,14084.0,235.0,6.0,401,398,104.0,103.0,42.0,799,1.0,2.0,1.0,1.0,1.0,1.0,4.0,7.0,5.0,7.0,6.0,10.0,11.0,22.0,67.0,432.0,1.0,2.0,6.0,2.0,3.0,24.0,4.0,33.0,2.0,1.0,5.0,1.0,11.0,,2.0,2.0,9.0,3.0,14.0,2.0,16.0,3.0,2.0,3.0,3.0,1.0,4.0,6.0,19.0,1.0,19.0,24.0,4.0,1.0,1.0,1.0,,24.0,104.0,1.0,0.5,0.5,0.6,0.5,0.6666666666666666,0.703125,0.8333333333333334,0.5416666666666666,0.7804878048780488,0.8333333333333334,0.6764705882352942,0.6875,10.112359550561797,0.75,0.15789473684210525,0.06338028169014084,0.01652892561983471,0.0392156862745098,,0.05699481865284974,0.011428571428571429,0.037037037037037035,,,0.045454545454545456,0.06666666666666667,,,0.0625,0.5,1.0,0.21875,0.5714285714285714,0.5714285714285714,0.21875,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,1.0,0.08333333333333333,1.0,0.75,0.49910156250000004,0.5737749999999999,0.4654291666666667,0.1891891891891892,0.2857142857142857,0.08955223880597014,0.3582089552238806,15.389999999999997,24.481818181818177,0.2593516209476309,,1.0,6.0,15.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,9.0,8.0,,15.0,6.0,,,5.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.03773584905660377,,0.03125,0.46875,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.375,0.4,22.0,1.0,11.0,1.0,,,3.0,4.0,,4.0,0.1,,0.1111111111111111,1.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,3.0,0.5,False,1.0,,3.0,,0.08333333333333333,,,0.02702702702702703,,,,,,,,,,2.0,3.0,0.13043478260869565,,,,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,8337.0,139.0,12.0,241,235,41.0,58.0,22.0,476,7.0,9.0,1.0,2.0,2.0,2.0,8.0,12.0,,,27.0,49.0,,,75.0,252.0,4.0,5.0,13.0,4.0,8.0,13.0,26.0,,2.0,2.0,8.0,2.0,18.0,1.0,6.0,3.0,12.0,3.0,18.0,7.0,25.0,3.0,1.0,4.0,2.0,5.0,9.0,11.0,16.0,3.0,23.0,28.0,13.0,4.0,2.0,4.0,3.0,13.0,41.0,,,,0.5510204081632653,0.8,0.5,0.5510204081632653,0.8,0.5,0.5952380952380952,0.8125,0.5909090909090909,,27.169811320754718,0.4444444444444444,0.3333333333333333,0.13953488372093023,0.08695652173913043,0.11538461538461539,0.03333333333333333,0.13392857142857142,0.0707070707070707,0.125,0.06896551724137931,,0.10714285714285714,0.2,,0.75,0.1836734693877551,0.7777777777777778,0.875,0.24489795918367346,0.6666666666666666,0.6666666666666666,,,,,0.4,0.5,0.25,1.0,0.1836734693877551,0.4045591836734694,0.49744,0.388175,0.20967741935483872,0.20967741935483872,0.17333333333333334,0.17333333333333334,9.4,,0.17012448132780084,,28.0,,,,,,,,,,,28.0,,,,,,1.0,0.5185185185185185,0.5384615384615384,,,0.18181818181818182,0.7142857142857143,0.5714285714285714,,,,,,,,,,,21.0,5.0,5.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,0.08163265306122448,,0.12,0.5,6.0,3.0,3.0,2.0,,12.0,0.42857142857142855,0.48,0.4166666666666667,,,1.0,,2.0,,,,,0.1111111111111111,False,,3.0,,0.16666666666666666,,,,0.08333333333333333,0.037037037037037035,,,,,0.10714285714285714,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,11598.0,193.0,7.0,330,332,65.0,75.0,31.0,662,9.0,13.0,3.0,4.0,5.0,5.0,11.0,25.0,,,22.0,43.0,,,53.0,356.0,4.0,7.0,8.0,5.0,9.0,12.0,6.0,,6.0,2.0,3.0,2.0,8.0,5.0,7.0,10.0,31.0,4.0,45.0,12.0,57.0,3.0,,1.0,1.0,5.0,6.0,7.0,19.0,4.0,9.0,10.0,5.0,3.0,,3.0,3.0,12.0,65.0,,,,0.5116279069767442,0.5714285714285714,0.5555555555555556,0.5116279069767442,0.5714285714285714,0.5555555555555556,0.5520833333333334,0.5714285714285714,0.6,,14.87603305785124,0.16666666666666666,0.2857142857142857,0.26956521739130435,0.07692307692307693,0.23809523809523808,0.10869565217391304,0.2611464968152866,0.08759124087591241,0.1111111111111111,0.06521739130434782,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.2777777777777778,1.0,0.3023255813953488,0.6923076923076923,0.75,0.5813953488372093,0.44,0.44,,,,,0.5714285714285714,0.75,0.5555555555555556,1.0,0.3023255813953488,0.44110000000000005,0.5537,0.4875777777777777,0.10416666666666667,0.10416666666666667,0.1509433962264151,0.22641509433962265,11.272093023255815,,0.19696969696969696,,5.0,,,,,,,,,,,38.0,,,,,4.0,2.0,0.8636363636363636,1.0,,,0.18604651162790697,0.6666666666666666,0.11627906976744186,,,,,,,,,,,9.0,,2.0,1.0,,,,,3.0,,0.023255813953488372,,0.3055555555555556,1.0,1.0,1.0,,3.0,3.0,2.0,0.4,0.4,1.0,,,1.0,,1.0,2.0,,,1.0,0.07692307692307693,False,,,,,,,,0.07407407407407407,0.1,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,15689.0,261.0,15.0,447,447,108.0,119.0,52.0,894,19.0,32.0,1.0,3.0,5.0,6.0,20.0,45.0,1.0,2.0,47.0,97.0,14.0,43.0,183.0,476.0,3.0,6.0,12.0,11.0,18.0,49.0,68.0,6.0,2.0,9.0,32.0,5.0,73.0,3.0,1.0,8.0,19.0,,27.0,4.0,31.0,5.0,4.0,13.0,11.0,6.0,19.0,6.0,17.0,2.0,44.0,54.0,24.0,8.0,4.0,9.0,4.0,49.0,108.0,0.14285714285714285,0.32558139534883723,0.34146341463414637,0.4845360824742268,0.5,0.6111111111111112,0.4857142857142857,0.5,0.4857142857142857,0.551829268292683,0.5454545454545454,0.5853658536585366,0.30714285714285716,36.16600790513834,0.6842105263157895,,0.11875,0.007194244604316547,0.14285714285714285,0.04477611940298507,0.125,0.019417475728155338,,,,0.11764705882352941,0.15151515151515152,0.13043478260869565,0.4444444444444444,0.22857142857142856,0.59375,0.6551724137931034,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.014285714285714285,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.17142857142857143,0.8333333333333334,0.5357142857142857,0.4718847826086956,0.47961666666666664,0.4490636363636363,0.15,0.20512820512820512,0.06557377049180328,0.2677595628415301,10.587628865979381,26.3953488372093,0.24161073825503357,4.0,20.0,13.0,41.0,1.0,3.0,3.0,15.0,1.0,3.0,4.0,17.0,26.0,2.0,39.0,13.0,,3.0,2.0,0.2765957446808511,0.2826086956521739,0.3333333333333333,0.23529411764705882,0.14035087719298245,0.2631578947368421,0.14285714285714285,0.29285714285714287,0.3170731707317073,0.325,0.15384615384615385,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.2,0.3333333333333333,47.0,3.0,15.0,6.0,2.0,2.0,,4.0,4.0,4.0,0.061855670103092786,,0.09615384615384616,0.35,23.0,9.0,11.0,1.0,2.0,8.0,0.4,0.47058823529411764,0.125,36.0,3.0,1.0,,1.0,7.0,1.0,1.0,,0.09375,False,2.0,1.0,2.0,0.014705882352941176,0.05714285714285714,,,0.023809523809523808,0.05172413793103448,,,1.0,4.0,0.15,,,0.5,,,,1.0,1.0,0.023255813953488372,0.024390243902439025,1.0
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,13195.0,220.0,6.0,372,376,65.0,78.0,41.0,748,9.0,12.0,2.0,4.0,1.0,2.0,4.0,11.0,,1.0,13.0,27.0,6.0,21.0,49.0,394.0,3.0,5.0,9.0,2.0,4.0,8.0,22.0,9.0,4.0,3.0,27.0,2.0,57.0,1.0,5.0,2.0,10.0,1.0,13.0,6.0,19.0,18.0,10.0,10.0,8.0,5.0,15.0,8.0,20.0,,15.0,7.0,2.0,1.0,,1.0,1.0,8.0,65.0,0.5,0.2857142857142857,0.2857142857142857,0.48148148148148145,0.6,0.5,0.4583333333333333,0.5,0.5,0.4803921568627451,0.5,0.6666666666666666,0.4375,15.714285714285714,0.6666666666666666,0.0625,0.07462686567164178,0.043859649122807015,0.0425531914893617,0.018867924528301886,0.06629834254143646,0.03592814371257485,0.041666666666666664,0.017543859649122806,,0.075,,0.09523809523809523,1.0,0.25,0.75,0.8181818181818182,0.22916666666666666,0.36363636363636365,0.36363636363636365,0.020833333333333332,,,,0.4444444444444444,0.5,0.5,0.5,0.6875,0.5302833333333333,0.5389,0.5526,0.04081632653061224,0.07142857142857142,0.1836734693877551,0.16326530612244897,9.077777777777778,24.79047619047619,0.17473118279569894,1.0,4.0,6.0,20.0,1.0,4.0,,,1.0,4.0,,,4.0,,20.0,6.0,,,2.0,0.15384615384615385,0.18181818181818182,0.25,,0.1320754716981132,0.1111111111111111,0.08333333333333333,0.4166666666666667,0.3,0.3,0.5,0.4444444444444444,0.25,,,,0.3,5.0,,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.07407407407407407,,,0.25,24.0,1.0,18.0,8.0,1.0,,,,,9.0,5.0,3.0,1.0,1.0,4.0,,,,0.08333333333333333,False,,1.0,,0.037037037037037035,,,,0.09090909090909091,0.022222222222222223,,,,1.0,0.25,,,,,,,,,,,
