EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,OffRebounds,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,FTDefRebounds,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,SelfOReb,ShootingFouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,BlockedAtRim,3SecondViolations,SecondChanceAtRimPctAssisted,on,PenaltyArc3FGM,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefArc3ReboundPct,PenaltyArc3Accuracy,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,10573.0,176,354,350,159.0,166.0,49.0,704,9.0,17.0,1.0,3.0,15.0,7.0,21.0,11.0,16.0,35.0,7.0,22.0,87.0,396,11.0,14.0,18.0,15.0,6.0,21.0,7.0,2.0,39.0,5.0,44.0,3.0,2.0,22.0,5.0,12.0,93.0,11.0,13.0,17.0,7.0,4.0,11.0,4.0,9.0,5.0,,16.0,1.0,15.0,1.0,27.0,159.0,0.4375,0.4375,0.7142857142857143,0.3181818181818182,0.3181818181818182,0.45714285714285713,0.4649122807017544,0.564935064935065,0.38596491228070173,0.05714285714285714,0.11764705882352941,,22.16867469879518,0.6875,0.10185185185185185,0.09154929577464789,0.029411764705882353,0.125,0.2982456140350877,0.5294117647058824,0.6,0.6666666666666666,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.39285714285714285,0.6842105263157895,0.3333333333333333,0.5244245614035088,0.5346964285714286,8.937142857142856,25.36818181818182,0.4491525423728814,-36.0,,,6.0,10.0,1.0,1.0,9.0,10.0,17.0,43.0,,1.0,4.0,43.0,1.0,0.5882352941176471,0.3333333333333333,0.5178571428571429,0.6428571428571429,0.6142857142857143,0.02702702702702703,0.023529411764705882,0.03125,,,0.35714285714285715,0.6,0.10344827586206896,0.4942528735632184,6.0,,,0.4,0.4,0.16666666666666666,34.0,7.0,14.0,3.0,,6.0,2.0,41.0,16.0,5.0,2.0,4.0,0.022556390977443608,0.03636363636363636,,0.016129032258064516,0.14285714285714285,,0.45515,0.2222222222222222,0.32,,1.0,,,,2.0,,2.0,3.0,,2.0,,2.0,2.0,,0.2727272727272727,1.0,0.017543859649122806,,,,0.6666666666666666,,,,,,2.0,0.058823529411764705,,,1.0,,,False,3.0,3.0,2.0,4.0,1.0,1.0,0.08695652173913043,0.2727272727272727,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,3383.0,56,107,111,40.0,45.0,16.0,218,,2.0,1.0,1.0,7.0,1.0,5.0,3.0,3.0,10.0,2.0,8.0,15.0,132,3.0,6.0,,6.0,,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,3.0,5.0,6.0,2.0,1.0,2.0,1.0,,1.0,,3.0,,7.0,,5.0,40.0,1.0,1.0,1.0,0.25,0.25,0.3,0.3333333333333333,0.375,0.4444444444444444,0.1,0.5,,18.11023622047244,0.6666666666666666,0.075,0.09803921568627451,0.058823529411764705,0.09090909090909091,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,0.3888888888888889,0.2777777777777778,0.2,0.2,1.0,0.5,0.5555555555555556,0.2,0.4844558823529411,0.50705,13.2,25.112500000000004,0.37383177570093457,-23.0,,1.0,,2.0,,3.0,,,3.0,,,1.0,1.0,,,,,,,,0.09090909090909091,0.017241379310344827,0.1111111111111111,0.3333333333333333,,0.3333333333333333,,,,2.0,,,0.2857142857142857,0.2857142857142857,1.0,3.0,,,,,3.0,,4.0,2.0,,1.0,,,,,,0.08333333333333333,,0.507,0.1,0.16666666666666666,1.0,3.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,2.0,0.18181818181818182,,1.0,1.0,,,False,,1.0,2.0,1.0,,,0.18181818181818182,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,2755.0,46,95,90,39.0,48.0,11.0,185,4.0,7.0,2.0,3.0,10.0,,1.0,,10.0,20.0,,1.0,22.0,96,,18.0,2.0,,,1.0,,2.0,4.0,,4.0,,,3.0,,1.0,8.0,3.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,12.0,,3.0,39.0,0.9,0.9,,,,0.5,0.47619047619047616,0.5,0.047619047619047616,0.1,0.2857142857142857,,22.22222222222222,0.5,0.09090909090909091,0.0975609756097561,,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.8,0.75,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.47619047619047616,0.047619047619047616,,,,,0.38095238095238093,,0.4498642857142857,0.4439875,10.775,24.6,0.4105263157894737,-4.0,,,2.0,4.0,1.0,1.0,2.0,4.0,8.0,10.0,,1.0,3.0,10.0,1.0,0.5,1.0,0.5,1.0,0.5555555555555556,0.07142857142857142,0.046511627906976744,,,,0.5,0.5,0.09090909090909091,0.45454545454545453,4.0,1.0,0.16666666666666666,0.4,0.4,1.0,2.0,,2.0,1.0,,4.0,,2.0,,1.0,,1.0,0.034482758620689655,,,0.08333333333333333,0.125,,0.3598,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,0.125,,1.0,1.0,,,False,,1.0,,1.0,,,0.16666666666666666,,1.0,3.0,0.5,0.3333333333333333,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,7802.0,130,256,257,93.0,97.0,30.0,513,11.0,21.0,3.0,5.0,15.0,1.0,5.0,4.0,20.0,41.0,1.0,5.0,51.0,304,4.0,34.0,6.0,3.0,,5.0,1.0,3.0,9.0,,9.0,,,5.0,,4.0,18.0,2.0,7.0,14.0,11.0,7.0,2.0,1.0,1.0,2.0,,4.0,,6.0,,8.0,93.0,0.85,0.8947368421052632,1.0,0.2,0.2,0.4878048780487805,0.4673913043478261,0.49038461538461536,0.10869565217391304,0.07317073170731707,0.14285714285714285,,18.855218855218855,0.5,0.024390243902439025,0.03773584905660377,,,0.45652173913043476,0.5238095238095238,0.6111111111111112,0.8181818181818182,0.10869565217391304,0.6,0.6,0.32608695652173914,0.10869565217391304,0.2,0.2,1.0,0.2222222222222222,0.5652173913043478,0.2,0.4942054347826087,0.47213055555555555,8.180487804878048,25.920000000000005,0.36328125,-44.0,1.0,7.0,5.0,7.0,2.0,9.0,5.0,7.0,14.0,19.0,2.0,1.0,7.0,19.0,0.2222222222222222,0.5,0.18181818181818182,0.4722222222222222,0.20833333333333334,0.475,0.045454545454545456,0.058823529411764705,0.047619047619047616,0.6363636363636364,0.14285714285714285,0.3888888888888889,0.7142857142857143,0.09803921568627451,0.37254901960784315,6.0,3.0,0.3,0.4,0.4,1.0,8.0,1.0,2.0,6.0,1.0,2.0,,12.0,5.0,1.0,1.0,1.0,0.061855670103092786,0.07692307692307693,0.07142857142857142,0.045454545454545456,0.06060606060606061,0.045454545454545456,0.5399833333333333,0.09803921568627451,0.10869565217391304,,,,,,2.0,,2.0,1.0,,3.0,,3.0,2.0,,0.25,0.6666666666666666,,,,,0.18181818181818182,,,,,,2.0,0.08333333333333333,0.125,0.6666666666666666,1.0,,,False,1.0,4.0,1.0,2.0,,2.0,0.0625,0.25,,,,,1.0,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,9271.0,155,304,303,134.0,149.0,46.0,607,20.0,35.0,3.0,7.0,7.0,,,,25.0,49.0,,,59.0,343,,40.0,10.0,,,,,6.0,7.0,1.0,8.0,1.0,,3.0,1.0,3.0,17.0,13.0,20.0,40.0,4.0,4.0,1.0,,1.0,5.0,,6.0,,17.0,1.0,14.0,134.0,0.8,0.8333333333333334,,,,0.5102040816326531,0.5102040816326531,0.5175438596491229,,0.12244897959183673,0.14285714285714285,0.14285714285714285,17.59776536312849,0.16666666666666666,0.13131313131313133,0.12403100775193798,0.125,0.12903225806451613,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.85,0.14285714285714285,0.42857142857142855,0.5,0.14285714285714285,,,,,,0.7142857142857143,,0.5191673469387755,0.5132333333333333,3.871428571428571,,0.4407894736842105,-33.0,7.0,14.0,6.0,9.0,7.0,16.0,14.0,6.0,12.0,17.0,2.0,3.0,20.0,17.0,0.4375,0.5,0.4375,0.5,0.4117647058823529,0.53125,0.0967741935483871,0.1292517006802721,0.08,0.875,0.5,0.75,0.6666666666666666,0.23728813559322035,0.288135593220339,2.0,4.0,0.26666666666666666,0.2857142857142857,0.2857142857142857,0.5,9.0,,5.0,16.0,4.0,10.0,2.0,18.0,5.0,5.0,3.0,4.0,0.13793103448275862,0.1590909090909091,0.13333333333333333,0.12280701754385964,0.1388888888888889,0.2222222222222222,0.5355733333333333,0.09615384615384616,0.09615384615384616,,,,,,,,,,,5.0,,5.0,2.0,,,0.4,,,,,,,,,,,3.0,0.1,0.3,0.6666666666666666,4.0,2.0,0.5714285714285714,False,,,,3.0,2.0,1.0,,,1.0,,0.08333333333333333,0.16666666666666666,1.0,1.0,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,9261.0,154,308,310,131.0,142.0,44.0,618,11.0,22.0,10.0,15.0,22.0,,,,30.0,59.0,,,87.0,355,,34.0,26.0,,,,,5.0,8.0,1.0,9.0,1.0,,7.0,,1.0,19.0,33.0,47.0,58.0,7.0,2.0,10.0,1.0,6.0,3.0,,13.0,1.0,16.0,2.0,22.0,131.0,0.5666666666666667,0.6296296296296297,,,,0.5084745762711864,0.5084745762711864,0.5723684210526315,,0.0847457627118644,0.13636363636363635,0.13333333333333333,24.517906336088156,0.7692307692307693,0.358695652173913,0.3305785123966942,0.40625,0.25,0.3728813559322034,0.5,0.5789473684210527,0.5454545454545454,0.2542372881355932,0.6666666666666666,0.7692307692307693,0.3728813559322034,,,,,,0.3728813559322034,,0.47256610169491525,0.493104,8.554237288135592,,0.4253246753246753,-37.0,2.0,4.0,8.0,11.0,4.0,8.0,13.0,14.0,25.0,47.0,6.0,1.0,11.0,47.0,0.5,0.56,0.5,0.56,0.65,0.6527777777777778,0.03225806451612903,0.06896551724137931,0.04,0.5,0.5,0.44,0.7272727272727273,0.14942528735632185,0.5402298850574713,9.0,7.0,0.4666666666666667,0.4090909090909091,0.4090909090909091,0.6666666666666666,27.0,5.0,19.0,9.0,,10.0,,35.0,16.0,2.0,4.0,2.0,0.07894736842105263,0.09302325581395349,,0.08620689655172414,0.3888888888888889,,0.5063,0.21621621621621623,0.21621621621621623,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,2.0,7.0,0.2413793103448276,0.09090909090909091,0.5,1.0,,,False,,5.0,4.0,7.0,1.0,,0.3333333333333333,,1.0,1.0,0.0625,,,,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,6374.0,106,210,207,118.0,121.0,33.0,417,3.0,3.0,,1.0,10.0,2.0,9.0,5.0,4.0,14.0,8.0,19.0,36.0,234,9.0,6.0,2.0,24.0,,9.0,2.0,1.0,8.0,1.0,9.0,,1.0,6.0,1.0,1.0,19.0,5.0,9.0,11.0,3.0,1.0,1.0,,1.0,,,1.0,,8.0,,9.0,118.0,0.75,0.75,1.0,0.42105263157894735,0.42105263157894735,0.2857142857142857,0.48484848484848486,0.5142857142857142,0.5757575757575758,0.07142857142857142,,,14.4,1.0,0.07692307692307693,0.08045977011494253,,0.15789473684210525,0.09090909090909091,1.0,1.0,0.6666666666666666,0.030303030303030304,,,0.30303030303030304,0.2727272727272727,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5043030303030304,0.46548333333333336,14.535714285714288,24.22105263157895,0.5619047619047619,-13.0,,,1.0,1.0,,,6.0,1.0,6.0,16.0,,,2.0,16.0,,0.16666666666666666,1.0,0.4666666666666667,1.0,0.5,,0.018518518518518517,,,,0.06666666666666667,1.0,0.16666666666666666,0.4444444444444444,1.0,2.0,0.14285714285714285,0.1,0.1111111111111111,1.0,4.0,,2.0,2.0,,3.0,1.0,6.0,1.0,1.0,5.0,1.0,0.024096385542168676,0.03571428571428571,,0.022222222222222223,0.07692307692307693,,0.57315,0.029411764705882353,0.06666666666666667,6.0,10.0,3.0,4.0,,1.0,2.0,3.0,4.0,2.0,,,,,0.6666666666666666,0.4444444444444444,,0.30303030303030304,0.6,0.6,1.0,0.3333333333333333,,,0.26666666666666666,0.75,,2.0,0.09090909090909091,,,,,,False,1.0,2.0,,1.0,,,0.125,0.2,,,,,,,2.0,2.0,0.1,0.6666666666666666,1.0,1.0
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,2605.0,43,79,81,11.0,17.0,12.0,160,,2.0,,1.0,6.0,1.0,3.0,,1.0,9.0,1.0,3.0,8.0,95,,2.0,,3.0,,3.0,1.0,1.0,4.0,,4.0,,,,1.0,3.0,8.0,4.0,8.0,10.0,,,2.0,,1.0,,,2.0,,6.0,,3.0,11.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.20833333333333334,0.2857142857142857,0.25,0.1111111111111111,0.5,,17.02127659574468,1.0,0.15384615384615385,0.1891891891891892,0.25,0.125,0.16666666666666666,,,,0.08333333333333333,,,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.4166666666666667,0.3333333333333333,0.4600416666666667,0.35255,12.68888888888889,25.3,0.13924050632911392,-10.0,,1.0,,,,1.0,,,2.0,2.0,,1.0,2.0,2.0,,,,,,0.3333333333333333,0.08333333333333333,0.022222222222222223,0.09090909090909091,1.0,,,,,0.25,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,3.0,,2.0,,1.0,5.0,,4.0,2.0,,,,,,,,0.14285714285714285,0.1111111111111111,0.5626,0.14285714285714285,0.18181818181818182,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,3.0,0.2727272727272727,0.3333333333333333,,,,,False,,,1.0,,,1.0,0.25,,1.0,1.0,0.3333333333333333,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,7470.0,124,244,244,89.0,104.0,29.0,488,11.0,16.0,,2.0,18.0,,2.0,1.0,16.0,36.0,,2.0,42.0,273,1.0,26.0,6.0,,,2.0,,3.0,6.0,5.0,11.0,4.0,1.0,4.0,1.0,1.0,27.0,5.0,11.0,18.0,5.0,4.0,6.0,,4.0,3.0,2.0,9.0,1.0,8.0,,9.0,89.0,0.8125,0.8666666666666667,,,,0.4444444444444444,0.42105263157894735,0.4772727272727273,0.05263157894736842,0.08333333333333333,0.125,0.5,18.996415770609318,0.6666666666666666,0.07142857142857142,0.1111111111111111,,,0.42105263157894735,0.6875,0.7857142857142857,0.8181818181818182,0.05263157894736842,,,0.47368421052631576,0.05263157894736842,,,,0.058823529411764705,0.47368421052631576,,0.5070907894736841,0.505370588235294,9.899999999999999,24.85,0.36475409836065575,-15.0,3.0,4.0,6.0,9.0,4.0,6.0,9.0,8.0,16.0,23.0,2.0,3.0,7.0,23.0,0.6666666666666666,0.5,0.6666666666666666,0.47058823529411764,0.6428571428571429,0.5476190476190477,0.125,0.0660377358490566,0.10526315789473684,0.6666666666666666,0.75,0.5294117647058824,0.6666666666666666,0.21428571428571427,0.5476190476190477,5.0,,,0.2777777777777778,0.2777777777777778,0.8,10.0,1.0,7.0,4.0,,6.0,1.0,14.0,8.0,,1.0,,0.04878048780487805,,0.125,0.06818181818181818,0.16666666666666666,,0.4567399999999999,0.18181818181818182,0.19047619047619047,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,6.0,0.20689655172413793,0.25,,,,0.3333333333333333,False,,1.0,2.0,4.0,2.0,,0.17647058823529413,,,,,0.2,,1.0,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,911.0,15,29,31,14.0,22.0,8.0,60,2.0,5.0,,,2.0,,3.0,2.0,3.0,7.0,,3.0,8.0,35,2.0,,6.0,,,3.0,,,2.0,3.0,5.0,,3.0,1.0,1.0,,13.0,,,3.0,1.0,,,,,,,,,4.0,,2.0,14.0,,,,,,0.42857142857142855,0.3,0.36363636363636365,0.3,,,,28.94736842105263,,,,,,0.5,0.4,0.4,,,,,0.2,0.3,,,,0.2857142857142857,0.8,,0.47017499999999995,0.4873142857142857,5.171428571428572,27.600000000000005,0.4827586206896552,3.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,6.0,2.0,,3.0,6.0,0.25,0.4,0.2,0.2857142857142857,0.2,0.375,,0.15789473684210525,,0.8,0.25,0.5714285714285714,0.25,0.25,0.75,1.0,,,0.5,0.5,,2.0,,2.0,3.0,,,,2.0,,1.0,3.0,1.0,0.23076923076923078,0.2,,0.3333333333333333,,,0.4742699999999999,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,
1510,1610612762,Brevin Knight,Brevin Knight,1510,UTA,990.0,16,29,31,2.0,4.0,2.0,60,,1.0,,1.0,1.0,,,,,3.0,,,,42,,,,,,,,1.0,2.0,1.0,3.0,1.0,,,2.0,,7.0,1.0,1.0,1.0,1.0,,3.0,,3.0,,,3.0,,4.0,,,2.0,,,,,,,,,,0.3333333333333333,,1.0,19.35483870967742,1.0,0.09090909090909091,0.06666666666666667,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4411333333333333,,10.133333333333333,,0.06896551724137931,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,
