EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,BlockedCorner3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Defensive 3 Seconds Violations,on
1501,1610612741,Tim Thomas,Tim Thomas,1501,CHI,518.0,9,-1,15,17,8.0,1.0,32,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,16,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.5,29.41176470588235,1.0,0.3333333333333333,0.125,0.5,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.25,0.5,0.4837375,12.833333333333334,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,8980.0,150,36,298,269,108.0,33.0,567,9.0,16.0,3.0,12.0,3.0,15.0,37.0,7.0,59.0,286,24.0,4.0,6.0,39.0,47.0,7.0,2.0,14.0,22.0,0.8,1.0,0.40540540540540543,0.5113636363636364,0.5673076923076923,0.1590909090909091,0.10810810810810811,,19.76047904191617,0.5,0.18181818181818182,0.26811594202898553,0.23809523809523808,0.36363636363636365,0.5625,0.6923076923076923,0.6666666666666666,0.2727272727272727,0.25,0.25,1.0,0.06818181818181818,0.5227272727272727,0.507289534883721,7.95945945945946,31.914285714285715,94.0,3.0,6.0,3.0,5.0,3.0,9.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,5.0,14.0,3.0,7.0,1.0,1.0,9.0,5.0,12.0,2.0,4.0,6.0,22.0,6.0,15.0,6.0,1.0,3.0,3.0,5.0,2.0,7.0,2.0,3.0,2.0,16.0,2.0,6.0,31.0,2.0,8.0,1.0,1.0,1.0,3.0,5.0,7.0,1.0,1.0,2.0,11.0,3.0,15.0,1.0,17.0,1.0,6.0,3.0,4.0,4.0,4.0,1.0,22.0,94.0,2.0,3.0,1.0,0.7142857142857143,1.0,0.5,0.8333333333333334,0.42857142857142855,0.4166666666666667,0.5625,0.5,0.5625,0.55,0.1875,0.1111111111111111,0.3333333333333333,0.29523809523809524,0.05825242718446602,0.0625,0.05925925925925926,0.15384615384615385,0.08,0.3235294117647059,0.56,0.13043478260869565,0.08333333333333333,0.05555555555555555,0.25,0.20454545454545456,0.3333333333333333,0.375,1.0,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.75,0.75,1.0,0.75,0.5,0.125,1.0,1.0,0.3125,0.6,0.0625,0.1875,0.6666666666666666,1.0,0.5497,0.5171733333333334,0.12244897959183673,0.14285714285714285,0.15254237288135594,0.3728813559322034,0.31543624161073824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2422,1610612741,John Salmons,John Salmons,2422,CHI,18765.0,313,-54,595,596,186.0,72.0,1191,19.0,36.0,8.0,20.0,7.0,31.0,69.0,38.0,127.0,681,30.0,11.0,9.0,25.0,31.0,6.0,3.0,12.0,20.0,0.4838709677419355,0.4838709677419355,0.4492753623188406,0.45794392523364486,0.5204918032786885,0.35514018691588783,0.15942028985507245,0.05,19.85185185185185,0.5,0.13636363636363635,0.07719298245614035,0.125,0.3364485981308411,0.5277777777777778,0.6551724137931034,0.42105263157894735,0.18691588785046728,0.4,0.42105263157894735,0.625,0.06542056074766354,0.6915887850467289,0.49992336448598135,7.797101449275362,24.813157894736843,139.0,1.0,4.0,3.0,9.0,4.0,13.0,3.0,3.0,9.0,31.0,,2.0,1.0,5.0,12.0,29.0,2.0,8.0,,2.0,4.0,6.0,12.0,1.0,8.0,10.0,25.0,32.0,18.0,,,31.0,9.0,14.0,2.0,16.0,1.0,3.0,9.0,34.0,,6.0,13.0,3.0,6.0,1.0,9.0,3.0,,3.0,6.0,1.0,2.0,1.0,8.0,1.0,23.0,3.0,34.0,3.0,15.0,3.0,5.0,4.0,7.0,5.0,25.0,139.0,4.0,3.0,0.5,0.3157894736842105,,0.125,0.3157894736842105,0.25,0.5,0.2,0.375,0.2,0.5,0.19444444444444445,0.23076923076923078,0.14285714285714285,0.0593607305936073,0.028037383177570093,,0.021352313167259787,0.033707865168539325,,0.04878048780487805,,0.10465116279069768,0.16666666666666666,0.02040816326530612,0.7142857142857143,0.12149532710280374,0.3076923076923077,0.4,0.5,0.42857142857142855,0.5,0.6666666666666666,0.2897196261682243,0.2903225806451613,0.3,0.4444444444444444,0.4,0.25,0.2,,,0.45,0.3333333333333333,0.15,0.25,0.2,0.2903225806451613,0.40471875,0.5063875,0.12605042016806722,0.18518518518518517,0.031496062992125984,0.1968503937007874,0.23361344537815126,18.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,0.05263157894736842,0.14285714285714285,0.03225806451612903,0.044444444444444446,0.0125,1.0,,,,,,,,,,,,,,,,,,,,,,True
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,9379.0,156,-29,298,304,147.0,36.0,602,3.0,8.0,9.0,15.0,7.0,13.0,25.0,20.0,60.0,348,12.0,1.0,2.0,12.0,14.0,3.0,2.0,6.0,14.0,0.46153846153846156,0.5,0.52,0.5222222222222223,0.5660377358490566,0.4444444444444444,0.04,,17.008797653958943,0.5,0.06451612903225806,0.09022556390977443,0.047619047619047616,0.17777777777777778,0.375,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.6,0.6,0.4444444444444444,0.15555555555555556,0.6222222222222222,0.5008222222222223,12.476,24.640000000000004,95.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,13.0,,,1.0,4.0,7.0,13.0,1.0,3.0,,,2.0,4.0,7.0,1.0,5.0,5.0,16.0,14.0,18.0,2.0,,13.0,4.0,16.0,3.0,19.0,1.0,8.0,5.0,41.0,1.0,1.0,10.0,,2.0,,7.0,1.0,2.0,1.0,3.0,,,2.0,9.0,,11.0,,16.0,,5.0,3.0,2.0,1.0,2.0,2.0,16.0,95.0,4.0,1.0,0.8571428571428571,0.35,,0.2,0.35,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.5333333333333333,0.125,,,0.09803921568627451,0.009523809523809525,0.02702702702702703,0.014084507042253521,,0.034482758620689655,0.08823529411764706,0.07407407407407407,0.12195121951219512,0.1,,1.0,0.044444444444444446,0.5,0.5,,0.42857142857142855,0.42857142857142855,1.0,0.28888888888888886,0.3076923076923077,0.3333333333333333,0.75,0.6666666666666666,0.5,,,,0.16666666666666666,0.5,0.08333333333333333,0.3333333333333333,0.25,0.3076923076923077,0.46635,0.4661083333333334,0.1,0.16666666666666666,0.03333333333333333,0.26666666666666666,0.3187919463087248,3.0,1.0,2.0,3.0,6.0,1.0,,,,,,0.05,,0.07692307692307693,,0.03333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,15171.0,253,-31,486,481,149.0,58.0,967,9.0,18.0,14.0,34.0,5.0,31.0,73.0,44.0,151.0,549,18.0,5.0,4.0,15.0,17.0,5.0,1.0,7.0,20.0,0.2903225806451613,0.2903225806451613,0.4246575342465753,0.4829059829059829,0.5447761194029851,0.37606837606837606,0.0684931506849315,0.029411764705882353,25.36231884057971,0.7142857142857143,0.08,0.06521739130434782,0.08108108108108109,0.15384615384615385,0.5,0.6,0.1111111111111111,0.2905982905982906,0.4117647058823529,0.42424242424242425,0.5714285714285714,0.042735042735042736,0.5299145299145299,0.4760452586206897,11.716438356164385,25.09090909090909,114.0,1.0,3.0,2.0,7.0,8.0,21.0,2.0,2.0,15.0,39.0,2.0,2.0,3.0,9.0,17.0,38.0,1.0,4.0,3.0,3.0,15.0,11.0,25.0,4.0,11.0,10.0,44.0,44.0,33.0,,,39.0,15.0,10.0,3.0,13.0,2.0,8.0,2.0,29.0,1.0,1.0,11.0,,2.0,1.0,3.0,2.0,,4.0,2.0,,1.0,2.0,6.0,1.0,31.0,3.0,44.0,2.0,15.0,2.0,,,1.0,1.0,44.0,114.0,1.0,1.0,0.6470588235294118,0.38636363636363635,1.0,0.36363636363636365,0.38636363636363635,0.25,0.44,0.7857142857142857,0.4722222222222222,0.875,0.524390243902439,0.16666666666666666,0.047619047619047616,,0.06111111111111111,0.005747126436781609,0.017241379310344827,0.008620689655172414,,,0.014492753623188406,0.05263157894736842,0.1095890410958904,0.07692307692307693,0.01639344262295082,1.0,0.1794871794871795,0.38095238095238093,0.4,,0.4,0.4,1.0,0.3333333333333333,0.38461538461538464,0.39473684210526316,0.6,0.42857142857142855,0.3333333333333333,0.2857142857142857,1.0,,0.19444444444444445,0.2857142857142857,0.05555555555555555,0.25,0.3333333333333333,0.38461538461538464,0.5731666666666667,0.44595428571428575,0.12878787878787878,0.1744186046511628,0.09933774834437085,0.2913907284768212,0.2345679012345679,18.0,1.0,1.0,,1.0,1.0,,6.0,1.0,,,0.022727272727272728,,0.02564102564102564,0.02631578947368421,,,,,1.0,1.0,1.0,4.0,2.0,1.0,0.09090909090909091,0.14285714285714285,1.0,1.0,0.5,0.043478260869565216,,,,,,,,True
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,14238.0,237,-81,441,457,126.0,55.0,898,19.0,37.0,,1.0,,22.0,43.0,,56.0,531,20.0,5.0,8.0,54.0,79.0,3.0,2.0,8.0,29.0,0.45454545454545453,0.7142857142857143,0.5116279069767442,0.5116279069767442,0.56,,0.11627906976744186,,11.6,0.375,0.14545454545454545,0.2079646017699115,0.17073170731707318,0.8604651162790697,0.5135135135135135,0.59375,0.42105263157894735,0.023255813953488372,,,,,0.8604651162790697,0.5591325581395349,1.8465116279069766,,75.0,8.0,17.0,1.0,2.0,3.0,5.0,,,,,,,,,,12.0,9.0,18.0,,,21.0,1.0,3.0,,,4.0,6.0,24.0,,16.0,,,,12.0,3.0,15.0,2.0,5.0,5.0,33.0,2.0,22.0,39.0,7.0,25.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,18.0,,17.0,2.0,16.0,2.0,7.0,2.0,13.0,13.0,13.0,8.0,6.0,75.0,4.0,2.0,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.525,0.5,0.13513513513513514,,0.4375,0.22807017543859648,0.12790697674418605,0.041666666666666664,0.10909090909090909,0.11428571428571428,0.05128205128205128,0.15873015873015872,0.46153846153846156,0.15942028985507245,0.07142857142857142,0.0625,0.6153846153846154,0.11627906976744186,0.6,0.6,0.6666666666666666,,,,,,,,0.9444444444444444,0.47058823529411764,,,,0.6666666666666666,0.5,,,,,0.5631470588235294,0.4787333333333333,0.14583333333333334,0.14583333333333334,0.375,0.10714285714285714,0.17006802721088435,,,1.0,2.0,1.0,,,,,,,,,,0.10810810810810811,0.15384615384615385,,2.0,,,,,3.0,,,,,,,,,1.0,4.0,1.0,1.0,2.0,0.1,,True
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,15823.0,264,-42,501,503,131.0,59.0,1004,15.0,33.0,26.0,50.0,,48.0,100.0,3.0,110.0,576,28.0,6.0,5.0,22.0,32.0,20.0,8.0,31.0,22.0,0.2916666666666667,0.3111111111111111,0.48,0.46601941747572817,0.4954954954954955,0.02912621359223301,0.06,0.04,25.177304964539008,0.6451612903225806,0.08771929824561403,0.08713692946058091,0.046511627906976744,0.32038834951456313,0.45454545454545453,0.5172413793103449,0.26666666666666666,0.4854368932038835,0.52,0.5416666666666666,0.34615384615384615,,0.34951456310679613,0.4691153465346535,11.360999999999999,33.96666666666667,108.0,4.0,7.0,3.0,6.0,7.0,17.0,,,,3.0,,,,3.0,,14.0,9.0,14.0,,,20.0,9.0,15.0,,3.0,8.0,26.0,68.0,,6.0,,3.0,,23.0,13.0,36.0,10.0,8.0,14.0,85.0,4.0,6.0,16.0,1.0,10.0,2.0,4.0,2.0,4.0,12.0,11.0,1.0,1.0,7.0,10.0,4.0,18.0,,18.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,26.0,108.0,2.0,4.0,,,,,,0.6428571428571429,0.6,0.6428571428571429,0.5,0.6666666666666666,0.5652173913043478,0.12121212121212122,,0.058823529411764705,0.08695652173913043,0.03389830508474576,0.07272727272727272,0.04310344827586207,0.02702702702702703,0.09090909090909091,0.07246376811594203,0.06666666666666667,0.11428571428571428,0.21428571428571427,0.044444444444444446,0.6666666666666666,0.1650485436893204,0.4117647058823529,0.4117647058823529,0.14285714285714285,,,,0.02912621359223301,,,,0.5,0.5714285714285714,,,,0.3333333333333333,0.5,,0.16666666666666666,,,0.5038545454545456,0.45247187499999997,0.056074766355140186,0.057692307692307696,0.18181818181818182,0.23636363636363636,0.2155688622754491,,,3.0,1.0,2.0,2.0,,,,,,,,,0.02857142857142857,0.04411764705882353,0.25,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,True
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,9893.0,165,-67,301,311,52.0,40.0,612,13.0,28.0,8.0,17.0,,24.0,55.0,1.0,55.0,375,36.0,5.0,6.0,31.0,38.0,4.0,1.0,10.0,20.0,0.75,0.8181818181818182,0.43636363636363634,0.42857142857142855,0.45081967213114754,0.017857142857142856,0.09090909090909091,,20.46109510086455,0.4,0.1935483870967742,0.18791946308724833,0.2,0.5,0.4642857142857143,0.5416666666666666,0.6923076923076923,0.30357142857142855,0.47058823529411764,0.47058823529411764,1.0,,0.5178571428571429,0.5149636363636364,7.707272727272727,49.9,40.0,2.0,6.0,2.0,3.0,3.0,10.0,,,,1.0,,,,1.0,,7.0,2.0,6.0,,,7.0,2.0,6.0,,1.0,1.0,5.0,12.0,,4.0,1.0,,,5.0,1.0,6.0,,3.0,1.0,13.0,3.0,4.0,22.0,3.0,7.0,4.0,7.0,2.0,,3.0,6.0,,,1.0,12.0,2.0,10.0,,10.0,,4.0,1.0,17.0,13.0,17.0,5.0,5.0,40.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4375,0.3125,0.14285714285714285,0.1,0.3,0.1864406779661017,0.03636363636363636,0.1,0.05,0.043478260869565216,0.07692307692307693,0.1346153846153846,0.07692307692307693,0.325,0.16666666666666666,0.15384615384615385,0.29411764705882354,0.17857142857142858,0.3,0.3333333333333333,0.3333333333333333,,,,0.017857142857142856,,,,1.0,0.3333333333333333,,,,0.42857142857142855,0.6666666666666666,,0.14285714285714285,,,0.5428999999999999,0.5574333333333333,0.06666666666666667,0.06779661016949153,0.12727272727272726,0.09090909090909091,0.132890365448505,,,1.0,1.0,5.0,1.0,2.0,,,,,,,,0.09523809523809523,,,,4.0,,,,3.0,,,0.25,,,,,,,,2.0,1.0,,,,True
283,1610612741,Lindsey Hunter,Lindsey Hunter,283,CHI,926.0,15,-3,34,36,20.0,4.0,70,,,,,,,,1.0,3.0,36,,,1.0,2.0,2.0,,,,3.0,,,,,0.5,1.0,,,8.108108108108109,,0.3333333333333333,0.14285714285714285,,,,,,,,,,,1.0,0.555,,24.2,24.0,,,,,,,,,,1.0,,1.0,,1.0,,3.0,,,,1.0,,,,,1.0,3.0,3.0,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,5.0,1.0,4.0,,,2.0,,,,,3.0,24.0,1.0,2.0,,,,,,,,,,,0.5,,,,0.09090909090909091,,,,,,0.2,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,0.555,0.555,,,,1.0,0.7058823529411765,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,43.0,1,4,2,1,1.0,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
