EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,ThreePtAssists,Corner3Assists,AtRimAssists,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGA,NonHeaveArc3FGA,BadPassTurnovers,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFGA,PenaltyArc3FGA,SecondChanceFtPoints,HeaveAttempts,Fg2aBlocked,Arc3Assists,SelfOReb,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyArc3Frequency,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,ShortMidRangeAssists,SecondChanceAtRimAccuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,Offensive Fouls,DefFTReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,on,OffArc3ReboundPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedShortMidRange,PtsPutbacks,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,825.0,14,7.0,24,22,17.0,11,1.0,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,19,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,17.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,0.6666666666666666,23.076923076923077,0.5,0.125,0.2,0.1111111111111111,0.1,0.25,0.2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.4559666666666667,0.491,0.6666666666666666,8.066666666666666,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,2897.0,48,-3.0,83,87,23.0,31,8.0,170,,1.0,,,,,,,1.0,,9.0,89,,,,6.0,,,3.0,4.0,,4.0,,,,,,,,,,2.0,3.0,3.0,,,,6.0,23.0,,,,,,0.9,1.5,0.9,1.5,5.434782608695652,,,0.23076923076923078,0.10810810810810811,,,0.2727272727272727,0.2,,,,,,,,,,,1.0,0.6046199999999999,0.5835,0.6666666666666666,,0.27710843373493976,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.75,1.0,0.75,0.8,0.041666666666666664,0.125,0.8,0.75,0.75,1.0,1.0,1.0,22.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,1133.0,19,9.0,33,32,20.0,16,3.0,65,,,,,2.0,1.0,3.0,2.0,5.0,3.0,7.0,24,2.0,3.0,3.0,7.0,,,,,,,1.0,,1.0,,,,,,,,,3.0,,6.0,1.0,7.0,20.0,1.0,,,0.4,0.6666666666666666,0.4,0.6666666666666666,0.4375,0.7,21.05263157894737,,,,,,,,,,,,0.4,0.6,0.3333333333333333,0.3333333333333333,,,,,0.36376,0.3356333333333333,1.0,14.719999999999999,0.6060606060606061,,,,,,,,,,2.0,3.0,1.0,7.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.2569,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1380.0,23,5.0,41,39,21.0,20,3.0,80,,,,,2.0,1.0,2.0,2.0,4.0,2.0,6.0,33,2.0,3.0,,4.0,2.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,1.0,,2.0,,4.0,21.0,,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.5,17.391304347826086,1.0,0.0625,,0.047619047619047616,0.045454545454545456,0.2,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.40495,0.40178749999999996,0.6666666666666666,14.875,0.5121951219512195,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,0.3333333333333333,0.09090909090909091,0.2,0.16666666666666666,,,,0.25,,23.45,1.0,,2.0,,2.0,,,,1.0,,,,0.5,0.5,0.37629999999999997,0.14285714285714285,0.2,,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,4244.0,71,-2.0,126,128,34.0,47,10.0,254,6.0,10.0,1.0,2.0,9.0,4.0,12.0,11.0,31.0,7.0,29.0,122,3.0,8.0,,6.0,14.0,5.0,3.0,10.0,5.0,15.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,,4.0,13.0,9.0,1.0,7.0,,6.0,34.0,,0.6363636363636364,0.6363636363636364,0.3548387096774194,0.375,0.3333333333333333,0.3,0.4027777777777778,0.3,28.260869565217394,0.3333333333333333,0.10416666666666667,0.125,0.1694915254237288,0.08196721311475409,0.06666666666666667,0.1,0.30303030303030304,0.6,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.75,0.2,0.5,0.36363636363636365,0.454878125,0.4516777777777778,0.20689655172413793,9.977419354838709,0.2698412698412698,,1.0,,1.0,,2.0,,2.0,,,1.0,,3.0,7.0,,,,,,0.06060606060606061,0.2,0.25,0.030303030303030304,,,,0.1,,41.1,1.0,,4.0,2.0,8.0,1.0,,,4.0,,,0.2,0.1111111111111111,0.14285714285714285,0.5236,0.1111111111111111,0.11764705882352941,0.06896551724137931,1.0,,,,0.030303030303030304,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0967741935483871,0.1,0.2222222222222222,0.19047619047619047,0.2857142857142857,0.125,0.25,0.05555555555555555,1.0,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,2583.0,43,5.0,80,78,18.0,35,4.0,158,1.0,2.0,,,1.0,1.0,1.0,3.0,4.0,,6.0,73,,,,,,1.0,4.0,7.0,1.0,8.0,2.0,2.0,,,,,,,,1.0,3.0,2.0,,1.0,,,18.0,,,,0.75,,0.42857142857142855,,0.42857142857142855,,8.23529411764706,,0.045454545454545456,0.26666666666666666,0.18421052631578946,0.03125,,0.25,0.2857142857142857,0.5,1.0,,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,0.7142857142857143,0.5302,0.5922,,7.6,0.225,,,,,,3.0,,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,,0.42857142857142855,0.13043478260869565,0.125,,,,,,,25.633333333333336,1.0,,,,6.0,,,,1.0,,,,1.0,1.0,,0.14285714285714285,0.25,,3.0,3.0,,,0.42857142857142855,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,,0.09090909090909091,,0.2,0.3333333333333333,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,683.0,11,3.0,18,19,,1,2.0,37,,,,,5.0,2.0,3.0,5.0,8.0,1.0,11.0,21,,,,,4.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,2.0,,,,,0.4,0.4,0.625,,0.625,,0.6111111111111112,,45.0,,,,0.2,,,,,,,,0.625,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,0.379275,,,13.0625,,,,,,,,,,,,,,,2.0,,,,,,,0.25,,,,,,,,,3.0,1.0,1.0,2.0,6.0,,,,1.0,1.0,1.0,1.0,0.6,0.75,0.383,0.1111111111111111,0.1111111111111111,0.18181818181818182,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,0.125,,0.2,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1958.0,33,-9.0,61,62,10.0,21,5.0,123,5.0,9.0,2.0,3.0,2.0,1.0,5.0,6.0,16.0,7.0,19.0,60,2.0,5.0,1.0,5.0,,,2.0,7.0,,7.0,1.0,1.0,,3.0,1.0,2.0,,5.0,2.0,1.0,1.0,7.0,,10.0,1.0,5.0,10.0,1.0,,,0.375,0.4,0.35294117647058826,0.3333333333333333,0.4318181818181818,0.35714285714285715,40.90909090909091,0.6,,0.18181818181818182,0.23333333333333334,,,0.2,0.5294117647058824,0.5555555555555556,0.7142857142857143,,0.11764705882352941,0.29411764705882354,0.2,0.2,,0.5,0.6666666666666666,0.5882352941176471,0.5475687499999999,0.5605,0.2631578947368421,6.56875,0.16393442622950818,,,,,,1.0,,1.0,,5.0,7.0,1.0,16.0,5.0,,,,,,0.058823529411764705,0.2631578947368421,0.2,,,,,,,35.0,,1.0,2.0,2.0,12.0,2.0,1.0,3.0,4.0,0.5,0.5,0.5,,,0.67445,0.19047619047619047,0.2,0.10526315789473684,1.0,1.0,3.0,,0.058823529411764705,2.0,1.0,,,2.0,1.0,,1.0,,,,,,,0.125,0.2222222222222222,,,,0.4,,,,1.0,0.16666666666666666,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,2057.0,34,2.0,59,61,8.0,12,5.0,120,1.0,2.0,1.0,1.0,,2.0,5.0,3.0,7.0,,21.0,62,1.0,2.0,,2.0,,,1.0,3.0,,3.0,1.0,1.0,,2.0,,,2.0,2.0,,,,,,,,2.0,8.0,,,,0.42857142857142855,0.5,0.6176470588235294,0.5,0.6176470588235294,0.5,29.6875,1.0,,0.09090909090909091,0.11538461538461539,,,,0.11764705882352941,0.5,0.5,,,0.29411764705882354,0.4,0.4,,0.5,1.0,0.7058823529411765,0.5156676470588235,0.5367,0.09523809523809523,13.214285714285712,0.13559322033898305,,1.0,,,5.0,10.0,,,6.0,4.0,5.0,2.0,11.0,2.0,,0.4,0.5,,0.5,0.5882352941176471,0.13333333333333333,,0.058823529411764705,,,,,,24.990000000000002,,,,3.0,6.0,1.0,1.0,2.0,,,1.5,1.5,,,0.43935,,,0.14285714285714285,9.0,9.0,,,0.5294117647058824,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,5.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,0.5555555555555556,0.5555555555555556,0.4,1.0,1.0,0.5555555555555556,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,831.0,14,-15.0,24,28,3.0,7,2.0,52,,,,,,,,,,,,28,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,3.846153846153846,1.0,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
