EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,1425.0,24,3.0,46,47,18.0,19.0,5.0,93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,40.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,9.803921568627452,0.5,0.3333333333333333,0.045454545454545456,0.08333333333333333,0.2222222222222222,0.2,0.0967741935483871,0.11764705882352941,0.2,0.5,0.14285714285714285,0.25,0.2,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.45995,0.5946,0.45995,0.3333333333333333,0.3333333333333333,0.5,1.0,10.1,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,6734.0,112,-6.0,197,201,72.0,75.0,27.0,398,2.0,3.0,,,1.0,1.0,,4.0,2.0,8.0,22.0,210.0,,,3.0,1.0,2.0,8.0,2.0,,,2.0,2.0,6.0,2.0,10.0,2.0,12.0,,,1.0,1.0,3.0,4.0,14.0,1.0,1.0,,,,,,,8.0,72.0,0.25,,0.5,0.3793103448275862,0.5,0.5714285714285714,0.3793103448275862,0.5,0.5714285714285714,14.410480349344978,0.25,0.16666666666666666,0.07792207792207792,0.03125,0.06896551724137931,,0.07547169811320754,0.02040816326530612,,,0.11538461538461539,0.058823529411764705,0.08333333333333333,,0.10344827586206896,0.6666666666666666,1.0,0.13793103448275862,,,,,0.14285714285714285,1.0,0.8275862068965517,0.5117875,0.59145,0.5009857142857143,,,0.13636363636363635,0.36363636363636365,11.7625,0.36548223350253806,1.0,4.0,1.0,6.0,17.0,1.0,3.0,2.0,4.0,6.0,21.0,1.0,3.0,2.0,5.0,2.0,18.0,1.0,16.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,0.5,0.5,1.0,0.2857142857142857,0.3333333333333333,0.4,0.3,0.7241379310344828,0.125,0.3333333333333333,0.07407407407407407,0.03125,0.10526315789473684,0.05263157894736842,0.5,0.034482758620689655,0.13793103448275862,0.5862068965517241,0.35294117647058826,0.35294117647058826,1.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.5714285714285714,0.5,0.375,26.023809523809526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,8067.0,134,-4.0,235,234,80.0,84.0,35.0,469,11.0,19.0,4.0,6.0,3.0,9.0,9.0,25.0,22.0,52.0,59.0,247.0,4.0,6.0,15.0,6.0,19.0,19.0,30.0,6.0,4.0,4.0,8.0,17.0,5.0,30.0,8.0,38.0,1.0,1.0,6.0,1.0,4.0,10.0,11.0,1.0,10.0,10.0,4.0,6.0,1.0,6.0,5.0,19.0,80.0,0.4230769230769231,0.6666666666666666,0.3157894736842105,0.4344262295081967,0.875,0.4090909090909091,0.44696969696969696,0.75,0.41304347826086957,27.43682310469314,0.6,0.35714285714285715,0.20238095238095238,0.047619047619047616,0.25,0.0975609756097561,0.21551724137931033,0.064,0.041666666666666664,0.25,0.14814814814814814,0.16666666666666666,0.35714285714285715,0.8333333333333334,0.3114754098360656,0.5789473684210527,0.7857142857142857,0.4098360655737705,0.36,0.36,0.75,0.6666666666666666,0.4090909090909091,0.3333333333333333,0.45901639344262296,0.4619754098360655,0.5203625000000001,0.45511818181818176,0.06153846153846154,0.07142857142857142,0.2542372881355932,0.3220338983050847,11.017307692307693,0.3404255319148936,8.0,3.0,,2.0,6.0,2.0,2.0,2.0,3.0,3.0,9.0,2.0,2.0,2.0,3.0,14.0,9.0,,6.0,2.0,5.0,1.0,5.0,6.0,4.0,1.0,,17.0,2.0,1.0,,2.0,6.0,1.0,,,0.3181818181818182,0.3684210526315789,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.14754098360655737,0.09615384615384616,0.2631578947368421,0.02631578947368421,0.17142857142857143,0.3181818181818182,0.06666666666666667,,0.13114754098360656,0.04918032786885246,0.09836065573770492,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,,0.13636363636363635,0.6666666666666666,0.3333333333333333,24.255555555555553,2.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,0.09090909090909091,0.06060606060606061,0.25,0.25,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,1716.0,29,-12.0,49,56,18.0,16.0,8.0,105,,2.0,,,,1.0,,,,2.0,,69.0,,,,,1.0,,,,1.0,3.0,,3.0,,3.0,4.0,7.0,,,,,1.0,1.0,4.0,1.0,4.0,,,,,,,,18.0,,,,,,,,,,4.918032786885246,,,0.17647058823529413,0.16666666666666666,,0.1,0.13636363636363635,0.14285714285714285,0.1111111111111111,,0.2857142857142857,,,,1.0,,,,,,,,1.0,,1.0,0.49779999999999996,,0.5569,,,,,1.35,0.3673469387755102,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,0.5,0.5,0.16666666666666666,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,17114.0,285,18.0,493,494,126.0,138.0,57.0,987,20.0,37.0,1.0,3.0,5.0,8.0,22.0,48.0,50.0,105.0,204.0,516.0,4.0,7.0,14.0,11.0,20.0,59.0,72.0,2.0,3.0,1.0,9.0,22.0,,31.0,4.0,35.0,6.0,4.0,15.0,13.0,10.0,25.0,20.0,3.0,48.0,58.0,25.0,9.0,4.0,11.0,6.0,59.0,126.0,0.47619047619047616,0.5714285714285714,0.55,0.4967741935483871,0.55,0.524390243902439,0.5580110497237569,0.5833333333333334,0.6041666666666666,36.983842010771994,0.6,,0.12087912087912088,0.006622516556291391,0.13846153846153847,0.041666666666666664,0.12550607287449392,0.017937219730941704,,,0.1206896551724138,0.16216216216216217,0.10714285714285714,0.5454545454545454,0.23870967741935484,0.5405405405405406,0.6060606060606061,0.3096774193548387,0.4583333333333333,0.4583333333333333,0.3,0.3333333333333333,0.1951219512195122,0.625,0.5612903225806452,0.476890522875817,0.4519875,0.45998076923076925,0.14204545454545456,0.1984126984126984,0.06862745098039216,0.28921568627450983,10.36952380952381,0.25557809330628806,20.0,3.0,2.0,17.0,47.0,1.0,3.0,6.0,19.0,18.0,50.0,1.0,3.0,7.0,21.0,28.0,6.0,2.0,45.0,17.0,7.0,27.0,10.0,37.0,6.0,10.0,13.0,84.0,1.0,3.0,,8.0,8.0,3.0,2.0,2.0,0.28,0.2857142857142857,0.1111111111111111,0.36,0.3333333333333333,0.3333333333333333,0.375,0.3225806451612903,0.06666666666666667,0.10810810810810811,,0.109375,0.13333333333333333,0.013333333333333334,0.3,0.12903225806451613,0.01935483870967742,0.3032258064516129,0.3617021276595745,0.3695652173913043,0.11764705882352941,0.3,0.3333333333333333,,0.04878048780487805,0.4634146341463415,0.3157894736842105,0.37777777777777777,26.254,8.0,1.0,50.0,3.0,16.0,4.0,2.0,2.0,1.0,,5.0,5.0,5.0,0.023809523809523808,0.04918032786885246,0.4,0.47058823529411764,0.125,0.3181818181818182,0.3333333333333333,0.3333333333333333,,1.0,48.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.02,0.15,0.02127659574468085,1.0,0.5,,,,,,True,,,,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,9152.0,153,21.0,266,260,49.0,74.0,26.0,526,6.0,8.0,1.0,2.0,1.0,1.0,7.0,12.0,26.0,49.0,75.0,268.0,4.0,5.0,13.0,3.0,7.0,12.0,24.0,2.0,1.0,6.0,4.0,12.0,4.0,20.0,7.0,27.0,3.0,1.0,4.0,2.0,6.0,10.0,18.0,4.0,27.0,30.0,14.0,9.0,3.0,9.0,5.0,12.0,49.0,0.5306122448979592,0.8,0.42857142857142855,0.5306122448979592,0.8,0.42857142857142855,0.5859375,0.8125,0.6,25.170068027210885,0.4,0.36363636363636365,0.12121212121212122,0.07792207792207792,0.11428571428571428,0.03125,0.11940298507462686,0.06422018348623854,0.10526315789473684,,0.09090909090909091,0.21052631578947367,,0.5555555555555556,0.16326530612244897,0.75,0.8571428571428571,0.24489795918367346,0.5833333333333334,0.5833333333333334,0.4,0.5,0.14285714285714285,1.0,0.16326530612244897,0.40519183673469383,0.49744,0.39840000000000003,0.2222222222222222,0.2222222222222222,0.17333333333333334,0.16,9.53673469387755,0.18421052631578946,29.0,,,,,,,,,,,,,,,28.0,,,,,4.0,6.0,2.0,8.0,2.0,4.0,2.0,18.0,3.0,1.0,,,12.0,,1.0,1.0,0.5384615384615384,0.56,,,,,,,0.08163265306122448,0.125,0.058823529411764705,0.0967741935483871,0.17142857142857143,0.15789473684210525,0.6666666666666666,0.5918367346938775,,,,,,,,,,,,,,13.0,,23.0,5.0,6.0,,1.0,2.0,,3.0,1.0,6.0,1.0,0.08333333333333333,0.034482758620689655,0.4482758620689655,0.5,0.46153846153846156,0.5714285714285714,,,,,,,,2.0,2.0,,,,,,,,0.10344827586206896,,,,,,,,,True,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,11768.0,196,14.0,336,338,72.0,86.0,31.0,674,9.0,13.0,3.0,4.0,5.0,5.0,12.0,26.0,23.0,44.0,55.0,361.0,4.0,7.0,8.0,6.0,10.0,14.0,6.0,6.0,5.0,8.0,10.0,33.0,4.0,47.0,13.0,60.0,3.0,,1.0,1.0,5.0,6.0,17.0,4.0,9.0,10.0,5.0,3.0,,3.0,3.0,14.0,72.0,0.5227272727272727,0.5714285714285714,0.6,0.5227272727272727,0.5714285714285714,0.6,0.5612244897959183,0.5714285714285714,0.6363636363636364,14.905149051490515,0.16666666666666666,0.2857142857142857,0.28205128205128205,0.0898876404494382,0.21739130434782608,0.1111111111111111,0.26380368098159507,0.09701492537313433,0.1111111111111111,0.2,0.3684210526315789,0.18518518518518517,0.2631578947368421,1.0,0.29545454545454547,0.6923076923076923,0.75,0.5909090909090909,0.46153846153846156,0.46153846153846156,0.5714285714285714,0.75,0.5,1.0,0.29545454545454547,0.44018636363636365,0.5537,0.47890999999999995,0.10204081632653061,0.10204081632653061,0.14545454545454545,0.2545454545454545,11.386363636363637,0.21428571428571427,5.0,,,,,,,,,,,,,,,40.0,,,,,1.0,1.0,2.0,3.0,2.0,1.0,,8.0,,1.0,,2.0,6.0,3.0,3.0,2.0,0.8695652173913043,1.0,,,,,,,0.022727272727272728,0.07692307692307693,0.08888888888888889,0.3055555555555556,0.18604651162790697,,0.6666666666666666,0.11363636363636363,,,,,,,,,,,,,,2.0,,9.0,,2.0,,,,,,,3.0,,0.07692307692307693,0.1,0.4,0.4,1.0,1.0,,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,True,,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,61.0,1,,2,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,3935.0,66,19.0,112,111,33.0,18.0,17.0,223,2.0,2.0,1.0,1.0,,,,,3.0,4.0,6.0,99.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,6.0,2.0,9.0,9.0,18.0,,,1.0,,,1.0,7.0,,2.0,,,7.0,,7.0,2.0,2.0,33.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,3.875968992248062,1.0,0.4,0.12244897959183673,0.10526315789473684,0.07692307692307693,0.2,0.11290322580645161,0.13793103448275862,0.14285714285714285,,0.08333333333333333,,0.14285714285714285,0.2857142857142857,0.5,1.0,1.0,,,,0.5,1.0,,,0.5,0.4846,0.495,0.4419,,,0.6666666666666666,0.3333333333333333,4.475,0.29464285714285715,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,4.0,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,0.045454545454545456,0.14285714285714285,0.125,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,7.0,,0.2222222222222222,0.23529411764705882,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,True,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,13017.0,217,21.0,372,369,93.0,96.0,39.0,741,1.0,2.0,1.0,1.0,1.0,1.0,4.0,7.0,6.0,10.0,65.0,396.0,1.0,2.0,6.0,2.0,3.0,22.0,4.0,2.0,,2.0,2.0,9.0,3.0,14.0,2.0,16.0,3.0,2.0,2.0,2.0,,2.0,18.0,,18.0,22.0,4.0,,,,,22.0,93.0,0.6,0.5,0.6666666666666666,0.703125,0.8333333333333334,0.5416666666666666,0.775,0.8333333333333334,0.65625,10.169491525423728,1.0,0.17647058823529413,0.06870229007633588,0.018018018018018018,0.0425531914893617,,0.06179775280898876,0.012422360248447204,0.04,,0.04878048780487805,0.07142857142857142,,,0.0625,0.5,1.0,0.21875,0.5714285714285714,0.5714285714285714,0.3333333333333333,1.0,0.08333333333333333,1.0,0.75,0.49910156250000004,0.5737749999999999,0.4654291666666667,0.1891891891891892,0.2857142857142857,0.09230769230769231,0.3384615384615385,15.389999999999997,0.25,1.0,7.0,1.0,6.0,15.0,1.0,1.0,3.0,8.0,11.0,22.0,1.0,1.0,3.0,9.0,8.0,33.0,,15.0,6.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,11.0,,,,1.0,6.0,,5.0,5.0,0.6666666666666666,0.8,1.0,0.5,1.0,0.3333333333333333,0.5,0.6875,0.1,0.5,,0.11904761904761904,0.041666666666666664,,,0.03125,0.21875,0.46875,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,0.08333333333333333,0.6666666666666666,0.375,0.4,24.481818181818177,1.0,5.0,20.0,1.0,9.0,,,,,3.0,3.0,,3.0,0.02857142857142857,,1.0,1.0,,1.0,0.7142857142857143,0.7142857142857143,1.0,,,,1.0,1.0,,,3.0,,,,3.0,,,,,,,,2.0,3.0,0.13043478260869565,True,,,,,
