EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,2pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,FTDefRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,AtRimAssists,SelfOReb,SecondChanceTurnovers,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,ShortMidRangeAssists,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Loose Ball Fouls,BlockedLongMidRange,Travels,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceAtRimPctAssisted
101112,1610612757,Channing Frye,Channing Frye,101112,POR,1624.0,27,-22.0,47,47,9.0,19,7.0,94,1.0,2.0,9.0,2.0,10.0,2.0,6.0,64,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,9.0,1.0,1.0,0.2,1.0,0.2,1.0,0.2727272727272727,1.0,20.0,0.1,0.043478260869565216,0.2,0.13333333333333333,0.037037037037037035,0.08333333333333333,0.2,1.0,0.1,0.9,0.2222222222222222,0.2222222222222222,1.0,0.1,0.409,0.3773,0.4294,0.09090909090909091,0.09090909090909091,0.3333333333333333,18.410000000000004,0.19148936170212766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1913,1610612757,Michael Ruffin,Michael Ruffin,1913,POR,72.0,1,,1,2,,2,,3,,,,,,,,2,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,6369.0,106,-25.0,199,196,66.0,75,24.0,395,2.0,1.0,2.0,3.0,9.0,6.0,33.0,226,,,,3.0,2.0,1.0,2.0,4.0,6.0,2.0,8.0,1.0,10.0,6.0,6.0,1.0,66.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6136363636363636,,0.66,,14.349775784753364,0.05970149253731343,0.013333333333333334,0.1,0.06896551724137931,0.021052631578947368,0.030303030303030304,0.08333333333333333,,0.09090909090909091,0.09090909090909091,0.5,0.5,1.0,0.6818181818181818,0.5036113636363636,,0.48714166666666675,0.043478260869565216,0.1,,10.277777777777779,0.3316582914572864,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,6.0,11.0,2.0,2.0,7.0,13.0,1.0,3.0,3.0,4.0,15.0,4.0,18.0,3.0,11.0,6.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,2.0,2.0,0.8571428571428571,0.5384615384615384,1.0,0.5384615384615384,0.3333333333333333,0.9166666666666666,0.9375,0.5909090909090909,0.1111111111111111,0.5,0.2857142857142857,0.05,0.0625,0.04,0.05555555555555555,0.11764705882352941,0.5,0.5,1.0,0.22727272727272727,0.2,0.2,0.09090909090909091,0.5,0.5,1.0,0.5,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.16666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.5454545454545454,0.45454545454545453,24.323076923076922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,271.0,5,-3.0,6,7,,2,,13,1.0,,1.0,1.0,2.0,1.0,3.0,9,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,0.5,,0.75,,42.857142857142854,,,,,,,,,0.5,0.5,,,,0.5,0.48324999999999996,,,0.5,0.5,,10.6,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,10218.0,170,-16.0,305,303,105.0,127,37.0,608,8.0,7.0,22.0,17.0,50.0,8.0,54.0,336,1.0,6.0,7.0,14.0,12.0,1.0,2.0,12.0,16.0,2.0,18.0,3.0,10.0,8.0,12.0,3.0,105.0,0.35294117647058826,0.35294117647058826,0.34,0.16666666666666666,0.3484848484848485,0.3125,0.375,0.3888888888888889,22.254335260115607,0.11764705882352941,0.00847457627118644,0.05714285714285714,0.10218978102189781,0.013605442176870748,,0.19444444444444445,0.125,0.12121212121212122,0.3333333333333333,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.36363636363636365,0.45239374999999993,0.44023750000000006,0.48610000000000003,0.043478260869565216,0.05660377358490566,0.12962962962962962,12.412,0.3442622950819672,3.0,1.0,4.0,7.0,20.0,4.0,7.0,3.0,3.0,,9.0,,4.0,4.0,16.0,5.0,3.0,7.0,5.0,24.0,22.0,12.0,,8.0,,2.0,,3.0,3.0,1.0,2.0,,9.0,1.0,5.0,3.0,2.0,3.0,,1.0,2.0,2.0,,5.0,,2.0,3.0,4.0,,,3.0,4.0,3.0,24.0,,3.0,1.0,0.25,0.42857142857142855,0.26666666666666666,0.35714285714285715,0.4523809523809524,0.48,0.24242424242424243,0.04,0.125,0.6,0.034482758620689655,0.041666666666666664,0.07142857142857142,0.08333333333333333,0.037037037037037035,0.75,0.375,0.42857142857142855,0.30303030303030304,0.35,0.3684210526315789,0.10606060606060606,0.5714285714285714,0.5714285714285714,1.0,0.13636363636363635,,,,0.19047619047619047,0.25,0.14285714285714285,1.0,0.19047619047619047,,,0.4444444444444444,27.325000000000003,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.05,0.18181818181818182,0.02564102564102564,0.3333333333333333,0.2857142857142857,0.125,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,True,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,7748.0,129,1.0,233,230,93.0,109,28.0,463,6.0,13.0,26.0,27.0,51.0,10.0,67.0,249,2.0,4.0,10.0,19.0,38.0,5.0,5.0,13.0,21.0,6.0,27.0,5.0,9.0,15.0,15.0,6.0,93.0,0.7037037037037037,0.7037037037037037,0.5294117647058824,0.5,0.5181818181818182,0.7,0.5403225806451613,0.7142857142857143,25.475285171102662,0.16049382716049382,0.05747126436781609,0.16129032258064516,0.16071428571428573,0.05504587155963303,0.046511627906976744,0.20689655172413793,0.14285714285714285,0.10909090909090909,0.4727272727272727,0.5,0.5,0.8461538461538461,0.18181818181818182,0.4200584905660378,0.41901666666666665,0.391747619047619,0.1,0.10714285714285714,0.14925373134328357,13.403921568627451,0.39914163090128757,5.0,,,9.0,19.0,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,4.0,12.0,1.0,3.0,7.0,34.0,16.0,3.0,,1.0,1.0,1.0,2.0,3.0,5.0,3.0,,1.0,13.0,1.0,2.0,1.0,1.0,4.0,,,1.0,4.0,,5.0,,1.0,2.0,8.0,1.0,1.0,6.0,9.0,4.0,34.0,3.0,2.0,1.0,0.25,0.3333333333333333,0.5,0.631578947368421,0.6136363636363636,0.6296296296296297,0.07272727272727272,0.0196078431372549,0.16666666666666666,0.8,0.045454545454545456,,0.14705882352941177,0.1111111111111111,0.16666666666666666,0.4444444444444444,0.8333333333333334,1.0,0.34545454545454546,0.47368421052631576,0.47368421052631576,0.01818181818181818,,,,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,0.045454545454545456,,0.09090909090909091,0.5,1.0,0.5074626865671642,41.650000000000006,1.0,,,1.0,1.0,1.0,3.0,2.0,3.0,1.0,,2.0,1.0,,0.375,0.10344827586206896,1.0,0.3333333333333333,,,,0.2,1.0,1.0,2.0,1.0,0.25,0.08695652173913043,1.0,1.0,,,,,,,,,,,,True,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,7658.0,128,5.0,231,224,97.0,108,24.0,455,22.0,6.0,19.0,25.0,51.0,23.0,91.0,248,2.0,2.0,12.0,13.0,6.0,4.0,5.0,7.0,14.0,4.0,18.0,1.0,6.0,21.0,24.0,10.0,97.0,0.12,0.125,0.49019607843137253,1.0,0.5396825396825397,1.25,0.6232876712328768,1.2,31.007751937984494,0.1,0.04819277108433735,0.1724137931034483,0.12121212121212122,0.0392156862745098,,0.15,,0.3492063492063492,0.30158730158730157,0.3157894736842105,0.3157894736842105,0.16666666666666666,0.5396825396825397,0.4822983870967742,0.5251875,0.4728921052631579,0.14492753623188406,0.17543859649122806,0.13186813186813187,9.001960784313725,0.4199134199134199,16.0,4.0,6.0,3.0,10.0,1.0,1.0,,,5.0,11.0,2.0,7.0,6.0,12.0,7.0,2.0,7.0,14.0,34.0,44.0,9.0,9.0,10.0,5.0,4.0,7.0,5.0,12.0,1.0,4.0,4.0,29.0,,7.0,6.0,1.0,5.0,,3.0,2.0,2.0,,7.0,3.0,2.0,4.0,4.0,,,3.0,4.0,2.0,34.0,1.0,4.0,0.5,0.5,0.2857142857142857,0.5454545454545454,0.5384615384615384,0.5,0.6296296296296297,0.19047619047619047,0.0784313725490196,0.18181818181818182,0.7142857142857143,,,0.0625,0.1111111111111111,0.23809523809523808,0.5,0.7272727272727273,0.8888888888888888,0.15873015873015872,0.3,0.3,0.015873015873015872,1.0,1.0,1.0,0.1746031746031746,0.45454545454545453,0.45454545454545453,0.4,0.3,0.6666666666666666,,,0.35,0.2857142857142857,0.5,0.37362637362637363,27.441666666666666,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,0.25,0.125,0.125,,0.25,1.0,1.0,0.25,1.0,2.0,2.0,,,0.07407407407407407,1.0,1.0,2.0,2.0,2.0,1.0,0.0625,0.5,1.0,,,,,True,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,7184.0,120,-10.0,214,213,80.0,95,26.0,427,3.0,2.0,7.0,6.0,12.0,2.0,32.0,244,,,6.0,1.0,2.0,2.0,6.0,7.0,13.0,2.0,15.0,2.0,8.0,7.0,3.0,1.0,80.0,0.16666666666666666,0.16666666666666666,0.5,,0.5769230769230769,1.0,0.5925925925925926,1.0,13.991769547325102,0.0945945945945946,0.024096385542168676,0.24,0.13131313131313133,0.019230769230769232,0.02631578947368421,0.08333333333333333,0.42857142857142855,0.11538461538461539,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.5,0.6538461538461539,0.4919346153846153,0.617475,0.47125000000000006,0.038461538461538464,0.08333333333333333,0.1875,12.658333333333333,0.37383177570093457,3.0,,,1.0,2.0,2.0,3.0,1.0,1.0,4.0,11.0,2.0,6.0,6.0,14.0,,3.0,7.0,1.0,10.0,10.0,12.0,6.0,11.0,4.0,,21.0,3.0,24.0,2.0,1.0,8.0,51.0,,2.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,,,,,,,10.0,4.0,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,,0.5625,0.5555555555555556,0.5384615384615384,,,0.7142857142857143,,,0.06060606060606061,0.17647058823529413,0.16666666666666666,,1.0,1.0,0.07692307692307693,0.5,0.5,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.5,,,0.125,1.0,0.75,0.3333333333333333,0.36363636363636365,0.3125,24.5,1.0,,,3.0,2.0,3.0,,,,,,,0.6666666666666666,,,,,,,,,1.0,2.0,9.0,,1.0,,,0.6666666666666666,1.0,,,,4.0,0.058823529411764705,,,1.0,,,,True,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,1228.0,20,,39,35,,3,7.0,74,4.0,,,1.0,4.0,,2.0,33,,1.0,,,2.0,,,1.0,1.0,,1.0,2.0,5.0,1.0,,,,1.0,1.0,0.25,,0.25,,0.25,,13.043478260869565,0.09090909090909091,,,0.08333333333333333,,,,,1.0,,,,,1.0,0.63625,0.808,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,4.0,,,2.0,8.0,,,,,2.0,,1.0,,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.25,0.25,1.0,,,0.5,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,True,,,,,
201141,1610612757,Greg Oden,Greg Oden,201141,POR,4421.0,74,11.0,127,125,30.0,42,14.0,252,13.0,,,9.0,17.0,7.0,25.0,109,2.0,2.0,6.0,2.0,10.0,8.0,3.0,7.0,12.0,8.0,20.0,7.0,19.0,12.0,10.0,5.0,30.0,0.5555555555555556,0.7142857142857143,0.5294117647058824,1.0,0.5294117647058824,1.0,0.5952380952380952,1.0,18.881118881118883,0.1590909090909091,0.15384615384615385,0.2,0.1694915254237288,0.125,0.15,0.058823529411764705,,0.7647058823529411,,,,,0.7647058823529411,0.5015647058823529,0.49915,0.47840000000000005,0.25,0.25,0.24,2.0823529411764703,0.23622047244094488,9.0,,1.0,,4.0,,,,,,,,,,,,,,4.0,4.0,8.0,,,,,,,,,,,,,,2.0,2.0,,3.0,,,3.0,3.0,,6.0,1.0,2.0,1.0,4.0,,,3.0,4.0,4.0,4.0,3.0,1.0,,,,,,,0.5,,,,0.5,,,0.13333333333333333,0.3333333333333333,0.23076923076923078,1.0,0.6923076923076923,0.6923076923076923,0.23529411764705882,,,,,,,,,,,0.5,,,,,,,0.16,,2.0,,,,,,2.0,,2.0,,1.0,1.0,,,0.5,0.10526315789473684,0.5555555555555556,,,,,,,,2.0,2.0,,0.25,,,2.0,2.0,4.0,,0.23076923076923078,1.0,1.0,,,1.0,,True,,,,,
