EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeFGM,HeaveMakes,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,3SecondViolations,on,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,6896.0,115,-38.0,197,202,74,104,29.0,399,6.0,9.0,2.0,3.0,4.0,6.0,6.0,9.0,12.0,240,2.0,3.0,4.0,4.0,6.0,8.0,10.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,11.0,3.0,7.0,1.0,11.0,14.0,25.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0,13.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,74,2.0,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,5.531914893617021,1.0,0.09090909090909091,0.14,0.1527777777777778,0.125,0.08333333333333333,0.13513513513513514,0.12962962962962962,0.2962962962962963,0.1,0.07142857142857142,0.125,0.13043478260869565,0.1,0.17647058823529413,0.1875,0.5,0.5,1.0,0.6666666666666666,0.75,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.5867222222222223,0.6211333333333333,0.5695166666666667,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.23333333333333334,0.3756345177664975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,5451.0,91,-19.0,165,165,79,83,22.0,330,2.0,2.0,,,,,7.0,16.0,23.0,192,,1.0,1.0,3.0,5.0,11.0,12.0,2.0,,1.0,3.0,4.0,1.0,9.0,1.0,1.0,4.0,7.0,3.0,14.0,2.0,16.0,,1.0,1.0,1.0,,1.0,5.0,,2.0,4.0,13.0,,5.0,1.0,1.0,5.0,2.0,,,,,,11.0,79,2.0,0.8571428571428571,0.8571428571428571,0.4375,,0.6,0.4166666666666667,,0.5625,0.44,,0.6111111111111112,0.0625,,15.706806282722514,0.2,0.375,0.12280701754385964,0.01818181818181818,0.25,0.037037037037037035,0.1506849315068493,0.024390243902439025,,0.041666666666666664,,0.1,0.047619047619047616,0.1875,0.15,0.36363636363636365,,,0.08333333333333333,1.0,1.0,0.5,,,,,,0.4166666666666667,0.45819583333333336,0.4474,0.4332125,0.08,0.11764705882352941,0.043478260869565216,0.4782608695652174,15.318750000000001,0.47878787878787876,3.0,5.0,11.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.09090909090909091,0.125,0.4583333333333333,0.45454545454545453,0.5,1.0,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.125,0.25,0.5,0.3333333333333333,25.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,7879.0,131,36.0,235,232,115,87,38.0,467,,2.0,,,,1.0,1.0,7.0,36.0,238,,1.0,9.0,1.0,2.0,22.0,2.0,,,1.0,2.0,4.0,1.0,10.0,1.0,,1.0,3.0,,4.0,1.0,5.0,1.0,,,3.0,1.0,2.0,6.0,,5.0,5.0,12.0,,5.0,,1.0,7.0,2.0,2.0,1.0,2.0,,,22.0,115,2.0,1.0,1.0,0.14285714285714285,,0.5,0.48333333333333334,0.75,0.53125,0.5303030303030303,0.75,0.5833333333333334,0.14285714285714285,0.5,13.87900355871886,0.5,,0.036585365853658534,,0.030303030303030304,0.02127659574468085,0.034782608695652174,0.008928571428571428,,,0.03333333333333333,,,0.08333333333333333,0.02857142857142857,,0.05555555555555555,,0.06666666666666667,,,,,,,0.0625,,0.8333333333333334,0.5090049999999999,0.49875,0.521709375,0.0625,0.2222222222222222,0.25,0.6111111111111112,14.942857142857145,0.48936170212765956,,1.0,5.0,11.0,6.0,3.0,12.0,3.0,3.0,8.0,9.0,23.0,7.0,5.0,,5.0,14.0,5.0,24.0,12.0,3.0,2.0,1.0,,3.0,,1.0,2.0,,1.0,0.8888888888888888,0.391304347826087,0.35714285714285715,0.391304347826087,0.7666666666666667,,,0.16666666666666666,0.2,0.2,1.0,0.36666666666666664,0.4,0.25,0.25,0.6666666666666666,0.5,0.375,0.5,0.375,0.25,24.62173913043478,6.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6,0.08333333333333333,0.5454545454545454,0.5454545454545454,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,34788.0,580,122.0,1036,1030,351,275,138.0,2066,81.0,122.0,12.0,15.0,26.0,43.0,132.0,231.0,494.0,1067,20.0,28.0,63.0,42.0,84.0,184.0,86.0,178.0,8.0,12.0,67.0,102.0,21.0,239.0,7.0,12.0,32.0,70.0,7.0,109.0,19.0,128.0,7.0,23.0,14.0,19.0,10.0,9.0,38.0,4.0,15.0,13.0,30.0,1.0,141.0,2.0,3.0,199.0,85.0,12.0,6.0,12.0,7.0,2.0,184.0,351,4.0,0.32575757575757575,0.3359375,0.5714285714285714,0.7142857142857143,0.5,0.5528846153846154,0.5897435897435898,0.49159663865546216,0.6134663341645885,0.6702127659574468,0.5903225806451613,0.05194805194805195,0.07377049180327869,36.408977556109726,0.5,0.23333333333333334,0.19943019943019943,0.03715170278637771,0.24060150375939848,0.044585987261146494,0.21074380165289255,0.03958333333333333,0.07766990291262135,0.012903225806451613,0.04,0.05263157894736842,0.05825242718446602,0.22580645161290322,0.27741935483870966,0.23255813953488372,0.05303030303030303,0.5833333333333334,0.391025641025641,0.6639344262295082,0.7168141592920354,0.43209876543209874,0.38461538461538464,0.8,0.25,0.36134453781512604,0.6046511627906976,0.6506410256410257,0.4961954545454541,0.48875645161290326,0.4880626086956522,0.22715404699738903,0.2833333333333333,0.12753036437246965,0.3724696356275304,8.562770562770563,0.3388030888030888,25.0,40.0,84.0,9.0,5.0,27.0,72.0,9.0,11.0,30.0,27.0,81.0,149.0,11.0,17.0,11.0,35.0,67.0,39.0,69.0,26.0,35.0,13.0,42.0,19.0,4.0,2.0,4.0,16.0,3.0,0.48148148148148145,0.3333333333333333,0.3142857142857143,0.3291139240506329,0.25961538461538464,,0.08012820512820513,0.2692307692307692,0.47619047619047616,0.47619047619047616,0.15,0.028846153846153848,0.23076923076923078,0.375,0.375,0.48148148148148145,0.23076923076923078,0.04201680672268908,0.25210084033613445,0.36666666666666664,0.37681159420289856,26.044444444444444,,,2.0,,2.0,2.0,42.0,22.0,4.0,18.0,1.0,17.0,0.18181818181818182,0.2553191489361702,,,,0.05128205128205128,,,0.2222222222222222,0.5,,11.0,1.0,2.0,9.0,4.0,3.0,2.0,5.0,1.0,0.12,0.03076923076923077,0.44,0.5,0.18181818181818182,0.024096385542168676,,,,,,True,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,28023.0,467,118.0,830,814,241,174,112.0,1644,8.0,20.0,1.0,2.0,1.0,3.0,31.0,76.0,191.0,850,4.0,9.0,23.0,5.0,13.0,45.0,20.0,42.0,2.0,6.0,38.0,47.0,12.0,103.0,2.0,7.0,14.0,12.0,2.0,28.0,9.0,37.0,1.0,8.0,6.0,14.0,11.0,3.0,25.0,3.0,7.0,16.0,34.0,,25.0,,3.0,40.0,11.0,1.0,1.0,1.0,,,45.0,241,2.0,0.3225806451612903,0.3333333333333333,0.40789473684210525,0.4444444444444444,0.38461538461538464,0.4938650306748466,0.5476190476190477,0.4857142857142857,0.5258620689655172,0.5476190476190477,0.5357142857142857,0.07894736842105263,0.15,20.621761658031087,0.56,0.09090909090909091,0.044444444444444446,0.027237354085603113,0.12280701754385964,0.015625,0.06770833333333333,0.023376623376623377,0.012658227848101266,0.032,0.0125,0.020833333333333332,0.06493506493506493,0.05555555555555555,0.024793388429752067,0.10666666666666667,0.011235955056179775,,0.12269938650306748,0.4,0.47058823529411764,0.5,0.09523809523809523,0.5,1.0,0.08571428571428572,0.3333333333333333,0.656441717791411,0.5034204968944099,0.5156611111111111,0.49573484848484844,0.0650887573964497,0.13414634146341464,0.12041884816753927,0.2356020942408377,10.936842105263159,0.29036144578313255,20.0,14.0,36.0,34.0,4.0,15.0,53.0,6.0,5.0,18.0,33.0,87.0,30.0,12.0,,8.0,22.0,11.0,84.0,50.0,14.0,9.0,8.0,24.0,11.0,1.0,1.0,3.0,5.0,13.0,0.8484848484848485,0.3793103448275862,0.36363636363636365,0.3764705882352941,0.5337423312883436,0.027777777777777776,0.12269938650306748,0.22085889570552147,0.3888888888888889,0.4,0.2857142857142857,0.2085889570552147,0.32515337423312884,0.2830188679245283,0.2830188679245283,0.7333333333333333,0.2857142857142857,0.11428571428571428,0.5142857142857142,0.2777777777777778,0.28,25.56666666666667,18.0,3.0,6.0,3.0,2.0,5.0,15.0,1.0,2.0,5.0,,4.0,0.4166666666666667,0.15384615384615385,0.5294117647058824,0.5294117647058824,0.9444444444444444,0.2857142857142857,0.5,1.0,0.3333333333333333,1.0,0.75,9.0,1.0,2.0,2.0,3.0,3.0,,,,0.1,0.03773584905660377,0.45,0.5,0.2222222222222222,,,,,,,True,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,30847.0,514,118.0,923,915,302,227,116.0,1838,21.0,34.0,,2.0,5.0,10.0,47.0,93.0,150.0,944,,4.0,,11.0,29.0,52.0,28.0,66.0,,7.0,33.0,41.0,8.0,90.0,2.0,3.0,13.0,23.0,1.0,37.0,5.0,42.0,1.0,17.0,8.0,19.0,9.0,10.0,27.0,1.0,3.0,7.0,26.0,1.0,23.0,2.0,,31.0,12.0,6.0,4.0,6.0,3.0,,52.0,302,5.0,0.2978723404255319,0.2978723404255319,0.5053763440860215,,0.3793103448275862,0.49206349206349204,,0.44047619047619047,0.5357142857142857,,0.5306122448979592,0.07526881720430108,0.08823529411764706,15.739868049010369,0.7037037037037037,0.041666666666666664,0.07395498392282958,0.010416666666666666,0.11304347826086956,0.015384615384615385,0.08450704225352113,0.011961722488038277,0.011363636363636364,0.013986013986013986,0.012195121951219513,0.020833333333333332,0.05319148936170213,0.1125,0.06569343065693431,0.11842105263157894,0.016129032258064516,0.5,0.2698412698412698,0.6176470588235294,0.6774193548387096,0.38095238095238093,0.15384615384615385,,,0.23809523809523808,0.5,0.5317460317460317,0.4867809523809525,0.5115000000000001,0.48323452380952386,0.08888888888888889,0.11764705882352941,,0.3466666666666667,9.499999999999998,0.3271939328277356,23.0,15.0,36.0,18.0,8.0,6.0,15.0,4.0,2.0,5.0,10.0,33.0,26.0,9.0,,5.0,13.0,15.0,24.0,15.0,6.0,8.0,6.0,22.0,8.0,2.0,1.0,,3.0,,0.8,0.30303030303030304,0.38461538461538464,0.30303030303030304,0.2619047619047619,0.027777777777777776,0.18253968253968253,0.2857142857142857,0.4166666666666667,0.42857142857142855,0.26666666666666666,0.14285714285714285,0.11904761904761904,0.4,0.4,0.6666666666666666,0.3076923076923077,0.19047619047619047,0.11904761904761904,0.4,0.4,24.43030303030303,4.0,,5.0,3.0,,,6.0,2.0,3.0,5.0,,5.0,,0.10256410256410256,0.2222222222222222,0.2222222222222222,1.0,0.38461538461538464,,,,,0.375,11.0,,,9.0,4.0,1.0,,2.0,,0.13043478260869565,,0.4782608695652174,0.55,0.18181818181818182,,,,,,,True,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,8117.0,135,51.0,234,236,103,79,36.0,470,6.0,9.0,1.0,3.0,2.0,3.0,10.0,27.0,33.0,209,2.0,6.0,6.0,3.0,9.0,11.0,16.0,4.0,2.0,1.0,,1.0,,3.0,3.0,4.0,6.0,19.0,1.0,26.0,7.0,33.0,,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,9.0,17.0,2.0,7.0,1.0,,14.0,5.0,5.0,4.0,5.0,3.0,,11.0,103,5.0,0.8,0.8888888888888888,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.38333333333333336,0.3333333333333333,0.3,0.44594594594594594,0.375,0.39285714285714285,0.037037037037037035,0.1111111111111111,14.695340501792115,0.5,0.08333333333333333,0.19,0.05405405405405406,0.1935483870967742,0.07317073170731707,0.19083969465648856,0.06086956521739131,,0.047619047619047616,0.10344827586206896,,0.06666666666666667,0.2,0.26,0.15,,0.6,0.3,0.6666666666666666,0.75,0.8333333333333334,0.5,0.3333333333333333,,0.3,0.6666666666666666,0.4,0.4534133333333334,0.48055000000000003,0.44767,0.14285714285714285,0.15625,0.18181818181818182,0.3333333333333333,11.437037037037037,0.44017094017094016,3.0,3.0,15.0,3.0,1.0,,,,,,1.0,3.0,10.0,,2.0,,1.0,5.0,3.0,,,1.0,,,2.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.1,,0.1,0.5,0.2,0.2,1.0,0.1,,,,,,0.1,,,,23.400000000000002,1.0,,,,,,,1.0,,2.0,1.0,2.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,,3.0,,1.0,,,1.0,,0.15384615384615385,0.3333333333333333,0.3333333333333333,,,,,,,,True,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,3244.0,54,-14.0,105,110,59,69,10.0,215,2.0,3.0,1.0,1.0,,,3.0,5.0,10.0,112,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,,5.0,,1.0,2.0,4.0,1.0,7.0,1.0,8.0,,3.0,1.0,1.0,1.0,,1.0,,,4.0,7.0,,2.0,,,3.0,2.0,,,,,,5.0,59,1.0,0.3333333333333333,0.5,0.6,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.4,0.3333333333333333,9.482758620689657,1.0,0.16666666666666666,0.12903225806451613,0.037037037037037035,0.14285714285714285,,0.13333333333333333,0.022222222222222223,0.08333333333333333,,,,,0.09090909090909091,0.2727272727272727,0.125,,,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,1.0,,,,0.7777777777777778,0.5055166666666666,0.6324,0.44498,0.2,0.3333333333333333,0.2,0.5,5.24,0.5619047619047619,2.0,,,,,1.0,4.0,,1.0,3.0,1.0,4.0,1.0,,,1.0,3.0,,3.0,4.0,1.0,1.0,,1.0,,,,,1.0,,1.0,0.25,0.3333333333333333,0.25,0.4444444444444444,,0.2222222222222222,,,,,,0.4444444444444444,0.25,0.25,1.0,,,0.6,0.3333333333333333,0.25,24.950000000000003,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,1.0,,,2.0,,,,,,0.5,,0.5,1.0,,,,,,,,True,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,24744.0,412,115.0,736,742,226,140,100.0,1478,33.0,52.0,6.0,15.0,11.0,15.0,40.0,80.0,95.0,753,6.0,22.0,12.0,13.0,22.0,30.0,62.0,18.0,6.0,1.0,6.0,8.0,2.0,18.0,12.0,25.0,15.0,32.0,1.0,48.0,41.0,89.0,2.0,18.0,9.0,6.0,3.0,3.0,14.0,3.0,4.0,24.0,48.0,3.0,24.0,4.0,2.0,22.0,14.0,15.0,9.0,16.0,10.0,1.0,30.0,226,5.0,0.775,0.8378378378378378,0.5,0.2727272727272727,0.5909090909090909,0.5,0.2727272727272727,0.5909090909090909,0.5397727272727273,0.2727272727272727,0.6521739130434783,0.0125,0.019230769230769232,11.771561771561771,0.42857142857142855,0.06666666666666667,0.12549019607843137,0.1072961373390558,0.15789473684210525,0.10909090909090909,0.13428571428571429,0.10787172011661808,0.11267605633802817,0.12280701754385964,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.125,0.1282051282051282,0.22033898305084745,0.05128205128205128,0.625,0.65,0.6346153846153846,0.6470588235294118,0.8787878787878788,0.6818181818181818,0.4,0.3333333333333333,0.6818181818181818,0.7333333333333333,0.65,0.54316625,0.5978529411764706,0.5667272727272727,0.16091954022988506,0.16091954022988506,0.12631578947368421,0.3157894736842105,4.8025,0.3070652173913043,15.0,3.0,13.0,,,,,,,,,,15.0,,,,,4.0,,,,2.0,1.0,4.0,8.0,1.0,,3.0,7.0,,,,,,,,0.1875,0.1625,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,0.05555555555555555,,,,,,,,,,4.0,,,9.0,2.0,2.0,,5.0,,,0.0625,0.26666666666666666,0.26666666666666666,,,4.0,1.0,1.0,0.13333333333333333,,True,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,23789.0,396,124.0,714,697,200,130,89.0,1411,23.0,34.0,8.0,14.0,5.0,7.0,59.0,123.0,145.0,722,10.0,23.0,28.0,15.0,30.0,46.0,92.0,26.0,12.0,6.0,13.0,17.0,2.0,38.0,6.0,19.0,11.0,57.0,9.0,77.0,27.0,104.0,5.0,5.0,3.0,3.0,,3.0,9.0,1.0,5.0,24.0,47.0,6.0,23.0,,1.0,31.0,14.0,12.0,6.0,12.0,7.0,,46.0,200,4.0,0.7796610169491526,0.8679245283018868,0.4796747967479675,0.43478260869565216,0.5,0.45925925925925926,0.4166666666666667,0.5,0.4865771812080537,0.4827586206896552,0.5348837209302325,0.04878048780487805,0.08823529411764706,19.244823386114494,0.3333333333333333,0.5294117647058824,0.23170731707317074,0.08597285067873303,0.12359550561797752,0.06593406593406594,0.20298507462686566,0.08012820512820513,0.15492957746478872,0.0380952380952381,0.07547169811320754,0.05263157894736842,0.31343283582089554,0.19402985074626866,0.20535714285714285,0.12280701754385964,0.07352941176470588,0.5833333333333334,0.2518518518518518,0.6764705882352942,0.7419354838709677,0.6956521739130435,0.5833333333333334,0.5714285714285714,0.25,0.19444444444444445,0.7142857142857143,0.34074074074074073,0.46881111111111107,0.517115,0.47228194444444443,0.0958904109589041,0.1044776119402985,0.19310344827586207,0.31724137931034485,12.31869918699187,0.2801120448179272,24.0,25.0,65.0,11.0,5.0,,1.0,,,1.0,2.0,12.0,21.0,1.0,8.0,2.0,6.0,10.0,6.0,1.0,,4.0,3.0,9.0,6.0,,,2.0,3.0,,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08888888888888889,0.03076923076923077,0.17777777777777778,0.48148148148148145,0.38461538461538464,0.3968253968253968,0.96,0.08148148148148149,0.007407407407407408,,,,,0.1388888888888889,0.027777777777777776,,,23.258333333333336,2.0,,1.0,2.0,,,,1.0,2.0,3.0,,3.0,,0.125,0.18181818181818182,0.18181818181818182,1.0,0.041666666666666664,,,,,0.4,11.0,,,2.0,,1.0,,6.0,,0.041666666666666664,0.08888888888888889,0.4583333333333333,0.4782608695652174,0.5454545454545454,,2.0,,,0.06896551724137931,3.0,True,,,,
