EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,Blocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,FTDefRebounds,LostBallSteals,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceFtPoints,Corner3Assists,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,2188.0,36,-21,73,70,41.0,33.0,7,143,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,6.0,1.0,2.0,6.0,17,84,2.0,4.0,1.0,6.0,10.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1,3,5.0,9.0,1.0,5.0,10.0,41.0,0.25,0.25,1.0,0.5,0.5,0.6666666666666666,0.5,0.6875,0.4,0.7083333333333334,0.625,0.25,20.0,0.5,0.3333333333333333,0.11538461538461539,0.375,0.125,1.0,1.0,0.125,0.5,0.75,0.75,0.3333333333333333,0.25,0.5,0.5,1.0,0.2,0.375,0.5,0.5092875,0.44916999999999996,0.4166666666666667,0.5,0.5882352941176471,14.950000000000001,25.35,0.5616438356164384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,7806.0,130,-46,234,236,64.0,47.0,25,470,8.0,15.0,17.0,7.0,15.0,2.0,6.0,1.0,24.0,47.0,2.0,8.0,14.0,68,271,8.0,15.0,2.0,2.0,18.0,18.0,30.0,6.0,6.0,2.0,10.0,3.0,13.0,3.0,,29.0,6.0,17.0,22.0,2.0,2.0,1.0,7.0,1.0,,9.0,1.0,1,10,14.0,17.0,,7.0,18.0,64.0,0.375,0.4090909090909091,1.0,0.25,0.25,0.5106382978723404,0.5333333333333333,0.4909090909090909,0.47058823529411764,0.5241935483870968,0.5,0.14545454545454545,27.203065134099617,0.2222222222222222,0.18181818181818182,0.16666666666666666,0.2,0.2727272727272727,0.5333333333333333,0.6666666666666666,0.3090909090909091,0.2727272727272727,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,0.41818181818181815,0.3333333333333333,0.4633281818181818,0.47699117647058825,0.11290322580645161,0.12962962962962962,0.2647058823529412,9.2,25.487499999999997,0.27350427350427353,1.0,1.0,4.0,7.0,9.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,6.0,5.0,11.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.06382978723404255,0.2,0.15942028985507245,0.056179775280898875,0.046296296296296294,0.037037037037037035,0.041666666666666664,0.07894736842105263,0.09090909090909091,0.10526315789473684,0.35294117647058826,0.125,0.038461538461538464,0.125,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.03636363636363636,0.25,1.0,0.4117647058823529,0.5714285714285714,0.058823529411764705,0.43972500000000003,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,7367.0,123,-25,221,222,57.0,40.0,23,443,6.0,11.0,13.0,2.0,8.0,1.0,4.0,,12.0,32.0,1.0,4.0,3.0,30,246,1.0,5.0,,,2.0,10.0,14.0,3.0,4.0,1.0,4.0,,4.0,,1.0,8.0,3.0,9.0,14.0,2.0,,,,2.0,,2.0,1.0,2,5,6.0,3.0,3.0,3.0,2.0,57.0,0.4166666666666667,0.45454545454545453,1.0,0.25,0.25,0.375,0.2,0.375,0.2,0.4166666666666667,0.2,0.1111111111111111,15.447154471544716,1.0,0.09090909090909091,0.08247422680412371,0.04,0.3055555555555556,0.5454545454545454,0.6666666666666666,0.3611111111111111,0.2222222222222222,0.25,0.25,0.5,0.1111111111111111,0.25,0.25,1.0,,0.4166666666666667,0.25,0.4852236111111112,0.45438,0.08333333333333333,0.09375,0.06666666666666667,7.8125,25.925,0.2579185520361991,1.0,4.0,1.0,1.0,4.0,,,2.0,5.0,4.0,2.0,5.0,1.0,2.0,3.0,5.0,5.0,1.0,4.0,,,,,,,,,,,,0.4,0.3333333333333333,0.3333333333333333,0.15625,0.18181818181818182,0.078125,0.034482758620689655,0.04854368932038835,,0.12,,0.06666666666666667,0.05555555555555555,0.125,0.25,0.05555555555555555,0.5,0.3076923076923077,0.4,0.25,,0.6666666666666666,0.25,0.2,1.0,,0.5238,0.13333333333333333,1.0,1.0,2.0,1.0,4.0,0.23076923076923078,0.16666666666666666,0.125,0.15384615384615385,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,8001.0,133,-43,242,243,69.0,50.0,26,485,11.0,16.0,6.0,1.0,3.0,,,,16.0,25.0,,,3.0,35,280,6.0,7.0,,3.0,15.0,18.0,14.0,,,,2.0,1.0,3.0,,1.0,7.0,7.0,37.0,47.0,5.0,,2.0,1.0,3.0,,6.0,2.0,10,24,5.0,4.0,,1.0,15.0,69.0,0.5625,0.8181818181818182,,,,0.64,0.8571428571428571,0.64,0.8571428571428571,0.6481481481481481,0.8333333333333334,,12.222222222222221,0.8333333333333334,0.21212121212121213,0.2980769230769231,0.24,0.64,0.6875,0.6875,0.24,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.64,,0.514772,0.5476571428571428,0.038461538461538464,0.038461538461538464,0.42857142857142855,4.3,,0.28512396694214875,5.0,7.0,5.0,6.0,4.0,,,5.0,7.0,11.0,10.0,1.0,,1.0,8.0,24.0,10.0,2.0,2.0,2.0,,,7.0,1.0,2.0,,,,9.0,,0.7142857142857143,0.7142857142857143,0.6875,0.04,,0.3380281690140845,0.08791208791208792,0.09090909090909091,0.14814814814814814,0.16,,0.3333333333333333,0.35,0.3333333333333333,0.125,0.25,0.5454545454545454,0.6666666666666666,0.8,0.5,,1.0,0.7142857142857143,0.8571428571428571,0.8333333333333334,,0.5896333333333333,0.3142857142857143,,,2.0,6.0,,0.16666666666666666,0.8571428571428571,0.10526315789473684,0.07692307692307693,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,2.0,8.0,7.0,3.0,1.0,0.16666666666666666,0.8888888888888888,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,7853.0,131,-44,237,238,66.0,46.0,25,475,6.0,13.0,4.0,7.0,14.0,3.0,6.0,2.0,13.0,31.0,4.0,8.0,11.0,49,274,2.0,10.0,3.0,5.0,12.0,8.0,18.0,12.0,6.0,3.0,12.0,6.0,18.0,5.0,4.0,42.0,2.0,13.0,15.0,8.0,3.0,5.0,4.0,3.0,,12.0,3.0,2,2,18.0,19.0,1.0,7.0,12.0,66.0,0.3076923076923077,0.3333333333333333,1.0,0.5,0.5,0.41935483870967744,0.2,0.48717948717948717,0.2692307692307692,0.5104166666666666,0.3333333333333333,0.20512820512820512,22.727272727272727,0.6666666666666666,0.06060606060606061,0.1262135922330097,0.04,0.3333333333333333,0.46153846153846156,0.5,0.10256410256410256,0.358974358974359,0.5,0.5,0.14285714285714285,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.5384615384615384,0.5,0.5064692307692308,0.5600499999999999,0.15555555555555556,0.1891891891891892,0.24489795918367346,8.970967741935485,25.7375,0.27848101265822783,2.0,2.0,2.0,6.0,,2.0,1.0,2.0,3.0,4.0,2.0,1.0,7.0,1.0,2.0,11.0,2.0,,4.0,1.0,,1.0,,,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03225806451612903,0.07692307692307693,0.15714285714285714,0.02247191011235955,0.018691588785046728,0.07692307692307693,,,0.09375,0.2,0.2222222222222222,0.125,,0.5,,,,0.05128205128205128,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,0.07692307692307693,0.4732,0.08163265306122448,,,,,3.0,,,,,,,1.0,,1.0,3.0,,,,,,,2.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,559.0,9,-11,19,18,15.0,14.0,2,37,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,3,28,,,1.0,,3.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1,3,,,,,3.0,15.0,,,1.0,0.5,0.5,,,0.5,1.5,0.5,1.5,0.6666666666666666,14.285714285714286,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.51015,0.45225,,,1.0,3.6,24.7,0.7894736842105263,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,223.0,4,-6,7,8,,,2,15,,,,,,,,,,,,,2.0,2,12,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1,1,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.5,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,5820.0,97,-23,169,173,28.0,17.0,19,342,1.0,3.0,3.0,7.0,22.0,2.0,4.0,,11.0,28.0,3.0,7.0,,31,197,2.0,3.0,1.0,,4.0,14.0,8.0,9.0,4.0,2.0,6.0,,6.0,,2.0,12.0,1.0,4.0,4.0,3.0,1.0,,2.0,3.0,,5.0,2.0,7,8,3.0,,,,4.0,28.0,0.6363636363636364,0.6363636363636364,1.0,0.42857142857142855,0.42857142857142855,0.39285714285714285,0.6666666666666666,0.44285714285714284,0.5,0.44285714285714284,0.5,0.2,21.05263157894737,0.6,0.041666666666666664,0.05128205128205128,0.058823529411764705,0.08571428571428572,0.3333333333333333,0.5,0.08571428571428572,0.6285714285714286,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.11428571428571428,0.5,0.5,1.0,,0.2857142857142857,0.5,0.45759,0.4694375,,,0.12903225806451613,14.710714285714285,24.24285714285714,0.16568047337278108,,,,1.0,3.0,3.0,1.0,,,,,1.0,2.0,2.0,,3.0,,,,,,1.0,,,,,,,1.0,,,,,0.03571428571428571,0.3333333333333333,0.05555555555555555,,,,,,0.08695652173913043,0.058823529411764705,,,,1.0,1.0,1.0,0.3333333333333333,0.08571428571428572,,,0.25,,0.25,0.5226,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,True,,,,,,,,,,,,,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,188.0,3,4,8,7,5.0,3.0,1,15,,,1.0,,,,,,,1.0,,,2.0,2,8,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2.0,,,2.0,5.0,,,,,,,,,,0.5,0.5,,22.22222222222222,,,,,,,,1.0,,,,,,,,,,,,0.3872,0.3872,,,1.0,7.0,,0.625,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,6757.0,113,22,209,204,55.0,81.0,23,413,5.0,15.0,6.0,3.0,8.0,4.0,10.0,5.0,11.0,29.0,5.0,14.0,4.0,41,201,3.0,5.0,5.0,2.0,11.0,6.0,16.0,15.0,10.0,4.0,7.0,7.0,14.0,6.0,1.0,35.0,5.0,10.0,12.0,5.0,1.0,2.0,3.0,3.0,,8.0,2.0,2,7,6.0,6.0,2.0,4.0,11.0,55.0,0.2727272727272727,0.2727272727272727,1.0,0.35714285714285715,0.35714285714285715,0.3793103448275862,0.6,0.43023255813953487,0.45,0.45555555555555555,0.4583333333333333,0.32558139534883723,22.362869198312236,0.625,0.14705882352941177,0.10309278350515463,0.11538461538461539,0.3488372093023256,0.3333333333333333,0.5555555555555556,0.13953488372093023,0.18604651162790697,0.375,0.375,0.3333333333333333,0.23255813953488372,0.4,0.4,1.0,0.5,0.6744186046511628,0.4,0.5229883720930233,0.46132999999999996,0.08888888888888889,0.12903225806451613,0.2682926829268293,7.751724137931036,25.357142857142858,0.2631578947368421,,,1.0,2.0,3.0,4.0,,1.0,3.0,2.0,,7.0,3.0,3.0,2.0,5.0,2.0,,3.0,2.0,,,,1.0,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2413793103448276,0.4,0.07936507936507936,0.029411764705882353,0.020618556701030927,0.045454545454545456,0.08333333333333333,,0.07407407407407407,0.1,0.0625,0.25,,0.4,0.5,0.6,,0.09302325581395349,,,0.2,0.5,,0.4131,0.04878048780487805,,,,,1.0,0.16666666666666666,,,,,,1.0,,,,1.0,1.0,,1.0,,3.0,,,1.0,1.0,1.0,1.0,0.2,0.25,0.25,1.0,,0.2,False,,,,,,,,,,,,,,,,,
