EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,NonShootingPenaltyNonTakeFouls,ShortMidRangeFrequency,SecondChanceCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,DefensiveGoaltends,OffensiveGoaltends
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,5790.0,96,-11,177,174,35,43,19,351,6.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,3.0,1.0,2.0,7.0,10,5.0,13.0,6.0,35.0,218,1.0,1.0,1.0,1.0,3.0,5.0,4.0,10.0,15.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,1.0,2.0,1.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,14.0,21,1.0,1.0,7.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,35,0.2857142857142857,0.2857142857142857,1.0,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.7,1.0,0.6304347826086957,0.625,0.7,0.625,0.5652173913043478,13.636363636363637,0.1111111111111111,0.0392156862745098,0.058823529411764705,0.04,0.039473684210526314,0.04,0.07142857142857142,0.058823529411764705,0.05,0.06666666666666667,0.08333333333333333,0.05555555555555555,1.0,0.391304347826087,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.043478260869565216,1.0,1.0,0.43478260869565216,0.4,0.4,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,1.0,0.25,0.5,0.5,0.9565217391304348,0.3333333333333333,0.5561565217391304,0.5835,0.4708875,0.16,0.3333333333333333,0.14285714285714285,2.63,23.53846153846154,0.1977401129943503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,594.0,10,-8,21,21,15,20,2,42,,,,,,,2.0,,1.0,,,,,,,3,,1.0,,,22,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,,,,,,,,,,,,,15,,,,,,,,,,,,,0.25,17.391304347826086,,,,,,,,,,,,,,,,,,0.5,,,0.25,,,,,,,,,,,,,,0.25,,0.43853749999999997,,0.3882666666666667,,,,13.633333333333333,23.0,0.7142857142857143,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,1286.0,21,-32,42,45,27,23,6,87,,1.0,,,,2.0,3.0,1.0,2.0,,,,,,2.0,4,1.0,2.0,,7.0,69,,1.0,2.0,,,2.0,4.0,,3.0,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,4.0,6,,,,,,,,1.0,1.0,1.0,1.0,2.0,27,1.0,1.0,1.0,0.5,,0.5,0.5,0.5,0.5833333333333334,0.5,0.5833333333333334,0.5,0.3333333333333333,12.765957446808512,0.3333333333333333,,,0.1111111111111111,0.06666666666666667,0.047619047619047616,,,,,,0.14285714285714285,1.0,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.5,,0.5146416666666667,0.60015,0.4162,,,0.2857142857142857,13.875,22.65,0.6428571428571429,,1.0,,1.0,1.0,1.0,0.125,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,19529.0,325,-51,616,611,274,235,73,1227,4.0,12.0,2.0,1.0,8.0,14.0,38.0,7.0,15.0,8.0,15.0,44.0,3.0,18.0,27.0,67,22.0,59.0,23.0,143.0,727,7.0,10.0,30.0,7.0,26.0,54.0,20.0,34.0,54.0,43.0,15.0,18.0,1.0,19.0,,1.0,4.0,4.0,10.0,39.0,5.0,7.0,15.0,,22.0,6.0,28.0,6.0,5.0,5.0,1.0,16.0,,7.0,6.0,18,1.0,,19.0,1.0,30.0,,10.0,3.0,2.0,3.0,2.0,54.0,274,0.37037037037037035,0.38461538461538464,0.8181818181818182,0.3728813559322034,0.2692307692307692,0.3793103448275862,0.40298507462686567,0.3333333333333333,0.47619047619047616,0.36607142857142855,0.5071428571428571,0.421875,0.46825396825396826,22.478386167146972,,0.08333333333333333,0.026737967914438502,0.08860759493670886,0.08494208494208494,0.021660649819494584,0.038461538461538464,0.03636363636363636,0.0125,0.06153846153846154,0.046511627906976744,0.09523809523809523,0.6666666666666666,0.09523809523809523,0.3333333333333333,0.4444444444444444,,0.30158730158730157,0.3684210526315789,0.3783783783783784,0.11904761904761904,0.4666666666666667,0.4666666666666667,1.0,0.3492063492063492,0.3409090909090909,0.3409090909090909,0.7333333333333333,0.15384615384615385,0.14285714285714285,0.125,0.14285714285714285,0.32142857142857145,0.16666666666666666,0.5634920634920635,0.3488372093023256,0.4978600806451613,0.48396666666666666,0.5080083333333334,0.08029197080291971,0.12987012987012986,0.3776223776223776,12.316417910447761,25.20338983050847,0.4448051948051948,17.0,3.0,0.1349206349206349,,6.0,1.0,0.011111111111111112,,0.42857142857142855,,2.0,9.0,4.0,6.0,4.0,3.0,11.0,13.0,12.0,2.0,1.0,6.0,2.0,1.0,11.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.5714285714285714,0.3076923076923077,0.35714285714285715,0.08955223880597014,0.25,0.11764705882352941,0.02631578947368421,0.6875,0.015384615384615385,0.125,0.0625,0.028985507246376812,0.5294117647058824,0.6,0.4444444444444444,1.0,0.46153846153846156,0.5,0.016666666666666666,0.07692307692307693,,,,,,,,,,,,,,,,True,,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,3809.0,63,-19,126,125,53,84,13,251,7.0,9.0,3.0,2.0,2.0,,1.0,,,,,,,,7.0,12,,,4.0,18.0,142,3.0,2.0,3.0,,,6.0,10.0,4.0,,,,1.0,,1.0,,,1.0,,,2.0,6.0,7.0,5.0,1.0,13.0,8.0,21.0,,,1.0,,3.0,1.0,1.0,10.0,18,1.0,,8.0,,8.0,,3.0,3.0,2.0,3.0,1.0,6.0,53,0.7142857142857143,0.8333333333333334,,,,,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5625,0.5,,13.66906474820144,0.1111111111111111,0.13157894736842105,0.13953488372093023,0.2692307692307692,0.1875,0.13559322033898305,0.2222222222222222,0.0625,0.16666666666666666,0.38461538461538464,,0.2916666666666667,0.3333333333333333,0.75,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.08333333333333333,,,,,,,,,,,1.0,0.6666666666666666,1.0,,,,0.75,,0.5167166666666666,0.54435,0.5275333333333333,0.2,0.2,0.3333333333333333,2.775,,0.42063492063492064,2.0,4.0,0.16666666666666666,,,2.0,0.125,,,,2.0,,,,2.0,,4.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.5,1.0,0.6666666666666666,0.15384615384615385,,,,,,,0.6666666666666666,,,,0.2222222222222222,1.0,1.0,1.0,,,,,,,,,,,,,True,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,9373.0,156,2,291,289,147,111,33,580,9.0,16.0,3.0,3.0,5.0,7.0,12.0,,,,,,,,26.0,50,,,22.0,74.0,328,6.0,8.0,17.0,,,30.0,38.0,14.0,,,,3.0,2.0,5.0,2.0,,1.0,,2.0,12.0,6.0,6.0,13.0,5.0,24.0,11.0,35.0,7.0,5.0,2.0,,4.0,1.0,,7.0,18,1.0,,19.0,,24.0,2.0,11.0,4.0,1.0,4.0,3.0,30.0,147,0.7307692307692307,0.76,,,,,0.52,0.47058823529411764,0.52,0.47058823529411764,0.6065573770491803,0.625,,19.938650306748468,0.38461538461538464,0.1511627906976744,0.06521739130434782,0.15789473684210525,0.1532258064516129,0.08029197080291971,0.08,0.09375,0.02857142857142857,0.14285714285714285,0.2727272727272727,0.16666666666666666,0.75,0.32,0.5625,0.6923076923076923,0.8888888888888888,0.24,0.5833333333333334,0.5833333333333334,,,,,,,,,0.5,0.29411764705882354,0.6,,,,0.32,,0.452704,0.5238333333333333,0.45695882352941175,0.1864406779661017,0.1864406779661017,0.40540540540540543,8.225999999999999,,0.5051546391752577,22.0,6.0,0.44,,,5.0,0.1111111111111111,0.15384615384615385,0.8571428571428571,,1.0,10.0,,,2.0,5.0,9.0,14.0,,2.0,,6.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,2.0,,,2.0,0.3333333333333333,0.3333333333333333,0.5625,0.12,0.1875,0.13636363636363635,,0.5,0.09375,0.08333333333333333,0.125,0.05555555555555555,0.45454545454545453,0.5263157894736842,0.5,0.3333333333333333,,,,0.12162162162162163,,2.0,3.0,1.0,,,,,,,,,,,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,6649.0,111,-32,200,195,61,47,22,395,9.0,17.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,,1.0,6.0,1.0,3.0,14.0,29,2.0,7.0,7.0,41.0,250,2.0,1.0,5.0,1.0,3.0,7.0,,28.0,3.0,5.0,1.0,8.0,9.0,17.0,4.0,5.0,3.0,1.0,4.0,43.0,2.0,3.0,4.0,1.0,8.0,2.0,10.0,,,,,1.0,,1.0,2.0,7,,,8.0,1.0,9.0,1.0,4.0,,,,,7.0,61,,,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4827586206896552,0.2,0.4722222222222222,0.3125,0.5125,0.3888888888888889,0.19444444444444445,18.018018018018015,0.125,0.06666666666666667,0.02631578947368421,0.1,0.07777777777777778,0.02,0.034482758620689655,0.06666666666666667,,0.09523809523809523,0.05555555555555555,0.10526315789473684,,0.4722222222222222,0.5294117647058824,0.6428571428571429,,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.027777777777777776,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.5,0.375,0.3333333333333333,,0.375,0.3333333333333333,0.6666666666666666,0.2,0.5245457142857143,0.5498000000000001,0.5174714285714286,0.10256410256410256,0.125,0.17073170731707318,5.503448275862069,27.042857142857144,0.305,5.0,1.0,0.1388888888888889,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,3.0,,1.0,3.0,,,1.0,,1.0,,,,,1.0,,,,0.5,0.5,0.75,0.10344827586206896,0.17647058823529413,,,1.0,,0.047619047619047616,0.09090909090909091,,0.2,0.2,,1.0,,,,0.07317073170731707,,,,,,,,,,,,,,,,True,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,15101.0,252,-48,485,484,242,213,57,969,2.0,3.0,,1.0,2.0,8.0,17.0,5.0,6.0,4.0,8.0,21.0,3.0,10.0,11.0,24,13.0,27.0,12.0,73.0,573,2.0,6.0,12.0,7.0,14.0,43.0,6.0,16.0,33.0,21.0,8.0,26.0,9.0,35.0,5.0,4.0,6.0,7.0,13.0,79.0,2.0,7.0,22.0,8.0,37.0,5.0,42.0,14.0,7.0,5.0,,16.0,,5.0,10.0,12,,,9.0,1.0,14.0,,2.0,2.0,2.0,2.0,,43.0,242,0.2727272727272727,0.2727272727272727,0.8461538461538461,0.48148148148148145,0.5,0.48148148148148145,0.4583333333333333,0.5,0.5980392156862745,0.6346153846153846,0.6293103448275862,0.671875,0.5294117647058824,13.503649635036496,0.2962962962962963,0.16176470588235295,0.014492753623188406,0.11864406779661017,0.14871794871794872,0.02358490566037736,,,0.03333333333333333,0.10204081632653061,0.1935483870967742,0.12,,0.058823529411764705,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.47058823529411764,0.5,0.11764705882352941,0.8333333333333334,0.8333333333333334,1.0,0.4117647058823529,0.38095238095238093,0.38095238095238093,0.75,,0.07692307692307693,0.5,0.15384615384615385,0.38461538461538464,0.3,0.5882352941176471,0.38095238095238093,0.4860725490196079,0.45283333333333325,0.5047615384615385,0.03773584905660377,0.07692307692307693,0.589041095890411,14.483333333333334,24.577777777777776,0.49896907216494846,4.0,,0.0784313725490196,,3.0,3.0,0.04054054054054054,,0.375,,,1.0,4.0,3.0,1.0,,8.0,10.0,6.0,,,1.0,3.0,7.0,11.0,4.0,9.0,2.0,,,,5.0,,,5.0,0.5,0.8,0.8,0.041666666666666664,,,0.058823529411764705,0.6875,0.05454545454545454,0.19642857142857142,0.1111111111111111,0.11538461538461539,0.25,0.25,,,0.6,1.0,,0.1095890410958904,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,15696.0,262,-26,501,493,210,180,56,994,16.0,28.0,3.0,4.0,9.0,18.0,47.0,,,,3.0,15.0,1.0,9.0,45.0,97,3.0,15.0,58.0,157.0,578,6.0,20.0,47.0,1.0,9.0,76.0,28.0,62.0,6.0,15.0,3.0,9.0,14.0,23.0,7.0,7.0,6.0,2.0,1.0,60.0,4.0,9.0,37.0,9.0,55.0,7.0,62.0,5.0,3.0,6.0,,19.0,3.0,10.0,9.0,16,,4.0,57.0,2.0,64.0,2.0,20.0,4.0,4.0,4.0,3.0,76.0,210,0.3111111111111111,0.32558139534883723,0.6666666666666666,0.2,0.1111111111111111,0.2,0.4639175257731959,0.425531914893617,0.4419642857142857,0.38392857142857145,0.5460992907801419,0.5208333333333334,0.13392857142857142,28.520499108734402,0.375,0.2642857142857143,0.027210884353741496,0.13432835820895522,0.2222222222222222,0.0273972602739726,0.045454545454545456,0.02564102564102564,0.015625,0.19607843137254902,0.16129032258064516,0.11320754716981132,0.75,0.25,0.5714285714285714,0.6956521739130435,0.1875,0.41964285714285715,0.3829787234042553,0.4,,,,,0.13392857142857142,0.2,0.21428571428571427,0.6666666666666666,0.5,0.16071428571428573,0.4444444444444444,,0.16071428571428573,0.1111111111111111,0.38392857142857145,0.2,0.4542723214285713,0.48461999999999994,0.4250714285714286,0.15384615384615385,0.17391304347826086,0.4840764331210191,10.636082474226805,25.360000000000003,0.41916167664670656,22.0,,0.19642857142857142,,,2.0,0.027777777777777776,0.05,0.5555555555555556,,3.0,11.0,,,5.0,10.0,20.0,33.0,3.0,4.0,,8.0,1.0,2.0,13.0,2.0,6.0,7.0,,4.0,,11.0,,,11.0,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.08247422680412371,0.17857142857142858,0.045454545454545456,0.0425531914893617,0.6842105263157895,0.019230769230769232,0.3793103448275862,0.21428571428571427,0.018867924528301886,0.5,0.5238095238095238,0.09090909090909091,1.0,,,,0.12738853503184713,,2.0,,,,,,,,1.0,1.0,0.06666666666666667,0.06666666666666667,0.09090909090909091,,True,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,9235.0,154,-24,278,279,112,75,39,557,10.0,16.0,9.0,5.0,7.0,2.0,2.0,,,,,,,,15.0,23,,,8.0,38.0,349,10.0,7.0,10.0,,,19.0,18.0,12.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,13.0,3.0,11.0,2.0,16.0,18.0,34.0,3.0,3.0,8.0,1.0,12.0,3.0,5.0,14.0,29,4.0,2.0,12.0,,13.0,3.0,5.0,6.0,4.0,6.0,3.0,19.0,112,0.6,0.9,,,,,0.6521739130434783,0.7,0.6521739130434783,0.7,0.6785714285714286,0.6785714285714286,,12.422360248447204,0.125,0.12087912087912088,0.1625,0.13636363636363635,0.12389380530973451,0.15126050420168066,0.3,0.15,0.1,0.16666666666666666,0.17391304347826086,0.11764705882352941,0.5,0.6956521739130435,0.625,0.6666666666666666,0.5,0.08695652173913043,1.0,1.0,,,,,,,,,0.9,0.7,0.7142857142857143,,,,0.6956521739130435,,0.5629565217391305,0.5795,0.57152,0.2,0.2,0.5,2.9130434782608696,,0.4028776978417266,5.0,1.0,0.21739130434782608,,,5.0,0.1282051282051282,0.18181818181818182,1.0,,5.0,3.0,,,5.0,4.0,14.0,5.0,,10.0,,1.0,1.0,,4.0,1.0,2.0,2.0,,,,3.0,,,3.0,0.5,0.5,0.5833333333333334,0.043478260869565216,0.0625,,,0.3333333333333333,0.10714285714285714,0.03125,0.2,0.14285714285714285,0.6,0.6,0.6666666666666666,0.5555555555555556,,,,0.3684210526315789,,2.0,2.0,3.0,,,,,,,,,,,,True,,
