EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,ShortMidRangeAssists,BadPassSteals,BadPassTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,DefThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Loose Ball Fouls,OffShortMidRangeReboundPct,PtsPutbacks,BlockedShortMidRange,on,PenaltyAtRimFGM,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,1427.0,24,-8.0,39,39,10.0,27,5,78,1.0,2.0,1.0,4,4.0,4,51,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,10.0,1.0,0.3333333333333333,0.5,15.555555555555555,1.0,0.16666666666666666,0.058823529411764705,0.13333333333333333,0.05,0.09090909090909091,0.3333333333333333,0.125,0.25,0.5,0.25,0.25,0.426325,0.3062,0.2,0.2,0.5,9.925,0.2564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,1875.0,31,-3.0,50,48,14.0,30,8,98,4.0,2.0,6.0,12,7.0,21,59,2.0,4.0,4.0,2.0,4.0,1.0,10.0,,2.0,2.0,,2,,,2.0,1.0,1.0,7.0,,7.0,2.0,2.0,4.0,14.0,2.0,0.7,0.5,28.333333333333336,,0.13333333333333333,,0.09090909090909091,,,,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.45503333333333335,0.40875,0.15384615384615385,0.15384615384615385,0.19047619047619047,10.741666666666667,0.28,3.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,5.0,4.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.5833333333333334,1.0,0.5833333333333334,1.0,1.25,0.08333333333333333,0.25,0.75,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.525,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,6486.0,108,-56.0,183,187,10.0,55,17,370,10.0,4.0,18.0,32,6.0,35,214,3.0,,2.0,16.0,18.0,12.0,38.0,1.0,7.0,7.0,1.0,8,5.0,2.0,9.0,1.0,8.0,9.0,,7.0,3.0,,2.0,10.0,,0.4375,0.25,23.902439024390247,0.5555555555555556,0.11666666666666667,0.011627906976744186,0.08536585365853659,0.01020408163265306,0.019230769230769232,0.25,0.09375,0.2702702702702703,0.10810810810810811,0.4864864864864865,0.40540540540540543,0.4640378378378378,0.39268749999999997,0.075,0.08571428571428572,0.05714285714285714,11.259375,0.0546448087431694,6.0,1.0,1.0,,1.0,6.0,13.0,1.0,3.0,,2.0,12.0,14.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,,,0.46153846153846156,0.46153846153846156,0.40625,0.3333333333333333,0.3918918918918919,0.2,0.2,0.0625,0.2,0.6,0.75,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2,1.0,,0.5749875,0.05714285714285714,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2,0.2,0.3333333333333333,0.25,0.13513513513513514,0.1,0.05405405405405406,0.5,0.5,1.0,0.08108108108108109,0.4,0.25,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,7718.0,129,-50.0,217,220,21.0,74,24,437,4.0,6.0,12.0,22,,15,249,2.0,,,5.0,5.0,3.0,10.0,1.0,7.0,13.0,1.0,14,1.0,,5.0,3.0,4.0,5.0,,,,,,21.0,,0.2777777777777778,,12.903225806451614,0.2,0.09859154929577464,0.00980392156862745,0.12244897959183673,0.008547008547008548,,,0.15,0.14814814814814814,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.475524074074074,0.40218333333333334,,,,12.009090909090908,0.0967741935483871,2.0,,,,1.0,3.0,6.0,,2.0,,3.0,6.0,6.0,1.0,,,,2.0,1.0,1.0,1.0,4.0,,,0.5,0.5,0.2727272727272727,,0.2777777777777778,0.3,0.3,0.045454545454545456,0.25,0.5,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.25,0.25,0.6666666666666666,,,,0.5168875,0.2,1.0,4.0,1.0,1.0,,1.0,5.0,3.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.2,0.2,,,0.18518518518518517,0.05,0.14814814814814814,0.25,0.25,1.0,0.037037037037037035,,0.3333333333333333,23.96,1.0,3.0,1.0,5.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.18518518518518517,0.045454545454545456,0.13333333333333333,0.25,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,6486.0,108,-39.0,185,187,17.0,62,19,372,5.0,1.0,30.0,36,5.0,41,204,3.0,2.0,4.0,,1.0,,3.0,4.0,13.0,20.0,4.0,24,2.0,1.0,5.0,8.0,13.0,4.0,2.0,5.0,2.0,1.0,4.0,17.0,1.0,0.5394736842105263,0.5,20.77294685990338,0.4,0.21311475409836064,0.045454545454545456,0.19540229885057472,0.041237113402061855,0.0392156862745098,0.3333333333333333,0.20588235294117646,0.1388888888888889,0.027777777777777776,0.8333333333333334,0.1388888888888889,0.43781944444444443,0.38033333333333336,0.05405405405405406,0.05405405405405406,0.0975609756097561,15.647222222222224,0.0918918918918919,2.0,,1.0,,,16.0,18.0,,1.0,2.0,2.0,34.0,2.0,1.0,1.0,,1.0,,2.0,2.0,3.0,3.0,,1.0,0.9444444444444444,0.9444444444444444,0.5,,0.5,,0.5,0.027777777777777776,,0.4,0.4,0.5,,,0.5333333333333333,0.5333333333333333,1.0,1.0,,,0.5396,0.04878048780487805,,,,,,,,,1.0,,,,,,1.0,,,,,3.0,,,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,4.0,3.0,,,0.42857142857142855,0.15384615384615385,0.10526315789473684,0.2857142857142857,,,,,3.0,1.0,2.0,3.0,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,6134.0,102,-42.0,174,176,2.0,37,16,350,4.0,4.0,12.0,20,,23,197,,,3.0,3.0,3.0,2.0,6.0,1.0,14.0,18.0,2.0,20,2.0,,3.0,7.0,11.0,,,,,,3.0,2.0,,0.4423076923076923,1.5,14.795918367346939,0.6666666666666666,0.25,0.012658227848101266,0.2328767123287671,0.021739130434782608,,0.2857142857142857,0.20588235294117646,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.445226923076923,0.3906,,,0.13043478260869565,12.1,0.011494252873563218,1.0,,2.0,,2.0,4.0,7.0,,2.0,,3.0,6.0,8.0,1.0,,,,1.0,2.0,,,1.0,,,0.42857142857142855,0.42857142857142855,0.35,,0.4423076923076923,0.5,0.5,0.05,,0.25,0.25,,0.5,0.5,0.3333333333333333,0.36363636363636365,0.5,0.6666666666666666,,,0.5246666666666667,0.13043478260869565,1.0,2.0,,4.0,1.0,3.0,6.0,1.0,,1.0,9.0,4.0,,2.0,2.0,1.0,,,,,1.0,0.5,0.5,,1.5,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.5,0.5,1.0,0.15384615384615385,0.3333333333333333,,25.333333333333332,,,1.0,3.0,1.0,,1.0,0.14285714285714285,0.17647058823529413,0.05263157894736842,0.1111111111111111,0.25,,,,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.08333333333333333,0.07692307692307693,0.16666666666666666,0.13333333333333333,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,True,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,1232.0,21,6.0,34,33,11.0,19,7,67,1.0,,2.0,3,,7,35,2.0,,4.0,,,,,1.0,,1.0,1.0,2,,,1.0,1.0,2.0,,,1.0,,,4.0,11.0,,0.5,1.0,18.6046511627907,,,0.0625,0.0625,0.05263157894736842,0.14285714285714285,,,0.14285714285714285,,0.2857142857142857,0.7142857142857143,0.5237785714285714,0.41705000000000003,,,0.5714285714285714,12.699999999999998,0.3235294117647059,,,1.0,,,2.0,2.0,1.0,2.0,,2.0,4.0,,,,,,,,,,1.0,1.0,,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,,,,,,,,1.0,1.0,1.0,0.5,,,0.4697,0.2857142857142857,1.0,4.0,,,,1.0,4.0,,2.0,,3.0,,,,,1.0,,,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.5714285714285714,,0.5714285714285714,0.25,0.25,1.0,,,,23.725,,,,1.0,,,,,0.2,,0.3333333333333333,,,,,2.0,1.0,1.0,2.0,1.0,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,5641.0,94,-43.0,161,166,7.0,44,15,327,14.0,8.0,19.0,41,12.0,46,184,3.0,,2.0,13.0,14.0,13.0,29.0,2.0,3.0,6.0,2.0,8,3.0,2.0,5.0,3.0,9.0,13.0,,14.0,7.0,,2.0,7.0,,0.45098039215686275,0.25,30.939226519337016,0.6,0.05555555555555555,0.025974025974025976,0.07042253521126761,0.022727272727272728,,,0.07407407407407407,0.3181818181818182,0.18181818181818182,0.4318181818181818,0.38636363636363635,0.4869686046511629,0.39559999999999995,0.13725490196078433,0.14583333333333334,0.043478260869565216,10.702439024390243,0.043478260869565216,8.0,,2.0,1.0,2.0,7.0,17.0,,5.0,,,14.0,20.0,7.0,1.0,,1.0,,,,1.0,2.0,,,0.4117647058823529,0.4117647058823529,0.4146341463414634,,0.38636363636363635,,,0.17073170731707318,0.21428571428571427,0.5714285714285714,0.7272727272727273,0.25,0.25,0.5,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.3333333333333333,,0.25,0.5142800000000001,,,,,3.0,1.0,,3.0,1.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,2.0,,,,0.3333333333333333,0.25,0.06818181818181818,0.05263157894736842,,,,,0.06818181818181818,0.16666666666666666,,35.9,,,,2.0,1.0,,,0.14285714285714285,0.11764705882352941,,,0.25,,,,,,,,,0.5,,,,,1.0,,,,1.0,,,,,,,0.05263157894736842,0.5,,,,,,0.25,,,1.0,2.0,0.13333333333333333,,,True,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,1591.0,27,-15.0,42,44,13.0,22,9,86,3.0,1.0,,4,3.0,7,52,1.0,,,,,,,3.0,2.0,4.0,6.0,10,1.0,,2.0,1.0,4.0,4.0,1.0,4.0,2.0,,,13.0,,0.5833333333333334,,14.545454545454545,0.5,0.13333333333333333,0.13636363636363635,0.07692307692307693,0.2222222222222222,0.16666666666666666,,0.16666666666666666,0.75,0.25,,0.75,0.601125,0.6784,0.3333333333333333,0.3333333333333333,,1.825,0.30952380952380953,2.0,2.0,2.0,1.0,,,2.0,2.0,2.0,1.0,5.0,,4.0,,,,,,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.8333333333333334,,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,1.0,1.0,0.5501,0.7142857142857143,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,3.0,,,3.0,,,,,,,,,,3.0,,,,,,0.6,0.75,,,,,,,,,,,,1.0,0.16666666666666666,4.0,3.0,True,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2407.0,40,-11.0,71,72,17.0,34,11,143,4.0,,2.0,6,1.0,11,83,2.0,,4.0,1.0,1.0,,2.0,4.0,3.0,4.0,6.0,10,,,,1.0,3.0,5.0,1.0,5.0,3.0,,4.0,17.0,,0.6875,1.0,9.195402298850574,,0.15789473684210525,0.13333333333333333,0.13793103448275862,0.13636363636363635,0.14285714285714285,0.5,,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.611,0.7496,0.375,0.375,0.36363636363636365,6.216666666666666,0.23943661971830985,4.0,4.0,4.0,2.0,,1.0,5.0,4.0,4.0,,8.0,2.0,8.0,,,,,1.0,1.0,1.0,,,,1.0,0.2,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,,,1.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,0.7031000000000001,0.7272727272727273,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,1.0,,,,,0.1,0.2,0.125,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,2.0,,8.0,1.0,False,2.0,0.14285714285714285,1.0,,,,
