EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,DefTwoPtRebounds,FTDefRebounds,DefRebounds,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefAtRimReboundPct,Fg2aBlocked,OffThreePtRebounds,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,on,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,AtRimPctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,SelfOReb,LostBallOutOfBoundsTurnovers,DefCorner3ReboundPct,SelfORebPct,Travels,3SecondViolations,SecondChanceArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,12448.0,207,-31.0,412,407,158.0,164.0,53.0,819,22.0,9.0,23.0,11.0,44.0,24.0,454,16.0,11.0,23.0,16.0,158.0,1.0,0.35294117647058826,22.594142259414223,0.3235294117647059,0.3382352941176471,0.3333333333333333,0.4074074074074074,0.6764705882352942,0.5267823529411766,0.5331388888888889,25.3125,0.38349514563106796,12.0,,,6.0,6.0,17.0,2.0,20.0,34.0,101.0,1.0,1.0,2.0,9.0,10.0,14.0,43.0,24.0,,45.0,9.0,54.0,3.0,25.0,6.0,117.0,3.0,4.0,19.0,9.0,3.0,31.0,41.0,5.0,43.0,4.0,0.45454545454545453,1.0,0.625,0.49264705882352944,0.3333333333333333,0.5370370370370371,0.5738636363636364,0.6428571428571429,0.6323529411764706,0.0196078431372549,0.020833333333333332,0.03571428571428571,0.01282051282051282,0.5454545454545454,0.631578947368421,0.25,0.35294117647058826,0.35294117647058826,,,0.6666666666666666,0.6666666666666666,0.45515,0.0891089108910891,0.42574257425742573,8.227272727272727,2.0,5.0,16.0,13.0,,15.0,6.0,1.0,16.0,0.4,0.4,,0.104,0.09202453987730061,,0.13333333333333333,0.5833333333333334,0.07352941176470588,0.4,0.5,,,0.1927710843373494,0.2711864406779661,2.0,,2.0,1.0,2.0,0.05263157894736842,0.08333333333333333,,1.0,,,,,9.0,,3.0,18.0,0.6666666666666666,0.375,,0.2727272727272727,0.375,0.1282051282051282,0.014705882352941176,,,,,,,,,0.04878048780487805,4.0,1.0,0.09090909090909091,0.2,0.02564102564102564,0.030303030303030304,,False,9.0,3.0,7.0,9.0,9.0,6.0,14.0,6.0,12.0,5.0,10.0,9.0,2.0,1.0,21.0,3.0,4.0,2.0,2.0,1.0,2.0,0.13636363636363635,0.5714285714285714,1.0,0.16666666666666666,0.391304347826087,0.391304347826087,0.6666666666666666,0.2727272727272727,0.391304347826087,,,,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,3388.0,56,-14.0,108,110,43.0,46.0,16.0,218,3.0,3.0,5.0,3.0,12.0,7.0,127,5.0,3.0,5.0,7.0,43.0,1.0,0.3684210526315789,17.96875,0.15789473684210525,0.2631578947368421,0.375,0.375,0.5263157894736842,0.4832833333333333,0.5057625,25.442857142857147,0.39814814814814814,1.0,1.0,2.0,1.0,2.0,8.0,,4.0,2.0,16.0,1.0,4.0,,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,,2.0,7.0,2.0,1.0,4.0,2.0,,2.0,,0.3333333333333333,0.25,0.2,0.3684210526315789,0.25,0.125,0.4,0.25,0.125,,0.03389830508474576,,,0.3333333333333333,0.5,0.42105263157894735,0.25,0.25,0.5,0.5,,0.3333333333333333,0.507,0.125,0.125,12.283333333333333,1.0,1.0,6.0,3.0,,5.0,3.0,,1.0,0.75,1.0,,0.07317073170731707,0.09615384615384616,,0.08333333333333333,,0.05263157894736842,1.0,1.0,1.0,,0.05,0.07692307692307693,2.0,,1.0,,1.0,0.18181818181818182,0.18181818181818182,1.0,2.0,,,,,2.0,,,6.0,1.0,0.2857142857142857,,,0.2857142857142857,0.08333333333333333,0.10526315789473684,0.5,0.5,1.0,,,,,,0.058823529411764705,1.0,2.0,0.08333333333333333,,0.18181818181818182,0.2,,False,1.0,,,,1.0,,,1.0,2.0,1.0,,1.0,2.0,,3.0,,1.0,,,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.2,0.2,1.0,,0.2,1.0,,,,,,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,2911.0,49,,100,96,44.0,54.0,11.0,196,7.0,4.0,1.0,,21.0,1.0,100,9.0,,1.0,12.0,44.0,,0.045454545454545456,22.123893805309738,0.3181818181818182,0.045454545454545456,0.4444444444444444,,0.36363636363636365,0.4484340909090909,0.44114444444444445,24.6,0.44,4.0,,,2.0,5.0,11.0,,11.0,2.0,24.0,1.0,1.0,,2.0,5.0,2.0,12.0,2.0,,4.0,,4.0,,3.0,,8.0,1.0,3.0,9.0,2.0,1.0,3.0,2.0,1.0,12.0,1.0,0.5238095238095238,1.0,0.5555555555555556,0.5,1.0,0.5555555555555556,0.5217391304347826,1.0,0.6,0.03333333333333333,0.045454545454545456,,0.07692307692307693,0.5714285714285714,0.8,0.5,0.45454545454545453,0.45454545454545453,,,,0.5,0.3598,0.08333333333333333,0.5,11.19047619047619,2.0,3.0,20.0,3.0,2.0,6.0,4.0,,,0.9090909090909091,0.9090909090909091,0.2857142857142857,0.08571428571428572,0.09302325581395349,,0.125,0.75,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,3.0,1.0,,1.0,0.125,0.16666666666666666,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,2.0,1.0,0.09523809523809523,,0.07142857142857142,,0.3333333333333333,False,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,0.2857142857142857,0.5,,1.0,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,7970.0,133,-43.0,263,260,92.0,94.0,32.0,523,22.0,7.0,5.0,4.0,41.0,5.0,307,13.0,4.0,5.0,6.0,92.0,1.0,0.10869565217391304,18.566775244299674,0.4782608695652174,0.10869565217391304,0.4117647058823529,0.23529411764705882,0.5869565217391305,0.5009902173913044,0.4791735294117648,25.920000000000005,0.34980988593155893,12.0,1.0,7.0,5.0,6.0,14.0,2.0,21.0,8.0,53.0,2.0,9.0,2.0,5.0,7.0,2.0,19.0,6.0,2.0,10.0,,10.0,,6.0,,20.0,6.0,7.0,14.0,11.0,4.0,9.0,12.0,1.0,19.0,1.0,0.5121951219512195,0.2222222222222222,0.5384615384615384,0.4891304347826087,0.18181818181818182,0.5,0.5096153846153846,0.20833333333333334,0.5,0.058823529411764705,0.056451612903225805,0.07692307692307693,0.04081632653061224,0.5454545454545454,0.631578947368421,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6363636363636364,0.14285714285714285,0.18181818181818182,0.7142857142857143,0.5399833333333333,0.09433962264150944,0.3584905660377358,7.668292682926829,3.0,5.0,36.0,2.0,3.0,7.0,2.0,,5.0,0.8571428571428571,0.9,0.3,0.023529411764705882,0.03669724770642202,0.07142857142857142,0.06060606060606061,0.8333333333333334,0.10869565217391304,0.6,0.6,0.6666666666666666,,0.09803921568627451,0.10869565217391304,2.0,,3.0,2.0,3.0,0.08333333333333333,0.0625,,,,,,,1.0,,1.0,3.0,1.0,0.2,,0.25,0.2,,,,,,,,,,,,3.0,1.0,0.07317073170731707,,0.045454545454545456,0.047619047619047616,,False,1.0,1.0,1.0,,1.0,,4.0,7.0,2.0,2.0,1.0,3.0,1.0,,5.0,,2.0,,,1.0,2.0,0.13636363636363635,0.4,0.6666666666666666,1.0,0.2,0.2,1.0,0.25,0.2,1.0,,,1.0,1.0,0.125,0.047619047619047616,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,8360.0,139,-36.0,275,272,120.0,127.0,38.0,547,30.0,8.0,,,41.0,,308,11.0,,,16.0,120.0,3.0,,16.875,0.7317073170731707,,0.7272727272727273,,0.7317073170731707,0.5194268292682928,0.5072272727272726,,0.43636363636363634,16.0,6.0,13.0,6.0,2.0,6.0,,19.0,7.0,45.0,6.0,14.0,,12.0,6.0,5.0,17.0,8.0,2.0,7.0,1.0,8.0,,3.0,1.0,17.0,15.0,19.0,35.0,4.0,,12.0,15.0,5.0,17.0,4.0,0.4634146341463415,0.42857142857142855,0.5454545454545454,0.4634146341463415,0.42857142857142855,0.5454545454545454,0.46875,0.4,0.5666666666666667,0.14563106796116504,0.140625,0.1794871794871795,0.13725490196078433,0.5333333333333333,0.64,0.14634146341463414,0.3333333333333333,0.3333333333333333,0.9285714285714286,0.46153846153846156,,0.75,0.5460307692307693,0.26666666666666666,0.37777777777777777,3.953658536585366,1.0,5.0,30.0,11.0,2.0,16.0,9.0,1.0,3.0,0.7894736842105263,0.8333333333333334,0.16666666666666666,0.12222222222222222,0.11965811965811966,0.07692307692307693,0.09375,0.8125,0.12195121951219512,0.2,0.25,1.0,0.5,0.06976744186046512,0.06976744186046512,3.0,,5.0,1.0,5.0,0.1111111111111111,,,,,,,,,,,,,,,,,0.14814814814814814,,,,,,,,,,0.12903225806451613,6.0,3.0,0.14634146341463414,0.2,0.12,0.09523809523809523,0.25,False,,,,,,1.0,3.0,4.0,1.0,,1.0,5.0,,,6.0,,3.0,1.0,2.0,4.0,2.0,0.16666666666666666,0.16666666666666666,0.4,0.5,,,,,,,1.0,0.09090909090909091,4.0,1.0,0.3333333333333333,0.25,1.0,2.0,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,10943.0,182,-35.0,363,362,129.0,137.0,48.0,725,28.0,11.0,,,72.0,,408,25.0,,,18.0,129.0,4.0,,24.586288416075647,0.3888888888888889,,0.44,,0.3888888888888889,0.4759555555555555,0.493104,,0.35537190082644626,15.0,3.0,5.0,8.0,12.0,26.0,,38.0,27.0,103.0,5.0,9.0,,15.0,14.0,19.0,47.0,28.0,6.0,10.0,1.0,11.0,,8.0,,23.0,10.0,12.0,65.0,8.0,5.0,22.0,35.0,2.0,47.0,2.0,0.5277777777777778,0.5555555555555556,0.56,0.5277777777777778,0.5555555555555556,0.56,0.5786516853932584,0.6818181818181818,0.6527777777777778,0.07246376811594203,0.06470588235294118,0.08163265306122448,0.08333333333333333,0.5357142857142857,0.6,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.5555555555555556,0.6,,0.7272727272727273,0.5153222222222222,0.14563106796116504,0.4563106796116505,8.216666666666667,11.0,18.0,48.0,38.0,7.0,53.0,12.0,1.0,16.0,0.631578947368421,0.6857142857142857,0.4117647058823529,0.3584905660377358,0.33093525179856115,,0.375,0.6666666666666666,0.25,0.6111111111111112,0.6875,0.5454545454545454,0.3333333333333333,0.1839080459770115,0.1839080459770115,8.0,1.0,2.0,,2.0,0.24242424242424243,0.3157894736842105,,,,,,,,,,,,,,,,0.32142857142857145,,,,,,,,,,0.3684210526315789,5.0,1.0,0.06944444444444445,0.1111111111111111,0.03125,0.038461538461538464,,False,,,5.0,,,1.0,2.0,3.0,10.0,1.0,6.0,5.0,4.0,,15.0,1.0,7.0,2.0,,2.0,2.0,0.10714285714285714,0.6666666666666666,1.0,0.6666666666666666,,,,,,2.0,1.0,0.0625,,,0.14285714285714285,,,1.0,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,7331.0,122,-23.0,241,237,112.0,107.0,31.0,478,2.0,1.0,13.0,4.0,18.0,21.0,270,7.0,6.0,13.0,8.0,112.0,5.0,0.5384615384615384,15.412186379928315,0.05128205128205128,0.3333333333333333,0.07692307692307693,0.3076923076923077,0.5897435897435898,0.5005705128205128,0.46085000000000004,24.30952380952381,0.46473029045643155,2.0,,,1.0,3.0,15.0,2.0,5.0,5.0,42.0,,,3.0,6.0,1.0,2.0,13.0,,,8.0,2.0,10.0,1.0,4.0,1.0,22.0,1.0,1.0,7.0,2.0,1.0,9.0,7.0,1.0,13.0,1.0,0.2777777777777778,,0.14285714285714285,0.47435897435897434,1.0,0.4230769230769231,0.5,1.0,0.4642857142857143,0.010752688172043012,0.008547008547008548,0.034482758620689655,,1.0,1.0,0.38461538461538464,0.2,0.21428571428571427,,,0.6666666666666666,1.0,0.57815,0.14285714285714285,0.30952380952380953,15.81111111111111,,1.0,10.0,3.0,1.0,6.0,3.0,,1.0,1.0,1.0,0.07142857142857142,0.043478260869565216,0.05434782608695652,,0.07692307692307693,1.0,0.02564102564102564,,,,,0.025,0.05263157894736842,2.0,,1.0,,1.0,0.08695652173913043,0.13333333333333333,4.0,8.0,1.0,1.0,2.0,2.0,9.0,2.0,3.0,27.0,1.0,0.42857142857142855,0.6666666666666666,0.5,0.42857142857142855,0.047619047619047616,0.20512820512820512,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.15384615384615385,1.0,,1.0,,0.05555555555555555,,,,,False,5.0,1.0,,,5.0,1.0,3.0,1.0,2.0,,2.0,,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,0.38461538461538464,0.38461538461538464,1.0,0.25,0.38461538461538464,,,,,,,,,,1.0,3.0,1.0,0.06666666666666667,0.5,1.0
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,2070.0,34,,67,66,8.0,7.0,7.0,133,1.0,,,,5.0,,70,,,,8.0,8.0,1.0,,12.0,0.2,,,,0.2,0.45010000000000006,,,0.11940298507462686,1.0,1.0,1.0,,,3.0,,1.0,6.0,8.0,1.0,1.0,,4.0,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,2.0,4.0,4.0,10.0,1.0,,9.0,8.0,1.0,2.0,1.0,0.2,1.0,,0.2,1.0,,0.4444444444444444,1.0,1.0,0.14814814814814814,0.12903225806451613,0.3333333333333333,0.058823529411764705,1.0,1.0,0.6,,,1.0,1.0,,,0.5818,0.5,0.25,12.02,,1.0,,5.0,1.0,6.0,2.0,,3.0,,,0.3333333333333333,0.2777777777777778,0.22727272727272727,0.25,0.75,,0.2,,,,,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,0.14285714285714285,,,,,,,,False,,,2.0,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,1885.0,31,-18.0,55,57,,,6.0,112,2.0,,3.0,,7.0,3.0,70,,,3.0,2.0,,,0.3,20.634920634920636,0.2,0.3,,,0.5,0.48154,,25.3,,,,1.0,,1.0,5.0,,1.0,1.0,6.0,,1.0,,,,,,,,4.0,,4.0,,,1.0,8.0,,2.0,9.0,,,2.0,2.0,,,,0.14285714285714285,,,0.25,,,0.2727272727272727,,,,0.034482758620689655,,,,,0.5,0.2,0.2,1.0,,,,0.5626,,,12.585714285714287,,,2.0,4.0,1.0,7.0,2.0,,1.0,1.0,1.0,0.3333333333333333,0.21052631578947367,0.2222222222222222,,0.2,,,,,,,0.09090909090909091,0.125,2.0,,,,,0.25,0.16666666666666666,,,,,,,1.0,,,3.0,1.0,0.3333333333333333,,,0.3333333333333333,0.2,,,,,,,,,,0.25,1.0,1.0,0.14285714285714285,,0.125,0.125,,False,1.0,,,,1.0,,3.0,,2.0,,1.0,,1.0,,2.0,,,,,,,0.5,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,0.3333333333333333,1.0,,0.5,0.14285714285714285,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,8894.0,148,-27.0,292,292,92.0,100.0,31.0,584,16.0,8.0,2.0,1.0,44.0,2.0,324,16.0,1.0,2.0,8.0,92.0,1.0,0.043478260869565216,19.51219512195122,0.34782608695652173,0.043478260869565216,0.47058823529411764,0.058823529411764705,0.391304347826087,0.4874163043478261,0.49118235294117646,24.85,0.3150684931506849,10.0,2.0,3.0,5.0,8.0,26.0,,19.0,11.0,49.0,3.0,5.0,,7.0,8.0,8.0,24.0,6.0,,8.0,5.0,13.0,1.0,4.0,2.0,31.0,4.0,5.0,19.0,6.0,,12.0,16.0,,24.0,,0.4318181818181818,0.6,0.5,0.41304347826086957,0.6,0.47058823529411764,0.46226415094339623,0.5833333333333334,0.5454545454545454,0.0392156862745098,0.03968253968253968,,0.05454545454545454,0.625,0.7692307692307693,0.5652173913043478,0.3076923076923077,0.3076923076923077,0.6,0.6666666666666666,,0.625,0.4567399999999999,0.14285714285714285,0.4897959183673469,11.972727272727274,1.0,2.0,32.0,6.0,1.0,14.0,6.0,2.0,9.0,0.8421052631578947,0.8421052631578947,0.07692307692307693,0.07407407407407407,0.11711711711711711,0.09090909090909091,0.12903225806451613,0.9,0.043478260869565216,0.5,0.5,1.0,0.5,0.16981132075471697,0.17647058823529413,7.0,,1.0,,1.0,0.23333333333333334,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,3.0,1.0,0.06818181818181818,,0.041666666666666664,0.05,,False,,,1.0,,,4.0,2.0,6.0,7.0,,5.0,4.0,2.0,3.0,11.0,1.0,4.0,,1.0,,1.0,0.1875,0.6363636363636364,1.0,0.75,,,,,,,,,,,0.35714285714285715,,1.0,,,,1.0,,,
1510,1610612762,Brevin Knight,Brevin Knight,1510,UTA,990.0,16,-18.0,29,31,2.0,4.0,2.0,60,1.0,,,,3.0,,42,,,,4.0,2.0,,,19.35483870967742,0.3333333333333333,,,,0.3333333333333333,0.4411333333333333,,,0.06896551724137931,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,3.0,,,2.0,7.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,10.133333333333333,,1.0,,1.0,,1.0,3.0,,,,,,0.09090909090909091,0.06666666666666667,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,False,,,,,,1.0,,,3.0,,3.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
