EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PtsUnassisted3s,FTOffRebounds,SelfOReb,SecondChanceTurnovers,BlockedLongMidRange,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,on,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,1286.0,21,6,41,46,8,23,5.0,87,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,3.0,7.0,40,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,8,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.875,1.0,10.416666666666668,0.25,0.07692307692307693,0.1,0.25,0.11764705882352941,0.09523809523809523,0.16666666666666666,0.07692307692307693,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5609500000000001,0.6684,0.5,0.5,0.2857142857142857,2.9,0.1951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,24690.0,412,66,777,766,194,181,105.0,1543,21.0,38.0,4.0,4.0,4.0,14.0,53.0,119,52.0,203.0,797,7.0,8.0,31.0,36.0,70.0,2.0,3.0,30.0,2.0,63.0,2.0,10.0,46.0,4.0,60.0,3.0,63.0,9.0,27.0,17.0,30.0,1.0,2.0,54.0,2.0,63.0,29.0,4.0,3.0,4.0,1.0,194,2.0,0.33962264150943394,0.34615384615384615,0.44537815126050423,0.875,0.468944099378882,0.8846153846153846,0.5314136125654451,0.9117647058823529,24.384787472035796,0.16666666666666666,0.1803921568627451,0.007017543859649123,0.10752688172043011,0.16091954022988506,0.00819672131147541,0.010101010101010102,0.007751937984496124,0.2222222222222222,0.12857142857142856,0.25,0.2360248447204969,0.5526315789473685,0.75,0.08695652173913043,0.2857142857142857,0.3076923076923077,0.5,0.3076923076923077,1.0,0.4968944099378882,0.4775875776397515,0.5241555555555556,0.15508021390374332,0.2,0.15270935960591134,11.61344537815126,0.24967824967824967,3.0,5.0,28.0,67.0,3.0,6.0,1.0,1.0,3.0,12.0,36.0,3.0,4.0,3.0,7.0,15.0,42.0,3.0,5.0,8.0,11.0,20.0,4.0,10.0,15.0,49.0,45.0,36.0,12.0,12.0,2.0,27.0,1.0,7.0,8.0,12.0,1.0,13.0,6.0,7.0,18.0,3.0,8.0,2.0,10.0,2.0,10.0,1.0,3.0,4.0,1.0,2.0,1.0,49.0,4.0,1.0,0.35714285714285715,0.6,0.4,0.35714285714285715,0.55,0.5666666666666667,0.6125,0.2608695652173913,0.047619047619047616,0.10084033613445378,0.2631578947368421,0.07142857142857142,0.014925373134328358,0.05555555555555555,0.6666666666666666,0.012345679012345678,0.037037037037037035,0.1518987341772152,0.15584415584415584,0.043478260869565216,0.47619047619047616,0.4161490683229814,0.417910447761194,0.42424242424242425,0.21428571428571427,0.037267080745341616,0.5,0.5,1.0,0.2236024844720497,0.3333333333333333,0.35294117647058826,1.0,0.5,0.07692307692307693,0.3076923076923077,0.75,1.0,0.16666666666666666,0.6,0.1,0.3333333333333333,0.23333333333333334,0.42857142857142855,0.3333333333333333,0.4319366666666667,0.2413793103448276,24.695238095238096,,,,,,,,,,,,,,,,,,,,True,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,25853.0,431,62,827,818,201,206,109.0,1645,36.0,69.0,5.0,9.0,13.0,30.0,60.0,138,32.0,170.0,847,6.0,16.0,14.0,32.0,88.0,6.0,32.0,106.0,26.0,244.0,16.0,23.0,48.0,6.0,77.0,23.0,100.0,16.0,28.0,9.0,33.0,,2.0,42.0,3.0,51.0,21.0,2.0,,2.0,,201,5.0,0.26666666666666666,0.2807017543859649,0.43478260869565216,0.375,0.44516129032258067,0.3333333333333333,0.4748603351955307,0.3684210526315789,21.766561514195583,0.23076923076923078,0.1797752808988764,0.05442176870748299,0.23232323232323232,0.19398907103825136,0.05759162303664921,0.0660377358490566,0.05343511450381679,0.21428571428571427,0.273972602739726,,0.44516129032258067,0.5217391304347826,0.6545454545454545,0.1935483870967742,0.43333333333333335,0.4482758620689655,0.46153846153846156,0.5,0.5555555555555556,0.5548387096774193,0.5164635483870967,0.4977964285714286,0.12138728323699421,0.1346153846153846,0.08235294117647059,7.484782608695651,0.2430471584038694,10.0,15.0,11.0,39.0,1.0,5.0,,,1.0,5.0,12.0,,2.0,,3.0,6.0,17.0,,2.0,2.0,17.0,33.0,,4.0,15.0,49.0,12.0,12.0,5.0,15.0,1.0,74.0,6.0,31.0,14.0,29.0,6.0,29.0,17.0,12.0,12.0,8.0,10.0,4.0,2.0,2.0,7.0,,3.0,6.0,,,,49.0,5.0,0.6666666666666666,0.35294117647058826,,,0.35294117647058826,0.5151515151515151,0.4594594594594595,0.5104166666666666,0.10967741935483871,0.058823529411764705,0.10869565217391304,0.2028985507246377,0.03333333333333333,,,0.42857142857142855,0.06818181818181818,0.03571428571428571,0.12087912087912088,0.20512820512820512,0.11538461538461539,0.2222222222222222,0.25161290322580643,0.28205128205128205,0.28205128205128205,0.18181818181818182,0.03225806451612903,0.2,0.25,1.0,0.07741935483870968,0.4166666666666667,0.4166666666666667,0.6,0.2,,0.1111111111111111,,,0.40540540540540543,0.6666666666666666,0.02702702702702703,,0.08108108108108109,,0.4166666666666667,0.5066148648648648,0.28823529411764703,25.21764705882353,6.0,1.0,8.0,6.0,2.0,0.2,0.034482758620689655,0.03508771929824561,0.08333333333333333,0.11428571428571428,,,,,,,,,,True,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,30572.0,510,58,961,949,226,237,121.0,1910,47.0,74.0,9.0,15.0,9.0,21.0,86.0,175,49.0,221.0,993,13.0,25.0,34.0,138.0,34.0,14.0,13.0,25.0,9.0,63.0,25.0,8.0,33.0,5.0,46.0,33.0,79.0,15.0,20.0,21.0,59.0,4.0,8.0,57.0,6.0,69.0,36.0,8.0,8.0,8.0,6.0,226,7.0,0.8023255813953488,0.8734177215189873,0.49142857142857144,0.52,0.49142857142857144,0.52,0.5364077669902912,0.5862068965517241,20.491803278688522,0.15151515151515152,0.1064516129032258,0.07246376811594203,0.06896551724137931,0.09624413145539906,0.0696629213483146,0.13114754098360656,0.031446540880503145,0.09243697478991597,0.08139534883720931,0.75,0.4228571428571429,0.6351351351351351,0.746031746031746,0.12,0.42857142857142855,0.47368421052631576,0.6666666666666666,0.6,0.6,0.4228571428571429,0.4756839999999999,0.531995652173913,0.17647058823529413,0.17647058823529413,0.15384615384615385,9.673714285714288,0.2351716961498439,13.0,17.0,30.0,80.0,,,,,,,,,,,,,,,,8.0,26.0,49.0,,,16.0,68.0,,,,13.0,,12.0,4.0,6.0,,6.0,6.0,18.0,10.0,8.0,5.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,7.0,2.0,,,1.0,68.0,1.0,,,,,,0.5306122448979592,0.5306122448979592,0.5964912280701754,,,0.07428571428571429,0.14864864864864866,0.09523809523809523,,,0.25,0.06,0.08823529411764706,0.13,0.0989010989010989,0.03333333333333333,0.7446808510638298,0.45714285714285713,0.375,0.375,0.9333333333333333,,,,,,,,,0.2222222222222222,,,,,0.3469387755102041,0.7647058823529411,,,,,,0.45272653061224477,0.3076923076923077,,,2.0,1.0,3.0,,,0.06451612903225806,0.0625,0.045454545454545456,0.013157894736842105,,,,,,,,,,True,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,26703.0,445,39,837,831,188,211,112.0,1668,9.0,28.0,,2.0,13.0,21.0,39.0,87,38.0,209.0,888,2.0,6.0,16.0,42.0,36.0,,4.0,30.0,1.0,64.0,4.0,8.0,23.0,,31.0,6.0,37.0,7.0,20.0,18.0,28.0,,2.0,40.0,2.0,41.0,13.0,4.0,3.0,4.0,1.0,188,2.0,0.5384615384615384,0.5384615384615384,0.4482758620689655,0.3333333333333333,0.5119760479041916,0.6153846153846154,0.5546448087431693,0.6153846153846154,21.058091286307054,,0.08679245283018867,0.013651877133105802,0.07766990291262135,0.08423913043478261,0.015503875968992248,0.01818181818181818,0.007751937984496124,0.10679611650485436,0.05194805194805195,0.25,0.16766467065868262,0.32142857142857145,0.4090909090909091,0.12574850299401197,0.6190476190476191,0.65,0.5384615384615384,0.15384615384615385,,0.6467065868263473,0.49649670658682626,0.5509375,0.07303370786516854,0.1326530612244898,0.07655502392344497,10.791954022988508,0.22461170848267623,1.0,5.0,17.0,38.0,6.0,24.0,3.0,3.0,9.0,25.0,56.0,3.0,4.0,8.0,13.0,31.0,80.0,4.0,7.0,,3.0,8.0,11.0,22.0,15.0,54.0,87.0,56.0,25.0,7.0,1.0,26.0,3.0,12.0,8.0,6.0,2.0,12.0,5.0,7.0,13.0,2.0,5.0,2.0,8.0,,1.0,,2.0,5.0,,,,54.0,5.0,0.9354838709677419,0.3875,0.5714285714285714,0.5,0.3875,0.375,0.65,0.7105263157894737,0.47904191616766467,0.0125,0.08045977011494253,0.21428571428571427,0.047619047619047616,,0.017857142857142856,0.65,0.02127659574468085,0.03225806451612903,0.046511627906976744,0.10526315789473684,0.15384615384615385,0.4444444444444444,0.2275449101796407,0.4473684210526316,0.4473684210526316,0.5882352941176471,0.1437125748502994,0.25,0.25,1.0,0.33532934131736525,0.44642857142857145,0.45454545454545453,0.92,,0.23076923076923078,0.3076923076923077,0.75,1.0,0.16666666666666666,0.2,0.3,0.3333333333333333,0.43333333333333335,0.6153846153846154,0.44642857142857145,0.5022816666666666,0.2583732057416268,24.652500000000003,6.0,,1.0,1.0,1.0,,,0.018518518518518517,0.015873015873015872,0.011363636363636364,1.0,1.0,7.0,0.3333333333333333,1.0,,,,,True,,,,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,8014.0,134,25,259,237,68,75,22.0,496,2.0,2.0,,,1.0,1.0,14.0,22,4.0,62.0,256,1.0,1.0,10.0,24.0,4.0,,1.0,6.0,1.0,13.0,2.0,3.0,5.0,2.0,10.0,2.0,12.0,,1.0,8.0,15.0,,,5.0,1.0,5.0,,,,,,68,3.0,0.8571428571428571,0.8571428571428571,0.6363636363636364,1.0,0.7435897435897436,0.8,0.7439024390243902,0.8333333333333334,14.840989399293285,0.2,0.07692307692307693,0.022222222222222223,0.1,0.08421052631578947,0.017857142857142856,0.030303030303030304,0.022222222222222223,0.03333333333333333,0.15,,0.05128205128205128,1.0,1.0,0.02564102564102564,1.0,1.0,1.0,,,0.48717948717948717,0.49378846153846156,0.5694,,,0.16129032258064516,17.972727272727273,0.2625482625482625,,,11.0,19.0,2.0,5.0,2.0,2.0,2.0,8.0,12.0,1.0,2.0,2.0,3.0,10.0,17.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,21.0,30.0,12.0,8.0,1.0,,5.0,,4.0,1.0,,,9.0,5.0,4.0,1.0,,,,1.0,,,,,2.0,,,,21.0,2.0,1.0,0.5882352941176471,0.5,0.8,0.5882352941176471,0.6,0.9,0.875,0.4358974358974359,,0.045454545454545456,,,0.05263157894736842,,1.0,,,,0.17391304347826086,,0.5,0.48717948717948717,0.5789473684210527,0.6111111111111112,0.9090909090909091,0.1282051282051282,0.4,0.4,1.0,0.3076923076923077,0.6666666666666666,0.6666666666666666,1.0,,0.4,0.4,0.5,1.0,,,0.2,1.0,0.3,0.6666666666666666,0.6666666666666666,0.4821750000000001,0.3387096774193548,24.476470588235294,,,,,,,,,,,1.0,,1.0,0.5,1.0,,,,,True,,,,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,5660.0,94,9,173,170,33,41,13.0,343,3.0,10.0,,,3.0,8.0,11.0,36,7.0,38.0,165,1.0,2.0,2.0,10.0,12.0,,5.0,18.0,3.0,41.0,1.0,3.0,4.0,1.0,8.0,2.0,10.0,1.0,3.0,4.0,5.0,,,5.0,,7.0,4.0,,,,,33,,0.45454545454545453,0.45454545454545453,0.3055555555555556,0.5,0.3522727272727273,0.3333333333333333,0.40425531914893614,0.3333333333333333,26.7379679144385,0.1,0.07017543859649122,0.015625,0.14285714285714285,0.08974358974358974,0.02564102564102564,,,0.16,0.0625,,0.22727272727272727,0.3,0.375,0.18181818181818182,0.375,0.42857142857142855,,,,0.4090909090909091,0.45357954545454543,0.479325,0.0851063829787234,0.10256410256410256,0.05263157894736842,12.38888888888889,0.1907514450867052,,,5.0,18.0,,2.0,,,1.0,3.0,6.0,,1.0,1.0,2.0,3.0,8.0,,1.0,,1.0,7.0,1.0,3.0,,5.0,6.0,6.0,3.0,3.0,,13.0,2.0,4.0,3.0,6.0,1.0,,,,2.0,,2.0,1.0,,,,,1.0,,,,,5.0,,0.6666666666666666,0.375,,0.3333333333333333,0.375,0.14285714285714285,0.25,0.25,0.18181818181818182,,0.08333333333333333,0.2,0.125,,,0.6666666666666666,0.07142857142857142,,,,0.4,0.6666666666666666,0.4090909090909091,0.2777777777777778,0.2777777777777778,0.6,0.045454545454545456,,,,0.13636363636363635,0.5,0.5,0.6666666666666666,,,0.3333333333333333,,,,,0.1,,0.2,0.5,0.5,0.38207,0.13157894736842105,25.225,3.0,,,,,,,0.1,0.125,,,,,,,,,,,True,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,1622.0,27,-20,47,54,17,18,7.0,101,1.0,2.0,,,,,2.0,3,,4.0,63,,,,4.0,,,,,,,,1.0,2.0,,3.0,,3.0,,1.0,,,,,1.0,,,,,,,,17,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,7.142857142857142,,0.07142857142857142,,0.25,0.09375,,,,,0.25,,0.6666666666666666,0.5,1.0,,,,,,,0.6666666666666666,0.49920000000000003,,,,,5.3,0.3617021276595745,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,1.0,,,0.13333333333333333,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,546.0,9,-1,20,18,11,10,,38,1.0,1.0,,,,,1.0,1,,2.0,19,,,,,2.0,,,,,,,,3.0,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,,11,,,,1.0,,1.0,,1.0,,5.0,,0.375,,,0.3,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,0.5479,,,,,1.7,0.55,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5479,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,6768.0,113,5,204,203,58,76,17.0,407,,1.0,,,1.0,2.0,3.0,6,,27.0,229,1.0,1.0,2.0,6.0,,,5.0,7.0,5.0,19.0,3.0,2.0,4.0,2.0,8.0,3.0,11.0,,1.0,7.0,16.0,2.0,,4.0,3.0,,,2.0,,2.0,2.0,58,2.0,1.0,1.0,0.5,1.0,0.7105263157894737,1.0,0.7105263157894737,1.0,9.009009009009008,0.16666666666666666,0.06896551724137931,0.05263157894736842,0.08695652173913043,0.07407407407407407,0.03896103896103896,,0.10344827586206896,0.08695652173913043,,1.0,0.05263157894736842,,,0.10526315789473684,0.5,0.5,1.0,,,0.7368421052631579,0.5169184210526316,0.4279,,,0.07407407407407407,13.583333333333334,0.28431372549019607,,,2.0,3.0,4.0,9.0,,2.0,4.0,3.0,4.0,,,1.0,2.0,7.0,13.0,,,,1.0,1.0,3.0,6.0,,11.0,21.0,4.0,3.0,1.0,,2.0,,,,2.0,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,2.0,,,11.0,,1.0,0.5384615384615384,,0.5,0.5384615384615384,1.0,0.7857142857142857,0.7857142857142857,0.6842105263157895,,0.16666666666666666,1.0,,,,1.0,,,0.1111111111111111,,0.2222222222222222,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.47368421052631576,0.4444444444444444,0.4444444444444444,1.0,0.21052631578947367,0.75,0.75,1.0,,,,,,,,0.5714285714285714,0.5,0.2857142857142857,0.5,0.75,0.5293857142857143,0.4074074074074074,23.96923076923077,,,,,,,,,,,,,,,,1.0,,,,True,,,,,
