EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGA,NonHeaveArc3FGA,DefTwoPtRebounds,AtRimPctBlocked,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,2pt And 1 Free Throw Trips,BadPassTurnovers,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,PenaltyArc3FGA,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,SelfOReb,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,BlockedLongMidRange,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceArc3PctAssisted
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,1295.0,22.0,7.0,37,35.0,21.0,13.0,3,72,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,4.0,12.0,30.0,2.0,3.0,4.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,8.0,21.0,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8,0.16666666666666666,0.5,25.0,0.5,1.0,0.07692307692307693,0.125,0.3333333333333333,0.05555555555555555,0.125,0.2,1.0,0.14285714285714285,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.46626666666666666,0.5139666666666666,0.14285714285714285,0.14285714285714285,0.6666666666666666,6.083333333333333,0.5675675675675675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,843.0,14.0,5.0,23,23.0,15.0,5.0,2,46,,,,,,,,,,,3.0,16.0,,,,3.0,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,3.0,,1.0,1.0,,,,3.0,15.0,,,,,,1.5,1.5,1.5,1.5,,,3.846153846153846,,,,0.5,,0.23076923076923078,,,,0.4,,,,,,,,,,,,1.0,0.6066,0.6066,,,1.0,,0.6521739130434783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,967.0,16.0,9.0,27,26.0,19.0,13.0,1,53,,,,,2.0,1.0,2.0,2.0,4.0,2.0,6.0,24.0,2.0,3.0,2.0,6.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,4.0,2.0,,6.0,19.0,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,,,20.689655172413794,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,0.3486,0.3356333333333333,0.3333333333333333,0.3333333333333333,1.0,13.0,0.7037037037037037,,,,,,,,,,2.0,4.0,1.0,10.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2569,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,1295.0,22.0,7.0,37,35.0,21.0,13.0,3,72,,1.0,,,1.0,1.0,3.0,1.0,5.0,4.0,6.0,30.0,1.0,3.0,2.0,4.0,,2.0,1.0,,1.0,,,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,,,,,2.0,,4.0,1.0,1.0,4.0,21.0,1.0,,,0.2,0.3333333333333333,0.14285714285714285,0.25,0.3333333333333333,0.4,0.2,,25.0,,,0.07692307692307693,,,0.1111111111111111,0.0625,0.2,,,0.14285714285714285,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.49491428571428575,0.4315375,0.125,0.16666666666666666,0.6666666666666666,12.680000000000001,0.5675675675675675,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,2.0,,,,,0.2857142857142857,,0.14285714285714285,,,,0.25,,23.6,,,2.0,,,,,1.0,,,,,,0.4033,,1.0,1.0,2.0,1.0,0.2,0.25,0.25,0.14285714285714285,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,825.0,14.0,7.0,24,22.0,17.0,11.0,1,46,,,,,1.0,3.0,6.0,3.0,7.0,1.0,7.0,19.0,2.0,5.0,,4.0,4.0,2.0,1.0,,,1.0,,3.0,,3.0,1.0,1.0,,,,,,,,,1.0,,2.0,,1.0,1.0,,4.0,17.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4,0.375,0.3333333333333333,0.4375,0.3333333333333333,0.14285714285714285,1.0,30.769230769230766,,,,0.2,,0.3333333333333333,,,,0.2,,,,,0.125,0.75,0.5,0.5,0.6666666666666666,,,0.125,0.382125,0.37871666666666665,0.125,0.14285714285714285,0.5714285714285714,16.2,0.7083333333333334,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.125,,0.125,,,,0.16666666666666666,,22.8,,,,,,,,,,,,,,,,,,2.0,,0.5,0.5,0.5,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,400.0,7.0,2.0,11,11.0,4.0,,1,22,,,,,,,,,,,,6.0,,,,,,,,,,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.3333333333333333,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,709.0,12.0,2.0,21,19.0,8.0,6.0,1,40,,,,,,,1.0,,1.0,,,15.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,8.0,,,,,,,,,,,,9.090909090909092,1.0,,,,,0.08333333333333333,,,,,,,,,,1.0,,,,,,,0.412,,,,,16.6,0.38095238095238093,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,0.3333333333333333,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,70.0,1.0,-2.0,2,2.0,,2.0,1,4,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,,50.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5271,,,,,,,,,,,1.0,1.0,,,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,24.6,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,70.0,1.0,-2.0,2,2.0,,2.0,1,4,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1.0,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
