EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DeadBallTurnovers,Offensive Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,FTDefRebounds,PenaltyTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Corner3FGM,Loose Ball Fouls,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,PenaltyCorner3Accuracy,OffShortMidRangeReboundPct,SelfOReb,Travels,SelfORebPct,Technical Free Throw Trips,on,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,3SecondViolations
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,1831.0,31.0,5,50,54.0,8,20.0,7.0,104,1.0,1.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,8,1.0,1.0,3.4482758620689657,1.0,0.13333333333333333,0.15789473684210525,0.1,0.12,0.11538461538461539,0.18181818181818182,0.2,0.2,0.25,0.125,1.0,1.0,1.0,0.7166,0.7166,0.4,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,1236.0,21.0,-6,41,41.0,27,19.0,3.0,82,1.0,,4.0,42.0,2.0,,,1.0,,3.0,2.0,,2.0,2.0,3.0,5.0,1.0,1.0,,,3.0,3.0,2.0,,,27,,,22.22222222222222,,0.08695652173913043,0.16666666666666666,,0.07407407407407407,0.17647058823529413,,0.25,0.125,0.1111111111111111,,0.2,,0.4,0.47831999999999997,0.41913333333333336,10.475000000000001,0.6585365853658537,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,8.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,8.0,2.0,0.75,1.0,1.0,0.6,0.5,0.6666666666666666,0.7142857142857143,0.5,0.8,0.2,0.2,0.3333333333333333,1.0,1.0,0.4,1.0,1.0,0.2,0.2,0.5,0.3333333333333333,0.4089,0.2,0.8,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,1357.0,23.0,-5,43,43.0,27,19.0,4.0,86,,,4.0,43.0,4.0,,1.0,2.0,1.0,5.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,27,,,20.833333333333336,1.0,0.04,,,0.03333333333333333,,,,,0.08333333333333333,,,,0.42857142857142855,0.4124357142857143,0.40514999999999995,20.25,0.627906976744186,,,,4.0,2.0,,1.0,2.0,3.0,4.0,11.0,,,,,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,,,,4.0,1.0,6.0,1.0,0.5,,0.5,0.5,,0.3333333333333333,0.6111111111111112,,0.42857142857142855,0.42857142857142855,,,,,,,,0.5714285714285714,0.2857142857142857,,0.16666666666666666,,,0.5454545454545454,24.833333333333332,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,0.5,0.5,1.0,0.16666666666666666,0.5,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,5481.0,91.0,-3,174,177.0,85,87.0,15.0,351,8.0,2.0,12.0,168.0,4.0,2.0,3.0,4.0,1.0,9.0,1.0,4.0,8.0,14.0,1.0,15.0,4.0,2.0,3.0,2.0,3.0,9.0,5.0,,1.0,85,0.16666666666666666,0.125,12.565445026178011,1.0,0.12121212121212122,0.022222222222222223,0.15384615384615385,0.13043478260869565,0.013888888888888888,0.0625,,0.045454545454545456,0.16,0.17647058823529413,0.4,0.2,0.8,0.54219,0.51918,5.066666666666666,0.4885057471264368,6.0,2.0,3.0,1.0,7.0,1.0,5.0,8.0,8.0,1.0,23.0,1.0,1.0,1.0,5.0,3.0,6.0,,12.0,8.0,7.0,1.0,,,,,3.0,,12.0,,0.6666666666666666,1.0,0.75,0.55,1.25,0.6,0.5476190476190477,1.25,0.6,0.4,,,0.75,0.8571428571428571,0.15,0.6666666666666666,1.0,0.05,0.35,0.5,0.5,0.569175,0.21739130434782608,0.5217391304347826,25.0,,1.0,1.0,2.0,2.0,8.0,6.0,2.0,2.0,1.0,6.0,2.0,,,,0.5,0.5714285714285714,1.0,0.25,0.25,0.2222222222222222,,,,0.05,0.2857142857142857,0.2857142857142857,1.0,0.1,0.2857142857142857,0.09523809523809523,0.15384615384615385,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.1111111111111111,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,2630.0,44.0,9,83,83.0,32,34.0,6.0,166,1.0,,8.0,68.0,,,,,,,,4.0,4.0,8.0,,8.0,2.0,1.0,,,,10.0,4.0,,,32,,,14.285714285714285,,0.125,,0.25,0.16666666666666666,,,,0.1875,0.09090909090909091,0.36363636363636365,0.1111111111111111,,0.2222222222222222,0.4142444444444444,,13.600000000000001,0.3855421686746988,,1.0,3.0,4.0,,,,2.0,1.0,6.0,13.0,1.0,2.0,,2.0,,,2.0,2.0,,,,,,,,8.0,,2.0,,0.25,0.5,,0.3888888888888889,0.5,,0.5,0.5,1.0,0.1111111111111111,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,,,,0.46865,0.15384615384615385,0.15384615384615385,23.5,1.0,1.0,,,1.0,4.0,3.0,,,,2.0,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,0.25,0.25,1.0,0.1111111111111111,,,,,,0.3076923076923077,0.3333333333333333,,1.0,,,,,,,,,,1.0,,,5.0,,,,,,,1.0,0.5,,,,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,3244.0,54.0,-14,105,110.0,59,69.0,10.0,215,17.0,10.0,24.0,112.0,14.0,2.0,4.0,7.0,1.0,17.0,,3.0,1.0,4.0,,4.0,2.0,1.0,3.0,2.0,7.0,7.0,13.0,1.0,,59,0.08333333333333333,0.11764705882352941,44.827586206896555,0.42857142857142855,0.03225806451612903,,0.21428571428571427,0.08888888888888889,,,,0.1111111111111111,,,0.5,0.45454545454545453,0.7941176470588235,0.4821712121212121,0.4800833333333334,5.720833333333334,0.5619047619047619,10.0,,1.0,6.0,9.0,1.0,7.0,11.0,10.0,17.0,45.0,,,1.0,2.0,6.0,8.0,11.0,29.0,14.0,8.0,3.0,1.0,,4.0,2.0,24.0,4.0,29.0,4.0,0.4583333333333333,,0.42857142857142855,0.4117647058823529,,0.4090909090909091,0.5,0.3333333333333333,0.48333333333333334,0.29411764705882354,,,0.5882352941176471,0.6666666666666666,0.029411764705882353,,,0.17647058823529413,0.2647058823529412,1.0,0.3181818181818182,0.45435,0.044444444444444446,0.6444444444444445,27.369999999999997,1.0,1.0,1.0,2.0,2.0,8.0,6.0,2.0,,3.0,2.0,7.0,1.0,,1.0,0.36363636363636365,0.36363636363636365,1.0,0.2,0.2222222222222222,,0.16666666666666666,0.16666666666666666,,0.029411764705882353,0.2222222222222222,0.2222222222222222,1.0,0.045454545454545456,0.25,0.1951219512195122,0.23333333333333334,,,6.0,,2.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.25,,,0.5,0.4,,,,,,0.6,0.2857142857142857,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,3188.0,53.0,1,104,103.0,43,49.0,7.0,207,2.0,1.0,11.0,93.0,3.0,,5.0,6.0,2.0,13.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,,,43,,,18.018018018018015,0.75,0.0625,0.07142857142857142,0.13333333333333333,0.0851063829787234,0.046511627906976744,0.16666666666666666,,0.09090909090909091,,,0.14285714285714285,0.2,0.35714285714285715,0.46236071428571435,0.48647,12.781818181818181,0.41346153846153844,1.0,,3.0,6.0,2.0,,1.0,5.0,3.0,2.0,18.0,,2.0,,,1.0,2.0,1.0,9.0,8.0,2.0,1.0,1.0,,1.0,,4.0,1.0,9.0,1.0,0.45454545454545453,,0.3333333333333333,0.5714285714285714,,0.8,0.5625,,0.75,0.21428571428571427,,,0.5,0.5,0.21428571428571427,,,0.42857142857142855,0.14285714285714285,,0.2,0.5243,,0.5,24.400000000000002,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,,0.2,0.2,0.5,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,0.5,0.5,,0.2,0.5,0.06666666666666667,0.08333333333333333,,1.0,1.0,,1.0,,2.0,,,2.0,1.0,2.0,1.0,,1.0,,1.0,,0.1,0.4,,,0.5,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,
200814,1610612739,Tarence Kinsey,Tarence Kinsey,200814,CLE,639.0,11.0,-5,21,22.0,15,10.0,2.0,43,,,3.0,23.0,2.0,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,15,,,20.833333333333336,1.0,0.09090909090909091,0.16666666666666666,,0.08333333333333333,0.125,,,,0.16666666666666666,,,,,0.3947,0.3706,15.4,0.7142857142857143,,1.0,1.0,2.0,,,,1.0,,2.0,4.0,,1.0,,,1.0,,,2.0,,,,,,,,2.0,,2.0,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.5,,0.5,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,0.3547,,0.5,,,,,,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,1663.0,28.0,8,55,55.0,30,34.0,5.0,110,4.0,1.0,11.0,51.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,11.0,1.0,12.0,,,1.0,1.0,2.0,5.0,4.0,,,30,0.09090909090909091,0.25,33.898305084745765,0.5,0.2727272727272727,0.1111111111111111,0.2,0.25,0.05263157894736842,0.25,,0.5,0.1111111111111111,0.2,0.26666666666666666,0.14285714285714285,0.5333333333333333,0.4993066666666667,0.5073642857142857,9.781818181818181,0.5454545454545454,2.0,2.0,3.0,4.0,1.0,,1.0,5.0,4.0,5.0,15.0,2.0,2.0,,4.0,3.0,3.0,1.0,7.0,4.0,1.0,,,,1.0,,6.0,,7.0,,0.45454545454545453,1.0,0.75,0.3333333333333333,1.0,0.42857142857142855,0.4166666666666667,1.0,0.4375,0.26666666666666666,,,0.5,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.06666666666666667,,0.14285714285714285,0.49745,0.26666666666666666,0.4666666666666667,23.700000000000003,1.0,3.0,2.0,,,6.0,,,3.0,1.0,3.0,3.0,1.0,,1.0,0.6,0.75,,,,0.75,0.25,0.25,1.0,0.2,,,,0.2857142857142857,,0.16666666666666666,0.21428571428571427,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,0.2,0.2,0.5,0.5,0.5,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.1111111111111111,,True,,,,,,,,,,,,,,,,,,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,3372.0,56.0,15,104,105.0,43,45.0,10.0,209,2.0,,6.0,95.0,,,3.0,6.0,2.0,15.0,,1.0,4.0,5.0,1.0,6.0,,,1.0,,5.0,5.0,4.0,,,43,,,20.869565217391305,0.2,0.11764705882352941,,0.05555555555555555,0.09615384615384616,0.024390243902439025,,,0.18181818181818182,0.18181818181818182,0.08333333333333333,0.11764705882352941,,0.7647058823529411,0.50095,0.5199,9.466666666666667,0.41346153846153844,1.0,2.0,2.0,2.0,9.0,2.0,4.0,4.0,11.0,5.0,22.0,,,2.0,,,5.0,2.0,5.0,6.0,9.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,5.0,,0.6666666666666666,,,0.5,,0.3,0.5526315789473685,,0.4166666666666667,0.6470588235294118,0.05263157894736842,0.058823529411764705,0.5,0.5,0.11764705882352941,1.0,1.0,0.11764705882352941,0.5294117647058824,1.0,0.8,0.6081,,0.22727272727272727,25.672727272727272,1.0,2.0,1.0,1.0,3.0,2.0,9.0,1.0,,2.0,2.0,1.0,,,,0.25,0.25,1.0,0.2727272727272727,0.2727272727272727,,0.5,0.5,,0.11764705882352941,0.1111111111111111,0.1111111111111111,1.0,0.2,0.1111111111111111,0.05555555555555555,0.14285714285714285,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,0.2,,,,,0.5,,,,,,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,
