EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyFtPoints,Fg2aBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFGM,ShortMidRangeFGM,Arc3FGM,PtsAssisted2s,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,FTOffRebounds,BadPassSteals,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,PtsUnassisted3s,OffLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyArc3Accuracy,DefArc3ReboundPct,on,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,LongMidRangePctBlocked
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,684.0,11.0,16.0,25.0,26,16.0,18.0,3.0,51,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,3.3333333333333335,1.0,0.14285714285714285,0.1,0.25,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201151,1610612737,Acie Law,Acie Law,201151,ATL,555.0,9.0,13.0,22.0,21,14.0,16.0,2.0,43,16.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,14.0,26.923076923076923,,0.2,0.125,,0.6363636363636364,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.5,0.5,0.5,0.4,0.25,0.5,0.4166666666666667,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.1111111111111111,0.07692307692307693,0.16666666666666666,1.0,0.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,0.7142857142857143,0.5577214285714286,0.7661,0.5372916666666666,0.14285714285714285,0.2,0.625,6.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,406.0,7.0,6.0,17.0,18,16.0,17.0,2.0,35,15.0,1.0,1.0,1.0,,,,,,,1.0,,16.0,9.523809523809524,,0.25,0.2,0.5,0.9411764705882353,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,0.25,0.25,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,0.7401,,0.7401,,,1.0,0.6,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201242,1610612737,Thomas Gardner,Thomas Gardner,201242,ATL,632.0,11.0,13.0,23.0,23,14.0,16.0,3.0,46,16.0,1.0,2.0,2.0,,,,,1.0,2.0,1.0,,14.0,39.285714285714285,,0.14285714285714285,0.2,0.25,0.6086956521739131,1.0,3.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,4.0,1.0,2.0,6.0,2.0,5.0,1.0,11.0,2.0,2.0,4.0,,2.0,5.0,2.0,6.0,4.0,1.0,1.0,2.0,,,5.0,,,,1.0,1.0,1.0,5.0,1.0,0.4,,0.4,0.3333333333333333,0.5,0.45454545454545453,0.3333333333333333,0.5,0.4166666666666667,0.45454545454545453,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.09090909090909091,,,0.09090909090909091,,,,0.36363636363636365,0.5,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.7272727272727273,0.483540909090909,0.46435,0.5189666666666667,0.09090909090909091,0.16666666666666666,0.45454545454545453,7.3999999999999995,25.18,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201629,1610612737,Othello Hunter,Othello Hunter,201629,ATL,826.0,14.0,11.0,28.0,30,19.0,22.0,3.0,58,24.0,3.0,3.0,6.0,,,,,,1.0,1.0,,19.0,9.09090909090909,,0.375,0.23076923076923078,0.25,0.6785714285714286,2.0,3.0,2.0,3.0,,,,,,,,,,2.0,3.0,,,,4.0,2.0,2.0,3.0,,,4.0,2.0,,,,,,,,,2.0,3.0,,,,,4.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.125,0.2857142857142857,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,1.0,0.6381,0.65395,0.6381,,,1.0,0.39999999999999997,,,,,,,,2.0,,,2.0,,,,,1.0,,1.0,0.5,1.0,,,0.5,,,,,,0.6666666666666666,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,472.0,8.0,8.0,13.0,15,5.0,7.0,1.0,28,9.0,,,1.0,,,,,,,2.0,,5.0,28.57142857142857,,,,,0.38461538461538464,1.0,1.0,,,,1.0,2.0,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,,,,1.0,1.0,3.0,2.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,0.6666666666666666,,0.875,1.5,1.0,1.5,0.25,0.2,0.16666666666666666,,,,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,0.25,,,,,1.0,0.5,0.54145,,0.4788,0.25,0.3333333333333333,0.375,12.066666666666668,26.0,,,,,,,,,1.0,2.0,1.0,,,,2.0,1.0,,0.5,0.5,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,3.0,0.5,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1610612737,Speedy Claxton,Speedy Claxton,2049,ATL,6.0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612737,Flip Murray,Flip Murray,2436,ATL,265.0,4.0,-2.0,6.0,8,5.0,6.0,1.0,14,8.0,,1.0,1.0,,,,,,,1.0,,5.0,28.57142857142857,,,0.2,,0.8333333333333334,,1.0,,1.0,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,1.0,,,,0.5,0.3801,,0.4124,,,,10.5,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,142.0,2.0,-5.0,3.0,4,3.0,4.0,,7,8.0,,,,,,,,,,,,3.0,33.333333333333336,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3254,,0.3254,,,1.0,11.6,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,142.0,2.0,-5.0,3.0,4,3.0,4.0,,7,8.0,,,,,,,,,,1.0,,3.0,33.333333333333336,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
