EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,FtPoints,PenaltyFtPoints,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,BadPassTurnovers,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,SelfOReb,Travels,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,146.0,2,1,5,4,5,4,1.0,9,5,1.0,1.0,1.0,1.0,2.0,5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,146.0,2,1,5,4,5,4,1.0,9,5,1.0,,,1.0,1.0,5,,0.5,,0.5,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.57142857142857,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.2941,0.2299,0.2941,0.5,1.0,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,146.0,2,1,5,4,5,4,1.0,9,5,,,,,,5,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,0.558,0.558,0.558,,,1.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200978,1610612753,Jeremy Richardson,Jeremy Richardson,200978,ORL,146.0,2,1,5,4,5,4,1.0,9,5,,,,,,5,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,28.57142857142857,,,,,,1.0,,,0.3332,,0.3332,,,21.6,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,146.0,2,1,5,4,5,4,1.0,9,5,,1.0,1.0,,1.0,5,0.5,,0.5,,,,1.0,,,,,,,2.0,,,,,,2.0,,,,2.0,,,,,,,,,0.5,,0.5,28.57142857142857,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,16086.0,268,43,499,513,226,194,52.0,1012,524,9.0,36.0,57.0,17.0,74.0,226,0.2236024844720497,0.06382978723404255,0.2264957264957265,0.0761904761904762,0.09803921568627451,0.2702702702702703,0.4529058116232465,5.0,10.0,2.0,3.0,34.0,52.0,78.0,5.0,9.0,10.0,15.0,20.0,35.0,64.0,4.0,2.0,35.0,0.9411764705882353,0.9696969696969697,0.6538461538461539,0.5555555555555556,0.75,0.6538461538461539,0.5555555555555556,0.75,0.65,0.5555555555555556,0.7,12.589928057553958,0.047619047619047616,0.19230769230769232,0.5,0.5,1.0,0.057692307692307696,0.6666666666666666,0.6666666666666666,0.5443846153846154,0.4676166666666666,0.5521450000000001,0.1282051282051282,0.44871794871794873,2.911538461538461,39.0,5.0,17.0,1.0,3.0,,8.0,0.75,0.5555555555555556,0.85,0.75,3.0,3.0,11.0,5.0,0.2727272727272727,10.0,5.0,39.0,21.0,16.0,5.0,4.0,1.0,3.0,0.21875,0.08928571428571429,0.08928571428571429,False,27.0,2.0,13.0,4.0,2.0,2.0,1.0,7.0,1.0,17.0,4.0,9.0,7.0,2.0,1.0,8.0,1.0,2.0,24.0,4.0,5.0,8.0,6.0,1.0,15.0,11.0,1.0,3.0,15.0,11.0,1.0,0.07692307692307693,0.10256410256410256,0.3076923076923077,0.058823529411764705,0.2328767123287671,0.10144927536231885,0.041666666666666664,0.0851063829787234,0.13636363636363635,0.2,0.2826086956521739,0.14814814814814814,0.7333333333333333,0.6923076923076923,0.7714285714285715,0.9259259259259259,1.0,0.4,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,7557.0,126,-10,235,238,81,67,24.0,473,259,5.0,12.0,13.0,6.0,19.0,81,0.1643835616438356,0.07142857142857142,0.12380952380952381,0.054945054945054944,0.03125,0.2222222222222222,0.3446808510638298,6.0,10.0,7.0,25.0,19.0,43.0,41.0,5.0,7.0,10.0,4.0,12.0,8.0,32.0,6.0,6.0,8.0,0.8421052631578947,1.0,0.4418604651162791,0.7142857142857143,0.3333333333333333,0.4418604651162791,0.7142857142857143,0.3333333333333333,0.45555555555555555,0.7142857142857143,0.3333333333333333,17.938931297709924,0.15,0.23255813953488372,0.6,0.6,0.6666666666666666,0.5813953488372093,0.28,0.28,0.4365883720930233,0.48484285714285713,0.4496583333333333,0.24390243902439024,0.1951219512195122,12.097674418604653,8.0,3.0,3.0,2.0,2.0,1.0,4.0,0.18604651162790697,0.42857142857142855,0.25,0.18604651162790697,1.0,,2.0,,0.5,3.0,,12.0,9.0,5.0,3.0,,1.0,,0.11428571428571428,0.06666666666666667,0.06666666666666667,False,6.0,2.0,2.0,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,6.0,2.0,,2.0,3.0,1.0,3.0,2.0,,1.0,3.0,1.0,,,,,0.1111111111111111,0.03125,,0.05555555555555555,,,0.2,,0.16666666666666666,0.3333333333333333,0.75,0.75,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,16627.0,277,16,501,504,136,119,53.0,1005,521,5.0,13.0,19.0,7.0,26.0,136,0.07303370786516854,0.03597122302158273,0.075,0.03333333333333333,,0.09090909090909091,0.2714570858283433,8.0,27.0,4.0,10.0,23.0,54.0,82.0,4.0,7.0,13.0,8.0,16.0,27.0,8.0,38.0,6.0,27.0,0.17391304347826086,0.2,0.42592592592592593,0.5714285714285714,0.5,0.43452380952380953,0.6111111111111112,0.4523809523809524,0.44565217391304346,0.65,0.5,18.63799283154122,0.02631578947368421,0.32142857142857145,0.2962962962962963,0.2962962962962963,0.125,0.11904761904761904,0.4,0.4444444444444444,0.49164879518072285,0.44735,0.49068000000000006,0.15853658536585366,0.32926829268292684,8.11111111111111,17.0,,6.0,30.0,38.0,5.0,84.0,0.20238095238095238,,0.2857142857142857,0.5595238095238095,8.0,2.0,12.0,6.0,0.6666666666666666,9.0,8.0,28.0,21.0,18.0,6.0,2.0,,2.0,0.04395604395604396,0.07777777777777778,0.1016949152542373,False,11.0,,4.0,1.0,8.0,2.0,22.0,2.0,,5.0,1.0,11.0,6.0,5.0,1.0,4.0,,1.0,16.0,,2.0,1.0,3.0,1.0,,,,,,,,0.018518518518518517,,0.07142857142857142,,0.08064516129032258,0.028169014084507043,0.07272727272727272,0.044444444444444446,,0.1111111111111111,0.07317073170731707,0.09523809523809523,,0.6470588235294118,0.6470588235294118,0.2727272727272727,,,0.6666666666666666,6.0,,5.0,9.0,1.0,2.0,4.0,21.0,1.0,2.0,3.0,9.0,30.0,1.0,2.0,2.0,1.0,5.0,18.0,9.0,1.0,20.0,4.0,6.0,3.0,4.0,1.0,1.0,0.6666666666666666,0.3,0.5,0.2,0.3103448275862069,0.35714285714285715,0.1,0.08163265306122448,0.10714285714285714,0.5555555555555556,0.5555555555555556,0.8,0.25,0.19047619047619047,0.19047619047619047,0.5,0.2222222222222222,0.5,0.09523809523809523,0.5,0.14285714285714285,0.2,0.03225806451612903,25.45,,,,,,,,,,,,,,,,,,,,
1747,1610612753,Rafer Alston,Rafer Alston,1747,ORL,44415.0,740,29,1382,1374,488,391,152.0,2756,1447,3.0,40.0,53.0,3.0,56.0,488,0.08583690987124463,0.007317073170731708,0.08333333333333333,0.0046875,,0.041666666666666664,0.35311143270622286,20.0,42.0,22.0,50.0,70.0,166.0,281.0,2.0,7.0,10.0,24.0,55.0,92.0,18.0,122.0,,92.0,0.12857142857142856,0.12857142857142856,0.42168674698795183,0.2857142857142857,0.43636363636363634,0.4444444444444444,0.2777777777777778,0.3707865168539326,0.4698996655518395,0.2777777777777778,0.4380952380952381,21.84278350515464,0.017964071856287425,0.15053763440860216,0.47619047619047616,0.5128205128205128,0.1,0.17921146953405018,0.44,0.44,0.5086072463768115,0.47923125,0.48380523255813956,0.03558718861209965,0.3274021352313167,8.000602409638553,74.0,4.0,24.0,58.0,94.0,13.0,224.0,0.26523297491039427,0.2222222222222222,0.2696629213483146,0.6702508960573477,25.0,4.0,40.0,10.0,0.625,33.0,26.0,53.0,44.0,44.0,14.0,10.0,9.0,10.0,0.12562814070351758,0.04844290657439446,0.07954545454545454,False,28.0,1.0,8.0,14.0,36.0,23.0,33.0,,,13.0,,33.0,16.0,17.0,10.0,15.0,,1.0,26.0,2.0,,2.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,,0.08433734939759036,0.14864864864864866,,,0.07647058823529412,,,,,0.06802721088435375,0.07936507936507936,0.06818181818181818,0.25,0.3783783783783784,0.4444444444444444,0.17857142857142858,0.09090909090909091,0.25,0.3333333333333333,21.0,,8.0,26.0,1.0,6.0,28.0,87.0,2.0,9.0,28.0,36.0,113.0,2.0,11.0,,6.0,34.0,93.0,15.0,2.0,85.0,28.0,13.0,12.0,1.0,,,0.8611111111111112,0.3185840707964602,0.18181818181818182,0.17647058823529413,0.32432432432432434,0.4050179211469534,,0.006535947712418301,0.0931899641577061,0.3076923076923077,0.3076923076923077,1.0,0.3118279569892473,0.3218390804597701,0.3218390804597701,0.8214285714285714,0.5,0.2222222222222222,0.06741573033707865,0.16666666666666666,0.3146067415730337,0.32941176470588235,,25.74513274336283,2.0,5.0,3.0,1.0,1.0,1.0,0.07142857142857142,0.1111111111111111,1.0,0.17857142857142858,,,,,,,,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,36917.0,615,15,1133,1145,504,414,128.0,2278,1204,15.0,27.0,42.0,19.0,61.0,504,0.07479224376731301,0.047021943573667714,0.07265774378585087,0.03665987780040733,0.056179775280898875,0.024691358024691357,0.44483671668137686,2.0,11.0,10.0,19.0,47.0,78.0,250.0,5.0,5.0,21.0,19.0,33.0,96.0,58.0,36.0,4.0,96.0,0.6170212765957447,0.6444444444444445,0.6025641025641025,1.0,0.5757575757575758,0.5890804597701149,0.5,0.5074626865671642,0.6218905472636815,0.5,0.5853658536585366,17.57289204097715,0.018018018018018018,0.06321839080459771,0.18181818181818182,0.2857142857142857,0.5,0.10919540229885058,0.5263157894736842,0.5555555555555556,0.5552353448275863,0.5817576923076923,0.5597679104477613,0.084,0.384,6.101282051282051,48.0,5.0,25.0,11.0,14.0,3.0,31.0,0.27586206896551724,0.2631578947368421,0.373134328358209,0.8275862068965517,11.0,5.0,22.0,14.0,0.5,45.0,28.0,76.0,51.0,61.0,26.0,6.0,11.0,5.0,0.09411764705882353,0.13846153846153847,0.2653061224489796,False,35.0,5.0,18.0,9.0,3.0,1.0,6.0,3.0,1.0,11.0,4.0,18.0,12.0,6.0,,11.0,,,34.0,,5.0,,11.0,6.0,12.0,8.0,2.0,2.0,13.0,6.0,,0.11538461538461539,0.08333333333333333,0.12121212121212122,0.018518518518518517,0.06790123456790123,0.01744186046511628,0.06722689075630252,0.017241379310344827,0.017857142857142856,0.08181818181818182,0.04310344827586207,0.13043478260869565,0.46153846153846156,0.7291666666666666,0.7954545454545454,0.6,0.7,1.0,0.72,6.0,,22.0,58.0,6.0,18.0,15.0,38.0,1.0,4.0,16.0,37.0,96.0,3.0,14.0,2.0,10.0,34.0,93.0,18.0,,38.0,15.0,2.0,2.0,1.0,4.0,1.0,0.8378378378378378,0.3854166666666667,0.21428571428571427,0.29411764705882354,0.3854166666666667,0.5517241379310345,0.05263157894736842,0.01282051282051282,0.3333333333333333,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.21839080459770116,0.39473684210526316,0.39473684210526316,0.7333333333333333,0.21052631578947367,0.25,0.26865671641791045,0.3333333333333333,0.23880597014925373,0.39473684210526316,0.010309278350515464,24.369791666666668,10.0,4.0,2.0,,1.0,,0.36363636363636365,0.5263157894736842,1.0,0.25,2.0,1.0,1.0,0.2,0.5,,,,,
