EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LostBallSteals,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,OffShortMidRangeReboundPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Loose Ball Fouls,OffensiveGoaltends,DefensiveGoaltends,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Corner3PctBlocked,PenaltyCorner3FGM,BlockedCorner3,PenaltyCorner3Accuracy
1501,1610612741,Tim Thomas,Tim Thomas,1501,CHI,695.0,12,-6,19,21,8.0,2.0,40,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,6.0,1.0,3.0,7.0,26,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.25,45.45454545454545,1.0,1.0,0.1111111111111111,0.09090909090909091,0.25,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.4444444444444444,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4444444444444444,0.3333333333333333,0.47068333333333334,0.59595,14.466666666666667,25.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,7596.0,127,60,252,231,89.0,28.0,483,8.0,14.0,5.0,3.0,6.0,2.0,3.0,1.0,14.0,25.0,3.0,4.0,49.0,222,1.0,26.0,9.0,2.0,2.0,3.0,20.0,1.0,25.0,34.0,10.0,4.0,17.0,9.0,17.0,0.9285714285714286,1.0,1.0,0.75,1.0,0.56,0.6379310344827587,0.6805555555555556,0.13793103448275862,0.12,,18.661971830985916,0.5882352941176471,0.2,0.19607843137254902,0.19047619047619047,0.1875,0.4827586206896552,0.5714285714285714,0.6666666666666666,0.875,0.1724137931034483,0.20689655172413793,0.5,0.5,1.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.6206896551724138,1.0,0.52875,0.5330499999999999,6.196000000000001,38.425,88.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,12.0,1.0,5.0,1.0,5.0,6.0,8.0,2.0,3.0,6.0,24.0,2.0,2.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,1.0,18.0,1.0,8.0,4.0,9.0,1.0,2.0,2.0,3.0,6.0,7.0,1.0,1.0,8.0,3.0,17.0,1.0,1.0,16.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,24.0,88.0,1.0,4.0,1.0,0.6666666666666666,0.2,0.75,0.4166666666666667,0.8181818181818182,0.4166666666666667,0.75,0.14285714285714285,0.2,0.09411764705882353,0.16666666666666666,0.043478260869565216,0.08333333333333333,0.2,0.03333333333333333,0.05555555555555555,0.36363636363636365,0.125,0.2,0.1111111111111111,0.14285714285714285,0.25,0.6,0.75,1.0,0.034482758620689655,1.0,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.36363636363636365,0.75,0.2727272727272727,0.6666666666666666,0.538515,0.15625,0.17857142857142858,0.10204081632653061,0.4897959183673469,0.3492063492063492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,9640.0,161,-5,312,322,121.0,33.0,634,17.0,29.0,12.0,7.0,16.0,,3.0,,28.0,57.0,,3.0,72.0,346,,14.0,,3.0,,5.0,16.0,1.0,20.0,27.0,8.0,3.0,16.0,6.0,15.0,0.25,0.2692307692307692,,,,0.49122807017543857,0.4666666666666667,0.5217391304347826,0.05,0.08771929824561403,0.0625,24.355300859598852,0.5,0.07692307692307693,0.1415929203539823,0.1310344827586207,0.10256410256410256,0.48333333333333334,0.5862068965517241,0.6538461538461539,0.17647058823529413,0.2,0.26666666666666666,0.4375,0.4666666666666667,0.5714285714285714,0.05,,,,,0.5333333333333333,,0.4822189655172414,0.50282,7.738596491228069,35.76666666666667,113.0,3.0,5.0,6.0,8.0,4.0,,,,,3.0,16.0,5.0,8.0,,12.0,10.0,16.0,,3.0,11.0,31.0,42.0,4.0,,16.0,6.0,22.0,4.0,2.0,8.0,8.0,50.0,3.0,4.0,3.0,7.0,,1.0,1.0,3.0,5.0,8.0,2.0,,7.0,2.0,15.0,,,20.0,2.0,5.0,6.0,4.0,2.0,4.0,3.0,31.0,113.0,2.0,6.0,,,0.625,0.625,0.625,0.5263157894736842,0.6666666666666666,0.5961538461538461,0.10344827586206896,0.08333333333333333,0.038461538461538464,0.09375,0.09090909090909091,0.051094890510948905,,0.11764705882352941,0.12,0.1111111111111111,0.19148936170212766,0.09523809523809523,0.09090909090909091,,0.75,0.3333333333333333,0.36363636363636365,,,,,,0.625,0.6,,,0.42105263157894735,0.75,0.15789473684210525,,0.4414588235294118,0.07936507936507936,0.08333333333333333,0.16666666666666666,0.4305555555555556,0.36217948717948717,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,12622.0,210,-13,404,413,170.0,45.0,817,5.0,11.0,2.0,10.0,19.0,6.0,18.0,,16.0,32.0,13.0,30.0,88.0,450,1.0,14.0,36.0,18.0,6.0,1.0,14.0,,17.0,19.0,5.0,3.0,8.0,11.0,18.0,0.4375,0.4666666666666667,0.9230769230769231,0.43333333333333335,0.43333333333333335,0.5,0.5725806451612904,0.5945945945945946,0.4838709677419355,0.03125,,17.72428884026258,0.625,,0.0945945945945946,0.08994708994708994,0.0784313725490196,0.1774193548387097,0.45454545454545453,0.5,0.4,0.03225806451612903,0.3064516129032258,0.5263157894736842,0.5263157894736842,0.5,0.2903225806451613,0.3333333333333333,0.35294117647058826,0.8333333333333334,,0.6612903225806451,0.3333333333333333,0.5087000000000002,0.379625,12.50625,24.479999999999997,134.0,1.0,2.0,1.0,2.0,1.0,7.0,12.0,,1.0,6.0,17.0,1.0,4.0,1.0,6.0,4.0,8.0,1.0,7.0,5.0,16.0,18.0,2.0,,17.0,3.0,20.0,1.0,2.0,9.0,5.0,43.0,1.0,1.0,3.0,2.0,,12.0,2.0,2.0,2.0,3.0,,,3.0,,15.0,1.0,,25.0,,7.0,4.0,3.0,2.0,3.0,2.0,16.0,134.0,4.0,2.0,1.0,0.14285714285714285,0.25,0.5,0.5,0.36666666666666664,0.5,0.42105263157894735,0.09090909090909091,,0.007194244604316547,0.07317073170731707,0.022727272727272728,0.01092896174863388,,0.022222222222222223,0.02857142857142857,0.09090909090909091,0.109375,0.038461538461538464,0.13333333333333333,,0.6666666666666666,0.5,0.5,,0.1935483870967742,0.5833333333333334,0.5833333333333334,1.0,0.4,0.5,,,0.13333333333333333,0.5,0.4,0.16666666666666666,0.44603000000000004,0.11428571428571428,0.1794871794871795,0.06818181818181818,0.18181818181818182,0.3316831683168317,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,3.0,10.0,1.0,0.03333333333333333,0.05555555555555555,0.2,1.0,1.0,0.06666666666666667,0.03225806451612903,,,,,,,,,,,True,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,9300.0,155,12,302,306,139.0,32.0,608,4.0,12.0,16.0,8.0,19.0,5.0,17.0,,16.0,47.0,6.0,19.0,77.0,325,1.0,8.0,12.0,17.0,5.0,3.0,7.0,,10.0,13.0,3.0,2.0,4.0,3.0,9.0,0.25,0.25,0.6666666666666666,0.3157894736842105,0.3157894736842105,0.3404255319148936,0.3787878787878788,0.47435897435897434,0.2878787878787879,0.06382978723404255,,23.976608187134502,0.75,,0.0625,0.07246376811594203,,0.18181818181818182,0.3333333333333333,0.4444444444444444,0.25,0.24242424242424243,0.2878787878787879,0.42105263157894735,0.42105263157894735,0.375,0.25757575757575757,0.29411764705882354,0.3125,0.6,,0.4696969696969697,0.29411764705882354,0.46552272727272725,0.5515749999999999,11.251063829787235,24.894736842105264,113.0,,1.0,2.0,6.0,4.0,1.0,2.0,,3.0,7.0,27.0,,2.0,1.0,5.0,9.0,20.0,3.0,7.0,12.0,39.0,24.0,,,9.0,4.0,13.0,2.0,2.0,7.0,2.0,30.0,1.0,2.0,3.0,3.0,1.0,,,,1.0,1.0,,1.0,3.0,1.0,21.0,,2.0,30.0,2.0,12.0,1.0,,,,,39.0,113.0,1.0,1.0,1.0,0.42857142857142855,,0.45,0.5,0.5,0.625,0.578125,0.25,,0.019801980198019802,0.11538461538461539,0.027777777777777776,0.021897810218978103,0.022222222222222223,,,0.09090909090909091,0.09803921568627451,0.11764705882352941,0.1111111111111111,0.02631578947368421,,0.25,0.25,,0.030303030303030304,0.5,0.5,1.0,0.3333333333333333,,,,0.2222222222222222,0.3333333333333333,0.25925925925925924,0.42857142857142855,0.4409740740740741,0.16883116883116883,0.21052631578947367,0.06493506493506493,0.5064935064935064,0.3741721854304636,2.0,,,,1.0,1.0,,6.0,1.0,,,1.0,0.05263157894736842,0.058823529411764705,0.3333333333333333,1.0,1.0,,0.05,3.0,0.043478260869565216,0.14285714285714285,,,,,,,,True,,,,,,,,
2422,1610612741,John Salmons,John Salmons,2422,CHI,9379.0,156,-29,298,304,147.0,36.0,602,11.0,24.0,7.0,5.0,10.0,3.0,14.0,1.0,18.0,41.0,4.0,18.0,63.0,348,1.0,14.0,6.0,14.0,3.0,8.0,8.0,3.0,15.0,19.0,2.0,1.0,6.0,5.0,14.0,0.3888888888888889,0.3888888888888889,0.5,0.2222222222222222,0.2222222222222222,0.43902439024390244,0.4067796610169492,0.4846153846153846,0.3050847457627119,0.1951219512195122,,20.821114369501466,0.3333333333333333,0.21428571428571427,0.0784313725490196,0.09022556390977443,0.058823529411764705,0.4067796610169492,0.4583333333333333,0.5789473684210527,0.2727272727272727,0.11864406779661017,0.1694915254237288,0.5,0.5,0.6,0.23728813559322035,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.16666666666666666,0.711864406779661,0.21428571428571427,0.5035813559322034,0.40618999999999994,6.914634146341464,24.72222222222222,95.0,,2.0,1.0,6.0,2.0,1.0,4.0,,,2.0,15.0,1.0,5.0,,2.0,3.0,8.0,,4.0,8.0,14.0,22.0,,,8.0,2.0,10.0,1.0,1.0,3.0,4.0,22.0,,4.0,4.0,4.0,,4.0,2.0,,1.0,4.0,,1.0,1.0,1.0,12.0,,2.0,15.0,3.0,7.0,2.0,2.0,2.0,4.0,2.0,14.0,95.0,4.0,2.0,,,0.2,0.375,0.16666666666666666,0.25,0.16666666666666666,0.4375,0.20833333333333334,0.42857142857142855,0.0380952380952381,0.12903225806451613,,0.028169014084507043,0.037037037037037035,,,,0.14634146341463414,0.14285714285714285,0.1,,0.5,0.2857142857142857,0.5,0.5,0.06779661016949153,0.25,0.25,1.0,0.3333333333333333,,,,0.5,0.16666666666666666,0.16666666666666666,,0.503675,0.1111111111111111,0.15555555555555556,0.031746031746031744,0.2222222222222222,0.3187919463087248,,2.0,,,,,2.0,6.0,1.0,1.0,2.0,,0.05555555555555555,0.07142857142857142,,,,0.16666666666666666,,,0.09523809523809523,,1.0,2.0,2.0,,,,,True,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,7648.0,127,-40,235,258,114.0,26.0,493,14.0,27.0,1.0,,,,,,15.0,28.0,,,45.0,282,,18.0,,,,3.0,24.0,5.0,33.0,47.0,2.0,2.0,3.0,9.0,15.0,0.6,0.8181818181818182,,,,0.5357142857142857,0.5357142857142857,0.6081081081081081,,0.10714285714285714,,15.09433962264151,0.6666666666666666,0.45454545454545453,0.2696629213483146,0.23728813559322035,0.2,0.9642857142857143,0.5185185185185185,0.5833333333333334,0.5714285714285714,0.03571428571428571,,,,,,,,,,0.9642857142857143,,0.5650000000000001,0.5342153846153846,1.082142857142857,,68.0,4.0,12.0,3.0,5.0,1.0,,,,,,15.0,5.0,13.0,,11.0,3.0,5.0,,,7.0,13.0,12.0,8.0,,5.0,1.0,6.0,1.0,,1.0,3.0,13.0,,14.0,4.0,14.0,1.0,5.0,2.0,,,1.0,,,1.0,,15.0,1.0,2.0,20.0,2.0,7.0,4.0,6.0,6.0,6.0,6.0,13.0,68.0,3.0,3.0,,,0.38461538461538464,0.6,0.38461538461538464,0.6,0.39285714285714285,0.65,0.1111111111111111,,0.16279069767441862,0.13793103448275862,,0.12612612612612611,0.14634146341463414,0.19230769230769232,,0.47619047619047616,0.21052631578947367,0.21052631578947367,,0.1,1.0,1.0,1.0,1.0,,,,,0.9230769230769231,0.3333333333333333,,,1.0,0.6,,,0.60162,0.21212121212121213,0.21212121212121213,0.24444444444444444,0.28888888888888886,0.28936170212765955,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,0.15789473684210525,,,,,3.0,1.0,,,True,,,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,5142.0,86,-56,161,174,53.0,19.0,335,8.0,15.0,4.0,5.0,10.0,,1.0,,14.0,29.0,,1.0,34.0,216,,20.0,,,,,12.0,1.0,16.0,22.0,2.0,1.0,4.0,4.0,10.0,0.7142857142857143,0.7692307692307693,,,,0.4827586206896552,0.4666666666666667,0.5,0.03333333333333333,,,20.54054054054054,0.5,0.14285714285714285,0.2222222222222222,0.21428571428571427,0.2608695652173913,0.5,0.5333333333333333,0.5333333333333333,0.625,0.13333333333333333,0.3333333333333333,0.5,0.5,1.0,0.03333333333333333,,,,,0.5333333333333333,,0.5120862068965518,0.5935,7.658620689655172,49.9,48.0,1.0,3.0,3.0,4.0,1.0,,,,,1.0,6.0,1.0,3.0,,4.0,4.0,8.0,,1.0,1.0,9.0,8.0,2.0,1.0,,1.0,1.0,,1.0,,,3.0,2.0,4.0,3.0,6.0,3.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,9.0,,,8.0,,3.0,1.0,8.0,6.0,8.0,5.0,9.0,48.0,1.0,1.0,,,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.5,0.45,,,0.06896551724137931,0.1875,0.13333333333333333,0.0821917808219178,0.034482758620689655,,0.08333333333333333,,0.3,0.18181818181818182,0.2,0.2,0.625,0.25,0.25,,,,,,1.0,0.3333333333333333,,,0.4444444444444444,0.75,0.1111111111111111,,0.5291125,0.09090909090909091,0.09375,0.11764705882352941,0.2647058823529412,0.2981366459627329,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,0.3,0.3333333333333333,,,,1.0,1.0,1.0,,True,,,,,,,,
283,1610612741,Lindsey Hunter,Lindsey Hunter,283,CHI,529.0,9,-2,19,21,8.0,2.0,40,,,,,,,1.0,,,,,1.0,,22,,,,1.0,,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,5.0,,,0.14285714285714285,0.25,0.3333333333333333,,,,,,,,,,1.0,,,,,1.0,,0.55245,,,24.3,9.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,301.0,5,9,10,8,1.0,1.0,18,,,,,1.0,,,,,1.0,,,,7,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,18.181818181818183,,,0.5,0.25,,,,,,,1.0,,,,,,,,,,,0.3733,,14.1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,
