EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,HeaveAttempts,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,Corner3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,on,BlockedCorner3,3pt And 1 Free Throw Trips
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,1571.0,26,3,51,58,22,45,6,109,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4,3.0,7.0,57,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,4.0,2.0,22,3.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,11.864406779661017,0.14285714285714285,0.08333333333333333,0.17647058823529413,0.125,0.1,0.15,0.2,0.5,0.1,0.14285714285714285,0.125,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.25,1.0,0.5,0.5,0.5,0.5252,0.6337999999999999,0.48944999999999994,0.3333333333333333,0.3333333333333333,0.2857142857142857,6.375,0.43137254901960786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,26453.0,441,31,836,829,243,249,119,1665,24.0,44.0,5.0,5.0,11.0,6.0,17.0,67.0,59.0,128,58.0,227.0,887,9.0,11.0,36.0,33.0,32.0,86.0,2.0,30.0,5.0,35.0,2.0,11.0,75.0,3.0,11.0,46.0,4.0,61.0,4.0,65.0,11.0,5.0,9.0,27.0,15.0,35.0,2.0,1.0,58.0,3.0,71.0,30.0,243,6.0,0.2711864406779661,0.27586206896551724,0.4609375,0.8181818181818182,0.48011363636363635,0.75,0.5430622009569378,0.8181818181818182,24.380165289256198,0.16,0.17037037037037037,0.009836065573770493,0.09821428571428571,0.14921465968586387,0.009828009828009828,0.017094017094017096,,0.008064516129032258,0.21153846153846154,0.11904761904761904,0.25,0.5454545454545454,0.75,0.09659090909090909,0.35294117647058826,0.4,0.16666666666666666,0.3806818181818182,0.2777777777777778,1.0,0.24444444444444444,0.5227272727272727,0.4855130681818181,0.5283291666666666,0.45991666666666664,0.15270935960591134,0.19480519480519481,0.15859030837004406,10.99140625,0.29066985645933013,5.0,29.0,3.0,5.0,1.0,1.0,2.0,14.0,43.0,3.0,6.0,4.0,10.0,17.0,48.0,3.0,7.0,9.0,18.0,5.0,12.0,26.0,77.0,48.0,3.0,43.0,14.0,15.0,1.0,3.0,11.0,8.0,1.0,1.0,6.0,18.0,4.0,9.0,2.0,9.0,2.0,10.0,1.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,77.0,6.0,0.9411764705882353,0.3541666666666667,0.42857142857142855,0.4166666666666667,0.3541666666666667,0.5454545454545454,0.5666666666666667,0.6416666666666667,0.2727272727272727,0.020833333333333332,0.1171875,0.2727272727272727,0.11764705882352941,0.014925373134328358,0.023255813953488372,0.6666666666666666,0.00980392156862745,0.03333333333333333,0.1590909090909091,0.1282051282051282,0.03571428571428571,0.012195121951219513,0.4,0.4166666666666667,0.43283582089552236,0.4393939393939394,0.1724137931034483,0.028409090909090908,0.6,0.6,1.0,0.24431818181818182,0.32558139534883723,0.3333333333333333,0.9285714285714286,0.6,0.05555555555555555,0.3333333333333333,0.5,1.0,0.45454545454545453,0.044444444444444446,0.5,0.2222222222222222,0.4,0.32558139534883723,0.02040816326530612,0.3392070484581498,24.72708333333333,,,,,,,,,,,,,,True,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,29808.0,497,43,947,945,268,291,131,1892,44.0,85.0,6.0,12.0,20.0,15.0,44.0,47.0,75.0,176,35.0,197.0,1005,7.0,21.0,16.0,53.0,46.0,104.0,8.0,84.0,36.0,120.0,29.0,35.0,276.0,22.0,30.0,52.0,7.0,89.0,31.0,120.0,31.0,16.0,16.0,30.0,7.0,38.0,,3.0,48.0,4.0,56.0,22.0,268,9.0,0.30666666666666664,0.323943661971831,0.42613636363636365,0.3333333333333333,0.413265306122449,0.30434782608695654,0.4436936936936937,0.32,22.971741112123972,0.22580645161290322,0.17333333333333334,0.06451612903225806,0.234375,0.19158878504672897,0.06607929515418502,0.07575757575757576,0.04,0.06716417910447761,0.21495327102803738,0.26881720430107525,0.4336734693877551,0.5176470588235295,0.6376811594202898,0.22448979591836735,0.3409090909090909,0.375,0.4666666666666667,0.23979591836734693,0.5217391304347826,0.5,0.32786885245901637,0.5357142857142857,0.5001149484536082,0.49596944444444435,0.4555008333333333,0.102803738317757,0.1134020618556701,0.08121827411167512,7.413636363636363,0.28299894403379094,12.0,16.0,1.0,6.0,,,2.0,3.0,14.0,,2.0,,6.0,4.0,20.0,,2.0,2.0,26.0,,8.0,14.0,66.0,9.0,3.0,12.0,3.0,20.0,1.0,7.0,35.0,14.0,8.0,10.0,15.0,14.0,8.0,12.0,3.0,2.0,2.0,10.0,,,4.0,,8.0,3.0,,,,1.0,3.0,1.0,,,66.0,7.0,0.75,0.2,,,0.2222222222222222,0.49056603773584906,0.4262295081967213,0.4583333333333333,0.10204081632653061,0.05,0.11363636363636363,0.18823529411764706,0.09090909090909091,,,0.4666666666666667,0.07079646017699115,0.03125,0.09900990099009901,0.20652173913043478,0.14285714285714285,0.11235955056179775,0.3333333333333333,0.2727272727272727,0.3404255319148936,0.3404255319148936,0.25,0.030612244897959183,0.16666666666666666,0.2,1.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.16666666666666666,,0.08695652173913043,,,0.6,0.03278688524590164,,0.09836065573770492,,0.25,,0.3350253807106599,27.28,2.0,1.0,6.0,2.0,0.16666666666666666,0.03571428571428571,0.08641975308641975,,,,,,,True,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,26703.0,445,39,837,831,188,211,112,1668,43.0,67.0,9.0,15.0,16.0,8.0,15.0,69.0,80.0,151,45.0,205.0,888,13.0,22.0,34.0,39.0,128.0,32.0,14.0,9.0,11.0,20.0,9.0,4.0,51.0,23.0,4.0,30.0,5.0,39.0,30.0,69.0,14.0,8.0,14.0,18.0,18.0,50.0,4.0,7.0,48.0,6.0,60.0,31.0,188,7.0,0.8,0.8767123287671232,0.5298013245033113,0.5909090909090909,0.5298013245033113,0.5909090909090909,0.5758426966292135,0.6538461538461539,20.228215767634854,0.1724137931034483,0.11320754716981132,0.07849829351535836,0.038834951456310676,0.09239130434782608,0.07493540051679587,0.13636363636363635,0.05555555555555555,0.03875968992248062,0.0970873786407767,0.05194805194805195,0.44370860927152317,0.6417910447761194,0.7413793103448276,0.09933774834437085,0.5333333333333333,0.5714285714285714,0.75,0.45695364238410596,0.6818181818181818,0.6,0.41025641025641024,0.44370860927152317,0.4776278145695364,0.54752,0.46553333333333324,0.17613636363636365,0.17613636363636365,0.16585365853658537,9.443708609271525,0.22461170848267623,12.0,29.0,,,,,,,,,,,,,,,,8.0,23.0,,,13.0,59.0,,,,,10.0,,2.0,5.0,,6.0,1.0,6.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,,3.0,6.0,,2.0,6.0,,,6.0,,6.0,4.0,,1.0,59.0,1.0,,,,,,0.5897435897435898,0.5897435897435898,0.6555555555555556,,,0.06622516556291391,0.13432835820895522,0.06666666666666667,,,0.2222222222222222,0.06382978723404255,0.0967741935483871,0.13953488372093023,0.10526315789473684,,0.01639344262295082,0.6666666666666666,0.7209302325581395,0.42028985507246375,0.42028985507246375,0.9310344827586207,,,,,,,,,0.2222222222222222,,,,,0.75,,,,,,,0.28780487804878047,,,1.0,3.0,,,0.037037037037037035,0.047619047619047616,,,,,,,True,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,33899.0,565,30,1067,1062,291,324,142,2129,15.0,39.0,2.0,4.0,10.0,13.0,23.0,44.0,48.0,106,55.0,256.0,1137,4.0,9.0,20.0,16.0,58.0,38.0,2.0,31.0,6.0,37.0,1.0,7.0,80.0,11.0,15.0,27.0,,42.0,13.0,55.0,15.0,6.0,9.0,25.0,22.0,35.0,,2.0,55.0,2.0,58.0,17.0,291,3.0,0.6041666666666666,0.6170212765957447,0.4528301886792453,0.4444444444444444,0.4878640776699029,0.5263157894736842,0.5436681222707423,0.5263157894736842,20.667209113100082,,0.07780979827089338,0.028871391076115485,0.1056338028169014,0.08588957055214724,0.02564102564102564,0.027777777777777776,0.036585365853658534,0.025806451612903226,0.096,0.08571428571428572,0.18932038834951456,0.38461538461538464,0.4838709677419355,0.11165048543689321,0.5652173913043478,0.6190476190476191,0.5384615384615384,0.21359223300970873,0.21052631578947367,0.5,0.23255813953488372,0.6747572815533981,0.5009007281553396,0.5406058823529412,0.5038662790697674,0.08144796380090498,0.14166666666666666,0.078125,10.205660377358493,0.2727272727272727,4.0,20.0,7.0,28.0,5.0,3.0,9.0,28.0,72.0,3.0,5.0,9.0,18.0,35.0,100.0,4.0,10.0,,8.0,12.0,27.0,27.0,79.0,99.0,6.0,72.0,28.0,10.0,1.0,5.0,14.0,10.0,2.0,1.0,9.0,16.0,3.0,6.0,3.0,10.0,,2.0,,,3.0,1.0,8.0,5.0,,,4.0,,5.0,1.0,,,79.0,8.0,0.9428571428571428,0.35,0.4,0.4444444444444444,0.35,0.5,0.6046511627906976,0.7053571428571429,0.4854368932038835,0.01,0.09433962264150944,0.20512820512820512,0.08695652173913043,,0.013888888888888888,0.64,0.015873015873015872,0.02702702702702703,0.061946902654867256,0.07339449541284404,0.16216216216216217,0.009009009009009009,0.2,0.6,0.45454545454545453,0.45454545454545453,0.65,0.13592233009708737,0.25,0.25,1.0,0.34951456310679613,0.3888888888888889,0.39436619718309857,0.9285714285714286,0.5,0.2631578947368421,0.2631578947368421,0.6,1.0,0.4,0.20930232558139536,0.3333333333333333,0.4186046511627907,0.5,0.3888888888888889,0.009900990099009901,0.30859375,24.663000000000007,,,3.0,1.0,,,0.011235955056179775,1.0,1.0,8.0,0.2,1.0,,True,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,10481.0,175,9,317,319,99,111,40,636,,2.0,,,,1.0,3.0,10.0,5.0,15,,43.0,342,1.0,1.0,2.0,4.0,10.0,,,5.0,3.0,8.0,3.0,5.0,19.0,5.0,5.0,6.0,3.0,14.0,5.0,19.0,2.0,1.0,1.0,2.0,14.0,34.0,2.0,,2.0,1.0,,,99,7.0,1.0,1.0,0.3333333333333333,1.0,0.581081081081081,0.3333333333333333,0.581081081081081,0.3333333333333333,10.773480662983426,0.21428571428571427,0.05309734513274336,0.04672897196261682,0.1111111111111111,0.06962025316455696,0.034013605442176874,0.021739130434782608,,0.1111111111111111,,0.06896551724137931,0.05405405405405406,,,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.2702702702702703,,,,0.6486486486486487,0.4979743243243243,0.5091333333333333,0.4613055555555555,,,0.046511627906976744,15.28,0.31230283911671924,,4.0,6.0,12.0,,2.0,3.0,5.0,10.0,,2.0,1.0,2.0,11.0,22.0,,2.0,,1.0,3.0,5.0,,11.0,33.0,,10.0,5.0,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,4.0,,,1.0,2.0,4.0,3.0,,,11.0,,1.0,0.5,,0.6,0.5,0.25,0.6111111111111112,0.6111111111111112,0.5945945945945946,,0.13333333333333333,1.0,,,,0.5,,,0.1,0.05,0.1875,,0.75,,0.4,0.4,1.0,0.32432432432432434,0.5,0.5,1.0,0.2702702702702703,0.5,0.5,1.0,,,0.6666666666666666,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.5,,0.2558139534883721,24.05,,,,1.0,,,,,,,,,,True,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,26183.0,436,14,805,805,189,190,118,1610,33.0,58.0,14.0,25.0,6.0,25.0,44.0,7.0,62.0,109,18.0,142.0,850,21.0,33.0,49.0,17.0,72.0,52.0,20.0,13.0,4.0,17.0,4.0,3.0,38.0,34.0,22.0,57.0,12.0,91.0,47.0,138.0,5.0,3.0,19.0,28.0,15.0,40.0,5.0,11.0,25.0,,26.0,14.0,189,2.0,0.5806451612903226,0.6923076923076923,0.5688073394495413,0.6363636363636364,0.5636363636363636,0.6363636363636364,0.5916666666666667,0.6447368421052632,15.727948990435706,0.5454545454545454,0.20802919708029197,0.10932475884244373,0.19469026548672566,0.2041343669250646,0.11246943765281174,0.15315315315315314,0.06666666666666667,0.096,0.1875,0.1951219512195122,0.5272727272727272,0.5689655172413793,0.717391304347826,0.4,0.5681818181818182,0.6097560975609756,0.48,0.06363636363636363,0.7575757575757576,0.56,0.3333333333333333,0.5363636363636364,0.48754128440366984,0.552748275862069,0.4896588235294117,0.11864406779661017,0.11965811965811966,0.34507042253521125,4.71743119266055,0.23478260869565218,5.0,4.0,,,,,,,1.0,,,,1.0,,1.0,,,7.0,10.0,,1.0,7.0,27.0,,,,,15.0,,,9.0,1.0,12.0,3.0,2.0,9.0,1.0,4.0,1.0,5.0,5.0,9.0,,3.0,6.0,,2.0,26.0,2.0,2.0,14.0,9.0,28.0,17.0,,4.0,27.0,2.0,,,,,,0.5882352941176471,0.5555555555555556,0.6136363636363636,0.00909090909090909,,0.13761467889908258,0.20689655172413793,0.06818181818181818,,,0.32142857142857145,0.12244897959183673,0.12,0.23255813953488372,0.20652173913043478,0.1935483870967742,0.09375,0.6071428571428571,0.6060606060606061,0.5714285714285714,0.5714285714285714,1.0,,,,,0.00909090909090909,,,,0.35714285714285715,,,,,0.8333333333333334,,,0.05555555555555555,,,,0.19014084507042253,64.1,1.0,1.0,4.0,3.0,,0.043478260869565216,0.1232876712328767,,,,,,1.0,True,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,5274.0,88,-3,172,172,44,56,14,344,2.0,6.0,,,,3.0,7.0,18.0,10.0,31,9.0,35.0,177,,1.0,,5.0,10.0,10.0,,11.0,3.0,14.0,1.0,5.0,31.0,1.0,1.0,4.0,1.0,6.0,1.0,7.0,1.0,,3.0,6.0,3.0,7.0,,1.0,7.0,,9.0,4.0,44,2.0,0.5,0.5,0.3225806451612903,,0.34210526315789475,,0.4166666666666667,,25.531914893617024,0.125,0.06451612903225806,0.018518518518518517,0.038461538461538464,0.056818181818181816,0.014084507042253521,,0.06666666666666667,,0.2222222222222222,,0.15789473684210525,0.3333333333333333,0.4,0.18421052631578946,0.42857142857142855,0.42857142857142855,,0.47368421052631576,,,,0.34210526315789475,0.444177027027027,0.56445,0.35255,0.0975609756097561,0.11764705882352941,,13.654838709677422,0.2558139534883721,,5.0,,1.0,,,,2.0,6.0,,1.0,1.0,3.0,2.0,7.0,,1.0,,1.0,1.0,3.0,2.0,7.0,3.0,3.0,5.0,2.0,1.0,,2.0,4.0,2.0,,,1.0,3.0,,3.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,7.0,1.0,0.5,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.2,0.3125,0.3888888888888889,0.18421052631578946,,0.03225806451612903,0.16666666666666666,,,,0.5,,,,,0.2,,,1.0,0.2777777777777778,0.2777777777777778,0.6,0.02631578947368421,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,,,,,0.375,0.3333333333333333,0.4,,0.2,28.1,1.0,,,,,,,,,,,,,True,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,7408.0,123,28,255,225,94,104,22,480,1.0,2.0,,,,1.0,1.0,15.0,13.0,18,5.0,49.0,261,2.0,2.0,9.0,5.0,22.0,4.0,,7.0,1.0,8.0,1.0,,17.0,,3.0,9.0,1.0,13.0,,13.0,3.0,2.0,,5.0,8.0,16.0,,,6.0,1.0,6.0,,94,6.0,0.8461538461538461,0.8461538461538461,0.7222222222222222,1.0,0.7096774193548387,0.7,0.7205882352941176,0.75,13.87900355871886,0.08333333333333333,0.1323529411764706,,0.10714285714285714,0.125,,,,,0.038461538461538464,0.14285714285714285,0.06451612903225806,0.5,0.5,0.03225806451612903,1.0,1.0,1.0,0.4838709677419355,,,,0.4838709677419355,0.4964596774193548,0.5318875000000001,0.5030909090909091,,,0.1836734693877551,17.605555555555554,0.3686274509803922,,11.0,2.0,4.0,1.0,2.0,2.0,4.0,9.0,1.0,2.0,3.0,4.0,6.0,13.0,1.0,3.0,2.0,4.0,5.0,6.0,5.0,28.0,18.0,,9.0,4.0,,,,6.0,1.0,,,1.0,5.0,,4.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,28.0,3.0,1.0,0.46153846153846156,0.3333333333333333,0.8333333333333334,0.46153846153846156,0.8,1.0454545454545454,1.0,0.41935483870967744,,,,,,,1.0,,,0.14285714285714285,0.21428571428571427,,,,,0.7333333333333333,0.7333333333333333,0.9090909090909091,0.12903225806451613,0.5,0.5,1.0,0.2903225806451613,0.4444444444444444,0.4444444444444444,1.0,,0.2,0.4,0.5,1.0,,0.18181818181818182,1.0,0.36363636363636365,0.75,0.4444444444444444,,0.5714285714285714,24.407692307692308,,,,,,,,,,,,,,True,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,1191.0,20,-37,31,48,7,29,5,79,1.0,3.0,,,1.0,,1.0,1.0,2.0,5,,4.0,60,,,,2.0,4.0,,,1.0,,1.0,,,2.0,,1.0,4.0,,5.0,,5.0,,,,1.0,,,,,,,,,7,,1.0,1.0,0.4,,0.4,,0.4,,15.789473684210526,,0.21052631578947367,,0.3333333333333333,0.22727272727272727,,,,,0.2,0.3333333333333333,0.6,0.3333333333333333,0.5,0.2,,,,0.2,,,0.5,0.6,0.45324,,0.3843,,,,4.5600000000000005,0.22580645161290322,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3333333333333333,,,,1.0,,,0.3,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,
