EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,Corner3FGA,FtPoints,PtsAssisted2s,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceFG3A,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGA,SecondChanceFtPoints,SecondChancePoints,FTDefRebounds,DefensiveGoaltends,SecondChanceTsPct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFtPoints,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,FTOffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,on,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PtsPutbacks,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,OffCorner3ReboundPct,PtsUnassisted3s,HeaveAttempts,3SecondViolations
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,1747.0,29,-21,54,55,15.0,17.0,6.0,109,1.0,1.0,2.0,1.0,3.0,3.0,7.0,4.0,2.0,6.0,3.0,7.0,13.0,71,1.0,1.0,2.0,4.0,2.0,4.0,9.0,7.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,4.0,1.0,2.0,15.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5384615384615384,0.3333333333333333,1.0,0.5,31.147540983606557,0.6666666666666666,0.07692307692307693,0.05555555555555555,0.3333333333333333,0.07692307692307693,0.15384615384615385,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.6153846153846154,0.42857142857142855,0.43439230769230774,0.4141,0.3949833333333333,0.15384615384615385,14.433333333333332,26.414285714285715,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,1102.0,18,-11,32,35,10.0,13.0,5.0,67,1.0,1.0,2.0,1.0,2.0,,,,3.0,5.0,,1.0,9.0,48,,2.0,2.0,,4.0,4.0,,,,,1.0,2.0,3.0,1.0,1.0,,,8.0,2.0,2.0,4.0,,,,,,,,,,,1.0,,4.0,10.0,1.0,,,,0.6,1.0,0.5,1.0,0.5,1.0,0.16666666666666666,,,,21.05263157894737,,0.25,0.18181818181818182,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,,,,,,0.3333333333333333,,0.45860833333333334,,0.37605,0.4444444444444444,10.54,24.5,0.3125,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.25,0.5,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,970.0,16,-11,30,31,15.0,17.0,2.0,61,,,,1.0,3.0,,,,1.0,3.0,,2.0,2.0,40,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,4.0,,,15.0,1.0,,,,0.3333333333333333,,0.2,,0.2,,0.4,,,,18.18181818181818,1.0,,0.08333333333333333,,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,0.4,,0.45594,0.51255,,,20.6,23.549999999999997,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,0.4,,,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,1747.0,29,-21,54,55,15.0,17.0,6.0,109,2.0,1.0,1.0,2.0,4.0,,,,3.0,7.0,,,9.0,71,1.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,3.0,6.0,,,,,,,,,,2.0,5.0,,2.0,15.0,1.0,,,,0.42857142857142855,1.0,0.42857142857142855,1.0,0.5,1.0,,0.2857142857142857,1.0,,14.754098360655737,,0.07692307692307693,0.1111111111111111,,0.2857142857142857,0.14285714285714285,1.0,1.0,0.5714285714285714,0.5,0.5,,,,,,0.2857142857142857,,0.4427285714285714,0.5116,0.4001,0.2222222222222222,12.599999999999998,,0.2777777777777778,,,3.0,6.0,,3.0,3.0,,2.0,4.0,,2.0,1.0,1.0,0.2,0.12,0.2,0.2857142857142857,0.2,,,,,,0.2222222222222222,0.2222222222222222,,,1.0,0.2,0.2,,1.0,3.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,147.0,2,-4,6,6,6.0,6.0,,12,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,1227.0,20,-4,37,39,9.0,9.0,5.0,76,2.0,,1.0,,1.0,1.0,1.0,,1.0,4.0,3.0,4.0,13.0,39,,,,1.0,4.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,,8.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,4.0,9.0,,1.0,0.75,0.75,0.25,,0.6875,1.5,0.7222222222222222,1.0,0.5,0.25,,1.0,25.58139534883721,0.5,0.25,0.17647058823529413,,0.25,0.125,,,0.125,,,0.125,1.0,1.0,1.0,,0.75,1.0,0.5705125000000001,,0.53685,0.3076923076923077,6.175000000000001,23.974999999999998,0.24324324324324326,1.0,3.0,2.0,,,,,,5.0,3.0,,1.0,,,,,,,0.4,,0.5,0.5,,0.375,0.2222222222222222,0.2,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,935.0,16,-20,30,28,5.0,6.0,2.0,58,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,3.0,42,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,4.0,,,5.0,,,,,1.0,,0.5,,0.5,,0.5,,,,9.375,,,0.125,,0.5,,,,,,,0.5,,,,1.0,1.0,,0.5034,0.5286,0.4782,,,26.1,0.16666666666666666,1.0,,1.0,2.0,,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,0.3333333333333333,0.5,,,1.0,0.5,0.5,,1.0,,2.0,,,1.0,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,223.0,4,-6,7,8,,,2.0,15,1.0,,,,,,,,,1.0,,,,12,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,22.22222222222222,1.0,,,,1.0,,,,,,,,,,,,1.0,,0.5744,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,380.0,6,-5,11,10,,,2.0,21,,,,,,,,,,,,,1.0,13,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,7.692307692307692,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,73.0,1,3,3,3,,,,6,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
