EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,FTDefRebounds,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,on,FTOffRebounds,OffFTReboundPct
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,7783.0,130,14,246,238,87.0,99.0,26.0,484,6.0,15.0,1.0,2.0,1.0,4.0,5.0,10.0,1.0,4.0,5.0,11.0,1.0,5.0,12.0,29.0,6.0,15.0,9.0,51.0,235,1.0,3.0,2.0,4.0,8.0,1.0,5.0,8.0,19.0,8.0,16.0,18.0,11.0,5.0,5.0,4.0,8.0,12.0,7.0,1.0,1.0,1.0,2.0,32.0,2.0,7.0,5.0,12.0,2.0,14.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,2.0,3.0,9.0,9.0,14.0,2.0,8.0,1.0,1.0,1.0,1.0,19.0,87.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.2,0.4,0.41379310344827586,0.3333333333333333,0.5,0.4772727272727273,0.3333333333333333,0.4230769230769231,0.51,0.3333333333333333,0.5277777777777778,0.3409090909090909,0.1724137931034483,0.3333333333333333,20.50359712230216,0.42857142857142855,0.06756756756756757,0.025974025974025976,0.19444444444444445,0.10909090909090909,0.01818181818181818,0.04,0.0625,0.058823529411764705,0.09090909090909091,0.05555555555555555,0.17857142857142858,0.25,1.0,0.3409090909090909,0.4,0.6,0.3333333333333333,0.09090909090909091,0.25,0.25,0.22727272727272727,0.5,0.5,0.4,0.09090909090909091,0.25,0.25,1.0,0.25,0.45454545454545453,0.45454545454545453,1.0,0.15384615384615385,0.5,0.38461538461538464,0.2,0.6818181818181818,0.45454545454545453,0.5370931818181819,0.4131,0.47416538461538466,0.16,0.22857142857142856,0.0392156862745098,0.37254901960784315,8.40344827586207,25.333333333333332,0.35365853658536583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,14556.0,243,-52,442,445,131.0,153.0,42.0,887,16.0,26.0,6.0,10.0,13.0,26.0,11.0,32.0,,3.0,3.0,7.0,,1.0,40.0,84.0,3.0,10.0,26.0,115.0,494,2.0,5.0,6.0,14.0,26.0,,2.0,5.0,33.0,26.0,54.0,9.0,7.0,3.0,6.0,23.0,9.0,32.0,6.0,3.0,11.0,3.0,9.0,73.0,9.0,8.0,20.0,28.0,9.0,37.0,7.0,4.0,3.0,7.0,3.0,5.0,12.0,2.0,,19.0,3.0,3.0,17.0,27.0,31.0,1.0,13.0,,,1.0,,33.0,131.0,3.0,0.325,0.34210526315789475,1.0,0.3,,0.3,0.47619047619047616,0.4,0.5384615384615384,0.4734042553191489,0.4,0.5,0.5233644859813084,0.5,0.532258064516129,0.10638297872340426,0.07142857142857142,0.19230769230769232,25.71428571428571,0.3684210526315789,0.14492753623188406,0.057692307692307696,0.125,0.13861386138613863,0.04568527918781726,0.044444444444444446,0.025,0.07462686567164178,0.13157894736842105,0.30303030303030304,0.13333333333333333,0.10526315789473684,,0.2765957446808511,0.6153846153846154,0.7619047619047619,0.25,0.2765957446808511,0.5,0.52,0.3404255319148936,0.34375,0.34375,0.45454545454545453,0.031914893617021274,,,,0.07446808510638298,0.42857142857142855,0.42857142857142855,1.0,0.35714285714285715,0.6,0.03571428571428571,,0.3829787234042553,0.42857142857142855,0.46250212765957455,0.43972500000000003,0.4608410714285714,0.12264150943396226,0.13541666666666666,0.05217391304347826,0.28695652173913044,9.821428571428571,25.3,0.29638009049773756,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.038461538461538464,0.08450704225352113,0.044444444444444446,0.3076923076923077,0.2,1.0,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,12774.0,213,-32,387,389,113.0,136.0,36.0,776,13.0,19.0,3.0,4.0,8.0,21.0,2.0,15.0,1.0,3.0,4.0,9.0,,,23.0,55.0,5.0,12.0,5.0,66.0,415,3.0,7.0,9.0,5.0,13.0,1.0,1.0,,13.0,22.0,24.0,15.0,9.0,4.0,5.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,18.0,5.0,4.0,10.0,16.0,8.0,24.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,3.0,,7.0,4.0,3.0,16.0,13.0,6.0,4.0,5.0,1.0,1.0,1.0,,13.0,113.0,6.0,0.4782608695652174,0.5238095238095238,1.0,0.4166666666666667,1.0,0.4166666666666667,0.41818181818181815,0.42857142857142855,0.38461538461538464,0.4552238805970149,0.4090909090909091,0.4642857142857143,0.4852941176470588,0.4090909090909091,0.4642857142857143,0.1791044776119403,0.09090909090909091,0.10526315789473684,17.482517482517483,0.7142857142857143,0.08130081300813008,0.03546099290780142,0.07017543859649122,0.07777777777777778,0.0446927374301676,,0.07692307692307693,0.05,0.09375,0.12903225806451613,0.047619047619047616,0.13333333333333333,,0.2835820895522388,0.6842105263157895,0.7647058823529411,0.5384615384615384,0.31343283582089554,0.38095238095238093,0.4444444444444444,0.22388059701492538,0.13333333333333333,0.13333333333333333,0.5,0.04477611940298507,0.3333333333333333,0.3333333333333333,1.0,0.13432835820895522,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,0.75,,,0.4626865671641791,0.4444444444444444,0.4820932835820895,0.49520714285714285,0.46854999999999997,0.07352941176470588,0.08928571428571429,0.13636363636363635,0.19696969696969696,8.105454545454545,25.21666666666667,0.29198966408268734,2.0,5.0,1.0,,4.0,1.0,1.0,,1.0,,4.0,,,,,,,,0.14285714285714285,0.03225806451612903,0.029411764705882353,0.375,0.45454545454545453,0.4,0.07142857142857142,1.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,0.25,0.15384615384615385,0.07894736842105263,0.1111111111111111,0.09090909090909091,0.2727272727272727,0.3333333333333333,1.0,1.0,,,,,,,,,,,,True,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,1227.0,20,-4,37,39,9.0,9.0,5.0,76,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,2.0,5.0,,,3.0,7.0,39,,1.0,3.0,1.0,1.0,,,,2.0,4.0,,,,,2.0,,,,,,,,,,3.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,1.0,3.0,2.0,4.0,,2.0,,,,,2.0,9.0,1.0,1.0,1.0,,,,,0.4,,1.0,0.4,,1.0,0.5,0.5,1.0,,0.4,1.0,16.27906976744186,,0.08333333333333333,0.25,0.2,0.11764705882352941,0.15,0.2,,,0.2,,0.2,,,0.4,,,,0.2,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,0.4,,0.45556,0.5116,0.4001,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,10.0,,0.24324324324324326,,1.0,,3.0,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,16118.0,269,-33,492,492,143.0,163.0,48.0,984,17.0,29.0,5.0,9.0,2.0,9.0,14.0,32.0,3.0,6.0,8.0,22.0,3.0,14.0,33.0,70.0,11.0,28.0,30.0,129.0,527,4.0,9.0,9.0,7.0,19.0,4.0,16.0,12.0,38.0,16.0,50.0,30.0,19.0,8.0,3.0,27.0,13.0,40.0,9.0,4.0,20.0,5.0,2.0,93.0,4.0,10.0,21.0,32.0,6.0,38.0,11.0,7.0,4.0,13.0,8.0,6.0,11.0,7.0,,24.0,5.0,4.0,9.0,41.0,46.0,2.0,19.0,,,,,38.0,143.0,1.0,0.24242424242424243,0.25,0.9090909090909091,0.39285714285714285,0.25,0.44,0.4714285714285714,0.4444444444444444,0.3684210526315789,0.5051020408163265,0.4,0.37142857142857144,0.542016806722689,0.4090909090909091,0.4222222222222222,0.2857142857142857,0.04285714285714286,0.06896551724137931,26.094890510948904,0.5416666666666666,0.13725490196078433,0.022988505747126436,0.14285714285714285,0.13901345291479822,0.026785714285714284,0.07547169811320754,,0.15492957746478872,0.13636363636363635,0.10526315789473684,0.14,0.15,,0.29591836734693877,0.5862068965517241,0.6296296296296297,0.35294117647058826,0.09183673469387756,0.2222222222222222,0.25,0.32653061224489793,0.4375,0.4375,0.07142857142857142,0.061224489795918366,0.5,0.5,1.0,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.875,0.2571428571428571,0.5555555555555556,0.4,0.21428571428571427,0.5816326530612245,0.42105263157894735,0.4890652631578948,0.465245,0.4768812499999999,0.1810344827586207,0.21839080459770116,0.06976744186046512,0.29457364341085274,9.388571428571428,28.371428571428574,0.29065040650406504,3.0,4.0,2.0,1.0,2.0,,,1.0,1.0,2.0,2.0,4.0,,3.0,,,1.0,2.0,0.1111111111111111,,,0.5,0.4,0.75,0.05714285714285714,1.0,1.0,,,,1.0,2.0,1.0,,0.058823529411764705,0.04,0.030303030303030304,0.1,,,,0.5,3.0,3.0,1.0,2.0,0.058823529411764705,0.3333333333333333,0.06896551724137931,,,,,True,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,7853.0,131,-44,237,238,66.0,46.0,25.0,475,11.0,16.0,5.0,6.0,4.0,6.0,1.0,3.0,,,,,,,16.0,25.0,,,3.0,35.0,274,5.0,7.0,11.0,6.0,7.0,,,3.0,15.0,18.0,14.0,,,,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,8.0,7.0,24.0,37.0,9.0,46.0,2.0,2.0,,5.0,,2.0,1.0,3.0,,6.0,2.0,9.0,22.0,5.0,4.0,,1.0,9.0,7.0,9.0,8.0,15.0,66.0,2.0,0.5625,0.8181818181818182,,,,,0.64,0.7142857142857143,0.8571428571428571,0.64,0.7142857142857143,0.8571428571428571,0.6481481481481481,0.6875,0.8333333333333334,,0.04,,12.5,0.8333333333333334,0.34285714285714286,0.0898876404494382,0.21212121212121213,0.30097087378640774,0.08411214953271028,0.15384615384615385,0.16666666666666666,0.34375,0.35,0.3333333333333333,0.24,0.125,0.8888888888888888,0.64,0.6875,0.6875,0.5454545454545454,0.24,0.6666666666666666,0.8,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8571428571428571,0.8333333333333334,,,0.64,,0.514772,0.5896333333333333,0.5476571428571428,0.038461538461538464,0.038461538461538464,0.3142857142857143,0.42857142857142855,4.3,,0.27848101265822783,5.0,7.0,,1.0,10.0,2.0,,,6.0,1.0,1.0,2.0,,1.0,,,,1.0,0.16666666666666666,,0.25,0.5,1.0,0.7142857142857143,,,,,,,,1.0,6.0,,1.0,0.05555555555555555,0.07692307692307693,,,,,,,,,,,,,1.0,2.0,7.0,,True,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,1827.0,30,-5,58,59,22.0,35.0,9.0,117,2.0,7.0,1.0,2.0,,1.0,,,,,,,,,2.0,8.0,,,3.0,7.0,54,,2.0,,1.0,3.0,,,2.0,4.0,4.0,,,,,3.0,,,,,,,,,,2.0,2.0,3.0,7.0,2.0,9.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,2.0,,2.0,3.0,5.0,4.0,,2.0,,,,,4.0,22.0,,1.0,1.0,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.35,,0.5,,0.375,0.42857142857142855,17.91044776119403,1.0,0.21428571428571427,0.07407407407407407,0.2,0.20833333333333334,0.058823529411764705,0.1111111111111111,,0.3333333333333333,,,0.25,,,0.875,0.2857142857142857,0.5,1.0,0.125,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,0.875,,0.5257499999999999,0.44185,0.47783333333333333,0.2,0.2,,0.5714285714285714,1.65,,0.3793103448275862,,1.0,,,,,,,1.0,,2.0,,,,,,,,,0.07142857142857142,,,0.5,,,,,,,,,,2.0,,0.4,,,,,,,,,,,,,,,1.0,,,,True,,
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,5342.0,89,14,161,162,40.0,70.0,11.0,323,7.0,7.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,8.0,10.0,,,2.0,18.0,169,1.0,1.0,4.0,2.0,2.0,,,,4.0,16.0,,,,,,,,,,,,,,,4.0,5.0,7.0,15.0,6.0,21.0,1.0,,1.0,,,,4.0,,,4.0,1.0,6.0,23.0,6.0,4.0,,2.0,4.0,4.0,4.0,2.0,4.0,40.0,4.0,1.0,1.0,,,,,0.8,1.0,1.0,0.8,1.0,1.0,0.75,0.6666666666666666,1.0,,,,9.090909090909092,,0.12962962962962962,0.08333333333333333,0.22727272727272727,0.15789473684210525,0.0967741935483871,,0.09090909090909091,0.041666666666666664,0.25,0.14285714285714285,0.25,0.2,0.5,0.7,1.0,1.0,1.0,0.2,0.5,0.5,0.1,,,,,,,,,,,,1.0,1.0,,,0.7,,0.5106200000000001,0.5492,0.5862,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,2.9699999999999998,,0.2484472049689441,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,0.13043478260869565,,1.0,1.0,1.0,,,,,,,,2.0,3.0,,0.6,0.14285714285714285,0.1111111111111111,,,,,,,,,,0.2,1.0,,,,,2.0,True,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,2495.0,42,6,81,74,30.0,24.0,8.0,155,1.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,8.0,1.0,3.0,2.0,3.0,3.0,9.0,,13.0,86,,,3.0,,,1.0,3.0,,3.0,2.0,2.0,9.0,8.0,2.0,,,,,,,,,,,,1.0,5.0,6.0,,6.0,1.0,,1.0,1.0,,1.0,,,,1.0,,3.0,4.0,1.0,,,,1.0,1.0,1.0,,3.0,30.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.5416666666666666,1.5,0.5,0.5416666666666666,1.5,0.5,0.75,,,14.285714285714285,1.0,0.2,,0.1,0.17142857142857143,,,,0.09090909090909091,0.125,0.5,0.14285714285714285,,,0.08333333333333333,1.0,1.0,1.0,,,,0.16666666666666666,0.5,0.5,,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,,,1.0,0.3333333333333333,0.8333333333333334,0.25,0.45778333333333326,0.49245,0.3636,,,0.23076923076923078,0.23076923076923078,11.299999999999999,25.41111111111111,0.37037037037037035,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,True,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,1913.0,32,14,61,62,15.0,16.0,5.0,123,,1.0,,,,,,1.0,2.0,4.0,,2.0,,,,2.0,2.0,6.0,,6.0,43,,,,,,1.0,1.0,,3.0,,,6.0,2.0,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,3.0,,3.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,3.0,15.0,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,0.375,,1.5,0.375,,1.5,0.75,,,11.594202898550726,,0.09523809523809523,,0.125,0.10344827586206896,,,,,0.1111111111111111,0.125,0.16666666666666666,,,0.125,,,,,,,0.125,,,,0.5,0.5,0.5,1.0,0.25,,,,,,,,0.875,,0.5321625,0.5277,0.54255,,,,0.5,8.05,24.46666666666667,0.2459016393442623,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,True,,
