EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,BadPassTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,LostBallOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefArc3ReboundPct,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,AtRimAssists,2pt And 1 Free Throw Trips,OffAtRimReboundPct,Corner3FGA,SecondChanceFtPoints,NonHeaveArc3FGA,Travels,Technical Free Throw Trips,Corner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,PtsPutbacks,FTDefRebounds,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtAssists,Corner3Assists,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,on,Arc3Assists,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,134.0,2,-5.0,5,4,2.0,4.0,1.0,9,5,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,323.0,5,-4.0,12,12,5.0,12.0,3.0,24,17,5.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,40.0,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.48173333333333335,0.51125,1.0,8.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,2086.0,35,-17.0,67,68,51.0,58.0,14.0,135,76,51.0,0.7611940298507462,,1.0,,,1.0,1.0,4.0,3.0,6.0,,6.0,3.0,5.0,,6.0,,1.0,,1.0,,,1.0,,1.0,4.0,,,,,6.0,,,0.5,0.6,0.5,0.6,0.5,0.6,8.536585365853659,1.0,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.6666666666666666,,,0.16666666666666666,0.3387,0.29984,1.0,13.066666666666668,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,0.09090909090909091,0.04,0.14285714285714285,0.18181818181818182,0.1111111111111111,0.08333333333333333,0.125,0.25,0.1111111111111111,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,2777.0,46,-28.0,87,89,56.0,68.0,20.0,176,104,56.0,0.6436781609195402,2.0,6.0,1.0,4.0,,2.0,1.0,2.0,9.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,,2.0,4.0,1.0,3.0,1.0,1.0,0.2222222222222222,0.2,0.2,0.16666666666666666,0.20833333333333334,0.1875,11.926605504587155,,0.6,0.3333333333333333,0.5,0.2,,,0.1,0.6666666666666666,0.25,0.7,0.5612777777777778,0.63026,0.6,3.988888888888889,1.0,,1.0,,2.0,2.0,2.0,4.0,,,2.0,3.0,5.0,,5.0,1.0,,1.0,,,0.2,,0.25,,0.21739130434782608,,,,0.25,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3333333333333333,0.3333333333333333,0.5,0.4,0.1,1.0,0.16666666666666666,0.09090909090909091,0.1,0.4,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,769.0,13,-13.0,23,23,8.0,12.0,7.0,46,32,8.0,0.34782608695652173,,2.0,,,1.0,3.0,1.0,1.0,6.0,1.0,3.0,,1.0,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,0.16666666666666666,,0.16666666666666666,,0.25,,20.0,,0.3333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,0.4270333333333334,0.3866,,8.566666666666666,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,0.1,,,,0.07142857142857142,,,,,,,,,1.0,0.5413,,,,,,,,,1.0,,1.0,,,,,0.16666666666666666,0.5,,,,,,0.16666666666666666,0.16666666666666666,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,196.0,3,-8.0,7,6,6.0,6.0,1.0,13,12,6.0,0.8571428571428571,,,,,,1.0,2.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,0.3333333333333333,,,0.6666666666666666,,,,0.3002666666666667,0.3058,,14.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,1017.0,17,-18.0,29,30,13.0,18.0,8.0,59,43,13.0,0.4482758620689655,,1.0,,1.0,1.0,1.0,2.0,1.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,3.0,7.0,2.0,7.0,,2.0,0.25,0.3333333333333333,0.14285714285714285,0.25,0.35,0.5,32.432432432432435,0.5,0.14285714285714285,,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.25,,0.5714285714285714,0.3897,0.3768625,0.875,11.325,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.2,,,,0.16666666666666666,,,,0.25,,,,,,,,,2.0,1.0,3.0,,2.0,1.0,,,,1.0,,,1.0,0.42857142857142855,,,,,0.2857142857142857,,0.25,0.125,0.2,0.25,26.96666666666667,,,,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612737,Flip Murray,Flip Murray,2436,ATL,1758.0,29,-36.0,52,55,33.0,41.0,12.0,107,73,33.0,0.6346153846153846,,2.0,,1.0,,,4.0,2.0,6.0,4.0,8.0,1.0,3.0,4.0,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,5.0,4.0,,6.0,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.125,0.2857142857142857,0.3,23.4375,1.0,0.16666666666666666,,,,,,0.3333333333333333,0.125,,0.6666666666666666,0.4226666666666667,0.4135875,0.75,12.083333333333334,,2.0,2.0,,,,,,1.0,1.0,,2.0,2.0,2.0,4.0,,,1.0,,,0.3333333333333333,0.043478260869565216,,0.1111111111111111,0.2,0.0625,0.1111111111111111,0.125,0.4,,,0.5,0.5,,,0.372675,,6.0,5.0,6.0,1.0,4.0,5.0,,,,2.0,0.5,0.25,0.4,0.5,,,,,0.5,,0.625,0.14285714285714285,0.25,0.5,25.033333333333335,,,,,2.0,6.0,,,,2.0,2.0,1.0,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,1032.0,17,-9.0,29,31,11.0,16.0,9.0,60,41,11.0,0.3793103448275862,4.0,6.0,1.0,2.0,,1.0,4.0,5.0,11.0,3.0,13.0,1.0,3.0,,2.0,6.0,1.0,,1.0,,1.0,1.0,1.0,,3.0,,3.0,4.0,,2.0,2.0,,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5,0.3333333333333333,35.8974358974359,1.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,0.36363636363636365,0.6666666666666666,0.5,0.5454545454545454,0.4764636363636363,0.49576666666666663,0.15384615384615385,6.2,3.0,1.0,3.0,4.0,,,,,1.0,5.0,,3.0,4.0,6.0,10.0,1.0,,1.0,0.4,0.6666666666666666,0.375,0.35714285714285715,,0.3333333333333333,0.3,0.35294117647058826,0.3333333333333333,0.5,0.42857142857142855,,,0.25,0.25,1.0,1.0,0.5804,3.0,,,,3.0,6.0,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,0.15384615384615385,0.15384615384615385,0.46153846153846156,,,,0.4,,,,,,,,,2.0,0.3333333333333333,,4.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,504.0,8,-6.0,15,14,14.0,14.0,3.0,29,14,14.0,0.9333333333333333,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,11.11111111111111,1.0,,,,1.0,,,,,,,0.2984,0.2984,,13.6,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,0.25,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
