EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,3SecondViolations,Defensive 3 Seconds Violations,on,Blocked3s,BlockedArc3,BlockedShortMidRange,PtsUnassisted3s
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,8945.0,149,1,282,274,96.0,114,30.0,556,6.0,16.0,1.0,2.0,3.0,7.0,6.0,12.0,1.0,4.0,5.0,12.0,1.0,6.0,15.0,35.0,6.0,16.0,10.0,58.0,285,1.0,3.0,2.0,5.0,9.0,1.0,6.0,8.0,21.0,8.0,22.0,18.0,12.0,5.0,7.0,8.0,9.0,17.0,8.0,1.0,3.0,2.0,3.0,43.0,2.0,8.0,5.0,13.0,2.0,15.0,3.0,2.0,1.0,7.0,2.0,3.0,5.0,4.0,1.0,12.0,4.0,3.0,10.0,1.0,11.0,15.0,3.0,9.0,1.0,1.0,1.0,1.0,21.0,96.0,3.0,0.26666666666666666,0.26666666666666666,1.0,0.375,0.16666666666666666,0.375,0.42857142857142855,0.3333333333333333,0.5555555555555556,0.47058823529411764,0.3333333333333333,0.43333333333333335,0.5087719298245614,0.3333333333333333,0.525,0.3137254901960784,0.2,0.375,0.14285714285714285,21.766561514195583,0.5833333333333334,0.0625,0.022988505747126436,0.18604651162790697,0.10569105691056911,0.016260162601626018,0.03571428571428571,0.05263157894736842,0.05405405405405406,0.08695652173913043,0.05,0.17647058823529413,0.2222222222222222,1.0,0.3137254901960784,0.375,0.6,0.3333333333333333,0.13725490196078433,0.42857142857142855,0.5,0.23529411764705882,0.5,0.5,0.3333333333333333,0.0784313725490196,0.25,0.25,1.0,0.23529411764705882,0.4166666666666667,0.4166666666666667,1.0,0.13333333333333333,0.5,0.4,0.16666666666666666,0.6274509803921569,0.4166666666666667,0.5208392156862747,0.4131,0.4572766666666666,0.15789473684210525,0.21951219512195122,0.034482758620689655,0.3620689655172414,8.985714285714286,25.35625,0.3404255319148936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,7141.0,119,-10,223,218,78.0,99,24.0,441,10.0,14.0,4.0,6.0,8.0,14.0,4.0,17.0,,3.0,2.0,2.0,,,22.0,45.0,2.0,5.0,17.0,67.0,237,,2.0,2.0,10.0,16.0,,1.0,5.0,25.0,16.0,28.0,6.0,2.0,2.0,2.0,6.0,5.0,11.0,2.0,3.0,3.0,3.0,,27.0,5.0,1.0,9.0,10.0,5.0,15.0,1.0,1.0,,3.0,2.0,2.0,4.0,1.0,,7.0,2.0,1.0,5.0,,17.0,21.0,,9.0,,,,,25.0,78.0,2.0,0.36363636363636365,0.36363636363636365,1.0,0.4,,0.4,0.4888888888888889,,0.625,0.5,,0.5882352941176471,0.55,0.3333333333333333,0.625,0.1,0.044444444444444446,0.07142857142857142,0.07142857142857142,26.8,0.42857142857142855,0.13846153846153847,0.07352941176470588,0.02702702702702703,0.09803921568627451,0.053763440860215055,0.05,0.0625,0.06060606060606061,0.17647058823529413,0.26666666666666666,0.034482758620689655,,,0.28,0.7142857142857143,0.7692307692307693,0.4,0.28,0.5714285714285714,0.6153846153846154,0.34,0.23529411764705882,0.23529411764705882,0.5,0.06,,,,0.04,1.0,1.0,1.0,0.35294117647058826,0.6666666666666666,,,0.38,1.0,0.4702010000000001,0.5057,0.4689088235294118,0.15254237288135594,0.16666666666666666,0.029850746268656716,0.373134328358209,9.726666666666667,24.380000000000003,0.34977578475336324,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.09375,0.08333333333333333,0.25,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,5759.0,96,-4,181,175,72.0,93,18.0,356,4.0,4.0,,,4.0,7.0,1.0,8.0,1.0,3.0,2.0,3.0,,,9.0,19.0,3.0,6.0,1.0,28.0,182,2.0,3.0,7.0,2.0,5.0,1.0,1.0,,7.0,8.0,10.0,9.0,3.0,2.0,,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,3.0,4.0,8.0,14.0,4.0,18.0,2.0,,2.0,2.0,1.0,2.0,3.0,,,5.0,2.0,3.0,8.0,,6.0,2.0,,1.0,1.0,1.0,1.0,,7.0,72.0,3.0,0.4444444444444444,0.5714285714285714,1.0,0.5,1.0,0.5,0.47368421052631576,0.6666666666666666,0.4,0.54,0.5833333333333334,0.5833333333333334,0.5384615384615384,0.5833333333333334,0.5833333333333334,0.24,,,,15.346534653465346,0.4,0.14814814814814814,0.05555555555555555,0.13793103448275862,0.14457831325301204,0.05063291139240506,,,0.1111111111111111,0.15384615384615385,0.21428571428571427,0.12,0.25,,0.16,1.0,1.0,0.5,0.28,0.5714285714285714,0.5714285714285714,0.32,0.125,0.125,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,,,,,0.4,0.6666666666666666,0.44811600000000007,0.4873875,0.4106166666666667,0.038461538461538464,0.05,0.25,0.25,11.042105263157893,24.683333333333337,0.39779005524861877,1.0,,,1.0,3.0,,,,,0.13043478260869565,,0.5,0.16666666666666666,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,0.3333333333333333,0.25,0.04,0.06666666666666667,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,1747.0,29,-21,54,55,15.0,17,6.0,109,,2.0,,,1.0,1.0,2.0,4.0,,,,,,,3.0,7.0,,,3.0,9.0,71,,1.0,3.0,1.0,1.0,,,,2.0,6.0,,,,,2.0,,,,,,,,,,3.0,1.0,1.0,3.0,3.0,6.0,,,,,,,,,,,,2.0,5.0,,2.0,4.0,,2.0,,,,,2.0,15.0,1.0,1.0,1.0,,,,,0.42857142857142855,,1.0,0.42857142857142855,,1.0,0.5,0.5,1.0,,0.2857142857142857,1.0,,14.754098360655737,,0.07692307692307693,0.2,0.2,0.1111111111111111,0.12,0.2,,,0.2,,0.2,,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,0.2857142857142857,,0.4427285714285714,0.5116,0.4001,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,12.599999999999998,,0.2777777777777778,,3.0,,,,,,,,0.2857142857142857,,1.0,,,1.0,,,,,,,,,1.0,,,0.5,,,1.0,,,,,,,1.0,,,,,,,,,,,,,True,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,572.0,10,-4,19,17,9.0,9,3.0,36,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,3.0,,1.0,1.0,3.0,19,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,9.0,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.375,,,0.25,0.3333333333333333,,1.0,18.181818181818183,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,0.25,,,,0.25,,,,,,,,,,,,0.5,,0.4903875,,,0.25,0.3333333333333333,,,9.266666666666666,24.1,0.47368421052631576,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,7783.0,130,14,246,238,87.0,99,26.0,484,4.0,9.0,1.0,3.0,1.0,3.0,8.0,17.0,2.0,5.0,5.0,14.0,2.0,10.0,13.0,29.0,7.0,19.0,18.0,65.0,235,2.0,5.0,5.0,3.0,9.0,3.0,12.0,7.0,22.0,4.0,22.0,21.0,13.0,5.0,1.0,17.0,9.0,26.0,6.0,3.0,14.0,2.0,1.0,61.0,2.0,5.0,13.0,19.0,4.0,23.0,5.0,4.0,1.0,6.0,5.0,3.0,6.0,3.0,,12.0,3.0,1.0,4.0,,25.0,26.0,,10.0,,,,,22.0,87.0,1.0,0.15384615384615385,0.15384615384615385,1.0,0.3684210526315789,0.25,0.3888888888888889,0.4482758620689655,0.4,0.3333333333333333,0.4895833333333333,0.3333333333333333,0.35714285714285715,0.5416666666666666,0.35714285714285715,0.4074074074074074,0.3958333333333333,0.034482758620689655,,0.3333333333333333,25.89928057553957,0.5,0.17567567567567569,0.025974025974025976,0.1388888888888889,0.16363636363636364,0.03636363636363636,0.08,,0.23529411764705882,0.18181818181818182,0.05555555555555555,0.17857142857142858,,,0.1875,0.4444444444444444,0.4444444444444444,0.25,0.0625,0.3333333333333333,0.5,0.3541666666666667,0.47058823529411764,0.47058823529411764,,0.10416666666666667,0.4,0.4,1.0,0.2916666666666667,0.35714285714285715,0.35714285714285715,1.0,0.14285714285714285,0.3333333333333333,0.47619047619047616,0.2,0.5833333333333334,0.38461538461538464,0.4642159574468085,0.475775,0.439005,0.2033898305084746,0.2564102564102564,0.07692307692307693,0.3384615384615385,11.772413793103448,26.852631578947367,0.35365853658536583,2.0,1.0,,,1.0,4.0,,1.0,1.0,,,1.0,0.09523809523809523,1.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,0.1,0.06060606060606061,0.05263157894736842,0.3333333333333333,0.5,0.16666666666666666,,,,0.5,,1.0,1.0,1.0,2.0,0.07142857142857142,0.1,,,,,,,True,,,,
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,2607.0,43,3,84,82,21.0,20,7.0,166,1.0,2.0,,,,1.0,,1.0,2.0,4.0,,3.0,,1.0,1.0,4.0,2.0,7.0,3.0,11.0,77,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,5.0,2.0,,6.0,3.0,,1.0,,,,,,,,,,,1.0,2.0,3.0,1.0,4.0,3.0,,3.0,,,,,,,,,2.0,6.0,,3.0,4.0,,1.0,,,,,5.0,21.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.25,1.0,,0.36363636363636365,0.5,0.5,0.4230769230769231,0.5,0.625,0.6363636363636364,0.25,,1.0,13.978494623655914,,0.09090909090909091,,0.08333333333333333,0.08823529411764706,,,,,0.1111111111111111,0.125,0.1,,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,1.0,0.2727272727272727,,,,,,0.3333333333333333,,0.8181818181818182,,0.5137545454545455,0.5281499999999999,0.46931666666666666,0.08333333333333333,0.2,0.18181818181818182,0.45454545454545453,5.775,24.7,0.25,1.0,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,0.5,1.0,,0.5,,,1.0,,,,,,,,1.0,0.2,1.0,,,,True,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,2188.0,36,-21,73,70,41.0,33,7.0,143,2.0,3.0,2.0,2.0,,1.0,,,,,,,,,2.0,4.0,,,3.0,7.0,84,,,1.0,2.0,2.0,,,3.0,7.0,4.0,,,,,1.0,,,,,,,,,,1.0,,1.0,4.0,2.0,6.0,,,,4.0,,2.0,1.0,2.0,,5.0,2.0,3.0,10.0,1.0,2.0,4.0,,1.0,2.0,2.0,2.0,2.0,7.0,41.0,3.0,1.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.5833333333333334,0.5,0.875,,0.25,,1.0,13.75,0.8,0.058823529411764705,0.05263157894736842,,0.038461538461538464,0.07692307692307693,0.16666666666666666,,0.1,,,,,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,,,1.0,1.0,,,0.75,,0.51355,,0.5408,0.2,0.2,0.14285714285714285,1.0,1.3,,0.5616438356164384,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,3.0,4.0,,0.75,0.14285714285714285,,,,,,,,,1.0,,,,,0.25,,,,,1.0,,,True,,,,
923,1610612755,Donyell Marshall,Donyell Marshall,923,PHI,2677.0,45,13,85,81,25.0,24,10.0,166,1.0,2.0,,,,,1.0,3.0,1.0,2.0,3.0,7.0,2.0,2.0,2.0,5.0,4.0,9.0,,16.0,86,,1.0,3.0,,,2.0,2.0,,6.0,2.0,2.0,12.0,7.0,3.0,,,,,,,,,,,,1.0,6.0,7.0,,7.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,3.0,8.0,1.0,1.0,,,,,,,,6.0,25.0,1.0,0.5,0.5,1.0,0.4444444444444444,1.0,0.4444444444444444,0.4,,,0.5714285714285714,0.75,1.5,0.5714285714285714,0.75,1.5,0.6428571428571429,,,,16.666666666666668,0.5,0.24,,0.07142857142857142,0.1794871794871795,,,,0.08333333333333333,0.2857142857142857,0.5,0.1,,,0.14285714285714285,0.5,0.5,1.0,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.5,0.5,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,,,1.0,1.0,0.7857142857142857,0.42857142857142855,0.49165,0.49245,0.47235,,,0.1875,0.375,11.780000000000001,24.966666666666665,0.29411764705882354,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,0.5,,,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,True,,,,
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,1674.0,28,3,53,52,11.0,20,9.0,105,1.0,5.0,,,,,,,,,,,,,1.0,5.0,,,3.0,5.0,43,,1.0,,,,,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,2.0,4.0,7.0,2.0,9.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,2.0,,2.0,2.0,,4.0,4.0,,2.0,,,,,2.0,11.0,,1.0,1.0,,,,,0.2,,,0.2,,,0.35714285714285715,,1.0,,0.4,0.4,,14.285714285714286,1.0,0.36363636363636365,0.07692307692307693,0.2,0.2857142857142857,0.0625,0.125,,0.6,,0.5,0.25,,,1.0,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5498999999999998,0.5258,,0.2857142857142857,0.2857142857142857,,0.4,,,0.20754716981132076,,,,,2.0,,,,,0.07692307692307693,,,,,1.0,,,,,,,,,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,1.0,,,True,,,,
