EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Arc3Assists,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,2pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,on,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3,SecondChanceCorner3PctAssisted,Technical Free Throw Trips
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,6483.0,108,-7,204,204,82,67,22.0,408,6.0,7.0,2.0,2.0,3.0,10.0,6.0,23.0,18.0,40,39.0,226,7.0,6.0,14.0,12.0,28.0,,5.0,10.0,11.0,6.0,17.0,,,,1.0,,1.0,,2.0,1.0,4.0,9.0,,8.0,2.0,2.0,5.0,,3.0,2.0,,3.0,1.0,12.0,82,,0.7777777777777778,1.0,0.45,0.42857142857142855,0.45,0.42857142857142855,0.4642857142857143,0.42857142857142855,,,19.213973799126638,0.5,0.15625,0.08196721311475409,0.12643678160919541,0.0625,,0.2222222222222222,0.13333333333333333,0.12903225806451613,0.3333333333333333,0.175,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.25,0.575,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.2857142857142857,0.21428571428571427,0.6666666666666666,0.175,0.43276000000000003,0.4404,0.4274357142857143,0.3076923076923077,12.155,0.4019607843137255,6.0,,,,,,0.6,0.6,0.6666666666666666,2.0,,,,,,,,,,3.0,6.0,,,,12.0,,,8.0,,8.0,,,,,,1.0,,,2.0,3.0,,,,,0.8571428571428571,0.8571428571428571,0.8571428571428571,,,,0.043478260869565216,0.23529411764705882,0.058823529411764705,,,,,,,,,,,1.0,,,,,,0.07142857142857142,0.07142857142857142,0.3076923076923077,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,False,1.0,,0.125,,0.2,0.5,,,,,,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,16773.0,280,17,506,508,141,123,54.0,1014,11.0,18.0,1.0,4.0,7.0,27.0,4.0,10.0,23.0,55,82.0,526,8.0,8.0,17.0,27.0,8.0,1.0,5.0,13.0,19.0,7.0,26.0,11.0,6.0,5.0,8.0,1.0,4.0,2.0,12.0,1.0,16.0,28.0,2.0,21.0,1.0,3.0,18.0,2.0,,,,,,27.0,141,2.0,0.17391304347826086,0.2,0.41818181818181815,0.47058823529411764,0.4294117647058823,0.4318181818181818,0.44086021505376344,0.48214285714285715,0.01818181818181818,,18.584070796460175,0.6666666666666666,0.07222222222222222,0.03546099290780142,0.0743801652892562,0.0330188679245283,,0.1111111111111111,0.08823529411764706,0.043478260869565216,,0.21176470588235294,0.6111111111111112,0.6111111111111112,0.2727272727272727,0.3176470588235294,0.11764705882352941,0.4,0.4444444444444444,,0.1,0.3181818181818182,0.5714285714285714,0.5647058823529412,0.49243869047619043,0.46118125,0.4938857142857143,0.32926829268292684,7.987272727272728,0.27865612648221344,8.0,31.0,39.0,22.0,6.0,86.0,0.2962962962962963,0.2962962962962963,0.125,,5.0,9.0,4.0,21.0,1.0,2.0,3.0,9.0,30.0,9.0,4.0,1.0,2.0,2.0,13.0,5.0,8.0,38.0,18.0,6.0,20.0,4.0,8.0,6.0,3.0,5.0,1.0,4.0,,6.0,0.6666666666666666,0.3,0.5,0.3103448275862069,0.5,0.55,0.5909090909090909,0.35294117647058826,,0.07142857142857142,0.08064516129032258,0.02564102564102564,0.07272727272727272,0.07317073170731707,0.08,0.10588235294117647,0.5555555555555556,0.5555555555555556,0.8,0.24705882352941178,0.19047619047619047,0.19047619047619047,0.5,,0.2,0.5,,0.13636363636363635,0.2,0.07692307692307693,0.1,0.15853658536585366,25.45,,1.0,0.2,,,1.0,,2.0,6.0,,1.0,6.0,,,,,1.0,2.0,9.0,1.0,,0.09090909090909091,0.5,,1.0,0.03225806451612903,2.0,,,,0.028169014084507043,0.044444444444444446,False,,,,,0.09523809523809523,,0.1,,,,,,,
1747,1610612753,Rafer Alston,Rafer Alston,1747,ORL,44415.0,740,29,1382,1374,488,391,152.0,2756,28.0,74.0,4.0,8.0,24.0,42.0,22.0,50.0,70.0,166,281.0,1447,7.0,24.0,55.0,92.0,18.0,14.0,3.0,40.0,53.0,3.0,56.0,33.0,16.0,17.0,25.0,10.0,15.0,4.0,40.0,1.0,26.0,53.0,,44.0,2.0,1.0,44.0,10.0,3.0,1.0,1.0,4.0,1.0,92.0,488,10.0,0.12857142857142856,0.12857142857142856,0.42168674698795183,0.43636363636363634,0.4444444444444444,0.3707865168539326,0.4698996655518395,0.4380952380952381,0.08433734939759036,0.14864864864864866,21.84278350515464,0.625,0.08583690987124463,0.007317073170731708,0.08333333333333333,0.0046875,,0.06802721088435375,0.041666666666666664,0.12562814070351758,0.25,0.26523297491039427,0.3783783783783784,0.4444444444444444,0.17857142857142858,0.15053763440860216,0.17921146953405018,0.44,0.44,0.09090909090909091,0.2222222222222222,0.2696629213483146,0.3333333333333333,0.6702508960573477,0.5086072463768115,0.47923125,0.48380523255813956,0.3274021352313167,8.000602409638553,0.35311143270622286,20.0,58.0,94.0,33.0,13.0,224.0,0.47619047619047616,0.5128205128205128,0.1,1.0,8.0,26.0,28.0,87.0,2.0,9.0,28.0,36.0,113.0,33.0,2.0,2.0,11.0,,10.0,34.0,26.0,122.0,93.0,,85.0,28.0,36.0,13.0,12.0,13.0,,1.0,2.0,14.0,0.8611111111111112,0.3185840707964602,0.18181818181818182,0.32432432432432434,0.2857142857142857,0.2777777777777778,0.2777777777777778,0.4050179211469534,0.07142857142857142,,0.07647058823529412,0.017964071856287425,,0.07936507936507936,0.006535947712418301,0.0931899641577061,0.3076923076923077,0.3076923076923077,1.0,0.3118279569892473,0.3218390804597701,0.3218390804597701,0.8214285714285714,0.25,0.5,0.2222222222222222,1.0,0.3146067415730337,0.32941176470588235,0.04844290657439446,0.07954545454545454,0.03558718861209965,25.74513274336283,5.0,6.0,0.17647058823529413,0.17857142857142858,2.0,2.0,,23.0,21.0,,,10.0,,,0.1111111111111111,,1.0,6.0,15.0,4.0,,0.06741573033707865,0.16666666666666666,9.0,,,,1.0,,,,,False,,,,,0.06818181818181818,,,3.0,1.0,1.0,1.0,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,33017.0,550,30,1015,1029,465,390,117.0,2044,29.0,40.0,4.0,15.0,21.0,8.0,7.0,14.0,37.0,62,215.0,1067,4.0,16.0,26.0,84.0,48.0,8.0,14.0,25.0,39.0,18.0,57.0,17.0,11.0,6.0,11.0,,11.0,5.0,22.0,,32.0,72.0,5.0,46.0,,10.0,57.0,6.0,12.0,8.0,2.0,13.0,6.0,84.0,465,5.0,0.6486486486486487,0.6857142857142857,0.5967741935483871,0.6153846153846154,0.5728476821192053,0.49122807017543857,0.6073446327683616,0.5753424657534246,0.12903225806451613,0.1,17.410323709536307,0.5,0.07763975155279502,0.04912280701754386,0.07415254237288135,0.03837471783295711,0.06329113924050633,0.0707070707070707,0.029850746268656716,0.10256410256410256,0.46153846153846156,0.26490066225165565,0.725,0.8055555555555556,0.6206896551724138,0.052980132450331126,0.09271523178807947,0.5,0.5384615384615384,0.7142857142857143,0.25,0.3684210526315789,0.7142857142857143,0.8543046357615894,0.563693046357616,0.5956549999999999,0.574821052631579,0.39069767441860465,5.740322580645161,0.458128078817734,1.0,11.0,14.0,6.0,3.0,31.0,0.125,0.2,1.0,4.0,20.0,55.0,13.0,34.0,1.0,4.0,14.0,33.0,89.0,42.0,4.0,2.0,12.0,2.0,16.0,31.0,28.0,26.0,87.0,4.0,34.0,13.0,3.0,2.0,2.0,10.0,4.0,1.0,,23.0,0.8787878787878788,0.3707865168539326,0.16666666666666666,0.3707865168539326,1.0,0.4375,0.4444444444444444,0.5894039735099338,0.375,0.125,0.06666666666666667,0.019801980198019802,0.06666666666666667,0.038461538461538464,0.013888888888888888,0.36423841059602646,0.36363636363636365,0.36363636363636365,0.95,0.2251655629139073,0.38235294117647056,0.38235294117647056,0.7692307692307693,1.0,0.25,0.25,1.0,0.24561403508771928,0.38235294117647056,0.14035087719298245,0.2839506172839506,0.07441860465116279,24.33258426966292,3.0,8.0,0.25806451612903225,0.21428571428571427,8.0,,,1.0,6.0,,4.0,14.0,,,0.5,1.0,5.0,17.0,12.0,4.0,0.125,0.2982456140350877,0.29411764705882354,12.0,1.0,0.011111111111111112,3.0,2.0,1.0,,0.0189873417721519,0.01904761904761905,False,1.0,,0.02127659574468085,0.018867924528301886,0.13043478260869565,,0.07142857142857142,2.0,,1.0,,1.0,1.0,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,17960.0,299,20,560,553,194,176,58.0,1113,5.0,10.0,1.0,1.0,2.0,4.0,2.0,12.0,9.0,26,88.0,572,2.0,3.0,7.0,26.0,12.0,1.0,1.0,12.0,16.0,2.0,18.0,8.0,5.0,3.0,3.0,,3.0,1.0,6.0,,9.0,25.0,2.0,9.0,,1.0,14.0,5.0,1.0,,,1.0,,26.0,194,4.0,0.6666666666666666,0.6666666666666666,0.34615384615384615,0.42857142857142855,0.5067567567567568,0.4166666666666667,0.53125,0.5208333333333334,0.038461538461538464,0.1,13.64365971107544,0.5,0.06,0.006289308176100629,0.056818181818181816,0.007633587786259542,,0.09722222222222222,0.0392156862745098,0.03896103896103896,,0.13513513513513514,0.5,0.5555555555555556,0.6,0.05405405405405406,0.16216216216216217,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.1111111111111111,0.5,0.7837837837837838,0.5152283783783783,0.5189333333333334,0.4757777777777778,0.29545454545454547,10.726923076923075,0.3464285714285714,2.0,20.0,26.0,8.0,8.0,58.0,0.5,0.5,0.5,,4.0,10.0,15.0,38.0,4.0,4.0,8.0,19.0,48.0,13.0,,4.0,5.0,1.0,13.0,11.0,11.0,6.0,54.0,,38.0,15.0,6.0,3.0,4.0,3.0,1.0,,,1.0,0.9473684210526315,0.3958333333333333,0.8,0.3958333333333333,,0.8571428571428571,0.8571428571428571,0.6486486486486487,,0.08333333333333333,0.046875,,0.015151515151515152,0.06818181818181818,,0.13513513513513514,0.4,0.4,1.0,0.5135135135135135,0.39473684210526316,0.39473684210526316,0.9333333333333333,,0.5714285714285714,1.0,1.0,0.4444444444444444,0.39473684210526316,0.013333333333333334,0.037037037037037035,0.14772727272727273,25.052083333333332,2.0,3.0,0.2727272727272727,0.25,1.0,,,3.0,2.0,,,2.0,,,0.14285714285714285,,1.0,3.0,3.0,,,0.16666666666666666,0.3333333333333333,4.0,,,1.0,1.0,,,0.009708737864077669,,False,,,,0.034482758620689655,,,,,,,,,,3.0
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,52416.0,874,48,1608,1604,475,358,171.0,3212,34.0,64.0,1.0,9.0,21.0,62.0,30.0,74.0,89.0,200,349.0,1709,11.0,29.0,63.0,142.0,42.0,11.0,5.0,58.0,95.0,9.0,104.0,16.0,6.0,10.0,30.0,12.0,31.0,13.0,61.0,3.0,38.0,78.0,7.0,87.0,1.0,3.0,102.0,11.0,4.0,3.0,,4.0,2.0,142.0,475,11.0,0.23595505617977527,0.23595505617977527,0.445,0.4603174603174603,0.4781021897810219,0.5449438202247191,0.54375,0.6294642857142857,0.055,0.09375,21.21380846325167,0.4918032786885246,0.10841121495327102,0.011061946902654867,0.11470985155195682,0.011235955056179775,0.007462686567164179,0.06976744186046512,0.13740458015267176,0.1206896551724138,0.5,0.23357664233576642,0.53125,0.5862068965517241,0.23529411764705882,0.22627737226277372,0.27007299270072993,0.40540540540540543,0.40540540540540543,0.3333333333333333,0.07142857142857142,0.23595505617977527,0.42857142857142855,0.5036496350364964,0.4715237226277372,0.4325636363636363,0.4522949438202247,0.4068767908309456,9.9565,0.29539800995024873,25.0,62.0,111.0,37.0,16.0,271.0,0.4032258064516129,0.43859649122807015,0.12,,5.0,9.0,23.0,65.0,1.0,3.0,25.0,28.0,74.0,87.0,5.0,1.0,3.0,7.0,20.0,26.0,45.0,136.0,54.0,,65.0,23.0,49.0,25.0,9.0,27.0,10.0,3.0,5.0,40.0,0.6428571428571429,0.3783783783783784,0.3333333333333333,0.3783783783783784,0.45454545454545453,0.4642857142857143,0.5588235294117647,0.27007299270072993,0.08064516129032258,0.20833333333333334,0.13106796116504854,0.018633540372670808,0.006369426751592357,0.12162162162162163,0.020833333333333332,0.032846715328467155,0.5555555555555556,0.5555555555555556,1.0,0.23722627737226276,0.35384615384615387,0.35384615384615387,0.5652173913043478,,0.21428571428571427,0.3333333333333333,1.0,0.2808988764044944,0.35384615384615387,0.13592233009708737,0.17167381974248927,0.05730659025787966,25.045945945945945,12.0,13.0,0.5,0.48,,,,24.0,17.0,,4.0,19.0,,,,,1.0,1.0,30.0,7.0,,0.011235955056179775,1.0,7.0,2.0,0.02631578947368421,3.0,1.0,,,0.011538461538461539,0.005405405405405406,False,1.0,,0.01639344262295082,0.02666666666666667,0.15517241379310345,,,6.0,,,,,,1.0
200978,1610612753,Jeremy Richardson,Jeremy Richardson,200978,ORL,146.0,2,1,5,4,5,4,1.0,9,,,,,,,,1.0,,1,,5,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,5,,,,,,,,,,,,28.57142857142857,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.3332,,0.3332,,21.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
201584,1610612753,Courtney Lee,Courtney Lee,201584,ORL,32198.0,537,30,983,1002,313,270,105.0,1985,26.0,51.0,6.0,7.0,18.0,10.0,24.0,47.0,54.0,108,167.0,1064,8.0,16.0,38.0,57.0,42.0,9.0,4.0,20.0,33.0,6.0,39.0,18.0,13.0,5.0,11.0,1.0,8.0,6.0,19.0,2.0,21.0,41.0,2.0,17.0,1.0,1.0,26.0,5.0,3.0,2.0,,3.0,2.0,57.0,313,5.0,0.3888888888888889,0.40384615384615385,0.5,0.42105263157894735,0.48,0.47,0.515527950310559,0.5181818181818182,0.08333333333333333,0.1568627450980392,16.348773841961854,0.5789473684210527,0.056818181818181816,0.013333333333333334,0.07017543859649122,0.013793103448275862,0.010869565217391304,0.034782608695652174,0.03571428571428571,0.08496732026143791,0.6666666666666666,0.34,0.5098039215686274,0.6046511627906976,0.38461538461538464,0.06666666666666667,0.31333333333333335,0.5106382978723404,0.5106382978723404,0.3333333333333333,0.5454545454545454,0.36,0.3888888888888889,0.62,0.5098770270270269,0.4985555555555556,0.4825447916666667,0.3413173652694611,8.728703703703705,0.31841302136317395,4.0,17.0,27.0,8.0,6.0,64.0,0.4,0.4444444444444444,0.75,2.0,7.0,23.0,5.0,19.0,1.0,3.0,6.0,12.0,42.0,23.0,3.0,1.0,3.0,,9.0,12.0,10.0,66.0,36.0,4.0,17.0,5.0,10.0,4.0,3.0,12.0,1.0,2.0,,9.0,1.0,0.2857142857142857,0.3333333333333333,0.3,0.375,0.4090909090909091,0.4090909090909091,0.28,0.1,0.03125,0.11538461538461539,0.02564102564102564,,0.0945945945945946,0.027777777777777776,0.15333333333333332,0.30434782608695654,0.30434782608695654,1.0,0.12666666666666668,0.2631578947368421,0.2777777777777778,1.0,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.0,0.12,0.29411764705882354,0.057692307692307696,0.07894736842105263,0.05389221556886228,25.609523809523807,1.0,5.0,0.4166666666666667,0.16666666666666666,,2.0,1.0,6.0,5.0,1.0,1.0,6.0,0.023809523809523808,0.05263157894736842,,,4.0,6.0,,3.0,,0.12,0.6666666666666666,2.0,,,2.0,1.0,,,0.014814814814814815,0.023529411764705882,False,,,,,0.16666666666666666,,,,,,,,,1.0
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,54860.0,914,65,1692,1693,582,456,178.0,3385,31.0,63.0,9.0,12.0,24.0,88.0,26.0,54.0,100.0,205,434.0,1784,23.0,35.0,78.0,183.0,108.0,12.0,15.0,72.0,113.0,26.0,139.0,25.0,17.0,8.0,36.0,4.0,13.0,19.0,49.0,4.0,21.0,45.0,6.0,96.0,3.0,7.0,114.0,25.0,13.0,9.0,,13.0,9.0,183.0,582,24.0,0.54,0.5869565217391305,0.4878048780487805,0.44871794871794873,0.524390243902439,0.5495867768595041,0.5633245382585752,0.5947712418300654,0.05853658536585366,0.07936507936507936,22.604552673372154,0.7346938775510204,0.12435233160621761,0.03184713375796178,0.1267427122940431,0.034574468085106384,0.03389830508474576,0.12637362637362637,0.1079136690647482,0.13178294573643412,0.6923076923076923,0.19207317073170732,0.49206349206349204,0.5344827586206896,0.5806451612903226,0.2682926829268293,0.16463414634146342,0.48148148148148145,0.49056603773584906,0.6153846153846154,0.3103448275862069,0.19834710743801653,0.5,0.5670731707317073,0.4836174846625767,0.472155,0.46220840336134456,0.4216589861751152,8.710243902439023,0.34397163120567376,43.0,36.0,61.0,21.0,6.0,147.0,0.48863636363636365,0.524390243902439,0.46511627906976744,7.0,19.0,37.0,29.0,86.0,1.0,3.0,32.0,48.0,123.0,90.0,13.0,2.0,6.0,9.0,41.0,43.0,50.0,92.0,132.0,16.0,85.0,29.0,25.0,11.0,9.0,28.0,13.0,7.0,7.0,28.0,0.9166666666666666,0.3902439024390244,0.3333333333333333,0.39344262295081966,0.5652173913043478,0.5517241379310345,0.6029411764705882,0.375,0.06818181818181818,0.2549019607843137,0.13333333333333333,0.03314917127071823,0.029069767441860465,0.11486486486486487,0.043478260869565216,0.11280487804878049,0.5135135135135135,0.5135135135135135,1.0,0.2621951219512195,0.3372093023255814,0.3411764705882353,0.8620689655172413,0.7777777777777778,0.10344827586206896,0.3333333333333333,,0.2644628099173554,0.3411764705882353,0.0847457627118644,0.1222707423580786,0.0944700460829493,25.208130081300812,12.0,21.0,0.4883720930232558,0.375,3.0,1.0,1.0,14.0,17.0,,2.0,14.0,0.008130081300813009,0.011627906976744186,0.10344827586206896,1.0,9.0,11.0,12.0,4.0,0.3333333333333333,0.09090909090909091,0.8181818181818182,4.0,2.0,0.016,11.0,4.0,,,0.03914590747330961,0.031914893617021274,False,,1.0,,0.053763440860215055,0.1774193548387097,0.14285714285714285,0.018518518518518517,,,,,,1.0,8.0
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,50616.0,844,3,1555,1546,476,377,170.0,3101,113.0,158.0,47.0,24.0,32.0,92.0,,,151.0,250,435.0,1644,51.0,31.0,56.0,113.0,156.0,24.0,68.0,173.0,239.0,94.0,333.0,17.0,10.0,7.0,22.0,1.0,40.0,18.0,62.0,6.0,52.0,98.0,19.0,190.0,20.0,2.0,206.0,28.0,54.0,36.0,,54.0,28.0,113.0,476,26.0,0.5165562913907285,0.6610169491525424,0.604,0.5535714285714286,0.5992063492063492,0.5344827586206896,0.625,0.576530612244898,0.096,0.10126582278481013,23.407917383820998,0.3548387096774194,0.3221601489757914,0.15011037527593818,0.3124128312412831,0.13191489361702127,0.06666666666666667,0.23976608187134502,0.3968253968253968,0.3416666666666667,0.5185185185185185,0.626984126984127,0.7151898734177216,0.795774647887324,0.504424778761062,0.36507936507936506,,,,,0.9215686274509803,0.5517241379310345,0.75,0.6349206349206349,0.5232750996015936,0.5858255813953488,0.5141956140350877,0.2597701149425287,2.7808,0.30610932475884245,38.0,20.0,39.0,10.0,3.0,97.0,0.41304347826086957,0.4523809523809524,0.5526315789473685,36.0,,,,2.0,,,2.0,,2.0,133.0,37.0,,,45.0,119.0,2.0,51.0,146.0,,66.0,1.0,,19.0,2.0,7.0,51.0,15.0,7.0,13.0,85.0,,,,,0.7254901960784313,0.7254901960784313,0.7083333333333334,0.007936507936507936,0.08695652173913043,0.3191489361702128,0.2833333333333333,0.25146198830409355,0.10493827160493827,0.2846715328467153,0.09333333333333334,,,,,0.007936507936507936,,,,0.7659574468085106,,,,0.034482758620689655,,0.265625,0.2672955974842767,0.2735632183908046,42.7,,,,,,1.0,,17.0,4.0,3.0,7.0,21.0,,,,,,,,17.0,,,,6.0,,,25.0,18.0,14.0,8.0,0.0992063492063492,0.0935672514619883,False,1.0,5.0,0.015625,0.1111111111111111,0.27906976744186046,0.08333333333333333,,1.0,,,,,,
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,231.0,4,-3,9,9,9,9,,18,,,,,,1.0,,,,1,,11,,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,9,,,,,,,,,,,,22.22222222222222,,0.3333333333333333,,0.3333333333333333,,,,,0.5,,,,,,1.0,,,,,,,,,0.3596,,0.3596,,11.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,231.0,4,-1,10,9,10,9,,19,,,,,,,1.0,1.0,1.0,1,5.0,12,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10,,,,1.0,1.0,1.25,1.25,1.25,1.25,,,20.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,0.39349999999999996,,0.39349999999999996,1.0,19.4,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,1.0,,,,29.7,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
