EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffAtRimReboundPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGA,PenaltyArc3FGA,HeaveAttempts,FTDefRebounds,SelfOReb,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,SecondChanceFtPoints,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,BlockedAtRim,BlockedLongMidRange,PenaltyArc3FGM,PenaltyFG3M,Defensive 3 Seconds Violations,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PenaltyAtRimFGM,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyTurnovers,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,LongMidRangePctBlocked
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,111.0,2,-1,4,3,,,,7,,,,,,3,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,2518.0,42,5,73,72,25.0,45.0,12.0,145,1.0,2.0,8.0,4.0,14.0,77,1.0,1.0,,2.0,1.0,4.0,5.0,6.0,11.0,,,,1.0,3,1.0,5.0,5.0,2.0,25.0,0.7,11.11111111111111,,0.18181818181818182,0.1,0.1724137931034483,0.13953488372093023,,0.3333333333333333,0.125,0.25,0.5732,0.2222222222222222,0.2222222222222222,6.325,0.3424657534246575,5.0,1.0,,,,,5.0,,,,,8.0,2.0,8.0,,,,5.0,1.0,,,,0.2,1.0,,,,,0.625,0.625,1.0,1.0,,0.15151515151515152,0.2,0.625,0.5,0.5,1.0,,,,,,,,0.625,,0.7031000000000001,0.5714285714285714,,4.0,4.0,4.0,,,,,4.0,4.0,2.0,3.0,,6.0,8.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,6.0,,1.0,0.6666666666666666,0.6666666666666666,0.75,,,0.14285714285714285,0.19047619047619047,0.5,0.06666666666666667,,1.0,0.8,0.8,,,,,,,,1.0,1.0,,0.6018,0.42857142857142855,2.0,,,,,,,,0.2,,,0.6666666666666666,,,2.0,1.0,1.0,,,,,,,,,,,,,,,False,2.0,2.0,1.0,1.0,0.25,1.0,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,646.0,11,10,19,21,9.0,16.0,4.0,40,,,1.0,,2.0,16,,,,,1.0,2.0,2.0,1.0,3.0,,,,1.0,2,,,,,9.0,1.0,4.0,,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.09090909090909091,,,,,0.7122,,,1.2,0.47368421052631576,1.0,,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.5,,,1.0,1.0,,,,,,,,1.0,1.0,,0.7122,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,False,1.0,,,,0.5,1.0,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,3635.0,61,-9,102,102,31.0,56.0,17.0,204,3.0,18.0,30.0,10.0,40.0,118,5.0,10.0,3.0,25.0,,3.0,5.0,,5.0,3.0,3.0,5.0,1.0,6,,14.0,10.0,4.0,31.0,0.5555555555555556,32.8,0.6,0.10344827586206896,,0.12195121951219512,,,,0.09375,0.5625,0.4538209677419355,0.11764705882352941,0.125,11.756666666666666,0.30392156862745096,9.0,8.0,,2.0,,,15.0,,2.0,,,5.0,4.0,26.0,,1.0,,,4.0,2.0,2.0,,0.13333333333333333,0.13333333333333333,,,,,0.5,0.46875,0.5,0.625,0.0625,,,0.28125,0.4444444444444444,0.4444444444444444,0.125,0.0625,,,,,,,0.34375,,0.5905666666666667,0.125,38.3,6.0,1.0,3.0,1.0,,,,2.0,4.0,1.0,10.0,1.0,8.0,,3.0,5.0,1.0,4.0,,2.0,2.0,2.0,2.0,,1.0,2.0,,,,,,8.0,2.0,0.5,0.1,0.09090909090909091,0.2857142857142857,0.1,0.2222222222222222,0.16666666666666666,,,0.15,0.25,,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.3333333333333333,0.5,,,,,0.75,0.3333333333333333,,0.43424999999999997,0.2,3.0,1.0,1.0,,,0.3333333333333333,,,0.125,,,0.2727272727272727,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,False,,6.0,2.0,2.0,,,3.0,,,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,1037.0,17,6,30,33,9.0,16.0,4.0,63,2.0,1.0,4.0,,5.0,31,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,1,,,,,9.0,0.4166666666666667,16.666666666666668,,,0.25,,0.06666666666666667,0.5,,0.3333333333333333,0.16666666666666666,0.4734333333333334,,,9.45,0.3,1.0,,,1.0,,,1.0,1.0,2.0,,,,,2.0,3.0,1.0,,,1.0,,,,,,1.0,0.5,,0.5,0.25,0.4166666666666667,,,0.3333333333333333,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,0.5,,0.373,,24.5,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,2855.0,48,4,81,82,28.0,40.0,16.0,163,,3.0,9.0,1.0,19.0,88,1.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,,3.0,3.0,5,,1.0,3.0,1.0,28.0,0.475,22.33009708737864,0.6666666666666666,,,0.029411764705882353,0.019230769230769232,,,,0.15789473684210525,0.5560157894736842,0.05,0.1,7.311111111111111,0.345679012345679,6.0,2.0,,1.0,,1.0,6.0,2.0,10.0,,2.0,2.0,10.0,2.0,6.0,1.0,,1.0,,,1.0,,0.8333333333333334,0.8333333333333334,1.0,0.2,,0.2,0.6666666666666666,0.47368421052631576,0.25,0.25,0.5263157894736842,0.025,,0.3157894736842105,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,,,,0.25,,,0.8421052631578947,,0.500725,0.10526315789473684,23.770000000000003,4.0,,1.0,,2.0,9.0,2.0,1.0,2.0,3.0,4.0,3.0,10.0,,,,,,,1.0,1.0,,,2.0,,,1.0,,,2.0,1.0,10.0,1.0,0.5,0.75,0.6428571428571429,0.625,,,0.1,0.043478260869565216,,,,0.5,0.6666666666666666,0.6666666666666666,0.75,,,0.47368421052631576,0.2222222222222222,0.2222222222222222,1.0,0.25,,0.2857142857142857,0.4994214285714286,0.5263157894736842,1.0,1.0,,,,,,,0.14285714285714285,,,0.14285714285714285,0.14285714285714285,,,2.0,,1.0,1.0,,1.0,,0.3333333333333333,,,1.0,,1.0,0.25,,,False,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.5,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,1705.0,28,-29,49,47,11.0,26.0,7.0,96,1.0,5.0,6.0,2.0,2.0,64,2.0,2.0,,4.0,,2.0,3.0,,3.0,1.0,,2.0,1.0,3,,2.0,2.0,1.0,11.0,0.1,20.689655172413794,0.5,0.16666666666666666,,0.10526315789473684,,,1.0,0.1111111111111111,0.5555555555555556,0.4120222222222222,0.1,0.14285714285714285,16.86666666666667,0.22448979591836735,,,,2.0,,1.0,,,3.0,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,0.2222222222222222,,,,0.3333333333333333,,,0.3333333333333333,,0.46576666666666666,,25.366666666666664,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,2.0,,,,,0.16666666666666666,,,,,0.1,,,,,,,,0.1111111111111111,,,,,,0.25,0.443075,,,1.0,,1.0,,1.0,0.25,,,,,,0.25,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,False,,,,,,,,,,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,1198.0,20,-10,31,31,6.0,9.0,6.0,62,1.0,,3.0,,2.0,41,,,,,2.0,1.0,2.0,3.0,5.0,1.0,,2.0,3.0,3,,1.0,,,6.0,0.3333333333333333,13.157894736842104,0.5,0.14285714285714285,0.6666666666666666,0.0625,0.17647058823529413,0.6666666666666666,,0.3333333333333333,,0.5654,,,2.9333333333333336,0.1935483870967742,2.0,,,,,,1.0,,,,,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.07142857142857142,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,0.16666666666666666,,0.2,,,0.5,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,1795.0,30,-12,53,53,22.0,38.0,11.0,106,1.0,11.0,14.0,3.0,11.0,59,,,,,,3.0,6.0,4.0,10.0,,,1.0,3.0,4,,2.0,3.0,1.0,22.0,0.36666666666666664,23.88059701492537,,0.1875,,0.19230769230769232,0.11764705882352941,,,0.07142857142857142,0.7857142857142857,0.4183428571428571,0.07142857142857142,0.07142857142857142,15.52142857142857,0.41509433962264153,2.0,3.0,,,,,4.0,,,,,2.0,8.0,,,,,4.0,,,1.0,,1.0,1.0,,,,,0.2857142857142857,0.2857142857142857,,0.5,,0.13333333333333333,0.25,0.14285714285714285,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,0.14285714285714285,,0.5396,0.18181818181818182,,1.0,,1.0,,,,,,1.0,2.0,6.0,,6.0,,1.0,,,,,,2.0,,1.0,,,1.0,,,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.07142857142857142,,0.2,0.14285714285714285,,0.25,,,0.5,0.5,1.0,,,,,,,1.0,,,0.3860666666666667,0.5454545454545454,,,,1.0,1.0,1.0,0.25,,0.3333333333333333,0.1111111111111111,,,,2.0,1.0,,,,,,,,,,,,,,,,,False,,2.0,1.0,1.0,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,1719.0,29,-23,46,45,,4.0,4.0,91,1.0,5.0,6.0,,10.0,61,,,,,,2.0,4.0,,4.0,,,1.0,1.0,2,,,,,,0.625,17.647058823529413,,0.16666666666666666,,0.17647058823529413,,,,0.125,0.625,0.40013125000000005,,,16.566666666666666,,,1.0,1.0,1.0,,,2.0,2.0,2.0,,,,,4.0,6.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,0.3333333333333333,0.625,,,0.25,,,,0.2,0.25,,0.125,1.0,1.0,1.0,,,,0.25,1.0,,,25.5,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,0.2,,,0.2,,,,,,1.0,1.0,0.125,1.0,1.0,1.0,,,,,,,,,1.0,,,0.3333333333333333,,0.25,,,,,,,,,,,,,1.0,,,,,,1.0,,,,False,,,,,,,,,1.0,,0.2
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,2077.0,35,-7,56,54,14.0,30.0,9.0,110,4.0,3.0,8.0,,6.0,65,2.0,2.0,1.0,4.0,,1.0,4.0,,4.0,1.0,,2.0,2.0,3,,3.0,,,14.0,0.3333333333333333,16.417910447761194,0.5,0.058823529411764705,,0.14814814814814814,,,,0.4444444444444444,0.3333333333333333,0.42468333333333336,,,11.3625,0.25,1.0,1.0,,,,,3.0,,1.0,,1.0,,,6.0,,,,,,,1.0,1.0,,,,,,,0.375,0.3333333333333333,,,0.1111111111111111,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2222222222222222,,0.48525,,23.7,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,0.3,,,0.07692307692307693,0.5,,1.0,1.0,,0.25,0.25,0.1111111111111111,,,,,,0.5,0.445075,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,0.5,,,False,,,,,,,,,,,
