EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassTurnovers,Travels,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceFtPoints,3SecondViolations,on,SecondChanceAtRimPctAssisted,Clear Path Fouls,Blocked3s,BlockedCorner3,Technical Free Throw Trips,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,16232.0,271,44,504,517,231,198,53.0,1021,27.0,39.0,2.0,5.0,13.0,17.0,5.0,10.0,2.0,3.0,34.0,52.0,10.0,78.0,529,5.0,9.0,10.0,15.0,20.0,5.0,35.0,64.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,8.0,7.0,10.0,1.0,17.0,37.0,4.0,58.0,18.0,76.0,9.0,7.0,2.0,3.0,1.0,8.0,3.0,1.0,11.0,2.0,5.0,24.0,39.0,4.0,5.0,21.0,8.0,6.0,16.0,1.0,5.0,4.0,15.0,11.0,1.0,3.0,15.0,11.0,1.0,35.0,231,1.0,3.0,0.9411764705882353,0.9696969696969697,0.6538461538461539,0.5555555555555556,0.75,0.6538461538461539,0.5555555555555556,0.75,0.65,0.5555555555555556,0.7,0.07692307692307693,0.10256410256410256,12.433392539964476,0.2727272727272727,0.3076923076923077,0.05555555555555555,0.22699386503067484,0.06993006993006994,0.2328767123287671,0.10144927536231885,0.2288135593220339,0.08018867924528301,0.046511627906976744,0.041666666666666664,0.11538461538461539,0.0851063829787234,0.13636363636363635,0.2,0.2894736842105263,0.2153846153846154,0.2826086956521739,0.14814814814814814,0.7333333333333333,0.75,0.6923076923076923,0.7714285714285715,0.9259259259259259,0.19230769230769232,0.5,0.5,1.0,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.4,0.85,0.7647058823529411,0.75,0.5443846153846154,0.4676166666666666,0.5521450000000001,0.08928571428571429,0.08928571428571429,0.1282051282051282,0.44871794871794873,2.911538461538461,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,1799.0,30,-19,60,63,20,19,5.0,123,,,,,,,2.0,4.0,2.0,4.0,4.0,8.0,1.0,9.0,69,1.0,1.0,2.0,2.0,3.0,,4.0,6.0,2.0,2.0,,,,,,,,,2.0,,,4.0,,4.0,2.0,6.0,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,,4.0,20,,,0.75,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,,,13.432835820895521,,,,0.16666666666666666,0.08695652173913043,,,0.12903225806451613,0.07692307692307693,0.16666666666666666,0.125,,,,0.2,0.2857142857142857,,,,,,,,,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,,,,,,0.3782125,0.2299,0.342,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,13.287499999999998,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,6218.0,104,7,185,195,57,41,21.0,380,4.0,7.0,,1.0,,2.0,3.0,12.0,,3.0,7.0,22.0,,35.0,207,2.0,4.0,4.0,2.0,8.0,,7.0,8.0,6.0,2.0,1.0,15.0,2.0,17.0,,10.0,36.0,2.0,2.0,,3.0,3.0,,6.0,4.0,10.0,3.0,1.0,2.0,4.0,,1.0,1.0,,5.0,,3.0,10.0,12.0,,,3.0,,,2.0,,1.0,,,,,,,,,7.0,57,,,0.5714285714285714,0.6666666666666666,0.3181818181818182,0.5,0.25,0.5147058823529411,0.5,0.35,0.5,0.5,0.35,0.045454545454545456,,19.23076923076923,0.8,,,0.04918032786885246,0.03508771929824561,0.10714285714285714,0.08,0.06741573033707865,0.04878048780487805,,0.09090909090909091,,0.11764705882352941,,0.05263157894736842,0.0625,0.038461538461538464,0.13333333333333333,0.07692307692307693,,0.20588235294117646,0.5714285714285714,0.5714285714285714,0.75,0.35294117647058826,0.25,0.25,0.3333333333333333,0.08823529411764706,,,,0.25,,0.2,,0.5588235294117647,0.5044308823529412,0.48586666666666667,0.513285,0.02857142857142857,0.043478260869565216,0.11428571428571428,0.2,8.14090909090909,0.3081081081081081,5.0,6.0,1.0,1.0,2.0,6.0,1.0,7.0,12.0,1.0,2.0,15.0,6.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,0.7142857142857143,0.5833333333333334,0.5,0.5833333333333334,0.35294117647058826,0.3333333333333333,0.10526315789473684,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.8,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.1,1.0,0.1,0.3333333333333333,24.50833333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1747,1610612753,Rafer Alston,Rafer Alston,1747,ORL,6458.0,108,27,207,209,126,118,19.0,416,3.0,9.0,1.0,3.0,,4.0,4.0,5.0,2.0,5.0,9.0,19.0,8.0,38.0,199,2.0,4.0,4.0,3.0,8.0,6.0,12.0,,18.0,,2.0,15.0,6.0,21.0,5.0,11.0,48.0,,1.0,,1.0,5.0,,6.0,1.0,7.0,5.0,2.0,3.0,5.0,2.0,3.0,,,8.0,,4.0,4.0,8.0,,,8.0,1.0,,8.0,,2.0,2.0,,,,,,,,12.0,126,2.0,2.0,,,0.47368421052631576,0.5,0.375,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.475,0.3333333333333333,0.2857142857142857,0.10526315789473684,0.2222222222222222,20.96069868995633,0.625,,,0.07936507936507936,0.019230769230769232,0.029411764705882353,,0.061855670103092786,0.011764705882352941,0.05555555555555555,,,,,0.09523809523809523,0.06666666666666667,0.07407407407407407,0.041666666666666664,,,0.25,0.3333333333333333,0.42857142857142855,,0.1388888888888889,0.8,0.8,,0.1388888888888889,0.4,0.4,,0.5,0.3333333333333333,0.2222222222222222,,0.7222222222222222,0.5168785714285714,0.50292,0.5001882352941176,0.05263157894736842,0.09523809523809523,0.10526315789473684,0.3157894736842105,7.252631578947369,0.6086956521739131,,3.0,,2.0,4.0,14.0,8.0,4.0,17.0,,10.0,9.0,3.0,13.0,4.0,1.0,2.0,2.0,1.0,5.0,,0.75,0.23529411764705882,,0.25,0.4722222222222222,,0.05555555555555555,0.08333333333333333,,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.75,0.1111111111111111,,0.4444444444444444,0.3076923076923077,27.488235294117647,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,9250.0,154,4,286,292,137,123,27.0,578,10.0,14.0,1.0,1.0,6.0,9.0,1.0,3.0,3.0,5.0,14.0,22.0,12.0,67.0,312,1.0,1.0,11.0,6.0,11.0,9.0,30.0,18.0,10.0,,2.0,2.0,,2.0,,1.0,4.0,,5.0,,4.0,9.0,1.0,14.0,5.0,19.0,5.0,3.0,2.0,2.0,,4.0,1.0,,6.0,,4.0,6.0,13.0,,1.0,19.0,,3.0,18.0,5.0,8.0,2.0,5.0,3.0,,2.0,5.0,2.0,,30.0,137,2.0,2.0,0.6428571428571429,0.6428571428571429,0.6363636363636364,1.0,0.5454545454545454,0.5851063829787234,0.6875,0.5526315789473685,0.6320754716981132,0.6875,0.6521739130434783,0.09090909090909091,0.07142857142857142,18.61198738170347,0.3333333333333333,0.1111111111111111,,0.10843373493975904,0.06329113924050633,0.09090909090909091,,0.10236220472440945,0.04132231404958678,,0.12,0.07407407407407407,,,0.16,,0.13157894736842105,,0.2222222222222222,0.4,0.2978723404255319,0.7142857142857143,0.7692307692307693,0.7,0.06382978723404255,0.3333333333333333,0.5,,0.10638297872340426,0.6,0.6,0.6666666666666666,0.125,1.0,0.47368421052631576,0.6666666666666666,0.8297872340425532,0.572677659574468,0.5741666666666666,0.5882368421052632,0.17647058823529413,0.32,0.16417910447761194,0.44776119402985076,5.622727272727273,0.479020979020979,7.0,18.0,3.0,5.0,2.0,7.0,3.0,9.0,25.0,3.0,8.0,24.0,3.0,7.0,2.0,,1.0,,,1.0,2.0,0.8888888888888888,0.36,0.375,0.36,0.5319148936170213,,,0.3829787234042553,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,0.2631578947368421,0.6,0.15789473684210525,0.2857142857142857,24.02,6.0,1.0,7.0,,1.0,0.75,0.125,2.0,1.0,3.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.038461538461538464,,,,,True,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,5741.0,96,34,181,180,84,82,19.0,361,1.0,2.0,,,,,,1.0,,6.0,1.0,9.0,2.0,34.0,172,,1.0,9.0,,2.0,2.0,11.0,,2.0,,1.0,10.0,2.0,12.0,,4.0,26.0,,,,,7.0,,7.0,,7.0,2.0,2.0,,2.0,,1.0,1.0,,3.0,,1.0,2.0,4.0,,,3.0,,,2.0,,1.0,,,,,,,,,11.0,84,,,,,0.1111111111111111,,,0.6153846153846154,1.125,0.75,0.6296296296296297,1.125,0.7857142857142857,0.1111111111111111,0.5,14.851485148514852,0.6666666666666666,,,0.10294117647058823,,,,0.07954545454545454,,,,,,,0.17857142857142858,,0.08333333333333333,,,,0.07692307692307693,0.5,1.0,,0.038461538461538464,,,,0.23076923076923078,,,,,,,,0.7307692307692307,0.5292307692307692,0.49698333333333333,0.5109416666666667,0.037037037037037035,0.1,0.2647058823529412,0.3235294117647059,13.399999999999999,0.46408839779005523,2.0,2.0,,,8.0,15.0,4.0,10.0,17.0,3.0,4.0,27.0,3.0,15.0,8.0,2.0,4.0,2.0,,1.0,,0.9,0.5882352941176471,0.75,0.5882352941176471,0.6538461538461539,,,0.07692307692307693,1.0,1.0,1.0,0.5769230769230769,0.5333333333333333,0.5333333333333333,0.875,,,0.6666666666666666,0.5333333333333333,25.305882352941175,,3.0,3.0,,,,0.75,,3.0,3.0,,1.0,,,,1.0,1.0,,3.0,0.75,,,True,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,12447.0,207,81,379,392,154,118,38.0,771,13.0,18.0,,,4.0,5.0,6.0,15.0,9.0,26.0,28.0,59.0,37.0,117.0,377,2.0,5.0,10.0,13.0,28.0,22.0,69.0,14.0,42.0,,2.0,16.0,11.0,27.0,7.0,9.0,65.0,1.0,,1.0,7.0,16.0,2.0,25.0,2.0,27.0,6.0,2.0,4.0,5.0,4.0,6.0,,,11.0,,5.0,7.0,15.0,,2.0,33.0,,2.0,45.0,2.0,17.0,5.0,,,,,,,,69.0,154,2.0,5.0,0.25,0.25,0.4745762711864407,0.4,0.4642857142857143,0.49382716049382713,0.5,0.573170731707317,0.5735294117647058,0.5555555555555556,0.6509433962264151,0.03389830508474576,0.05555555555555555,27.09832134292566,0.45454545454545453,0.18181818181818182,0.1,0.12307692307692308,,0.1206896551724138,0.020833333333333332,0.12234042553191489,0.006711409395973154,,,,0.02857142857142857,,0.10416666666666667,0.21428571428571427,0.09259259259259259,0.17142857142857143,0.043478260869565216,,0.2222222222222222,0.7222222222222222,0.7647058823529411,0.23076923076923078,0.18518518518518517,0.4,0.42857142857142855,0.3333333333333333,0.32098765432098764,0.34615384615384615,0.34615384615384615,0.2222222222222222,,,0.12195121951219512,0.8,0.49382716049382713,0.47260370370370375,0.461025,0.4518670731707317,0.18556701030927836,0.22972972972972974,0.08547008547008547,0.5897435897435898,10.557627118644069,0.40633245382585753,2.0,4.0,1.0,1.0,6.0,18.0,12.0,8.0,22.0,7.0,13.0,15.0,9.0,18.0,6.0,4.0,4.0,3.0,,5.0,,0.625,0.36363636363636365,0.5384615384615384,0.36363636363636365,0.2716049382716049,,,0.04938271604938271,0.5,0.5,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.024390243902439025,1.0,0.2926829268292683,0.3333333333333333,25.031818181818185,,2.0,2.0,,,,0.2857142857142857,,1.0,1.0,1.0,0.5,0.06666666666666667,,,0.5,1.0,0.043478260869565216,6.0,0.5,3.0,,True,,,,,,,,,,
200978,1610612753,Jeremy Richardson,Jeremy Richardson,200978,ORL,146.0,2,1,5,4,5,4,1.0,9,,,,,,,,,,1.0,,1.0,,,5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,28.57142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3332,,0.3332,,,,,21.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201584,1610612753,Courtney Lee,Courtney Lee,201584,ORL,6178.0,103,-4,196,205,103,91,23.0,401,6.0,11.0,,2.0,2.0,4.0,,3.0,6.0,15.0,12.0,29.0,8.0,41.0,218,,3.0,,2.0,10.0,6.0,19.0,8.0,16.0,,3.0,4.0,2.0,6.0,,2.0,14.0,,2.0,,6.0,3.0,,9.0,2.0,11.0,6.0,4.0,2.0,2.0,,4.0,1.0,1.0,6.0,,3.0,3.0,7.0,,2.0,7.0,1.0,,10.0,2.0,3.0,3.0,,,,,,,,19.0,103,1.0,3.0,0.3333333333333333,0.3333333333333333,0.41379310344827586,,0.2,0.44594594594594594,,0.43333333333333335,0.5,,0.5277777777777778,0.10344827586206896,0.2727272727272727,21.17117117117117,0.3333333333333333,,,0.05,0.03076923076923077,0.1935483870967742,,0.0989010989010989,0.02197802197802198,0.058823529411764705,,0.03571428571428571,,,,,0.16666666666666666,0.13636363636363635,0.3333333333333333,,0.2972972972972973,0.5454545454545454,0.75,0.16666666666666666,0.08108108108108109,,,,0.40540540540540543,0.4,0.4,0.5,0.6666666666666666,,0.26666666666666666,0.5,0.5135135135135135,0.49137500000000006,0.5175000000000001,0.49739999999999995,0.07894736842105263,0.1,,0.4634146341463415,10.413793103448276,0.5255102040816326,3.0,6.0,3.0,4.0,,2.0,1.0,3.0,8.0,3.0,5.0,9.0,,1.0,,2.0,2.0,,,1.0,1.0,1.0,0.375,0.6,0.42857142857142855,0.21621621621621623,,,0.16216216216216217,0.5,0.5,1.0,0.05405405405405406,,,,0.26666666666666666,0.75,0.06666666666666667,,26.362499999999994,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,12643.0,211,56,388,401,174,146,41.0,789,13.0,18.0,3.0,4.0,8.0,10.0,16.0,29.0,9.0,15.0,38.0,62.0,34.0,131.0,417,4.0,6.0,17.0,18.0,28.0,22.0,70.0,40.0,36.0,6.0,4.0,13.0,9.0,22.0,4.0,7.0,53.0,3.0,7.0,,9.0,17.0,3.0,29.0,10.0,39.0,3.0,2.0,1.0,7.0,1.0,1.0,4.0,,8.0,,3.0,3.0,12.0,5.0,,34.0,2.0,,43.0,2.0,11.0,11.0,3.0,2.0,,1.0,3.0,2.0,,70.0,174,2.0,10.0,0.5263157894736842,0.5714285714285714,0.6129032258064516,0.6666666666666666,0.6428571428571429,0.5914634146341463,0.875,0.6666666666666666,0.6359223300970874,0.85,0.6862745098039216,0.06451612903225806,0.05555555555555555,25.34562211981567,0.875,0.3,,0.14655172413793102,0.06796116504854369,0.15254237288135594,0.05172413793103448,0.14857142857142858,0.062111801242236024,0.08823529411764706,0.0625,0.05405405405405406,0.05263157894736842,0.05,0.175,0.1111111111111111,0.14285714285714285,0.11428571428571428,0.20833333333333334,0.6666666666666666,0.21951219512195122,0.7222222222222222,0.7647058823529411,0.6153846153846154,0.35365853658536583,0.5517241379310345,0.6153846153846154,0.4375,0.18292682926829268,0.6,0.6,0.5555555555555556,0.5,0.75,0.2777777777777778,0.8,0.4634146341463415,0.46013395061728407,0.49287142857142857,0.4543985714285715,0.13043478260869565,0.15492957746478872,0.1297709923664122,0.5343511450381679,8.55483870967742,0.4484536082474227,1.0,4.0,1.0,1.0,6.0,16.0,7.0,7.0,20.0,4.0,8.0,18.0,3.0,16.0,6.0,5.0,2.0,4.0,3.0,3.0,,0.8571428571428571,0.35,0.5,0.35,0.24390243902439024,,0.0967741935483871,0.04878048780487805,0.25,0.25,1.0,0.1951219512195122,0.375,0.375,0.8333333333333334,0.027777777777777776,1.0,0.19444444444444445,0.375,25.424999999999997,,2.0,2.0,,,,0.25,,2.0,2.0,1.0,1.0,0.10344827586206896,,,1.0,0.5,0.047619047619047616,3.0,0.42857142857142855,3.0,,True,,,,,,,,,,
