EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Corner3Assists,Travels,PenaltyTurnovers,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,39319.0,655,34,1198,1188,271,295,144,2386,8.0,22,6.0,3.0,9.0,3.0,8.0,5.0,13,7.0,17.0,1.0,1.0,3.0,25.0,80.0,2.0,5.0,5.0,20.0,16,43,32.0,97.0,12.0,140,1165,1.0,8.0,2.0,6.0,8.0,4.0,11,6.0,23.0,9.0,35.0,24.0,8.0,90.0,6.0,80.0,25.0,4.0,1.0,39.0,3.0,42.0,3.0,13.0,10.0,16.0,87.0,3.0,7.0,1.0,11.0,58,5.0,74,11.0,85,1.0,22.0,12.0,10.0,11.0,3.0,9.0,6.0,1.0,2.0,17.0,1.0,14.0,36.0,1.0,1.0,18.0,1.0,7.0,4.0,2.0,8.0,3.0,5.0,8.0,6.0,35.0,271,3.0,0.75,0.75,0.9375,0.32989690721649484,0.3333333333333333,0.2608695652173913,0.32989690721649484,0.37209302325581395,0.125,0.36363636363636365,0.45714285714285713,0.2857142857142857,0.38235294117647056,0.4689655172413793,0.2857142857142857,0.42105263157894735,0.6928571428571428,0.010309278350515464,0.09302325581395349,0.13636363636363635,0.125,0.0125,11.87683284457478,0.6470588235294118,0.13157894736842105,0.038461538461538464,0.1303370786516854,0.016355140186915886,0.09166666666666666,0.018292682926829267,0.12212389380530973,0.016891891891891893,0.029197080291970802,0.015037593984962405,0.006329113924050633,0.014925373134328358,0.03333333333333333,0.09803921568627451,0.14,0.13989637305699482,0.08,0.15,0.011494252873563218,0.75,0.15714285714285714,0.36363636363636365,0.42105263157894735,0.875,0.05714285714285714,0.375,0.42857142857142855,0.09285714285714286,0.38461538461538464,0.38461538461538464,1.0,0.12142857142857143,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.5714285714285714,0.3125,0.31645569620253167,0.96,0.42857142857142855,0.07142857142857142,0.35714285714285715,0.4,1.0,0.2647058823529412,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.5882352941176471,0.25,0.85,0.3125,0.5341967857142856,0.5265681818181819,0.5322058823529412,0.027972027972027972,0.08695652173913043,0.05714285714285714,0.25,7.495348837209303,24.76597938144329,0.2262103505843072,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,161249.0,2687,126,4863,4861,1259,1257,536,9724,61.0,109,17.0,14.0,24.0,21.0,72.0,26.0,93,40.0,121.0,10.0,7.0,31.0,63.0,186.0,9.0,23.0,12.0,48.0,108,274,103.0,307.0,98.0,623,4774,12.0,34.0,9.0,33.0,65.0,26.0,67,19.0,79.0,41.0,150.0,120.0,96.0,306.0,3.0,183.0,63.0,31.0,3.0,91.0,41.0,132.0,28.0,31.0,15.0,45.0,305.0,16.0,29.0,,50.0,138,12.0,200,45.0,245,6.0,83.0,38.0,45.0,48.0,11.0,33.0,26.0,5.0,15.0,74.0,7.0,82.0,269.0,7.0,4.0,161.0,10.0,,55.0,31.0,53.0,19.0,22.0,53.0,26.0,150.0,1259,51.0,0.5555555555555556,0.594059405940594,0.9902912621359223,0.3355048859934853,0.2727272727272727,0.24050632911392406,0.33881578947368424,0.39416058394160586,0.35294117647058826,0.3880597014925373,0.45180722891566266,0.3805970149253731,0.3732876712328767,0.4741248097412481,0.4166666666666667,0.42857142857142855,0.5283993115318416,0.009771986970684038,0.11313868613138686,0.1651376146788991,0.1111111111111111,,13.256955810147298,0.6486486486486487,0.09090909090909091,,0.07266982622432859,0.01674364896073903,0.10940919037199125,0.026143790849673203,0.07979626485568761,0.019197952218430035,0.0205761316872428,0.012589928057553957,0.017391304347826087,0.029978586723768737,0.013793103448275862,0.06373626373626373,0.07266982622432859,0.07768187422934648,0.09703504043126684,0.16279069767441862,0.018072289156626505,0.49056603773584906,0.18760757314974183,0.5596330275229358,0.6703296703296703,0.5573770491803278,0.12392426850258176,0.2916666666666667,0.328125,0.16006884681583478,0.27956989247311825,0.29545454545454547,0.6538461538461539,0.2082616179001721,0.3305785123966942,0.3389830508474576,0.975,0.32013769363166955,0.3387096774193548,0.3387096774193548,1.0,0.2537313432835821,0.14925373134328357,0.34328358208955223,0.391304347826087,1.0,0.1643835616438356,0.5833333333333334,0.21232876712328766,0.22580645161290322,0.3287671232876712,0.25,0.7160068846815835,0.3442622950819672,0.5183403979238753,0.5199627450980392,0.5011520833333333,0.0878594249201278,0.1724137931034483,0.1043338683788122,0.24077046548956663,8.56021897810219,24.69674267100977,0.25889368702447046,8.0,14.0,14.0,3.0,13.0,3.0,14.0,12.0,1.0,1.0,0.053763440860215055,0.024793388429752067,0.42857142857142855,0.47058823529411764,0.125,,,,,,,,,,,,True
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,51955.0,866,23,1575,1577,491,440,188,3152,40.0,79,10.0,10.0,18.0,18.0,57.0,37.0,105,,,,,,,22.0,,2.0,,13.0,95,241,,22.0,24.0,214,1498,10.0,24.0,,2.0,22.0,27.0,67,,13.0,14.0,68.0,98.0,92.0,,,20.0,,13.0,,106.0,38.0,144.0,28.0,53.0,13.0,40.0,326.0,9.0,21.0,,11.0,61,2.0,74,30.0,104,8.0,30.0,12.0,18.0,42.0,9.0,28.0,26.0,5.0,14.0,68.0,2.0,32.0,81.0,2.0,8.0,46.0,3.0,1.0,14.0,10.0,7.0,3.0,2.0,7.0,3.0,68.0,491,12.0,0.5157894736842106,0.532608695652174,,,,,,0.3941908713692946,0.4166666666666667,0.40298507462686567,0.3612167300380228,0.38461538461538464,0.3375,0.3767605633802817,0.39285714285714285,0.3695652173913043,0.08365019011406843,,0.05394190871369295,0.12658227848101267,0.03508771929824561,,19.51219512195122,0.6176470588235294,0.0625,,0.09838709677419355,0.036585365853658534,0.0650887573964497,0.05056179775280899,0.09125475285171103,0.0398936170212766,0.05952380952380952,0.0481283422459893,0.0091324200913242,0.045112781954887216,0.06666666666666667,0.06993006993006994,0.07511737089201878,0.13257575757575757,0.07352941176470588,0.030303030303030304,0.05673758865248227,0.42857142857142855,0.30038022813688214,0.5063291139240507,0.5797101449275363,0.575,0.21673003802281368,0.3157894736842105,0.32727272727272727,0.39923954372623577,0.3523809523809524,0.3557692307692308,0.6216216216216216,,,,,0.08365019011406843,,,,0.38461538461538464,,0.07692307692307693,,,0.225,0.5555555555555556,,,0.1625,,0.3840304182509506,,0.46217209302325585,0.42092631578947376,0.4367381578947368,0.051094890510948905,0.05555555555555555,0.102803738317757,0.3177570093457944,10.465145228215768,30.11818181818182,0.31174603174603177,3.0,2.0,6.0,2.0,10.0,1.0,20.0,2.0,,1.0,0.009523809523809525,,0.16666666666666666,0.3,0.3333333333333333,,,,,,,,,,,,True
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,10577.0,176,-46,310,315,120,118,38,625,7.0,10,5.0,1.0,2.0,7.0,20.0,,4,,,,,,,,,,,,14,34,,,3.0,31,325,4.0,7.0,,,9.0,1.0,7,,,2.0,4.0,18.0,10.0,,,,,6.0,,4.0,,4.0,,2.0,,2.0,8.0,,8.0,,4.0,20,2.0,26,8.0,34,,4.0,3.0,1.0,3.0,,1.0,8.0,1.0,2.0,11.0,1.0,10.0,26.0,3.0,4.0,8.0,,,2.0,2.0,8.0,6.0,2.0,9.0,2.0,4.0,120,3.0,0.6428571428571429,0.9,,,,,,0.4117647058823529,0.5714285714285714,0.14285714285714285,0.4117647058823529,0.5714285714285714,0.14285714285714285,0.40789473684210525,0.5625,0.2,,,0.17647058823529413,,0.25,,13.841807909604519,0.2727272727272727,0.2,,0.15873015873015872,0.06722689075630252,0.2222222222222222,,0.16666666666666666,0.05194805194805195,0.12,0.10869565217391304,,,,0.08333333333333333,0.23255813953488372,0.14893617021276595,0.21428571428571427,0.25,,0.2222222222222222,0.29411764705882354,0.7,0.7,0.42857142857142855,0.5882352941176471,0.35,0.4666666666666667,0.11764705882352941,,,,,,,,,,,,0.7142857142857143,,,,,0.2857142857142857,0.5,,,,,0.29411764705882354,,0.4374176470588235,0.5404,0.41025714285714293,0.05555555555555555,0.05555555555555555,0.2903225806451613,0.12903225806451613,6.699999999999999,,0.3870967741935484,4.0,1.0,8.0,,,,5.0,,1.0,2.0,0.25,,0.8571428571428571,0.8,,1.0,1.0,1.0,,,,,,,,,True
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,137539.0,2292,105,4148,4136,1034,1041,445,8284,144.0,250,47.0,31.0,52.0,136.0,313.0,61.0,133,,,,,,,,,,,,341,696,,,248.0,930,4083,40.0,90.0,,,122.0,71.0,148,,,116.0,258.0,328.0,354.0,,,,,76.0,,93.0,87.0,180.0,62.0,42.0,13.0,38.0,447.0,37.0,86.0,2.0,81.0,333,38.0,452,125.0,577,8.0,53.0,24.0,29.0,56.0,17.0,24.0,68.0,3.0,32.0,124.0,13.0,72.0,154.0,9.0,29.0,319.0,31.0,,129.0,46.0,14.0,8.0,5.0,14.0,5.0,258.0,1034,18.0,0.4809384164222874,0.5141065830721003,,,,,,0.4899425287356322,0.4444444444444444,0.4797297297297297,0.4899425287356322,0.4444444444444444,0.4797297297297297,0.5535714285714286,0.5304347826086957,0.581081081081081,,,0.10919540229885058,0.156,0.0926517571884984,,20.607097050021377,0.45161290322580644,0.36538461538461536,0.018691588785046728,0.2047970479704797,0.05910652920962199,0.21485411140583555,0.06788990825688074,0.20668996505242138,0.0615,0.07673267326732673,0.04,0.0625,0.06490384615384616,0.07751937984496124,0.19363395225464192,0.19099099099099098,0.2219020172910663,0.20833333333333334,0.24615384615384617,0.02909090909090909,0.35714285714285715,0.35919540229885055,0.576,0.6824644549763034,0.5625,0.44971264367816094,0.43450479233226835,0.4788732394366197,0.1910919540229885,0.45864661654135336,0.488,0.7213114754098361,,,,,,,,,0.5222222222222223,,,,,0.35135135135135137,0.5961538461538461,,,,,0.35919540229885055,,0.44332916666666655,0.45963064516129026,0.4255371621621622,0.1624685138539043,0.1624685138539043,0.13118279569892474,0.27741935483870966,7.008477011494253,,0.24927675988428158,24.0,42.0,44.0,,25.0,12.0,26.0,1.0,1.0,4.0,0.06015037593984962,,0.2867647058823529,0.5106382978723404,0.20833333333333334,,,,,,,,,,,,True
258,1610612748,Brian Grant,Brian Grant,258,MIA,116557.0,1943,90,3476,3497,725,714,373,6973,178.0,298,63.0,31.0,55.0,86.0,224.0,89.0,208,,,,,,,,,,,,353,730,,,187.0,893,3469,47.0,93.0,,,133.0,51.0,115,,,78.0,180.0,502.0,204.0,,,,,85.0,,58.0,15.0,73.0,14.0,39.0,11.0,8.0,161.0,44.0,106.0,4.0,72.0,255,30.0,357,154.0,511,24.0,39.0,25.0,14.0,52.0,7.0,29.0,69.0,9.0,23.0,121.0,11.0,83.0,196.0,16.0,35.0,234.0,24.0,,92.0,37.0,53.0,30.0,17.0,56.0,42.0,180.0,725,15.0,0.7110481586402266,0.7652439024390244,,,,,,0.48356164383561645,0.5053763440860215,0.4434782608695652,0.48356164383561645,0.5053763440860215,0.4434782608695652,0.5347305389221557,0.59375,0.5555555555555556,,,0.11643835616438356,0.16778523489932887,0.14285714285714285,,24.431382570917453,0.4297520661157025,0.3448275862068966,0.046511627906976744,0.185589519650655,0.0866721177432543,0.22085889570552147,0.0975609756097561,0.1923529411764706,0.08960573476702509,0.1246376811594203,0.09595959595959595,0.05186721991701245,0.10951008645533142,0.057692307692307696,0.16614420062695925,0.2111111111111111,0.1768595041322314,0.23754789272030652,0.15384615384615385,0.08247422680412371,0.75,0.40821917808219177,0.5973154362416108,0.717741935483871,0.6966292134831461,0.30684931506849317,0.38392857142857145,0.4479166666666667,0.28493150684931506,0.42788461538461536,0.43414634146341463,0.8876404494382022,,,,,,,,,0.6774193548387096,,,,,0.4782608695652174,0.5636363636363636,,,,,0.40821917808219177,,0.4603506849315068,0.5061797297297297,0.46804434782608695,0.11528822055137844,0.11528822055137844,0.14893617021276595,0.20156774916013437,7.679041095890411,,0.20857307249712312,37.0,39.0,50.0,,1.0,7.0,19.0,6.0,3.0,11.0,0.014423076923076924,,0.5581395348837209,0.5873015873015873,0.24324324324324326,3.0,2.0,,1.0,1.0,,,,,,,True
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,86467.0,1441,92,2593,2597,653,584,263,5190,75.0,120,18.0,15.0,25.0,28.0,67.0,83.0,192,21.0,50.0,2.0,6.0,14.0,33.0,109.0,6.0,12.0,8.0,28.0,186,379,54.0,159.0,143.0,677,2549,20.0,35.0,7.0,14.0,78.0,39.0,74,14.0,42.0,77.0,197.0,196.0,176.0,156.0,6.0,106.0,33.0,24.0,,72.0,27.0,99.0,19.0,37.0,14.0,21.0,225.0,15.0,34.0,2.0,26.0,93,2.0,121,51.0,172,7.0,77.0,54.0,23.0,47.0,9.0,30.0,43.0,4.0,17.0,90.0,5.0,38.0,110.0,4.0,16.0,173.0,9.0,10.0,50.0,36.0,33.0,12.0,14.0,36.0,21.0,197.0,653,13.0,0.5268817204301075,0.5536723163841808,0.9629629629629629,0.33962264150943394,0.5,0.3333333333333333,0.34615384615384615,0.49076517150395776,0.5714285714285714,0.527027027027027,0.4962825278810409,0.6224489795918368,0.5172413793103449,0.5447154471544715,0.6610169491525424,0.610062893081761,0.2955390334572491,,0.0633245382585752,0.11666666666666667,0.07462686567164178,,24.22573984858913,0.5222222222222223,0.03225806451612903,0.03225806451612903,0.08968177434908389,0.037486218302094816,0.11255411255411256,0.045871559633027525,0.09384858044164038,0.03970826580226904,0.046218487394957986,0.020905923344947737,0.04450261780104712,0.0502092050209205,0.03409090909090909,0.046875,0.08875739644970414,0.11512415349887133,0.11351351351351352,0.10869565217391304,0.026022304832713755,0.5833333333333334,0.22304832713754646,0.625,0.7075471698113207,0.5866666666666667,0.12453531598513011,0.417910447761194,0.45161290322580644,0.35687732342007433,0.4322916666666667,0.44385026737967914,0.5301204819277109,0.09293680297397769,0.42,0.42,0.9523809523809523,0.20260223048327136,0.30275229357798167,0.30275229357798167,0.9696969696969697,0.3673469387755102,0.04081632653061224,0.24489795918367346,0.5,0.8333333333333334,0.21551724137931033,0.6,0.1206896551724138,0.42857142857142855,0.2413793103448276,0.2857142857142857,0.5185873605947955,0.3113207547169811,0.48951104868913853,0.5083012820512821,0.48080892857142843,0.08635578583765112,0.11904761904761904,0.11521418020679468,0.29098966026587886,11.057255936675462,25.09245283018868,0.2518318549942152,10.0,17.0,18.0,3.0,8.0,10.0,23.0,7.0,,,0.026041666666666668,,0.35714285714285715,0.5555555555555556,0.1,3.0,3.0,,,,1.0,1.0,0.5,1.0,,,True
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,10717.0,179,15,324,319,100,78,42,643,30.0,44,13.0,8.0,10.0,10.0,28.0,9.0,21,,,,,,,1.0,,,,1.0,49,93,,1.0,16.0,114,311,11.0,21.0,,,24.0,14.0,28,,1.0,9.0,37.0,64.0,34.0,,,1.0,,9.0,,3.0,3.0,6.0,2.0,3.0,,,15.0,3.0,23.0,2.0,7.0,32,5.0,44,28.0,72,5.0,1.0,1.0,,6.0,2.0,1.0,12.0,2.0,5.0,18.0,2.0,4.0,14.0,3.0,5.0,27.0,1.0,,9.0,5.0,18.0,14.0,4.0,18.0,12.0,37.0,100,1.0,0.6530612244897959,0.7619047619047619,,,,,,0.5268817204301075,0.5238095238095238,0.5,0.5212765957446809,0.5238095238095238,0.4827586206896552,0.5327102803738317,0.5217391304347826,0.5138888888888888,0.010638297872340425,,0.0967741935483871,0.11363636363636363,0.14285714285714285,,33.333333333333336,0.3333333333333333,0.4166666666666667,0.14285714285714285,0.22535211267605634,0.20535714285714285,0.1794871794871795,0.08108108108108109,0.2154696132596685,0.174496644295302,0.3333333333333333,0.16666666666666666,0.10810810810810811,0.041666666666666664,0.15384615384615385,0.20930232558139536,0.29545454545454547,0.18181818181818182,0.20588235294117646,,0.14285714285714285,0.6666666666666666,0.46808510638297873,0.6818181818181818,0.7692307692307693,0.6,0.2978723404255319,0.35714285714285715,0.4166666666666667,0.22340425531914893,0.42857142857142855,0.42857142857142855,0.7777777777777778,,,,,0.010638297872340425,,,,0.6190476190476191,,,,,0.3448275862068966,0.8,,,0.034482758620689655,,0.4787234042553192,,0.4678595744680852,0.49793333333333334,0.4600137931034483,0.08823529411764706,0.0891089108910891,0.21052631578947367,0.32456140350877194,6.461290322580646,25.1,0.30864197530864196,9.0,2.0,14.0,,1.0,1.0,2.0,,,2.0,,,0.7,0.6923076923076923,0.1111111111111111,,,,,,,,,,,,True
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,10293.0,172,21,318,307,95,118,34,625,20.0,35,6.0,2.0,9.0,2.0,6.0,3.0,8,2.0,4.0,,1.0,1.0,4.0,8.0,,1.0,,3.0,25,49,6.0,12.0,17.0,85,307,3.0,7.0,,1.0,10.0,4.0,13,1.0,4.0,7.0,18.0,32.0,18.0,18.0,,8.0,4.0,7.0,,6.0,1.0,7.0,1.0,4.0,1.0,1.0,15.0,2.0,5.0,,3.0,20,2.0,25,7.0,32,1.0,6.0,2.0,4.0,3.0,,3.0,4.0,1.0,,7.0,1.0,13.0,26.0,,,20.0,2.0,,7.0,4.0,2.0,1.0,1.0,2.0,1.0,18.0,95,3.0,0.64,0.6956521739130435,1.0,0.5,,0.25,0.5,0.5102040816326531,0.42857142857142855,0.3076923076923077,0.5573770491803278,0.375,0.3235294117647059,0.6071428571428571,0.5,0.42857142857142855,0.19672131147540983,,0.14285714285714285,0.2,,,21.508379888268156,0.42857142857142855,0.2,,0.15384615384615385,0.049019607843137254,0.1111111111111111,0.05714285714285714,0.1464968152866242,0.051094890510948905,0.03125,0.1111111111111111,0.023255813953488372,,0.13333333333333333,0.09090909090909091,0.125,0.21052631578947367,0.13636363636363635,,0.043478260869565216,0.5,0.5737704918032787,0.5714285714285714,0.7142857142857143,0.7,0.09836065573770492,0.3333333333333333,0.3333333333333333,0.13114754098360656,0.375,0.375,0.3333333333333333,0.06557377049180328,0.5,0.5,1.0,0.13114754098360656,0.5,0.5,1.0,0.75,,0.125,,,0.5294117647058824,0.2222222222222222,0.058823529411764705,1.0,0.17647058823529413,,0.7704918032786885,0.5,0.5434934426229509,0.5542285714285715,0.5212205882352942,0.10606060606060606,0.12962962962962962,0.11764705882352941,0.21176470588235294,4.277551020408163,24.225000000000005,0.29874213836477986,3.0,4.0,4.0,,,1.0,3.0,,,1.0,,,0.5,0.5,0.3333333333333333,,,,,,,,,,,,True
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,115584.0,1926,139,3486,3485,816,893,374,6971,42.0,92,4.0,15.0,29.0,22.0,71.0,93.0,237,16.0,35.0,2.0,5.0,10.0,135.0,343.0,14.0,33.0,26.0,81.0,157,400,151.0,378.0,95.0,862,3471,14.0,31.0,16.0,35.0,82.0,34.0,88,31.0,91.0,53.0,214.0,68.0,246.0,270.0,183.0,342.0,135.0,16.0,,297.0,66.0,363.0,44.0,136.0,48.0,113.0,792.0,6.0,15.0,,25.0,104,3.0,132,21.0,153,6.0,68.0,41.0,27.0,93.0,21.0,63.0,41.0,3.0,30.0,134.0,7.0,37.0,103.0,3.0,9.0,119.0,2.0,17.0,21.0,28.0,5.0,4.0,,5.0,3.0,214.0,816,12.0,0.21656050955414013,0.22077922077922077,0.5960264900662252,0.3994708994708995,0.45714285714285713,0.34065934065934067,0.4005305039787798,0.3925,0.45161290322580644,0.38636363636363635,0.4929305912596401,0.5757575757575758,0.44972067039106145,0.5139056831922612,0.5942028985507246,0.5047619047619047,0.48586118251928023,,0.04,0.14130434782608695,0.028169014084507043,,24.464831804281346,0.6940298507462687,0.030612244897959183,,0.07658321060382917,0.012274959083469721,0.07836990595611286,0.012711864406779662,0.07692307692307693,0.012396694214876033,0.011661807580174927,0.014925373134328358,0.010482180293501049,0.005390835579514825,0.039603960396039604,0.07232704402515723,0.06956521739130435,0.08448275862068966,0.07692307692307693,0.0847457627118644,0.013729977116704805,0.6,0.11825192802056556,0.45652173913043476,0.5316455696202531,0.16666666666666666,0.09125964010282776,0.30985915492957744,0.3188405797101449,0.3046272493573265,0.3924050632911392,0.3940677966101695,0.27956989247311825,0.04498714652956298,0.45714285714285713,0.45714285714285713,0.75,0.44087403598971725,0.3935860058309038,0.3935860058309038,0.5777777777777777,0.06060606060606061,0.030303030303030304,0.5,0.42424242424242425,0.7142857142857143,0.16201117318435754,0.5172413793103449,0.055865921787709494,0.5,0.45251396648044695,0.32098765432098764,0.6041131105398457,0.39473684210526316,0.4877446313065978,0.47861666666666663,0.47718599999999994,0.028785982478097622,0.050119331742243436,0.0951276102088167,0.2482598607888631,12.878249999999998,25.367724867724867,0.23407917383820998,2.0,6.0,6.0,1.0,22.0,1.0,41.0,1.0,1.0,,0.004219409282700422,,0.045454545454545456,0.5,,,,,,1.0,2.0,1.0,1.0,0.5,2.0,0.005263157894736842,True
