EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtAssists,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFtPoints,Fg2aBlocked,FTOffRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Travels,SecondChanceTurnovers,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyArc3Accuracy,PenaltyCorner3FGM,Arc3Assists,BlockedLongMidRange,PenaltyCorner3Accuracy,OffArc3ReboundPct,on,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,3376.0,56,-15.0,115,116,68,53.0,15.0,231,3.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,9.0,1.0,6.0,5.0,14.0,113,1.0,2.0,7.0,4.0,5.0,9.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,6.0,8.0,4.0,1.0,9.0,68,2.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.2,0.3333333333333333,0.2857142857142857,0.3,0.18181818181818182,0.3684210526315789,0.3,0.4,16.417910447761194,0.6666666666666666,0.02040816326530612,0.022727272727272728,0.017241379310344827,0.017857142857142856,0.037037037037037035,0.1111111111111111,0.26666666666666666,0.75,0.75,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.25,0.519575,0.3969,0.49844,0.6428571428571429,9.566666666666666,30.28333333333333,0.591304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,3587.0,60,-8.0,126,124,69,49.0,14.0,250,4.0,6.0,,,,2.0,,,,,4.0,8.0,,,5.0,13.0,117,4.0,,2.0,,3.0,3.0,6.0,2.0,,,,,3.0,3.0,3.0,,,6.0,4.0,22.0,27.0,5.0,32.0,3.0,1.0,3.0,,6.0,3.0,5.0,6.0,11.0,2.0,,3.0,69,,0.75,1.0,,,,0.5,,0.5,,0.5,0.375,,13.194444444444445,0.5,0.4230769230769231,0.08695652173913043,0.423728813559322,0.08333333333333333,0.12,0.2222222222222222,0.75,0.6666666666666666,0.6666666666666666,0.75,,0.25,,,,,,,,,0.75,,0.556525,0.5082,0.3912,0.23076923076923078,4.0875,,0.5476190476190477,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,5.0,3.0,2.0,5.0,4.0,0.25,0.25,0.2,0.5,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.25,0.2,0.5454545454545454,0.3333333333333333,1.0,0.8,0.75,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
146,1610612765,Jud Buechler,Jud Buechler,146,DET,1284.0,21,-6.0,48,48,27,30.0,5.0,96,,,,,,2.0,2.0,,1.0,,,2.0,1.0,3.0,,3.0,48,,,,,,,,,3.0,,1.0,,,1.0,,,,3.0,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,27,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.3,,0.3,,0.6,12.962962962962962,0.5,0.125,,0.10526315789473684,,,,,,,,,0.4,0.4,0.2,,,,,,,0.6,,0.44962,0.5844,,,23.2,23.599999999999998,0.5625,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,1.5,1.5,,,,,,,0.16666666666666666,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,7453.0,124,-34.0,259,261,139,117.0,33.0,520,6.0,13.0,5.0,9.0,2.0,11.0,3.0,,2.0,,10.0,26.0,,5.0,11.0,31.0,257,7.0,6.0,16.0,2.0,7.0,19.0,18.0,2.0,,,2.0,,3.0,3.0,1.0,,2.0,6.0,7.0,12.0,15.0,8.0,23.0,2.0,1.0,7.0,1.0,9.0,5.0,13.0,27.0,18.0,2.0,1.0,19.0,139,7.0,0.9,1.0,,,,0.38461538461538464,0.375,0.3225806451612903,0.3333333333333333,0.3974358974358974,0.41304347826086957,0.16129032258064516,15.9468438538206,0.2222222222222222,0.1276595744680851,0.0707070707070707,0.12389380530973451,0.05737704918032787,0.09615384615384616,0.23529411764705882,0.41935483870967744,0.46153846153846156,0.6,0.8333333333333334,0.06451612903225806,0.3548387096774194,0.0967741935483871,0.06451612903225806,,,,0.5,0.5555555555555556,,0.5806451612903226,,0.5015629032258064,0.5105571428571428,0.5131138888888889,0.6129032258064516,7.896153846153846,25.1,0.5366795366795367,3.0,6.0,3.0,10.0,2.0,,2.0,1.0,7.0,5.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,,2.0,,0.42857142857142855,0.375,0.5,0.09090909090909091,0.10526315789473684,,0.03333333333333333,,0.23529411764705882,0.06666666666666667,0.07142857142857142,0.2,,0.75,0.5,0.21621621621621623,0.25,0.3225806451612903,,,,,1.0,,,,,,,,,,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.11538461538461539,0.23076923076923078,0.08333333333333333,0.058823529411764705,0.05555555555555555,0.5,0.5,1.0,0.2727272727272727,0.2727272727272727,1.0,0.6666666666666666,0.125,0.1111111111111111,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,2657.0,44,7.0,88,92,50,30.0,10.0,180,5.0,8.0,4.0,5.0,6.0,2.0,,,,,8.0,16.0,,,4.0,20.0,76,1.0,6.0,10.0,,4.0,16.0,12.0,4.0,,,,,1.0,2.0,,,1.0,5.0,1.0,3.0,6.0,1.0,7.0,1.0,1.0,,,1.0,1.0,4.0,7.0,5.0,,,16.0,50,3.0,0.75,0.75,,,,0.5,0.6,0.5,0.6,0.5555555555555556,0.6666666666666666,,18.81188118811881,1.0,0.06976744186046512,0.03333333333333333,0.06,0.024390243902439025,0.07692307692307693,,0.5,0.625,0.625,0.8,0.375,0.125,,,,,,0.5,0.8,,0.5,,0.49644999999999995,0.5368,0.49501999999999996,0.8,4.8374999999999995,,0.5681818181818182,,1.0,,1.0,,,,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,,0.25,0.5,,,,,0.125,0.06666666666666667,,,,1.0,,0.16666666666666666,0.16666666666666666,0.05,,,,,,1.0,1.0,,,,,,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1600,1610612765,Kornel David,Kornel David,1600,DET,329.0,5,-9.0,12,12,6,9.0,3.0,24,1.0,2.0,,,,1.0,,,,,1.0,3.0,,,,2.0,13,2.0,,1.0,,,,,2.0,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,1.0,1.0,,,,,6,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,17.64705882352941,,,0.2222222222222222,,0.2,0.3333333333333333,,0.6666666666666666,0.5,1.0,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.4864,0.5828,0.2936,,5.8,,0.5,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2043,1610612765,Mateen Cleaves,Mateen Cleaves,2043,DET,3335.0,56,-21.0,118,119,62,61.0,16.0,237,2.0,7.0,2.0,3.0,4.0,9.0,,1.0,2.0,2.0,6.0,20.0,1.0,2.0,9.0,24.0,118,,4.0,11.0,2.0,7.0,18.0,2.0,10.0,,1.0,1.0,1.0,4.0,5.0,4.0,,,11.0,1.0,3.0,5.0,1.0,6.0,3.0,1.0,3.0,,6.0,1.0,,2.0,14.0,2.0,,18.0,62,1.0,0.16666666666666666,0.16666666666666666,,0.5,1.0,0.3,0.36363636363636365,0.3409090909090909,0.4230769230769231,0.41379310344827586,0.5,0.09090909090909091,25.54744525547445,0.5,0.07692307692307693,0.022727272727272728,0.10638297872340426,0.018867924528301886,,,0.3181818181818182,0.2857142857142857,0.4,,0.18181818181818182,0.4090909090909091,,0.09090909090909091,0.5,0.5,,0.23076923076923078,0.6666666666666666,0.15384615384615385,0.4090909090909091,1.0,0.4565833333333333,,0.4575624999999999,0.75,9.440000000000001,41.65,0.5254237288135594,,,,1.0,,,2.0,,2.0,,2.0,2.0,2.0,,5.0,,,,,,,,0.5,,0.25,,,,0.16666666666666666,0.08333333333333333,0.2857142857142857,,,,,0.18518518518518517,0.2,0.041666666666666664,,,,,,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,4.0,,,,,,,,0.2,0.2857142857142857,,0.1111111111111111,,0.25,0.3333333333333333,,0.3333333333333333,0.375,0.3333333333333333,,,,1.0,1.0,3.0,1.0,1.0,0.5,0.25,0.1111111111111111,0.5,,,,,,True,,,,,,,,,,,,,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,4929.0,82,-16.0,171,172,92,79.0,23.0,343,2.0,9.0,2.0,6.0,2.0,17.0,5.0,2.0,8.0,6.0,5.0,28.0,4.0,13.0,25.0,47.0,163,5.0,3.0,13.0,8.0,15.0,30.0,6.0,4.0,9.0,,8.0,2.0,9.0,11.0,5.0,3.0,1.0,24.0,2.0,4.0,4.0,2.0,6.0,9.0,5.0,2.0,1.0,11.0,8.0,1.0,3.0,30.0,5.0,,30.0,92,,0.6,0.6,0.75,0.3076923076923077,0.3076923076923077,0.17857142857142858,0.23076923076923078,0.2682926829268293,0.35714285714285715,0.41964285714285715,0.4838709677419355,0.3170731707317073,33.16831683168317,0.8181818181818182,0.0625,0.028985507246376812,0.05063291139240506,0.023255813953488372,0.05128205128205128,0.1,0.21951219512195122,0.2222222222222222,0.2857142857142857,1.0,0.04878048780487805,0.4146341463414634,0.12195121951219512,0.1951219512195122,0.25,0.25,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5365853658536586,0.25,0.48712195121951224,0.442,0.49938571428571427,0.6382978723404256,10.792857142857144,24.56153846153846,0.5380116959064327,1.0,2.0,1.0,4.0,,,,,,,,1.0,4.0,,10.0,4.0,1.0,,4.0,4.0,0.2,0.2,0.3333333333333333,,,,,,0.07692307692307693,0.04878048780487805,,,1.0,0.4,0.5,0.19607843137254902,0.2631578947368421,0.0851063829787234,2.0,,,,,2.0,,,0.4,0.4,1.0,,,,1.0,2.0,2.0,,2.0,3.0,,,,,,,,0.10714285714285714,0.2222222222222222,,,,0.5,0.5,,0.11764705882352941,0.125,0.5,1.0,,0.09523809523809523,2.0,3.0,3.0,,,0.375,,0.058823529411764705,0.3333333333333333,1.0,2.0,3.0,0.5,,True,,,,,,,,,,,,,,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,3486.0,58,-32.0,122,124,66,71.0,17.0,246,5.0,6.0,,1.0,2.0,5.0,,,,,7.0,13.0,,,11.0,25.0,129,4.0,,3.0,,6.0,6.0,12.0,2.0,,,,,2.0,4.0,1.0,,1.0,10.0,6.0,6.0,8.0,7.0,15.0,4.0,1.0,,,4.0,2.0,4.0,8.0,12.0,1.0,,6.0,66,2.0,0.8571428571428571,1.0,,,,0.5384615384615384,,0.5384615384615384,,0.6578947368421053,0.5,,15.753424657534246,1.0,0.17142857142857143,0.11538461538461539,0.1276595744680851,0.11666666666666667,0.1111111111111111,0.125,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.8,0.15384615384615385,0.38461538461538464,,,,,,0.3333333333333333,,,0.46153846153846156,,0.4659153846153845,0.437325,0.3864666666666667,0.24,7.36153846153846,,0.5409836065573771,1.0,2.0,1.0,2.0,2.0,1.0,,2.0,,,,,3.0,,5.0,2.0,2.0,,2.0,,0.25,0.25,0.25,0.3333333333333333,,0.125,0.11764705882352941,0.25,0.16666666666666666,0.19047619047619047,,,,0.5,0.5,0.2777777777777778,0.2777777777777778,0.08,,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,,1.0,,,,,0.15384615384615385,,,0.125,,,,,0.4,0.4,1.0,,,,,,,,1.0,,1.0,,,,2.0,,,,True,,,,,,,,,,,,,,,
344,1610612765,Dana Barros,Dana Barros,344,DET,2899.0,48,-13.0,104,104,57,33.0,11.0,208,,2.0,,1.0,5.0,5.0,,2.0,4.0,1.0,4.0,12.0,2.0,4.0,4.0,18.0,104,2.0,1.0,5.0,1.0,4.0,6.0,,8.0,6.0,,4.0,2.0,4.0,4.0,2.0,,2.0,8.0,1.0,3.0,5.0,1.0,6.0,3.0,1.0,1.0,,4.0,3.0,1.0,2.0,4.0,1.0,,6.0,57,,,,1.0,0.5,0.5,0.3333333333333333,0.2,0.4375,0.16666666666666666,0.5,0.375,0.25,18.965517241379313,0.75,0.10344827586206896,0.02631578947368421,0.1111111111111111,0.022222222222222223,,,0.125,,,,0.3125,0.3125,,0.25,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.375,0.5,0.44402499999999995,0.3898166666666667,0.44589166666666674,0.3333333333333333,11.725000000000001,26.775,0.5480769230769231,,,1.0,2.0,,,1.0,1.0,3.0,1.0,2.0,,2.0,,1.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,,,,,0.15789473684210525,0.16666666666666666,,,,,0.058823529411764705,0.07692307692307693,0.1111111111111111,,,,,1.0,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,0.1111111111111111,,0.6,0.6,,0.2,0.2,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
