EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,3SecondViolations,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,on
1110,1610612743,Mark Strickland,Mark Strickland,1110,DEN,17337.0,289,-67,595,601,208,209,77.0,1196,26.0,47.0,6.0,17.0,9.0,21.0,3.0,16.0,21.0,49.0,1.0,50.0,112,1.0,20.0,120.0,628,7.0,19.0,5.0,19.0,17.0,39.0,8.0,42.0,80.0,20.0,10.0,1.0,8.0,8.0,2.0,10.0,2.0,5.0,3.0,22.0,1.0,23.0,1.0,5.0,29.0,7.0,41.0,25.0,66.0,3.0,10.0,7.0,3.0,5.0,4.0,12.0,1.0,1.0,1.0,17.0,2.0,7.0,16.0,37.0,3.0,7.0,34.0,13.0,4.0,10.0,7.0,3.0,10.0,6.0,42.0,208,5.0,0.8,0.8888888888888888,0.44642857142857145,0.3684210526315789,0.4358974358974359,0.4424778761061947,0.3684210526315789,0.4358974358974359,0.46153846153846156,0.4318181818181818,0.45652173913043476,0.008849557522123894,0.07142857142857142,0.0851063829787234,0.1875,0.02040816326530612,21.428571428571427,0.29411764705882354,0.28,0.05555555555555555,0.1380952380952381,0.09090909090909091,0.125,0.022727272727272728,0.136,0.08080808080808081,0.10526315789473684,0.09523809523809523,0.07894736842105263,0.08333333333333333,0.08333333333333333,0.15789473684210525,0.1523809523809524,0.13333333333333333,0.1,0.05660377358490566,0.6,0.415929203539823,0.5531914893617021,0.6046511627906976,0.7307692307692307,0.1415929203539823,0.1875,0.23076923076923078,0.6666666666666666,0.4336283185840708,0.42857142857142855,0.4375,0.9047619047619048,0.008849557522123894,0.8947368421052632,0.35294117647058826,0.16666666666666666,0.5384615384615384,0.42857142857142855,0.4247787610619469,0.4730730088495575,0.5642473684210527,0.5042641025641026,0.10317460317460317,0.104,0.15833333333333333,0.35,9.054464285714287,24.3,0.3495798319327731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
123,1610612743,Robert Pack,Robert Pack,123,DEN,75683.0,1261,-117,2522,2515,634,724,335.0,5037,86.0,168.0,6.0,11.0,29.0,51.0,23.0,66.0,60.0,161.0,29.0,169.0,395,31.0,105.0,479.0,2647,10.0,22.0,4.0,27.0,50.0,110.0,41.0,156.0,106.0,232.0,2.0,28.0,42.0,224.0,69.0,293.0,46.0,109.0,85.0,655.0,2.0,26.0,2.0,19.0,83.0,5.0,107.0,30.0,137.0,5.0,65.0,28.0,37.0,80.0,55.0,55.0,3.0,25.0,4.0,135.0,9.0,23.0,29.0,114.0,2.0,19.0,137.0,63.0,12.0,1.0,1.0,,1.0,1.0,156.0,634,24.0,0.3136094674556213,0.31547619047619047,0.4278481012658228,0.45454545454545453,0.45454545454545453,0.43896713615023475,0.4791666666666667,0.4637096774193548,0.49077868852459017,0.5,0.52,0.07276995305164319,0.10632911392405063,0.19642857142857142,0.10606060606060606,0.012422360248447204,21.270058040286788,0.5925925925925926,0.06172839506172839,0.0273972602739726,0.0854788877445932,0.025341130604288498,0.08837209302325581,0.009302325581395349,0.08600337268128162,0.022562449637389202,0.03481012658227848,0.022813688212927757,0.020134228187919462,0.03278688524590164,0.0946969696969697,0.07301587301587302,0.08928571428571429,0.08496732026143791,0.0967741935483871,0.02564102564102564,1.0,0.39436619718309857,0.5119047619047619,0.6370370370370371,0.2558139534883721,0.15492957746478872,0.3484848484848485,0.3898305084745763,0.043478260869565216,0.3779342723004695,0.37267080745341613,0.37735849056603776,0.5,0.06807511737089202,0.4583333333333333,0.5454545454545454,,0.4112903225806452,0.5686274509803921,0.4671361502347418,0.4927581176470589,0.4718333333333333,0.4804873983739838,0.1323529411764706,0.14157303370786517,0.05636743215031315,0.325678496868476,9.443291139240506,26.409677419354832,0.2513877874702617,1.0,2.0,11.0,1.0,2.0,5.0,14.0,12.0,1.0,2.0,5.0,14.0,27.0,9.0,1.0,11.0,23.0,30.0,23.0,13.0,3.0,2.0,0.75,0.3870967741935484,0.5,0.35714285714285715,0.4,0.004694835680751174,0.5,0.5,1.0,0.3793103448275862,0.3793103448275862,0.7272727272727273,0.08333333333333333,0.5,1.0,0.11290322580645161,0.35714285714285715,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,True
145,1610612743,Tracy Murray,Tracy Murray,145,DEN,4130.0,69,-18,143,144,61,41,17.0,287,,2.0,,,,2.0,2.0,4.0,3.0,11.0,16.0,5.0,17,17.0,7.0,32.0,149,,1.0,1.0,1.0,,6.0,3.0,6.0,10.0,,,16.0,,3.0,,3.0,,1.0,2.0,6.0,,1.0,,1.0,6.0,,7.0,1.0,8.0,,3.0,2.0,1.0,4.0,3.0,,,1.0,,4.0,,2.0,3.0,4.0,,,8.0,3.0,1.0,1.0,1.0,,1.0,,6.0,61,,1.0,1.0,0.29411764705882354,,,0.36764705882352944,,0.11538461538461539,0.42105263157894735,0.25,0.2,0.5,,,,,26.08695652173913,1.0,,,0.12,0.01818181818181818,0.09090909090909091,,0.11475409836065574,0.014084507042253521,0.058823529411764705,,,,0.13333333333333333,,0.2,0.1111111111111111,,,,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,0.3235294117647059,0.2727272727272727,0.2727272727272727,1.0,0.47058823529411764,,,,0.15384615384615385,,0.5588235294117647,0.4743397058823529,,0.4942153846153846,0.08108108108108109,0.15,0.03125,0.1875,14.16470588235294,25.541176470588233,0.42657342657342656,,1.0,5.0,,,1.0,6.0,5.0,,,1.0,7.0,15.0,,,5.0,,,,,,,1.0,0.29411764705882354,,0.14285714285714285,0.29411764705882354,0.029411764705882353,,,,0.3125,0.3125,1.0,,,,0.46153846153846156,0.16666666666666666,0.3125,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,True
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,39465.0,658,-33,1307,1302,210,236,159.0,2609,69.0,112.0,25.0,40.0,15.0,20.0,16.0,40.0,15.0,44.0,30.0,100.0,196,40.0,55.0,300.0,1351,29.0,51.0,7.0,68.0,18.0,29.0,17.0,56.0,134.0,66.0,40.0,29.0,26.0,17.0,4.0,21.0,2.0,8.0,6.0,46.0,5.0,41.0,4.0,25.0,91.0,11.0,127.0,50.0,177.0,7.0,13.0,8.0,5.0,15.0,6.0,11.0,,9.0,2.0,26.0,1.0,3.0,52.0,78.0,9.0,3.0,76.0,38.0,5.0,64.0,44.0,20.0,64.0,42.0,56.0,210,4.0,0.67,0.8375,0.5102040816326531,0.5686274509803921,0.6206896551724138,0.5190677966101694,0.5754716981132075,0.5416666666666666,0.5576208178438662,0.6181818181818182,0.6222222222222222,0.1694915254237288,0.1326530612244898,0.16964285714285715,0.125,0.045454545454545456,19.679786524349566,0.5769230769230769,0.2558139534883721,0.11428571428571428,0.17635658914728683,0.07930367504835589,0.21929824561403508,0.046296296296296294,0.18412698412698414,0.0736,0.07692307692307693,0.08955223880597014,0.07476635514018691,0.09375,0.21656050955414013,0.17045454545454544,0.14754098360655737,0.21518987341772153,0.22857142857142856,0.07608695652173914,0.65625,0.4745762711864407,0.6160714285714286,0.7419354838709677,0.6231884057971014,0.1694915254237288,0.4,0.45714285714285713,0.5625,0.1864406779661017,0.3409090909090909,0.35714285714285715,1.0,0.1271186440677966,0.7547169811320755,0.625,0.24,0.5555555555555556,0.75,0.6440677966101694,0.5095715811965812,0.536670588235294,0.5310823529411764,0.14393939393939395,0.16964285714285715,0.22666666666666666,0.18666666666666668,5.745918367346938,25.592499999999998,0.16067329762815608,7.0,10.0,8.0,,1.0,,5.0,15.0,1.0,2.0,1.0,7.0,42.0,3.0,1.0,8.0,2.0,3.0,3.0,10.0,1.0,1.0,0.9333333333333333,0.375,0.5,0.14285714285714285,0.38461538461538464,0.0423728813559322,0.7,0.7,0.8571428571428571,0.26666666666666666,0.26666666666666666,1.0,0.018867924528301886,,,0.1388888888888889,,0.27586206896551724,2.0,0.05555555555555555,1.0,1.0,1.0,1.0,0.02631578947368421,0.018867924528301886,1.0,1.0,0.5,,,,,,,,,,,,,,True
384,1610612743,Calbert Cheaney,Calbert Cheaney,384,DEN,4064.0,68,27,136,136,29,46,14.0,272,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,3.0,9.0,,5.0,15,,,10.0,126,1.0,1.0,,2.0,1.0,2.0,,2.0,10.0,,,,,3.0,1.0,4.0,,1.0,1.0,9.0,1.0,,,1.0,6.0,,7.0,1.0,8.0,,3.0,2.0,1.0,2.0,2.0,,,,,2.0,,1.0,4.0,6.0,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,29,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,,,,,,11.03896103896104,1.0,,,0.11538461538461539,,0.07692307692307693,0.1,0.1076923076923077,0.015625,,,,0.5,0.23076923076923078,0.16666666666666666,,0.1111111111111111,,,0.5,0.2,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,0.5,1.0,0.2,0.45366000000000006,0.5528,0.49005,,,0.2,0.2,12.479999999999999,,0.21323529411764705,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
45,1610612743,George McCloud,George McCloud,45,DEN,52200.0,870,-151,1735,1732,411,500,232.0,3467,38.0,68.0,10.0,20.0,6.0,9.0,16.0,48.0,37.0,110.0,87.0,91.0,226,116.0,67.0,378.0,1857,18.0,37.0,5.0,50.0,15.0,39.0,22.0,88.0,130.0,52.0,22.0,87.0,22.0,98.0,12.0,110.0,5.0,53.0,31.0,232.0,10.0,28.0,1.0,15.0,54.0,1.0,70.0,39.0,109.0,9.0,23.0,16.0,7.0,34.0,22.0,20.0,1.0,12.0,3.0,54.0,5.0,12.0,34.0,66.0,4.0,3.0,77.0,33.0,5.0,12.0,4.0,6.0,13.0,6.0,88.0,411,8.0,0.7142857142857143,0.8125,0.4026548672566372,0.4864864864864865,0.38461538461538464,0.4546783625730994,0.45918367346938777,0.4520547945205479,0.5,0.4807692307692308,0.5178571428571429,0.3391812865497076,0.09734513274336283,0.10294117647058823,0.22916666666666666,0.03636363636363636,21.2481426448737,0.6296296296296297,0.017857142857142856,0.02127659574468085,0.08206686930091185,0.03977272727272727,0.09554140127388536,0.06896551724137931,0.08466257668711656,0.0447585394581861,0.02926829268292683,0.05,0.04075235109717868,0.022727272727272728,0.07103825136612021,0.09090909090909091,0.08270676691729323,0.08849557522123894,0.11363636363636363,0.05,0.46153846153846156,0.19883040935672514,0.5588235294117647,0.6229508196721312,0.6052631578947368,0.14035087719298245,0.3333333333333333,0.43243243243243246,0.5625,0.3216374269005848,0.33636363636363636,0.3490566037735849,0.8918918918918919,0.2543859649122807,0.40816326530612246,0.5,0.2,0.1232876712328767,0.6666666666666666,0.5380116959064327,0.48660453216374255,0.5093775,0.4672938356164383,0.0918918918918919,0.13043478260869565,0.13227513227513227,0.2328042328042328,11.274336283185841,24.89827586206896,0.23688760806916426,12.0,29.0,31.0,1.0,7.0,11.0,24.0,43.0,3.0,12.0,12.0,34.0,117.0,12.0,,31.0,7.0,14.0,10.0,6.0,,1.0,0.9069767441860465,0.3706896551724138,0.25,0.35294117647058826,0.3706896551724138,0.0847953216374269,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.3563218390804598,0.36046511627906974,0.9354838709677419,0.14285714285714285,0.14285714285714285,1.0,0.3287671232876712,0.4583333333333333,0.3563218390804598,10.0,0.136986301369863,2.0,5.0,1.0,,0.0891089108910891,0.10204081632653061,0.4,1.0,0.1,1.0,4.0,1.0,1.0,1.0,2.0,0.008620689655172414,0.011494252873563218,0.008547008547008548,,,,,True
1721,1610612743,Keon Clark,Keon Clark,1721,DEN,19878.0,331,-25,675,682,208,195,91.0,1357,25.0,43.0,7.0,11.0,5.0,12.0,15.0,34.0,2.0,14.0,,42.0,91,,33.0,117.0,688,7.0,14.0,2.0,16.0,8.0,23.0,9.0,25.0,54.0,30.0,12.0,,9.0,15.0,3.0,18.0,2.0,11.0,2.0,39.0,5.0,20.0,1.0,8.0,55.0,4.0,67.0,26.0,93.0,2.0,6.0,1.0,5.0,11.0,4.0,16.0,3.0,7.0,3.0,27.0,4.0,9.0,22.0,45.0,2.0,8.0,55.0,26.0,2.0,19.0,11.0,7.0,19.0,13.0,25.0,208,1.0,0.6428571428571429,0.75,0.46153846153846156,0.5,0.34782608695652173,0.46153846153846156,0.5,0.34782608695652173,0.4957627118644068,0.5,0.4166666666666667,,0.0989010989010989,0.16279069767441862,0.058823529411764705,,18.58974358974359,0.4074074074074074,0.26666666666666666,0.045454545454545456,0.2,0.07782101167315175,0.14285714285714285,0.09090909090909091,0.1903323262839879,0.08012820512820513,0.08333333333333333,0.09210526315789473,0.06422018348623854,0.13333333333333333,0.14102564102564102,0.2,0.24299065420560748,0.11904761904761904,0.21428571428571427,0.05,0.6842105263157895,0.4725274725274725,0.5813953488372093,0.6944444444444444,0.6,0.37362637362637363,0.4411764705882353,0.46875,0.6666666666666666,0.15384615384615385,0.14285714285714285,0.14285714285714285,1.0,,0.7857142857142857,0.6363636363636364,0.14285714285714285,0.5217391304347826,0.4166666666666667,0.4725274725274725,0.47808351648351644,0.5189818181818181,0.5035782608695653,0.22413793103448276,0.22413793103448276,0.13675213675213677,0.21367521367521367,5.689010989010989,,0.30814814814814817,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,1.0,,,,,,,,True
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,18563.0,309,22,623,622,147,231,96.0,1245,32.0,48.0,8.0,14.0,8.0,10.0,1.0,8.0,5.0,12.0,2.0,38.0,68,6.0,8.0,90.0,627,9.0,18.0,1.0,19.0,10.0,14.0,5.0,25.0,58.0,18.0,10.0,2.0,8.0,8.0,2.0,10.0,1.0,2.0,4.0,22.0,5.0,22.0,1.0,2.0,17.0,3.0,22.0,28.0,50.0,,17.0,14.0,3.0,5.0,5.0,3.0,1.0,,2.0,8.0,,,13.0,40.0,2.0,,13.0,6.0,2.0,6.0,4.0,2.0,6.0,2.0,25.0,147,8.0,0.7631578947368421,0.8787878787878788,0.5588235294117647,0.5,0.7142857142857143,0.5540540540540541,0.5,0.625,0.569620253164557,0.5,0.625,0.08108108108108109,0.11764705882352941,0.10416666666666667,0.375,,11.740890688259109,0.625,0.17647058823529413,0.07142857142857142,0.07142857142857142,0.08208955223880597,0.046511627906976744,0.10869565217391304,0.06761565836298933,0.08598726114649681,0.07142857142857142,0.06666666666666667,0.1,0.08333333333333333,0.04838709677419355,0.07575757575757576,0.08181818181818182,0.058823529411764705,,,0.3333333333333333,0.6486486486486487,0.6666666666666666,0.7441860465116279,0.71875,0.10810810810810811,0.125,0.2,1.0,0.16216216216216217,0.4166666666666667,0.4166666666666667,1.0,0.02702702702702703,0.7777777777777778,0.5714285714285714,0.25,0.625,0.8,0.7297297297297297,0.5502466216216216,0.5219266666666668,0.50893125,0.07792207792207792,0.08450704225352113,0.2111111111111111,0.2777777777777778,4.354411764705882,23.75,0.23595505617977527,2.0,4.0,,,,,2.0,2.0,,,,2.0,6.0,,,,1.0,2.0,,3.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.05405405405405406,0.5,0.5,1.0,,,,,,,0.125,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,,,,True
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,26885.0,448,-82,899,893,243,302,125.0,1792,25.0,39.0,6.0,8.0,7.0,11.0,6.0,22.0,18.0,58.0,41.0,49.0,119,73.0,48.0,227.0,972,7.0,16.0,6.0,35.0,13.0,27.0,28.0,72.0,46.0,52.0,6.0,41.0,6.0,36.0,3.0,39.0,2.0,19.0,10.0,81.0,3.0,5.0,1.0,4.0,24.0,,28.0,9.0,37.0,2.0,13.0,6.0,7.0,9.0,7.0,12.0,1.0,2.0,1.0,21.0,,4.0,11.0,30.0,1.0,5.0,56.0,13.0,11.0,4.0,1.0,2.0,4.0,,72.0,243,6.0,0.46938775510204084,0.5,0.4117647058823529,0.4375,0.48148148148148145,0.4661458333333333,0.5,0.46808510638297873,0.5162790697674419,0.53125,0.575,0.3802083333333333,0.05042016806722689,0.05128205128205128,0.13636363636363635,0.017241379310344827,22.454804947668887,0.42857142857142855,,0.03571428571428571,0.07547169811320754,0.013368983957219251,0.05128205128205128,0.03260869565217391,0.0707070707070707,0.017167381974248927,0.025,0.009708737864077669,0.006622516556291391,,0.08235294117647059,0.04950495049504951,0.09090909090909091,0.05660377358490566,0.04,0.018867924528301886,,0.203125,0.6410256410256411,0.6756756756756757,0.36,0.11458333333333333,0.2727272727272727,0.3157894736842105,0.3333333333333333,0.3020833333333333,0.3103448275862069,0.3157894736842105,0.6666666666666666,0.21354166666666666,0.27586206896551724,0.75,0.16666666666666666,0.23404255319148937,0.6363636363636364,0.5833333333333334,0.4813932291666665,0.5020399999999998,0.4670829787234043,0.07352941176470588,0.1,0.15418502202643172,0.31718061674008813,11.056302521008403,24.66164383561644,0.27030033370411566,13.0,32.0,14.0,1.0,4.0,5.0,13.0,27.0,5.0,13.0,6.0,20.0,78.0,3.0,,14.0,1.0,7.0,1.0,2.0,1.0,,0.9629629629629629,0.3698630136986301,0.38461538461538464,0.3,0.3698630136986301,0.16666666666666666,0.40625,0.41935483870967744,1.0,0.34146341463414637,0.35,0.9285714285714286,0.13793103448275862,0.25,1.0,0.2765957446808511,0.38461538461538464,0.34146341463414637,7.0,0.14893617021276595,4.0,9.0,1.0,,0.046875,0.3103448275862069,0.4444444444444444,1.0,0.14285714285714285,2.0,5.0,2.0,,,1.0,0.0273972602739726,0.024390243902439025,0.02702702702702703,1.0,0.03125,,,True
1899,1610612743,James Posey,James Posey,1899,DEN,31177.0,520,6,1050,1043,250,258,141.0,2093,28.0,55.0,4.0,15.0,7.0,11.0,5.0,18.0,11.0,32.0,20.0,44.0,105,46.0,32.0,165.0,1082,4.0,19.0,5.0,22.0,9.0,20.0,17.0,47.0,64.0,24.0,6.0,20.0,12.0,27.0,7.0,34.0,5.0,8.0,14.0,75.0,9.0,22.0,1.0,10.0,58.0,3.0,71.0,32.0,103.0,6.0,21.0,15.0,6.0,10.0,7.0,8.0,,3.0,1.0,18.0,4.0,3.0,19.0,48.0,6.0,2.0,38.0,14.0,5.0,6.0,3.0,2.0,6.0,4.0,47.0,250,12.0,0.7272727272727273,0.7804878048780488,0.41904761904761906,0.21052631578947367,0.45,0.44039735099337746,0.3148148148148148,0.45454545454545453,0.49101796407185627,0.3620689655172414,0.5595238095238095,0.304635761589404,0.11428571428571428,0.14545454545454545,0.16666666666666666,0.03125,15.176374077112389,0.5555555555555556,0.09090909090909091,0.03125,0.13744075829383887,0.05057471264367816,0.12195121951219512,0.09375,0.1349206349206349,0.0583804143126177,0.07746478873239436,0.06,0.025906735751295335,0.10344827586206896,0.09009009009009009,0.17687074829931973,0.13414634146341464,0.12727272727272726,0.1111111111111111,0.07894736842105263,0.6666666666666666,0.36423841059602646,0.509090909090909,0.5957446808510638,0.7142857142857143,0.11920529801324503,0.2777777777777778,0.3333333333333333,0.8,0.2119205298013245,0.34375,0.3548387096774194,0.7272727272727273,0.13245033112582782,0.5555555555555556,0.26666666666666666,0.25,0.3333333333333333,0.6363636363636364,0.6688741721854304,0.5237119205298011,0.5402421052631579,0.5195666666666667,0.08641975308641975,0.1206896551724138,0.13333333333333333,0.28484848484848485,7.236190476190474,24.12173913043479,0.23809523809523808,10.0,26.0,5.0,1.0,3.0,1.0,6.0,15.0,3.0,8.0,4.0,13.0,45.0,,,5.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,0.32608695652173914,0.375,0.3076923076923077,0.32608695652173914,0.17218543046357615,0.38461538461538464,0.4,1.0,0.25,0.25,1.0,0.1111111111111111,0.3333333333333333,1.0,0.18181818181818182,0.16666666666666666,0.25,7.0,0.21212121212121213,2.0,5.0,3.0,,0.08955223880597014,0.18518518518518517,0.4,1.0,0.42857142857142855,1.0,2.0,,,,1.0,0.021739130434782608,,,,0.038461538461538464,,,True
