EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,AtRimPctBlocked,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Blocked3s,BlockedArc3,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,PtsUnassisted3s,LongMidRangePctBlocked,on,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked
145,1610612743,Tracy Murray,Tracy Murray,145,DEN,825.0,14,5,27,30,8,21,3.0,57,,,,,,,1.0,1.0,3.0,3.0,1.0,4,3.0,,2.0,27,,,,,,2,,,2.0,,,3.0,,2.0,3.0,1.0,1.0,7.0,,,2.0,1.0,,3.0,,3.0,,,,,1.0,1.0,,,,,,,,,,,8,,1.0,1.0,0.25,,,0.14285714285714285,,,0.14285714285714285,,,0.42857142857142855,,,23.333333333333336,,0.09090909090909091,,1.0,,0.23076923076923078,,,,,,,,0.25,,,,,,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,,,,,0.42857142857142855,0.4389571428571429,,0.41124999999999995,,,,,14.425,26.7,0.2962962962962963,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,15869.0,264,-76,504,509,95,48,64.0,1013,27.0,38.0,14.0,18.0,4.0,6.0,13.0,3.0,15.0,11.0,33.0,66,12.0,11.0,83.0,544,14.0,21.0,1.0,29.0,6.0,14,5.0,17.0,44.0,22.0,18.0,11.0,8.0,2.0,6.0,1.0,,16.0,2.0,16.0,4.0,32.0,4.0,40.0,20.0,60.0,3.0,5.0,4.0,1.0,18.0,27.0,21.0,3.0,10.0,2.0,16.0,11.0,4.0,16.0,10.0,17.0,95,,0.6666666666666666,0.9166666666666666,0.5,0.6666666666666666,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.4,0.47701149425287354,0.6590909090909091,0.4722222222222222,0.15384615384615385,0.12121212121212122,0.3076923076923077,15.97938144329897,0.4444444444444444,0.16243654822335024,0.07655502392344497,0.08163265306122448,0.03636363636363636,0.14634146341463414,0.06818181818181818,0.16666666666666666,0.07575757575757576,0.02247191011235955,0.045454545454545456,,0.11666666666666667,0.19718309859154928,0.16666666666666666,0.07894736842105263,0.08571428571428572,0.625,0.48717948717948717,0.7105263157894737,0.7941176470588235,0.6666666666666666,0.16666666666666666,0.19230769230769232,0.2,0.2,0.6666666666666666,0.14102564102564102,0.8571428571428571,0.7777777777777778,0.4,0.6666666666666666,0.6410256410256411,0.5032339743589744,0.5493999999999999,0.47454666666666667,0.11764705882352941,0.136986301369863,0.3493975903614458,0.20481927710843373,5.937878787878787,25.158333333333335,0.1884920634920635,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,4.0,2.0,6.0,1.0,2.0,0.10526315789473684,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.06666666666666667,,1.0,,,,,2.0,,,,2.0,,,,6.0,2.0,3.0,,2.0,2.0,1.0,,1.0,0.16666666666666666,,,0.16666666666666666,0.09090909090909091,0.6666666666666666,0.01282051282051282,,,,0.18181818181818182,0.18181818181818182,1.0,,,,,,,,,,0.18181818181818182,,,,,2.0,0.09090909090909091,0.35714285714285715,,,,,True,,,,,,,,,,
89,1610612743,Nick Van Exel,Nick Van Exel,89,DEN,17583.0,293,-25,563,562,165,122,68.0,1125,11.0,20.0,,,3.0,5.0,34.0,14.0,37.0,35.0,41.0,91,39.0,22.0,146.0,584,5.0,12.0,1.0,14.0,7.0,18,7.0,36.0,16.0,66.0,2.0,35.0,3.0,64.0,72.0,30.0,21.0,152.0,,3.0,3.0,16.0,3.0,22.0,4.0,26.0,3.0,3.0,2.0,1.0,3.0,9.0,29.0,2.0,12.0,3.0,2.0,,2.0,2.0,2.0,36.0,165,1.0,0.1951219512195122,0.2,0.45054945054945056,0.4166666666666667,0.3888888888888889,0.47692307692307695,0.43333333333333335,0.5,0.506993006993007,0.4375,0.5454545454545454,0.3,0.03296703296703297,0.029411764705882353,24.37888198757764,0.23076923076923078,0.06694560669456066,0.013888888888888888,0.057692307692307696,,0.06529209621993128,0.01079136690647482,0.017543859649122806,0.0136986301369863,0.011627906976744186,,,0.06451612903225806,0.08974358974358974,0.050505050505050504,0.075,0.041666666666666664,1.0,0.15384615384615385,0.55,0.5789473684210527,0.18181818181818182,0.26153846153846155,0.2846153846153846,0.3783783783783784,0.3888888888888889,0.2857142857142857,0.2692307692307692,,,0.1724137931034483,0.6,0.45384615384615384,0.470386923076923,0.4279346153846154,0.4852051724137931,0.08571428571428572,0.1188118811881188,0.0958904109589041,0.2465753424657534,11.03076923076923,25.46153846153846,0.29307282415630553,16.0,10.0,11.0,8.0,4.0,13.0,12.0,1.0,10.0,2.0,2.0,14.0,6.0,,0.05,0.8571428571428571,0.47058823529411764,0.48484848484848486,0.3448275862068966,2.0,4.0,1.0,1.0,,1.0,12.0,,2.0,5.0,14.0,1.0,3.0,5.0,36.0,12.0,4.0,,,,,,0.8571428571428571,0.358974358974359,0.3333333333333333,0.45454545454545453,0.358974358974359,,0.125,0.03076923076923077,0.5,0.5,1.0,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.06666666666666667,1.0,1.0,0.13333333333333333,,,0.034482758620689655,,0.5,0.34285714285714286,3.0,,,,1.0,0.047619047619047616,,1.0,,6.0,0.02702702702702703,True,,,,,,,,,,
924,1610612743,Anthony Goldwire,Anthony Goldwire,924,DEN,1279.0,21,-7,46,44,14,20,10.0,90,,1.0,,,,,2.0,2.0,2.0,3.0,3.0,5,6.0,4.0,10.0,50,,,,,2.0,2,3.0,7.0,,6.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,,,4.0,,4.0,,4.0,,,,,1.0,2.0,6.0,1.0,2.0,1.0,,,,,,7.0,14,1.0,,,0.6,,1.0,0.2727272727272727,,0.6666666666666666,0.38461538461538464,,0.875,0.5454545454545454,0.2,0.5,22.80701754385965,,0.23529411764705882,,,,0.21052631578947367,,,,,,,0.4,,0.5,,,,0.09090909090909091,,,,0.18181818181818182,0.18181818181818182,1.0,1.0,,0.2727272727272727,,,,,0.6363636363636364,0.45664999999999994,,0.37755,0.16666666666666666,0.3333333333333333,,0.7,11.86,24.333333333333332,0.30434782608695654,1.0,,1.0,,,,,,,,,,,,,,0.5,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,True,,,,,,,,,,
426,1610612743,Terry Davis,Terry Davis,426,DEN,3162.0,53,-16,100,101,37,43,18.0,201,3.0,4.0,2.0,2.0,,,,1.0,2.0,,4.0,6,,,8.0,114,2.0,2.0,,4.0,,1,,,4.0,4.0,4.0,,1.0,,,,,,,2.0,,4.0,,4.0,2.0,6.0,,1.0,1.0,,3.0,10.0,2.0,,1.0,,,,,,,,37,3.0,0.5,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.5714285714285714,1.0,,,0.16666666666666666,,6.779661016949153,,0.09523809523809523,0.05128205128205128,,,0.08695652173913043,0.0392156862745098,0.1,,0.07692307692307693,,,0.2,0.13333333333333333,0.045454545454545456,,,,0.6666666666666666,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,1.0,,1.0,1.0,,,0.6666666666666666,0.49068333333333336,0.5482,0.2683,0.14285714285714285,0.14285714285714285,0.5,,5.483333333333334,,0.37,,,,,,,,,,1.0,,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,1303.0,22,-9,45,46,29,21,7.0,91,,1.0,,,,,,2.0,2.0,1.0,2.0,3,2.0,2.0,6.0,47,1.0,1.0,,2.0,1.0,1,2.0,4.0,2.0,2.0,,1.0,,,1.0,,,3.0,,,,,,,,,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,4.0,29,2.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.4,1.0,0.5,0.5,1.0,0.6666666666666666,0.4,,,11.320754716981131,,,,,,,,,,,,,,,,,,,0.2,,,,,0.4,1.0,1.0,0.5,0.2,,,,,0.6,0.51151,,0.531925,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,12.700000000000001,24.200000000000003,0.6444444444444445,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,True,,,,,,,,,,
1110,1610612743,Mark Strickland,Mark Strickland,1110,DEN,27273.0,455,-63,906,914,307,331,112.0,1820,38.0,63.0,9.0,20.0,13.0,25.0,28.0,26.0,67.0,,70.0,158,,33.0,173.0,951,10.0,26.0,3.0,23.0,21.0,55,10.0,52.0,106.0,34.0,16.0,,11.0,9.0,14.0,6.0,3.0,33.0,2.0,30.0,10.0,44.0,10.0,64.0,33.0,97.0,3.0,9.0,7.0,2.0,26.0,53.0,50.0,,20.0,5.0,15.0,12.0,3.0,16.0,9.0,52.0,307,9.0,0.7571428571428571,0.8548387096774194,0.4430379746835443,0.38461538461538464,0.38181818181818183,0.4430379746835443,0.38461538461538464,0.38181818181818183,0.4726775956284153,0.4107142857142857,0.4,,0.06962025316455696,0.14285714285714285,20.0,0.2631578947368421,0.13664596273291926,0.08595988538681948,0.14492753623188406,0.021505376344086023,0.13810741687979539,0.07239819004524888,0.0989010989010989,0.10476190476190476,0.06535947712418301,,0.06896551724137931,0.08235294117647059,0.125,0.174496644295302,0.11764705882352941,0.04054054054054054,0.5625,0.3987341772151899,0.6031746031746031,0.6551724137931034,0.6842105263157895,0.17721518987341772,0.4240506329113924,0.3880597014925373,0.4,0.8846153846153846,,0.7692307692307693,0.45,0.45454545454545453,0.52,0.3987341772151899,0.466256329113924,0.5333076923076923,0.4794945454545454,0.11235955056179775,0.11235955056179775,0.1329479768786127,0.30057803468208094,9.167721518987344,,0.33885209713024284,6.0,,,5.0,1.0,,8.0,,6.0,16.0,2.0,24.0,9.0,7.0,0.07936507936507936,0.3333333333333333,0.21428571428571427,0.25,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,4.0,,,,,,,,0.2222222222222222,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,0.034482758620689655,0.1111111111111111,,,,0.029850746268656716,False,,,,,,,,,,
123,1610612743,Robert Pack,Robert Pack,123,DEN,69680.0,1161,-57,2329,2314,598,675,301.0,4643,83.0,158.0,6.0,10.0,29.0,49.0,60.0,58.0,154.0,27.0,163.0,372,29.0,101.0,463.0,2428,10.0,21.0,4.0,27.0,50.0,105,39.0,154.0,106.0,220.0,2.0,26.0,38.0,208.0,274.0,103.0,79.0,614.0,2.0,23.0,17.0,79.0,4.0,100.0,27.0,127.0,4.0,62.0,28.0,34.0,25.0,105.0,133.0,13.0,62.0,11.0,1.0,1.0,,1.0,1.0,154.0,598,24.0,0.32515337423312884,0.3271604938271605,0.4381720430107527,0.47619047619047616,0.47619047619047616,0.4513715710723192,0.5,0.4872881355932203,0.5021691973969631,0.5192307692307693,0.5384615384615384,0.07231920199501247,0.10215053763440861,0.06666666666666667,21.669758812615957,0.05194805194805195,0.08876404494382023,0.02465166130760986,0.08542713567839195,0.00980392156862745,0.0881542699724518,0.02198768689533861,0.03793103448275862,0.02127659574468085,0.01715686274509804,,0.03389830508474576,0.10460251046025104,0.0706713780918728,0.09239130434782608,0.07801418439716312,0.02185792349726776,1.0,0.3940149625935162,0.5253164556962026,0.6587301587301587,0.26506024096385544,0.14962593516209477,0.38403990024937656,0.37662337662337664,0.3815789473684211,0.5172413793103449,0.06733167082294264,0.43478260869565216,0.6,0.4152542372881356,0.5918367346938775,0.46633416458852867,0.49554325000000005,0.46338,0.48568247863247865,0.13777777777777778,0.14726840855106887,0.058315334773218146,0.3326133909287257,9.57768817204301,25.9551724137931,0.2567625590382138,22.0,13.0,13.0,66.0,20.0,26.0,73.0,21.0,50.0,50.0,23.0,123.0,21.0,16.0,0.20253164556962025,0.5934959349593496,0.36666666666666664,0.39285714285714285,0.11016949152542373,1.0,2.0,,,,,11.0,1.0,2.0,5.0,12.0,1.0,2.0,5.0,27.0,11.0,46.0,3.0,4.0,2.0,,3.0,0.75,0.41379310344827586,0.5,0.38461538461538464,0.42857142857142855,0.10344827586206896,0.045454545454545456,0.004987531172069825,0.5,0.5,1.0,0.4074074074074074,0.4074074074074074,0.7272727272727273,,,,0.08695652173913043,0.5,1.0,,,0.38461538461538464,0.4230769230769231,9.0,,,,2.0,0.030303030303030304,,,2.0,9.0,0.012987012987012988,False,1.0,,,,,,,,,
145,1610612743,Tracy Murray,Tracy Murray,145,DEN,7261.0,121,-20,244,238,105,61,33.0,482,3.0,5.0,1.0,1.0,2.0,4.0,8.0,3.0,15.0,18.0,9.0,28,20.0,9.0,48.0,251,2.0,4.0,1.0,5.0,2.0,13,5.0,15.0,14.0,4.0,4.0,18.0,1.0,5.0,6.0,2.0,3.0,13.0,,3.0,1.0,14.0,,15.0,4.0,19.0,,4.0,3.0,1.0,4.0,7.0,10.0,,3.0,2.0,1.0,1.0,,1.0,,15.0,105,,0.7777777777777778,1.0,0.32142857142857145,0.5,0.15384615384615385,0.40625,0.5,0.22727272727272727,0.4528301886792453,0.5,0.3,0.4166666666666667,0.03571428571428571,,21.071428571428573,,0.15384615384615385,0.03296703296703297,0.05263157894736842,,0.13636363636363635,0.025210084033613446,0.037037037037037035,,0.05263157894736842,,,0.13333333333333333,0.038461538461538464,0.2571428571428571,0.06666666666666667,,,0.10416666666666667,0.6,0.6,0.6666666666666666,0.16666666666666666,0.3125,0.2,0.21428571428571427,1.0,0.375,0.25,1.0,0.18181818181818182,0.5,0.5208333333333334,0.4537322916666666,0.3756,0.451075,0.058823529411764705,0.0967741935483871,0.10416666666666667,0.3125,12.271428571428572,25.42,0.430327868852459,3.0,7.0,9.0,1.0,,,5.0,1.0,4.0,1.0,1.0,6.0,2.0,,,0.8333333333333334,0.375,0.375,0.3181818181818182,,2.0,,,,2.0,7.0,,,2.0,7.0,,,2.0,21.0,7.0,1.0,,,1.0,,,1.0,0.35,,0.2222222222222222,0.35,,0.6666666666666666,0.041666666666666664,,,,0.3888888888888889,0.3888888888888889,1.0,,,,,,,0.09090909090909091,,0.2857142857142857,0.3888888888888889,,,,,1.0,0.07692307692307693,,,,,0.06666666666666667,False,,,,,,,,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,131570.0,2193,23,4262,4234,1004,914,542.0,8496,207.0,327.0,65.0,105.0,46.0,70.0,122.0,54.0,158.0,107.0,303.0,607,127.0,172.0,925.0,4445,77.0,135.0,26.0,189.0,58.0,117,55.0,204.0,422.0,184.0,104.0,106.0,80.0,79.0,101.0,32.0,28.0,224.0,31.0,115.0,64.0,304.0,26.0,394.0,153.0,547.0,20.0,32.0,21.0,11.0,155.0,263.0,241.0,23.0,107.0,23.0,188.0,120.0,64.0,190.0,122.0,204.0,1004,18.0,0.6963696369636964,0.8406374501992032,0.49917627677100496,0.5703703703703704,0.49572649572649574,0.5129427792915532,0.573943661971831,0.5,0.5492874109263658,0.6019108280254777,0.5573770491803278,0.17302452316076294,0.13179571663920922,0.21311475409836064,18.99714635140644,0.208,0.17292377701934017,0.07178526841448189,0.16580310880829016,0.05961538461538462,0.17164179104477612,0.06880301602262016,0.10538116591928251,0.06581740976645435,0.05401459854014599,0.05449591280653951,0.0718954248366013,0.19298245614035087,0.18048780487804877,0.15283842794759825,0.16666666666666666,0.06688963210702341,0.6421052631578947,0.44550408719346046,0.6330275229357798,0.7392857142857143,0.6618357487922706,0.16621253405994552,0.21525885558583105,0.34177215189873417,0.3576158940397351,0.9259259259259259,0.14577656675749318,0.7394366197183099,0.6190476190476191,0.4697986577181208,0.6571428571428571,0.6185286103542235,0.5040287568306012,0.54763,0.5093397959183674,0.1330891330891331,0.1548480463096961,0.20432432432432432,0.22054054054054054,6.525205930807249,25.281102362204727,0.23557015485687471,42.0,28.0,32.0,22.0,8.0,19.0,42.0,5.0,23.0,49.0,19.0,91.0,13.0,20.0,0.1437308868501529,0.46153846153846156,0.3442622950819672,0.4375,0.18791946308724833,11.0,20.0,2.0,3.0,3.0,4.0,38.0,1.0,4.0,8.0,49.0,3.0,7.0,11.0,141.0,38.0,14.0,5.0,8.0,28.0,4.0,6.0,0.9591836734693877,0.3858267716535433,0.42857142857142855,0.34375,0.3888888888888889,0.16346153846153846,0.5714285714285714,0.027247956403269755,0.55,0.55,0.9090909090909091,0.35514018691588783,0.35514018691588783,0.9736842105263158,0.02112676056338028,0.6666666666666666,1.0,0.028169014084507043,0.25,1.0,0.026845637583892617,0.75,0.2857142857142857,0.3584905660377358,7.0,2.0,2.0,4.0,7.0,0.056,0.2153846153846154,,3.0,6.0,0.04430379746835443,False,1.0,1.0,2.0,1.0,0.015625,,,,,
384,1610612743,Calbert Cheaney,Calbert Cheaney,384,DEN,9137.0,152,33,292,291,63,86,42.0,583,5.0,9.0,3.0,3.0,1.0,2.0,4.0,5.0,17.0,,10.0,30,,1.0,21.0,283,3.0,3.0,,6.0,1.0,3,,2.0,16.0,4.0,,,2.0,6.0,9.0,3.0,1.0,21.0,2.0,3.0,4.0,10.0,1.0,15.0,5.0,20.0,,4.0,3.0,1.0,8.0,14.0,2.0,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,63,3.0,0.8,0.8,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3387096774193548,1.0,0.3333333333333333,,0.06666666666666667,,10.526315789473685,0.1,0.09174311926605505,0.025,0.125,0.08,0.09929078014184398,0.034482758620689655,0.030303030303030304,,0.03571428571428571,0.05263157894736842,0.16666666666666666,0.14814814814814814,0.12121212121212122,0.04081632653061224,0.13043478260869565,,0.5,0.3,0.5555555555555556,0.7142857142857143,0.8,0.13333333333333333,0.5666666666666667,0.29411764705882354,0.29411764705882354,0.8,,1.0,1.0,0.6666666666666666,0.5,0.3,0.4531066666666667,0.5491,0.5041333333333333,0.03225806451612903,0.03225806451612903,0.2857142857142857,0.09523809523809523,11.34,,0.21575342465753425,,,,3.0,2.0,2.0,3.0,1.0,3.0,2.0,,5.0,2.0,1.0,0.2222222222222222,0.6,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,False,,,,,,,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,109942.0,1832,-125,3573,3557,1179,1295,444.0,7130,57.0,102.0,10.0,21.0,15.0,24.0,80.0,68.0,192.0,171.0,158.0,374,218.0,134.0,669.0,3896,19.0,48.0,12.0,68.0,31.0,80,64.0,198.0,228.0,88.0,22.0,171.0,39.0,214.0,258.0,119.0,56.0,560.0,14.0,32.0,32.0,114.0,8.0,154.0,47.0,201.0,7.0,50.0,36.0,14.0,67.0,152.0,163.0,10.0,56.0,15.0,23.0,6.0,12.0,25.0,14.0,198.0,1179,30.0,0.7215189873417721,0.7755102040816326,0.42245989304812837,0.3958333333333333,0.3875,0.4518581081081081,0.4,0.4267515923566879,0.4977168949771689,0.4407894736842105,0.4973404255319149,0.36824324324324326,0.10427807486631016,0.2,18.431945458972486,0.0625,0.08642911296436695,0.024844720496894408,0.0935672514619883,0.03598971722365039,0.08789885611077664,0.027429934406678593,0.023121387283236993,0.02452316076294278,0.02608695652173913,0.04411764705882353,0.017094017094017096,0.06997084548104957,0.09692671394799054,0.08860759493670886,0.0942622950819672,0.022292993630573247,0.56,0.17229729729729729,0.5588235294117647,0.6627906976744186,0.6140350877192983,0.13513513513513514,0.32432432432432434,0.3541666666666667,0.3675675675675676,0.8676470588235294,0.28885135135135137,0.3,0.47619047619047616,0.15286624203821655,0.625,0.5405405405405406,0.4796908783783783,0.4936056603773584,0.4738369426751594,0.09345794392523364,0.13333333333333333,0.10164424514200299,0.29596412556053814,11.698663101604279,25.04357798165137,0.32997481108312343,33.0,59.0,77.0,44.0,19.0,39.0,68.0,13.0,44.0,32.0,24.0,100.0,36.0,9.0,0.1568627450980392,0.68,0.4125,0.515625,0.37579617834394907,18.0,47.0,2.0,7.0,4.0,18.0,55.0,4.0,15.0,20.0,73.0,6.0,22.0,24.0,204.0,55.0,25.0,2.0,1.0,8.0,5.0,,0.9315068493150684,0.3348623853211009,0.2727272727272727,0.3116883116883117,0.3348623853211009,0.09183673469387756,0.6060606060606061,0.07939189189189189,0.3829787234042553,0.3829787234042553,0.8888888888888888,0.3216374269005848,0.3235294117647059,0.9454545454545454,0.1,0.2857142857142857,1.0,0.21428571428571427,0.26666666666666666,1.0,0.11464968152866242,0.2222222222222222,0.3389830508474576,0.3216374269005848,10.0,2.0,2.0,,1.0,0.00819672131147541,0.2,19.0,2.0,15.0,0.036458333333333336,False,,,4.0,,0.018018018018018018,1.0,0.0045871559633027525,0.005847953216374269,,
1721,1610612743,Keon Clark,Keon Clark,1721,DEN,36574.0,610,-31,1188,1209,453,413,156.0,2397,40.0,72.0,13.0,21.0,19.0,27.0,51.0,2.0,21.0,,56.0,144,,50.0,162.0,1278,13.0,28.0,5.0,31.0,23.0,52,19.0,65.0,78.0,34.0,18.0,,25.0,23.0,28.0,17.0,5.0,61.0,9.0,37.0,21.0,78.0,9.0,108.0,48.0,156.0,2.0,12.0,6.0,6.0,46.0,83.0,84.0,2.0,36.0,7.0,37.0,22.0,13.0,37.0,23.0,65.0,453,4.0,0.6964285714285714,0.8297872340425532,0.3888888888888889,0.4642857142857143,0.4423076923076923,0.3888888888888889,0.4642857142857143,0.4423076923076923,0.43783783783783786,0.45588235294117646,0.48507462686567165,,0.1736111111111111,0.1568627450980392,16.107871720116616,0.2571428571428571,0.16216216216216217,0.08390022675736962,0.1794871794871795,0.07142857142857142,0.16555183946488294,0.08112874779541446,0.109375,0.07586206896551724,0.07142857142857142,0.06818181818181818,0.07894736842105263,0.12096774193548387,0.21875,0.14213197969543148,0.17857142857142858,0.031746031746031744,0.6216216216216216,0.5,0.5555555555555556,0.7272727272727273,0.65,0.3541666666666667,0.14583333333333334,0.09523809523809523,0.09523809523809523,1.0,,0.75,0.6190476190476191,0.5192307692307693,0.7037037037037037,0.5,0.47550694444444436,0.5395782608695652,0.4762865384615385,0.20224719101123595,0.20224719101123595,0.19135802469135801,0.4012345679012346,5.4118055555555555,,0.3813131313131313,14.0,,,5.0,1.0,1.0,15.0,4.0,5.0,21.0,10.0,36.0,13.0,12.0,0.2361111111111111,0.4166666666666667,0.27450980392156865,0.32558139534883723,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,6.0,2.0,,,,,,,0.18181818181818182,0.7857142857142857,,,,,,,,,,,,,,,,,,5.0,,,,2.0,0.04,0.15384615384615385,,,,,False,,,,,,,,,,
