EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,SelfOReb,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,OffensiveGoaltends,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,BlockedCorner3
1434,1610612741,Dragan Tarlac,Dragan Tarlac,1434,CHI,12141.0,202,-54,378,385,113,131,37,763,4,6,1.0,3.0,1.0,2.0,7.0,20.0,4.0,8.0,15,34,5,35,409,2,5,2.0,6,5.0,12,3.0,13,20,10.0,2.0,1.0,9.0,3.0,12.0,2.0,1.0,6.0,1.0,2.0,27.0,12.0,6,20,4.0,30,12.0,42,4,1,3.0,6.0,2.0,5.0,7,1.0,1.0,2.0,13,4.0,6.0,17.0,29,2.0,2.0,6,2,1.0,3.0,1.0,2.0,3.0,1.0,1.0,13,113,0.6666666666666666,0.7142857142857143,0.4411764705882353,0.4,0.4166666666666667,0.4411764705882353,0.4,0.4166666666666667,0.47297297297297297,0.5,0.4642857142857143,0.029411764705882353,0.05,11.876484560570072,0.46153846153846156,0.21052631578947367,0.15384615384615385,0.0736196319018405,0.1875,0.16049382716049382,0.06593406593406594,0.08108108108108109,0.05263157894736842,0.08695652173913043,0.1111111111111111,0.17142857142857143,0.1694915254237288,0.14814814814814814,0.4,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.5882352941176471,0.35,0.3684210526315789,0.5714285714285714,0.23529411764705882,0.5,0.5,1.0,0.6,0.3333333333333333,0.16666666666666666,0.5,0.17647058823529413,0.4103117647058825,0.47584,0.4090166666666666,0.05555555555555555,0.05555555555555555,0.17142857142857143,0.37142857142857144,8.399999999999999,0.29894179894179895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,49975.0,833,-245,1565,1552,508,566,180,3117,50,78,6.0,10.0,22.0,28.0,16.0,52.0,83.0,197.0,149,327,56,372,1733,14,33,6.0,34,47.0,93,23.0,126,186,112.0,6.0,15.0,44.0,20.0,64.0,18.0,2.0,18.0,10.0,16.0,148.0,12.0,12,51,2.0,65,21.0,86,27,19,8.0,27.0,5.0,19.0,18,2.0,8.0,3.0,45,1.0,13.0,18.0,45,,5.0,65,28,6.0,13.0,8.0,3.0,14.0,11.0,1.0,126,508,0.6241610738255033,0.636986301369863,0.45565749235474007,0.42424242424242425,0.5053763440860215,0.4606413994169096,0.4,0.5,0.49865229110512127,0.4473684210526316,0.543859649122807,0.045871559633027525,0.15384615384615385,23.370786516853933,0.6,0.03333333333333333,0.09514925373134328,0.018957345971563982,0.1111111111111111,0.09782608695652174,0.024128686327077747,0.013986013986013986,0.025,0.017241379310344827,0.05,0.07333333333333333,0.15048543689320387,0.10588235294117647,0.13043478260869565,0.7857142857142857,0.22740524781341107,0.6410256410256411,0.6756756756756757,0.62,0.15160349854227406,0.3076923076923077,0.36363636363636365,0.5625,0.5743440233236151,0.4213197969543147,0.42783505154639173,0.6385542168674698,0.2857142857142857,0.6,0.27184466019417475,0.7857142857142857,0.27405247813411077,0.44721783625730993,0.43629137931034484,0.4529892156862745,0.07671232876712329,0.08022922636103152,0.0913978494623656,0.3387096774193548,12.49908256880734,0.3246006389776358,2.0,1.0,2.0,6.0,14.0,1.0,3.0,8.0,6.0,16.0,2.0,3.0,10.0,18.0,1.0,13.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,1.0,2.0,9.0,1.0,0.375,0.3,0.4,0.04664723032069971,0.05128205128205128,0.015228426395939087,0.06666666666666667,0.05309734513274336,0.05102040816326531,0.06666666666666667,0.041176470588235294,0.0058309037900874635,0.04081632653061224,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.02857142857142857,0.02857142857142857,0.019417475728155338,0.07766990291262135,0.375,0.46153846153846156,26.19375,,,,,,,,,,,,,,,,,,,,,,,,True,,
1724,1610612741,Bryce Drew,Bryce Drew,1724,CHI,18615.0,310,-92,597,593,211,260,74,1190,6,11,1.0,1.0,3.0,4.0,4.0,13.0,7.0,21.0,17,45,3,67,648,1,2,,11,6.0,15,3.0,18,16,18.0,,1.0,34.0,6.0,40.0,6.0,,18.0,11.0,5.0,86.0,,2,11,,13,,13,8,4,4.0,11.0,,9.0,3,,2.0,,14,1.0,5.0,13.0,24,,1.0,5,1,2.0,1.0,,1.0,1.0,1.0,,18,211,0.47058823529411764,0.47058823529411764,0.37777777777777777,0.5,0.4,0.45714285714285713,0.55,0.375,0.4652777777777778,0.55,0.4090909090909091,0.022222222222222223,,12.518195050946142,0.7857142857142857,,0.0514018691588785,,0.0425531914893617,0.04980842911877394,,,,,0.056338028169014086,0.08823529411764706,0.013333333333333334,,0.2,1.0,0.15714285714285714,0.5454545454545454,0.6,0.16666666666666666,0.18571428571428572,0.3076923076923077,0.3076923076923077,0.25,0.3,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.1,1.0,0.2,0.75,0.5142857142857142,0.4602920289855073,0.5166555555555555,0.4289210526315789,0.014285714285714285,0.022222222222222223,0.16417910447761194,0.26865671641791045,11.826666666666668,0.35343383584589616,3.0,2.0,,9.0,22.0,6.0,1.0,5.0,10.0,25.0,8.0,1.0,5.0,21.0,,22.0,9.0,,,,1.0,,,,,3.0,0.7,0.4,0.2,0.4,0.35714285714285715,0.09090909090909091,,,,,,,0.04285714285714286,0.3142857142857143,0.4090909090909091,0.4090909090909091,0.6666666666666666,1.0,0.2,0.6,,0.25,0.2,0.4090909090909091,25.820000000000004,1.0,3.0,3.0,9.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,True,,
1882,1610612741,Elton Brand,Elton Brand,1882,CHI,43245.0,721,-199,1357,1347,467,486,151,2704,52,86,20.0,31.0,17.0,31.0,60.0,138.0,12.0,50.0,124,274,70,318,1499,25,48,12.0,62,38.0,91,38.0,114,166,82.0,40.0,28.0,37.0,19.0,56.0,18.0,1.0,12.0,5.0,20.0,131.0,70.0,10,77,10.0,97,77.0,174,29,20,9.0,22.0,4.0,9.0,22,3.0,13.0,5.0,44,4.0,12.0,30.0,64,4.0,6.0,99,37,19.0,38.0,20.0,15.0,38.0,17.0,4.0,114,467,0.6693548387096774,0.7980769230769231,0.45255474452554745,0.5208333333333334,0.4175824175824176,0.4509090909090909,0.5208333333333334,0.41304347826086957,0.496875,0.5344827586206896,0.4830508474576271,0.10218978102189781,0.09420289855072464,23.6328125,0.5,0.2222222222222222,0.16210526315789472,0.1323251417769376,0.10309278350515463,0.1520979020979021,0.12044374009508717,0.18604651162790697,0.11413043478260869,0.11574074074074074,0.18253968253968253,0.1773049645390071,0.13942307692307693,0.07407407407407407,0.25,0.4473684210526316,0.31272727272727274,0.6046511627906976,0.7222222222222222,0.5961538461538461,0.5018181818181818,0.43478260869565216,0.48,0.6833333333333333,0.18181818181818182,0.24,0.24489795918367346,0.9166666666666666,0.6458333333333334,0.6451612903225806,0.33695652173913043,0.5483870967741935,0.31636363636363635,0.4382694545454546,0.509954761904762,0.4229108695652174,0.12292358803986711,0.12333333333333334,0.1949685534591195,0.3584905660377358,7.622262773722627,0.344141488577745,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,6.0,1.0,5.0,11.0,,,,3.0,7.0,,,,,0.0036363636363636364,0.16279069767441862,0.02,0.02702702702702703,0.058823529411764705,0.06818181818181818,,0.040983606557377046,,0.0036363636363636364,,,,0.15,,,,0.010869565217391304,,,24.2,,,,,1.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,True,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,94877.0,1581,-405,2959,2955,933,1027,347,5914,129,213,28.0,41.0,38.0,66.0,95.0,240.0,44.0,154.0,268,607,117,683,3192,40,81,19.0,99,77.0,171,47.0,225,342,194.0,46.0,55.0,60.0,16.0,76.0,12.0,4.0,28.0,13.0,19.0,168.0,56.0,35,169,34.0,238,75.0,313,30,22,8.0,58.0,19.0,34.0,66,6.0,24.0,7.0,124,13.0,34.0,79.0,175,18.0,26.0,161,66,24.0,18.0,17.0,1.0,19.0,13.0,3.0,225,933,0.6380597014925373,0.6979591836734694,0.4415156507413509,0.49382716049382713,0.4502923976608187,0.43808049535603716,0.47619047619047616,0.45408163265306123,0.47629009762900976,0.5103092783505154,0.487012987012987,0.09060955518945635,0.1,24.925903971547125,0.46774193548387094,0.2764227642276423,0.16328502415458937,0.046550290939318374,0.15765765765765766,0.162291169451074,0.05156794425087108,0.06918238993710692,0.05357142857142857,0.02636916835699797,0.11598746081504702,0.2027491408934708,0.17176470588235293,0.16091954022988506,0.14583333333333334,0.6842105263157895,0.32972136222910214,0.6056338028169014,0.6935483870967742,0.6124031007751938,0.3715170278637771,0.3958333333333333,0.4398148148148148,0.6,0.23839009287925697,0.2857142857142857,0.29333333333333333,0.7954545454545454,0.4880952380952381,0.6829268292682927,0.336734693877551,0.5757575757575758,0.39009287925696595,0.44691440809968863,0.4872021428571429,0.4491191709844559,0.09523809523809523,0.10091743119266056,0.14494875549048317,0.3294289897510981,8.046128500823727,0.31530922608989526,4.0,,2.0,9.0,35.0,3.0,7.0,23.0,10.0,39.0,3.0,8.0,25.0,24.0,4.0,31.0,9.0,18.0,1.0,14.0,19.0,,1.0,1.0,,18.0,0.8,0.2564102564102564,0.32,0.2857142857142857,0.06037151702786378,0.1267605633802817,0.025974025974025976,0.010752688172043012,0.07758620689655173,0.08247422680412371,0.05263157894736842,0.046822742474916385,0.006191950464396285,0.05417956656346749,0.2571428571428571,0.2571428571428571,0.7777777777777778,0.2857142857142857,,0.03571428571428571,0.01020408163265306,0.11734693877551021,0.30434782608695654,0.2903225806451613,27.969230769230773,1.0,,,6.0,3.0,,0.25,0.25,1.0,,,,1.0,,,1.0,0.5,,,,,,,True,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,46576.0,776,-241,1445,1448,439,445,167,2893,46,88,5.0,12.0,11.0,21.0,10.0,36.0,25.0,71.0,81,195,71,263,1603,10,23,3.0,26,20.0,51,30.0,82,90,72.0,2.0,28.0,68.0,10.0,78.0,8.0,2.0,28.0,16.0,24.0,166.0,12.0,9,53,8.0,70,13.0,83,53,32,21.0,22.0,2.0,9.0,23,4.0,13.0,5.0,45,1.0,12.0,24.0,68,4.0,6.0,95,37,13.0,15.0,5.0,10.0,15.0,4.0,2.0,82,439,0.5555555555555556,0.5625,0.4153846153846154,0.43478260869565216,0.39215686274509803,0.40336134453781514,0.4107142857142857,0.38235294117647056,0.46466431095406363,0.43333333333333335,0.47126436781609193,0.14358974358974358,0.19444444444444445,19.97563946406821,0.4888888888888889,0.14285714285714285,0.10037878787878787,0.020477815699658702,0.08571428571428572,0.09794628751974724,0.019174041297935103,0.029069767441860465,0.016216216216216217,0.017467248908296942,0.05917159763313609,0.11971830985915492,0.11981566820276497,0.09876543209876543,0.041666666666666664,0.26666666666666666,0.3697478991596639,0.5227272727272727,0.6865671641791045,0.5652173913043478,0.15126050420168066,0.2777777777777778,0.3448275862068966,0.3,0.29831932773109243,0.352112676056338,0.352112676056338,0.64,0.42857142857142855,0.4166666666666667,0.3088235294117647,0.5238095238095238,0.5504201680672269,0.47739451476793243,0.48466458333333334,0.46214632352941176,0.13703703703703704,0.16299559471365638,0.09885931558935361,0.311787072243346,8.33692307692308,0.3038062283737024,6.0,1.0,3.0,8.0,37.0,4.0,3.0,14.0,10.0,43.0,5.0,4.0,17.0,27.0,1.0,36.0,8.0,1.0,,1.0,5.0,,,,,13.0,0.9,0.23255813953488372,0.23529411764705882,0.23809523809523808,0.18067226890756302,0.23863636363636365,,,0.010869565217391304,0.013513513513513514,,0.008849557522123894,0.025210084033613446,0.15546218487394958,0.21621621621621623,0.21621621621621623,1.0,0.2,0.03571428571428571,0.14285714285714285,0.04411764705882353,0.20588235294117646,0.21428571428571427,0.2222222222222222,25.958139534883728,2.0,,1.0,3.0,,0.2,0.3333333333333333,0.3333333333333333,0.5,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,,True,,
1736,1610612741,Corey Benjamin,Corey Benjamin,1736,CHI,30484.0,508,-93,950,957,283,352,119,1907,30,55,8.0,13.0,8.0,12.0,12.0,34.0,18.0,53.0,60,142,45,186,993,8,22,3.0,28,17.0,29,4.0,44,64,56.0,10.0,13.0,29.0,7.0,36.0,7.0,,15.0,9.0,5.0,79.0,22.0,15,19,4.0,38,25.0,63,21,15,6.0,13.0,5.0,12.0,22,4.0,1.0,5.0,35,2.0,11.0,34.0,71,4.0,3.0,64,31,3.0,10.0,7.0,2.0,10.0,3.0,,44,283,0.5333333333333333,0.5818181818181818,0.4225352112676056,0.36363636363636365,0.5862068965517241,0.37105263157894736,0.46296296296296297,0.46511627906976744,0.4223744292237443,0.4666666666666667,0.4782608695652174,0.09154929577464789,0.17647058823529413,23.26007326007326,0.37142857142857144,0.08,0.05757575757575758,0.057291666666666664,0.21428571428571427,0.085,0.05263157894736842,0.10091743119266056,0.041666666666666664,0.03870967741935484,0.06315789473684211,0.05102040816326531,0.058394160583941604,0.23214285714285715,0.14285714285714285,0.3,0.2894736842105263,0.5454545454545454,0.6122448979591837,0.43333333333333335,0.17894736842105263,0.35294117647058826,0.42857142857142855,0.5833333333333334,0.2789473684210526,0.33962264150943394,0.34615384615384615,0.6666666666666666,0.48148148148148145,0.6153846153846154,0.27906976744186046,0.6666666666666666,0.5421052631578948,0.48776640211640204,0.49724999999999997,0.4851119047619048,0.14351851851851852,0.18452380952380953,0.15053763440860216,0.23655913978494625,9.04154929577465,0.29789473684210527,8.0,1.0,1.0,7.0,40.0,4.0,2.0,13.0,7.0,48.0,5.0,2.0,14.0,18.0,1.0,39.0,7.0,3.0,,6.0,5.0,1.0,,,1.0,10.0,0.8571428571428571,0.14583333333333334,0.14285714285714285,0.14893617021276595,0.25263157894736843,0.10909090909090909,0.018867924528301886,,0.03296703296703297,0.027777777777777776,0.05263157894736842,0.05504587155963303,0.042105263157894736,0.21052631578947367,0.175,0.175,0.8571428571428571,0.25,0.037037037037037035,0.14814814814814814,0.023255813953488372,0.3023255813953488,0.15384615384615385,0.1794871794871795,25.42083333333333,,3.0,3.0,3.0,,0.6,,,,0.75,1.0,,,,,,,,,2.0,,,,True,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,31996.0,533,-157,998,1003,322,347,111,2001,10,18,,,2.0,6.0,7.0,17.0,19.0,59.0,36,94,16,139,1062,2,7,,13,12.0,29,6.0,45,32,40.0,,2.0,62.0,5.0,67.0,5.0,,33.0,14.0,15.0,139.0,2.0,13,23,1.0,37,2.0,39,24,20,4.0,31.0,10.0,23.0,20,3.0,8.0,2.0,51,4.0,16.0,20.0,44,1.0,2.0,22,6,5.0,8.0,3.0,2.0,8.0,4.0,1.0,45,322,0.4444444444444444,0.4444444444444444,0.3829787234042553,0.2857142857142857,0.41379310344827586,0.412751677852349,0.65,0.39,0.4394904458598726,0.65,0.4090909090909091,0.02127659574468085,0.11764705882352941,18.505338078291814,0.6078431372549019,0.02564102564102564,0.061170212765957445,0.00516795865633075,0.18055555555555555,0.08035714285714286,0.0042643923240938165,0.020833333333333332,,,0.06306306306306306,0.05,0.06896551724137931,0.15384615384615385,0.25,0.5,0.12080536912751678,0.5555555555555556,0.5555555555555556,0.8,0.11409395973154363,0.4117647058823529,0.4666666666666667,0.14285714285714285,0.3959731543624161,0.3220338983050847,0.3220338983050847,0.3684210526315789,,,0.12,0.3333333333333333,0.4899328859060403,0.45414795918367357,0.40839375,0.43220306122448976,0.039473684210526314,0.061855670103092786,0.09352517985611511,0.3237410071942446,13.10212765957447,0.3226452905811623,6.0,1.0,2.0,15.0,49.0,2.0,5.0,19.0,17.0,55.0,3.0,5.0,21.0,48.0,2.0,47.0,15.0,,,,3.0,2.0,,,3.0,10.0,0.9411764705882353,0.3090909090909091,0.23809523809523808,0.32075471698113206,0.3691275167785235,,,,,,,,0.040268456375838924,0.3288590604026846,0.30612244897959184,0.30612244897959184,0.9333333333333333,,0.1,0.2,0.04,0.38,0.2631578947368421,0.3191489361702128,26.312727272727273,2.0,2.0,3.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,True,,
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,18238.0,304,-78,561,571,209,191,56,1132,3,5,,,2.0,2.0,2.0,6.0,17.0,44.0,22,55,9,95,597,1,3,,11,6.0,13,6.0,39,32,12.0,,2.0,26.0,6.0,32.0,5.0,1.0,10.0,7.0,9.0,70.0,4.0,5,7,,12,5.0,17,4,3,1.0,8.0,1.0,6.0,4,,2.0,1.0,12,,3.0,9.0,16,1.0,,11,3,3.0,4.0,,1.0,4.0,3.0,,39,209,0.7272727272727273,0.7272727272727273,0.4,0.3333333333333333,0.46153846153846156,0.524390243902439,0.7857142857142857,0.66,0.5459770114942529,0.7857142857142857,0.6964285714285714,0.03636363636363636,,15.664556962025316,0.6666666666666666,,0.03932584269662921,0.01702127659574468,0.09803921568627451,0.05240174672489083,0.014705882352941176,0.015873015873015872,0.014285714285714285,0.0196078431372549,0.022222222222222223,,0.07228915662650602,0.09523809523809523,0.1111111111111111,0.75,0.06097560975609756,0.6,0.75,0.3333333333333333,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.5365853658536586,0.38636363636363635,0.3953488372093023,0.7647058823529411,,,0.08,1.0,0.3902439024390244,0.4473598765432098,0.44902142857142857,0.4618666666666667,0.03571428571428571,0.05263157894736842,0.11578947368421053,0.4105263157894737,16.063636363636363,0.37254901960784315,8.0,1.0,4.0,9.0,19.0,3.0,5.0,8.0,14.0,27.0,4.0,7.0,12.0,36.0,1.0,18.0,9.0,,1.0,1.0,1.0,,,,3.0,3.0,0.8571428571428571,0.5185185185185185,0.5833333333333334,0.5384615384615384,0.32926829268292684,0.2,0.022727272727272728,0.047619047619047616,,,,0.024390243902439025,0.0975609756097561,0.23170731707317074,0.47368421052631576,0.47368421052631576,0.7777777777777778,,0.14285714285714285,0.42857142857142855,0.16,0.32,0.625,0.5,25.78148148148148,5.0,3.0,3.0,6.0,,0.75,0.625,0.625,1.0,1.0,1.0,,,,,2.0,0.5,,,,,,,True,,
2064,1610612741,Khalid El-Amin,Khalid El-Amin,2064,CHI,25681.0,428,-82,806,798,223,272,93,1604,14,42,2.0,5.0,6.0,15.0,8.0,19.0,19.0,43.0,41,104,22,149,838,3,10,2.0,14,11.0,28,17.0,45,26,56.0,4.0,12.0,68.0,6.0,74.0,5.0,1.0,33.0,11.0,24.0,154.0,9.0,9,18,2.0,29,12.0,41,19,9,10.0,21.0,1.0,15.0,7,,6.0,,28,4.0,8.0,22.0,40,1.0,2.0,29,6,9.0,2.0,1.0,,2.0,,1.0,45,223,0.3170731707317073,0.3333333333333333,0.3942307692307692,0.3,0.39285714285714285,0.4409722222222222,0.42857142857142855,0.358974358974359,0.4745222929936306,0.4666666666666667,0.45918367346938777,0.11538461538461539,0.10526315789473684,20.086862106406077,0.75,0.046511627906976744,0.06451612903225806,0.02702702702702703,0.16981132075471697,0.08132530120481928,0.029925187032418952,0.042105263157894736,0.02857142857142857,0.015037593984962405,0.03529411764705882,0.046875,0.09230769230769231,0.13636363636363635,0.3333333333333333,,0.2916666666666667,0.3333333333333333,0.42424242424242425,0.21428571428571427,0.13194444444444445,0.42105263157894735,0.47058823529411764,0.5,0.2986111111111111,0.4418604651162791,0.4523809523809524,0.3157894736842105,0.35714285714285715,0.4,0.38461538461538464,0.4,0.5694444444444444,0.4789232638888888,0.4522541666666666,0.46979102564102576,0.04054054054054054,0.05555555555555555,0.09395973154362416,0.30201342281879195,9.314423076923077,0.27667493796526055,6.0,1.0,4.0,13.0,34.0,3.0,1.0,7.0,15.0,40.0,4.0,2.0,11.0,39.0,,34.0,13.0,3.0,,5.0,2.0,1.0,,,1.0,5.0,0.8666666666666667,0.375,0.18181818181818182,0.375,0.2777777777777778,0.21428571428571427,0.023255813953488372,,0.04411764705882353,0.05263157894736842,,0.06756756756756757,0.041666666666666664,0.2361111111111111,0.38235294117647056,0.38235294117647056,0.8461538461538461,,0.07142857142857142,0.21428571428571427,0.10256410256410256,0.1794871794871795,0.14285714285714285,0.38235294117647056,25.0225,2.0,2.0,2.0,6.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,,1.0,0.25,,,,,,,True,,
