EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,LongMidRangeAssists,LostBallSteals,SecondChanceTurnovers,OffensiveGoaltends,Assisted3sPct,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,OffThreePtRebounds,Travels,Loose Ball Fouls,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Arc3Assists,OffCorner3ReboundPct,HeaveAttempts,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,on,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,2156.0,36,-10,73,69,33,31,9,142,8.0,14.0,2.0,5.0,2.0,7.0,2.0,3.0,10.0,17.0,3.0,23,76,3.0,6.0,1.0,7.0,4.0,9.0,2.0,10.0,16.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,6.0,5.0,11.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,10.0,33,0.8,1.0,0.5882352941176471,0.5,0.4444444444444444,0.5882352941176471,0.5,0.4444444444444444,0.6388888888888888,0.5833333333333334,0.5,0.17647058823529413,0.21428571428571427,28.235294117647058,0.3333333333333333,1.0,0.2,0.19230769230769232,0.15625,0.16129032258064516,0.3333333333333333,0.2,0.3,0.3333333333333333,0.5,0.8235294117647058,0.5714285714285714,0.7272727272727273,0.75,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.4,0.7777777777777778,0.2857142857142857,0.8235294117647058,0.5718235294117647,0.6094166666666667,0.5414666666666667,0.16666666666666666,0.16666666666666666,0.30434782608695654,0.43478260869565216,1.6882352941176473,0.4520547945205479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,1186.0,20,8,39,36,26,18,6,75,,1.0,,,,,1.0,2.0,1.0,3.0,2.0,4,28,,,,,1.0,2.0,2.0,4.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,4.0,26,1.0,1.0,0.3333333333333333,,0.5,0.2,,0.3333333333333333,0.3333333333333333,,0.5,,,12.5,,,0.045454545454545456,,0.04,,,,,,,0.2,,,,0.4,0.5,0.5,1.0,,,,,0.6,0.42962,,0.3414333333333333,0.16666666666666666,0.25,,1.0,3.7999999999999994,0.6666666666666666,2.0,1.0,2.0,1.0,2.0,0.4,0.1,0.4,0.3333333333333333,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,3607.0,60,-3,121,116,41,46,14,237,4.0,9.0,1.0,1.0,2.0,5.0,5.0,12.0,19.0,36.0,16.0,57,129,2.0,3.0,,7.0,7.0,15.0,5.0,19.0,20.0,18.0,2.0,1.0,3.0,4.0,1.0,9.0,2.0,2.0,,3.0,2.0,5.0,,,,2.0,,3.0,,,3.0,1.0,1.0,4.0,1.0,18.0,,7.0,2.0,,2.0,2.0,19.0,41,0.5263157894736842,0.5555555555555556,0.5277777777777778,0.6666666666666666,0.4666666666666667,0.5394736842105263,0.875,0.4375,0.6063829787234043,0.875,0.5,0.027777777777777776,,36.231884057971016,,,0.046511627906976744,0.044444444444444446,0.05555555555555555,0.038461538461538464,,,,,1.0,0.23684210526315788,0.4444444444444444,0.4444444444444444,1.0,0.3157894736842105,0.4166666666666667,0.45454545454545453,0.4,0.25,1.0,0.3125,0.4,0.2894736842105263,0.4572197368421054,0.49493750000000003,0.452525,0.15555555555555556,0.16279069767441862,0.12280701754385964,0.3333333333333333,11.152777777777779,0.33884297520661155,2.0,1.0,2.0,1.0,2.0,0.05263157894736842,0.11764705882352941,0.05263157894736842,0.0625,25.65,10.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.5,1.0,0.5,0.08333333333333333,0.09090909090909091,0.13333333333333333,0.1111111111111111,0.06666666666666667,0.39473684210526316,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,1.0,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2065,1610612764,Mike Smith,Mike Smith,2065,WAS,10767.0,179,-19,360,349,170,143,50,709,9.0,19.0,2.0,8.0,4.0,7.0,2.0,9.0,16.0,41.0,10.0,51,380,2.0,11.0,1.0,8.0,6.0,14.0,4.0,16.0,26.0,6.0,2.0,5.0,10.0,10.0,5.0,20.0,10.0,9.0,1.0,12.0,10.0,22.0,5.0,2.0,3.0,,3.0,4.0,,,7.0,4.0,2.0,8.0,2.0,16.0,,6.0,3.0,2.0,3.0,1.0,16.0,170,0.8125,0.8666666666666667,0.3902439024390244,0.18181818181818182,0.42857142857142855,0.3474576271186441,0.2916666666666667,0.3,0.3805970149253731,0.2857142857142857,0.34782608695652173,0.12195121951219512,0.10526315789473684,17.577197149643705,0.42857142857142855,0.16666666666666666,0.07627118644067797,0.06993006993006994,0.07432432432432433,0.05952380952380952,0.125,0.05660377358490566,,0.1,0.3333333333333333,0.3220338983050847,0.47368421052631576,0.5294117647058824,0.7777777777777778,0.15254237288135594,0.2222222222222222,0.3333333333333333,0.5,0.6666666666666666,0.25,0.35,0.5714285714285714,0.6271186440677966,0.48576440677966104,0.545575,0.4769549999999999,0.09230769230769231,0.1276595744680851,0.1568627450980392,0.3137254901960784,8.397560975609755,0.4722222222222222,12.0,5.0,18.0,6.0,12.0,0.3050847457627119,0.125,0.2033898305084746,0.25,24.955555555555556,5.0,13.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,,3.0,2.0,2.0,2.0,1.0,2.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.023809523809523808,0.08333333333333333,0.06060606060606061,0.22033898305084745,0.38461538461538464,0.38461538461538464,1.0,0.25,0.25,0.5,0.08333333333333333,1.0,0.25,6.0,1.0,6.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.1016949152542373,0.6666666666666666,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
63,1610612764,Michael Smith,Michael Smith,63,WAS,3277.0,55,-3,110,108,41,37,15,218,1.0,4.0,,,,1.0,,1.0,1.0,6.0,4.0,6,111,,,,,,2.0,,,2.0,,,1.0,4.0,4.0,2.0,8.0,1.0,8.0,1.0,13.0,2.0,15.0,3.0,2.0,1.0,,1.0,2.0,,,3.0,1.0,2.0,5.0,1.0,8.0,,3.0,1.0,,1.0,1.0,,41,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,0.3,,,0.16666666666666666,,9.923664122137405,0.3333333333333333,0.5,0.20512820512820512,0.021739130434782608,0.24489795918367346,0.038461538461538464,0.058823529411764705,,0.2857142857142857,0.16666666666666666,1.0,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,,,,,,0.5,,0.6666666666666666,0.55815,,0.5986,0.3333333333333333,0.3333333333333333,,,4.783333333333333,0.37272727272727274,,,,,,,0.15789473684210525,,,,,1.0,,,,,,,,,,,1.0,4.0,,1.0,,1.0,,,,1.0,0.4,,0.4444444444444444,,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,5809.0,97,11,189,186,89,69,24,375,11.0,16.0,1.0,2.0,4.0,6.0,1.0,5.0,12.0,26.0,5.0,32,199,1.0,2.0,1.0,3.0,5.0,11.0,4.0,17.0,14.0,10.0,,5.0,15.0,15.0,6.0,30.0,2.0,4.0,,4.0,2.0,6.0,8.0,6.0,3.0,1.0,2.0,1.0,,1.0,4.0,3.0,4.0,9.0,,9.0,1.0,3.0,4.0,3.0,4.0,2.0,17.0,89,0.5833333333333334,0.5833333333333334,0.46153846153846156,0.5,0.45454545454545453,0.45,0.5,0.4642857142857143,0.47058823529411764,0.5,0.5,0.19230769230769232,0.125,17.35159817351598,0.75,,0.06896551724137931,0.027777777777777776,0.05263157894736842,0.022988505747126436,0.047619047619047616,,0.058823529411764705,0.1111111111111111,0.5,0.5333333333333333,0.6875,0.7857142857142857,0.5454545454545454,0.16666666666666666,0.2,0.5,1.0,1.0,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.4893224137931035,0.4214,0.4883653846153846,0.09375,0.10714285714285714,0.09375,0.53125,5.726923076923076,0.4708994708994709,4.0,3.0,4.0,3.0,4.0,0.13333333333333333,0.043478260869565216,0.13333333333333333,0.21428571428571427,28.475,,5.0,1.0,,,1.0,,,3.0,1.0,,,2.0,,2.0,2.0,,2.0,0.25,,0.25,0.6,,0.043478260869565216,,0.16666666666666666,0.16666666666666666,,,,0.25,0.25,,,,0.25,,,,7.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
461,1610612764,Popeye Jones,Popeye Jones,461,WAS,7124.0,119,-15,235,227,121,90,33,462,5.0,13.0,2.0,7.0,5.0,8.0,4.0,12.0,12.0,36.0,6.0,30,254,4.0,10.0,2.0,10.0,8.0,18.0,4.0,20.0,18.0,6.0,4.0,1.0,9.0,10.0,6.0,21.0,10.0,20.0,,23.0,12.0,35.0,4.0,3.0,1.0,,,,,1.0,1.0,,5.0,10.0,,6.0,,1.0,1.0,,1.0,,20.0,121,0.75,0.9,0.3333333333333333,0.4,0.4444444444444444,0.32432432432432434,0.4,0.42105263157894735,0.375,0.45454545454545453,0.47619047619047616,0.027777777777777776,,14.855072463768117,1.0,,0.26666666666666666,0.10204081632653061,0.25274725274725274,0.10619469026548672,,0.11627906976744186,0.35,0.18181818181818182,,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.6,0.32432432432432434,0.3333333333333333,0.36363636363636365,0.75,0.7,0.2857142857142857,0.42105263157894735,0.625,0.3783783783783784,0.4625121621621622,0.5333888888888889,0.4951500000000001,0.02631578947368421,0.02702702702702703,0.3333333333333333,0.6666666666666666,9.133333333333335,0.5148936170212766,,,1.0,1.0,,0.02702702702702703,0.2727272727272727,,,23.3,3.0,11.0,,,,,,,,,1.0,,2.0,3.0,,2.0,,1.0,,,,0.08333333333333333,0.1875,0.18518518518518517,0.21428571428571427,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,0.02702702702702703,,,0.05263157894736842,2.0,,1.0,1.0,0.13333333333333333,,,,,,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,4787.0,80,-24,165,160,87,64,23,325,3.0,7.0,,,1.0,4.0,2.0,10.0,10.0,31.0,18.0,41,177,1.0,3.0,4.0,9.0,5.0,17.0,16.0,29.0,14.0,6.0,,5.0,3.0,4.0,1.0,9.0,1.0,,,1.0,1.0,2.0,2.0,2.0,5.0,,3.0,5.0,2.0,2.0,10.0,3.0,3.0,9.0,2.0,23.0,1.0,6.0,,,,,29.0,87,0.7,0.7,0.3225806451612903,0.3333333333333333,0.29411764705882354,0.3382352941176471,0.625,0.325,0.45555555555555555,0.75,0.48333333333333334,0.16129032258064516,0.2857142857142857,28.79581151832461,0.5,,,0.0136986301369863,0.01818181818181818,0.011904761904761904,0.04,,,,,0.20588235294117646,0.42857142857142855,0.6,1.0,0.29411764705882354,0.2,0.2222222222222222,0.5,,,0.2,0.25,0.29411764705882354,0.4203969696969697,0.4491,0.4122315789473685,0.15384615384615385,0.16666666666666666,0.21951219512195122,0.7073170731707317,11.519354838709678,0.5272727272727272,3.0,3.0,3.0,3.0,2.0,0.08823529411764706,,0.08823529411764706,0.15,29.96666666666667,5.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,,0.3333333333333333,1.0,0.5,0.1,0.08333333333333333,,,0.058823529411764705,0.4117647058823529,0.35714285714285715,0.4166666666666667,0.6,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.5,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,5287.0,88,-2,184,177,93,70,24,361,11.0,14.0,3.0,5.0,3.0,4.0,1.0,4.0,16.0,27.0,25.0,60,201,3.0,6.0,3.0,9.0,5.0,8.0,15.0,28.0,20.0,12.0,2.0,1.0,8.0,8.0,4.0,16.0,6.0,13.0,2.0,19.0,7.0,26.0,5.0,3.0,5.0,2.0,2.0,3.0,,3.0,8.0,4.0,5.0,12.0,1.0,28.0,2.0,11.0,2.0,1.0,2.0,2.0,28.0,93,0.625,0.6666666666666666,0.5925925925925926,0.5,0.625,0.603448275862069,0.5,0.7222222222222222,0.7142857142857143,0.5625,0.7777777777777778,0.037037037037037035,,23.696682464454977,0.625,0.5,0.21666666666666667,0.09523809523809523,0.22077922077922077,0.09210526315789473,0.14814814814814814,0.09523809523809523,0.08333333333333333,0.35714285714285715,1.0,0.4827586206896552,0.7857142857142857,0.7857142857142857,0.6363636363636364,0.13793103448275862,0.25,0.3333333333333333,,0.8333333333333334,0.6,0.4444444444444444,0.75,0.5517241379310345,0.5094689655172414,0.626225,0.5502111111111111,0.2894736842105263,0.3055555555555556,0.15,0.4666666666666667,7.792592592592594,0.5054347826086957,1.0,,2.0,1.0,1.0,0.06896551724137931,0.2727272727272727,0.034482758620689655,,24.15,4.0,9.0,,,,1.0,,,,,,,1.0,4.0,1.0,4.0,,,0.5,,0.5,0.25,0.23529411764705882,,0.2727272727272727,0.09090909090909091,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.75,,,0.6666666666666666,,,,1.0,1.0,3.0,3.0,2.0,,,1.0,0.034482758620689655,,,0.1111111111111111,1.0,,2.0,1.0,0.07692307692307693,,,1.0,1.0,,,0.25,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,
2128,1610612764,David Vanterpool,David Vanterpool,2128,WAS,5534.0,92,-12,183,180,74,77,26,363,5.0,7.0,1.0,1.0,4.0,4.0,4.0,5.0,10.0,19.0,6.0,26,188,1.0,1.0,,2.0,6.0,10.0,2.0,14.0,8.0,12.0,2.0,,18.0,19.0,9.0,39.0,1.0,2.0,,3.0,4.0,7.0,4.0,,4.0,4.0,2.0,5.0,,2.0,9.0,3.0,5.0,9.0,1.0,8.0,,3.0,,,1.0,1.0,14.0,74,0.4,0.4444444444444444,0.5263157894736842,1.0,0.6,0.5263157894736842,1.0,0.6,0.5652173913043478,1.0,0.5833333333333334,,,14.883720930232558,0.4444444444444444,,0.029411764705882353,0.014285714285714285,0.0375,0.036585365853658534,0.04,,,0.11764705882352941,1.0,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.2,0.2631578947368421,0.8,0.8,0.5,1.0,1.0,0.4,1.0,0.3684210526315789,0.47141052631578945,0.7154,0.50601,0.13636363636363635,0.13636363636363635,0.07692307692307693,0.5384615384615384,9.163157894736841,0.40437158469945356,,,,,,,,,,,1.0,7.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,0.08333333333333333,,0.1,,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,8.0,4.0,1.0,,,,,,,2.0,,,,0.16666666666666666,0.125,,,,,1.0,0.25,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,True,,,,,,,,,,,,,,,,,,
