EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations
109,1610612747,Robert Horry,Robert Horry,109,LAL,30671.0,511.0,9.0,981.0,977.0,284.0,267.0,121.0,1958.0,17.0,27.0,6.0,10.0,3.0,3.0,5.0,12.0,2.0,22.0,4.0,9.0,2.0,3.0,15.0,43.0,1.0,3.0,4.0,11.0,24.0,61.0,19.0,52.0,14.0,119.0,1038.0,7.0,15.0,1.0,3.0,2.0,19.0,6.0,11.0,6.0,14.0,8.0,38.0,24.0,24.0,48.0,9.0,12.0,2.0,41.0,15.0,1.0,34.0,14.0,48.0,14.0,24.0,6.0,4.0,110.0,6.0,16.0,2.0,6.0,63.0,5.0,74.0,24.0,98.0,2.0,20.0,9.0,11.0,17.0,5.0,13.0,11.0,4.0,1.0,28.0,6.0,21.0,63.0,8.0,4.0,25.0,1.0,9.0,4.0,19.0,9.0,4.0,6.0,19.0,11.0,38.0,284.0,9.0,0.5,0.6666666666666666,0.8421052631578947,0.36538461538461536,0.3333333333333333,0.42857142857142855,0.38,0.39344262295081966,0.4666666666666667,0.5454545454545454,0.4646017699115044,0.4722222222222222,0.6,0.476,0.5,0.6129032258064516,0.46017699115044247,0.01639344262295082,0.045454545454545456,13.648528099910793,0.6071428571428571,0.16129032258064516,0.046511627906976744,0.1510791366906475,0.050314465408805034,0.07894736842105263,0.047244094488188976,0.13995943204868155,0.04943820224719101,0.05084745762711865,0.05343511450381679,0.046875,0.05405405405405406,0.15053763440860216,0.1895424836601307,0.11695906432748537,0.06153846153846154,0.18181818181818182,0.029850746268656716,0.5789473684210527,0.23893805309734514,0.6296296296296297,0.6296296296296297,0.47058823529411764,0.10619469026548672,0.4166666666666667,0.4166666666666667,0.6,0.19469026548672566,0.09090909090909091,0.09523809523809523,0.5,0.07964601769911504,0.4444444444444444,0.4444444444444444,0.75,0.3805309734513274,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.5555555555555556,0.6,0.16666666666666666,0.3333333333333333,1.0,0.12,1.0,0.12,0.6666666666666666,0.44,0.36363636363636365,0.6991150442477876,0.36585365853658536,0.4778405405405404,0.49533571428571427,0.4459065217391305,0.0743801652892562,0.13043478260869565,0.15966386554621848,0.31932773109243695,8.62295081967213,27.11923076923077,0.28950050968399593,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
166,1610612747,Ron Harper,Ron Harper,166,LAL,3088.0,51.0,1.0,105.0,103.0,58.0,56.0,13.0,208.0,4.0,5.0,2.0,2.0,4.0,5.0,,3.0,2.0,3.0,,,,,,2.0,,1.0,,1.0,6.0,11.0,,2.0,3.0,15.0,111.0,2.0,2.0,,1.0,,4.0,4.0,6.0,,1.0,1.0,9.0,8.0,4.0,,,4.0,,2.0,,,2.0,3.0,5.0,2.0,1.0,1.0,,13.0,1.0,3.0,,,6.0,,6.0,4.0,10.0,,2.0,2.0,,2.0,3.0,1.0,5.0,1.0,,7.0,5.0,2.0,3.0,,1.0,6.0,,2.0,1.0,,,,,,,9.0,58.0,,0.6666666666666666,1.0,,,,,,0.5454545454545454,1.0,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.5714285714285714,0.46875,0.6666666666666666,0.5,0.15384615384615385,,,19.327731092436977,0.2857142857142857,,,0.11320754716981132,0.1111111111111111,,0.09090909090909091,0.10344827586206896,0.10526315789473684,,0.15384615384615385,0.14285714285714285,,0.10526315789473684,0.11764705882352941,0.11764705882352941,,,,,0.38461538461538464,0.8,0.8,0.5,0.23076923076923078,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,0.15384615384615385,,,,0.6666666666666666,1.0,0.3333333333333333,,,0.7142857142857143,0.8,,,0.14285714285714285,,0.5384615384615384,,0.46804999999999997,0.49839999999999995,0.55715,0.13333333333333333,0.15384615384615385,0.26666666666666666,0.6,8.4,27.2,0.5523809523809524,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,
2130,1610612747,Mike Penberthy,Mike Penberthy,2130,LAL,50782.0,846.0,-22.0,1648.0,1636.0,591.0,585.0,225.0,3284.0,16.0,27.0,,1.0,6.0,11.0,6.0,17.0,15.0,39.0,,7.0,,1.0,55.0,132.0,4.0,8.0,16.0,41.0,37.0,83.0,55.0,139.0,28.0,267.0,1757.0,1.0,3.0,4.0,9.0,2.0,16.0,16.0,28.0,16.0,42.0,15.0,95.0,42.0,32.0,150.0,15.0,2.0,,132.0,55.0,4.0,60.0,11.0,71.0,10.0,32.0,18.0,10.0,153.0,3.0,6.0,1.0,10.0,40.0,3.0,53.0,10.0,63.0,3.0,22.0,10.0,12.0,28.0,1.0,20.0,6.0,8.0,2.0,34.0,12.0,25.0,57.0,,3.0,31.0,,7.0,5.0,2.0,2.0,,,2.0,,95.0,591.0,9.0,0.5675675675675675,0.5833333333333334,0.9090909090909091,0.39568345323741005,0.4444444444444444,0.38095238095238093,0.39568345323741005,0.4457831325301205,0.3333333333333333,0.5714285714285714,0.5382882882882883,0.5833333333333334,0.5714285714285714,0.5617021276595745,0.6153846153846154,0.6038961038961039,0.6261261261261262,0.04819277108433735,,14.091147197485595,0.8235294117647058,0.05,0.013333333333333334,0.05788712011577424,0.010771992818671455,0.07575757575757576,0.014218009478672985,0.060753341433778855,0.01171875,,0.01818181818181818,0.010050251256281407,0.01092896174863388,0.038461538461538464,0.056910569105691054,0.06920415224913495,0.09345794392523364,,0.02564102564102564,,0.12162162162162163,0.5925925925925926,0.6666666666666666,0.4375,0.07657657657657657,0.35294117647058826,0.375,0.3333333333333333,0.17567567567567569,0.38461538461538464,0.38461538461538464,0.8,0.03153153153153153,,,,0.5945945945945946,0.4166666666666667,0.4330708661417323,0.9090909090909091,0.08333333333333333,,0.6666666666666666,0.5,1.0,0.15714285714285714,0.5454545454545454,0.014285714285714285,,0.5857142857142857,0.3902439024390244,0.7477477477477478,0.4166666666666667,0.49398783783783784,0.4882555555555556,0.47460857142857144,0.034782608695652174,0.07777777777777778,0.0599250936329588,0.35580524344569286,10.689156626506023,25.755395683453237,0.3586165048543689,1.0,1.0,0.03571428571428571,1.0,5.0,4.0,1.0,1.0,0.03597122302158273,0.1111111111111111,0.058823529411764705,0.03787878787878788,0.08333333333333333,0.007142857142857143,,,,,,,True,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,20121.0,335.0,9.0,654.0,648.0,216.0,238.0,86.0,1302.0,18.0,24.0,2.0,2.0,6.0,8.0,2.0,7.0,8.0,19.0,,1.0,,,5.0,18.0,1.0,3.0,1.0,5.0,28.0,50.0,5.0,19.0,16.0,87.0,694.0,3.0,6.0,1.0,4.0,1.0,10.0,10.0,20.0,1.0,5.0,14.0,37.0,32.0,24.0,15.0,,4.0,,18.0,5.0,1.0,38.0,8.0,46.0,6.0,23.0,9.0,6.0,100.0,5.0,5.0,1.0,9.0,40.0,6.0,55.0,11.0,66.0,1.0,10.0,7.0,3.0,17.0,4.0,16.0,8.0,1.0,,25.0,9.0,10.0,30.0,,1.0,20.0,,2.0,8.0,7.0,1.0,1.0,5.0,7.0,2.0,37.0,216.0,7.0,0.5714285714285714,0.6153846153846154,1.0,0.2631578947368421,0.25,0.2,0.2631578947368421,0.56,0.5,0.5,0.5144927536231884,0.45,0.46,0.5506329113924051,0.45454545454545453,0.5441176470588235,0.2753623188405797,0.02,,13.774834437086094,0.68,0.2222222222222222,0.03225806451612903,0.14285714285714285,0.022935779816513763,0.16071428571428573,0.056818181818181816,0.14583333333333334,0.032679738562091505,0.047619047619047616,0.011363636363636364,0.014925373134328358,0.0547945205479452,0.14084507042253522,0.0851063829787234,0.19130434782608696,0.1794871794871795,0.11764705882352941,0.030303030303030304,0.2857142857142857,0.34782608695652173,0.75,0.782608695652174,0.6666666666666666,0.10144927536231885,0.2857142857142857,0.2857142857142857,,0.2753623188405797,0.42105263157894735,0.42105263157894735,0.5,0.014492753623188406,,,,0.2608695652173913,0.2777777777777778,0.2777777777777778,1.0,0.2,1.0,0.3,0.3333333333333333,1.0,0.32,0.75,,,0.2,0.2,0.6231884057971014,0.2777777777777778,0.48937205882352947,0.46167500000000006,0.45151250000000004,0.028169014084507043,0.038461538461538464,0.11494252873563218,0.42528735632183906,8.075999999999999,26.7,0.3302752293577982,2.0,1.0,0.06666666666666667,1.0,,,,,,0.041666666666666664,,,0.1,,3.0,,,,,,True,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,32532.0,542.0,75.0,1025.0,1018.0,341.0,314.0,136.0,2043.0,99.0,126.0,22.0,33.0,25.0,29.0,71.0,154.0,3.0,8.0,,,,,,,,,,,173.0,288.0,,,100.0,446.0,1096.0,28.0,45.0,,,17.0,73.0,43.0,71.0,,,41.0,127.0,230.0,116.0,,,28.0,,,,9.0,32.0,22.0,54.0,22.0,14.0,4.0,14.0,130.0,9.0,31.0,4.0,24.0,81.0,12.0,117.0,44.0,161.0,7.0,10.0,8.0,2.0,11.0,6.0,7.0,27.0,4.0,6.0,38.0,8.0,26.0,49.0,4.0,9.0,181.0,26.0,86.0,18.0,39.0,13.0,1.0,25.0,39.0,25.0,127.0,341.0,2.0,0.6647398843930635,0.7232704402515723,,,,,,0.6006944444444444,0.6222222222222222,0.6056338028169014,0.6006944444444444,0.6222222222222222,0.6056338028169014,0.6092896174863388,0.6517857142857143,0.5934579439252337,,0.03125,,34.29541595925297,0.2894736842105263,0.3870967741935484,0.06153846153846154,0.18040089086859687,0.09779179810725552,0.3037974683544304,0.07258064516129033,0.19886363636363635,0.09070294784580499,0.07692307692307693,0.0958904109589041,0.11827956989247312,0.07692307692307693,0.1276595744680851,0.18452380952380953,0.20320855614973263,0.29508196721311475,0.3333333333333333,0.0660377358490566,0.6410256410256411,0.4375,0.7857142857142857,0.8181818181818182,0.7373737373737373,0.5347222222222222,0.461038961038961,0.47333333333333333,0.5915492957746479,0.027777777777777776,0.375,0.375,,,,,,,,,,0.7333333333333333,0.6666666666666666,,,,0.4084507042253521,0.8620689655172413,,,,,0.4375,,0.4702340277777778,0.5257527777777777,0.46228169014084514,0.2471264367816092,0.2471264367816092,0.16367713004484305,0.28475336322869954,4.794097222222222,,0.3326829268292683,,6.0,0.05,,,,,2.0,,0.03968253968253968,0.025974025974025976,,,,1.0,1.0,3.0,0.22727272727272727,,,True,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,22528.0,375.0,19.0,742.0,727.0,284.0,290.0,91.0,1469.0,35.0,57.0,5.0,11.0,17.0,27.0,21.0,50.0,25.0,73.0,2.0,6.0,1.0,1.0,10.0,37.0,1.0,2.0,2.0,21.0,81.0,180.0,12.0,43.0,71.0,269.0,801.0,7.0,18.0,1.0,3.0,8.0,25.0,36.0,72.0,3.0,22.0,47.0,128.0,54.0,108.0,27.0,9.0,6.0,5.0,32.0,10.0,11.0,40.0,11.0,51.0,10.0,22.0,10.0,8.0,113.0,3.0,13.0,,3.0,40.0,1.0,44.0,16.0,60.0,3.0,17.0,10.0,7.0,18.0,,6.0,14.0,12.0,3.0,32.0,15.0,8.0,28.0,1.0,5.0,85.0,5.0,32.0,11.0,6.0,2.0,1.0,3.0,6.0,1.0,128.0,284.0,7.0,0.3333333333333333,0.34615384615384615,0.75,0.27906976744186046,0.3333333333333333,0.13636363636363635,0.3157894736842105,0.45,0.3888888888888889,0.5,0.4439461883408072,0.40476190476190477,0.4308510638297872,0.5095785440613027,0.5,0.538135593220339,0.19282511210762332,0.06111111111111111,0.0273972602739726,34.5926800472255,0.5625,0.047619047619047616,,0.1360544217687075,0.052845528455284556,0.0625,0.03571428571428571,0.12573099415204678,0.048484848484848485,0.08928571428571429,0.03225806451612903,0.05154639175257732,0.0273972602739726,0.05263157894736842,0.14678899082568808,0.1640625,0.07692307692307693,,0.02857142857142857,0.16666666666666666,0.2556053811659193,0.6140350877192983,0.7,0.37142857142857144,0.2242152466367713,0.42,0.4375,0.2857142857142857,0.3273542600896861,0.3424657534246575,0.352112676056338,0.32,0.026905829596412557,0.3333333333333333,0.4,1.0,0.16591928251121077,0.2702702702702703,0.2702702702702703,0.7,0.5238095238095238,0.45454545454545453,0.09523809523809523,0.5,1.0,0.2872340425531915,0.6296296296296297,0.010638297872340425,1.0,0.22340425531914893,0.09523809523809523,0.4484304932735426,0.3125,0.45756597222222223,0.5156882352941177,0.44877386363636373,0.132,0.15458937198067632,0.09293680297397769,0.4758364312267658,10.042777777777777,29.109302325581396,0.38274932614555257,1.0,2.0,0.09090909090909091,1.0,1.0,3.0,1.0,,0.023255813953488372,0.12280701754385964,0.04,,0.047619047619047616,0.023255813953488372,3.0,1.0,,0.2,1.0,0.16666666666666666,True,,,,,,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,15865.0,264.0,6.0,502.0,500.0,243.0,210.0,73.0,1002.0,16.0,24.0,10.0,16.0,7.0,9.0,4.0,14.0,14.0,32.0,,,,,,,,,,,34.0,70.0,,,17.0,85.0,527.0,14.0,25.0,,,6.0,34.0,15.0,29.0,,,11.0,41.0,40.0,28.0,,,18.0,,,,3.0,10.0,7.0,17.0,7.0,2.0,1.0,7.0,41.0,10.0,22.0,,9.0,25.0,5.0,39.0,32.0,71.0,5.0,4.0,2.0,2.0,7.0,4.0,3.0,4.0,4.0,,11.0,5.0,19.0,31.0,5.0,,21.0,1.0,5.0,6.0,6.0,4.0,,2.0,6.0,3.0,41.0,243.0,5.0,0.5882352941176471,0.8,,,,,,0.4857142857142857,0.56,0.5172413793103449,0.4857142857142857,0.56,0.5172413793103449,0.53125,0.5862068965517241,0.5857142857142857,,0.04285714285714286,,15.502555366269165,0.6363636363636364,0.2631578947368421,,0.11467889908256881,0.12222222222222222,0.2,0.15625,0.12927756653992395,0.13114754098360656,0.21951219512195122,0.10144927536231885,0.08571428571428572,0.15789473684210525,0.07692307692307693,0.14666666666666667,0.10989010989010989,0.23529411764705882,0.09090909090909091,0.15151515151515152,0.5,0.34285714285714286,0.6666666666666666,0.7272727272727273,0.3125,0.2,0.2857142857142857,0.3076923076923077,0.75,0.45714285714285713,0.4375,0.4375,0.8571428571428571,,,,,,,,,0.64,0.625,,,,0.3103448275862069,0.7777777777777778,,,,,0.34285714285714286,,0.4568642857142858,0.5225315789473683,0.4478206896551725,0.06756756756756757,0.06756756756756757,0.4,0.4823529411764706,9.768571428571429,,0.48406374501992033,,1.0,0.14285714285714285,,,,,,,0.08333333333333333,0.07142857142857142,,,,,,,,,,True,,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,17582.0,293.0,-30.0,586.0,578.0,241.0,205.0,76.0,1164.0,9.0,18.0,1.0,4.0,2.0,6.0,6.0,12.0,5.0,15.0,,6.0,,4.0,9.0,34.0,,3.0,2.0,13.0,20.0,45.0,9.0,40.0,23.0,90.0,631.0,2.0,6.0,,3.0,3.0,7.0,6.0,12.0,2.0,17.0,12.0,30.0,28.0,12.0,27.0,,2.0,,34.0,9.0,4.0,26.0,5.0,31.0,4.0,17.0,6.0,3.0,67.0,,5.0,2.0,8.0,25.0,4.0,37.0,7.0,44.0,,4.0,3.0,1.0,11.0,1.0,9.0,3.0,2.0,,14.0,3.0,7.0,20.0,3.0,,30.0,4.0,10.0,7.0,5.0,3.0,1.0,1.0,5.0,3.0,30.0,241.0,1.0,0.7,0.7368421052631579,1.0,0.225,,0.11764705882352941,0.225,0.4444444444444444,0.3333333333333333,0.5,0.3941176470588235,0.2222222222222222,0.3103448275862069,0.45918367346938777,0.3181818181818182,0.40540540540540543,0.47058823529411764,0.08888888888888889,0.06666666666666667,16.69150521609538,0.7857142857142857,0.18181818181818182,0.058823529411764705,0.09689922480620156,0.027777777777777776,0.19047619047619047,,0.11,0.01893939393939394,0.019230769230769232,0.04878048780487805,,,0.0784313725490196,0.08421052631578947,0.11607142857142858,0.20588235294117646,0.125,,0.6,0.21176470588235294,0.5,0.5294117647058824,0.6666666666666666,0.1411764705882353,0.5,0.6,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.35714285714285715,0.8,0.07058823529411765,,,,0.4,0.2647058823529412,0.2647058823529412,1.0,0.4444444444444444,0.25,0.3333333333333333,,,0.20689655172413793,0.3333333333333333,0.13793103448275862,,0.4482758620689655,0.15384615384615385,0.6823529411764706,0.2647058823529412,0.48366250000000005,0.45874375,0.47118035714285705,0.10989010989010989,0.19607843137254902,0.07777777777777778,0.3333333333333333,8.937777777777777,26.02,0.4112627986348123,1.0,2.0,,,,,,,,0.05555555555555555,0.16666666666666666,,,,1.0,,,,,,True,,,,,,,,
375,1610612747,Isaiah Rider,Isaiah Rider,375,LAL,20123.0,335.0,1.0,648.0,651.0,174.0,169.0,107.0,1299.0,13.0,25.0,2.0,5.0,6.0,10.0,11.0,32.0,18.0,44.0,,2.0,,,10.0,26.0,1.0,1.0,2.0,4.0,42.0,101.0,10.0,28.0,17.0,131.0,680.0,9.0,17.0,1.0,2.0,3.0,24.0,10.0,22.0,2.0,4.0,5.0,31.0,36.0,48.0,24.0,6.0,8.0,,26.0,10.0,7.0,28.0,8.0,36.0,7.0,8.0,12.0,8.0,80.0,6.0,11.0,,5.0,29.0,1.0,35.0,17.0,52.0,1.0,3.0,2.0,1.0,15.0,5.0,9.0,16.0,6.0,6.0,31.0,9.0,11.0,27.0,2.0,3.0,22.0,2.0,9.0,3.0,1.0,,,1.0,1.0,,31.0,174.0,5.0,0.42857142857142855,0.47368421052631576,0.8,0.35714285714285715,0.5,0.5,0.35714285714285715,0.4158415841584158,0.5294117647058824,0.45454545454545453,0.4418604651162791,0.5526315789473685,0.5,0.4712230215827338,0.6,0.5166666666666667,0.21705426356589147,0.06930693069306931,0.045454545454545456,21.85089974293059,0.4838709677419355,0.038461538461538464,,0.1111111111111111,0.04435483870967742,0.0847457627118644,0.07142857142857142,0.10625,0.05120481927710843,0.03389830508474576,0.05263157894736842,0.0425531914893617,0.08,0.05,0.10526315789473684,0.1509433962264151,0.061224489795918366,0.2,0.014492753623188406,,0.1937984496124031,0.52,0.5652173913043478,0.3076923076923077,0.24806201550387597,0.34375,0.3793103448275862,0.36363636363636365,0.34108527131782945,0.4090909090909091,0.42857142857142855,0.5555555555555556,0.015503875968992248,,,,0.20155038759689922,0.38461538461538464,0.38461538461538464,0.8,0.2631578947368421,0.4,0.05263157894736842,1.0,1.0,0.38461538461538464,0.6,,,0.15384615384615385,0.5,0.4108527131782946,0.38461538461538464,0.4574829457364341,0.4475642857142857,0.48857307692307683,0.0661764705882353,0.08333333333333333,0.183206106870229,0.2366412213740458,10.65049504950495,25.54642857142857,0.26851851851851855,1.0,3.0,,1.0,,,,,,0.08,0.09375,,0.05263157894736842,,,,,,,,True,,,,,,,,
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,1501.0,25.0,-13.0,55.0,51.0,36.0,22.0,6.0,106.0,1.0,3.0,,,1.0,3.0,,,2.0,5.0,,,,,,1.0,,,,,3.0,8.0,,1.0,4.0,10.0,50.0,,,,,,,2.0,7.0,,,4.0,8.0,,6.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,2.0,,2.0,,2.0,,3.0,3.0,,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,,4.0,,,2.0,,,,,,,8.0,36.0,1.0,,,,,,,,0.375,,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.45454545454545453,,0.4444444444444444,0.1111111111111111,0.125,,19.35483870967742,1.0,,,0.08333333333333333,,,,0.06666666666666667,,,,,,,0.125,0.125,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.5555555555555556,0.4,0.4,,,,,,0.1111111111111111,,,,,,,,,0.42857142857142855,0.3333333333333333,,,,,0.4444444444444444,,0.42325,,0.43095714285714287,,,,0.8,10.225,27.8,0.6545454545454545,,,,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
