EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,2pt And 1 Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,BlockedCorner3
1434,1610612741,Dragan Tarlac,Dragan Tarlac,1434,CHI,11707.0,195,-87,371,374,90,126,33,745,3,9,1.0,1.0,1.0,5.0,16.0,1.0,5.0,9,30,15.0,33,401,1.0,4.0,6.0,8.0,3.0,7.0,9.0,15,16,2,4.0,10.0,1.0,11.0,1.0,7.0,2.0,1.0,23.0,11.0,1.0,7.0,20,2.0,29,12.0,41,2.0,2.0,9.0,1.0,6.0,6.0,1.0,3.0,2.0,15,4.0,3,11,22,3.0,1.0,16.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,15,90,0.8888888888888888,0.8888888888888888,0.3,0.25,0.42857142857142855,0.3,0.25,0.42857142857142855,0.4342105263157895,0.5714285714285714,0.625,0.13333333333333333,0.3333333333333333,0.0625,13.022113022113022,0.6,0.1111111111111111,0.125,0.14388489208633093,0.07333333333333333,0.25925925925925924,0.16265060240963855,0.0650887573964497,0.07407407407407407,0.06,0.0821917808219178,0.11428571428571428,0.2,0.125,0.21052631578947367,0.375,0.6,0.3,0.3333333333333333,0.5,0.6666666666666666,0.5333333333333333,0.3125,0.3333333333333333,1.0,0.16666666666666666,0.2,0.2,1.0,0.25,0.14285714285714285,1.0,0.3,0.4358233333333334,0.410725,0.3855142857142857,0.11764705882352941,0.11764705882352941,0.24242424242424243,0.45454545454545453,7.576666666666666,0.24258760107816713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,31040.0,517,-122,960,957,283,357,110,1917,31,54,5.0,11.0,15.0,14.0,35.0,48.0,114.0,93,203,33.0,225,1050,9.0,18.0,2.0,20.0,22.0,44.0,12.0,56,114,72,11.0,26.0,13.0,39.0,12.0,12.0,3.0,11.0,91.0,14.0,1.0,5.0,27,1.0,33,19.0,52,15.0,10.0,16.0,1.0,10.0,4.0,1.0,6.0,1.0,20,,7,9,19,1.0,,42.0,20.0,4.0,2.0,1.0,1.0,2.0,1.0,56,283,0.6129032258064516,0.6195652173913043,0.458128078817734,0.5,0.5,0.4549763033175355,0.5,0.46808510638297873,0.4934210526315789,0.5263157894736842,0.5283018867924528,0.054187192118226604,0.07407407407407407,0.17142857142857143,22.71062271062271,0.8,0.023809523809523808,0.027777777777777776,0.075,0.03664921465968586,0.0684931506849315,0.07390300230946882,0.03982300884955752,0.047058823529411764,0.05357142857142857,0.021621621621621623,0.03508771929824561,0.04950495049504951,0.12413793103448276,0.07017543859649122,0.0625,0.5,0.2559241706161137,0.5740740740740741,0.62,0.6774193548387096,0.16587677725118483,0.4,0.4827586206896552,0.5,0.5402843601895735,0.42105263157894735,0.4247787610619469,0.6041666666666666,0.2777777777777778,0.3191489361702128,0.7333333333333333,0.2938388625592417,0.4547822274881516,0.44747647058823525,0.4549989361702127,0.08928571428571429,0.09259259259259259,0.08888888888888889,0.24888888888888888,11.875369458128079,0.2947916666666667,2.0,2.0,1.0,2.0,6.0,2.0,2.0,8.0,3.0,6.0,2.0,6.0,2.0,1.0,4.0,2.0,5.0,7.0,1.0,4.0,1.0,0.25,0.25,0.037914691943127965,0.008771929824561403,0.05714285714285714,0.06349206349206349,0.019417475728155338,0.009478672985781991,0.02843601895734597,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.02127659574468085,0.0425531914893617,0.3333333333333333,24.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1736,1610612741,Corey Benjamin,Corey Benjamin,1736,CHI,19573.0,326,-80,619,630,187,247,74,1249,24,44,16.0,8.0,14.0,5.0,15.0,11.0,35.0,40,94,21.0,125,632,11.0,20.0,2.0,30.0,12.0,21.0,3.0,30,44,36,9.0,16.0,4.0,20.0,3.0,10.0,2.0,4.0,44.0,13.0,1.0,5.0,17,3.0,25,15.0,40,9.0,6.0,10.0,3.0,8.0,19.0,2.0,2.0,4.0,29,2.0,8,23,51,,5.0,30.0,14.0,2.0,5.0,2.0,2.0,5.0,2.0,30,187,0.55,0.6285714285714286,0.425531914893617,0.55,0.5714285714285714,0.4297520661157025,0.6086956521739131,0.46551724137931033,0.4626865671641791,0.6,0.46875,0.09574468085106383,0.11363636363636363,0.2,23.15340909090909,0.3448275862068966,0.08571428571428572,0.043478260869565216,0.06882591093117409,0.05371900826446281,0.09615384615384616,0.07357859531772576,0.04844290657439446,0.10344827586206896,0.05555555555555555,0.026785714285714284,0.0945945945945946,0.041666666666666664,0.06930693069306931,0.10256410256410256,0.07692307692307693,0.4,0.36363636363636365,0.5454545454545454,0.6153846153846154,0.5833333333333334,0.12396694214876033,0.3333333333333333,0.4166666666666667,0.2,0.2892561983471074,0.3142857142857143,0.3235294117647059,0.6363636363636364,0.6956521739130435,0.4827586206896552,0.5714285714285714,0.5867768595041323,0.5009666666666667,0.5353249999999999,0.5318267857142857,0.10606060606060606,0.13333333333333333,0.24,0.24,7.9840425531914905,0.30210016155088854,11.0,7.0,1.0,8.0,20.0,7.0,8.0,27.0,8.0,24.0,10.0,19.0,8.0,1.0,1.0,3.0,3.0,3.0,,7.0,1.0,0.2962962962962963,0.3076923076923077,0.2231404958677686,0.02857142857142857,0.02127659574468085,0.02702702702702703,0.04838709677419355,0.05785123966942149,0.1652892561983471,0.4,0.4,1.0,0.6875,0.45454545454545453,0.034482758620689655,0.2413793103448276,0.42105263157894735,25.54444444444444,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.125,0.043478260869565216,0.08695652173913043,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,21034.0,351,-92,648,651,156,208,86,1299,25,48,16.0,4.0,11.0,6.0,15.0,10.0,25.0,41,88,46.0,128,730,8.0,17.0,15.0,31.0,6.0,18.0,19.0,31,50,32,8.0,19.0,5.0,24.0,4.0,4.0,4.0,11.0,53.0,29.0,1.0,6.0,48,10.0,64,43.0,107,11.0,4.0,7.0,,2.0,9.0,2.0,5.0,2.0,16,3.0,3,19,43,6.0,3.0,66.0,28.0,7.0,6.0,3.0,3.0,6.0,4.0,31,156,0.6097560975609756,0.6944444444444444,0.4659090909090909,0.47058823529411764,0.3333333333333333,0.4659090909090909,0.47058823529411764,0.3333333333333333,0.5333333333333333,0.5740740740740741,0.5,0.09090909090909091,0.10416666666666667,0.2,17.90450928381963,0.4375,0.47619047619047616,0.05,0.20168067226890757,0.10984848484848485,0.11320754716981132,0.18556701030927836,0.13125,0.13580246913580246,0.14545454545454545,0.078125,0.189873417721519,0.18032786885245902,0.22448979591836735,0.13953488372093023,,0.6666666666666666,0.5454545454545454,0.5208333333333334,0.5813953488372093,0.52,0.17045454545454544,0.4,0.5,0.5,0.2840909090909091,0.4,0.4,0.9,0.9411764705882353,0.6111111111111112,0.36363636363636365,0.5454545454545454,0.48479772727272724,0.5416214285714286,0.478288888888889,0.24778761061946902,0.24778761061946902,0.2421875,0.2421875,6.4215909090909085,0.24074074074074073,8.0,,,,,,,,,,10.0,,,1.0,13.0,1.0,7.0,3.0,,9.0,,,,,,0.23214285714285715,0.22,0.02564102564102564,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,62796.0,1047,-260,1976,1983,587,709,241,3959,16,41,2.0,3.0,16.0,10.0,36.0,40.0,110.0,66,187,27.0,282,2108,5.0,12.0,,28.0,18.0,59.0,10.0,85,58,74,11.0,131.0,10.0,141.0,10.0,64.0,30.0,37.0,292.0,8.0,,27.0,50,3.0,80,9.0,89,43.0,36.0,54.0,16.0,39.0,31.0,6.0,15.0,2.0,85,7.0,29,33,68,2.0,2.0,34.0,11.0,6.0,14.0,3.0,4.0,14.0,8.0,85,587,0.4393939393939394,0.4461538461538462,0.35294117647058826,0.4166666666666667,0.3050847457627119,0.4194078947368421,0.6086956521739131,0.35714285714285715,0.4418238993710692,0.6086956521739131,0.3794642857142857,0.058823529411764705,0.14634146341463414,0.1111111111111111,17.8793256433008,0.6352941176470588,0.034482758620689655,,0.07032348804500703,0.010113780025284451,0.17197452229299362,0.08870967741935484,0.009473684210526316,0.013953488372093023,0.013100436681222707,0.005763688760806916,0.08173076923076923,0.05581395348837209,0.07291666666666667,0.14049586776859505,0.2777777777777778,0.5714285714285714,0.13486842105263158,0.3902439024390244,0.45714285714285713,0.6875,0.11842105263157894,0.2777777777777778,0.3125,0.1,0.3618421052631579,0.36363636363636365,0.3669724770642202,0.425,0.08695652173913043,0.1523809523809524,0.1875,0.5197368421052632,0.4624765,0.46023095238095246,0.44518725490196076,0.035256410256410256,0.05641025641025641,0.09929078014184398,0.30141843971631205,12.512834224598928,0.29706477732793524,1.0,8.0,3.0,37.0,109.0,43.0,41.0,117.0,46.0,117.0,2.0,105.0,37.0,,1.0,3.0,7.0,3.0,2.0,12.0,0.9512195121951219,0.3504273504273504,0.36283185840707965,0.3848684210526316,0.00909090909090909,0.006289308176100629,0.0072992700729927005,0.017241379310344827,0.02631578947368421,0.35855263157894735,0.3394495412844037,0.3425925925925926,0.9459459459459459,0.5,,0.02857142857142857,0.4095238095238095,0.3523809523809524,26.328205128205123,1.0,5.0,10.0,12.0,6.0,11.0,13.0,4.0,2.0,7.0,,0.5454545454545454,0.2826086956521739,0.043478260869565216,0.43478260869565216,0.5,1.0,0.27906976744186046,,4.0,1.0,1.0,6.0,1.0,0.008547008547008548,0.009174311926605505,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,True,,
1882,1610612741,Elton Brand,Elton Brand,1882,CHI,35313.0,589,-146,1126,1129,324,402,139,2255,62,96,23.0,18.0,26.0,59.0,123.0,10.0,47.0,131,266,77.0,339,1241,25.0,40.0,13.0,63.0,36.0,74.0,35.0,107,154,108,22.0,31.0,12.0,43.0,11.0,11.0,6.0,14.0,98.0,42.0,1.0,14.0,53,12.0,79,53.0,132,17.0,9.0,27.0,7.0,10.0,24.0,4.0,17.0,5.0,51,10.0,12,18,53,8.0,6.0,111.0,47.0,14.0,25.0,11.0,11.0,25.0,10.0,107,324,0.5877862595419847,0.6637931034482759,0.4924812030075188,0.625,0.4864864864864865,0.4924812030075188,0.625,0.4864864864864865,0.5347003154574133,0.6428571428571429,0.5404040404040404,0.08270676691729323,0.07291666666666667,0.12195121951219512,28.660436137071652,0.5294117647058824,0.2727272727272727,0.02702702702702703,0.13316582914572864,0.09438202247191012,0.16470588235294117,0.13871635610766045,0.09792843691148775,0.15079365079365079,0.0625,0.07853403141361257,0.1271186440677966,0.144,0.12903225806451613,0.15942028985507245,0.1875,0.4,0.3609022556390977,0.6458333333333334,0.6966292134831461,0.5967741935483871,0.462406015037594,0.4796747967479675,0.5462962962962963,0.5423728813559322,0.17669172932330826,0.2127659574468085,0.2127659574468085,0.8,0.575,0.35135135135135137,0.6923076923076923,0.3609022556390977,0.4578120300751881,0.4908806451612903,0.43065405405405405,0.1551155115511551,0.1551155115511551,0.18584070796460178,0.31563421828908556,7.181578947368421,0.2877442273534636,13.0,,,,,,,,,,30.0,,,1.0,10.0,4.0,8.0,10.0,2.0,9.0,,,,,,0.11627906976744186,0.11392405063291139,0.03571428571428571,,,,,,0.5652173913043478,0.15384615384615385,,,,,,,,,,,,,,3.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,1.0,1.0,,,,,True,,
1913,1610612741,Michael Ruffin,Michael Ruffin,1913,CHI,8746.0,146,-19,264,270,107,92,42,534,6,15,5.0,1.0,3.0,2.0,5.0,,,8,20,6.0,22,260,4.0,8.0,2.0,10.0,1.0,5.0,3.0,5,8,8,3.0,6.0,1.0,7.0,1.0,2.0,1.0,3.0,15.0,12.0,1.0,3.0,15,2.0,20,20.0,40,6.0,5.0,2.0,5.0,1.0,8.0,2.0,1.0,,10,,6,18,27,1.0,1.0,18.0,6.0,4.0,7.0,5.0,2.0,8.0,6.0,5,107,0.5,0.8,0.4,0.5,0.2,0.4,0.5,0.2,0.39285714285714285,0.5,0.25,0.15,0.06666666666666667,0.4,12.063492063492063,0.2,0.13333333333333333,0.07692307692307693,0.13761467889908258,0.10084033613445378,0.13043478260869565,0.13636363636363635,0.1366906474820144,0.0967741935483871,0.1282051282051282,0.08163265306122448,0.06451612903225806,0.09090909090909091,0.2222222222222222,0.10526315789473684,0.25,0.75,0.75,0.4,0.42857142857142855,0.5,0.25,0.4,0.6666666666666666,0.5,,,,,0.625,0.6,0.3333333333333333,0.75,0.522865,0.5124000000000001,0.44925999999999994,0.25,0.25,0.45454545454545453,0.22727272727272727,1.7399999999999998,0.4053030303030303,2.0,,,,,,,,,,6.0,,,,7.0,,1.0,2.0,,3.0,,,,,,0.35,0.1875,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,True,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,31996.0,533,-157,998,1003,322,347,111,2001,59,84,10.0,18.0,28.0,33.0,80.0,13.0,48.0,105,212,37.0,253,1062,12.0,20.0,9.0,33.0,32.0,66.0,18.0,82,128,82,20.0,18.0,5.0,23.0,3.0,9.0,4.0,5.0,51.0,17.0,1.0,16.0,59,4.0,79,25.0,104,10.0,8.0,27.0,5.0,13.0,15.0,1.0,14.0,2.0,42,4.0,14,32,54,4.0,6.0,46.0,19.0,8.0,4.0,4.0,,4.0,1.0,82,322,0.6095238095238096,0.6597938144329897,0.49528301886792453,0.6,0.48484848484848486,0.4931506849315068,0.6,0.47058823529411764,0.5315126050420168,0.66,0.5189873417721519,0.09433962264150944,0.11904761904761904,0.1125,24.91103202846975,0.6428571428571429,0.10256410256410256,0.04,0.15691489361702127,0.04392764857881137,0.2222222222222222,0.16741071428571427,0.0511727078891258,0.08333333333333333,0.06201550387596899,0.006172839506172839,0.09009009009009009,0.225,0.15172413793103448,0.25,0.15,0.25,0.3835616438356164,0.7023809523809523,0.7972972972972973,0.576271186440678,0.365296803652968,0.4125,0.4647887323943662,0.5454545454545454,0.2191780821917808,0.2708333333333333,0.2765957446808511,0.9230769230769231,0.5,0.4117647058823529,0.6428571428571429,0.4155251141552511,0.46096255707762546,0.5050055555555555,0.47234558823529416,0.08260869565217391,0.08520179372197309,0.13043478260869565,0.3241106719367589,7.5665094339622625,0.3226452905811623,8.0,,,2.0,7.0,2.0,2.0,7.0,2.0,3.0,16.0,7.0,2.0,2.0,7.0,2.0,2.0,8.0,1.0,3.0,0.5,0.2857142857142857,0.2857142857142857,0.0319634703196347,0.020833333333333332,0.08536585365853659,0.07462686567164178,0.022222222222222223,,0.0319634703196347,0.2857142857142857,0.2857142857142857,0.5,0.8,0.125,,0.029411764705882353,0.2857142857142857,26.04285714285714,,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,3.0,,,,,,,,,,,,,,,,True,,
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,11100.0,185,-12,362,357,129,149,43,719,6,17,7.0,3.0,7.0,6.0,16.0,1.0,10.0,13,43,11.0,37,343,2.0,7.0,3.0,7.0,6.0,20.0,7.0,19,12,14,5.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,13.0,13.0,,7.0,17,5.0,29,14.0,43,6.0,4.0,7.0,1.0,5.0,8.0,,2.0,2.0,15,2.0,4,15,29,2.0,3.0,22.0,10.0,2.0,9.0,6.0,3.0,9.0,6.0,19,129,0.46153846153846156,0.5,0.3023255813953488,0.2857142857142857,0.3,0.3023255813953488,0.2857142857142857,0.3,0.34615384615384615,0.3888888888888889,0.375,0.11627906976744186,0.29411764705882354,,16.34146341463415,0.4666666666666667,0.25,,0.14782608695652175,0.09219858156028368,0.2,0.16,0.08235294117647059,0.18421052631578946,0.024390243902439025,0.08064516129032258,0.1935483870967742,0.2,0.06818181818181818,0.23076923076923078,0.1111111111111111,0.6666666666666666,0.3953488372093023,0.35294117647058826,0.5,0.5,0.37209302325581395,0.375,0.375,0.3333333333333333,0.23255813953488372,0.1,0.1,1.0,1.0,0.35,0.42857142857142855,0.3953488372093023,0.4549255813953488,0.59104,0.453415,0.2,0.2,0.1891891891891892,0.5135135135135135,7.532558139534885,0.356353591160221,2.0,,,,,,,,,,2.0,,,,1.0,2.0,2.0,3.0,,2.0,,,,,,0.034482758620689655,,0.08,,,,,,0.2857142857142857,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,True,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,32281.0,538,-109,1012,1014,300,316,118,2026,30,57,9.0,8.0,15.0,6.0,29.0,24.0,65.0,60,151,42.0,189,1106,9.0,17.0,2.0,23.0,13.0,39.0,20.0,61,72,48,17.0,46.0,9.0,55.0,8.0,19.0,11.0,16.0,119.0,10.0,1.0,8.0,41,12.0,61,11.0,72,47.0,26.0,13.0,3.0,7.0,23.0,4.0,6.0,3.0,36,,7,17,54,4.0,6.0,54.0,22.0,6.0,5.0,4.0,1.0,5.0,3.0,61,300,0.6,0.631578947368421,0.3973509933774834,0.5294117647058824,0.3333333333333333,0.3951612903225806,0.5,0.4019607843137255,0.44575471698113206,0.5227272727272727,0.49193548387096775,0.11258278145695365,0.22807017543859648,0.13793103448275862,21.62162162162162,0.3611111111111111,0.2727272727272727,0.03225806451612903,0.1174785100286533,0.02518891687657431,0.10526315789473684,0.11529411764705882,0.021231422505307854,0.058333333333333334,0.009009009009009009,0.012048192771084338,0.05454545454545454,0.13,0.15827338129496402,0.08620689655172414,0.16666666666666666,0.6,0.3064516129032258,0.5263157894736842,0.6818181818181818,0.4666666666666667,0.15591397849462366,0.20689655172413793,0.24,0.5,0.34946236559139787,0.36923076923076925,0.36923076923076925,0.7916666666666666,0.42857142857142855,0.29411764705882354,0.5333333333333333,0.4946236559139785,0.47455189189189184,0.5046175,0.4573617647058823,0.10679611650485436,0.1286549707602339,0.12169312169312169,0.32275132275132273,9.626490066225164,0.2964426877470356,6.0,6.0,2.0,7.0,29.0,10.0,9.0,35.0,12.0,21.0,6.0,28.0,7.0,1.0,,2.0,21.0,2.0,2.0,11.0,0.7777777777777778,0.2571428571428571,0.2647058823529412,0.1881720430107527,,,,0.020833333333333332,0.03225806451612903,0.15591397849462366,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.0392156862745098,0.19607843137254902,0.25,26.402857142857147,1.0,,3.0,4.0,1.0,4.0,5.0,1.0,,,,0.25,0.4166666666666667,0.047619047619047616,0.14285714285714285,,,0.4,,2.0,1.0,1.0,6.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,True,,
