EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Corner3Assists,Blocked3s,BlockedArc3,Technical Free Throw Trips,OffensiveGoaltends,DefensiveGoaltends,on,BlockedCorner3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn
137,1610612755,Vernon Maxwell,Vernon Maxwell,137,PHI,2308.0,38,-3,73,75,44.0,23.0,8,148,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,63,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,3.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,44.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,0.5,0.75,0.6,9.75609756097561,0.3333333333333333,0.1111111111111111,0.375,0.1590909090909091,0.07142857142857142,0.16666666666666666,0.5,0.25,0.4,0.5,0.5,0.4,0.2,1.0,1.0,1.0,0.5,0.5,1.0,0.6,1.0,0.46683,0.50415,0.6,18.75,24.433333333333334,0.6027397260273972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1737,1610612755,Nazr Mohammed,Nazr Mohammed,1737,PHI,4970.0,83,2,169,168,87.0,78.0,23,337,1.0,5.0,,,,,,,15.0,43.0,,,34.0,159,,,19.0,4.0,,,,1.0,1.0,1.0,,2.0,4.0,14.0,19.0,23.0,4.0,2.0,2.0,2.0,6.0,2.0,8.0,3.0,13.0,19.0,87.0,,,,,0.3488372093023256,0.3488372093023256,0.32,0.3541666666666667,0.3392857142857143,,28.71794871794872,0.25,0.2028985507246377,0.2857142857142857,0.21686746987951808,0.12,0.21212121212121213,0.2727272727272727,0.3333333333333333,0.11627906976744186,0.2,0.2,,,,,,,,,0.4186046511627907,,0.45040697674418606,0.45259199999999994,0.5588235294117647,6.395348837209302,,0.514792899408284,9.0,18.0,3.0,4.0,4.0,10.0,5.0,20.0,4.0,3.0,8.0,6.0,8.0,25.0,3.0,26.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,11.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,0.375,0.32,0.375,0.375,0.09302325581395349,0.1111111111111111,0.1,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.05714285714285714,0.05263157894736842,0.037037037037037035,0.058823529411764705,0.16666666666666666,0.36363636363636365,0.4186046511627907,0.5,0.5625,0.7777777777777778,0.46511627906976744,0.25,0.2777777777777778,1.0,1.0,0.5,0.75,0.3333333333333333,0.4,0.4,0.4881666666666667,0.10638297872340426,0.10638297872340426,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,51744.0,862,-23,1636,1647,613.0,553.0,277,3283,44.0,103.0,16.0,4.0,11.0,44.0,2.0,18.0,102.0,215.0,20.0,60.0,304.0,1647,3.0,22.0,95.0,46.0,57.0,42.0,11.0,27.0,32.0,13.0,8.0,69.0,18.0,84.0,126.0,189.0,30.0,19.0,15.0,5.0,24.0,7.0,39.0,13.0,68.0,95.0,613.0,0.95,0.3333333333333333,0.13636363636363635,0.3448275862068966,0.4744186046511628,0.48,0.44505494505494503,0.5083612040133779,0.475,0.21818181818181817,17.183528215556684,0.38461538461538464,0.13526570048309178,0.1125,0.13060179257362356,0.12878787878787878,0.14166666666666666,0.1,0.16666666666666666,0.37454545454545457,0.42718446601941745,0.43137254901960786,0.05818181818181818,0.16,0.25,0.2558139534883721,0.9090909090909091,0.04395604395604396,0.1978021978021978,0.1111111111111111,0.5054545454545455,0.2619047619047619,0.4718910256410256,0.46858111111111117,0.3125,10.028372093023258,26.774999999999995,0.3746943765281174,53.0,79.0,19.0,34.0,20.0,29.0,5.0,33.0,40.0,27.0,54.0,71.0,36.0,69.0,14.0,158.0,34.0,17.0,11.0,50.0,24.0,63.0,11.0,8.0,3.0,33.0,3.0,2.0,53.0,4.0,23.0,5.0,15.0,8.0,15.0,7.0,0.7745098039215687,0.9294117647058824,0.5,0.5217391304347826,0.5,0.5298507462686567,0.07906976744186046,0.10126582278481013,0.24242424242424243,0.43636363636363634,0.07092198581560284,0.10185185185185185,0.07503075030750307,0.07692307692307693,0.05901639344262295,0.08196721311475409,0.10344827586206896,0.13675213675213677,0.2872727272727273,0.6708860759493671,0.7464788732394366,0.660377358490566,0.12,0.15151515151515152,0.2,0.8,0.9090909090909091,0.5396825396825397,0.5588235294117647,0.10526315789473684,0.31868131868131866,0.6896551724137931,0.5009580357142857,0.08163265306122448,0.09829059829059829,0.23355263157894737,9.0,1.0,3.0,1.0,2.0,6.0,3.0,9.0,8.0,3.0,2.0,1.0,5.0,5.0,6.0,2.0,7.0,8.0,3.0,1.0,1.0,5.0,2.0,10.0,1.0,0.3333333333333333,0.016666666666666666,0.009708737864077669,0.022727272727272728,0.03125,0.09523809523809523,0.05343511450381679,0.6666666666666666,0.5625,0.5625,1.0,0.047619047619047616,0.3333333333333333,1.0,0.09523809523809523,0.3333333333333333,1.0,0.25,0.016666666666666666,,,,,,,,True,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,12277.0,205,-1,399,407,177.0,184.0,60,806,,,,,,,,,41.0,76.0,,,95.0,400,,,44.0,26.0,,,,6.0,7.0,3.0,2.0,15.0,5.0,35.0,41.0,66.0,4.0,3.0,1.0,,6.0,1.0,7.0,2.0,29.0,44.0,177.0,,,,,0.5394736842105263,0.5394736842105263,0.625,0.5523255813953488,0.5945945945945946,,19.57894736842105,0.14285714285714285,0.20958083832335328,0.11363636363636363,0.1895734597156398,0.17721518987341772,0.2037037037037037,0.058823529411764705,0.3,,,,,,,,,,,,0.5921052631578947,,0.494178947368421,0.494696875,0.4631578947368421,3.5723684210526314,,0.44360902255639095,34.0,45.0,13.0,19.0,15.0,20.0,7.0,31.0,13.0,13.0,24.0,31.0,20.0,32.0,4.0,56.0,20.0,10.0,2.0,22.0,1.0,25.0,1.0,,1.0,18.0,4.0,3.0,23.0,3.0,11.0,2.0,6.0,6.0,6.0,3.0,0.6829268292682927,0.9032258064516129,0.5416666666666666,0.625,0.5416666666666666,0.5740740740740741,0.13157894736842105,0.06666666666666667,0.22580645161290322,0.058823529411764705,0.13496932515337423,0.07692307692307693,0.12698412698412698,0.2926829268292683,0.10294117647058823,0.05555555555555555,,0.29411764705882354,0.5921052631578947,0.7555555555555555,0.8095238095238095,0.6176470588235294,0.40789473684210525,0.22580645161290322,0.2916666666666667,1.0,,0.7916666666666666,0.6842105263157895,0.07692307692307693,0.625,0.75,0.5580681818181817,0.13095238095238096,0.13095238095238096,0.3263157894736842,,,,,,,,,5.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,,0.05,0.4,0.04,0.5,,,,,,,,,,,,2.0,,,,,,,True,,,,,,
2143,1610612755,Pepe Sanchez,Pepe Sanchez,2143,PHI,4364.0,73,-3,155,150,94.0,81.0,22,305,4.0,7.0,,,,1.0,,1.0,7.0,15.0,,1.0,16.0,145,,1.0,12.0,4.0,,1.0,,25.0,26.0,13.0,3.0,53.0,2.0,5.0,7.0,9.0,6.0,2.0,1.0,1.0,1.0,,2.0,2.0,12.0,12.0,94.0,,,,,0.4666666666666667,0.4375,0.5,0.47058823529411764,0.5454545454545454,0.0625,10.614525139664805,0.5,0.08928571428571429,0.13333333333333333,0.09859154929577464,0.13333333333333333,,0.14285714285714285,,0.4375,0.5714285714285714,0.5714285714285714,,0.0625,,,,,0.1,,0.3125,,0.4453750000000001,0.41883,0.75,11.073333333333332,29.2,0.6064516129032258,3.0,4.0,,,2.0,2.0,,4.0,2.0,,2.0,,5.0,9.0,2.0,10.0,,,1.0,1.0,,2.0,4.0,,,5.0,,,2.0,,,1.0,,,,2.0,0.7142857142857143,0.7142857142857143,,0.5555555555555556,,,,,,,0.01818181818181818,0.1,0.03076923076923077,,0.034482758620689655,,,0.16666666666666666,0.25,0.75,0.75,0.6666666666666666,0.25,,,,0.75,,,,0.2,1.0,0.3464,,,,,,,,,,,,,,,,1.0,1.0,9.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,
389,1610612755,Toni Kukoc,Toni Kukoc,389,PHI,7250.0,121,-13,226,238,85.0,69.0,35,464,4.0,14.0,2.0,2.0,4.0,7.0,2.0,2.0,15.0,41.0,5.0,9.0,54.0,230,3.0,4.0,24.0,12.0,12.0,7.0,4.0,13.0,15.0,9.0,3.0,32.0,,13.0,15.0,25.0,1.0,1.0,7.0,1.0,1.0,6.0,8.0,2.0,5.0,24.0,85.0,0.8,0.5555555555555556,0.75,0.5555555555555556,0.36585365853658536,0.45,0.6333333333333333,0.48214285714285715,0.6666666666666666,0.18,24.242424242424242,0.875,0.12380952380952381,,0.1,0.12195121951219512,0.17391304347826086,,,0.28,0.2857142857142857,0.2857142857142857,0.04,0.14,0.5714285714285714,0.5714285714285714,0.75,0.13333333333333333,0.13333333333333333,1.0,0.42,0.5714285714285714,0.4560259999999999,0.4768366666666667,0.4444444444444444,8.121951219512194,24.88888888888889,0.37610619469026546,7.0,12.0,1.0,3.0,3.0,4.0,4.0,15.0,9.0,1.0,4.0,2.0,5.0,11.0,5.0,18.0,2.0,4.0,1.0,8.0,2.0,10.0,,,,3.0,,,13.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,0.6,0.6428571428571429,0.25,0.45454545454545453,0.25,0.25,0.0975609756097561,0.08333333333333333,0.2,0.2857142857142857,0.09523809523809523,0.045454545454545456,0.08490566037735849,0.045454545454545456,0.11764705882352941,0.10714285714285714,0.05555555555555555,,0.24,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.3,0.26666666666666666,0.3333333333333333,0.75,0.75,0.75,0.3333333333333333,,0.26666666666666666,0.75,0.6075666666666667,0.10909090909090909,0.13043478260869565,0.037037037037037035,1.0,,,1.0,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,3.0,,,,,,0.1,,0.04,1.0,0.5,0.5,1.0,,,,,,,0.5,,,1.0,1.0,1.0,,,,True,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,12917.0,215,15,393,400,133.0,153.0,68,793,8.0,16.0,1.0,,,1.0,,1.0,37.0,76.0,,2.0,81.0,396,,1.0,26.0,18.0,,1.0,,7.0,8.0,3.0,3.0,17.0,7.0,22.0,32.0,53.0,3.0,,7.0,1.0,7.0,3.0,14.0,5.0,29.0,26.0,133.0,,,,,0.4868421052631579,0.47435897435897434,0.6,0.4764705882352941,0.5652173913043478,0.02564102564102564,20.66805845511482,0.5,0.1527777777777778,0.18421052631578946,0.15934065934065933,0.14084507042253522,0.16326530612244897,0.1875,0.16666666666666666,0.20512820512820512,0.5,0.5333333333333333,0.01282051282051282,0.01282051282051282,,,,,0.05,,0.32051282051282054,,0.43350705128205125,0.4251325,0.32098765432098764,8.617105263157894,24.0,0.3384223918575064,15.0,23.0,6.0,9.0,5.0,7.0,14.0,37.0,7.0,6.0,16.0,14.0,12.0,19.0,2.0,56.0,8.0,4.0,,21.0,3.0,21.0,3.0,1.0,1.0,11.0,3.0,4.0,14.0,,5.0,2.0,2.0,1.0,2.0,2.0,0.7567567567567568,0.8484848484848485,0.375,0.631578947368421,0.375,0.3888888888888889,0.05263157894736842,0.08695652173913043,0.02702702702702703,0.16666666666666666,0.11931818181818182,,0.10344827586206896,0.10344827586206896,0.136986301369863,0.10810810810810811,,0.16666666666666666,0.2948717948717949,0.6521739130434783,0.7142857142857143,0.6,0.47435897435897434,0.3783783783783784,0.3888888888888889,0.8571428571428571,0.875,0.5625,0.6666666666666666,0.3333333333333333,0.35,0.7142857142857143,0.468325,0.060240963855421686,0.06172839506172839,0.1728395061728395,,,,,,,,,2.0,,,,1.0,,1.0,,2.0,4.0,5.0,,,1.0,,2.0,,,,0.0625,,,,0.05555555555555555,1.0,,,,,,,,,,,,,1.0,,,,,,True,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,24898.0,415,-3,773,781,267.0,255.0,133,1554,20.0,43.0,5.0,2.0,5.0,21.0,3.0,12.0,54.0,109.0,7.0,26.0,159.0,777,4.0,14.0,51.0,66.0,18.0,19.0,5.0,54.0,63.0,23.0,16.0,135.0,18.0,33.0,51.0,63.0,15.0,9.0,22.0,3.0,12.0,7.0,34.0,12.0,25.0,51.0,267.0,0.8571428571428571,0.2692307692307692,0.2857142857142857,0.2916666666666667,0.4954128440366973,0.4777777777777778,0.4523809523809524,0.5264900662251656,0.5204081632653061,0.1925925925925926,19.87110633727175,0.6470588235294118,0.11418685121107267,0.20224719101123595,0.1349206349206349,0.10256410256410256,0.13333333333333333,0.2054794520547945,0.1875,0.31851851851851853,0.46511627906976744,0.47619047619047616,0.037037037037037035,0.15555555555555556,0.23809523809523808,0.25,0.8,0.047619047619047616,0.2857142857142857,0.25,0.4148148148148148,0.2631578947368421,0.4487121212121213,0.45413,0.32075471698113206,10.295412844036699,27.826923076923077,0.34540750323415265,21.0,30.0,2.0,5.0,7.0,9.0,13.0,36.0,30.0,8.0,15.0,22.0,13.0,28.0,13.0,42.0,6.0,8.0,3.0,8.0,,12.0,6.0,2.0,2.0,8.0,,5.0,35.0,2.0,13.0,5.0,,,,6.0,0.3888888888888889,0.4117647058823529,0.5333333333333333,0.4642857142857143,0.55,0.55,0.07339449541284404,0.13333333333333333,0.08333333333333333,,0.024242424242424242,0.05357142857142857,0.02849740932642487,0.02631578947368421,0.02127659574468085,0.02654867256637168,0.06818181818181818,0.09615384615384616,0.2222222222222222,0.7,0.8076923076923077,0.38095238095238093,0.26666666666666666,0.3611111111111111,0.3939393939393939,0.07692307692307693,0.6,0.25,0.4,,0.21428571428571427,0.7777777777777778,0.4466888888888889,0.08904109589041095,0.10833333333333334,0.13836477987421383,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,,3.0,2.0,1.0,9.0,5.0,15.0,1.0,,15.0,4.0,,,,,,,0.4,0.038461538461538464,0.023255813953488372,0.047619047619047616,0.034482758620689655,,,,0.4,0.4,1.0,0.05,1.0,1.0,0.2,0.25,1.0,0.5,,,4.0,,,,,,True,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,19960.0,333,-37,632,622,182.0,192.0,116,1254,14.0,40.0,,,2.0,5.0,2.0,4.0,34.0,91.0,2.0,5.0,102.0,659,2.0,4.0,30.0,42.0,3.0,5.0,2.0,64.0,74.0,26.0,27.0,158.0,8.0,14.0,22.0,28.0,10.0,3.0,14.0,9.0,17.0,4.0,31.0,12.0,22.0,30.0,182.0,0.5,0.4,0.5,0.4,0.37362637362637363,0.3854166666666667,0.38461538461538464,0.4590909090909091,0.48333333333333334,0.052083333333333336,18.55263157894737,0.45161290322580644,0.06167400881057269,0.16666666666666666,0.08,0.06,0.07954545454545454,0.175,0.125,0.4166666666666667,0.35,0.3684210526315789,,0.052083333333333336,0.4,0.6666666666666666,0.5,,0.15384615384615385,0.5,0.23958333333333334,0.4,0.42235312500000005,0.4163692307692308,0.29411764705882354,11.61208791208791,26.02,0.2879746835443038,11.0,18.0,,,2.0,5.0,9.0,33.0,28.0,3.0,7.0,12.0,7.0,22.0,10.0,26.0,,9.0,2.0,4.0,,6.0,7.0,2.0,4.0,11.0,,2.0,32.0,3.0,13.0,4.0,2.0,,2.0,5.0,0.38235294117647056,0.38235294117647056,0.42857142857142855,0.3181818181818182,0.5,0.55,0.0989010989010989,0.2222222222222222,0.09090909090909091,,0.014336917562724014,0.05128205128205128,0.018867924528301886,0.017543859649122806,0.017241379310344827,0.009433962264150943,0.03225806451612903,0.02564102564102564,0.1875,0.6111111111111112,0.7857142857142857,0.36363636363636365,0.34375,0.2727272727272727,0.3,0.4444444444444444,0.35714285714285715,,,,0.19230769230769232,0.4,0.39761875,0.12264150943396226,0.12871287128712872,0.11764705882352941,,,,,1.0,2.0,1.0,2.0,3.0,3.0,,2.0,10.0,6.0,11.0,,,10.0,1.0,,,,2.0,2.0,,0.5,0.4,0.05,0.4,,0.125,,1.0,,,,,,,0.2222222222222222,0.5,1.0,,,,4.0,,,1.0,,,True,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,23810.0,397,8,777,783,309.0,257.0,131,1560,29.0,77.0,8.0,3.0,5.0,35.0,2.0,16.0,92.0,209.0,7.0,43.0,288.0,786,2.0,19.0,126.0,120.0,18.0,34.0,5.0,40.0,46.0,25.0,9.0,98.0,11.0,19.0,30.0,41.0,26.0,18.0,22.0,4.0,17.0,7.0,39.0,14.0,22.0,126.0,309.0,0.8571428571428571,0.16279069767441862,0.10526315789473684,0.16666666666666666,0.44019138755980863,0.40674603174603174,0.42,0.47324414715719065,0.504,0.17063492063492064,36.149732620320854,0.5641025641025641,0.06440677966101695,0.14666666666666667,0.08108108108108109,0.05,0.08928571428571429,0.140625,0.18181818181818182,0.3055555555555556,0.37662337662337664,0.38666666666666666,0.031746031746031744,0.1388888888888889,0.14285714285714285,0.14285714285714285,0.8,0.03,0.16,0.125,0.43253968253968256,0.14705882352941177,0.4552733067729084,0.4386787878787877,0.4375,9.632057416267942,26.406976744186053,0.39768339768339767,39.0,66.0,5.0,8.0,18.0,30.0,24.0,66.0,83.0,7.0,15.0,29.0,39.0,81.0,42.0,64.0,,17.0,,10.0,,11.0,8.0,1.0,1.0,8.0,,5.0,109.0,9.0,41.0,14.0,3.0,2.0,5.0,5.0,0.34782608695652173,0.34782608695652173,0.4666666666666667,0.48148148148148145,0.47619047619047616,0.5384615384615384,0.08133971291866028,0.13636363636363635,0.09090909090909091,,0.031545741324921134,,0.026385224274406333,,0.03546099290780142,0.04716981132075472,,0.047619047619047616,0.2619047619047619,0.5909090909090909,0.6842105263157895,0.41025641025641024,0.2619047619047619,0.36363636363636365,0.4,0.125,0.4482758620689655,0.38095238095238093,0.625,,0.3,0.6,0.4685861111111111,0.14736842105263157,0.17012448132780084,0.10069444444444445,2.0,2.0,2.0,,,4.0,2.0,6.0,9.0,3.0,1.0,,6.0,4.0,6.0,1.0,4.0,15.0,3.0,,1.0,1.0,,4.0,,0.3333333333333333,,0.025974025974025976,,0.02702702702702703,,0.03007518796992481,0.8,0.25,0.25,1.0,0.09523809523809523,1.0,1.0,0.19047619047619047,,,,0.022727272727272728,,2.0,2.0,2.0,6.0,,,True,,,,,,
