EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,SelfOReb,SecondChanceTurnovers,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Clear Path Fouls,on,HeaveMakes
1023,1610612760,Emanual Davis,Emanual Davis,1023,SEA,15625.0,260,-21.0,499,501,128,180,60,1000,4,8,1.0,8.0,18.0,6.0,14.0,3.0,10.0,1.0,1.0,2.0,5.0,20.0,1.0,1.0,4.0,18,40,8.0,30.0,15.0,75,545,2,2.0,2.0,2,1.0,6.0,2.0,6.0,8.0,16.0,10.0,26.0,18.0,6.0,1.0,19.0,5.0,4.0,1.0,19.0,4.0,23,3.0,1.0,5.0,8.0,6.0,50,1.0,3.0,6.0,16.0,2.0,24.0,4.0,28.0,16.0,13.0,3.0,9.0,3.0,5.0,9.0,1.0,4.0,2.0,18.0,2.0,17.0,25,1.0,1.0,17.0,1.0,6.0,3.0,3.0,1.0,2.0,3.0,16.0,128,2.0,0.2777777777777778,0.2777777777777778,0.75,0.26666666666666666,0.3333333333333333,0.27586206896551724,0.45,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.4807692307692308,0.2,0.47058823529411764,0.42857142857142855,0.03333333333333333,0.1,0.25,0.1111111111111111,0.05,16.72473867595819,0.5,0.13333333333333333,0.09195402298850575,0.015706806282722512,0.13953488372093023,0.022727272727272728,0.10138248847926268,0.01702127659574468,0.02702702702702703,0.016666666666666666,0.029411764705882353,0.125,0.06779661016949153,0.09333333333333334,0.1724137931034483,0.07142857142857142,0.11428571428571428,0.5,0.6666666666666666,0.5,0.2571428571428571,0.4444444444444444,0.5,0.125,0.2,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.3,0.3,0.6666666666666666,0.2857142857142857,0.25,0.2631578947368421,0.8,0.25,0.25,0.08333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.25,0.5428571428571428,0.2631578947368421,0.4729782608695651,0.3739,0.43515,0.08,0.13333333333333333,0.02666666666666667,0.21333333333333335,10.055000000000001,25.246666666666666,0.2565130260521042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
121,1610612760,Patrick Ewing,Patrick Ewing,121,SEA,32292.0,538,-90.0,1035,1045,308,289,148,2080,36,61,13.0,26.0,80.0,16.0,37.0,,1.0,,,1.0,,,,,,78,178,,1.0,42.0,198,1130,31,,9.0,41,17.0,39.0,,1.0,20.0,54.0,98.0,58.0,,,,,,19.0,,24.0,4.0,28,4.0,,14.0,4.0,6.0,60,4.0,24.0,20.0,68.0,19.0,107.0,32.0,139.0,13.0,6.0,7.0,22.0,5.0,11.0,18.0,3.0,11.0,1.0,40.0,9.0,26.0,59,5.0,7.0,60.0,8.0,30.0,4.0,22.0,10.0,9.0,22.0,54.0,308,9.0,0.6282051282051282,0.7101449275362319,,,,,0.43820224719101125,0.4358974358974359,0.43575418994413406,0.425,0.48292682926829267,0.5694444444444444,0.5094339622641509,0.00558659217877095,,0.10674157303370786,0.13114754098360656,0.125,,20.214521452145217,0.55,0.5277777777777778,0.17616580310880828,0.05555555555555555,0.21978021978021978,0.05063291139240506,0.18448637316561844,0.0547945205479452,0.07692307692307693,0.029411764705882353,0.03333333333333333,0.11224489795918367,0.1897810218978102,0.2052980132450331,0.18032786885245902,0.3,0.3407821229050279,0.5901639344262295,0.6792452830188679,0.5277777777777778,0.44692737430167595,0.325,0.37142857142857144,0.5769230769230769,0.20670391061452514,0.43243243243243246,0.4444444444444444,0.9375,0.00558659217877095,,,,,,,,,,0.325,0.025,,,,0.3463687150837989,,0.4425949720670393,0.520275,0.4447375,0.14925373134328357,0.15,0.20707070707070707,0.2727272727272727,7.466292134831458,22.8,0.2975845410628019,12.0,21.0,6.0,16.0,18.0,4.0,3.0,3.0,3.0,10.0,0.5161290322580645,0.5161290322580645,0.02702702702702703,0.11764705882352941,0.05714285714285714,0.10526315789473684,0.036585365853658534,0.45454545454545453,0.6774193548387096,0.5714285714285714,0.25,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,True,
1739,1610612760,Ruben Patterson,Ruben Patterson,1739,SEA,44987.0,750,-40.0,1393,1407,391,391,194,2800,101,163,46.0,20.0,65.0,15.0,37.0,,3.0,,,2.0,1.0,12.0,1.0,1.0,9.0,136,265,1.0,15.0,100.0,375,1534,47,1.0,19.0,65,39.0,74.0,1.0,11.0,32.0,113.0,160.0,112.0,3.0,,2.0,10.0,1.0,36.0,,37.0,15.0,52,9.0,6.0,21.0,7.0,9.0,119,7.0,58.0,10.0,44.0,12.0,66.0,69.0,135.0,40.0,30.0,10.0,29.0,6.0,13.0,32.0,2.0,16.0,7.0,61.0,14.0,18.0,67,6.0,13.0,145.0,17.0,71.0,10.0,13.0,5.0,4.0,17.0,113.0,391,13.0,0.5882352941176471,0.6611570247933884,1.0,0.06666666666666667,0.09090909090909091,0.07692307692307693,0.5132075471698113,0.527027027027027,0.49107142857142855,0.4764705882352941,0.5450581395348837,0.5416666666666666,0.5280373831775701,0.05357142857142857,,0.13584905660377358,0.13496932515337423,0.16923076923076924,,24.846625766871163,0.47540983606557374,0.2727272727272727,0.08610567514677103,0.10964083175803403,0.08264462809917356,0.05511811023622047,0.08544303797468354,0.09908536585365854,0.10362694300518134,0.06547619047619048,0.056818181818181816,0.07432432432432433,0.07514450867052024,0.10526315789473684,0.06666666666666667,0.12903225806451613,0.5821428571428572,0.6196319018404908,0.7163120567375887,0.5742574257425742,0.23214285714285715,0.3076923076923077,0.37037037037037035,0.55,0.13214285714285715,0.40540540540540543,0.4411764705882353,0.7333333333333333,0.010714285714285714,,,,0.04285714285714286,0.08333333333333333,0.08333333333333333,1.0,,0.020833333333333332,0.5411764705882353,0.023529411764705882,,0.10588235294117647,0.1111111111111111,0.6357142857142857,0.1,0.4909601083032491,0.4773238095238096,0.49662682926829277,0.2125748502994012,0.2225705329153605,0.17333333333333334,0.30133333333333334,4.791698113207547,30.720000000000002,0.28068916008614503,16.0,34.0,26.0,23.0,30.0,4.0,6.0,8.0,4.0,10.0,0.48936170212765956,0.4791666666666667,0.08108108108108109,0.06557377049180328,0.16071428571428573,0.05128205128205128,0.0594059405940594,0.5882352941176471,0.7083333333333334,0.47058823529411764,0.0625,0.5652173913043478,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,34366.0,573,-19.0,1096,1095,315,312,125,2191,16,30,9.0,10.0,30.0,21.0,59.0,6.0,8.0,2.0,2.0,3.0,22.0,51.0,7.0,9.0,21.0,47,119,28.0,59.0,35.0,213,1180,7,9.0,,15,10.0,32.0,11.0,24.0,20.0,73.0,22.0,72.0,54.0,30.0,,51.0,22.0,7.0,,80.0,14.0,94,14.0,,41.0,13.0,26.0,202,4.0,13.0,15.0,32.0,,47.0,17.0,64.0,8.0,6.0,2.0,17.0,8.0,11.0,19.0,4.0,6.0,,36.0,6.0,20.0,42,,2.0,39.0,2.0,9.0,7.0,1.0,1.0,,1.0,73.0,315,6.0,0.23404255319148937,0.23404255319148937,0.6428571428571429,0.4745762711864407,0.4583333333333333,0.4745762711864407,0.3949579831932773,0.3125,0.5,0.4732142857142857,0.53125,0.46875,0.5454545454545454,0.33146067415730335,,0.058823529411764705,0.13333333333333333,0.06666666666666667,,18.327974276527332,0.4722222222222222,,0.08247422680412371,0.03367875647668394,0.14150943396226415,0.038461538461538464,0.0951417004048583,0.03469387755102041,0.050359712230215826,0.013605442176870748,0.04819277108433735,0.036036036036036036,0.11475409836065574,0.09032258064516129,0.11688311688311688,0.20689655172413793,0.16853932584269662,0.5333333333333333,0.6153846153846154,0.3125,0.16853932584269662,0.3333333333333333,0.35714285714285715,0.1,0.33146067415730335,0.3559322033898305,0.3620689655172414,0.23809523809523808,0.0449438202247191,0.75,0.75,0.8333333333333334,0.28651685393258425,0.43137254901960786,0.43137254901960786,0.5909090909090909,0.125,0.4375,0.16071428571428573,0.05357142857142857,0.6666666666666666,0.375,0.42857142857142855,0.5,0.43137254901960786,0.4668261235955056,0.4575233333333333,0.46751071428571433,0.04864864864864865,0.07142857142857142,0.07042253521126761,0.3427230046948357,11.398319327731091,24.950847457627113,0.2874087591240876,,,4.0,3.0,,,3.0,1.0,,1.0,0.42857142857142855,0.46875,0.01694915254237288,,0.04,,0.03225806451612903,1.0,,,,0.4444444444444444,,,,,1.0,2.0,1.0,3.0,9.0,0.3333333333333333,1.0,0.5,0.14285714285714285,1.0,,,,,,,True,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,91404.0,1523,-43.0,2888,2894,835,843,387,5782,83,127,34.0,24.0,83.0,64.0,162.0,6.0,26.0,1.0,,6.0,12.0,41.0,1.0,2.0,13.0,171,372,18.0,67.0,67.0,463,3086,56,2.0,15.0,82,39.0,95.0,2.0,19.0,30.0,114.0,236.0,106.0,54.0,,2.0,39.0,12.0,21.0,2.0,39.0,24.0,63,19.0,5.0,21.0,5.0,13.0,150,14.0,52.0,36.0,121.0,20.0,177.0,72.0,249.0,39.0,24.0,15.0,26.0,4.0,18.0,27.0,3.0,8.0,6.0,53.0,9.0,57.0,146,18.0,9.0,91.0,7.0,39.0,10.0,18.0,9.0,8.0,20.0,114.0,835,26.0,0.6900584795321637,0.7612903225806451,1.0,0.26865671641791045,0.10526315789473684,0.27692307692307694,0.4596774193548387,0.4105263157894737,0.4510250569476082,0.3684210526315789,0.4812889812889813,0.6119402985074627,0.4222222222222222,0.15261958997722094,0.029850746268656716,0.056451612903225805,0.08661417322834646,0.0963855421686747,0.024390243902439025,15.911799761620976,0.49056603773584906,0.21052631578947367,0.11382878645343368,0.04642857142857143,0.13043478260869565,0.0546875,0.11725168035847648,0.04796511627906977,0.041463414634146344,0.04657534246575343,0.06806282722513089,0.08391608391608392,0.13736263736263737,0.11380145278450363,0.13471502590673576,0.12048192771084337,0.28929384965831434,0.6535433070866141,0.7155172413793104,0.6024096385542169,0.18906605922551253,0.2891566265060241,0.32,0.5833333333333334,0.3690205011389522,0.3950617283950617,0.4,0.84375,0.05922551252847381,0.23076923076923078,0.24,1.0,0.09339407744874716,0.2926829268292683,0.3,1.0,0.017241379310344827,0.017241379310344827,0.2982456140350877,0.05263157894736842,,0.11403508771929824,0.15384615384615385,0.4419134396355353,0.3076923076923077,0.46827162471395894,0.486929411764706,0.4590669642857143,0.08280254777070063,0.09653465346534654,0.1771058315334773,0.24622030237580994,10.429032258064519,25.643283582089545,0.28912742382271467,20.0,32.0,19.0,32.0,32.0,6.0,3.0,1.0,1.0,9.0,0.5714285714285714,0.5775862068965517,0.012345679012345678,0.05217391304347826,0.05217391304347826,0.015384615384615385,0.013513513513513514,0.45,0.5517241379310345,0.625,0.15,0.5588235294117647,2.0,2.0,,1.0,1.0,,1.0,1.0,,0.5,,,1.0,1.0,2.0,0.038461538461538464,,,,,True,
452,1610612760,Vin Baker,Vin Baker,452,SEA,56676.0,945,-20.0,1771,1768,416,421,242,3539,91,170,25.0,26.0,110.0,34.0,92.0,,,,,,1.0,9.0,1.0,1.0,7.0,151,372,1.0,9.0,121.0,426,1892,66,1.0,23.0,83,31.0,75.0,1.0,7.0,41.0,106.0,168.0,134.0,,3.0,,9.0,1.0,45.0,,26.0,17.0,43,14.0,3.0,16.0,1.0,9.0,103,16.0,66.0,22.0,90.0,4.0,116.0,83.0,199.0,17.0,9.0,8.0,20.0,2.0,6.0,48.0,1.0,14.0,3.0,68.0,15.0,37.0,133,12.0,34.0,171.0,9.0,74.0,16.0,32.0,17.0,14.0,32.0,106.0,416,14.0,0.5562913907284768,0.6461538461538462,,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.40591397849462363,0.41333333333333333,0.400262467191601,0.39634146341463417,0.461038961038961,0.5,0.4953271028037383,0.023622047244094488,,0.12096774193548387,0.16470588235294117,0.15454545454545454,,25.603864734299517,0.29411764705882354,0.07692307692307693,0.13953488372093023,0.09496402877697842,0.13414634146341464,0.1,0.138442521631644,0.09590643274853801,0.09387755102040816,0.060085836909871244,0.10236220472440945,0.13903743315508021,0.12556053811659193,0.15319148936170213,0.1271186440677966,0.15217391304347827,0.4461942257217848,0.5352941176470588,0.6408450704225352,0.4725274725274725,0.2887139107611549,0.23636363636363636,0.27956989247311825,0.46153846153846156,0.24146981627296588,0.3695652173913043,0.3695652173913043,0.8529411764705882,,,,,0.023622047244094488,0.1111111111111111,0.1111111111111111,,,0.014925373134328358,0.3048780487804878,,,0.08536585365853659,0.14285714285714285,0.46981627296587924,0.1111111111111111,0.4476185039370079,0.4876177966101696,0.4120719512195121,0.16591928251121077,0.16933638443935928,0.19483568075117372,0.24882629107981222,7.164784946236559,26.22222222222222,0.23489553924336534,24.0,45.0,13.0,30.0,42.0,1.0,19.0,8.0,1.0,18.0,0.45454545454545453,0.44776119402985076,,0.014285714285714285,0.1336405529953917,0.09090909090909091,0.10555555555555556,0.5625,0.6716417910447762,0.5333333333333333,0.041666666666666664,0.52,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,True,
56,1610612760,Gary Payton,Gary Payton,56,SEA,64548.0,1076,-76.0,2047,2046,626,645,289,4093,100,154,60.0,68.0,149.0,59.0,142.0,8.0,20.0,4.0,1.0,6.0,21.0,75.0,7.0,5.0,25.0,227,445,29.0,95.0,93.0,634,2217,54,11.0,5.0,70,66.0,136.0,6.0,31.0,55.0,205.0,112.0,342.0,66.0,21.0,1.0,74.0,21.0,19.0,,172.0,34.0,206,25.0,9.0,83.0,33.0,56.0,446,5.0,19.0,21.0,78.0,3.0,102.0,24.0,126.0,47.0,26.0,21.0,45.0,4.0,27.0,14.0,1.0,18.0,4.0,59.0,23.0,25.0,74,3.0,2.0,118.0,15.0,42.0,16.0,12.0,7.0,3.0,13.0,205.0,626,20.0,0.24669603524229075,0.24888888888888888,0.7586206896551724,0.30526315789473685,0.1935483870967742,0.30851063829787234,0.5101123595505618,0.4852941176470588,0.5009259259259259,0.4491017964071856,0.5316780821917808,0.5149253731343284,0.5103092783505154,0.17592592592592593,,0.04269662921348315,0.045454545454545456,0.053691275167785234,,26.802834514380994,0.7627118644067796,0.0410958904109589,0.10583446404341927,0.023114355231143552,0.10344827586206896,0.027472527472527472,0.10531914893617021,0.02390438247011952,0.024054982817869417,0.019305019305019305,0.02962962962962963,0.06796116504854369,0.136,0.10676156583629894,0.11428571428571428,0.07936507936507936,0.2851851851851852,0.6493506493506493,0.6802721088435374,0.26,0.2759259259259259,0.4563758389261745,0.48226950354609927,0.22058823529411764,0.26296296296296295,0.4154929577464789,0.427536231884058,0.2542372881355932,0.037037037037037035,0.4,0.4,0.875,0.1388888888888889,0.28,0.28,0.7142857142857143,0.06153846153846154,0.1076923076923077,0.3592814371257485,0.03592814371257485,0.16666666666666666,0.1497005988023952,0.2,0.46111111111111114,0.28378378378378377,0.4644678438661709,0.4425617647058824,0.4718545454545455,0.07570422535211267,0.08898305084745763,0.11041009463722397,0.32334384858044163,8.684943820224719,25.365263157894745,0.3058133854421104,10.0,17.0,34.0,28.0,4.0,,8.0,3.0,2.0,6.0,0.5185185185185185,0.5,0.028169014084507043,,0.025735294117647058,0.02127659574468085,0.03125,0.46153846153846156,0.26153846153846155,0.5882352941176471,0.2,0.5666666666666667,1.0,1.0,,,,2.0,1.0,3.0,14.0,0.2727272727272727,0.5,1.0,0.14285714285714285,1.0,,,1.0,0.010416666666666666,,,True,
699,1610612760,Brent Barry,Brent Barry,699,SEA,45056.0,751,70.0,1420,1424,417,406,187,2844,23,33,9.0,3.0,16.0,4.0,20.0,5.0,17.0,2.0,,,36.0,70.0,5.0,9.0,19.0,30,69,41.0,87.0,36.0,219,1482,7,7.0,,10,7.0,20.0,9.0,19.0,17.0,58.0,38.0,22.0,111.0,12.0,,70.0,36.0,6.0,,77.0,14.0,91,8.0,6.0,52.0,12.0,13.0,196,7.0,11.0,17.0,54.0,4.0,75.0,19.0,94.0,40.0,29.0,11.0,22.0,9.0,17.0,13.0,1.0,5.0,1.0,35.0,15.0,29.0,53,1.0,2.0,43.0,1.0,13.0,6.0,8.0,4.0,3.0,8.0,58.0,417,8.0,0.6333333333333333,0.6551724137931034,0.9024390243902439,0.47126436781609193,0.47368421052631576,0.47126436781609193,0.43478260869565216,0.35,0.5865384615384616,0.5256410256410257,0.6120689655172413,0.35714285714285715,0.5714285714285714,0.5576923076923077,,0.08695652173913043,0.030303030303030304,0.25,,12.720632988435788,0.6285714285714286,0.07692307692307693,0.1016949152542373,0.020833333333333332,0.12781954887218044,0.05555555555555555,0.10692771084337349,0.027522935779816515,0.010256410256410256,0.03636363636363636,0.06976744186046512,0.07633587786259542,0.07253886010362694,0.14492753623188406,0.1368421052631579,0.10526315789473684,0.21153846153846154,0.696969696969697,0.71875,0.5652173913043478,0.10256410256410256,0.1875,0.25,0.6666666666666666,0.1282051282051282,0.2,0.21052631578947367,1.0,0.10897435897435898,0.29411764705882354,0.29411764705882354,0.8,0.44871794871794873,0.5142857142857142,0.5142857142857142,0.9166666666666666,0.14285714285714285,0.35714285714285715,0.23076923076923078,,,0.48717948717948717,0.47368421052631576,0.7692307692307693,0.5142857142857142,0.5071685897435897,0.46265909090909096,0.4915820512820513,0.07738095238095238,0.16049382716049382,0.045662100456621,0.2648401826484018,7.334782608695652,25.075862068965517,0.2936619718309859,2.0,5.0,6.0,2.0,2.0,1.0,5.0,6.0,1.0,5.0,0.2857142857142857,0.35714285714285715,0.05,0.018518518518518517,0.017857142857142856,0.025,0.06666666666666667,0.625,0.35714285714285715,0.4,0.5,0.6666666666666666,,,,,,,2.0,2.0,6.0,0.2857142857142857,,,0.4,1.0,,,,,,,True,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,33872.0,565,30.0,1089,1083,367,335,161,2172,36,51,17.0,15.0,35.0,14.0,37.0,9.0,19.0,2.0,3.0,6.0,20.0,52.0,6.0,10.0,20.0,65,123,29.0,71.0,42.0,259,1158,31,8.0,4.0,57,21.0,32.0,13.0,26.0,21.0,102.0,84.0,46.0,87.0,,,52.0,20.0,12.0,1.0,21.0,2.0,23,1.0,1.0,10.0,4.0,7.0,48,4.0,21.0,13.0,50.0,5.0,68.0,25.0,93.0,19.0,12.0,7.0,22.0,5.0,15.0,15.0,2.0,7.0,1.0,37.0,10.0,23.0,54,5.0,5.0,50.0,5.0,20.0,7.0,5.0,2.0,2.0,5.0,102.0,367,6.0,0.6461538461538462,0.75,1.0,0.4084507042253521,0.5,0.4084507042253521,0.5284552845528455,0.65625,0.5592783505154639,0.6982758620689655,0.5995370370370371,0.6951219512195121,0.7285714285714285,0.36597938144329895,0.014084507042253521,0.0975609756097561,0.13725490196078433,0.05714285714285714,0.019230769230769232,19.612403100775193,0.5945945945945946,0.1388888888888889,0.12953367875647667,0.0481651376146789,0.11304347826086956,0.038834951456310676,0.12574850299401197,0.04638218923933209,0.030303030303030304,0.08695652173913043,0.012345679012345678,0.14705882352941177,0.13333333333333333,0.11409395973154363,0.13414634146341464,0.06060606060606061,0.26288659793814434,0.7058823529411765,0.8181818181818182,0.5833333333333334,0.18041237113402062,0.42857142857142855,0.45454545454545453,0.6666666666666666,0.19072164948453607,0.3783783783783784,0.4117647058823529,0.7857142857142857,0.0979381443298969,0.47368421052631576,0.47368421052631576,1.0,0.26804123711340205,0.38461538461538464,0.39215686274509803,1.0,0.05128205128205128,0.15384615384615385,0.29310344827586204,0.10344827586206896,0.5,0.3448275862068966,0.5,0.6288659793814433,0.38461538461538464,0.5033458762886599,0.49722058823529414,0.5247629310344829,0.09569377990430622,0.14492753623188406,0.22007722007722008,0.3938223938223938,8.18048780487805,24.766197183098587,0.3370064279155188,9.0,16.0,14.0,19.0,18.0,,3.0,3.0,1.0,4.0,0.6129032258064516,0.6794871794871795,0.08108108108108109,,0.03007518796992481,0.13636363636363635,0.034482758620689655,0.8,0.41025641025641024,0.5625,0.1111111111111111,0.8235294117647058,,,,,1.0,2.0,3.0,5.0,,0.625,1.0,1.0,0.5,1.0,,,,,,,True,
1741,1610612760,Jelani McCoy,Jelani McCoy,1741,SEA,19196.0,320,-55.0,599,600,151,179,67,1199,33,55,9.0,7.0,16.0,,1.0,,,,,,,,,,,40,72,,,16.0,96,637,16,,4.0,26,8.0,11.0,,,2.0,18.0,40.0,40.0,,,,,,9.0,,5.0,2.0,7,1.0,1.0,1.0,,4.0,16,4.0,23.0,10.0,39.0,5.0,54.0,28.0,82.0,8.0,6.0,2.0,7.0,1.0,4.0,8.0,,3.0,3.0,15.0,7.0,18.0,44,2.0,2.0,41.0,12.0,24.0,3.0,20.0,13.0,5.0,20.0,18.0,151,3.0,0.5,0.6451612903225806,,,,,0.5555555555555556,0.7272727272727273,0.5555555555555556,0.7272727272727273,0.5517241379310345,0.7222222222222222,0.5294117647058824,,,0.125,0.12727272727272726,0.125,,15.178571428571429,0.4666666666666667,0.3333333333333333,0.1625,0.10176991150442478,0.17543859649122806,0.07272727272727272,0.16498316498316498,0.09608540925266904,0.08235294117647059,0.1267605633802817,0.1,0.08695652173913043,0.22077922077922077,0.1702127659574468,0.15384615384615385,0.2222222222222222,0.7638888888888888,0.6,0.6875,0.5454545454545454,0.2222222222222222,0.4375,0.5,0.2857142857142857,0.013888888888888888,,,,,,,,,,,,,,0.8181818181818182,,,,,0.7638888888888888,,0.5301777777777777,0.5669799999999999,0.5719363636363637,0.2857142857142857,0.2857142857142857,0.2708333333333333,0.1875,2.3791666666666664,,0.25208681135225375,10.0,15.0,7.0,11.0,18.0,1.0,1.0,3.0,2.0,12.0,0.6875,0.6875,,0.041666666666666664,0.1,,0.043478260869565216,0.6,0.9375,0.6666666666666666,0.2,0.7777777777777778,,,,,,,,,,,,,,,,,,,1.0,,True,
